DATE,ODET FP Equity_DX_SI_QTY,ODET FP Equity_DX_SHORT_INTEREST_VALUE,ODET FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ODET FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ODET FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ODET FP Equity_DX_SI_MV,ODET FP Equity_DX_DSS,ODET FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ODET FP Equity_DX_SUPPLY_SI_QTY,ODET FP Equity_DX_BROKER_SI_QTY,ODET FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ODET FP Equity_DX_BROKER_SI_MV_NEW_x,ODET FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ODET FP Equity_DX_SUPPLY_SI_QTY_INC_x,ODET FP Equity_DX_BROKER_SI_MV_INC_x,ODET FP Equity_DX_SUPPLY_SI_MV_NEW,ODET FP Equity_DX_BROKER_SI_QTY_ADD,ODET FP Equity_DX_BROKER_SI_QTY_NEW,ODET FP Equity_DX_SUPPLY_SI_MV_DEC,ODET FP Equity_DX_BROKER_SI_QTY_INC,ODET FP Equity_DX_SUPPLY_SI_QTY_DEC,ODET FP Equity_DX_BROKER_SI_MV_NEW_y,ODET FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ODET FP Equity_DX_BROKER_SI_MV_INC_y,ODET FP Equity_DX_SUPPLY_SI_QTY_INC_y,ODET FP Equity_DX_BROKER_SI_MV_ADD,ODET FP Equity_DX_SUPPLY_SI_QTY_ADD,ODET FP Equity_DX_BROKER_SI_QTY_DEC,ODET FP Equity_DX_SUPPLY_SI_MV,ODET FP Equity_DX_BROKER_SI_MV_DEC,ODET FP Equity_DX_SUPPLY_SI_MV_RMV,ODET FP Equity_DX_BROKER_SI_MV_RMV,ODET FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ODET FP Equity_DX_UTILIZATION_QUANTITY,ODET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ODET FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ODET FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ODET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ODET FP Equity_DX_ACTIVE_UTILIZATION_MV,ODET FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ODET FP Equity_DX_BROKER_SI_CON_RATIO,ODET FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ODET FP Equity_DX_DEMAND_SUPPLY_RATIO,ODET FP Equity_PX_LAST
2006-09-21,20451.0,6255157.03,1.38,18.07,0.31,5.69,0.0,6193679.03,301.0,20250.0,92064.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,36.02,1.87,535.0,163635.47,0.0,0.0,125.44,1.36,0.9587,97.9,1.2676,309.9
2006-09-22,20452.0,6178758.28,1.38,18.25,0.31,5.69,0.0,6117732.02,302.0,20250.0,91237.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,35.83,1.87,540.0,163139.52,0.0,0.0,125.75,1.35,0.959,97.92,1.2672,306.1
2006-09-25,20358.0,6226711.99,1.37,18.19,0.31,5.66,0.0,6165233.99,301.0,20157.0,92064.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.09,0.03,0.0,0.0,36.05,1.86,534.0,163329.61,0.0,0.0,125.21,0.86,0.9683,98.4,1.2619,309.9
2006-09-26,20359.0,6309401.76,1.37,18.01,0.31,5.66,0.0,6246800.49,302.0,20157.0,93591.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.87,1.87,15838.0,4908311.07,0.0,4.95,1.83,0.87,0.9679,98.38,1.2614,314.0
2006-09-27,20360.0,6329806.29,1.37,13.47,0.31,5.66,0.0,6266694.76,303.0,20157.0,94200.95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.72,1.72,17282.0,5372873.88,0.0,5.42,1.68,0.88,0.9678,98.37,1.1578,315.0
2006-09-28,15360.0,4723791.9,1.04,9.98,0.23,4.27,0.0,4661361.57,303.0,15157.0,93184.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.09,1.39,0.0,0.0,1.72,1.72,17309.0,5323184.5,0.0,5.37,1.69,1.15,0.9578,97.86,0.8722,311.6
2006-09-29,15359.0,4699230.27,1.04,10.1,0.23,4.27,0.0,4637426.47,302.0,15157.0,92399.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.72,1.72,17304.0,5294321.28,0.0,5.35,1.68,1.14,0.9581,97.87,0.8724,310.0
2006-10-02,15359.0,4668912.65,1.04,9.91,0.23,4.27,0.0,4607507.59,302.0,15157.0,91803.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.71,1.71,17302.0,5259556.4,0.0,5.32,1.68,1.13,0.9584,97.89,0.8725,308.0
2006-10-03,15358.0,4647387.72,1.04,10.08,0.23,4.27,0.0,4586564.37,301.0,15157.0,91083.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.71,1.71,17299.0,5234741.51,0.0,5.3,1.68,1.13,0.9585,97.89,0.8726,306.6
2006-10-04,10465.0,3201865.01,0.71,5.4,0.16,2.92,0.0,3122927.49,358.0,10207.0,109533.46,0.0,0.0,57.0,0.02,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.02,57.0,0.0,0.0,5000.0,0.11,1.39,0.0,0.0,1.97,1.97,17804.0,5447300.97,0.0,5.51,1.91,2.22,0.9286,96.33,0.5762,310.0
2006-10-05,10467.0,3212807.5,0.71,5.45,0.16,2.92,0.0,3133001.45,360.0,10207.0,110500.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,2.0,2.0,17603.0,5403176.69,0.0,5.46,1.94,2.24,0.9282,96.31,0.5827,311.0
2006-10-06,10482.0,3207066.32,0.71,5.53,0.16,2.93,0.0,3138225.46,325.0,10257.0,99436.8,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,50.0,35.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.81,1.81,17638.0,5396511.71,0.0,5.46,1.75,2.76,0.9256,96.16,0.5835,310.0
2006-10-09,10482.0,3207066.32,0.71,5.85,0.16,2.92,0.0,3138225.46,325.0,10257.0,99436.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.81,1.81,17638.0,5396511.71,0.0,5.46,1.74,2.76,0.9256,96.16,0.5835,310.0
2006-10-10,10590.0,3219206.0,0.71,4.37,0.16,2.95,0.0,3133178.12,383.0,10307.0,116426.43,0.0,0.0,58.0,0.02,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.02,58.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,2.13,2.13,17579.0,5343760.37,0.0,5.41,2.04,3.26,0.9166,95.68,0.5896,308.0
2006-10-11,10589.0,3239803.98,0.71,4.33,0.16,2.95,0.0,3153523.43,432.0,10307.0,132174.46,0.0,50.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,2.3,2.3,18306.0,5600892.59,0.0,5.67,2.22,3.28,0.916,95.65,0.5651,310.0
2006-10-12,10590.0,3240109.94,0.71,4.33,0.16,2.95,0.0,3153523.43,383.0,10307.0,117182.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0,2.12,2.12,17721.0,5421906.34,50.0,5.48,2.02,3.28,0.9162,95.66,0.585,310.0
2006-10-13,10590.0,3240109.94,0.71,3.78,0.16,2.95,0.0,3153523.43,383.0,10307.0,117182.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,2.12,2.12,17721.0,5421906.34,0.0,5.48,2.02,3.28,0.9161,95.65,0.585,310.0
2006-10-16,10590.0,3229657.97,0.71,3.76,0.16,2.95,0.0,3143350.77,383.0,10307.0,116804.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,2.12,2.12,17721.0,5404416.32,0.0,5.47,2.02,3.27,0.9164,95.67,0.585,309.0
2006-10-17,10490.0,3209514.0,0.71,3.72,0.16,2.92,0.0,3153523.43,283.0,10307.0,86586.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.56,1.56,17820.0,5452196.32,0.0,5.51,1.46,3.31,0.936,96.69,0.5795,310.0
2006-10-18,10490.0,3208478.67,0.71,3.66,0.16,2.92,0.0,3152506.16,333.0,10307.0,101851.61,0.0,50.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.15,1.15,28517.0,8722229.38,0.0,8.82,1.09,3.31,0.9359,96.69,0.3636,309.9
2006-10-19,10511.0,3215939.14,0.71,3.65,0.16,2.93,0.0,3153523.43,304.0,10307.0,93011.65,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.09,0.0,0.02,0.0,1.07,1.07,28246.0,8642128.92,50.0,8.73,1.0,3.3,0.9318,96.47,0.3681,310.0
2006-10-20,10490.0,3218831.94,0.71,3.21,0.16,2.92,0.0,3162678.82,283.0,10307.0,86837.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.93,0.93,30110.0,9239183.01,0.0,9.33,0.87,3.32,0.9357,96.68,0.3451,310.9
2006-10-23,10491.0,3220174.21,0.71,3.13,0.16,2.92,0.0,3163696.09,284.0,10307.0,87172.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.93,0.93,30302.0,9301088.46,0.0,9.4,0.87,3.33,0.9357,96.67,0.343,311.0
2006-10-24,10491.0,3204642.83,0.71,3.12,0.16,2.92,0.0,3148437.1,284.0,10307.0,86752.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.89,0.89,31632.0,9662497.56,0.0,9.78,0.83,3.31,0.936,96.69,0.3287,309.5
2006-10-25,10490.0,3179489.51,0.71,3.13,0.16,2.92,0.0,3124022.73,333.0,10307.0,100931.36,0.0,50.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.94,0.94,35030.0,10617494.53,0.0,10.79,0.89,3.28,0.9365,96.72,0.2966,307.1
2006-10-26,10489.0,3219560.32,0.71,3.13,0.16,2.92,0.0,3163696.09,282.0,10307.0,86558.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.0,0.77,0.77,36115.0,11085367.63,50.0,11.2,0.72,3.32,0.9358,96.68,0.2882,311.0
2006-10-27,10491.0,3220174.21,0.71,3.09,0.16,2.92,0.0,3163696.09,284.0,10307.0,87172.76,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.78,0.78,36121.0,11087209.3,0.0,11.21,0.73,3.32,0.9358,96.68,0.2882,311.0
2006-10-30,10491.0,3209819.96,0.71,3.16,0.16,2.92,0.0,3153523.43,284.0,10307.0,86892.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.78,0.78,36121.0,11051559.11,0.0,11.2,0.73,3.31,0.9359,96.69,0.2882,310.0
2006-10-31,10490.0,3219867.27,0.71,3.16,0.16,2.92,0.0,3163696.09,283.0,10307.0,86865.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.78,0.78,36119.0,11086595.41,0.0,11.21,0.73,3.32,0.9359,96.68,0.2882,311.0
2006-11-01,10491.0,3220174.21,0.71,3.16,0.16,2.92,0.0,3163696.09,334.0,10307.0,102520.08,0.0,50.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.88,0.88,37768.0,11592749.95,0.0,11.72,0.83,3.32,0.9357,96.68,0.2753,311.0
2006-11-02,10708.0,3276213.14,0.72,3.23,0.16,2.99,0.0,3184119.37,401.0,10407.0,122689.72,0.0,0.0,117.0,0.03,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,117.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0,1.1,1.1,36109.0,11047887.6,50.0,11.18,1.02,4.35,0.9169,95.65,0.2933,310.0
2006-11-03,10707.0,3244204.86,0.72,3.14,0.16,2.98,0.0,3153305.31,400.0,10407.0,121199.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.1,1.1,36097.0,10937336.58,0.0,11.11,1.02,4.31,0.9175,95.69,0.2934,307.0
2006-11-06,10704.0,3213715.31,0.72,3.13,0.16,2.98,0.0,3124545.52,397.0,10407.0,119193.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.14,1.14,34365.0,10317575.37,0.0,10.5,1.07,4.27,0.9183,95.73,0.3079,304.2
2006-11-07,10701.0,3210702.3,0.72,2.96,0.16,2.98,0.0,3122491.25,394.0,10407.0,118214.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.13,1.13,34362.0,10309891.84,0.0,10.48,1.06,4.26,0.9183,95.74,0.3079,304.0
2006-11-08,10701.0,3210702.3,0.72,3.28,0.16,2.98,0.0,3122491.25,444.0,10407.0,133216.69,0.0,50.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.14,1.14,38546.0,11565249.14,0.0,11.7,1.08,4.27,0.9183,95.73,0.2745,304.0
2006-11-09,10701.0,3210702.3,0.72,3.25,0.16,2.98,0.0,3122491.25,394.0,10407.0,118214.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0,1.1,1.1,35596.0,10680138.23,50.0,10.78,1.03,4.26,0.9184,95.74,0.2973,304.0
2006-11-10,10701.0,3185354.65,0.72,3.19,0.16,2.98,0.0,3097840.0,394.0,10407.0,117281.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.1,1.1,35596.0,10595821.35,0.0,10.76,1.03,4.24,0.9188,95.76,0.2973,301.6
2006-11-13,10699.0,3149912.81,0.72,3.23,0.16,2.98,0.0,3063944.54,392.0,10407.0,115409.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.09,1.09,35593.0,10479002.4,0.0,10.7,1.03,4.19,0.9197,95.81,0.2973,298.3
2006-11-14,10696.0,3188088.94,0.72,3.23,0.16,2.98,0.0,3101948.55,389.0,10407.0,115946.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.08,1.08,35590.0,10608085.78,0.0,10.7,1.02,4.18,0.9199,95.82,0.2973,302.0
2006-11-15,10699.0,3184759.32,0.72,3.56,0.16,2.98,0.0,3097840.0,442.0,10407.0,131569.64,0.0,50.0,3.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.13,1.13,38578.0,11483469.94,0.0,11.64,1.08,4.23,0.919,95.77,0.2742,301.6
2006-11-16,10699.0,3183703.36,0.72,3.51,0.16,2.98,0.0,3096812.87,442.0,10407.0,131526.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.14,1.14,38270.0,11388010.81,0.0,11.56,1.08,4.23,0.9189,95.77,0.2764,301.5
2006-11-17,10699.0,3210102.23,0.7,3.46,0.16,2.98,0.0,3122491.25,442.0,10407.0,132616.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.14,1.14,38270.0,11482438.76,0.0,11.61,1.08,4.26,0.9184,95.74,0.2764,304.0
2006-11-20,10701.0,3195916.18,0.7,3.43,0.16,2.98,0.0,3108111.36,444.0,10407.0,132603.19,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.15,1.15,38273.0,11430455.08,0.0,11.61,1.09,4.25,0.9186,95.75,0.2764,302.6
2006-11-21,10700.0,3199841.73,0.7,4.29,0.16,2.98,0.0,3112219.9,443.0,10407.0,132479.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.14,1.14,38272.0,11445265.68,0.0,11.59,1.08,4.25,0.9186,95.75,0.2764,303.0
2006-11-22,10700.0,3188225.15,0.7,3.92,0.16,2.98,0.0,3100921.41,443.0,10407.0,131998.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.08,1.08,40412.0,12041360.24,0.0,12.22,1.03,4.23,0.9189,95.77,0.2619,301.9
2006-11-23,10699.0,3171031.91,0.7,3.86,0.16,2.98,0.0,3084487.25,442.0,10407.0,131002.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.08,1.08,40411.0,11977247.44,0.0,12.18,1.03,4.22,0.9192,95.78,0.2619,300.3
2006-11-24,10698.0,3182349.94,0.7,4.37,0.16,2.98,0.0,3095785.73,441.0,10407.0,131184.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.06,1.06,41050.0,12211204.42,0.0,12.35,1.01,4.23,0.919,95.77,0.2578,301.4
2006-11-27,10699.0,3129849.67,0.7,4.35,0.16,2.98,0.0,3044428.97,442.0,10407.0,129301.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.07,1.07,41053.0,12009507.3,0.0,12.24,1.02,4.16,0.9202,95.84,0.2578,296.4
2006-11-28,10694.0,3145274.37,0.7,4.29,0.16,2.98,0.0,3060863.13,437.0,10407.0,128528.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.05,1.05,41043.0,12071394.79,0.0,12.25,1.01,4.18,0.9199,95.82,0.2578,298.0
2006-11-29,10695.0,3198346.48,0.7,4.68,0.16,2.98,0.0,3112219.9,438.0,10407.0,130984.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.05,1.05,41214.0,12325072.63,0.0,12.35,1.01,4.25,0.9185,95.75,0.2568,303.0
2006-11-30,10701.0,3136771.66,0.7,4.52,0.16,2.98,0.0,3050591.78,394.0,10407.0,115492.76,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.02,0.0,50.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.95,0.95,40974.0,12010660.87,0.0,12.2,0.91,4.17,0.9201,95.83,0.2587,297.0
2006-12-01,10694.0,3208602.04,0.7,4.96,0.16,2.98,0.0,3122491.25,437.0,10407.0,131116.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.13,0.0,0.0,0.0,1.05,1.05,41212.0,12365149.37,0.0,12.38,1.01,4.26,0.9185,95.74,0.2568,304.0
2006-12-04,10694.0,3208602.04,0.7,5.02,0.16,2.98,0.0,3122491.25,387.0,10407.0,116114.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0,0.94,0.94,40968.0,12291940.19,50.0,12.36,0.89,4.26,0.9184,95.74,0.2586,304.0
2006-12-05,10000.0,3018141.33,0.66,4.77,0.15,2.78,0.0,3018141.33,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.12,0.0,0.0,0.0,0.0,41775.0,12608285.42,0.0,12.63,0.0,0.0,1.0,100.0,0.2394,305.8
2006-12-06,10000.0,3048737.27,0.66,4.74,0.15,2.78,0.0,3048737.27,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43154.0,13156520.83,0.0,13.31,0.0,0.0,1.0,100.0,0.2317,308.9
2006-12-07,10000.0,3049724.24,0.66,4.75,0.15,2.77,0.0,3049724.24,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43124.0,13151630.81,0.0,13.32,0.0,0.0,1.0,100.0,0.2319,309.0
2006-12-08,10091.0,3129265.98,0.66,4.8,0.15,2.8,0.0,3101046.46,91.0,10000.0,28219.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.03,0.0,0.0,0.0,0.21,0.21,43032.0,13344423.12,0.0,13.47,0.19,0.0,1.0,100.0,0.234,314.2
2006-12-11,10240.0,3183556.8,0.67,4.81,0.16,2.84,0.0,3108942.19,240.0,10000.0,74614.61,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.56,0.56,42898.0,13336740.19,0.0,13.47,0.49,0.0,1.0,100.0,0.2374,315.0
2006-12-12,10342.0,3205060.81,0.68,4.83,0.16,2.87,0.0,3099072.53,342.0,10000.0,105988.28,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.79,0.79,42799.0,13263720.51,0.0,13.43,0.7,0.0,1.0,100.0,0.2397,314.0
2006-12-13,10297.0,3201277.77,0.68,4.62,0.16,2.86,0.0,3108942.19,297.0,10000.0,92335.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.69,0.69,43003.0,13369384.08,0.0,13.52,0.61,0.0,1.0,100.0,0.2378,315.0
2006-12-14,10635.0,3306360.01,0.7,4.99,0.16,2.96,0.0,3108942.19,635.0,10000.0,197417.83,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,240.0,0.0,0.19,0.0,0.0,0.0,1.47,1.47,42665.0,13264301.83,0.0,13.44,1.36,2.66,0.9483,97.34,0.2456,315.0
2006-12-15,10718.0,3332164.23,0.7,5.26,0.16,2.99,0.0,3183556.8,718.0,10240.0,223222.05,0.0,0.0,83.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.08,0.0,0.0,0.21,0.0,0.0,0.0,1.66,1.66,42578.0,13237254.04,0.0,13.42,1.54,2.81,0.9454,97.19,0.2476,315.0
2006-12-18,10338.0,3214024.43,0.68,5.04,0.16,2.88,0.0,3183556.8,338.0,10240.0,105082.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.78,0.78,42859.0,13324615.31,0.0,13.46,0.76,2.8,0.9457,97.2,0.2393,315.0
2006-12-19,10337.0,3203511.27,0.68,5.54,0.16,2.88,0.0,3173450.27,337.0,10240.0,104438.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.78,0.78,42860.0,13282624.85,0.0,13.45,0.76,2.76,0.9464,97.24,0.2393,314.0
2006-12-20,10338.0,3199739.88,0.68,5.53,0.16,2.88,0.0,3169407.66,98.0,10240.0,30332.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.23,0.23,43366.0,13422317.62,0.0,13.59,0.2,2.76,0.9464,97.24,0.2378,313.6
