DATE,ARAMI FP Equity_DX_SI_QTY,ARAMI FP Equity_DX_SHORT_INTEREST_VALUE,ARAMI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARAMI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARAMI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARAMI FP Equity_DX_SI_MV,ARAMI FP Equity_DX_DSS,ARAMI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARAMI FP Equity_DX_SUPPLY_SI_QTY,ARAMI FP Equity_DX_BROKER_SI_QTY,ARAMI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARAMI FP Equity_DX_BROKER_SI_MV_NEW_x,ARAMI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ARAMI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ARAMI FP Equity_DX_BROKER_SI_MV_INC_x,ARAMI FP Equity_DX_SUPPLY_SI_MV_NEW,ARAMI FP Equity_DX_BROKER_SI_QTY_ADD,ARAMI FP Equity_DX_BROKER_SI_QTY_NEW,ARAMI FP Equity_DX_SUPPLY_SI_MV_DEC,ARAMI FP Equity_DX_BROKER_SI_QTY_INC,ARAMI FP Equity_DX_SUPPLY_SI_QTY_DEC,ARAMI FP Equity_DX_BROKER_SI_MV_NEW_y,ARAMI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ARAMI FP Equity_DX_BROKER_SI_MV_INC_y,ARAMI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ARAMI FP Equity_DX_BROKER_SI_MV_ADD,ARAMI FP Equity_DX_SUPPLY_SI_QTY_ADD,ARAMI FP Equity_DX_BROKER_SI_QTY_DEC,ARAMI FP Equity_DX_SUPPLY_SI_MV,ARAMI FP Equity_DX_BROKER_SI_MV_DEC,ARAMI FP Equity_DX_SUPPLY_SI_MV_RMV,ARAMI FP Equity_DX_BROKER_SI_MV_RMV,ARAMI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARAMI FP Equity_DX_UTILIZATION_QUANTITY,ARAMI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARAMI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARAMI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ARAMI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARAMI FP Equity_DX_ACTIVE_UTILIZATION_MV,ARAMI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARAMI FP Equity_DX_BROKER_SI_CON_RATIO,ARAMI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARAMI FP Equity_DX_DEMAND_SUPPLY_RATIO,ARAMI FP Equity_PX_LAST
2021-09-03,569691.0,10801341.36,0.83,30.76,0.69,10.54,0.0,7130002.8,194891.0,376055.0,3695133.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,3.6,0.07,0.0,0.0,8.77,8.77,2027053.0,38432924.88,0.0,37.55,8.76,0.22,0.9956,99.78,0.2564,18.96
2021-09-06,577675.0,11091360.0,0.85,31.04,0.7,10.96,0.0,7457836.8,198394.0,388429.0,3809164.8,0.0,4600.0,3293.0,0.41,0.09,0.0,0.0,0.0,12374.0,4390.0,0.0,4600.0,0.41,3293.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,7.75,7.75,2360684.0,45325132.8,0.0,44.81,7.75,0.77,0.9847,99.23,0.2257,19.2
2021-09-07,580906.0,10979123.4,0.85,30.74,0.7,11.17,0.0,7417380.6,197600.0,392454.0,3734640.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,4025.0,794.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,7.72,7.72,2361478.0,44631934.2,0.0,45.34,7.73,0.78,0.9845,99.22,0.227,18.9
2021-09-08,573279.0,11029887.96,0.84,30.0,0.69,10.85,0.0,7405456.76,194417.0,384899.0,3740583.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,3183.0,0.0,0.0,0.0,0.0,0.0,0.0,7555.0,3.68,0.27,0.0,0.0,7.6,7.6,2364661.0,45496077.64,0.0,44.81,7.6,0.26,0.9949,99.74,0.224,19.24
2021-09-09,572115.0,11202011.7,0.84,27.91,0.69,11.0,0.0,7602698.62,192893.0,388289.0,3776844.94,0.0,0.0,3030.0,0.19,0.0,0.0,0.0,0.04,3390.0,4554.0,0.0,0.0,0.19,3030.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,7.6,7.6,2344233.0,45900082.14,0.0,45.12,7.6,0.77,0.9847,99.23,0.2255,19.58
2021-09-10,584112.0,11214950.4,0.85,28.1,0.71,11.44,0.0,7685491.2,189972.0,400286.0,3647462.4,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.06,14918.0,2921.0,0.0,0.0,0.43,0.0,0.0,0.0,2921.0,3.72,0.06,0.0,0.0,7.8,7.8,2244525.0,43094880.0,0.0,43.89,7.81,0.26,0.9949,99.74,0.2399,19.2
2021-09-13,579672.0,10978987.68,0.85,27.3,0.7,11.14,0.0,7583879.04,190102.0,400416.0,3600531.88,0.0,0.0,4700.0,0.0,0.0,0.0,0.0,0.15,130.0,4570.0,0.0,0.0,0.0,4700.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,7.7,7.7,2280011.0,43183408.34,0.0,43.8,7.71,0.27,0.9947,99.73,0.2347,18.94
2021-09-14,580091.0,10789692.6,0.85,26.14,0.7,10.99,0.0,7449951.0,190221.0,400535.0,3538110.6,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.01,300.0,181.0,3.61,0.0,0.0,0.0,7.7,7.7,2278748.0,42384712.8,0.0,43.14,7.71,0.24,0.9932,99.66,0.235,18.6
2021-09-15,583199.0,10695869.66,0.85,25.8,0.7,10.85,0.0,7402812.62,193329.0,403643.0,3545653.86,0.0,0.0,3108.0,0.06,0.0,0.0,0.0,0.0,3108.0,0.0,0.0,0.0,0.06,3108.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,7.84,7.84,2273108.0,41688800.72,0.0,42.25,7.84,0.78,0.9825,99.12,0.2365,18.34
2021-09-16,583199.0,10614221.8,0.85,25.53,0.7,10.72,0.0,7346302.6,193329.0,403643.0,3518587.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,7.84,7.84,2272026.0,41350873.2,0.0,41.76,7.85,0.77,0.9827,99.13,0.2366,18.2
2021-09-17,562957.0,10392186.22,0.82,25.0,0.68,10.26,0.0,7234917.04,181610.0,391924.0,3352520.6,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.25,200.0,11919.0,0.0,0.0,0.0,200.0,0.0,0.0,11919.0,3.31,0.28,0.0,0.0,7.45,7.45,2257330.0,41670311.8,0.0,41.18,7.45,0.23,0.9919,99.59,0.2308,18.46
2021-09-20,555338.0,9840589.36,0.81,24.83,0.67,10.26,0.0,6967255.92,177729.0,393186.0,3149357.88,0.0,0.0,5186.0,0.12,0.0,0.0,0.0,0.13,1262.0,9067.0,0.0,0.0,0.12,5186.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,7.29,7.29,2260724.0,40060029.28,0.0,41.65,7.31,0.25,0.9905,99.52,0.2277,17.72
2021-09-21,529263.0,9452637.18,0.77,22.3,0.64,9.38,0.0,7199294.56,172344.0,403096.0,3078063.84,0.0,0.0,30600.0,0.0,0.0,0.0,0.0,0.76,9910.0,35985.0,0.0,0.0,0.0,30600.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,7.08,7.08,2260539.0,40373226.54,0.0,40.07,7.08,0.26,0.99,99.5,0.2175,17.86
2021-09-22,523161.0,9249486.48,0.77,22.53,0.63,9.35,0.0,7118763.6,171893.0,402645.0,3039068.24,0.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.08,0.0,5651.0,0.0,0.0,0.0,5200.0,0.0,0.0,451.0,3.07,0.0,0.0,0.0,7.13,7.13,2237724.0,39562960.32,0.0,39.99,7.14,0.26,0.9899,99.49,0.2171,17.68
2021-09-23,513866.0,9095428.2,0.75,22.03,0.62,9.08,0.0,7131772.5,162173.0,402925.0,2870462.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,425.0,9720.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2.87,0.0,0.0,0.0,6.73,6.73,2245922.0,39752819.4,0.0,39.71,6.73,0.27,0.9902,99.51,0.2134,17.7
2021-09-24,512484.0,9111965.52,0.75,22.18,0.62,9.08,0.0,7146315.4,161178.0,401930.0,2865744.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,2.86,0.0,0.0,0.0,6.7,6.7,2245657.0,39927781.46,0.0,39.82,6.7,0.27,0.9926,99.63,0.2129,17.78
2021-09-27,506279.0,9133273.16,0.74,22.27,0.61,9.01,0.0,7241111.68,160640.0,401392.0,2897945.6,0.0,0.0,5200.0,0.03,0.0,0.0,0.0,0.1,33.0,5738.0,0.0,0.0,0.03,5200.0,0.0,0.0,571.0,2.86,0.01,0.0,0.0,6.69,6.69,2242054.0,40446654.16,0.0,39.94,6.68,0.09,0.9967,99.84,0.2107,18.04
2021-09-28,503551.0,9003491.88,0.74,22.49,0.61,9.09,0.0,7152500.64,159276.0,400028.0,2847854.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,2.88,0.0,0.0,0.0,6.8,6.8,2184331.0,39055838.28,0.0,39.41,6.8,0.09,0.9968,99.84,0.2149,17.88
2021-09-29,498570.0,8974260.0,0.73,22.25,0.6,8.94,0.0,7203096.0,154151.0,400172.0,2774718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,330.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,2.77,0.0,0.0,0.0,6.6,6.6,2181393.0,39265074.0,0.0,39.18,6.6,0.09,0.9982,99.91,0.2135,18.0
2021-09-30,495212.0,8745443.92,0.72,22.04,0.6,8.92,0.0,7037386.38,152472.0,398493.0,2692655.52,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.03,0.0,1979.0,0.0,0.0,0.0,0.0,0.01,300.0,1979.0,2.75,0.0,0.0,0.0,6.52,6.52,2186297.0,38610005.02,0.0,39.37,6.53,0.12,0.9957,99.79,0.2117,17.66
2021-10-01,490272.0,8530732.8,0.72,21.32,0.59,8.66,0.0,6890504.4,396006.0,396006.0,6890504.4,0.0,246021.0,0.0,0.0,4.34,0.0,0.0,0.08,0.0,2487.0,0.0,246021.0,0.0,0.0,0.0,0.0,2487.0,6.99,0.18,0.0,0.0,10.45,10.45,3391878.0,59018677.2,0.0,59.86,10.46,0.12,0.9958,99.79,0.1294,17.4
2021-10-04,487902.0,8391914.4,0.71,21.43,0.59,8.48,0.0,6883388.4,400197.0,400197.0,6883388.4,0.0,0.0,10752.0,0.0,0.0,0.0,0.0,0.14,4191.0,6561.0,0.0,0.0,0.0,10752.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,10.57,10.57,3385228.0,58225921.6,0.0,58.81,10.58,0.12,0.9958,99.79,0.1289,17.2
2021-10-05,485982.0,8125619.04,0.71,21.84,0.59,8.36,0.0,6673737.84,398877.0,399147.0,6669223.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,6.86,0.09,0.0,0.0,10.54,10.54,3384971.0,56596715.12,0.0,58.19,10.55,0.12,0.9965,99.83,0.1284,16.72
2021-10-06,506140.0,8148854.0,0.74,21.58,0.61,8.47,0.0,6747590.5,419105.0,419105.0,6747590.5,0.0,0.0,20228.0,0.14,0.0,0.0,0.0,0.0,19958.0,0.0,0.0,0.0,0.14,20228.0,0.0,0.0,0.0,7.01,0.0,0.0,0.0,11.08,11.08,3363948.0,54159562.8,0.0,56.22,11.09,0.2,0.9951,99.76,0.1338,16.1
2021-10-07,494805.0,7916880.0,0.72,19.94,0.6,7.96,0.0,6676496.0,411974.0,417281.0,6591584.0,0.0,0.0,2380.0,0.0,0.0,0.0,0.0,0.21,0.0,9511.0,0.0,0.0,0.0,2380.0,0.0,0.0,1824.0,6.63,0.29,0.0,0.0,10.9,10.9,3367710.0,53883360.0,0.0,54.18,10.91,0.2,0.995,99.75,0.1309,16.0
2021-10-08,505814.0,8133489.12,0.74,19.84,0.61,8.09,0.0,6891727.2,428590.0,428590.0,6891727.2,0.0,0.0,16916.0,0.14,0.0,0.0,0.0,0.0,11609.0,300.0,0.0,0.0,0.14,16916.0,0.0,0.0,300.0,6.86,0.0,0.0,0.0,11.35,11.35,3346621.0,53813665.68,0.0,53.54,11.35,0.08,0.9975,99.87,0.134,16.08
2021-10-11,490345.0,7845520.0,0.72,19.0,0.59,7.89,0.0,6735712.0,420982.0,420982.0,6735712.0,0.0,0.0,1288.0,0.0,0.0,0.0,0.0,0.11,200.0,8896.0,0.0,0.0,0.0,1288.0,0.0,0.0,7808.0,6.77,0.09,0.0,0.0,11.16,11.16,3352666.0,53642656.0,0.0,53.94,11.15,0.16,0.9958,99.79,0.1299,16.0
2021-10-12,489539.0,7666180.74,0.72,19.24,0.59,7.85,0.0,6579956.16,420943.0,420176.0,6591967.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,6.74,0.04,0.0,0.0,11.15,11.15,3352705.0,52503360.3,0.0,53.76,11.15,0.16,0.9959,99.8,0.1297,15.66
2021-10-13,483789.0,7547108.4,0.71,18.74,0.58,7.57,0.0,6570486.0,421185.0,421185.0,6570486.0,0.0,0.0,7001.0,0.0,0.0,0.0,0.0,0.14,1009.0,6759.0,0.0,0.0,0.0,7001.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,11.22,11.22,3333416.0,52001289.6,0.0,52.11,11.23,0.17,0.9959,99.79,0.1289,15.6
2021-10-14,499275.0,8048313.0,0.73,18.9,0.6,7.79,0.0,6912707.36,313951.0,428828.0,5060890.12,0.0,0.0,2843.0,0.1,0.0,0.0,0.0,1.81,7843.0,115077.0,0.0,0.0,0.1,2843.0,0.0,5000.0,200.0,4.9,0.0,0.0,0.0,8.37,8.37,3438814.0,55433681.68,0.0,53.68,8.36,0.12,0.9968,99.84,0.133,16.12
2021-10-15,459626.0,7583829.0,0.67,17.21,0.55,7.41,0.0,7479994.5,453333.0,453333.0,7479994.5,0.0,0.0,203536.0,0.62,0.0,0.0,0.0,1.0,24505.0,64154.0,0.0,0.0,0.62,203536.0,0.0,0.0,0.0,7.31,0.0,0.0,0.0,12.15,12.15,3276875.0,54068437.5,0.0,52.88,12.14,0.09,0.9974,99.87,0.1232,16.5
2021-10-18,452057.0,7323323.4,0.66,16.65,0.55,7.46,0.0,7320083.4,451805.0,451857.0,7319241.0,0.0,0.0,4565.0,0.0,0.0,0.0,0.0,0.1,0.0,6093.0,0.0,0.0,0.0,4565.0,0.0,0.0,1476.0,7.45,0.0,0.0,0.0,12.12,12.12,3276806.0,53084257.2,0.0,54.01,12.13,0.09,0.9973,99.87,0.1212,16.2
2021-10-19,457454.0,7392456.64,0.67,16.83,0.55,7.41,0.0,7392456.64,448891.0,457454.0,7254078.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,5797.0,2914.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,7.27,0.0,0.0,0.0,12.05,12.05,3277788.0,52969054.08,0.0,53.03,12.06,0.04,0.9991,99.96,0.1228,16.16
2021-10-20,460668.0,7490461.68,0.67,17.0,0.56,7.44,0.0,7392901.68,454478.0,454668.0,7389812.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,418.0,0.0,0.0,0.0,0.0,0.0,6005.0,2786.0,7.34,0.06,0.0,0.0,12.2,12.2,3272024.0,53203110.24,0.0,52.88,12.2,0.03,0.9995,99.97,0.1236,16.26
2021-10-21,461296.0,7380736.0,0.67,17.81,0.56,7.5,0.0,7284736.0,449491.0,455296.0,7191856.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.04,628.0,4987.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,7.31,0.0,0.0,0.0,12.06,12.06,3276593.0,52425488.0,0.0,53.28,12.06,0.03,0.9995,99.97,0.1238,16.0
2021-10-22,467256.0,7513476.48,0.68,18.47,0.56,7.48,0.0,7416996.48,461256.0,461256.0,7416996.48,0.0,0.0,11883.0,0.0,0.0,0.0,0.0,0.0,6078.0,118.0,0.0,0.0,0.0,11883.0,0.0,0.0,118.0,7.38,0.0,0.0,0.0,12.38,12.38,3263981.0,52484814.48,0.0,52.24,12.38,0.03,1.0,100.0,0.1254,16.08
2021-10-25,465570.0,7467742.8,0.68,18.71,0.56,7.49,0.0,7467742.8,464285.0,465570.0,7447131.4,0.0,0.0,9029.0,0.11,0.0,0.0,0.0,0.1,4314.0,6000.0,0.0,0.0,0.11,9029.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,12.47,12.47,3260345.0,52295933.8,0.0,52.48,12.45,0.0,1.0,100.0,0.125,16.04
2021-10-26,464285.0,7335703.0,0.68,19.02,0.56,7.45,0.0,7335703.0,458445.0,464285.0,7243431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,5840.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,7.35,0.04,0.0,0.0,12.31,12.31,3265635.0,51597033.0,0.0,52.38,12.31,0.0,1.0,100.0,0.1247,15.8
2021-10-27,476351.0,7554926.86,0.7,19.61,0.58,7.53,0.0,7459766.86,470351.0,470351.0,7459766.86,0.0,0.0,5906.0,0.0,0.0,0.0,0.0,0.0,6066.0,0.0,0.0,0.0,0.0,5906.0,0.0,6000.0,0.0,7.43,0.0,0.0,0.0,12.63,12.63,3252947.0,51591739.42,0.0,51.38,12.64,0.0,1.0,100.0,0.1279,15.86
2021-10-28,482326.0,7678629.92,0.71,19.84,0.58,7.65,0.0,7583109.92,461012.0,476326.0,7339311.04,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,5975.0,9339.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,7.31,0.0,0.0,0.0,12.39,12.39,3261220.0,51918622.4,0.0,51.57,12.42,0.0,1.0,100.0,0.1296,15.92
2021-10-29,504796.0,7995968.64,0.74,20.39,0.61,8.04,0.0,7900928.64,498796.0,498796.0,7900928.64,0.0,0.0,37784.0,0.39,0.0,0.0,0.0,0.0,22470.0,0.0,0.0,0.0,0.39,37784.0,0.0,0.0,0.0,7.94,0.0,0.0,0.0,13.4,13.4,3222865.0,51050181.6,0.0,51.49,13.36,0.0,1.0,100.0,0.1356,15.84
2021-11-01,498173.0,8000658.38,0.73,19.71,0.6,7.89,0.0,8000658.38,491205.0,498173.0,7888752.3,0.0,0.0,0.0,0.0,0.0,5380.0,0.0,0.24,0.0,12971.0,0.0,0.0,0.0,0.0,0.09,5380.0,6003.0,7.78,0.14,0.0,0.0,13.24,13.24,3220110.0,51714966.6,0.0,50.95,13.25,1.09,0.9784,98.91,0.1342,16.06
2021-11-02,496103.0,8294842.16,0.73,20.34,0.6,7.97,0.0,8294842.16,484191.0,496103.0,8095673.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,7014.0,0.0,0.0,0.0,0.0,0.0,0.0,2070.0,7.78,0.0,0.0,0.0,13.05,13.05,3226201.0,53942080.72,0.0,51.93,13.03,1.08,0.9785,98.92,0.1337,16.72
2021-11-03,505089.0,8424884.52,0.74,20.14,0.61,8.44,0.0,8291444.52,492191.0,497089.0,8209745.88,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,986.0,0.0,0.0,0.0,0.34,0.0,0.0,8000.0,0.0,8.23,0.0,0.0,0.0,13.27,13.27,3216969.0,53659042.92,0.0,53.72,13.28,1.02,0.9798,98.98,0.1362,16.68
2021-11-04,511593.0,8441284.5,0.75,19.36,0.62,8.53,0.0,8309284.5,493829.0,503593.0,8148178.5,0.0,0.0,1638.0,0.09,0.0,0.0,0.0,0.0,6504.0,0.0,0.0,0.0,0.09,1638.0,0.0,0.0,0.0,8.24,0.0,0.0,0.0,13.32,13.32,3214513.0,53039464.5,0.0,53.65,13.31,1.02,0.9799,98.98,0.138,16.5
2021-11-05,498927.0,8252252.58,0.73,18.21,0.6,8.23,0.0,8252252.58,494029.0,498927.0,8171239.66,0.0,0.0,8223.0,0.0,0.0,5357.0,0.0,0.13,0.0,8023.0,0.0,0.0,0.0,8223.0,0.09,0.0,10023.0,8.15,0.25,0.0,0.0,13.19,13.19,3250080.0,53756323.2,0.0,53.6,13.2,1.09,0.9785,98.91,0.1333,16.54
2021-11-08,507469.0,8170250.9,0.74,18.23,0.61,8.39,0.0,8073650.9,494893.0,501469.0,7967777.3,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.07,2542.0,5136.0,0.0,0.0,0.06,0.0,0.0,6000.0,0.0,8.18,0.0,0.0,0.0,13.16,13.16,3264394.0,52556743.4,0.0,53.87,13.19,1.05,0.9791,98.95,0.135,16.1
2021-11-09,506441.0,8346147.68,0.74,16.58,0.61,8.15,0.0,8247267.68,477104.0,500441.0,7862673.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3673.0,17789.0,0.0,0.0,0.0,0.0,0.0,0.0,4701.0,7.68,0.08,0.0,0.0,12.69,12.69,3282183.0,54090375.84,0.0,52.89,12.68,0.13,0.9973,99.87,0.1347,16.48
2021-11-10,488002.0,7817792.04,0.71,14.75,0.59,8.04,0.0,7721672.04,473878.0,482002.0,7591525.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3226.0,0.0,0.0,0.0,0.0,0.0,0.0,18439.0,7.81,0.11,0.0,0.0,12.61,12.61,3285409.0,52632252.18,0.0,54.29,12.58,0.14,0.9973,99.86,0.1298,16.02
2021-11-11,477353.0,7714024.48,0.7,13.93,0.58,7.65,0.0,7714024.48,471428.0,477353.0,7618276.48,0.0,0.0,4577.0,0.08,0.0,0.0,0.0,0.3,4577.0,7027.0,0.0,0.0,0.08,4577.0,0.0,0.0,9226.0,7.55,0.37,0.0,0.0,12.54,12.54,3287859.0,53131801.44,0.0,52.82,12.51,1.14,0.9774,98.86,0.127,16.16
2021-11-12,476326.0,8002276.8,0.7,13.85,0.58,7.7,0.0,8002276.8,471428.0,476326.0,7919990.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,7.62,0.0,0.0,0.0,12.54,12.54,3287859.0,55236031.2,0.0,53.28,12.51,1.1,0.9782,98.9,0.1267,16.8
2021-11-15,475426.0,8082242.0,0.7,13.06,0.57,7.98,0.0,8082242.0,457683.0,475426.0,7780611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13745.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,7.69,0.0,0.0,0.0,12.17,12.17,3301604.0,56127268.0,0.0,55.64,12.14,1.07,0.9788,98.93,0.1265,17.0
2021-11-16,479104.0,8374737.92,0.7,12.78,0.58,8.14,0.0,8369493.92,463593.0,478804.0,8103605.64,0.0,0.0,5610.0,0.15,0.0,300.0,0.0,0.0,3108.0,0.0,0.0,0.0,0.15,5610.0,0.01,300.0,30.0,7.88,0.0,0.0,0.0,12.32,12.32,3299569.0,57676466.12,0.0,56.36,12.27,1.09,0.976,98.79,0.1273,17.48
2021-11-17,468791.0,8194466.68,0.69,11.92,0.57,8.19,0.0,8189222.68,458048.0,468491.0,8006679.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5545.0,0.0,0.0,0.0,0.0,0.0,0.0,10313.0,8.01,0.0,0.0,0.0,12.17,12.17,3305777.0,57784981.96,0.0,57.84,12.16,1.11,0.9755,98.76,0.1246,17.48
2021-11-18,513704.0,8897353.28,0.75,12.93,0.62,8.98,0.0,8580189.44,469805.0,495392.0,8137022.6,0.0,0.0,11200.0,0.54,0.0,1000.0,0.0,0.31,30680.0,17455.0,0.0,0.0,0.54,11200.0,0.02,18012.0,4779.0,8.21,0.08,0.0,0.0,12.48,12.48,3294220.0,57055890.4,0.0,57.43,12.51,0.19,0.9921,99.61,0.1365,17.32
2021-11-19,488556.0,8452018.8,0.71,12.11,0.59,8.46,0.0,8332839.1,475769.0,481667.0,8230803.7,0.0,0.0,17087.0,0.1,0.0,0.0,0.0,0.19,5964.0,11123.0,0.0,0.0,0.1,17087.0,0.0,0.0,19689.0,8.24,0.42,0.0,0.0,12.63,12.63,3292301.0,56956807.3,0.0,57.13,12.61,1.29,0.9687,98.42,0.1297,17.3
2021-11-22,488399.0,8957237.66,0.71,11.73,0.59,8.45,0.0,8854790.42,475370.0,482813.0,8718285.8,0.0,0.0,1328.0,0.02,0.0,0.0,0.0,0.03,1570.0,1727.0,0.0,0.0,0.02,1328.0,0.0,0.0,424.0,8.22,0.01,0.0,0.0,12.61,12.61,3294323.0,60417883.82,0.0,57.31,12.55,1.28,0.9707,98.51,0.1296,18.34
2021-11-23,712740.0,13157180.4,1.04,15.98,0.86,13.06,0.0,10969135.06,588313.0,594211.0,10860257.98,0.0,0.0,108000.0,0.55,0.0,108000.0,0.0,0.03,3398.0,2057.0,0.0,0.0,0.55,108000.0,1.98,7000.0,0.0,10.79,0.0,0.0,0.0,15.58,15.58,3188614.0,58861814.44,0.0,58.5,15.57,30.32,0.5634,68.66,0.1887,18.46
2021-11-24,762281.0,13934496.68,1.12,16.69,0.92,14.06,0.0,11408474.88,618198.0,624096.0,11300659.44,0.0,0.0,30185.0,0.62,0.0,0.0,0.0,0.01,30185.0,300.0,0.0,0.0,0.62,30185.0,0.0,0.0,300.0,11.41,0.0,0.0,0.0,16.34,16.34,3164976.0,57855761.28,0.0,58.52,16.32,28.27,0.5815,70.82,0.2015,18.28
2021-11-25,732284.0,13356860.16,1.07,15.96,0.88,13.39,0.0,11386940.16,618386.0,624284.0,11279360.64,0.0,0.0,30373.0,0.0,0.0,0.0,0.0,0.56,188.0,30185.0,0.0,0.0,0.0,30373.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,16.32,16.32,3170109.0,57822788.16,0.0,57.92,16.33,29.53,0.5706,69.52,0.1933,18.24
2021-11-26,802650.0,14126640.0,1.17,17.16,0.97,14.63,0.0,11606619.2,648005.0,659467.0,11404888.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.12,35183.0,5564.0,0.0,0.0,0.62,0.0,0.0,35183.0,0.0,11.81,0.0,0.0,0.0,17.08,17.08,3145811.0,55366273.6,0.0,57.07,17.15,26.9,0.5942,72.23,0.2116,17.6
2021-11-29,842304.0,14656089.6,1.23,17.24,1.02,14.84,1.0,11767828.8,668110.0,676312.0,11625114.0,0.0,0.0,22409.0,0.06,0.0,0.0,0.0,0.38,22109.0,2304.0,0.0,0.0,0.06,22409.0,0.0,0.0,5264.0,11.76,0.1,0.0,0.0,17.57,17.57,3133410.0,54521334.0,0.0,55.16,17.57,25.62,0.6147,74.1,0.2216,17.4
