DATE,EEE FP Equity_DX_SI_QTY,EEE FP Equity_DX_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEE FP Equity_DX_SI_MV,EEE FP Equity_DX_DSS,EEE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY,EEE FP Equity_DX_BROKER_SI_QTY,EEE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEE FP Equity_DX_BROKER_SI_MV_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEE FP Equity_DX_BROKER_SI_MV_INC_x,EEE FP Equity_DX_SUPPLY_SI_MV_NEW,EEE FP Equity_DX_BROKER_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_NEW,EEE FP Equity_DX_SUPPLY_SI_MV_DEC,EEE FP Equity_DX_BROKER_SI_QTY_INC,EEE FP Equity_DX_SUPPLY_SI_QTY_DEC,EEE FP Equity_DX_BROKER_SI_MV_NEW_y,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EEE FP Equity_DX_BROKER_SI_MV_INC_y,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEE FP Equity_DX_BROKER_SI_MV_ADD,EEE FP Equity_DX_SUPPLY_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_DEC,EEE FP Equity_DX_SUPPLY_SI_MV,EEE FP Equity_DX_BROKER_SI_MV_DEC,EEE FP Equity_DX_SUPPLY_SI_MV_RMV,EEE FP Equity_DX_BROKER_SI_MV_RMV,EEE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEE FP Equity_DX_UTILIZATION_QUANTITY,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEE FP Equity_DX_ACTIVE_UTILIZATION_MV,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEE FP Equity_DX_BROKER_SI_CON_RATIO,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEE FP Equity_DX_DEMAND_SUPPLY_RATIO,EEE FP Equity_PX_LAST
2006-09-25,39941.0,6678022.5,9.23,2.09,10.18,0.0,1662107.15,30000.0,9941.0,5015915.35,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,98.7,98.7,395.0,66042.89,0.0,0.0,100.0,24.89,0.6261,75.11,1.3141,255.0
2006-09-26,39808.0,6786290.86,8.68,2.09,10.35,0.0,1672024.24,30000.0,9808.0,5114266.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,7.8,0.0,0.0,0.0,98.71,98.71,391.0,66655.94,0.0,0.1,98.71,24.64,0.6286,75.36,1.3099,260.0
2006-09-27,40004.0,6817081.11,8.78,2.09,10.39,0.0,1704781.51,30000.0,10004.0,5112299.6,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,7.79,0.0,0.0,0.0,98.75,98.75,380.0,64755.79,0.0,0.1,98.75,25.01,0.6249,74.99,1.3168,259.9
2006-09-28,39931.0,6851768.36,8.47,2.09,10.45,0.0,1704062.3,30000.0,9931.0,5147706.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,7.85,0.0,0.0,0.0,98.76,98.76,377.0,64689.51,0.0,0.1,98.76,24.87,0.6263,75.13,1.3145,261.7
2006-09-29,39920.0,6904847.43,7.85,2.09,10.52,0.0,1715833.83,30000.0,9920.0,5189013.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.91,0.0,0.0,0.0,98.77,98.77,374.0,64689.7,0.0,0.1,98.77,24.85,0.6265,75.15,1.3143,263.8
2006-10-02,40000.0,6969660.11,7.81,2.09,10.54,0.0,1742415.03,30000.0,10000.0,5227245.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,7.91,0.0,0.0,0.0,98.76,98.76,376.0,65514.81,0.0,0.1,98.76,25.0,0.625,75.0,1.3168,265.25
2006-10-03,40021.0,6958859.89,7.72,2.09,10.6,0.0,1742453.59,30000.0,10021.0,5216406.31,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,7.94,0.0,0.0,0.0,98.76,98.76,378.0,65726.72,0.0,0.1,98.76,25.04,0.6246,74.96,1.3174,264.7
2006-10-04,39947.0,6982730.16,7.87,2.09,10.65,0.0,1738734.24,30000.0,9947.0,5243995.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,8.0,0.01,0.0,0.0,98.76,98.76,376.0,65724.75,0.0,0.1,98.76,24.9,0.626,75.1,1.3151,266.1
2006-10-05,40010.0,6986646.31,6.66,2.06,10.64,0.0,1747971.25,30000.0,10010.0,5238675.06,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,7.98,0.0,0.0,0.0,98.76,98.76,378.0,66007.31,0.0,0.1,98.76,25.02,0.6248,74.98,1.3171,265.83
2006-10-06,40012.0,6978321.93,6.4,2.06,10.62,0.0,1746150.13,30000.0,10012.0,5232171.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0,98.74,98.74,383.0,66797.39,0.0,0.1,98.74,25.02,0.6248,74.98,1.3169,265.5
2006-10-09,40019.0,6966398.62,5.89,2.06,10.6,0.0,1744080.26,30000.0,10019.0,5222318.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.0,0.0,0.0,98.75,98.75,380.0,66149.37,0.0,0.1,98.75,25.04,0.6246,74.96,1.3173,265.0
2006-10-10,40045.0,6939358.18,5.84,2.06,10.56,0.0,1740688.05,30000.0,10045.0,5198670.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91,0.0,0.0,0.0,98.75,98.75,380.0,65849.82,0.0,0.1,98.75,25.09,0.6241,74.91,1.3181,263.8
2006-10-11,39974.0,6945435.78,5.77,2.05,10.54,0.0,1732970.84,30000.0,9974.0,5212464.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,7.91,0.02,0.0,0.0,98.75,98.75,379.0,65850.81,0.0,0.1,98.75,24.95,0.6255,75.05,1.3158,264.5
2006-10-12,39951.0,6975556.27,5.75,2.05,10.63,0.0,1737472.41,30000.0,9951.0,5238083.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.98,0.0,0.0,0.0,98.76,98.76,376.0,65650.65,0.0,0.1,98.76,24.91,0.6259,75.09,1.3152,265.8
2006-10-13,30000.0,5182904.64,4.29,1.54,7.9,0.0,0.0,30000.0,0.0,5182904.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9951.0,7.9,2.66,0.0,0.0,98.74,98.74,384.0,66341.18,0.0,0.1,98.74,0.0,1.0,100.0,0.9874,263.0
2006-10-16,30000.0,5182904.64,4.15,1.54,7.9,0.0,0.0,30000.0,0.0,5182904.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,98.75,98.75,380.0,65650.13,0.0,0.1,98.75,0.0,1.0,100.0,0.9875,263.0
2006-10-17,30000.0,5206552.88,4.3,1.54,7.92,0.0,0.0,30000.0,0.0,5206552.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,98.75,98.75,378.0,65602.57,0.0,0.1,98.75,0.0,1.0,100.0,0.9876,264.2
2006-10-18,30000.0,5221924.23,4.23,1.54,7.96,0.0,0.0,30000.0,0.0,5221924.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0,98.76,98.76,377.0,65622.18,0.0,0.1,98.76,0.0,1.0,100.0,0.9876,264.98
2006-10-19,30000.0,5220347.68,4.28,1.54,7.96,0.0,0.0,30000.0,0.0,5220347.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0,98.76,98.76,377.0,65602.37,0.0,0.1,98.76,0.0,1.0,100.0,0.9876,264.9
2006-10-20,30000.0,5214435.62,4.46,1.54,7.94,0.0,0.0,30000.0,0.0,5214435.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,0.0,0.0,0.0,98.76,98.76,377.0,65528.07,0.0,0.1,98.76,0.0,1.0,100.0,0.9876,264.6
2006-10-23,30000.0,5196699.45,4.24,1.54,7.91,0.0,0.0,30000.0,0.0,5196699.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91,0.0,0.0,0.0,89.88,89.88,3378.0,585148.36,0.0,0.89,89.93,0.0,1.0,100.0,0.8988,263.7
2006-10-24,30000.0,5238083.85,4.29,1.54,7.97,0.0,0.0,30000.0,0.0,5238083.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97,0.0,0.0,0.0,89.88,89.88,3376.0,589459.04,0.0,0.89,89.96,0.0,1.0,100.0,0.8988,265.8
2006-10-25,30000.0,5230004.04,4.3,1.54,7.97,0.0,0.0,30000.0,0.0,5230004.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97,0.0,0.0,0.0,89.88,89.88,3378.0,588898.46,0.0,0.89,89.91,0.0,1.0,100.0,0.8988,265.39
2006-10-26,30000.0,5261535.02,4.28,1.53,8.01,0.0,0.0,30000.0,0.0,5261535.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,89.09,89.09,3674.0,644362.66,0.0,0.97,89.18,0.0,1.0,100.0,0.8909,266.99
2006-10-27,30000.0,5239857.47,4.33,1.53,8.02,0.0,0.0,30000.0,0.0,5239857.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02,0.0,0.0,0.0,88.78,88.78,3792.0,662317.98,0.0,1.01,88.86,0.0,1.0,100.0,0.8878,265.89
2006-10-30,30000.0,5189604.97,4.25,1.53,7.9,0.0,0.0,30000.0,0.0,5189604.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,88.77,88.77,3794.0,656312.04,0.0,1.0,88.74,0.0,1.0,100.0,0.8877,263.34
2006-10-31,30000.0,5281241.88,4.12,1.53,8.03,0.0,0.0,30000.0,0.0,5281241.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,0.0,0.0,0.0,88.8,88.8,3786.0,666492.73,0.0,1.0,88.95,0.0,1.0,100.0,0.8879,267.99
2006-11-01,30000.0,5284986.19,4.07,1.53,8.04,0.0,0.0,30000.0,0.0,5284986.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0.0,0.0,0.0,98.76,98.76,376.0,66238.49,0.0,0.1,98.76,0.0,1.0,100.0,0.9876,268.18
2006-11-02,30000.0,5240054.54,4.25,1.53,7.98,0.0,0.0,30000.0,0.0,5240054.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98,0.0,0.0,0.0,88.78,88.78,3793.0,662517.56,0.0,1.01,88.79,0.0,1.0,100.0,0.8878,265.9
2006-11-03,30000.0,5297992.71,4.13,1.53,8.07,0.0,0.0,30000.0,0.0,5297992.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,0.0,0.0,0.0,88.79,88.79,3789.0,669136.48,0.0,1.01,88.85,0.0,1.0,100.0,0.8879,268.84
2006-11-06,30000.0,5303116.5,4.0,1.5,8.07,0.0,0.0,30000.0,0.0,5303116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,0.0,0.0,0.0,88.78,88.78,3791.0,670137.15,0.0,1.02,88.78,0.0,1.0,100.0,0.8878,269.1
2006-11-07,35983.0,6402572.31,4.7,1.8,9.71,0.0,1064574.66,33000.0,5983.0,5871797.41,0.0,0.0,0.0,0.0,0.0,5983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,3000.0,0.0,8.91,0.0,0.0,0.0,100.0,97.66,0.0,0.0,0.0,0.0,100.0,8.29,0.7098,83.43,1.0649,270.87
2006-11-08,36012.0,6380054.72,3.97,1.8,9.7,0.0,1065114.1,33000.0,6012.0,5846434.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,100.0,97.65,0.0,0.0,0.0,0.0,100.0,8.37,0.7082,83.33,1.0656,269.7
2006-11-09,35989.0,6405531.19,3.91,1.78,9.74,0.0,1065956.99,33000.0,5989.0,5873531.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.93,0.0,0.0,0.0,100.0,97.66,0.0,0.0,0.0,0.0,100.0,8.3,0.7096,83.42,1.065,270.95
2006-11-10,36002.0,6409027.48,3.98,1.78,9.74,0.0,1068467.94,33000.0,6002.0,5874615.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,0.0,0.0,0.0,100.0,97.66,0.0,0.0,0.0,0.0,100.0,8.34,0.709,83.38,1.0654,271.0
2006-11-13,36003.0,6408022.99,3.98,1.78,9.75,0.0,1068448.8,33000.0,6003.0,5873531.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,0.0,0.0,0.0,100.0,97.66,0.0,0.0,0.0,0.0,100.0,8.34,0.7091,83.39,1.0654,270.95
2006-11-14,33000.0,5880034.88,3.67,1.63,8.94,0.0,534548.63,33000.0,3000.0,5880034.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.0,8.94,0.81,0.0,0.0,100.0,97.5,0.0,0.0,0.0,0.0,100.0,9.02,0.8359,90.98,0.975,271.25
2006-11-15,33000.0,5915802.83,3.62,1.63,9.0,0.0,537800.26,33000.0,3000.0,5915802.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01,0.0,0.0,0.0,100.0,97.5,0.0,0.0,0.0,0.0,100.0,8.97,0.8367,91.03,0.9751,272.9
2006-11-16,33000.0,5939648.13,3.92,1.62,9.03,0.0,539968.01,33000.0,3000.0,5939648.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,100.0,97.5,0.0,0.0,0.0,0.0,100.0,8.94,0.8373,91.07,0.975,274.0
2006-11-17,33000.0,5937480.38,3.89,1.62,9.03,0.0,539770.94,33000.0,3000.0,5937480.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,0.0,100.0,97.5,0.0,0.0,0.0,0.0,100.0,8.94,0.8373,91.07,0.9749,273.9
2006-11-20,33000.0,5961325.68,4.08,1.61,9.06,0.0,541938.7,33000.0,3000.0,5961325.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07,0.0,0.0,0.0,100.0,97.5,0.0,0.0,0.0,0.0,100.0,8.91,0.8378,91.09,0.975,275.0
2006-11-21,33000.0,6015519.55,3.98,1.61,9.15,0.0,546865.41,33000.0,3000.0,6015519.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,0.0,0.0,0.0,100.0,97.51,0.0,0.0,0.0,0.0,100.0,8.83,0.839,91.17,0.9751,277.5
2006-11-22,33000.0,6026358.33,3.91,1.6,9.16,0.0,547850.76,33000.0,3000.0,6026358.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,0.0,0.0,0.0,100.0,97.5,0.0,0.0,0.0,0.0,100.0,8.82,0.8392,91.18,0.975,278.0
2006-11-23,33000.0,6055406.24,3.89,1.6,9.18,0.0,550491.48,33000.0,3000.0,6055406.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,0.0,100.0,97.5,0.0,0.0,0.0,0.0,100.0,8.78,0.8398,91.22,0.975,279.34
2006-11-24,33000.0,6004247.23,3.9,1.6,9.12,0.0,545840.66,33000.0,3000.0,6004247.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,0.0,0.0,0.0,100.0,97.49,0.0,0.0,0.0,0.0,100.0,8.85,0.8387,91.15,0.9749,276.98
2006-11-27,33000.0,5907565.36,3.96,1.6,8.99,0.0,537051.4,33000.0,3000.0,5907565.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01,0.0,0.0,0.0,100.0,97.48,0.0,0.0,0.0,0.0,100.0,8.98,0.8365,91.02,0.9748,272.52
2006-11-28,33000.0,5900195.0,3.86,1.6,9.0,0.0,536381.36,33000.0,3000.0,5900195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01,0.0,0.0,0.0,100.0,97.49,0.0,0.0,0.0,0.0,100.0,8.99,0.8364,91.01,0.9749,272.18
2006-11-29,33000.0,5922956.42,3.88,1.6,9.0,0.0,538450.58,33000.0,3000.0,5922956.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01,0.0,0.0,0.0,100.0,97.5,0.0,0.0,0.0,0.0,100.0,8.96,0.8369,91.04,0.9749,273.23
2006-11-30,33000.0,5930543.56,3.69,1.6,9.01,0.0,539140.32,33000.0,3000.0,5930543.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,0.0,0.0,0.0,100.0,97.49,0.0,0.0,0.0,0.0,100.0,8.95,0.8371,91.05,0.9749,273.58
2006-12-01,33000.0,5917753.81,3.85,1.6,9.02,0.0,537977.62,33000.0,3000.0,5917753.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,100.0,97.48,0.0,0.0,0.0,0.0,100.0,8.95,0.8371,91.05,0.9748,272.99
2006-12-04,33000.0,5983003.23,3.96,1.6,9.1,0.0,543909.38,33000.0,3000.0,5983003.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,0.0,0.0,0.0,100.0,97.49,0.0,0.0,0.0,0.0,100.0,8.88,0.8382,91.12,0.9749,276.0
2006-12-05,30000.0,5483434.28,3.59,1.46,8.28,0.0,0.0,30000.0,0.0,5483434.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,8.28,0.81,0.0,0.0,88.64,88.64,3846.0,702976.28,0.0,1.06,88.62,0.0,1.0,100.0,0.8864,278.25
2006-12-06,30000.0,5452297.44,3.61,1.46,8.27,0.0,0.0,30000.0,0.0,5452297.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,0.0,0.0,0.0,88.62,88.62,3854.0,700438.48,0.0,1.07,88.58,0.0,1.0,100.0,0.8862,276.67
2006-12-07,30000.0,5511418.03,3.55,1.46,8.28,0.0,0.0,30000.0,0.0,5511418.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28,0.0,0.0,0.0,88.63,88.63,3848.0,706931.22,0.0,1.07,88.58,0.0,1.0,100.0,0.8863,279.67
2006-12-08,30000.0,5496243.74,3.52,1.46,8.35,0.0,0.0,30000.0,0.0,5496243.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35,0.0,0.0,0.0,88.63,88.63,3849.0,705168.07,0.0,1.07,88.66,0.0,1.0,100.0,0.8863,278.9
2006-12-11,30000.0,5537628.15,3.61,1.46,8.42,0.0,0.0,30000.0,0.0,5537628.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,0.0,0.0,0.0,88.64,88.64,3846.0,709923.93,0.0,1.07,88.72,0.0,1.0,100.0,0.8864,281.0
2006-12-12,30000.0,5580983.25,3.61,1.46,8.52,0.0,0.0,30000.0,0.0,5580983.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52,0.0,0.0,0.0,88.64,88.64,3845.0,715296.02,0.0,1.08,88.76,0.0,1.0,100.0,0.8864,283.2
2006-12-13,30000.0,5618426.29,3.64,1.46,8.56,0.0,0.0,30000.0,0.0,5618426.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,0.0,0.0,88.64,88.64,3845.0,720094.97,0.0,1.08,88.77,0.0,1.0,100.0,0.8864,285.1
2006-12-14,30000.0,5652125.02,3.61,1.45,8.6,0.0,0.0,30000.0,0.0,5652125.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,88.64,88.64,3845.0,724414.02,0.0,1.09,88.73,0.0,1.0,100.0,0.8864,286.81
2006-12-15,30000.0,5710260.26,3.65,1.43,8.7,0.0,0.0,30000.0,0.0,5710260.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,88.64,88.64,3845.0,731865.02,0.0,1.1,88.76,0.0,1.0,100.0,0.8864,289.76
2006-12-18,30000.0,5709077.85,3.25,1.43,8.71,0.0,0.0,30000.0,0.0,5709077.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,0.0,0.0,0.0,88.63,88.63,3850.0,732664.99,0.0,1.1,88.78,0.0,1.0,100.0,0.8863,289.7
2006-12-19,35000.0,6626103.82,3.81,1.67,10.09,0.0,946586.26,35000.0,5000.0,6626103.82,0.0,0.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,1.45,0.0,0.0,10.09,0.0,0.0,0.0,100.0,90.09,0.0,0.0,0.0,0.0,100.0,14.35,0.7542,85.65,0.9009,288.2
2006-12-20,35000.0,6642657.58,4.49,1.67,10.11,0.0,948951.08,35000.0,5000.0,6642657.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12,0.0,0.0,0.0,100.0,90.09,0.0,0.0,0.0,0.0,100.0,14.26,0.7555,85.74,0.9009,288.92
2006-12-21,35000.0,6711171.77,4.66,1.65,10.22,0.0,958738.82,35000.0,5000.0,6711171.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,100.0,90.11,0.0,0.0,0.0,0.0,100.0,14.16,0.7569,85.84,0.9011,291.9
2006-12-22,35000.0,6650934.46,4.79,1.64,10.15,0.0,950133.49,35000.0,5000.0,6650934.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13,0.0,0.0,0.0,100.0,90.1,0.0,0.0,0.0,0.0,100.0,14.4,0.7535,85.6,0.901,289.28
2006-12-25,35000.0,6650934.46,4.68,1.64,10.17,0.0,950133.49,35000.0,5000.0,6650934.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,0.0,0.0,0.0,100.0,91.11,0.0,0.0,0.0,0.0,100.0,14.4,0.7535,85.6,0.9112,0.0
2006-12-26,35000.0,6650934.46,4.68,1.64,10.13,0.0,950133.49,35000.0,5000.0,6650934.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13,0.0,0.0,0.0,100.0,90.09,0.0,0.0,0.0,0.0,100.0,14.28,0.7551,85.72,0.9009,0.0
