DATE,CEN FP Equity_DX_SI_QTY,CEN FP Equity_DX_SHORT_INTEREST_VALUE,CEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CEN FP Equity_DX_SI_MV,CEN FP Equity_DX_DSS,CEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CEN FP Equity_DX_SUPPLY_SI_QTY,CEN FP Equity_DX_BROKER_SI_QTY,CEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CEN FP Equity_DX_BROKER_SI_MV_NEW_x,CEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,CEN FP Equity_DX_BROKER_SI_MV_INC_x,CEN FP Equity_DX_SUPPLY_SI_MV_NEW,CEN FP Equity_DX_BROKER_SI_QTY_ADD,CEN FP Equity_DX_BROKER_SI_QTY_NEW,CEN FP Equity_DX_SUPPLY_SI_MV_DEC,CEN FP Equity_DX_BROKER_SI_QTY_INC,CEN FP Equity_DX_SUPPLY_SI_QTY_DEC,CEN FP Equity_DX_BROKER_SI_MV_NEW_y,CEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CEN FP Equity_DX_BROKER_SI_MV_INC_y,CEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,CEN FP Equity_DX_BROKER_SI_MV_ADD,CEN FP Equity_DX_SUPPLY_SI_QTY_ADD,CEN FP Equity_DX_BROKER_SI_QTY_DEC,CEN FP Equity_DX_SUPPLY_SI_MV,CEN FP Equity_DX_BROKER_SI_MV_DEC,CEN FP Equity_DX_SUPPLY_SI_MV_RMV,CEN FP Equity_DX_BROKER_SI_MV_RMV,CEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CEN FP Equity_DX_UTILIZATION_QUANTITY,CEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CEN FP Equity_DX_ACTIVE_UTILIZATION_MV,CEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CEN FP Equity_DX_BROKER_SI_CON_RATIO,CEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CEN FP Equity_DX_DEMAND_SUPPLY_RATIO,CEN FP Equity_PX_LAST
2008-01-14,33220.0,682047.21,1.22,8.92,0.3,0.89,0.0,480369.01,11792.0,23397.0,242104.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,14.24,14.24,71013.0,1457983.7,0.0,1.64,14.23,17.85,0.4062,59.76,0.4012,22.99
2008-01-15,30228.0,612789.21,1.11,8.35,0.27,0.78,0.0,413655.01,11792.0,20405.0,239050.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.0,0.27,0.1,0.0,0.0,14.44,14.44,69877.0,1416563.17,0.0,1.6,14.51,19.7,0.3615,54.84,0.3701,22.7
2008-01-16,33028.0,650379.29,1.21,8.77,0.29,0.84,0.0,456947.18,11792.0,23205.0,232205.18,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.27,0.0,0.0,0.0,14.78,14.78,68017.0,1339374.12,0.0,1.54,14.86,17.99,0.3046,49.52,0.4138,22.05
2008-01-17,31931.0,627351.64,1.17,10.12,0.28,0.8,0.0,434358.15,11792.0,22108.0,231678.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,0.26,0.03,0.0,0.0,14.78,14.78,68012.0,1336238.76,0.0,1.5,14.77,18.31,0.33,52.3,0.4001,22.0
2008-01-18,31931.0,627351.64,1.17,7.09,0.28,0.8,0.0,434358.15,11792.0,22108.0,231678.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,14.84,14.84,67676.0,1329637.33,0.0,1.49,14.85,18.31,0.3299,52.29,0.4018,22.0
2008-01-21,31931.0,583151.87,1.17,6.02,0.28,0.8,0.0,403755.64,11792.0,22108.0,215355.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,14.9,14.9,67343.0,1229876.8,0.0,1.46,15.12,17.18,0.3348,53.09,0.4035,20.45
2008-01-22,31931.0,564616.48,1.17,5.91,0.28,0.77,0.0,390922.33,11792.0,22108.0,208510.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,14.9,14.9,67343.0,1190785.36,0.0,1.4,14.83,16.99,0.3377,53.43,0.4035,19.8
2008-01-23,31931.0,566042.27,1.17,5.62,0.28,0.77,0.0,391909.51,11792.0,22108.0,209037.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,14.9,14.9,67343.0,1193792.39,0.0,1.38,14.79,16.98,0.3373,53.39,0.4035,19.85
2008-01-24,31931.0,578874.47,1.17,5.65,0.28,0.77,0.0,400794.11,11792.0,22108.0,213776.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,14.9,14.9,67343.0,1220855.7,0.0,1.33,14.96,17.4,0.336,53.15,0.4035,20.3
2008-01-25,31931.0,569749.35,1.17,5.82,0.28,0.77,0.0,394476.17,11792.0,22108.0,210406.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,14.9,14.9,67343.0,1201610.68,0.0,1.36,14.96,17.44,0.3343,52.97,0.4035,19.98
2008-01-28,31931.0,549503.0,1.17,5.79,0.28,0.77,0.0,380458.25,11792.0,22108.0,202929.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,14.9,14.9,67343.0,1158910.8,0.0,1.34,14.98,17.45,0.3346,52.99,0.4035,19.27
2008-01-29,31931.0,567468.07,1.17,5.87,0.28,0.76,0.0,392896.69,11792.0,22108.0,209563.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,14.91,14.91,67301.0,1196053.02,0.0,1.3,14.9,17.15,0.3366,53.27,0.4037,19.9
2008-01-30,41355.0,734948.55,1.52,7.52,0.37,1.1,0.0,560377.17,11792.0,31532.0,209563.86,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,9424.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,14.87,0.0,0.0,0.0,0.0,100.0,10.93,0.5122,70.05,0.5215,19.9
2008-01-31,40255.0,718994.66,1.48,6.54,0.36,1.07,0.0,543546.03,11792.0,30432.0,210616.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.23,0.03,0.0,0.0,100.0,14.79,0.0,0.0,0.0,0.0,100.0,11.41,0.5443,72.25,0.5047,20.0
2008-02-01,31931.0,598835.66,1.17,5.26,0.28,0.76,0.0,414614.6,11792.0,22108.0,221147.79,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,9424.0,0.24,0.34,0.0,0.0,14.88,14.88,67478.0,1265485.97,0.0,1.35,14.85,18.26,0.3455,53.99,0.4028,21.0
2008-02-04,31931.0,593132.46,1.17,5.57,0.28,0.77,0.0,410665.89,11792.0,22108.0,219041.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,14.78,14.78,67978.0,1262721.44,0.0,1.42,14.88,18.2,0.3434,53.79,0.4003,20.8
2008-02-05,31931.0,577448.67,1.17,4.56,0.28,0.77,0.0,399806.93,11792.0,22108.0,213249.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,14.87,14.87,67490.0,1220507.05,0.0,1.4,15.01,18.28,0.3434,53.78,0.4028,20.25
2008-02-06,31931.0,565471.96,1.17,4.58,0.28,0.76,0.0,391514.64,11792.0,22108.0,208826.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,14.87,14.87,67490.0,1195192.83,0.0,1.38,14.81,17.38,0.3499,54.66,0.4028,19.83
2008-02-07,31931.0,558913.28,1.17,4.55,0.28,0.75,0.0,386973.62,11792.0,22108.0,206404.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,14.87,0.0,0.0,0.0,0.0,100.0,17.3,0.3504,54.73,0.4028,19.6
2008-02-08,31931.0,547506.89,1.17,4.46,0.28,0.74,0.0,379076.2,11792.0,22108.0,202192.26,0.0,6469.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,6469.0,0.0,6469.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,14.87,0.0,0.0,0.0,0.0,100.0,17.35,0.3517,54.85,0.4028,19.2
2008-02-11,31931.0,527545.7,1.17,4.4,0.28,0.73,0.0,365255.72,11792.0,22108.0,194820.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,14.72,0.0,0.0,0.0,0.0,100.0,16.6,0.3558,55.42,0.3985,18.5
2008-02-12,31931.0,541803.69,1.17,4.3,0.28,0.73,0.0,375127.49,11792.0,22108.0,200086.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,14.69,0.0,0.0,0.0,0.0,100.0,17.02,0.3566,55.4,0.3978,19.0
2008-02-13,35931.0,608071.09,1.32,4.79,0.32,0.81,0.0,441833.51,11792.0,26108.0,199559.55,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,14.69,14.69,68478.0,1158873.73,0.0,1.3,14.74,15.02,0.2994,48.91,0.4476,18.95
2008-02-14,35931.0,609354.62,1.32,4.76,0.32,0.81,0.0,442766.14,11792.0,26108.0,199980.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,14.69,14.69,68478.0,1161319.9,0.0,1.3,14.71,15.03,0.2996,48.93,0.4476,18.99
2008-02-15,35931.0,603257.86,1.32,4.59,0.32,0.81,0.0,438336.15,11792.0,26108.0,197979.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,13.86,13.86,73275.0,1230239.06,0.0,1.39,13.92,15.08,0.2984,48.78,0.4224,18.8
2008-02-18,35931.0,609033.73,1.32,4.61,0.32,0.8,0.0,442532.99,11792.0,26108.0,199875.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,13.94,13.94,72798.0,1233932.76,0.0,1.37,13.95,15.1,0.2982,48.75,0.4248,18.98
2008-02-19,30931.0,519311.15,1.13,3.95,0.27,0.66,0.0,354389.44,11792.0,21108.0,197979.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.22,0.14,0.0,0.0,14.04,14.04,72172.0,1211720.42,0.0,1.37,14.07,19.26,0.2185,34.67,0.3684,18.8
2008-02-20,29931.0,502521.81,1.1,3.85,0.27,0.64,0.0,337600.1,11792.0,20108.0,197979.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.22,0.02,0.0,0.0,14.05,14.05,72145.0,1211267.11,0.0,1.36,14.06,19.77,0.2215,35.96,0.3566,18.8
2008-02-21,29931.0,502254.51,1.1,3.91,0.27,0.64,0.0,337420.52,11792.0,20108.0,197874.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,14.07,14.07,72017.0,1208474.92,0.0,1.35,14.07,19.81,0.2217,35.97,0.3571,18.79
2008-02-22,29931.0,491829.85,1.1,3.9,0.27,0.64,0.0,330417.12,11792.0,20108.0,193767.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,14.2,14.2,71260.0,1170953.04,0.0,1.34,14.24,19.46,0.2216,36.08,0.3604,18.4
2008-02-25,29931.0,481137.9,1.1,3.9,0.27,0.64,0.0,323234.14,11792.0,20108.0,189555.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,14.2,14.2,71260.0,1145497.54,0.0,1.31,14.25,19.17,0.2219,36.19,0.3604,18.0
2008-02-26,24931.0,409669.24,0.91,2.29,0.22,0.49,0.0,248256.5,11792.0,15108.0,193767.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.21,0.14,0.0,0.0,14.2,14.2,71260.0,1170953.04,0.0,1.29,14.12,23.14,0.1911,27.09,0.3002,18.4
2008-02-27,24931.0,396087.82,0.91,2.23,0.22,0.49,0.0,240026.26,11792.0,15108.0,187343.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,14.12,14.12,71726.0,1139536.91,0.0,1.31,14.22,23.07,0.1896,26.7,0.2985,17.79
2008-02-28,24931.0,407220.13,0.91,2.15,0.22,0.49,0.0,246772.36,11792.0,15108.0,192609.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,14.12,14.12,71726.0,1171564.37,0.0,1.28,14.04,23.2,0.1906,26.83,0.2985,18.29
2008-02-29,24931.0,406552.19,0.91,2.44,0.22,0.49,0.0,246367.6,11792.0,15108.0,192293.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,12.1,12.1,85679.0,1397175.62,0.0,1.56,12.14,23.03,0.1894,26.64,0.2558,18.26
2008-03-03,24931.0,400763.39,0.91,2.53,0.22,0.49,0.0,242859.62,11792.0,15108.0,189555.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,12.68,12.68,81226.0,1305700.01,0.0,1.47,12.76,22.97,0.19,26.9,0.268,18.0
2008-03-04,24931.0,400763.39,0.91,2.43,0.22,0.49,0.0,242859.62,11792.0,15108.0,189555.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.14,12.14,85326.0,1371607.11,0.0,1.54,12.15,23.04,0.1905,26.98,0.2567,18.0
2008-03-05,24931.0,400763.39,0.91,2.46,0.22,0.49,0.0,242859.62,11792.0,15108.0,189555.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.14,12.14,85326.0,1371607.11,0.0,1.54,12.13,23.05,0.1906,26.99,0.2567,18.0
2008-03-06,24931.0,400763.39,0.91,2.35,0.22,0.49,0.0,242859.62,11792.0,15108.0,189555.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.43,12.43,83075.0,1335422.51,0.0,1.5,12.41,23.03,0.1906,27.0,0.2628,18.0
2008-03-07,24931.0,399427.51,0.91,2.3,0.22,0.49,0.0,242050.09,11792.0,15108.0,188923.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.42,12.42,83125.0,1331772.17,0.0,1.49,12.46,23.02,0.1902,26.87,0.2627,17.94
2008-03-10,24931.0,389631.07,0.91,2.32,0.22,0.49,0.0,236113.52,11792.0,15108.0,184289.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.42,12.42,83125.0,1299108.86,0.0,1.48,12.5,23.18,0.1893,26.39,0.2627,17.5
2008-03-11,24931.0,382951.68,0.91,2.33,0.22,0.48,0.0,232065.86,11792.0,15108.0,181130.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.37,12.37,83545.0,1283289.81,0.0,1.45,12.44,23.42,0.1895,26.2,0.2615,17.2
2008-03-12,24931.0,395197.23,0.91,2.32,0.22,0.48,0.0,239486.57,11792.0,15108.0,186922.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,12.16,12.16,85185.0,1350321.93,0.0,1.47,12.06,23.58,0.1903,26.28,0.2571,17.75
2008-03-13,24931.0,400540.74,0.91,2.48,0.22,0.49,0.0,242724.7,11792.0,15108.0,189449.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.15,12.15,85286.0,1370202.47,0.0,1.52,12.11,23.05,0.1908,26.98,0.2568,17.99
2008-03-14,24931.0,400763.39,0.91,2.49,0.22,0.49,0.0,242859.62,11792.0,15108.0,189555.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.16,12.16,85164.0,1369002.98,0.0,1.52,12.19,23.02,0.1898,26.7,0.2571,18.0
2008-03-17,24931.0,400540.74,0.91,2.49,0.22,0.49,0.0,242724.7,11792.0,15108.0,189449.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.16,12.16,85164.0,1368242.42,0.0,1.53,12.21,22.95,0.1901,26.86,0.2571,17.99
2008-03-18,24931.0,399872.8,0.91,2.84,0.22,0.49,0.0,242319.94,11792.0,15108.0,189134.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.09,12.09,85760.0,1375520.1,0.0,1.54,12.14,23.1,0.19,26.73,0.2556,17.96
2008-03-19,24931.0,400095.45,0.91,2.88,0.22,0.49,0.0,242454.86,11792.0,15108.0,189239.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.1,12.1,85691.0,1375178.66,0.0,1.54,12.11,22.97,0.1901,26.85,0.2557,17.97
2008-03-20,21831.0,350931.19,0.8,2.52,0.19,0.43,0.0,193027.43,11792.0,12008.0,189555.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,0.21,0.06,0.0,0.0,12.13,12.13,85440.0,1373439.65,0.0,1.54,12.15,19.29,0.2066,32.6,0.2245,18.0
2008-03-21,21831.0,350931.19,0.8,2.56,0.19,0.43,0.0,193027.43,11792.0,12008.0,189555.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.04,12.04,86135.0,1384611.71,0.0,1.55,12.05,19.31,0.2068,32.63,0.2229,0.0
2008-03-24,21831.0,350931.19,0.8,2.56,0.19,0.43,0.0,193027.43,11792.0,12008.0,189555.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.04,12.04,86135.0,1384611.71,0.0,1.55,12.04,19.21,0.2076,32.93,0.2229,0.0
2008-03-25,21831.0,350151.34,0.79,2.56,0.19,0.43,0.0,192598.48,11792.0,12008.0,189134.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.19,12.19,84980.0,1363009.54,0.0,1.53,12.18,19.34,0.2067,32.67,0.2256,17.96
2008-03-26,21831.0,351711.04,0.79,2.58,0.19,0.43,0.0,193456.38,11792.0,12008.0,189976.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,12.15,12.15,85249.0,1373414.61,0.0,1.53,12.13,19.29,0.207,32.72,0.225,18.04
2008-03-27,25031.0,403265.04,0.9,3.06,0.22,0.48,0.0,245010.37,11792.0,15208.0,189976.48,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,2800.0,0.21,0.06,0.0,0.0,12.53,12.53,82331.0,1326403.81,0.0,1.48,12.56,27.59,0.2558,37.01,0.2659,18.04
2008-03-28,24031.0,394665.72,0.87,2.95,0.21,0.43,0.0,233340.71,11792.0,14208.0,193662.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.21,0.05,0.0,0.0,13.69,13.69,74349.0,1221047.89,0.0,1.34,13.65,32.12,0.3195,43.08,0.279,18.39
2008-03-31,21531.0,353415.46,0.78,2.08,0.19,0.39,0.0,233213.83,9292.0,14208.0,152521.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,10.79,10.79,76849.0,1261419.57,0.0,1.41,10.81,31.93,0.3173,42.83,0.25,18.38
2008-04-01,20491.0,336527.62,0.74,1.82,0.18,0.38,0.0,233340.71,8252.0,14208.0,135524.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,9.5,9.5,78589.0,1290682.22,0.0,1.44,9.54,32.42,0.3181,42.65,0.236,18.39
2008-04-02,20491.0,344030.42,0.74,1.77,0.18,0.38,0.0,238542.98,8252.0,14208.0,138545.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,9.67,9.67,77050.0,1293618.83,0.0,1.42,9.64,32.96,0.3189,42.42,0.2402,18.8
2008-04-03,25491.0,427977.13,0.92,2.18,0.23,0.47,0.0,238542.98,13252.0,14208.0,222492.37,0.0,5000.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,14.51,14.51,78050.0,1310408.17,0.0,1.46,14.55,24.95,0.2404,32.11,0.2792,18.8
2008-04-04,20491.0,329939.81,0.74,1.75,0.18,0.38,0.0,228772.87,8252.0,14208.0,132871.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.09,0.0,9.67,9.67,77050.0,1240635.51,5000.0,1.43,9.76,31.86,0.3165,42.75,0.2402,18.03
2008-04-07,25491.0,422285.94,0.92,1.85,0.23,0.46,0.0,235370.86,13252.0,14208.0,219533.69,0.0,5000.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,14.51,14.51,78050.0,1292982.53,0.0,1.42,14.44,32.79,0.3204,42.77,0.2792,18.55
2008-04-08,25491.0,422285.94,0.92,1.83,0.23,0.47,0.0,235370.86,13252.0,14208.0,219533.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,14.51,14.51,78050.0,1292982.53,0.0,1.44,14.39,32.36,0.3176,42.61,0.2792,18.55
2008-04-09,20491.0,340004.53,0.74,1.47,0.18,0.38,0.0,235751.52,8252.0,14208.0,136924.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.09,0.0,9.67,9.67,77050.0,1278480.74,5000.0,1.43,9.66,32.64,0.3181,42.5,0.2402,18.58
2008-04-10,20491.0,340004.53,0.74,1.91,0.18,0.38,0.0,235751.52,8252.0,14208.0,136924.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,9.8,9.8,75931.0,1259913.32,0.0,1.41,9.8,32.59,0.3176,42.44,0.2434,18.58
2008-04-11,20491.0,340004.53,0.74,1.96,0.18,0.38,0.0,235751.52,8252.0,14208.0,136924.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,9.8,9.8,75931.0,1259913.32,0.0,1.41,9.81,32.58,0.3176,42.46,0.2434,18.58
