DATE,AC FP Equity_DX_SI_QTY,AC FP Equity_DX_SHORT_INTEREST_VALUE,AC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AC FP Equity_DX_SI_MV,AC FP Equity_DX_DSS,AC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AC FP Equity_DX_SUPPLY_SI_QTY,AC FP Equity_DX_BROKER_SI_QTY,AC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AC FP Equity_DX_BROKER_SI_MV_NEW_x,AC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AC FP Equity_DX_SUPPLY_SI_QTY_INC_x,AC FP Equity_DX_BROKER_SI_MV_INC_x,AC FP Equity_DX_SUPPLY_SI_MV_NEW,AC FP Equity_DX_BROKER_SI_QTY_ADD,AC FP Equity_DX_BROKER_SI_QTY_NEW,AC FP Equity_DX_SUPPLY_SI_MV_DEC,AC FP Equity_DX_BROKER_SI_QTY_INC,AC FP Equity_DX_SUPPLY_SI_QTY_DEC,AC FP Equity_DX_BROKER_SI_MV_NEW_y,AC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AC FP Equity_DX_BROKER_SI_MV_INC_y,AC FP Equity_DX_SUPPLY_SI_QTY_INC_y,AC FP Equity_DX_BROKER_SI_MV_ADD,AC FP Equity_DX_SUPPLY_SI_QTY_ADD,AC FP Equity_DX_BROKER_SI_QTY_DEC,AC FP Equity_DX_SUPPLY_SI_MV,AC FP Equity_DX_BROKER_SI_MV_DEC,AC FP Equity_DX_SUPPLY_SI_MV_RMV,AC FP Equity_DX_BROKER_SI_MV_RMV,AC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AC FP Equity_DX_UTILIZATION_QUANTITY,AC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AC FP Equity_DX_ACTIVE_UTILIZATION_MV,AC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AC FP Equity_DX_BROKER_SI_CON_RATIO,AC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AC FP Equity_DX_DEMAND_SUPPLY_RATIO,AC FP Equity_PX_LAST
2006-07-17,15862434.0,485357141.28,7.35,12.46,7.3,718.77,2.0,311201676.39,8503974.0,10170688.0,260203731.04,0.0,0.0,10376.0,21.41,0.0,0.0,0.0,21.65,487959.0,459308.0,0.0,0.0,21.41,10376.0,0.0,0.0,29927.0,384.54,2.45,0.0,0.0,32.59,32.59,17591390.0,538259561.01,0.0,795.89,32.58,23.57,0.1647,26.33,0.6079,44.2
2006-07-18,15734030.0,480012283.31,7.29,12.21,7.24,704.69,2.0,307574804.29,8447060.0,10081807.0,257702099.07,0.0,0.0,43831.0,1.47,0.0,0.0,0.0,6.29,35685.0,100744.0,0.0,0.0,1.47,43831.0,0.0,0.0,124566.0,376.55,7.93,0.0,0.0,32.29,32.29,17716048.0,540479499.01,0.0,792.84,32.2,22.95,0.1652,27.0,0.6014,44.07
2006-07-19,15733033.0,491526699.67,7.29,12.68,7.24,702.24,2.0,311883862.04,8482710.0,9982935.0,265014282.41,0.0,45568.0,10548.0,0.0,2.07,0.0,0.0,5.27,4726.0,96944.0,0.0,45568.0,0.0,10548.0,0.0,76478.0,103598.0,376.44,4.92,0.0,0.0,32.6,32.6,17540756.0,548003039.62,0.0,782.42,32.48,23.04,0.166,27.03,0.6046,45.13
2006-07-20,15755235.0,496692083.59,7.3,12.84,7.25,711.65,2.0,317519179.36,8413129.0,10071812.0,265228323.95,0.0,0.0,97022.0,7.88,0.0,0.0,0.0,5.18,137226.0,124509.0,0.0,0.0,7.88,97022.0,0.0,3474.0,48349.0,379.89,2.12,2.07,0.0,32.55,32.55,17433736.0,549607711.89,45568.0,791.3,32.44,23.26,0.1685,27.27,0.6096,45.54
2006-07-21,15769602.0,485355010.58,7.31,13.77,7.26,713.37,2.0,310081106.13,8444044.0,10074802.0,259889822.52,0.0,0.0,31247.0,3.64,0.0,0.0,0.0,0.0,74612.0,333.0,0.0,0.0,3.64,31247.0,0.0,0.0,71622.0,381.61,3.33,0.0,0.0,32.76,32.76,17331768.0,533435177.44,0.0,783.05,32.77,23.42,0.1673,26.89,0.6118,44.46
2006-07-24,15554934.0,498884257.08,7.21,14.15,7.16,700.27,2.0,318964278.01,8369955.0,9945129.0,268444647.98,0.0,0.0,51275.0,1.1,0.0,0.0,0.0,6.43,46931.0,125364.0,0.0,0.0,1.1,51275.0,0.0,0.0,176604.0,376.1,8.54,0.0,0.0,32.23,32.23,17598642.0,564430902.75,0.0,798.08,32.03,23.25,0.1668,26.87,0.599,46.33
2006-07-25,15585759.0,494478189.33,7.22,14.27,7.17,716.46,2.0,320394333.6,8358967.0,10098704.0,265198946.48,0.0,0.0,148825.0,16.97,0.0,0.0,0.0,6.67,237261.0,161791.0,0.0,0.0,16.97,148825.0,0.0,1978.0,83686.0,385.52,2.49,0.0,0.0,32.4,32.4,17443698.0,553423686.47,0.0,804.0,32.41,23.6,0.1638,26.06,0.604,45.83
2006-07-26,15378179.0,485976221.59,7.13,14.4,7.08,700.76,2.0,318730801.08,8112427.0,10085883.0,256366285.07,0.0,45568.0,5245.0,2.29,2.08,0.0,0.0,15.08,50408.0,297353.0,0.0,45568.0,2.29,5245.0,0.0,0.0,63230.0,370.01,4.38,0.0,0.0,31.19,31.19,17897372.0,565586941.15,0.0,818.94,31.12,23.54,0.1635,26.17,0.5912,45.65
2006-07-27,15067378.0,487002156.29,6.98,14.32,6.93,686.28,2.0,312847352.95,8220057.0,9679196.0,265685607.93,0.0,0.0,156540.0,0.92,0.0,0.0,0.0,0.33,20000.0,3342.0,0.0,0.0,0.92,156540.0,0.0,0.0,426686.0,375.36,19.9,2.08,0.0,31.45,31.45,17914776.0,579034689.48,45568.0,823.72,31.3,24.17,0.1597,24.45,0.5765,46.69
2006-07-28,16195843.0,516973172.76,7.51,15.37,7.45,746.37,2.0,345811163.47,8113433.0,10833644.0,258981715.24,0.0,0.0,16890.0,56.45,0.0,0.0,0.0,4.22,1154471.0,123514.0,0.0,0.0,56.45,16890.0,0.0,0.0,22.0,375.5,0.0,0.0,0.0,31.19,31.19,17901376.0,571413982.43,0.0,829.22,31.17,22.46,0.1751,29.73,0.6226,46.11
2006-07-31,15096183.0,482603432.99,7.0,14.87,6.95,691.79,2.0,310013737.18,8234539.0,9697453.0,263246463.72,0.0,0.0,42561.0,0.0,0.0,0.0,0.0,1.51,39.0,13583.0,0.0,0.0,0.0,42561.0,0.0,92128.0,1136231.0,378.63,53.25,0.0,0.0,31.6,31.6,17825950.0,569870189.45,0.0,820.48,31.58,24.27,0.1599,24.32,0.5793,46.18
2006-08-01,14063339.0,445203913.78,6.52,13.87,6.47,643.44,2.0,275611618.44,8193684.0,8706167.0,259387915.28,0.0,0.0,38686.0,0.23,0.0,0.0,0.0,3.68,9936.0,79541.0,0.0,0.0,0.23,38686.0,0.0,0.0,1001222.0,375.91,45.99,0.0,0.0,31.52,31.52,17798628.0,563452167.76,0.0,816.75,31.52,19.12,0.1525,26.11,0.5411,45.73
2006-08-02,13851034.0,443660762.58,6.42,13.73,6.37,631.36,2.0,271569752.43,8206248.0,8478374.0,262853318.07,0.0,45568.0,18287.0,0.0,2.13,0.0,0.0,2.4,0.0,51291.0,0.0,45568.0,0.0,18287.0,0.0,0.0,227793.0,375.21,10.96,0.0,0.0,31.41,31.41,17919904.0,573990235.96,0.0,821.91,31.34,18.97,0.1495,25.36,0.5302,46.27
2006-08-03,13850636.0,438086833.22,6.42,14.0,6.37,635.23,2.0,269378199.64,8196651.0,8516712.0,259254873.18,0.0,0.0,36094.0,2.91,0.0,0.0,0.0,1.66,38354.0,35123.0,0.0,0.0,2.91,36094.0,0.0,35000.0,16.0,377.0,0.0,2.13,0.0,31.54,31.54,17795016.0,562845071.27,45568.0,818.51,31.53,18.75,0.1497,25.51,0.5329,45.69
2006-08-04,13927191.0,447931973.51,6.45,14.23,6.41,634.57,2.0,277759138.76,8146725.0,8636143.0,262018278.26,0.0,0.0,5158.0,4.23,0.0,0.0,0.0,6.74,119431.0,120285.0,0.0,0.0,4.23,5158.0,0.0,65201.0,0.0,372.75,0.0,0.0,0.0,31.2,31.2,17964976.0,577796854.64,0.0,825.28,31.11,18.73,0.1517,26.14,0.5334,46.46
2006-08-07,13949118.0,439946422.03,6.46,14.4,6.42,641.54,2.0,272112902.35,8200512.0,8627721.0,258638998.77,0.0,0.0,54540.0,2.52,0.0,0.0,0.0,0.0,26916.0,752.0,0.0,0.0,2.52,54540.0,0.0,0.0,35339.0,378.12,1.14,0.0,0.0,31.72,31.72,17652932.0,556762389.69,0.0,812.9,31.75,18.44,0.1521,26.31,0.5395,45.56
2006-08-08,14030347.0,440274424.19,6.5,14.27,6.46,638.05,2.0,272782014.59,8114439.0,8692820.0,254632330.78,0.0,0.0,39131.0,3.8,0.0,0.0,0.0,7.34,94340.0,125204.0,0.0,0.0,3.8,39131.0,0.0,0.0,29241.0,369.81,2.94,0.0,0.0,31.86,31.86,17353176.0,544545303.92,0.0,791.09,31.86,18.92,0.1518,26.0,0.5509,45.33
2006-08-09,13910822.0,440568272.69,6.45,14.33,6.4,631.69,2.0,280178561.63,8129161.0,8846561.0,257457856.92,0.0,45568.0,41172.0,12.79,2.1,0.0,0.0,8.07,278176.0,170525.0,0.0,45568.0,12.79,41172.0,0.0,98507.0,124434.0,369.24,5.81,0.0,0.0,31.92,31.92,17337944.0,549108315.81,0.0,788.83,31.88,18.14,0.1515,26.42,0.5462,45.75
2006-08-10,13897390.0,434851534.1,6.44,14.38,6.4,635.21,2.0,276294851.99,8258452.0,8830088.0,258408271.01,0.0,0.0,87445.0,1.39,0.0,0.0,0.0,0.12,10389.0,3560.0,0.0,0.0,1.39,87445.0,0.0,90974.0,26862.0,377.61,0.99,2.1,0.0,32.84,32.84,16889876.0,528486894.97,45568.0,769.29,32.92,17.96,0.1522,26.61,0.5526,45.2
2006-08-11,13607768.0,428521049.32,6.46,13.82,6.41,618.43,2.0,268965374.97,8185366.0,8541047.0,257764655.26,0.0,0.0,35400.0,0.47,0.0,0.0,0.0,5.65,10500.0,108485.0,0.0,0.0,0.47,35400.0,0.0,0.0,299541.0,372.87,14.72,0.0,0.0,32.43,32.43,17055322.0,537087675.2,0.0,777.27,32.42,16.67,0.1513,27.01,0.5391,45.49
2006-08-14,13642941.0,431234238.15,6.48,14.05,6.43,621.21,2.0,269829483.9,8225251.0,8536585.0,259988652.64,0.0,0.0,39897.0,0.96,0.0,0.0,0.0,0.0,16855.0,13.0,0.0,0.0,0.96,39897.0,0.0,0.0,21317.0,374.87,0.78,0.0,0.0,32.77,32.77,16874044.0,533364874.1,0.0,770.62,32.73,16.64,0.1519,27.14,0.5436,45.66
2006-08-15,13899483.0,443095773.75,6.6,14.41,6.55,632.81,2.0,279256866.43,8258531.0,8760016.0,263270236.99,0.0,0.0,33355.0,10.2,0.0,0.0,0.0,0.01,223431.0,75.0,0.0,0.0,10.2,33355.0,0.0,0.0,0.0,376.35,0.0,0.0,0.0,32.8,32.8,16921616.0,539437080.84,0.0,775.4,32.68,17.75,0.1527,26.87,0.552,46.05
2006-08-16,13780196.0,442441102.18,6.54,13.99,6.49,631.63,2.0,276257739.68,8302972.0,8604277.0,266583732.41,0.0,45568.0,3843.0,1.3,2.13,0.0,0.0,0.0,4145.0,4969.0,0.0,45568.0,1.3,3843.0,0.0,0.0,159885.0,381.74,6.94,0.0,0.0,32.9,32.9,16934678.0,543722135.7,0.0,782.56,32.79,17.64,0.154,27.15,0.546,46.38
2006-08-17,13738278.0,449084028.2,6.52,13.38,6.48,635.16,2.0,281225646.96,8244601.0,8603192.0,269503836.5,0.0,0.0,349.0,0.25,0.0,0.0,0.0,0.35,5000.0,13152.0,0.0,0.0,0.25,349.0,0.0,0.0,6084.0,383.35,0.0,2.13,0.0,32.79,32.79,16897968.0,552369630.15,45568.0,789.38,32.69,17.49,0.1542,27.2,0.5464,47.22
2006-08-18,14864790.0,482615146.07,7.06,14.02,7.01,694.94,2.0,315895344.69,8244628.0,9729736.0,267678342.34,0.0,0.0,14156.0,59.03,0.0,0.0,0.0,0.38,1221995.0,14634.0,0.0,0.0,59.03,14156.0,0.0,504.0,95451.0,388.57,3.67,0.0,0.0,32.85,32.85,16854262.0,547207334.72,0.0,789.99,32.97,15.51,0.1774,33.33,0.5922,46.9
2006-08-21,13363685.0,430548356.38,6.34,12.18,6.3,621.33,2.0,266129616.63,8313663.0,8260332.0,267847823.42,0.0,0.0,93576.0,0.0,0.0,0.0,0.0,1.33,0.0,24541.0,0.0,0.0,0.0,93576.0,0.0,0.0,1469404.0,388.62,69.22,0.0,0.0,24.37,24.37,25804088.0,831350609.98,0.0,1202.19,24.43,15.52,0.1538,28.13,0.3917,46.54
2006-08-22,13260805.0,427233790.46,6.3,11.47,6.25,616.8,2.0,263404507.34,8293448.0,8175748.0,267196540.86,0.0,0.0,16740.0,0.0,0.0,0.0,0.0,1.67,0.0,36955.0,0.0,0.0,0.0,16740.0,0.0,0.0,84584.0,387.71,4.0,0.0,0.0,23.96,23.96,26320808.0,847998184.86,0.0,1224.47,24.05,15.7,0.1544,28.15,0.3831,46.54
2006-08-23,13298448.0,427433906.21,6.31,11.36,6.27,616.81,2.0,262385468.34,8350015.0,8163413.0,268383162.33,0.0,45568.0,405.0,0.0,2.13,0.0,0.0,0.43,9209.0,9040.0,0.0,45568.0,0.0,405.0,0.0,19634.0,21545.0,388.98,0.95,0.0,0.0,24.14,24.14,26237636.0,843320607.43,0.0,1174.32,24.88,15.64,0.1542,28.14,0.3845,46.43
2006-08-24,13446908.0,439559573.0,6.38,11.42,6.34,623.75,2.0,273253896.65,8316389.0,8359322.0,271850480.25,0.0,0.0,19604.0,9.43,0.0,0.0,0.0,0.35,204604.0,7662.0,0.0,0.0,9.43,19604.0,0.0,0.0,8695.0,387.91,0.37,2.13,0.0,24.03,24.03,26295652.0,859566047.81,45568.0,1189.14,24.6,16.08,0.1537,27.75,0.3885,47.22
2006-08-25,14538406.0,485605321.17,6.9,12.35,6.85,683.55,2.0,315718047.77,8359664.0,9452197.0,279225750.17,0.0,0.0,49334.0,57.7,0.0,0.0,0.0,1.28,1176665.0,36368.0,0.0,0.0,57.7,49334.0,0.0,30309.0,83790.0,395.56,3.23,0.0,0.0,24.18,24.18,26214364.0,875600437.19,0.0,1206.98,24.68,14.49,0.1751,33.25,0.4205,48.25
2006-08-28,14580296.0,490335320.24,6.92,11.9,6.87,694.83,2.0,319802915.69,8198311.0,9509454.0,275709179.68,0.0,0.0,355.0,6.89,0.0,0.0,0.0,7.38,69873.0,161708.0,0.0,0.0,6.89,355.0,0.0,0.0,12616.0,394.61,0.48,0.0,0.0,23.72,23.72,26365506.0,886671904.87,0.0,1223.13,24.39,14.26,0.1768,33.61,0.4218,48.58
2006-08-29,15180205.0,506306798.16,7.21,12.55,7.15,727.59,2.0,336696478.07,8331713.0,10094910.0,277888403.5,0.0,0.0,1218.0,29.5,0.0,0.0,0.0,1.16,606156.0,29064.0,0.0,0.0,29.5,1218.0,0.0,161248.0,20700.0,402.22,0.0,0.0,0.0,24.03,24.03,26333368.0,878299287.58,0.0,1216.48,24.85,16.38,0.1698,31.88,0.4379,48.18
2006-08-30,15214880.0,525474156.69,7.22,12.63,7.17,726.9,2.0,347733841.12,8397707.0,10068485.0,290030417.85,0.0,45568.0,426.0,0.0,2.29,0.0,0.0,0.37,0.0,7932.0,0.0,45568.0,0.0,426.0,0.0,27932.0,26424.0,405.23,1.74,0.0,0.0,23.95,23.95,26662348.0,920833738.46,0.0,1320.27,23.48,16.55,0.169,31.7,0.434,49.89
2006-08-31,15220023.0,526283952.67,7.23,12.4,7.17,743.09,2.0,349725393.27,8353674.0,10113986.0,288856631.3,0.0,0.0,16395.0,7.45,0.0,0.0,0.0,0.0,53101.0,14860.0,0.0,0.0,7.45,16395.0,0.0,0.0,7600.0,412.57,0.3,2.29,0.0,23.89,23.89,26617158.0,920378577.68,45568.0,1328.55,23.7,16.14,0.1703,32.05,0.4352,49.95
2006-09-01,13931227.0,482201658.39,6.61,11.02,6.57,683.42,2.0,308994813.64,8046079.0,8927130.0,278498989.17,0.0,0.0,9500.0,1.74,0.0,0.0,0.0,15.72,35000.0,317397.0,0.0,0.0,1.74,9500.0,0.0,302.0,1221855.0,400.03,59.11,0.0,0.0,23.03,23.03,26890176.0,930749851.52,0.0,1341.21,22.97,17.04,0.1513,27.03,0.3988,50.0
2006-09-04,14199451.0,491485697.6,6.74,11.28,6.69,696.65,2.0,313580725.56,8387143.0,9059621.0,290304239.81,0.0,0.0,66508.0,6.68,0.0,0.0,0.0,1.57,132491.0,31597.0,0.0,0.0,6.68,66508.0,0.0,306153.0,0.0,417.02,0.0,0.0,0.0,24.13,24.13,26369124.0,912714674.97,0.0,1314.26,24.09,17.41,0.1484,26.52,0.4085,50.0
2006-09-05,14343675.0,490817877.87,6.81,11.45,6.76,706.42,2.0,318941908.48,8278713.0,9320767.0,283284468.32,0.0,0.0,26091.0,13.65,0.0,0.0,0.0,6.38,273000.0,134521.0,0.0,0.0,13.65,26091.0,0.0,0.0,11854.0,413.04,0.0,0.0,0.0,24.7,24.7,25237844.0,863599114.89,0.0,1247.53,24.87,18.38,0.1479,25.97,0.428,49.43
2006-09-06,14472946.0,496343421.89,6.87,11.51,6.82,707.31,2.0,320764393.51,8295948.0,9353213.0,284505947.73,0.0,45568.0,33079.0,0.47,2.27,50000.0,0.0,6.26,9466.0,122608.0,0.0,45568.0,0.47,33079.0,2.47,61196.0,27020.0,410.06,2.98,0.0,0.0,23.8,23.8,26553856.0,910653003.98,0.0,1314.94,23.77,18.57,0.1471,25.73,0.4153,49.54
2006-09-07,14989423.0,506895936.91,7.12,11.32,7.06,734.36,2.0,335115141.58,8336251.0,9909692.0,281906232.21,0.0,0.0,46068.0,27.86,0.0,0.0,0.0,2.24,556478.0,45950.0,0.0,0.0,27.86,46068.0,0.0,85753.0,0.0,413.55,0.0,2.27,0.0,23.93,23.93,26499460.0,896129797.95,45568.0,1300.33,24.13,17.83,0.1529,27.81,0.4303,48.85
2006-09-08,15685337.0,553775013.8,7.45,11.65,7.39,766.16,2.0,373496822.39,8361050.0,10579068.0,295189104.26,0.0,0.0,26916.0,37.76,0.0,0.0,0.0,0.0,781377.0,2117.0,0.0,0.0,37.76,26916.0,0.0,0.0,112000.0,415.23,5.83,0.0,0.0,24.12,24.12,26306346.0,928752574.4,0.0,1297.61,24.24,18.37,0.1657,30.45,0.4525,51.0
2006-09-11,16208895.0,570015214.49,7.69,11.58,7.64,809.18,2.0,390485247.06,8299054.0,11103799.0,291851298.06,0.0,0.0,4031.0,31.82,0.0,0.0,0.0,3.19,524731.0,66027.0,0.0,0.0,31.82,4031.0,0.0,0.0,0.0,421.48,0.0,0.0,0.0,23.97,23.97,26326798.0,925829639.15,0.0,1330.98,24.05,19.23,0.165,30.05,0.4681,50.8
2006-09-12,15547255.0,552128815.38,7.38,11.07,7.33,777.97,2.0,368753958.28,8356532.0,10383649.0,296765063.27,0.0,0.0,262.0,19.97,0.0,58306.0,0.0,0.05,388598.0,2725.0,0.0,0.0,19.97,262.0,3.11,59940.0,1167055.0,425.89,57.79,0.0,0.0,24.12,24.12,26291196.0,933677803.72,0.0,1337.45,24.15,21.94,0.1489,24.37,0.4487,51.3
2006-09-13,16141912.0,574922997.19,7.66,11.39,7.61,812.78,2.0,391587309.84,8421194.0,10994460.0,299935849.88,0.0,28220.0,23007.0,33.76,1.46,0.0,0.0,2.38,632189.0,47544.0,0.0,28220.0,33.76,23007.0,0.0,60980.0,21378.0,431.65,0.72,0.0,0.0,24.17,24.17,26417054.0,940890513.01,0.0,1357.02,24.13,23.33,0.1489,23.47,0.4633,51.45
2006-09-14,15781682.0,561000260.06,7.49,11.04,7.44,796.26,2.0,378848457.44,8587011.0,10657510.0,305247273.65,0.0,0.0,94419.0,5.52,0.0,0.0,0.0,0.0,97177.0,382.0,0.0,0.0,5.52,94419.0,0.0,100000.0,434127.0,440.53,21.25,1.46,0.0,24.61,24.61,26302764.0,934999035.23,28220.0,1350.6,24.59,21.76,0.1454,24.04,0.4523,51.35
2006-09-15,15534967.0,555994127.68,7.37,10.74,7.32,786.09,2.0,372617784.24,8585622.0,10411270.0,307278117.46,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,36571.0,1389.0,0.0,0.0,1.87,0.0,0.0,0.0,282811.0,442.27,13.85,0.0,0.0,24.69,24.69,26193742.0,937470078.57,0.0,1351.05,24.66,20.83,0.1441,24.33,0.4467,51.7
2006-09-18,15484708.0,554195365.65,7.35,10.35,7.3,783.62,2.0,370824891.74,8586339.0,10361175.0,307303778.78,0.0,0.0,1148.0,1.17,0.0,0.0,0.0,0.02,22562.0,431.0,0.0,0.0,1.17,1148.0,0.0,0.0,72657.0,442.1,3.39,0.0,0.0,24.75,24.75,26101964.0,934185357.78,0.0,1346.59,24.72,20.58,0.1442,24.56,0.4464,51.7
2006-09-19,15559078.0,551471591.97,7.39,10.51,7.33,788.88,2.0,369859711.43,8566898.0,10435127.0,303642727.31,0.0,0.0,264.0,7.19,0.0,0.0,0.0,1.0,139000.0,19705.0,0.0,0.0,7.19,264.0,0.0,0.0,65048.0,442.25,3.12,0.0,0.0,24.62,24.62,26230206.0,929696056.58,0.0,1345.47,24.74,20.45,0.1434,24.4,0.4471,51.2
2006-09-20,15784903.0,570402929.04,7.49,10.65,7.44,796.22,2.0,378697005.39,8696419.0,10479777.0,314253617.51,0.0,28220.0,16893.0,4.81,1.48,0.0,0.0,4.14,99978.0,80184.0,0.0,28220.0,4.81,16893.0,0.0,164592.0,55328.0,446.13,3.73,0.0,0.0,24.96,24.96,26144420.0,944754221.56,0.0,1358.29,24.72,20.85,0.1427,23.95,0.4531,52.2
2006-09-21,16032833.0,584356623.46,7.61,10.65,7.56,816.53,2.0,391275209.3,8590369.0,10735311.0,313097443.42,0.0,0.0,10602.0,21.49,0.0,0.0,0.0,4.82,366429.0,101432.0,0.0,0.0,21.49,10602.0,0.0,13000.0,110895.0,446.24,5.95,1.48,0.0,24.68,24.68,26220376.0,955667060.54,28220.0,1371.15,24.55,21.52,0.1455,24.05,0.4606,52.65
2006-09-22,15971014.0,580445061.22,7.58,10.81,7.53,819.05,2.0,387885424.85,8591277.0,10672713.0,312238427.96,0.0,0.0,891.0,3.1,0.0,0.0,0.0,0.0,31478.0,1533.0,0.0,0.0,3.1,891.0,0.0,1550.0,94076.0,450.69,4.6,0.0,0.0,24.7,24.7,26193128.0,951954070.39,0.0,1368.58,24.77,21.7,0.1468,24.18,0.4591,52.5
2006-09-25,15764999.0,572957722.64,7.48,10.48,7.43,809.36,2.0,383137162.35,8515288.0,10542064.0,309476709.77,0.0,0.0,20313.0,0.0,0.0,0.0,0.0,5.06,0.0,96301.0,0.0,0.0,0.0,20313.0,0.0,0.0,130649.0,447.11,6.59,0.0,0.0,24.48,24.48,26272436.0,954836413.17,0.0,1374.48,24.54,21.46,0.1477,24.43,0.4532,52.5
2006-09-26,15634201.0,582273859.39,7.42,10.26,7.37,804.16,2.0,397739105.75,8508813.0,10679396.0,316898790.31,0.0,0.0,5408.0,8.09,0.0,3112.0,0.0,0.51,148447.0,11884.0,0.0,0.0,8.09,5408.0,0.16,0.0,14227.0,448.41,0.16,0.0,0.0,24.5,24.5,26222548.0,976621973.0,0.0,1395.07,24.32,22.23,0.1445,22.8,0.4501,53.8
2006-09-27,15758169.0,587436311.06,7.48,10.07,7.43,821.72,2.0,400621004.79,8315617.0,10746788.0,309991305.12,0.0,46900.0,13137.0,6.1,2.53,0.0,0.0,19.67,67392.0,384447.0,0.0,46900.0,6.1,13137.0,0.0,131214.0,0.0,446.55,0.0,0.0,0.0,23.82,23.82,26593452.0,991356250.92,0.0,1429.7,23.8,21.59,0.148,24.39,0.4514,53.85
2006-09-28,15388511.0,571525552.47,7.31,9.78,7.25,804.85,2.0,386046859.83,8302882.0,10394437.0,308367016.28,0.0,0.0,64536.0,4.66,0.0,0.0,0.0,1.54,75021.0,30371.0,0.0,0.0,4.66,64536.0,0.0,0.0,427372.0,446.22,21.76,2.53,0.0,23.76,23.76,26637006.0,989291918.51,46900.0,1425.71,23.84,20.06,0.1465,25.06,0.4404,53.65
2006-09-29,14460316.0,538053646.16,6.86,9.34,6.82,757.05,2.0,353426097.82,8320467.0,9498408.0,309596111.67,0.0,0.0,77946.0,0.0,0.0,0.0,0.0,3.35,0.0,62361.0,0.0,0.0,0.0,77946.0,0.0,2000.0,896029.0,446.53,45.64,0.0,0.0,23.92,23.92,26467298.0,984821230.25,0.0,1417.87,23.95,19.48,0.15,26.6,0.4157,53.75
2006-10-02,14534302.0,538291210.46,6.9,9.53,6.85,759.76,2.0,354765091.27,8317515.0,9578947.0,308046799.72,0.0,0.0,448.0,5.63,0.0,0.0,0.0,0.22,110539.0,3400.0,0.0,0.0,5.63,448.0,0.0,0.0,30000.0,445.07,1.33,0.0,0.0,23.8,23.8,26625354.0,986094415.37,0.0,1423.42,23.82,19.21,0.1483,26.54,0.4159,53.5
2006-10-03,14446984.0,530056772.62,6.86,9.87,6.81,760.32,2.0,349604400.25,8279968.0,9528657.0,303790266.22,0.0,0.0,19399.0,26.66,0.0,0.0,0.0,2.92,497166.0,56946.0,0.0,0.0,26.66,19399.0,0.0,0.0,547456.0,442.35,23.67,0.0,0.0,23.73,23.73,26615912.0,976532154.74,0.0,1412.89,23.84,16.1,0.1404,26.39,0.414,53.0
2006-10-04,14522812.0,529320138.46,6.89,9.84,6.84,763.91,2.0,349049399.69,8537312.0,9576773.0,311163648.61,0.0,46900.0,11550.0,7.71,2.47,0.0,0.0,2.59,98064.0,46885.0,0.0,46900.0,7.71,11550.0,0.0,245779.0,49948.0,452.11,3.07,0.0,0.0,24.43,24.43,26405812.0,962425738.49,0.0,1392.9,24.5,16.76,0.1408,26.06,0.4156,52.65
2006-10-05,14012326.0,517989332.88,6.65,9.19,6.6,734.44,2.0,329607072.84,8663353.0,8916326.0,320255497.98,0.0,0.0,174576.0,0.0,0.0,0.0,0.0,0.27,0.0,1635.0,0.0,0.0,0.0,174576.0,0.0,0.0,660446.0,457.03,34.84,2.47,0.0,24.78,24.78,26302532.0,972317586.94,46900.0,1398.88,24.63,16.49,0.1462,26.95,0.4007,53.4
2006-10-06,13363150.0,494916521.55,6.34,8.68,6.3,710.37,2.0,307552740.58,8541644.0,8304175.0,316347622.89,0.0,0.0,7252.0,6.62,0.0,0.0,0.0,5.92,28307.0,128960.0,0.0,0.0,6.62,7252.0,0.0,0.0,640458.0,457.85,34.38,0.0,0.0,24.48,24.48,26348180.0,975829021.96,0.0,1406.45,24.56,17.1,0.1577,28.21,0.383,53.5
2006-10-09,13220499.0,485057298.63,6.28,8.76,6.23,701.57,2.0,300531626.06,8531074.0,8191152.0,313003291.99,0.0,0.0,1572.0,0.85,0.0,0.0,0.0,0.69,21977.0,12147.0,0.0,0.0,0.85,1572.0,0.0,5.0,135000.0,455.22,6.73,0.0,0.0,24.46,24.46,26349406.0,966754106.24,0.0,1396.68,24.58,16.31,0.1581,28.6,0.379,53.0
