DATE,MF FP Equity_DX_SI_QTY,MF FP Equity_DX_SHORT_INTEREST_VALUE,MF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MF FP Equity_DX_SI_MV,MF FP Equity_DX_DSS,MF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY,MF FP Equity_DX_BROKER_SI_QTY,MF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MF FP Equity_DX_BROKER_SI_MV_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_INC_x,MF FP Equity_DX_BROKER_SI_MV_INC_x,MF FP Equity_DX_SUPPLY_SI_MV_NEW,MF FP Equity_DX_BROKER_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_NEW,MF FP Equity_DX_SUPPLY_SI_MV_DEC,MF FP Equity_DX_BROKER_SI_QTY_INC,MF FP Equity_DX_SUPPLY_SI_QTY_DEC,MF FP Equity_DX_BROKER_SI_MV_NEW_y,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MF FP Equity_DX_BROKER_SI_MV_INC_y,MF FP Equity_DX_SUPPLY_SI_QTY_INC_y,MF FP Equity_DX_BROKER_SI_MV_ADD,MF FP Equity_DX_SUPPLY_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_DEC,MF FP Equity_DX_SUPPLY_SI_MV,MF FP Equity_DX_BROKER_SI_MV_DEC,MF FP Equity_DX_SUPPLY_SI_MV_RMV,MF FP Equity_DX_BROKER_SI_MV_RMV,MF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MF FP Equity_DX_UTILIZATION_QUANTITY,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MF FP Equity_DX_ACTIVE_UTILIZATION_MV,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MF FP Equity_DX_BROKER_SI_CON_RATIO,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MF FP Equity_DX_DEMAND_SUPPLY_RATIO,MF FP Equity_PX_LAST
2006-09-20,267258.0,20506366.58,0.9,6.72,0.49,25.34,0.0,9110155.42,185165.0,118732.0,14207475.05,0.0,663.0,0.0,0.0,0.06,0.0,0.0,0.32,0.0,4150.0,0.0,663.0,0.0,0.0,0.0,0.0,1777.0,17.59,0.1,0.0,0.0,10.79,10.79,1530617.0,117442296.58,0.0,145.95,10.76,26.45,0.2374,38.05,0.1558,97.0
2006-09-21,266261.0,20398275.46,0.9,5.94,0.49,25.68,0.0,9170379.32,183535.0,119702.0,14060630.31,0.0,0.0,447.0,0.28,0.0,0.0,0.0,0.01,1619.0,1415.0,0.0,0.0,0.28,447.0,0.0,0.0,649.0,17.69,0.06,0.06,0.0,10.83,10.83,1511805.0,115819496.03,663.0,145.15,10.86,27.18,0.2346,37.12,0.1571,96.85
2006-09-22,268161.0,20363532.49,0.91,5.88,0.49,25.81,0.0,9093085.25,185422.0,119744.0,14080522.23,0.0,0.0,1887.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1887.0,0.0,0.0,0.0,17.83,0.0,0.0,0.0,10.93,10.93,1511368.0,114769826.26,0.0,144.76,10.97,27.14,0.2342,37.08,0.158,96.0
2006-09-25,297563.0,22831630.71,1.01,6.54,0.54,28.67,0.0,9133480.95,215346.0,119036.0,16523224.82,0.0,0.0,30129.0,0.0,0.0,0.0,0.0,0.02,0.0,205.0,0.0,0.0,0.0,30129.0,0.0,0.0,708.0,20.75,0.06,0.0,0.0,12.69,12.69,1482209.0,113728012.28,0.0,142.47,12.71,24.21,0.2676,43.64,0.1753,97.0
2006-09-26,295754.0,22681131.1,1.0,6.22,0.54,28.64,0.0,8955915.57,215872.0,116782.0,16555046.2,0.0,0.0,798.0,0.07,0.0,0.0,0.0,0.0,367.0,271.0,0.0,0.0,0.07,798.0,0.0,0.0,2621.0,20.91,0.26,0.0,0.0,12.71,12.71,1481942.0,113648913.58,0.0,142.83,12.77,24.54,0.2709,43.9,0.1742,96.95
2006-09-27,294909.0,22627992.66,1.0,5.9,0.54,28.53,0.0,8964601.02,212352.0,116835.0,16293499.0,0.0,663.0,914.0,0.0,0.06,0.0,0.0,0.5,52.0,5097.0,0.0,663.0,0.0,914.0,0.0,0.0,0.0,20.55,0.0,0.0,0.0,12.89,12.89,1435069.0,110111020.01,0.0,138.98,12.88,24.63,0.2741,44.29,0.179,97.0
2006-09-28,303479.0,23273555.0,1.03,5.98,0.55,29.45,0.0,9713604.64,221379.0,126662.0,16977373.5,0.0,0.0,309.0,1.02,0.0,0.0,0.0,0.04,10000.0,619.0,0.0,0.0,1.02,309.0,0.0,10000.0,173.0,21.45,0.0,0.06,0.0,13.61,13.61,1405135.0,107758647.9,663.0,135.78,13.64,23.87,0.2585,42.54,0.1866,96.95
2006-09-29,303112.0,23401258.62,1.03,5.93,0.55,29.48,0.0,9762748.29,221154.0,126455.0,17073827.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,21.49,0.0,0.0,0.0,13.64,13.64,1400545.0,108126751.01,0.0,135.66,13.67,23.82,0.2588,42.6,0.1869,97.6
2006-10-02,303491.0,23490535.38,1.03,5.59,0.55,29.62,0.0,9819257.57,221152.0,126862.0,17117406.71,0.0,0.0,60.0,0.06,0.0,0.0,0.0,0.0,407.0,63.0,0.0,0.0,0.06,60.0,0.0,0.0,0.0,21.55,0.0,0.0,0.0,13.62,13.62,1402644.0,108566179.92,0.0,136.24,13.66,23.88,0.2587,42.58,0.1869,97.85
2006-10-03,308004.0,23730210.02,1.04,5.63,0.56,30.1,0.0,10126042.21,217829.0,131430.0,16782664.9,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.29,7716.0,3323.0,0.0,0.0,0.78,0.0,0.0,0.0,3148.0,21.27,0.31,0.0,0.0,13.42,13.42,1405333.0,108274071.91,0.0,136.49,13.48,23.55,0.2537,41.85,0.1898,97.4
2006-10-04,331670.0,25750327.87,1.12,5.98,0.61,32.39,0.0,11954450.16,213148.0,153976.0,16548469.52,0.0,663.0,483.0,2.7,0.06,0.0,0.0,0.59,27658.0,5827.0,0.0,663.0,2.7,483.0,0.0,0.0,5112.0,20.8,0.51,0.0,0.0,14.4,14.4,1267034.0,98370491.52,0.0,123.91,14.37,30.11,0.2634,39.32,0.2241,98.15
2006-10-05,317966.0,25139101.44,1.08,5.59,0.58,31.28,0.0,10002795.38,227450.0,126518.0,17982704.51,0.0,0.0,15522.0,0.0,0.0,0.0,0.0,0.01,0.0,557.0,0.0,0.0,0.0,15522.0,0.0,0.0,27457.0,22.38,2.63,0.06,0.0,15.51,15.51,1238914.0,97951305.23,663.0,121.97,15.51,23.86,0.2618,42.82,0.2168,99.95
2006-10-06,317342.0,25001908.49,1.07,5.4,0.58,31.7,0.0,9969895.29,226538.0,126545.0,17847881.3,0.0,0.0,197.0,0.18,0.0,0.0,0.0,0.0,646.0,1109.0,0.0,0.0,0.18,197.0,0.0,0.0,619.0,22.65,0.03,0.0,0.0,15.23,15.23,1261112.0,99357181.92,0.0,124.83,15.36,23.99,0.2606,42.64,0.2133,99.6
2006-10-09,318528.0,24830788.56,1.08,5.3,0.58,31.58,0.0,9930584.83,227314.0,127389.0,17720218.85,0.0,0.0,776.0,0.03,0.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.03,776.0,0.0,0.0,0.0,22.52,0.0,0.0,0.0,15.05,15.05,1283122.0,100025527.03,0.0,126.29,15.13,23.99,0.2593,42.46,0.2109,98.55
2006-10-10,310608.0,24397658.84,1.05,5.18,0.57,30.72,0.0,7645397.82,226918.0,97334.0,17823970.88,0.0,0.0,310.0,0.09,0.0,0.0,0.0,0.09,1099.0,705.0,0.0,0.0,0.09,310.0,0.0,0.0,0.0,22.43,0.0,0.0,3.08,14.69,14.69,1317666.0,103500120.83,0.0,129.7,14.74,25.0,0.2702,43.68,0.2011,99.3
2006-10-11,316381.0,24838603.69,1.07,4.97,0.58,31.4,0.0,9760257.57,222249.0,124321.0,17448439.8,2.61,0.0,1053.0,0.09,0.0,0.0,26393.0,0.56,594.0,5722.0,2.61,0.0,0.09,1053.0,0.0,0.0,0.0,22.06,0.0,0.0,0.0,15.13,15.13,1246691.0,97875863.84,0.0,123.78,15.12,24.56,0.2643,43.03,0.2154,99.25
2006-10-12,304872.0,24598236.91,1.03,4.58,0.56,30.46,0.0,9820511.57,216653.0,121716.0,17480391.19,0.0,0.0,3670.0,0.4,0.0,0.0,0.0,0.89,4018.0,9266.0,0.0,0.0,0.4,3670.0,0.0,0.0,6622.0,21.67,0.61,0.0,0.0,14.8,14.8,1246786.0,100595454.51,0.0,124.89,14.79,25.34,0.2824,44.81,0.2083,102.0
2006-10-13,304006.0,25009313.05,1.03,4.35,0.56,31.09,0.0,10036187.33,215596.0,121997.0,17736188.95,0.0,0.0,263.0,0.2,0.0,0.0,0.0,0.0,281.0,1319.0,0.0,0.0,0.2,263.0,0.0,0.0,0.0,22.09,0.0,0.0,0.0,15.13,15.13,1209183.0,99474471.51,0.0,122.95,15.23,25.53,0.2814,44.59,0.2134,104.0
2006-10-16,301800.0,24971072.09,1.02,4.22,0.55,31.27,0.0,9964930.54,214752.0,120436.0,17768680.16,0.0,0.0,178.0,0.15,0.0,0.0,0.0,0.0,470.0,1022.0,0.0,0.0,0.15,178.0,0.0,0.0,2031.0,22.27,0.16,0.0,0.0,15.08,15.08,1209304.0,100058374.29,0.0,123.73,15.25,25.9,0.2836,44.69,0.2119,104.6
2006-10-17,302469.0,24547908.72,1.02,4.25,0.55,31.27,0.0,9791602.09,215382.0,120648.0,17480064.65,0.0,0.0,630.0,0.04,0.0,0.0,0.0,0.0,553.0,0.0,0.0,0.0,0.04,630.0,0.0,0.0,342.0,22.26,0.03,0.0,0.0,15.14,15.14,1206894.0,97949620.44,0.0,122.99,15.33,26.05,0.2828,44.5,0.2127,102.6
2006-10-18,299955.0,24960777.78,1.01,4.1,0.55,31.02,0.0,9593033.83,217609.0,115280.0,18108349.23,0.0,0.0,3155.0,0.0,0.0,0.0,0.0,0.13,0.0,928.0,0.0,0.0,0.0,3155.0,0.0,0.0,5368.0,22.53,0.56,0.0,0.0,16.07,16.07,1136918.0,94608716.49,0.0,118.19,16.01,24.34,0.2879,45.99,0.2214,105.2
2006-10-19,309383.0,25818747.75,1.05,3.88,0.57,32.38,0.0,10470853.6,226603.0,125471.0,18910559.71,0.0,0.0,6215.0,1.22,0.0,0.0,0.0,0.01,10385.0,860.0,0.0,0.0,1.22,6215.0,0.0,3639.0,194.0,23.74,0.02,0.0,0.0,16.87,16.87,1116813.0,93200703.1,0.0,116.63,16.91,23.98,0.2761,44.45,0.2303,105.5
2006-10-20,320685.0,27015594.1,1.08,3.96,0.59,33.8,0.0,11536964.87,238130.0,136948.0,20060880.37,0.0,0.0,11811.0,1.25,0.0,0.0,0.0,0.0,11811.0,284.0,0.0,0.0,1.25,11811.0,0.0,0.0,334.0,25.14,0.0,0.0,0.0,17.79,17.79,1100250.0,92688798.69,0.0,115.71,17.85,22.99,0.2631,42.75,0.2396,106.5
2006-10-23,349097.0,28939676.21,1.18,4.16,0.64,36.94,0.0,13719563.71,238115.0,165498.0,19739416.27,0.0,0.0,277.0,3.08,0.0,0.0,0.0,0.0,28550.0,292.0,0.0,0.0,3.08,277.0,0.0,0.0,0.0,25.22,0.0,0.0,0.0,17.99,17.99,1085583.0,89993384.42,0.0,113.82,18.14,21.14,0.2271,38.8,0.2637,104.8
2006-10-24,350859.0,29280018.67,1.19,4.35,0.64,36.78,0.0,13929036.78,243469.0,166910.0,20318067.56,0.0,0.0,5376.0,0.3,0.0,0.0,0.0,0.01,3351.0,22.0,0.0,0.0,0.3,5376.0,0.0,0.0,1939.0,25.54,0.34,0.0,0.0,18.29,18.29,1087361.0,90742863.6,0.0,113.73,18.34,20.87,0.2269,38.85,0.2636,105.5
2006-10-25,355872.0,29613915.12,1.2,4.3,0.65,37.4,0.0,14319483.65,243445.0,172078.0,20258293.9,0.0,0.0,156.0,0.58,0.0,0.0,0.0,0.0,5168.0,180.0,0.0,0.0,0.58,156.0,0.0,0.0,0.0,25.59,0.0,0.0,0.0,18.34,18.34,1084072.0,90211132.64,0.0,114.09,18.32,20.57,0.2232,38.2,0.2681,105.2
2006-10-26,356168.0,29525852.69,1.21,4.22,0.65,37.28,0.0,14272580.73,243689.0,172169.0,20201493.44,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.02,91.0,5.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,25.49,0.0,0.0,0.0,18.31,18.31,1087270.0,90133234.47,0.0,114.04,18.27,20.57,0.2233,38.21,0.2676,104.8
2006-10-27,348166.0,28807416.45,1.18,4.16,0.64,36.38,0.0,13572083.82,235463.0,164032.0,19482317.92,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.88,0.0,8342.0,0.0,0.0,0.0,116.0,0.0,0.0,8136.0,24.59,0.87,0.0,0.0,17.7,17.7,1094651.0,90571931.85,0.0,114.59,17.67,21.03,0.2297,39.16,0.2618,104.6
2006-10-30,347892.0,28784745.56,1.18,4.14,0.64,36.36,0.0,13532616.62,235590.0,163555.0,19492825.95,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,155.0,0.0,0.0,478.0,24.63,0.05,0.0,0.0,17.71,17.71,1094340.0,90546199.56,0.0,114.63,17.68,20.92,0.2284,39.07,0.2616,104.6
2006-10-31,339426.0,28084264.79,1.15,4.04,0.62,35.49,0.0,12839417.01,228632.0,155177.0,18917117.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,6959.0,0.0,0.0,0.0,0.0,0.0,0.0,8378.0,23.89,0.85,0.0,0.0,17.19,17.19,1101250.0,91117936.17,0.0,115.25,17.17,21.46,0.2366,40.09,0.2552,104.6
2006-11-01,321022.0,26891623.65,1.09,3.83,0.59,33.72,0.0,11463255.94,226176.0,136844.0,18946489.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,1000.0,2456.0,0.0,0.0,0.1,0.0,0.0,0.0,19333.0,23.77,1.99,0.0,0.0,16.68,16.68,1129632.0,94627902.78,0.0,118.72,16.68,18.45,0.2482,42.6,0.2368,105.9
2006-11-02,318196.0,26378024.48,1.08,3.99,0.58,33.55,0.0,11382318.68,223146.0,137304.0,18498506.11,0.0,0.0,353.0,0.07,0.0,0.0,0.0,0.01,460.0,383.0,0.0,0.0,0.07,353.0,0.0,0.0,0.0,23.52,0.0,0.31,0.0,16.58,16.58,1122852.0,93082934.87,3000.0,118.33,16.58,18.79,0.2433,41.75,0.2364,104.8
2006-11-03,307815.0,25760940.56,1.04,3.84,0.56,32.28,0.0,10584150.84,206310.0,126469.0,17266019.03,0.0,0.0,415.0,0.0,0.0,0.0,0.0,1.86,0.0,17251.0,0.0,0.0,0.0,415.0,0.0,0.0,10835.0,21.68,1.28,0.0,0.0,15.29,15.29,1142932.0,95651619.7,0.0,120.4,15.26,19.37,0.2541,43.56,0.2281,105.8
2006-11-06,308386.0,25662364.08,1.04,3.83,0.56,32.48,0.0,10605345.22,208304.0,127445.0,17334032.96,0.0,0.0,2397.0,0.63,0.0,0.0,0.0,0.01,5295.0,404.0,0.0,0.0,0.63,2397.0,0.0,0.0,4319.0,21.95,0.44,0.0,0.0,15.47,15.47,1138455.0,94736618.06,0.0,120.01,15.46,19.43,0.2542,43.26,0.229,105.2
2006-11-07,308183.0,25718604.89,1.04,3.91,0.56,32.39,0.0,10617562.88,208061.0,127229.0,17363185.68,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.05,0.0,377.0,0.0,0.0,0.0,134.0,0.0,0.0,216.0,21.89,0.03,0.0,0.0,15.4,15.4,1143105.0,95394833.08,0.0,120.42,15.38,19.36,0.255,43.4,0.2281,105.5
2006-11-08,309784.0,26464823.81,1.05,4.0,0.57,32.88,0.0,10683182.95,216743.0,125052.0,18516338.18,0.0,3000.0,5890.0,0.0,0.32,0.0,0.0,0.0,0.0,208.0,0.0,3000.0,0.0,5890.0,0.0,0.0,2177.0,23.07,0.16,0.0,0.0,15.72,15.72,1161948.0,99265130.22,0.0,124.12,15.67,19.12,0.263,44.52,0.2247,108.0
2006-11-09,310264.0,26407660.44,1.05,3.87,0.57,33.24,0.0,10754007.84,213952.0,126349.0,18210207.33,0.0,0.0,51.0,0.19,0.0,0.0,0.0,0.2,1297.0,2842.0,0.0,0.0,0.19,51.0,0.0,0.0,0.0,22.96,0.0,0.0,0.0,15.62,15.62,1155871.0,98380246.75,0.0,124.22,15.6,19.37,0.2604,44.08,0.2265,107.6
2006-11-10,309175.0,26192690.35,1.05,3.78,0.56,33.08,0.0,10590767.71,215225.0,125012.0,18233433.43,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1281.0,0.0,0.0,1337.0,23.07,0.16,0.0,0.0,15.71,15.71,1154687.0,97822783.34,0.0,124.04,15.68,19.4,0.2626,44.34,0.2257,107.1
2006-11-13,309001.0,26104621.83,1.05,3.95,0.56,33.0,0.0,10548260.62,215132.0,124860.0,18174502.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,23.02,0.03,0.0,0.0,15.71,15.71,1154266.0,97513203.57,0.0,123.54,15.71,19.36,0.2624,44.32,0.2256,106.8
2006-11-14,318668.0,27551476.95,1.08,4.04,0.58,33.93,0.0,11106858.82,221193.0,128465.0,19123959.24,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.04,3605.0,68.0,0.0,0.0,0.36,0.0,0.0,6129.0,0.0,23.59,0.0,0.0,0.0,16.12,16.12,1151089.0,99521138.16,0.0,123.45,16.04,18.74,0.2496,42.88,0.2322,109.3
2006-11-15,249077.0,22657799.79,0.84,3.14,0.46,27.41,0.0,6633681.12,206037.0,72924.0,18742577.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,15157.0,0.0,0.0,0.0,0.0,0.0,0.0,55541.0,22.86,5.91,0.0,0.0,14.98,14.98,1169458.0,106382143.8,0.0,130.58,14.9,15.29,0.3728,57.2,0.1811,115.0
2006-11-16,248199.0,22126372.11,0.84,2.92,0.45,28.13,0.0,6498689.66,205578.0,72898.0,18326807.62,0.0,0.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,0.0,0.0,0.0,969.0,0.0,0.0,26.0,23.47,0.0,0.0,0.0,14.97,14.97,1167430.0,104073709.37,0.0,133.33,14.97,15.56,0.3674,56.61,0.1808,112.7
2006-11-17,249472.0,22220123.46,0.84,2.93,0.46,27.79,0.0,6545651.91,207912.0,73490.0,18518432.17,0.0,0.0,2346.0,0.04,0.0,0.0,0.0,0.01,592.0,12.0,0.0,0.0,0.04,2346.0,0.0,0.0,0.0,23.29,0.0,0.0,0.0,15.13,15.13,1166091.0,103862100.71,0.0,131.56,15.04,15.47,0.3661,56.5,0.1816,112.6
2006-11-20,265453.0,23622531.06,0.9,3.16,0.48,29.67,0.0,7967052.4,211773.0,89528.0,18845574.44,0.0,0.0,4039.0,1.86,0.0,0.0,0.0,0.0,16039.0,178.0,0.0,0.0,1.86,4039.0,0.0,0.0,1.0,23.76,0.0,0.0,0.0,15.12,15.12,1188384.0,105753703.87,0.0,134.22,15.04,19.53,0.3383,52.72,0.1896,112.5
2006-11-21,264499.0,23433023.36,0.89,3.14,0.48,29.48,0.0,7843580.85,215005.0,88534.0,19048152.12,0.0,0.0,3232.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3232.0,0.0,0.0,996.0,24.04,0.11,0.0,0.0,15.17,15.17,1202165.0,106504601.27,0.0,134.98,15.12,19.63,0.3402,52.9,0.1866,112.0
2006-11-22,262638.0,23060398.6,0.89,3.27,0.48,29.22,0.0,7773724.48,212890.0,88536.0,18692376.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,3.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.74,0.0,0.0,0.0,15.31,15.31,1178073.0,103438317.98,0.0,131.46,15.3,19.81,0.3382,52.63,0.1888,111.0
2006-11-23,266053.0,23402336.3,0.9,3.33,0.49,29.45,0.0,8061730.27,213105.0,91651.0,18744967.65,0.0,0.0,266.0,0.31,0.0,0.0,0.0,0.03,3115.0,52.0,0.0,0.0,0.31,266.0,0.0,0.0,0.0,23.64,0.0,0.0,0.0,15.37,15.37,1173042.0,103182160.62,0.0,130.32,15.36,20.76,0.3346,51.97,0.1919,111.2
2006-11-24,219978.0,19158117.68,0.74,2.87,0.4,24.25,0.0,7982157.12,162193.0,91653.0,14125560.65,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,17.9,0.0,5.65,0.0,10.18,10.18,1431184.0,124643334.76,51015.0,157.64,10.2,25.5,0.2656,41.01,0.1381,110.1
2006-11-27,310299.0,26999724.3,1.05,4.08,0.57,22.25,0.0,6972877.47,434715.0,80137.0,37825404.37,0.0,0.0,272522.0,0.0,0.0,0.0,0.0,0.0,5825.0,0.0,0.0,0.0,0.0,272522.0,0.0,0.0,17341.0,17.82,1.92,0.0,0.0,11.78,11.78,3256554.0,283359147.73,0.0,162.97,9.85,23.28,0.286,44.83,0.0841,110.0
2006-11-28,197636.0,17196695.81,0.67,2.6,0.36,21.7,0.0,6031495.07,162801.0,69318.0,14165634.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271915.0,0.0,0.0,0.0,0.0,0.0,0.0,10818.0,17.87,0.53,0.0,0.0,9.85,9.85,1490409.0,129683408.91,0.0,162.91,9.88,23.97,0.2987,45.97,0.1195,110.0
2006-11-29,192936.0,17169279.13,0.65,2.53,0.35,21.37,0.0,5811637.6,161765.0,65307.0,14395387.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,3611.0,0.0,0.0,0.0,0.0,0.0,2575.0,4011.0,17.97,0.42,0.0,0.0,9.64,9.64,1516179.0,134924018.65,0.0,167.45,9.69,24.45,0.3169,47.63,0.115,112.5
2006-11-30,301197.0,26851022.37,1.02,4.27,0.55,21.57,0.0,5807260.03,583190.0,65142.0,51990052.14,0.0,0.0,421425.0,0.09,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.09,421425.0,0.0,0.0,0.0,20.25,0.0,0.0,0.11,15.4,15.4,3203532.0,285587537.01,0.0,171.19,10.58,24.31,0.317,47.66,0.0795,112.7
2006-12-01,687931.0,60892139.73,2.33,9.85,1.26,30.68,1.0,40824662.51,550870.0,461218.0,48760199.81,6.28,0.0,2235.0,2.96,0.0,0.0,372296.0,0.0,24780.0,34555.0,6.28,0.0,2.96,2235.0,0.0,0.0,1000.0,20.48,0.11,0.0,0.0,15.28,15.28,3053839.0,270310236.21,0.0,170.89,10.7,26.03,0.2363,32.42,0.1908,111.9
2006-12-04,683904.0,60968474.46,2.31,9.94,1.25,32.58,1.0,40839545.9,535904.0,458111.0,47774613.59,0.0,0.0,1486.0,1.44,0.0,0.0,0.0,0.01,13100.0,19157.0,0.0,0.0,1.44,1486.0,0.0,2705.0,16207.0,20.94,0.0,0.0,0.0,15.01,15.01,3034994.0,270562760.51,0.0,177.9,10.53,24.4,0.2108,30.43,0.1915,112.7
2006-12-05,678045.0,61250676.55,2.29,9.8,1.24,34.31,1.0,41196476.32,520233.0,456045.0,46994850.21,0.0,0.0,675.0,1.56,0.0,693.0,0.0,0.07,13600.0,16346.0,0.0,0.0,1.56,675.0,0.08,0.0,16359.0,21.09,0.04,0.0,0.0,15.14,15.14,2915013.0,263325470.14,0.0,176.22,10.69,25.42,0.2049,29.13,0.1974,114.2
2006-12-06,664622.0,59512392.26,2.25,9.82,1.21,34.92,1.0,41260529.62,501906.0,460789.0,44942278.09,0.0,0.0,776.0,0.89,0.0,0.0,0.0,0.19,7860.0,19103.0,0.0,0.0,0.89,776.0,0.0,0.0,3116.0,21.06,0.0,0.0,0.0,15.11,15.11,2819903.0,252503187.49,0.0,179.66,10.49,24.73,0.1993,28.42,0.2001,113.2
2006-12-07,663011.0,59053466.03,2.24,9.89,1.21,35.23,1.0,41020279.63,496822.0,460547.0,44251243.34,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.07,4076.0,5084.0,0.0,0.0,0.51,0.0,0.0,0.0,4318.0,20.89,0.06,0.0,0.0,14.94,14.94,2829273.0,251999404.22,0.0,180.91,10.35,25.76,0.1999,27.93,0.1993,112.6
2006-12-08,662282.0,59669574.94,2.24,9.94,1.21,36.35,1.0,41621718.33,486090.0,461966.0,43795216.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03,9083.0,10732.0,0.0,0.0,1.0,0.0,0.0,0.0,7663.0,20.98,0.0,0.0,0.0,14.81,14.81,2796905.0,251992553.77,0.0,182.24,10.32,25.82,0.1975,27.37,0.2017,113.9
2006-12-11,660724.0,59685997.26,2.24,9.99,1.21,36.6,1.0,41800270.35,486811.0,462729.0,43975699.4,0.0,0.0,2722.0,0.34,0.0,0.0,0.0,0.13,2689.0,2001.0,0.0,0.0,0.34,2722.0,0.0,0.0,1926.0,21.18,0.0,0.0,0.0,14.89,14.89,2783232.0,251421134.28,0.0,183.12,10.37,25.85,0.197,27.09,0.2021,114.2
2006-12-12,319374.0,28673564.69,1.08,4.82,0.58,36.34,0.0,17333745.97,186458.0,193068.0,16740296.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300353.0,0.0,0.0,0.0,0.0,0.0,0.0,269661.0,21.18,0.28,0.0,0.0,10.39,10.39,1607551.0,144326769.19,0.0,183.24,10.36,26.13,0.1988,27.24,0.178,113.5
2006-12-13,306873.0,27502669.97,1.04,4.59,0.56,34.89,0.0,16180323.89,186215.0,180539.0,16689020.17,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,179.0,243.0,0.0,0.0,0.02,0.0,0.0,0.0,12708.0,21.15,1.47,0.0,0.0,10.35,10.35,1613291.0,144586881.0,0.0,183.63,10.33,26.04,0.2045,28.42,0.1705,113.3
2006-12-14,280929.0,25177508.52,0.95,4.19,0.51,32.02,0.0,13861167.14,185960.0,154662.0,16666166.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,25877.0,21.14,2.88,0.0,0.0,10.34,10.34,1613097.0,144569494.27,0.0,183.55,10.33,28.56,0.222,31.12,0.1562,113.3
2006-12-15,316695.0,28307786.97,1.07,4.72,0.58,36.02,0.0,17016940.17,185110.0,190378.0,16546059.92,0.0,0.0,158.0,6.12,0.0,0.0,0.0,0.11,54000.0,1008.0,0.0,0.0,6.12,158.0,0.0,0.0,18284.0,21.01,2.11,0.0,0.0,10.31,10.31,1609567.0,143871168.63,0.0,183.01,10.3,20.96,0.1887,27.43,0.1765,113.0
