DATE,KOF FP Equity_DX_SI_QTY,KOF FP Equity_DX_SHORT_INTEREST_VALUE,KOF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,KOF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,KOF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,KOF FP Equity_DX_SI_MV,KOF FP Equity_DX_DSS,KOF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,KOF FP Equity_DX_SUPPLY_SI_QTY,KOF FP Equity_DX_BROKER_SI_QTY,KOF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,KOF FP Equity_DX_BROKER_SI_MV_NEW_x,KOF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,KOF FP Equity_DX_SUPPLY_SI_QTY_INC_x,KOF FP Equity_DX_BROKER_SI_MV_INC_x,KOF FP Equity_DX_SUPPLY_SI_MV_NEW,KOF FP Equity_DX_BROKER_SI_QTY_ADD,KOF FP Equity_DX_BROKER_SI_QTY_NEW,KOF FP Equity_DX_SUPPLY_SI_MV_DEC,KOF FP Equity_DX_BROKER_SI_QTY_INC,KOF FP Equity_DX_SUPPLY_SI_QTY_DEC,KOF FP Equity_DX_BROKER_SI_MV_NEW_y,KOF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,KOF FP Equity_DX_BROKER_SI_MV_INC_y,KOF FP Equity_DX_SUPPLY_SI_QTY_INC_y,KOF FP Equity_DX_BROKER_SI_MV_ADD,KOF FP Equity_DX_SUPPLY_SI_QTY_ADD,KOF FP Equity_DX_BROKER_SI_QTY_DEC,KOF FP Equity_DX_SUPPLY_SI_MV,KOF FP Equity_DX_BROKER_SI_MV_DEC,KOF FP Equity_DX_SUPPLY_SI_MV_RMV,KOF FP Equity_DX_BROKER_SI_MV_RMV,KOF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,KOF FP Equity_DX_UTILIZATION_QUANTITY,KOF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,KOF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,KOF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,KOF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,KOF FP Equity_DX_ACTIVE_UTILIZATION_MV,KOF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,KOF FP Equity_DX_BROKER_SI_CON_RATIO,KOF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,KOF FP Equity_DX_DEMAND_SUPPLY_RATIO,KOF FP Equity_PX_LAST
2023-06-20,303004.0,8226558.6,1.93,23.51,1.44,8.3,1.0,7085607.0,236833.0,260980.0,6430015.95,0.0,0.0,1814.0,0.25,0.0,0.0,0.0,0.12,9942.0,4039.0,0.0,0.0,0.25,1814.0,0.0,9594.0,412.0,6.43,0.0,0.0,0.0,14.06,14.06,1447837.0,39308774.55,0.0,39.12,14.12,16.91,0.2172,38.19,0.1799,27.15
2023-06-21,314399.0,8551652.8,2.0,27.24,1.49,8.63,1.0,6950524.8,235773.0,255534.0,6413025.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,17.0,1077.0,0.0,0.0,0.0,0.0,0.0,17.0,5463.0,6.41,0.15,0.0,0.0,14.01,14.01,1447454.0,39370748.8,0.0,39.17,14.07,21.86,0.2197,36.51,0.1868,27.2
2023-06-22,303681.0,8184202.95,1.93,27.75,1.44,8.33,1.0,6597791.2,225107.0,244816.0,6066633.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,10666.0,0.0,0.0,0.0,0.0,0.0,0.0,10718.0,6.16,0.31,0.0,0.0,13.37,13.37,1458140.0,39296873.0,0.0,39.54,13.48,19.4,0.2203,37.62,0.1804,26.95
2023-06-23,257521.0,6708422.05,1.64,23.65,1.22,6.93,1.0,6187656.5,205126.0,237530.0,5343532.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,19981.0,0.0,0.0,0.0,0.0,0.0,0.0,7286.0,5.56,0.21,0.0,0.0,12.24,12.24,1470185.0,38298319.25,0.0,39.38,12.37,17.36,0.2017,35.35,0.1537,26.05
2023-06-26,254389.0,6601394.55,1.62,23.17,1.2,6.71,1.0,6118335.3,220526.0,235774.0,5722649.7,0.0,0.0,2051.0,0.0,0.0,0.0,0.0,0.25,0.0,8402.0,0.0,0.0,0.0,2051.0,0.0,21751.0,1756.0,5.76,0.06,0.0,0.0,13.1,13.1,1462494.0,37951719.3,0.0,38.01,13.15,17.28,0.2053,36.2,0.1512,25.95
2023-06-27,259926.0,6758076.0,1.65,23.88,1.23,6.83,1.0,5927688.0,211565.0,227988.0,5500690.0,0.0,0.0,3895.0,0.0,0.0,0.0,0.0,0.34,0.0,12856.0,0.0,0.0,0.0,3895.0,0.0,0.0,7786.0,5.49,0.21,0.0,0.0,12.69,12.69,1455138.0,37833588.0,0.0,37.71,12.71,16.88,0.2423,42.71,0.156,26.0
2023-06-28,247931.0,6694137.0,1.58,22.43,1.17,6.65,1.0,5857731.0,203034.0,216953.0,5481918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,8531.0,0.0,0.0,0.0,0.0,0.0,0.0,11035.0,5.31,0.27,0.0,0.0,12.25,12.25,1454913.0,39282651.0,0.0,38.2,12.2,16.48,0.2591,45.24,0.1495,27.0
2023-06-29,246815.0,6676345.75,1.57,22.3,1.17,6.77,1.0,5838390.85,198080.0,215837.0,5358064.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.12,1334.0,4954.0,0.0,0.0,0.05,0.0,0.0,0.0,2450.0,5.36,0.03,0.0,0.0,11.98,11.98,1455450.0,39369922.5,0.0,39.34,12.0,16.75,0.2616,45.5,0.1493,27.05
2023-06-30,247685.0,6712263.5,1.58,22.29,1.17,6.78,1.0,5872759.7,198950.0,216707.0,5391545.0,0.0,0.0,2122.0,0.04,0.0,0.0,0.0,0.03,1519.0,1252.0,0.0,0.0,0.04,2122.0,0.0,0.0,649.0,5.38,0.02,0.0,0.0,12.02,12.02,1455721.0,39450039.1,0.0,39.33,12.03,16.65,0.2608,45.37,0.1497,27.1
2023-07-03,252335.0,6863512.0,1.61,22.47,1.2,6.94,1.0,6020910.4,204391.0,221357.0,5559435.2,0.0,0.0,3740.0,0.13,0.0,0.0,0.0,0.0,4650.0,0.0,0.0,0.0,0.13,3740.0,0.0,1701.0,0.0,5.55,0.0,0.0,0.0,12.35,12.35,1450704.0,39459148.8,0.0,39.33,12.37,16.28,0.254,44.55,0.1525,27.2
2023-07-04,250449.0,7000049.55,1.59,22.26,1.19,6.93,1.0,6134214.45,201128.0,219471.0,5621527.6,0.0,0.0,1691.0,0.09,0.0,0.0,0.0,0.13,3068.0,4954.0,0.0,0.0,0.09,1691.0,0.0,0.0,4954.0,5.5,0.13,0.0,0.0,12.16,12.16,1452869.0,40607688.55,0.0,39.8,12.14,16.37,0.2572,44.78,0.1514,27.95
2023-07-05,255766.0,6944046.9,1.63,22.84,1.21,7.17,1.0,6102994.2,206820.0,224788.0,5615163.0,0.0,0.0,5692.0,0.17,0.0,0.0,0.0,0.0,5692.0,0.0,0.0,0.0,0.17,5692.0,0.0,0.0,375.0,5.8,0.0,0.0,0.0,12.5,12.5,1447299.0,39294167.85,0.0,40.23,12.59,16.31,0.2463,43.38,0.1546,27.15
2023-07-06,254006.0,6426351.8,1.62,23.03,1.2,6.78,1.0,5642608.4,205271.0,223028.0,5193356.3,0.0,0.0,651.0,0.0,0.0,0.0,0.0,0.08,0.0,2469.0,0.0,0.0,0.0,651.0,0.0,269.0,1760.0,5.56,0.09,0.0,0.0,12.41,12.41,1448882.0,36656714.6,0.0,38.6,12.6,16.72,0.2445,43.08,0.1536,25.3
2023-07-07,258918.0,6382328.7,1.65,22.74,1.23,6.55,1.0,5530967.0,210183.0,224380.0,5181010.95,0.0,0.0,3527.0,0.0,0.0,0.0,0.0,0.05,1362.0,1575.0,0.0,0.0,0.0,3527.0,0.0,2960.0,10.0,5.29,0.0,0.0,0.0,12.65,12.65,1451824.0,35787461.6,0.0,36.23,12.74,16.19,0.2397,42.8,0.1558,24.65
2023-07-10,260563.0,6344709.05,1.66,22.3,1.23,6.49,1.0,5590394.75,211828.0,229585.0,5158011.8,0.0,0.0,3255.0,0.07,0.0,1950.0,0.0,0.04,3255.0,1610.0,0.0,0.0,0.07,3255.0,0.05,0.0,0.0,5.22,0.0,0.0,0.0,12.77,12.77,1446605.0,35224831.75,0.0,35.5,12.82,16.0,0.2401,42.77,0.1571,24.35
2023-07-11,279753.0,6811985.55,1.78,23.64,1.33,6.91,1.0,6057671.25,216629.0,248775.0,5274916.15,0.0,0.0,2474.0,0.52,0.0,237.0,0.0,0.07,21500.0,2547.0,0.0,0.0,0.52,2474.0,0.01,4874.0,2547.0,5.28,0.08,0.0,0.0,13.06,13.06,1441955.0,35111604.25,0.0,35.08,13.09,14.85,0.2152,39.96,0.1687,24.35
2023-07-12,280630.0,6875435.0,1.79,23.57,1.33,6.92,1.0,6116474.0,226895.0,249652.0,5558927.5,0.0,0.0,11712.0,0.06,0.0,0.0,0.0,0.05,2663.0,1897.0,0.0,0.0,0.06,11712.0,0.0,451.0,1786.0,5.5,0.05,0.0,0.0,13.67,13.67,1432311.0,35091619.5,0.0,34.79,13.65,14.73,0.2163,40.09,0.1691,24.5
2023-07-13,252170.0,6152948.0,1.6,19.0,1.19,6.22,1.0,5482143.2,197521.0,224678.0,4819512.4,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.7,4400.0,29374.0,0.0,0.0,0.11,0.0,0.0,0.0,29374.0,4.82,0.73,0.0,0.0,11.9,11.9,1462047.0,35673946.8,0.0,35.68,11.91,16.3,0.2521,43.98,0.1519,24.4
2023-07-14,242739.0,5558723.1,1.54,17.91,1.15,5.83,1.0,4929156.3,183890.0,215247.0,4211081.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.33,4200.0,13631.0,0.0,0.0,0.1,0.0,0.0,0.0,13631.0,4.48,0.33,0.0,0.0,11.08,11.08,1476274.0,33806674.6,0.0,35.5,11.21,17.39,0.2634,44.71,0.1462,22.9
2023-07-17,252067.0,5595887.4,1.6,17.55,1.19,5.77,1.0,4985565.0,193812.0,224575.0,4302626.4,0.0,0.0,0.0,0.16,0.0,43.0,0.0,0.0,9285.0,0.0,0.0,0.0,0.16,0.0,0.0,9922.0,0.0,4.45,0.0,0.0,0.0,11.68,11.68,1465500.0,32534100.0,0.0,33.32,11.79,20.34,0.2604,43.43,0.1519,22.2
2023-07-18,256432.0,6000508.8,1.63,17.39,1.21,5.89,1.0,5063128.2,185016.0,216373.0,4329374.4,0.0,0.0,5004.0,0.26,0.0,0.0,0.0,0.36,12507.0,14069.0,0.0,0.0,0.26,5004.0,0.0,269.0,20709.0,4.14,0.38,0.0,0.0,11.14,11.14,1475877.0,34535521.8,0.0,33.16,11.11,19.64,0.2311,39.43,0.1544,23.4
2023-07-19,274055.0,6591022.75,1.74,17.65,1.3,6.55,1.0,5552832.35,197735.0,230887.0,4755526.75,0.0,0.0,7271.0,0.29,0.0,5448.0,0.0,0.0,9934.0,0.0,0.0,0.0,0.29,7271.0,0.12,5448.0,868.0,4.66,0.0,0.0,0.0,11.93,11.93,1459665.0,35104943.25,0.0,34.36,11.94,18.34,0.2109,36.93,0.1654,24.05
2023-07-20,278258.0,6622540.4,1.77,17.39,1.32,6.74,1.0,5497109.8,199695.0,230971.0,4752741.0,0.0,0.0,6070.0,0.22,0.0,0.0,0.0,0.3,8243.0,12584.0,0.0,0.0,0.22,6070.0,0.0,8474.0,8159.0,4.81,0.19,0.0,0.0,12.15,12.15,1443774.0,34361821.2,0.0,34.71,12.18,15.24,0.1965,36.01,0.1693,23.8
2023-07-21,287051.0,6831813.8,1.83,17.57,1.36,6.9,1.0,5609707.6,208826.0,235702.0,4970058.8,0.0,0.0,6050.0,0.22,0.0,0.0,0.0,0.05,9131.0,1893.0,0.0,0.0,0.22,6050.0,0.0,4974.0,4400.0,4.98,0.11,0.0,0.0,12.67,12.67,1439797.0,34267168.6,0.0,34.29,12.67,14.69,0.188,35.0,0.1741,23.8
2023-07-24,308489.0,7465433.8,1.96,18.71,1.46,7.46,1.0,6023234.8,221803.0,248894.0,5367632.6,0.0,0.0,6791.0,0.2,0.0,5011.0,0.0,0.0,8181.0,0.0,0.0,0.0,0.2,6791.0,0.12,6186.0,0.0,5.3,0.0,0.0,0.0,13.59,13.59,1410541.0,34135092.2,0.0,33.75,13.57,14.27,0.1724,32.75,0.189,24.2
2023-07-25,303590.0,7483493.5,1.93,18.31,1.44,7.47,1.0,6258536.4,216998.0,253896.0,5349000.7,0.0,0.0,1506.0,0.03,0.0,4129.0,0.0,0.15,873.0,6480.0,0.0,0.0,0.03,1506.0,0.11,169.0,0.0,5.27,0.0,0.0,0.0,13.31,13.31,1413864.0,34851747.6,0.0,34.39,13.28,14.46,0.1777,33.29,0.1862,24.65
2023-07-26,320218.0,7941406.4,2.04,19.12,1.52,7.97,1.0,6512405.6,239881.0,262597.0,5949048.8,0.0,0.0,17581.0,0.4,0.0,0.0,0.0,0.05,14892.0,2073.0,0.0,0.0,0.4,17581.0,0.0,7375.0,6191.0,5.9,0.15,0.0,0.0,14.65,14.65,1397555.0,34659364.0,0.0,34.45,14.63,15.84,0.1724,32.09,0.1956,24.8
2023-07-27,317980.0,7933601.0,2.02,19.19,1.51,8.01,1.0,6521730.4,240985.0,261392.0,6012575.75,0.0,0.0,1856.0,0.02,0.0,0.0,0.0,0.02,386.0,1291.0,0.0,0.0,0.02,1856.0,0.0,539.0,1591.0,6.01,0.03,0.0,0.0,14.71,14.71,1396771.0,34849436.45,0.0,34.77,14.74,16.01,0.1736,32.17,0.1942,24.95
2023-07-28,321173.0,8061442.3,2.04,19.25,1.52,8.1,1.0,6586716.9,244208.0,262419.0,6129620.8,0.0,0.0,1404.0,0.04,0.0,0.0,0.0,0.09,1404.0,3234.0,0.0,0.0,0.04,1404.0,0.0,5053.0,377.0,6.08,0.01,0.0,0.0,14.9,14.9,1394247.0,34995599.7,0.0,34.81,14.88,15.78,0.1724,32.0,0.196,25.1
2023-07-31,325948.0,8164997.4,2.07,20.02,1.54,8.27,1.0,6677553.45,252140.0,266569.0,6316107.0,0.0,0.0,5668.0,0.14,0.0,0.0,0.0,0.24,5230.0,9813.0,0.0,0.0,0.14,5668.0,0.0,12077.0,1080.0,6.34,0.03,0.0,0.0,15.32,15.32,1393522.0,34907726.1,0.0,35.0,15.34,15.62,0.1732,32.21,0.1981,25.05
2023-08-01,328901.0,8238970.05,2.09,19.91,1.56,8.33,1.0,6732838.8,251280.0,268776.0,6294564.0,0.0,0.0,2375.0,0.08,0.0,0.0,0.0,0.11,3179.0,4268.0,0.0,0.0,0.08,2375.0,0.0,1033.0,972.0,6.3,0.03,0.0,0.0,15.4,15.4,1380585.0,34583654.25,0.0,34.63,15.4,15.47,0.1702,31.91,0.2015,25.05
2023-08-02,297517.0,7423049.15,1.89,17.98,1.41,7.52,1.0,6198777.6,231806.0,248448.0,5783559.7,0.0,0.0,7283.0,0.11,0.0,0.0,0.0,0.67,4802.0,26757.0,0.0,0.0,0.11,7283.0,0.0,0.0,25130.0,5.82,0.65,0.0,0.0,14.2,14.2,1400551.0,34943747.45,0.0,35.1,14.22,17.18,0.1975,36.53,0.1823,24.95
2023-08-03,302184.0,7524381.6,1.92,17.95,1.43,7.59,1.0,6283963.2,235493.0,252368.0,5863775.7,0.0,0.0,2336.0,0.02,0.0,5000.0,0.0,0.06,980.0,2293.0,0.0,0.0,0.02,2336.0,0.13,3644.0,2060.0,5.86,0.06,0.0,0.0,14.36,14.36,1404431.0,34970331.9,0.0,34.99,14.35,16.87,0.1958,36.68,0.1843,24.9
2023-08-04,297297.0,7477019.55,1.89,17.76,1.41,7.48,1.0,6231239.45,235888.0,247763.0,5932583.2,0.0,0.0,15987.0,0.16,0.0,0.0,0.0,0.39,5582.0,15734.0,0.0,0.0,0.16,15987.0,0.0,142.0,10187.0,5.85,0.26,0.0,0.0,14.29,14.29,1415214.0,35592632.1,0.0,35.26,14.23,15.11,0.2019,37.92,0.1801,25.15
2023-08-07,297086.0,7486567.2,1.89,17.93,1.41,7.55,1.0,6238310.4,238352.0,247552.0,6006470.4,0.0,0.0,2675.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,2675.0,0.0,0.0,211.0,6.0,0.0,0.0,0.0,14.44,14.44,1411871.0,35579149.2,0.0,35.54,14.44,15.22,0.201,37.75,0.18,25.2
2023-08-08,308178.0,7766085.6,1.96,18.73,1.46,7.84,1.0,6410930.4,242803.0,254402.0,6118635.6,0.0,0.0,0.0,0.06,0.0,4175.0,0.0,0.09,2675.0,3512.0,0.0,0.0,0.06,0.0,0.11,7963.0,0.0,6.13,0.0,0.0,0.0,14.67,14.67,1412078.0,35584365.6,0.0,35.63,14.69,14.88,0.1969,37.62,0.1862,25.2
2023-08-09,302130.0,7674102.0,1.92,18.47,1.43,7.7,1.0,6313119.2,236949.0,248548.0,6018504.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,5854.0,0.0,0.0,0.0,0.0,0.0,0.0,5854.0,5.97,0.15,0.0,0.0,14.29,14.29,1420698.0,36085729.2,0.0,35.85,14.27,15.1,0.2038,38.61,0.1823,25.4
2023-08-10,322122.0,8262429.3,2.05,19.87,1.53,8.27,1.0,6887050.65,259086.0,268501.0,6645555.9,0.0,0.0,23726.0,0.59,0.0,0.0,0.0,0.08,21820.0,3227.0,0.0,0.0,0.59,23726.0,0.0,1638.0,1867.0,6.58,0.05,0.0,0.0,15.58,15.58,1404332.0,36021115.8,0.0,35.76,15.53,20.08,0.2062,37.1,0.1937,25.65
2023-08-11,316951.0,8050555.4,2.07,19.33,1.5,8.22,1.0,6720154.2,255542.0,264573.0,6490766.8,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.13,278.0,5437.0,0.0,0.0,0.01,0.0,0.0,1893.0,4206.0,6.57,0.1,0.0,0.0,15.37,15.37,1407495.0,35750373.0,0.0,36.1,15.4,20.49,0.212,37.59,0.1906,25.4
2023-08-14,323379.0,8181488.7,2.11,19.84,1.53,8.28,1.0,6824700.3,264770.0,269751.0,6698681.0,0.0,0.0,9911.0,0.26,0.0,0.0,0.0,0.05,12402.0,1735.0,0.0,0.0,0.26,9911.0,0.0,1052.0,7224.0,6.75,0.19,0.0,0.0,15.84,15.84,1407215.0,35602539.5,0.0,35.79,15.87,23.21,0.2208,37.48,0.1934,25.3
2023-08-15,326208.0,8236752.0,2.13,20.21,1.55,8.31,1.0,6534422.25,270661.0,258789.0,6834190.25,0.0,0.0,5968.0,0.0,0.0,3791.0,0.0,0.21,100.0,8000.0,0.0,0.0,0.0,5968.0,0.1,7923.0,14853.0,6.85,0.4,0.0,0.0,16.19,16.19,1401425.0,35385981.25,0.0,35.44,16.2,22.44,0.215,37.29,0.1951,25.25
2023-08-16,300385.0,7599740.5,1.96,18.82,1.42,7.66,1.0,6125458.9,243645.0,242113.0,6164218.5,0.0,0.0,5539.0,0.13,0.0,0.0,0.0,0.82,5079.0,32555.0,0.0,0.0,0.13,5539.0,0.0,0.0,21755.0,6.18,0.56,0.0,0.0,14.56,14.56,1429558.0,36167817.4,0.0,36.19,14.59,16.95,0.2193,40.55,0.1795,25.3
2023-08-17,311210.0,7795810.5,2.03,19.66,1.47,7.9,1.0,6120717.0,256664.0,244340.0,6429433.2,0.0,0.0,9039.0,0.12,0.0,0.0,0.0,0.08,4910.0,3020.0,0.0,0.0,0.12,9039.0,0.0,7000.0,2683.0,6.51,0.07,0.0,0.0,15.34,15.34,1416431.0,35481596.55,0.0,35.79,15.4,16.52,0.2104,39.18,0.186,25.05
2023-08-18,313748.0,7749575.6,2.05,20.9,1.49,7.88,1.0,6097886.6,255046.0,246878.0,6299636.2,0.0,0.0,238.0,0.1,0.0,0.0,0.0,0.05,3823.0,1856.0,0.0,0.0,0.1,238.0,0.0,0.0,1285.0,6.4,0.04,0.0,0.0,15.24,15.24,1418880.0,35046336.0,0.0,35.44,15.29,16.39,0.2062,38.77,0.1874,24.7
2023-08-21,315093.0,7704023.85,2.06,21.19,1.49,7.8,1.0,6108123.45,257989.0,249821.0,6307831.05,0.0,0.0,4094.0,0.07,0.0,447.0,0.0,0.04,2496.0,1598.0,0.0,0.0,0.07,4094.0,0.01,447.0,0.0,6.36,0.0,0.0,0.0,15.4,15.4,1416858.0,34642178.1,0.0,34.89,15.41,16.07,0.2035,38.49,0.1881,24.45
2023-08-22,326305.0,8206570.75,2.13,22.19,1.55,8.15,1.0,6496924.05,269201.0,258327.0,6770405.15,0.0,0.0,6175.0,0.28,0.0,0.0,0.0,0.04,8506.0,1729.0,0.0,0.0,0.28,6175.0,0.0,6766.0,0.0,6.62,0.0,0.0,0.0,16.04,16.04,1409445.0,35447541.75,0.0,34.78,15.99,15.4,0.2015,38.39,0.1944,25.15
2023-08-23,326159.0,8137667.05,2.13,22.85,1.54,8.22,1.0,6531311.2,272650.0,261776.0,6802617.5,0.0,0.0,4146.0,0.07,0.0,0.0,0.0,0.2,3640.0,8380.0,0.0,0.0,0.07,4146.0,0.0,7683.0,191.0,6.83,0.0,0.0,0.0,16.22,16.22,1408355.0,35138457.25,0.0,35.36,16.19,15.47,0.2052,38.89,0.194,24.95
2023-08-24,330641.0,8166832.7,2.16,27.52,1.57,8.28,1.0,6359434.9,273341.0,257467.0,6751522.7,0.0,0.0,4880.0,0.02,0.0,0.0,0.0,0.23,1089.0,9189.0,0.0,0.0,0.02,4880.0,0.0,5000.0,5398.0,6.83,0.14,0.0,0.0,16.26,16.26,1407792.0,34772462.4,0.0,35.12,16.27,15.65,0.2029,38.3,0.1967,24.7
2023-08-25,329921.0,8215032.9,2.16,28.66,1.56,8.22,1.0,6343773.0,268560.0,254770.0,6687144.0,0.0,0.0,1723.0,0.03,0.0,0.0,0.0,0.27,1519.0,10565.0,0.0,0.0,0.03,1723.0,0.0,4061.0,4216.0,6.64,0.11,0.0,0.0,15.91,15.91,1419293.0,35340395.7,0.0,35.2,15.86,15.63,0.2048,38.62,0.1955,24.9
2023-08-28,319964.0,8127085.6,2.09,30.22,1.52,8.07,1.0,6629019.0,275584.0,260985.0,6999833.6,0.0,0.0,13753.0,0.22,0.0,0.0,0.0,0.18,6542.0,7268.0,0.0,0.0,0.22,13753.0,0.0,539.0,327.0,6.85,0.01,0.0,0.0,16.32,16.32,1412553.0,35878846.2,0.0,35.3,16.26,16.07,0.2196,40.9,0.1895,25.4
2023-08-29,330343.0,8555883.7,2.16,33.39,1.56,8.48,1.0,6888752.5,275236.0,265975.0,7128612.4,0.0,0.0,1598.0,0.15,0.0,0.0,0.0,0.07,5684.0,3392.0,0.0,0.0,0.15,1598.0,0.0,1446.0,694.0,6.95,0.01,0.0,0.0,16.32,16.32,1410893.0,36542128.7,0.0,35.95,16.21,15.53,0.2123,39.9,0.1959,25.9
2023-08-30,321672.0,8443890.0,2.1,35.33,1.52,8.41,1.0,6856736.25,274595.0,261209.0,7208118.75,0.0,0.0,3830.0,0.0,0.0,399.0,0.0,0.12,0.0,4870.0,0.0,0.0,0.0,3830.0,0.01,399.0,5165.0,7.07,0.12,0.0,0.0,16.23,16.23,1417604.0,37212105.0,0.0,36.74,16.14,16.0,0.2195,40.92,0.1901,26.25
2023-08-31,323796.0,8612973.6,2.12,37.83,1.53,8.62,1.0,6998646.2,272889.0,263107.0,7258847.4,0.0,0.0,531.0,0.11,0.0,0.0,0.0,0.19,3830.0,8177.0,0.0,0.0,0.11,531.0,0.0,5940.0,1932.0,7.2,0.03,0.0,0.0,16.09,16.09,1423585.0,37867361.0,0.0,37.6,16.06,15.97,0.2157,40.5,0.1909,26.6
2023-09-01,317766.0,8452575.6,2.08,37.43,1.51,8.5,1.0,6981515.8,266859.0,262463.0,7098449.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,6030.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,7.11,0.01,0.0,0.0,15.8,15.8,1421987.0,37824854.2,0.0,37.92,15.79,15.89,0.2155,40.47,0.1882,26.6
2023-09-04,316181.0,8252324.1,2.07,37.73,1.5,8.46,1.0,6808915.8,265274.0,260878.0,6923651.4,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.05,0.0,1812.0,0.0,0.0,0.0,0.0,0.01,227.0,1812.0,7.06,0.05,0.0,0.0,15.68,15.68,1426071.0,37220453.1,0.0,37.82,15.72,16.02,0.2178,40.78,0.1869,26.1
2023-09-05,325367.0,8605957.15,2.13,39.68,1.54,8.61,1.0,6975420.45,274460.0,263721.0,7259467.0,0.0,0.0,5916.0,0.05,0.0,0.0,0.0,0.01,2898.0,158.0,0.0,0.0,0.05,5916.0,0.0,3428.0,55.0,7.2,0.01,0.0,0.0,16.06,16.06,1434741.0,37948899.45,0.0,37.67,16.04,15.78,0.2179,40.82,0.1904,26.45
2023-09-06,325824.0,8683209.6,2.13,40.39,1.54,8.69,1.0,7024966.65,274917.0,263601.0,7326538.05,0.0,0.0,5957.0,0.06,0.0,0.0,0.0,0.16,2104.0,6085.0,0.0,0.0,0.06,5957.0,0.0,585.0,2224.0,7.26,0.05,0.0,0.0,15.99,15.99,1444508.0,38496138.2,0.0,38.28,15.94,15.09,0.2163,40.75,0.1895,26.65
2023-09-07,324340.0,8692312.0,2.12,41.08,1.54,8.72,1.0,7086080.8,273433.0,264406.0,7328004.4,0.0,0.0,3587.0,0.1,0.0,0.0,0.0,0.13,3587.0,5071.0,0.0,0.0,0.1,3587.0,0.0,0.0,2782.0,7.29,0.07,0.0,0.0,15.88,15.88,1448858.0,38829394.4,0.0,38.72,15.84,15.13,0.2166,40.93,0.1883,26.8
2023-09-08,323660.0,8803552.0,2.12,41.84,1.53,8.77,1.0,7211699.2,272753.0,265136.0,7418881.6,0.0,0.0,942.0,0.03,0.0,0.0,0.0,0.05,1155.0,1835.0,0.0,0.0,0.03,942.0,0.0,213.0,425.0,7.29,0.01,0.0,0.0,15.79,15.79,1454152.0,39552934.4,0.0,39.14,15.7,15.09,0.2181,41.2,0.1874,27.2
2023-09-11,321797.0,8849417.5,2.1,40.65,1.52,8.83,1.0,7240007.5,270890.0,263273.0,7449475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1863.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.0,7.35,0.04,0.0,0.0,15.69,15.69,1456042.0,40041155.0,0.0,39.7,15.62,15.25,0.2198,41.38,0.1863,27.5
2023-09-12,258796.0,7026311.4,1.69,33.67,1.23,7.12,1.0,6009353.85,229607.0,221339.0,6233830.05,0.0,0.0,651.0,0.0,0.0,0.0,0.0,1.12,0.0,41934.0,0.0,0.0,0.0,651.0,0.0,0.0,41934.0,6.29,1.16,0.0,0.0,13.31,13.31,1494904.0,40586643.6,0.0,41.04,13.29,19.11,0.1491,27.02,0.1501,27.15
2023-09-13,241027.0,6616191.15,1.58,31.24,1.14,6.61,1.0,5597631.45,211838.0,203921.0,5814953.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,17769.0,0.0,0.0,0.0,0.0,0.0,0.0,17418.0,5.74,0.46,0.0,0.0,12.25,12.25,1518019.0,41669621.55,0.0,41.34,12.2,20.35,0.1392,23.31,0.1393,27.45
