DATE,ADP FP Equity_DX_SI_QTY,ADP FP Equity_DX_SHORT_INTEREST_VALUE,ADP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADP FP Equity_DX_SI_MV,ADP FP Equity_DX_DSS,ADP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADP FP Equity_DX_SUPPLY_SI_QTY,ADP FP Equity_DX_BROKER_SI_QTY,ADP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADP FP Equity_DX_BROKER_SI_MV_NEW_x,ADP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADP FP Equity_DX_BROKER_SI_MV_INC_x,ADP FP Equity_DX_SUPPLY_SI_MV_NEW,ADP FP Equity_DX_BROKER_SI_QTY_ADD,ADP FP Equity_DX_BROKER_SI_QTY_NEW,ADP FP Equity_DX_SUPPLY_SI_MV_DEC,ADP FP Equity_DX_BROKER_SI_QTY_INC,ADP FP Equity_DX_SUPPLY_SI_QTY_DEC,ADP FP Equity_DX_BROKER_SI_MV_NEW_y,ADP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADP FP Equity_DX_BROKER_SI_MV_INC_y,ADP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADP FP Equity_DX_BROKER_SI_MV_ADD,ADP FP Equity_DX_SUPPLY_SI_QTY_ADD,ADP FP Equity_DX_BROKER_SI_QTY_DEC,ADP FP Equity_DX_SUPPLY_SI_MV,ADP FP Equity_DX_BROKER_SI_MV_DEC,ADP FP Equity_DX_SUPPLY_SI_MV_RMV,ADP FP Equity_DX_BROKER_SI_MV_RMV,ADP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADP FP Equity_DX_UTILIZATION_QUANTITY,ADP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADP FP Equity_DX_ACTIVE_UTILIZATION_MV,ADP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADP FP Equity_DX_BROKER_SI_CON_RATIO,ADP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADP FP Equity_DX_DEMAND_SUPPLY_RATIO,ADP FP Equity_PX_LAST
2006-09-20,415288.0,16703727.28,1.33,2.85,0.42,21.37,0.0,12033547.13,116109.0,299178.0,4670139.93,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.08,12470.0,1805.0,0.0,0.0,0.66,0.0,0.0,0.0,208.0,6.12,0.0,0.0,0.0,19.15,19.15,490193.0,19716558.6,0.0,23.52,20.64,27.88,0.2941,41.56,0.685,52.1
2006-09-21,443478.0,17786230.55,1.42,2.84,0.45,22.69,0.0,13307567.88,111670.0,331808.0,4478662.67,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.23,32630.0,4439.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,20.06,20.06,444944.0,17845026.28,0.0,21.08,21.8,25.94,0.262,38.23,0.7967,51.95
2006-09-22,483681.0,19286598.47,1.55,3.11,0.49,24.75,0.0,14832682.61,111698.0,371983.0,4453915.86,0.0,0.0,28.0,2.07,0.0,0.0,0.0,0.0,40175.0,0.0,0.0,0.0,2.07,28.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,18.68,18.68,486145.0,19384849.54,0.0,23.18,20.23,28.03,0.2516,34.91,0.809,51.65
2006-09-25,528373.0,21496983.22,1.69,3.21,0.53,27.08,0.0,16734084.03,167066.0,411306.0,6797120.59,0.0,0.0,2225.0,2.11,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,2.11,2225.0,0.0,53143.0,677.0,8.81,0.02,0.0,0.0,25.51,25.51,487859.0,19848661.34,0.0,23.42,27.33,31.82,0.2572,33.62,0.8068,52.7
2006-09-26,531952.0,21622061.93,1.7,3.16,0.54,27.48,0.0,16858194.32,167202.0,414750.0,6796199.65,0.0,0.0,136.0,0.2,0.0,0.0,0.0,0.0,3443.0,0.0,0.0,0.0,0.2,136.0,0.0,0.0,0.0,8.83,0.0,0.0,0.0,25.52,25.52,487939.0,19833081.32,0.0,23.51,27.3,32.0,0.256,33.14,0.812,52.65
2006-09-27,544901.0,22716302.85,1.74,3.23,0.55,28.25,0.0,17834912.26,167090.0,427810.0,6965792.03,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,1.05,0.0,6940.0,8.97,0.34,0.0,0.0,16.71,16.71,832890.0,34722236.67,0.0,42.39,17.47,30.98,0.2364,31.07,0.5449,54.0
2006-09-28,546524.0,22404231.15,1.75,3.13,0.55,28.55,0.0,17596367.2,167282.0,429242.0,6857566.35,0.0,0.0,191.0,0.09,0.0,0.0,0.0,0.0,1432.0,0.0,0.0,0.0,0.09,191.0,0.0,0.0,0.0,8.91,0.0,0.0,0.0,16.72,16.72,833023.0,34148984.93,0.0,42.16,17.44,30.67,0.2372,31.55,0.5464,53.1
2006-09-29,551143.0,22465935.29,1.76,3.17,0.56,28.82,0.0,17690859.63,167144.0,433999.0,6813197.82,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.01,6000.0,138.0,0.0,0.0,0.35,0.0,0.0,0.0,1244.0,8.88,0.06,0.0,0.0,16.72,16.72,832505.0,33934937.87,0.0,42.04,17.44,30.36,0.2331,31.23,0.5513,52.8
2006-10-02,550533.0,22483572.23,1.76,3.13,0.56,28.82,0.0,17704639.5,167017.0,433516.0,6820914.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,8.89,0.02,0.0,0.0,16.71,16.71,832535.0,34000433.77,0.0,42.12,17.43,30.38,0.2331,31.23,0.5508,52.9
2006-10-03,563293.0,22852481.18,1.8,3.21,0.57,29.46,0.0,18101880.98,167098.0,446195.0,6779072.17,0.0,0.0,81.0,0.63,0.0,0.0,0.0,0.0,12678.0,0.0,0.0,0.0,0.63,81.0,0.0,0.0,0.0,8.88,0.0,0.0,0.0,16.72,16.72,832504.0,33774220.51,0.0,42.1,17.42,29.71,0.2259,30.55,0.5635,52.55
2006-10-04,463049.0,18839260.49,1.48,2.64,0.47,23.78,0.0,14071397.7,167188.0,345860.0,6802084.19,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,101000.0,8.79,5.55,0.0,0.0,16.66,16.66,836475.0,34032187.56,0.0,41.72,17.39,20.06,0.2037,31.07,0.4614,52.7
2006-10-05,454609.0,18478328.78,1.45,2.59,0.46,22.7,0.0,13530941.59,171717.0,332892.0,6979719.24,0.0,0.0,5171.0,0.01,0.0,10000.0,0.0,0.03,2032.0,643.0,0.0,0.0,0.01,5171.0,0.01,0.0,25000.0,8.99,1.29,0.0,0.0,17.1,17.1,832503.0,33838450.5,0.0,41.44,17.82,21.0,0.1891,26.76,0.4527,52.65
2006-10-06,423056.0,17244796.22,1.35,2.4,0.43,21.72,0.0,12397244.93,168923.0,304134.0,6885714.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,2794.0,0.0,0.0,0.0,0.0,0.0,0.0,28759.0,8.88,1.42,0.0,0.0,16.84,16.84,834177.0,34003092.67,0.0,41.65,17.58,22.05,0.1991,28.08,0.4217,52.8
2006-10-09,412516.0,16640002.15,1.32,2.32,0.42,21.13,0.0,11817493.02,169554.0,292963.0,6839441.2,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,405.0,12.0,0.0,0.0,0.01,0.0,0.0,643.0,11576.0,8.88,0.61,0.0,0.0,16.9,16.9,833648.0,33627555.08,0.0,41.51,17.62,22.74,0.2095,28.79,0.4112,52.25
2006-10-10,429240.0,17347750.11,1.37,2.37,0.43,21.91,0.0,12517910.8,169506.0,309734.0,6850591.11,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,16772.0,48.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0,16.9,16.9,833570.0,33688761.66,0.0,41.41,17.63,21.68,0.2085,27.74,0.4279,52.35
2006-10-11,429196.0,17544779.54,1.37,2.36,0.43,21.93,0.0,12661382.56,169462.0,309734.0,6927309.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.89,0.0,0.0,0.0,16.89,16.89,833618.0,34076841.43,0.0,41.49,17.65,21.71,0.2085,27.72,0.4279,52.95
2006-10-12,430007.0,17577931.8,1.38,2.33,0.43,22.04,0.0,12692204.75,169519.0,310488.0,6929639.33,0.0,0.0,57.0,0.05,0.0,0.0,0.0,0.0,754.0,0.0,0.0,0.0,0.05,57.0,0.0,0.0,0.0,8.89,0.0,0.0,0.0,16.9,16.9,833700.0,34080193.45,0.0,41.52,17.64,21.84,0.2085,27.58,0.4286,52.95
2006-10-13,430078.0,17531030.09,1.38,2.33,0.43,22.06,0.0,12655678.82,169605.0,310474.0,6913514.2,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,14.0,8.9,0.0,0.0,0.0,16.91,16.91,833615.0,33980184.18,0.0,41.55,17.64,21.83,0.2084,27.56,0.4287,52.8
2006-10-16,433835.0,17667428.22,1.39,2.34,0.44,22.24,0.0,12800562.52,169509.0,314326.0,6903057.82,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.01,4082.0,96.0,0.0,0.0,0.22,0.0,0.0,0.0,229.0,8.9,0.01,0.0,0.0,16.25,16.25,873529.0,35573457.43,0.0,43.69,16.93,21.58,0.2098,28.31,0.4159,52.75
2006-10-17,433753.0,17530143.16,1.39,2.34,0.44,22.26,0.0,12700667.59,169497.0,314256.0,6850227.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,8.9,0.0,0.0,0.0,15.91,15.91,895680.0,36198939.56,0.0,44.9,16.55,21.55,0.2097,28.29,0.4072,52.35
2006-10-18,429069.0,17390526.35,1.37,2.33,0.43,21.97,0.0,12549887.78,169431.0,309638.0,6867180.5,0.0,0.0,0.0,0.0,0.0,2041.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.11,0.0,6659.0,8.87,0.35,0.0,0.0,16.06,16.06,885609.0,35894475.37,0.0,44.19,16.72,21.82,0.2072,28.16,0.4067,52.5
2006-10-19,437382.0,17676809.33,1.4,2.34,0.44,22.36,0.0,12447346.15,179394.0,307988.0,7250214.99,0.0,0.0,10000.0,0.01,0.0,0.0,0.0,0.0,391.0,38.0,0.0,0.0,0.01,10000.0,0.0,0.0,2041.0,9.38,0.11,0.0,0.0,16.84,16.84,885931.0,35804933.37,0.0,44.13,17.52,21.37,0.198,27.21,0.4106,52.35
2006-10-20,436356.0,17669030.88,1.4,2.34,0.44,22.32,0.0,12376897.87,180695.0,305661.0,7316744.9,0.0,0.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,0.0,0.0,2327.0,9.47,0.12,0.0,0.0,16.96,16.96,884577.0,35818502.17,0.0,44.18,17.65,21.42,0.1998,27.35,0.4096,52.45
2006-10-23,435086.0,17567221.74,1.39,2.34,0.44,22.27,0.0,12286428.14,180789.0,304297.0,7299615.37,0.0,0.0,94.0,0.01,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.01,94.0,0.0,0.0,1495.0,9.46,0.08,0.0,0.0,17.43,17.43,856510.0,34582820.62,0.0,42.69,18.15,21.51,0.1992,27.06,0.4194,52.3
2006-10-24,462594.0,18767179.21,1.48,2.5,0.47,23.7,0.0,12331162.22,208641.0,303952.0,8464448.39,0.0,0.0,28000.0,0.0,0.0,0.0,0.0,0.01,0.0,148.0,0.0,0.0,0.0,28000.0,0.0,0.0,345.0,10.94,0.01,0.0,0.0,19.59,19.59,856580.0,34750970.33,0.0,42.69,20.4,20.12,0.1874,25.39,0.4343,52.55
2006-10-25,462868.0,18796162.31,1.48,2.43,0.47,23.75,0.0,12404131.93,207408.0,305460.0,8422432.38,0.0,0.0,0.0,0.02,0.0,1222.0,0.0,0.06,285.0,1233.0,0.0,0.0,0.02,0.0,0.06,0.0,0.0,10.88,0.0,0.0,0.0,19.94,19.94,832874.0,33821380.8,0.0,41.47,20.78,20.12,0.1864,25.27,0.4449,52.6
2006-10-26,477852.0,19533751.47,1.53,2.59,0.48,24.57,0.0,13093915.27,207538.0,320315.0,8483789.36,0.0,0.0,129.0,0.79,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.79,129.0,0.0,0.0,145.0,10.93,0.0,0.0,0.0,19.95,19.95,832707.0,34039601.35,0.0,41.55,20.82,19.45,0.1914,27.69,0.4594,52.95
2006-10-27,498533.0,20205960.52,1.59,2.89,0.5,25.73,0.0,12996456.56,227876.0,320656.0,9236005.36,0.0,0.0,25000.0,0.03,0.0,0.0,0.0,0.24,341.0,4661.0,0.0,0.0,0.03,25000.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.81,20.81,867112.0,35144776.45,0.0,43.56,21.6,18.68,0.1802,26.42,0.4553,52.5
2006-10-30,457285.0,18463538.23,1.46,2.75,0.46,23.49,0.0,11280974.15,227890.0,279395.0,9201385.85,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,41261.0,11.95,2.16,0.0,0.0,20.58,20.58,879336.0,35504453.13,0.0,43.97,21.37,20.3,0.1758,24.53,0.413,52.3
2006-10-31,384007.0,15564125.71,1.23,2.26,0.39,19.59,0.0,11327761.4,154522.0,279485.0,6262906.23,0.0,0.0,1632.0,0.0,0.0,0.0,0.0,3.96,90.0,75000.0,0.0,0.0,0.0,1632.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,13.78,13.78,967143.0,39199116.76,0.0,48.44,14.32,24.33,0.2112,29.51,0.3424,52.5
2006-11-01,384740.0,15593834.81,1.23,3.03,0.39,19.66,0.0,11354592.82,154593.0,280147.0,6265783.92,0.0,0.0,71.0,0.04,0.0,0.0,0.0,0.0,661.0,0.0,0.0,0.0,0.04,71.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,13.79,13.79,966841.0,39186876.45,0.0,48.55,14.31,24.34,0.2109,29.41,0.3431,52.5
2006-11-02,384529.0,15704027.82,1.23,3.33,0.39,19.69,0.0,11434651.34,154541.0,279989.0,6311399.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,8.15,0.0,0.0,0.0,13.78,13.78,966839.0,39485361.44,0.0,48.64,14.35,24.31,0.2107,29.37,0.3429,52.9
2006-11-03,384906.0,15630278.29,1.23,3.39,0.39,19.74,0.0,11379063.18,154689.0,280217.0,6281617.12,0.0,0.0,148.0,0.03,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.03,148.0,0.0,0.0,200.0,8.13,0.01,0.0,0.0,13.8,13.8,966601.0,39251772.19,0.0,48.82,14.28,24.43,0.2109,29.3,0.3433,52.6
2006-11-06,384658.0,15590511.28,1.23,3.64,0.39,19.67,0.0,11350863.98,154603.0,280055.0,6266189.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,8.1,0.02,0.0,0.0,13.79,13.79,966646.0,39178972.93,0.0,48.45,14.33,24.38,0.2112,29.41,0.3431,52.5
2006-11-07,382381.0,15660584.9,1.22,3.73,0.39,19.59,0.0,11456672.05,152646.0,279735.0,6251685.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,8.07,0.01,0.0,0.0,13.62,13.62,968510.0,39665760.27,0.0,48.76,14.2,24.43,0.213,29.52,0.3411,53.05
2006-11-08,381846.0,16331433.08,1.22,3.69,0.39,19.86,0.0,11942279.71,152623.0,279223.0,6527637.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,8.36,0.0,0.0,0.0,13.62,13.62,968178.0,41408667.93,0.0,49.6,14.42,24.36,0.2114,29.13,0.3407,55.4
2006-11-09,383864.0,16417742.3,1.23,3.62,0.39,20.31,0.0,12020548.23,152811.0,281053.0,6535678.31,0.0,0.0,188.0,0.15,0.0,0.0,0.0,0.0,1830.0,0.0,0.0,0.0,0.15,188.0,0.0,0.0,0.0,8.44,0.0,0.0,0.0,13.63,13.63,968419.0,41418975.42,0.0,51.08,14.18,24.87,0.2109,28.49,0.3424,55.4
2006-11-10,383950.0,16362137.39,1.23,3.49,0.39,20.31,0.0,11978516.44,152866.0,281085.0,6514427.64,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,8.43,0.0,0.0,0.0,13.63,13.63,968380.0,41267786.44,0.0,51.33,14.11,24.87,0.211,28.48,0.3424,55.2
2006-11-13,359046.0,15106813.94,1.15,3.25,0.36,18.84,0.0,11577363.43,133885.0,275161.0,5633194.03,0.0,0.0,69.0,0.2,0.0,0.0,0.0,1.12,4077.0,19050.0,0.0,0.0,0.2,69.0,0.0,0.0,10000.0,7.3,0.55,0.0,0.0,11.94,11.94,987461.0,41547293.66,0.0,51.96,12.32,26.77,0.2421,31.9,0.3202,54.5
2006-11-14,360587.0,15283002.89,1.15,3.22,0.36,18.85,0.0,11677932.1,135058.0,275529.0,5724254.63,0.0,0.0,1174.0,0.15,0.0,1500.0,0.0,0.0,2664.0,0.0,0.0,0.0,0.15,1174.0,0.08,0.0,3797.0,7.37,0.21,0.0,0.0,12.05,12.05,986102.0,41794628.51,0.0,51.33,12.56,26.5,0.2423,32.79,0.3216,54.9
2006-11-15,318565.0,13477362.29,1.02,2.8,0.32,16.74,0.0,9087811.64,153756.0,214809.0,6504874.41,0.0,18700.0,0.0,0.0,1.02,1880.0,0.0,0.0,0.0,2.0,0.0,18700.0,0.0,0.0,0.1,0.0,62600.0,8.4,3.29,0.0,0.0,13.25,13.25,1006652.0,42587897.93,0.0,52.76,13.74,30.19,0.2834,37.08,0.2745,54.8
2006-11-16,319744.0,13564268.75,1.02,2.8,0.32,16.81,0.0,9162066.57,153771.0,215973.0,6523316.06,0.0,0.0,14.0,0.06,0.0,0.0,0.0,0.0,1164.0,0.0,0.0,0.0,0.06,14.0,0.0,0.0,0.0,8.43,0.0,0.0,0.0,13.25,13.25,1006594.0,42702010.15,0.0,52.95,13.73,30.01,0.281,36.92,0.2756,54.95
2006-11-17,320997.0,13381999.79,1.03,2.82,0.32,16.83,0.0,9055029.37,153792.0,217205.0,6411413.54,0.0,0.0,22.0,0.07,0.0,0.0,0.0,0.0,1232.0,0.0,0.0,0.0,0.07,22.0,0.0,0.0,0.0,8.32,0.0,0.0,0.0,13.25,13.25,1006715.0,41968803.19,0.0,52.77,13.62,30.05,0.2797,36.87,0.2766,54.0
2006-11-20,308849.0,13042468.94,0.99,2.71,0.31,16.17,0.0,8665658.1,153644.0,205205.0,6488274.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,8.37,0.6,0.0,0.0,13.24,13.24,1006555.0,42506086.55,0.0,52.41,13.77,30.76,0.2765,35.13,0.2662,54.7
2006-11-21,308933.0,12974465.84,0.99,2.71,0.31,16.21,0.0,8618131.64,153728.0,205205.0,6456217.64,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,13.33,13.33,999103.0,41959996.96,0.0,52.03,13.82,31.08,0.2772,35.04,0.268,54.4
2006-11-22,309064.0,12765225.42,0.99,2.67,0.31,16.18,0.0,8483812.83,153659.0,205405.0,6346555.32,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,200.0,69.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,8.26,0.0,0.0,0.0,13.33,13.33,999159.0,41268118.79,0.0,51.85,13.73,31.15,0.2777,35.16,0.2681,53.5
2006-11-23,324827.0,13428820.9,1.04,2.75,0.33,16.96,0.0,8611301.11,166530.0,208297.0,6884592.55,0.0,0.0,12940.0,0.16,0.0,0.0,0.0,0.01,2892.0,69.0,0.0,0.0,0.16,12940.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,14.35,14.35,993612.0,41077366.07,0.0,50.86,14.9,29.49,0.2669,34.46,0.28,53.55
2006-11-24,323497.0,13336375.03,1.03,2.79,0.33,16.86,0.0,8587179.82,165200.0,208297.0,6810477.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,9.79,9.79,1522585.0,62769560.71,0.0,78.64,10.08,29.45,0.2671,34.51,0.1917,53.4
2006-11-27,320992.0,13295057.51,1.03,2.73,0.32,16.63,0.0,8501303.58,165739.0,205253.0,6864686.77,0.0,0.0,539.0,0.08,0.0,0.0,0.0,0.0,1446.0,0.0,0.0,0.0,0.08,539.0,0.0,0.0,4490.0,8.84,0.25,0.0,0.0,9.81,9.81,1523072.0,63083596.58,0.0,78.38,10.14,29.41,0.2621,33.48,0.1901,53.65
2006-11-28,317259.0,13005730.71,1.01,2.66,0.32,16.42,0.0,8277805.15,165332.0,201927.0,6777627.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,3326.0,8.78,0.18,0.0,0.0,9.73,9.73,1533426.0,62861339.21,0.0,79.09,9.99,29.86,0.261,32.78,0.1868,53.1
2006-11-29,311659.0,12764133.75,1.0,2.54,0.31,16.08,0.0,8035663.54,165454.0,196205.0,6776242.58,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,5722.0,8.78,0.3,0.0,0.0,9.69,9.69,1542273.0,63164480.58,0.0,81.4,9.73,30.28,0.2704,33.49,0.1825,53.05
2006-11-30,330939.0,13668725.36,1.06,2.73,0.33,17.12,0.0,8103826.57,184734.0,196205.0,7630041.52,0.0,0.0,4280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4280.0,0.0,15000.0,0.0,9.83,0.0,0.0,0.0,10.74,10.74,1535409.0,63416774.51,0.0,80.93,10.83,28.47,0.2594,31.38,0.1924,53.5
2006-12-01,403040.0,16553356.48,1.29,3.26,0.41,20.73,0.0,11016746.66,184805.0,268235.0,7590172.3,3.39,0.0,71.0,0.2,0.0,0.0,68230.0,0.0,3800.0,0.0,3.39,0.0,0.2,71.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,10.65,10.65,1550418.0,63677604.82,0.0,82.32,10.65,23.5,0.2089,26.8,0.2323,53.2
2006-12-04,403723.0,16550240.08,1.29,3.27,0.41,20.74,0.0,11023791.46,184811.0,268912.0,7576151.02,0.0,0.0,5.0,0.05,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.05,5.0,0.0,0.0,322.0,9.78,0.02,0.0,0.0,10.59,10.59,1560076.0,63953830.59,0.0,82.43,10.61,23.48,0.2094,27.04,0.2314,53.1
2006-12-05,403635.0,16593374.51,1.29,3.22,0.41,20.75,0.0,11050451.14,184831.0,268803.0,7598374.78,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,109.0,9.8,0.01,0.0,0.0,10.48,10.48,1578121.0,64876318.38,0.0,83.37,10.52,23.48,0.2094,27.04,0.229,53.25
2006-12-06,403944.0,16543707.21,1.29,3.28,0.41,20.75,0.0,11020046.03,184870.0,269074.0,7571433.54,0.0,0.0,39.0,0.01,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.01,39.0,0.0,0.0,0.0,9.79,0.0,0.0,0.0,10.47,10.47,1581061.0,64753060.47,0.0,83.77,10.46,23.45,0.2093,27.04,0.2287,53.05
2006-12-07,396245.0,16044846.74,1.27,3.22,0.4,20.26,0.0,10584185.03,184857.0,261388.0,7485273.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7740.0,9.69,0.41,0.0,0.0,10.42,10.42,1590054.0,64384844.56,0.0,83.81,10.37,21.97,0.2089,27.66,0.2232,52.45
2006-12-08,371196.0,15001899.75,1.19,2.95,0.38,19.07,0.0,9554235.78,184793.0,236403.0,7468415.77,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,15.0,64.0,0.0,0.0,0.01,0.0,0.0,0.0,25000.0,9.68,1.19,0.0,0.0,10.41,10.41,1589908.0,64256189.25,0.0,83.64,10.37,23.04,0.2029,23.38,0.2092,52.35
2006-12-11,333141.0,13335310.46,1.07,2.69,0.34,16.89,0.0,8696146.25,165895.0,217246.0,6640615.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,18898.0,0.0,0.0,0.0,0.0,0.0,0.0,19157.0,8.6,1.13,0.0,0.0,9.38,9.38,1602642.0,64152201.71,0.0,84.02,9.29,20.85,0.2082,26.09,0.1884,51.85
2006-12-12,357183.0,14407988.75,1.14,3.11,0.36,18.29,0.0,8646334.16,192835.0,214348.0,7778546.32,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,1.63,0.0,31643.0,0.0,0.0,0.0,45000.0,0.0,13583.0,2898.0,10.05,0.0,0.0,0.0,10.85,10.85,1583711.0,63883472.26,0.0,82.51,10.85,21.39,0.1914,24.03,0.2011,52.25
2006-12-13,356609.0,14715204.25,1.14,3.07,0.36,18.46,0.0,8820069.17,192863.0,213746.0,7958347.76,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,602.0,10.27,0.0,0.0,0.0,10.86,10.86,1583541.0,65343637.56,0.0,83.06,11.0,21.69,0.1911,23.82,0.2007,53.45
2006-12-14,292476.0,12147832.51,0.94,2.41,0.3,15.21,0.0,6207740.28,193016.0,149460.0,8016815.19,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,64286.0,10.37,3.34,0.0,0.0,68.59,10.86,88403.0,3671770.8,0.0,4.76,68.55,26.65,0.2356,29.09,0.1646,53.8
2006-12-15,289270.0,11836016.19,0.93,2.33,0.29,15.08,0.0,5981388.29,193086.0,146184.0,7900470.22,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,3276.0,10.26,0.06,0.0,0.0,68.59,10.86,88403.0,3617171.98,0.0,4.7,68.56,26.5,0.2355,29.35,0.1627,53.0
2006-12-18,302052.0,12254080.29,0.97,2.41,0.31,15.62,0.0,5930602.92,205868.0,146184.0,8351949.33,0.0,0.0,10287.0,0.0,0.0,0.0,0.0,0.01,0.0,127.0,0.0,0.0,0.0,10287.0,0.0,2622.0,0.0,10.82,0.0,0.0,0.0,11.52,11.52,1580699.0,64128072.16,0.0,84.03,11.41,28.29,0.2344,28.79,0.1691,52.55
