DATE,ALAVE FP Equity_DX_SI_QTY,ALAVE FP Equity_DX_SHORT_INTEREST_VALUE,ALAVE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAVE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAVE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAVE FP Equity_DX_SI_MV,ALAVE FP Equity_DX_DSS,ALAVE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAVE FP Equity_DX_SUPPLY_SI_QTY,ALAVE FP Equity_DX_BROKER_SI_QTY,ALAVE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAVE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAVE FP Equity_DX_BROKER_SI_MV_INC_x,ALAVE FP Equity_DX_BROKER_SI_QTY_ADD,ALAVE FP Equity_DX_SUPPLY_SI_MV_DEC,ALAVE FP Equity_DX_BROKER_SI_QTY_INC,ALAVE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAVE FP Equity_DX_BROKER_SI_MV_INC_y,ALAVE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAVE FP Equity_DX_BROKER_SI_MV_ADD,ALAVE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAVE FP Equity_DX_BROKER_SI_QTY_DEC,ALAVE FP Equity_DX_SUPPLY_SI_MV,ALAVE FP Equity_DX_BROKER_SI_MV_DEC,ALAVE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAVE FP Equity_DX_UTILIZATION_QUANTITY,ALAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAVE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAVE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAVE FP Equity_DX_BROKER_SI_CON_RATIO,ALAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAVE FP Equity_DX_DEMAND_SUPPLY_RATIO,ALAVE FP Equity_PX_LAST
2023-09-25,1970.0,79.59,0.04,0.0,0.04,0.0,0.0,39.79,985.0,985.0,39.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,55.91,0.0,1.0,100.0,2.0,0.0404
2023-09-26,1970.0,78.6,0.04,0.0,0.04,0.0,0.0,39.3,985.0,985.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.24,0.0,1.0,100.0,2.0,0.0399
2023-09-27,1970.0,78.8,0.04,0.0,0.04,0.0,0.0,39.4,985.0,985.0,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,0.0,1.0,100.0,2.0,0.04
2023-09-28,1970.0,78.01,0.04,0.0,0.04,0.0,0.0,39.01,985.0,985.0,39.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.47,0.0,1.0,100.0,2.0,0.0396
2023-09-29,1970.0,57.13,0.04,0.0,0.04,0.0,0.0,28.57,985.0,985.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,94.52,0.0,1.0,100.0,2.0,0.029
2023-10-02,1970.0,58.12,0.04,0.0,0.04,0.0,0.0,29.06,985.0,985.0,29.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,0.0,1.0,100.0,2.0,0.0295
2023-10-03,1970.0,58.9,0.04,0.02,0.04,0.0,0.0,29.45,985.0,985.0,29.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.25,0.0,1.0,100.0,2.0,0.0299
2023-10-04,1970.0,58.71,0.04,0.02,0.04,0.0,0.0,29.35,985.0,985.0,29.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.21,0.0,1.0,100.0,2.0,0.0298
2023-10-05,1970.0,58.31,0.04,0.02,0.04,0.0,0.0,29.16,985.0,985.0,29.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,0.0,1.0,100.0,2.0,0.0296
2023-10-06,1970.0,59.1,0.04,0.02,0.04,0.0,0.0,29.55,985.0,985.0,29.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,94.61,0.0,1.0,100.0,2.0,0.03
2023-10-09,1970.0,68.56,0.04,0.02,0.04,0.0,0.0,34.28,985.0,985.0,34.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.88,0.0,1.0,100.0,2.0,0.0348
2023-10-10,1970.0,74.27,0.04,0.02,0.04,0.0,0.0,37.13,985.0,985.0,37.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.22,0.0,1.0,100.0,2.0,0.0377
2023-10-11,1970.0,73.68,0.04,0.02,0.04,0.0,0.0,36.84,985.0,985.0,36.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,0.0,1.0,100.0,2.0,0.0374
2023-10-12,1970.0,68.16,0.04,0.02,0.04,0.0,0.0,34.08,985.0,985.0,34.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.24,0.0,1.0,100.0,2.0,0.0346
2023-10-13,1970.0,68.75,0.04,0.02,0.04,0.0,0.0,34.38,985.0,985.0,34.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,88.08,0.0,1.0,100.0,2.0,0.0349
2023-10-16,1970.0,67.77,0.04,0.02,0.04,0.0,0.0,33.88,985.0,985.0,33.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,0.0,1.0,100.0,2.0,0.0344
2023-10-17,1970.0,48.27,0.04,0.02,0.04,0.0,0.0,24.13,985.0,985.0,24.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.22,0.0,1.0,100.0,2.0,0.0245
2023-10-18,1970.0,41.37,0.04,0.02,0.04,0.0,0.0,20.69,985.0,985.0,20.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.26,0.0,1.0,100.0,2.0,0.021
2023-10-19,1970.0,36.84,0.04,0.02,0.04,0.0,0.0,18.42,985.0,985.0,18.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.26,0.0,1.0,100.0,2.0,0.0187
2023-10-20,1970.0,35.46,0.04,0.02,0.04,0.0,0.0,17.73,985.0,985.0,17.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,84.81,0.0,1.0,100.0,2.0,0.018
2023-10-23,1970.0,46.89,0.04,0.02,0.04,0.0,0.0,23.44,985.0,985.0,23.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.27,0.0,1.0,100.0,2.0,0.0238
2023-10-24,1970.0,39.4,0.04,0.02,0.04,0.0,0.0,19.7,985.0,985.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.25,0.0,1.0,100.0,2.0,0.02
2023-10-25,1970.0,42.36,0.04,0.01,0.04,0.0,0.0,21.18,985.0,985.0,21.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.22,0.0,1.0,100.0,2.0,0.0215
2023-10-26,1970.0,39.4,0.04,0.01,0.04,0.0,0.0,19.7,985.0,985.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.28,0.0,1.0,100.0,2.0,0.02
2023-10-27,1970.0,34.48,0.04,0.01,0.04,0.0,0.0,17.24,985.0,985.0,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,88.62,0.0,1.0,100.0,2.0,0.0175
2023-10-30,1970.0,39.2,0.04,0.01,0.04,0.0,0.0,19.6,985.0,985.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.25,0.0,1.0,100.0,2.0,0.0199
2023-10-31,1970.0,33.88,0.04,0.01,0.04,0.0,0.0,16.94,985.0,985.0,16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,94.46,0.0,1.0,100.0,2.0,0.0172
2023-11-01,1970.0,32.11,0.04,0.01,0.04,0.0,0.0,16.06,985.0,985.0,16.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.22,0.0,1.0,100.0,2.0,0.0163
2023-11-02,1970.0,35.66,0.04,0.01,0.04,0.0,0.0,17.83,985.0,985.0,17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.26,0.0,1.0,100.0,2.0,0.0181
2023-11-03,1970.0,32.51,0.04,0.01,0.04,0.0,0.0,16.25,985.0,985.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,93.92,0.0,1.0,100.0,2.0,0.0165
2023-11-06,1970.0,33.88,0.04,0.01,0.04,0.0,0.0,16.94,985.0,985.0,16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,96.44,0.0,1.0,100.0,2.0,0.0172
2023-11-07,1970.0,33.29,0.04,0.01,0.04,0.0,0.0,16.65,985.0,985.0,16.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.22,0.0,1.0,100.0,2.0,0.0169
2023-11-08,1970.0,29.55,0.04,0.01,0.04,0.0,0.0,14.78,985.0,985.0,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,93.54,0.0,1.0,100.0,2.0,0.015
2023-11-09,1970.0,57.13,0.04,0.01,0.04,0.0,0.0,28.57,985.0,985.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,0.0,1.0,100.0,2.0,0.029
2023-11-10,1970.0,36.84,0.04,0.01,0.04,0.0,0.0,18.42,985.0,985.0,18.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,96.15,0.0,1.0,100.0,2.0,0.0187
2023-11-13,1970.0,33.88,0.04,0.0,0.04,0.0,0.0,16.94,985.0,985.0,16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.24,0.0,1.0,100.0,2.0,0.0172
2023-11-14,1970.0,30.54,0.04,0.0,0.04,0.0,0.0,15.27,985.0,985.0,15.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.22,0.0,1.0,100.0,2.0,0.0155
2023-11-15,1970.0,30.73,0.04,0.0,0.04,0.0,0.0,15.37,985.0,985.0,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.2,0.0,1.0,100.0,2.0,0.0156
2023-11-16,1970.0,28.37,0.04,0.0,0.04,0.0,0.0,14.18,985.0,985.0,14.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,0.0,1.0,100.0,2.0,0.0144
2023-11-17,1970.0,30.54,0.04,0.0,0.04,0.0,0.0,15.27,985.0,985.0,15.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,87.86,0.0,1.0,100.0,2.0,0.0155
2023-11-20,1970.0,30.73,0.04,0.0,0.04,0.0,0.0,15.37,985.0,985.0,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.2,0.0,1.0,100.0,2.0,0.0156
2023-11-21,10656.0,167.3,0.22,0.01,0.22,0.0,1.0,83.65,5328.0,5328.0,83.65,4343.0,0.0,4343.0,0.0,0.0,0.0,0.0,4343.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,18.58,0.6974,81.42,2.0,0.0157
2023-11-22,10656.0,138.53,0.22,0.01,0.22,0.0,1.0,69.26,5328.0,5328.0,69.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,17.17,0.7156,82.83,2.0,0.013
2023-11-23,10656.0,138.53,0.22,0.01,0.22,0.0,1.0,69.26,5328.0,5328.0,69.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.24,18.51,0.6984,81.49,2.0,0.013
2023-11-24,10656.0,138.53,0.22,0.01,0.22,0.0,1.0,69.26,5328.0,5328.0,69.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.24,18.49,0.6985,81.51,2.0,0.013
2023-11-27,10656.0,132.13,0.22,0.01,0.22,0.0,1.0,66.07,5328.0,5328.0,66.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.24,18.14,0.703,81.86,2.0,0.0124
2023-11-28,10656.0,110.82,0.22,0.01,0.22,0.0,1.0,55.41,5328.0,5328.0,55.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.24,17.25,0.7145,82.75,2.0,0.0104
2023-11-29,10656.0,125.74,0.22,0.01,0.22,0.0,1.0,62.87,5328.0,5328.0,62.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.22,19.49,0.6862,80.51,2.0,0.0118
2023-11-30,10656.0,119.35,0.22,0.01,0.22,0.0,1.0,59.67,5328.0,5328.0,59.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.24,18.1,0.7035,81.9,2.0,0.0112
2023-12-01,10656.0,103.36,0.22,0.01,0.22,0.0,1.0,51.68,5328.0,5328.0,51.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,90.38,17.46,0.7118,82.54,2.0,0.0097
2023-12-04,10656.0,102.3,0.22,0.01,0.22,0.0,1.0,51.15,5328.0,5328.0,51.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,18.41,0.6996,81.59,2.0,0.0096
2023-12-05,10656.0,106.56,0.22,0.01,0.22,0.0,1.0,53.28,5328.0,5328.0,53.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.25,18.8,0.6947,81.2,2.0,0.01
2023-12-06,10656.0,93.77,0.22,0.01,0.22,0.0,1.0,46.89,5328.0,5328.0,46.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,99.2,17.57,0.7103,82.43,2.0,0.0088
2023-12-07,10656.0,90.58,0.22,0.01,0.22,0.0,1.0,45.29,5328.0,5328.0,45.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,18.23,0.7019,81.77,2.0,0.0085
2023-12-08,10656.0,89.51,0.22,0.01,0.22,0.0,1.0,44.76,5328.0,5328.0,44.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,91.98,18.4,0.6997,81.6,2.0,0.0084
2023-12-11,10656.0,83.12,0.22,0.01,0.22,0.0,1.0,41.56,5328.0,5328.0,41.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.26,17.96,0.7054,82.04,2.0,0.0078
2023-12-12,10656.0,57.54,0.22,0.01,0.22,0.0,1.0,28.77,5328.0,5328.0,28.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,16.09,0.73,83.91,2.0,0.0054
2023-12-13,10656.0,78.85,0.22,0.01,0.22,0.0,1.0,39.43,5328.0,5328.0,39.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.27,21.2,0.6659,78.8,2.0,0.0074
2023-12-14,10656.0,66.07,0.22,0.01,0.22,0.0,1.0,33.03,5328.0,5328.0,33.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.22,17.24,0.7146,82.76,2.0,0.0062
2023-12-15,10656.0,61.8,0.22,0.01,0.22,0.0,1.0,30.9,5328.0,5328.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,79.76,18.0,0.7048,82.0,2.0,0.0058
2023-12-18,10656.0,58.61,0.22,0.01,0.22,0.0,1.0,29.3,5328.0,5328.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.22,18.09,0.7036,81.91,2.0,0.0055
2023-12-19,10656.0,54.35,0.22,0.01,0.22,0.0,1.0,27.17,5328.0,5328.0,27.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.26,17.95,0.7055,82.05,2.0,0.0051
2023-12-20,10656.0,51.15,0.22,0.01,0.22,0.0,1.0,25.57,5328.0,5328.0,25.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,88.33,18.05,0.7041,81.95,2.0,0.0048
2023-12-21,10656.0,38.36,0.22,0.01,0.22,0.0,1.0,19.18,5328.0,5328.0,19.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,83.1,16.55,0.7238,83.45,2.0,0.0036
2023-12-22,10656.0,36.23,0.22,0.01,0.22,0.0,1.0,18.12,5328.0,5328.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,62.37,18.08,0.7038,81.92,2.0,0.0034
2023-12-25,10656.0,36.23,0.22,0.01,0.22,0.0,1.0,18.12,5328.0,5328.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,62.37,18.49,0.6986,81.51,2.0,0.0
2023-12-26,10656.0,36.23,0.22,0.01,0.22,0.0,1.0,18.12,5328.0,5328.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.24,18.48,0.6987,81.52,1.9989,0.0
2023-12-27,10656.0,35.16,0.22,0.01,0.22,0.0,1.0,17.58,5328.0,5328.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.17,18.27,0.7014,81.73,1.9989,0.0033
2023-12-28,10656.0,40.49,0.22,0.01,0.22,0.0,1.0,20.25,5328.0,5328.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.19,19.63,0.6845,80.37,1.9989,0.0038
2023-12-29,10656.0,37.3,0.22,0.01,0.22,0.0,1.0,18.65,5328.0,5328.0,18.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,94.57,17.91,0.7059,82.09,1.9989,0.0035
2024-01-01,10656.0,37.3,0.22,0.01,0.22,0.0,1.0,18.65,5328.0,5328.0,18.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,94.57,18.5,0.6984,81.5,1.9989,0.0
2024-01-02,10656.0,37.3,0.22,0.01,0.22,0.0,1.0,18.65,5328.0,5328.0,18.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.21,18.5,0.6985,81.5,1.9989,0.0035
2024-01-03,10656.0,37.3,0.22,0.01,0.22,0.0,1.0,18.65,5328.0,5328.0,18.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.21,18.5,0.6985,81.5,1.9989,0.0035
2024-01-04,10656.0,37.3,0.22,0.01,0.22,0.0,1.0,18.65,5328.0,5328.0,18.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.21,18.5,0.6985,81.5,1.9989,0.0035
2024-01-05,10656.0,35.16,0.22,0.01,0.22,0.0,1.0,17.58,5328.0,5328.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.21,18.06,0.704,81.94,1.9989,0.0033
2024-01-08,10656.0,36.23,0.22,0.01,0.22,0.0,1.0,18.12,5328.0,5328.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.19,18.72,0.6957,81.28,1.9989,0.0034
2024-01-09,10656.0,36.23,0.22,0.01,0.22,0.0,1.0,18.12,5328.0,5328.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.17,18.49,0.6985,81.51,1.9989,0.0034
2024-01-10,10656.0,33.03,0.22,0.0,0.22,0.0,1.0,16.52,5328.0,5328.0,16.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.17,17.84,0.7069,82.16,1.9989,0.0031
2024-01-11,10656.0,34.1,0.22,0.0,0.22,0.0,1.0,17.05,5328.0,5328.0,17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.22,18.74,0.6955,81.26,1.9989,0.0032
2024-01-12,10656.0,31.97,0.22,0.0,0.22,0.0,1.0,15.98,5328.0,5328.0,15.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,98.22,18.02,0.7046,81.98,1.9989,0.003
2024-01-15,10656.0,29.84,0.22,0.0,0.22,0.0,1.0,14.92,5328.0,5328.0,14.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.23,18.0,0.7048,82.0,2.0,0.0028
2024-01-16,10656.0,36.23,0.22,0.0,0.22,0.0,1.0,18.12,5328.0,5328.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.21,20.08,0.6791,79.92,2.0,0.0034
2024-01-17,10656.0,28.77,0.22,0.0,0.22,0.0,1.0,14.39,5328.0,5328.0,14.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94,99.94,3.0,0.01,0.0,95.17,16.91,0.719,83.09,1.9989,0.0027
2024-01-18,10656.0,25.57,0.22,0.0,0.22,0.0,1.0,12.79,5328.0,5328.0,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,95.17,17.6,0.7099,82.4,2.0,0.0024
2024-01-19,10656.0,33.03,0.22,0.0,0.22,0.0,1.0,16.52,5328.0,5328.0,16.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,84.7,20.67,0.6721,79.33,2.0,0.0031
