DATE,BNP FP Equity_DX_SI_QTY,BNP FP Equity_DX_SHORT_INTEREST_VALUE,BNP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BNP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BNP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BNP FP Equity_DX_SI_MV,BNP FP Equity_DX_DSS,BNP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BNP FP Equity_DX_SUPPLY_SI_QTY,BNP FP Equity_DX_BROKER_SI_QTY,BNP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BNP FP Equity_DX_BROKER_SI_MV_NEW_x,BNP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BNP FP Equity_DX_SUPPLY_SI_QTY_INC_x,BNP FP Equity_DX_BROKER_SI_MV_INC_x,BNP FP Equity_DX_SUPPLY_SI_MV_NEW,BNP FP Equity_DX_BROKER_SI_QTY_ADD,BNP FP Equity_DX_BROKER_SI_QTY_NEW,BNP FP Equity_DX_SUPPLY_SI_MV_DEC,BNP FP Equity_DX_BROKER_SI_QTY_INC,BNP FP Equity_DX_SUPPLY_SI_QTY_DEC,BNP FP Equity_DX_BROKER_SI_MV_NEW_y,BNP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BNP FP Equity_DX_BROKER_SI_MV_INC_y,BNP FP Equity_DX_SUPPLY_SI_QTY_INC_y,BNP FP Equity_DX_BROKER_SI_MV_ADD,BNP FP Equity_DX_SUPPLY_SI_QTY_ADD,BNP FP Equity_DX_BROKER_SI_QTY_DEC,BNP FP Equity_DX_SUPPLY_SI_MV,BNP FP Equity_DX_BROKER_SI_MV_DEC,BNP FP Equity_DX_SUPPLY_SI_MV_RMV,BNP FP Equity_DX_BROKER_SI_MV_RMV,BNP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BNP FP Equity_DX_UTILIZATION_QUANTITY,BNP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BNP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BNP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BNP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BNP FP Equity_DX_ACTIVE_UTILIZATION_MV,BNP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BNP FP Equity_DX_BROKER_SI_CON_RATIO,BNP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BNP FP Equity_DX_DEMAND_SUPPLY_RATIO,BNP FP Equity_PX_LAST
2006-09-14,58502560.0,3241150991.87,6.29,19.63,6.29,4878.8,2.0,1520916070.82,44604800.0,27452434.0,2471189154.15,0.0,0.0,99324.0,3.39,0.0,0.0,0.0,1.75,73849.0,20260.0,0.0,0.0,3.39,99324.0,0.0,0.0,257967.0,3686.71,26.89,21.34,0.0,23.64,23.64,144057376.0,7981047446.61,258285.0,11953.23,23.57,17.16,0.1942,35.46,0.3101,82.7
2006-09-15,58374356.0,3249690564.22,6.27,20.1,6.27,4894.71,2.0,1522434057.97,44579968.0,27347560.0,2481759308.19,0.0,0.0,32115.0,0.0,0.0,0.0,0.0,1.01,0.0,56947.0,0.0,0.0,0.0,32115.0,0.0,0.0,104874.0,3705.5,0.58,0.0,0.0,23.68,23.68,143717056.0,8000704295.57,0.0,11969.56,23.64,17.18,0.1936,35.33,0.31,83.1
2006-09-18,58779888.0,3278173080.5,6.32,19.77,6.32,4919.05,2.0,1543179884.94,44737432.0,27670272.0,2495020835.58,0.0,0.0,117566.0,23.65,0.0,0.0,0.0,2.71,322711.0,27530.0,0.0,0.0,23.65,117566.0,0.0,74645.0,0.0,3711.31,0.0,0.6,0.0,23.7,23.7,144050944.0,8033767040.21,7215.0,12004.28,23.62,17.16,0.1928,35.3,0.3114,83.25
2006-09-19,58694676.0,3228202354.92,6.31,19.82,6.31,4932.06,2.0,1519528708.82,44713540.0,27627836.0,2459241024.26,0.0,0.0,45053.0,0.0,0.0,0.0,0.0,12.56,0.0,175908.0,0.0,0.0,0.0,45053.0,0.0,106961.0,42436.0,3723.98,0.0,0.0,0.0,23.73,23.73,143681888.0,7902492028.43,0.0,11915.12,23.81,17.17,0.1928,35.27,0.3116,82.1
2006-09-20,59226708.0,3330866123.95,6.37,19.96,6.37,4934.03,2.0,1561324409.4,45445116.0,27762180.0,2555799612.96,0.0,258285.0,228123.0,31.88,21.71,9840.0,0.0,16.44,300000.0,123364.0,0.0,258285.0,31.88,228123.0,0.81,368535.0,175496.0,3746.14,27.73,0.0,0.0,24.05,24.05,143491920.0,8069879139.46,0.0,11982.28,23.82,16.97,0.1872,34.56,0.3135,83.95
2006-09-21,59266880.0,3349006846.25,6.37,20.23,6.37,5005.22,2.0,1580425902.56,45206644.0,27968564.0,2554501945.3,0.0,0.0,90951.0,44.73,0.0,0.0,0.0,3.76,306385.0,71138.0,0.0,0.0,44.73,90951.0,0.0,0.0,100000.0,3784.18,10.77,21.71,0.0,24.04,24.04,142817776.0,8070236016.98,258285.0,12024.06,23.94,16.92,0.1891,34.94,0.3152,84.35
2006-09-22,59204540.0,3284008187.25,6.36,20.36,6.36,5023.72,2.0,1547419374.53,45108156.0,27897084.0,2502097873.16,0.0,0.0,27283.0,2.03,0.0,0.0,0.0,17.47,8407.0,225774.0,0.0,0.0,2.03,27283.0,0.0,100000.0,79888.0,3792.45,0.0,0.0,0.0,24.01,24.01,142790816.0,7920443412.07,0.0,11928.07,24.12,17.01,0.1898,34.98,0.3151,82.8
2006-09-25,59306264.0,3297596717.49,6.37,20.53,6.37,4978.31,2.0,1557156648.94,45099188.0,28004984.0,2507642941.56,0.0,0.0,27158.0,30.3,0.0,0.0,0.0,9.31,366000.0,36126.0,0.0,0.0,30.3,27158.0,0.0,0.0,258100.0,3748.04,37.67,0.0,0.0,24.01,24.01,142764576.0,7938115899.37,0.0,11899.02,23.95,16.91,0.1876,34.65,0.3157,83.0
2006-09-26,58449108.0,3300839027.89,6.28,19.9,6.28,4924.53,2.0,1533903483.04,45085052.0,27161364.0,2546120964.17,0.0,0.0,143369.0,0.0,0.0,0.0,0.0,11.06,0.0,166305.0,0.0,0.0,0.0,143369.0,0.0,8803.0,843618.0,3764.59,65.71,0.0,0.0,24.04,24.04,142455744.0,8045006940.78,0.0,11972.06,23.92,17.2,0.183,33.68,0.3117,84.3
2006-09-27,58156040.0,3319351962.44,6.25,19.52,6.25,4939.07,2.0,1527344109.78,45165692.0,26759526.0,2577906411.35,0.0,258285.0,203613.0,21.68,22.02,0.0,0.0,26.99,116161.0,381260.0,0.0,258285.0,21.68,203613.0,0.0,0.0,518000.0,3813.46,53.47,0.0,0.0,24.0,24.0,143039168.0,8164196582.26,0.0,12168.55,23.86,17.46,0.1882,34.13,0.309,85.2
2006-09-28,57244012.0,3250039611.65,6.15,19.06,6.15,4909.75,2.0,1492230473.27,44663028.0,26283144.0,2535751864.77,0.0,4960.0,122727.0,15.01,0.42,0.0,0.0,23.59,14619.0,372064.0,0.0,4960.0,15.01,122727.0,0.0,0.0,491000.0,3805.67,33.23,22.02,0.0,23.81,23.81,142902512.0,8113317155.41,258285.0,12154.17,23.85,17.6,0.1915,34.76,0.3052,84.75
2006-09-29,57364576.0,3260727587.31,6.17,18.98,6.17,4906.05,2.0,1503643246.82,43460936.0,26452948.0,2470414371.85,0.0,0.0,69854.0,18.43,0.0,0.0,0.0,111.66,211721.0,1284423.0,0.0,0.0,18.43,69854.0,0.0,12478.0,41917.0,3692.03,7.51,0.0,0.0,23.29,23.29,143145184.0,8136684396.64,0.0,12164.45,23.28,17.55,0.1903,34.59,0.3074,84.85
2006-10-02,57385512.0,3246540298.09,6.17,19.3,6.17,4891.57,2.0,1495929737.6,43419952.0,26441900.0,2456449703.0,0.0,0.0,35981.0,1.24,0.0,0.0,0.0,9.05,74652.0,104161.0,0.0,0.0,1.24,35981.0,0.0,27192.0,85700.0,3674.7,7.12,0.0,0.0,23.18,23.18,143894000.0,8140690104.02,0.0,12204.71,23.14,17.53,0.1912,34.73,0.3064,84.45
2006-10-03,57214680.0,3223460496.75,6.15,19.43,6.15,4870.36,2.0,1490920031.16,43177584.0,26463024.0,2432614083.82,0.0,0.0,18300.0,11.07,0.0,0.0,0.0,23.57,130000.0,260665.0,0.0,0.0,11.07,18300.0,0.0,0.0,108876.0,3649.58,12.1,0.0,0.0,23.04,23.04,144242720.0,8126598101.46,0.0,12195.07,23.03,17.58,0.1916,34.7,0.3053,84.1
2006-10-04,57491984.0,3312261606.16,6.18,19.62,6.18,4894.08,2.0,1530598979.99,43405728.0,26567096.0,2500716036.2,0.0,258285.0,91461.0,20.37,22.16,0.0,0.0,10.71,170000.0,121601.0,0.0,258285.0,20.37,91461.0,0.0,0.0,65929.0,3664.2,6.33,0.0,0.0,23.08,23.08,144672224.0,8334940276.78,0.0,12376.68,22.84,17.53,0.1896,34.41,0.3057,86.0
2006-10-05,57399348.0,3331918804.69,6.17,19.22,6.17,4965.31,2.0,1523672895.41,43151904.0,26248488.0,2504882814.97,0.0,0.0,96831.0,31.73,0.0,0.0,0.0,3.55,97161.0,96373.0,0.0,0.0,31.73,96831.0,0.0,4000.0,415769.0,3702.74,34.2,22.16,0.0,23.04,23.04,144138944.0,8366981067.48,258285.0,12431.03,22.95,17.49,0.1908,34.7,0.3065,86.65
2006-10-06,57451748.0,3344582450.01,6.17,19.06,6.17,5042.95,2.0,1533982481.95,43090732.0,26350068.0,2508548669.49,0.0,0.0,24157.0,42.02,0.0,0.0,0.0,0.0,460000.0,85328.0,0.0,0.0,42.02,24157.0,0.0,0.0,358418.0,3753.84,9.35,0.0,0.0,23.05,23.05,143822480.0,8372698120.95,0.0,12502.32,23.09,17.51,0.1871,34.18,0.3074,86.9
2006-10-09,57554328.0,3344770731.14,6.19,18.86,6.19,5043.28,2.0,1560044040.46,43242936.0,26844078.0,2513063946.49,0.0,0.0,121604.0,44.67,0.0,0.0,0.0,7.65,547946.0,87194.0,0.0,0.0,44.67,121604.0,0.0,117796.0,53937.0,3757.88,4.41,0.0,0.0,23.13,23.13,143747168.0,8353869064.56,0.0,12472.02,23.15,17.48,0.1875,34.26,0.3078,86.75
2006-10-10,57593156.0,3356672832.6,6.19,18.83,6.19,5049.64,2.0,1554574237.34,43582748.0,26673090.0,2540111296.93,0.0,89601.0,345663.0,1.3,7.81,0.0,0.0,9.77,15000.0,120038.0,0.0,89601.0,1.3,345663.0,0.0,24583.0,136087.0,3794.92,12.6,0.0,4.22,23.31,23.31,143373920.0,8356189790.45,0.0,12459.87,23.35,17.59,0.1877,34.19,0.3081,87.0
2006-10-11,58977668.0,3415635173.98,6.34,18.83,6.34,5172.75,2.0,1575717972.5,44810080.0,27207874.0,2595132879.74,4.23,557137.0,649141.0,59.94,48.29,0.0,49901.0,1.49,685629.0,18944.0,4.23,557137.0,59.94,649141.0,0.0,40000.0,200746.0,3902.91,16.92,0.0,0.0,23.82,23.82,143302576.0,8299231483.82,0.0,12448.56,23.87,17.24,0.1805,33.39,0.3135,86.45
2006-10-12,56811660.0,3347281261.68,6.11,17.97,6.11,4953.63,2.0,1529783151.94,44446492.0,25964212.0,2618739002.15,0.0,0.0,297661.0,4.93,0.0,0.0,0.0,10.26,57000.0,104111.0,0.0,0.0,4.93,297661.0,0.0,0.0,1300662.0,3845.86,121.36,48.29,0.0,23.78,23.78,142431344.0,8391899987.55,557137.0,12459.86,23.59,17.82,0.1685,30.77,0.304,87.95
2006-10-13,58353776.0,3404912863.64,6.27,18.3,6.27,5170.18,2.0,1606207553.49,44425588.0,27527364.0,2592210246.27,0.0,0.0,39287.0,160.69,0.0,0.0,0.0,0.0,1563151.0,60194.0,0.0,0.0,160.69,39287.0,0.0,0.0,0.0,3909.43,0.0,0.0,0.0,23.77,23.77,142453664.0,8312098141.27,0.0,12471.87,23.87,17.36,0.177,32.74,0.3123,87.1
2006-10-16,58095892.0,3354838152.17,6.24,18.14,6.24,5092.72,2.0,1591078376.81,44146976.0,27552780.0,2549336180.05,0.0,0.0,156548.0,0.0,0.0,0.0,0.0,40.94,25416.0,435159.0,0.0,0.0,0.0,156548.0,0.0,0.0,0.0,3840.23,0.0,0.0,0.0,23.83,23.83,141090736.0,8147505232.4,0.0,12249.22,23.87,17.16,0.1778,32.95,0.3136,86.2
2006-10-17,58016816.0,3290029078.76,6.24,17.83,6.24,5037.1,2.0,1565621701.43,44012100.0,27608384.0,2495846873.38,0.0,0.0,31542.0,5.92,0.0,0.0,0.0,16.82,68000.0,170500.0,0.0,0.0,5.92,31542.0,0.0,4085.0,12394.0,3789.3,15.39,0.0,0.0,23.8,23.8,140903824.0,7990401925.34,0.0,12094.52,23.86,17.16,0.178,32.97,0.3137,84.65
2006-10-18,58266500.0,3368593530.86,6.26,17.69,6.26,4995.88,2.0,1592852717.83,44808836.0,27551544.0,2590558126.45,0.0,511306.0,459491.0,39.96,44.06,0.0,0.0,23.35,460000.0,182594.0,0.0,511306.0,39.96,459491.0,0.0,8531.0,516840.0,3807.66,70.24,0.0,0.0,23.92,23.92,142510656.0,8239047718.33,0.0,12244.42,23.72,17.08,0.1733,32.39,0.3111,86.3
2006-10-19,58989756.0,3418311141.32,6.34,17.9,6.34,5133.76,2.0,1648363851.35,43633964.0,28445796.0,2528480797.26,0.0,18000.0,15227.0,30.03,1.51,800000.0,0.0,50.2,119476.0,696794.0,0.0,18000.0,30.03,15227.0,86.4,0.0,25225.0,3751.98,2.22,44.06,0.0,23.35,23.35,143274224.0,8302388573.42,511306.0,12391.93,23.24,17.37,0.1718,33.28,0.3156,86.5
2006-10-20,58788044.0,3396776697.93,6.32,17.88,6.32,5150.53,2.0,1633461704.69,44281340.0,28270336.0,2558578473.29,0.0,0.0,680292.0,0.0,0.0,0.0,0.0,0.0,0.0,41913.0,0.0,0.0,0.0,680292.0,0.0,9000.0,175460.0,3833.36,5.26,1.51,0.0,23.6,23.6,143379824.0,8284494805.04,18000.0,12408.81,23.6,17.45,0.1719,33.25,0.3133,86.25
2006-10-23,59076860.0,3451062083.72,6.35,17.76,6.35,5181.41,2.0,1661811048.82,44446588.0,28447642.0,2596413123.47,0.0,115000.0,100000.0,17.4,9.91,0.0,0.0,4.23,178532.0,57649.0,0.0,115000.0,17.4,100000.0,0.0,7895.0,1225.0,3853.76,0.01,0.0,0.0,23.92,23.92,141381872.0,8259030994.28,0.0,12295.51,23.86,17.33,0.1721,33.39,0.3179,87.2
2006-10-24,59164476.0,3434380999.48,6.36,17.8,6.36,5217.47,2.0,1655245478.31,44468420.0,28515104.0,2581303969.04,0.0,18000.0,43074.0,16.07,1.56,0.0,0.0,1.52,92464.0,21241.0,0.0,18000.0,16.07,43074.0,0.0,0.0,25000.0,3876.3,2.17,0.0,0.0,23.89,23.89,141641824.0,8222028182.55,0.0,12320.23,23.93,17.32,0.1728,33.53,0.3179,86.65
2006-10-25,59646700.0,3454381521.7,6.41,18.15,6.41,5227.3,2.0,1653299739.72,45261944.0,28547476.0,2621302150.66,0.0,512943.0,348492.0,0.0,44.3,0.0,0.0,8.06,32369.0,90763.0,0.0,512943.0,0.0,348492.0,0.0,40851.0,0.0,3919.45,0.0,1.52,0.0,24.54,24.54,139164640.0,8059586882.25,18000.0,12078.72,24.5,17.25,0.1714,33.37,0.3234,86.45
2006-10-26,59513616.0,3468602033.14,6.4,18.06,6.4,5195.86,2.0,1671899814.1,44624256.0,28686140.0,2600812981.84,0.0,0.0,55769.0,5.63,0.0,5000.0,0.0,18.55,133665.0,209966.0,0.0,0.0,5.63,55769.0,0.44,28451.0,0.0,3849.31,0.0,44.21,0.0,24.04,24.04,140984880.0,8216950578.35,511943.0,12259.05,23.9,17.1,0.1721,33.51,0.3206,87.0
2006-10-27,59210852.0,3433106418.39,6.36,17.91,6.36,5202.21,2.0,1647233636.2,44595844.0,28409870.0,2585713143.77,0.0,0.0,50146.0,0.0,0.0,0.0,0.0,8.69,0.0,151659.0,0.0,0.0,0.0,50146.0,0.0,73102.0,276270.0,3872.25,13.96,0.0,0.0,24.07,24.07,140655104.0,8155328356.39,0.0,12230.41,24.05,17.21,0.1719,33.41,0.3196,86.55
2006-10-30,59080368.0,3389919946.07,6.35,18.91,6.35,5175.39,2.0,1619049419.98,44532204.0,28217196.0,2555173769.1,0.0,0.0,142122.0,19.87,0.0,0.0,0.0,19.36,271280.0,205763.0,0.0,0.0,19.87,142122.0,0.0,0.0,463954.0,3858.53,45.08,0.0,0.0,24.04,24.04,140676432.0,8071748009.07,0.0,12154.54,24.1,16.68,0.1726,32.85,0.319,85.65
2006-10-31,60577288.0,3496101167.51,6.51,19.46,6.51,5247.03,2.0,1626901157.33,45378152.0,28189476.0,2618912391.5,0.0,0.0,58838.0,6.43,0.0,0.0,0.0,9.5,75832.0,97570.0,0.0,0.0,6.43,58838.0,0.0,884682.0,103552.0,3888.4,26.28,0.0,0.0,74.57,24.45,15476828.0,893215233.41,0.0,1336.6,74.42,16.2,0.1716,33.12,0.3264,86.15
2006-11-01,60175480.0,3460817880.71,6.47,19.54,6.47,5248.27,2.0,1596639259.72,45762492.0,27761800.0,2631896755.61,0.0,558238.0,6930.0,0.0,47.98,0.0,0.0,1.4,0.0,65830.0,0.0,558238.0,0.0,6930.0,0.0,0.0,427675.0,3948.7,26.17,9.91,0.0,75.8,24.58,14607636.0,840115739.23,115000.0,1254.92,75.88,16.39,0.1729,33.13,0.3232,85.85
2006-11-02,60224988.0,3382974095.95,6.47,19.81,6.47,5224.96,2.0,1566294231.72,45234776.0,27883764.0,2540939907.61,0.0,115000.0,181142.0,4.36,9.63,0.0,0.0,26.74,137652.0,309696.0,0.0,115000.0,4.36,181142.0,0.0,44080.0,15691.0,3880.94,1.33,47.98,0.0,76.08,25.15,14219952.0,798766938.1,558238.0,1191.67,76.51,16.32,0.1725,33.17,0.3348,83.85
2006-11-03,59444544.0,3345108194.83,6.39,19.2,6.39,5070.78,2.0,1557677321.98,44655304.0,27680844.0,2512876932.03,0.0,0.0,65220.0,0.67,0.0,0.0,0.0,66.63,8000.0,644695.0,0.0,0.0,0.67,65220.0,0.0,0.0,210920.0,3765.39,42.75,0.0,0.0,75.6,24.73,14411256.0,810961062.19,0.0,1210.42,75.67,16.52,0.1755,33.45,0.3292,84.0
2006-11-06,59506988.0,3400446003.98,6.4,19.23,6.4,5068.5,2.0,1584973991.0,44662972.0,27736664.0,2552204871.52,0.0,0.0,45856.0,2.53,0.0,0.0,0.0,7.99,55819.0,93231.0,0.0,0.0,2.53,45856.0,0.0,55045.0,0.0,3762.12,0.0,0.0,0.0,82.35,24.65,9574312.0,547111054.94,0.0,816.67,82.16,16.49,0.1757,33.52,0.3284,85.3
2006-11-07,59543524.0,3448406182.44,6.4,19.52,6.4,5135.52,2.0,1607693126.19,44680732.0,27759988.0,2587641814.16,0.0,0.0,30699.0,22.02,0.0,0.0,0.0,0.42,48766.0,12938.0,0.0,0.0,22.02,30699.0,0.0,0.0,25440.0,3812.01,2.2,0.0,0.0,82.17,24.72,9698456.0,561676793.44,0.0,839.25,81.96,16.48,0.176,33.58,0.3294,86.45
2006-11-08,59019072.0,3420009931.35,6.34,19.44,6.34,5172.19,2.0,1605746797.94,45490180.0,27710354.0,2636043944.9,0.0,557954.0,249178.0,0.0,48.26,0.0,0.0,0.0,0.0,35706.0,0.0,557954.0,0.0,249178.0,0.0,38021.0,49635.0,3942.98,0.0,0.0,0.0,80.83,24.31,10788344.0,625157976.44,0.0,935.94,80.82,16.71,0.1794,33.85,0.3154,86.5
2006-11-09,58822496.0,3386945537.12,6.32,19.87,6.32,5133.41,2.0,1598909945.2,44820160.0,27768936.0,2580703832.85,0.0,0.0,31553.0,0.84,0.0,0.0,0.0,12.86,81325.0,143620.0,0.0,0.0,0.84,31553.0,0.0,0.0,22742.0,3868.02,1.8,48.26,0.0,80.78,24.11,10666260.0,614153498.43,557954.0,920.15,80.78,16.74,0.1807,34.14,0.3164,85.95
2006-11-10,57158840.0,3296897469.57,6.14,19.36,6.14,4978.22,2.0,1533642621.04,45169504.0,26589008.0,2605357691.64,0.0,0.0,375179.0,21.95,0.0,0.0,0.0,17.59,253800.0,187569.0,0.0,0.0,21.95,375179.0,0.0,161736.0,1433730.0,3885.78,127.97,0.0,0.0,80.31,24.28,11073712.0,638726976.82,0.0,955.89,80.26,17.05,0.1645,30.96,0.3073,86.1
2006-11-13,60862732.0,3541115962.78,6.54,20.38,6.54,5308.13,2.0,1650150315.74,45235664.0,28361866.0,2631901766.7,0.0,0.0,93329.0,159.16,0.0,0.0,0.0,0.91,1772859.0,27170.0,0.0,0.0,159.16,93329.0,0.0,0.0,0.0,3897.34,0.0,0.0,0.0,83.27,24.29,9088408.0,528781827.36,0.0,786.99,83.2,18.0,0.1716,31.37,0.3269,86.85
2006-11-14,59911388.0,3471717446.88,6.44,19.96,6.44,5243.31,2.0,1502430857.17,43960352.0,25927432.0,2547394178.37,0.0,674225.0,27410.0,12.37,58.56,0.0,0.0,119.19,143736.0,1441536.0,0.0,674225.0,12.37,27410.0,0.0,138812.0,2578171.0,3818.77,229.93,57.75,0.0,80.07,23.74,10945472.0,634263157.23,674225.0,949.24,80.09,18.32,0.1713,30.7,0.3236,86.5
2006-11-15,49415220.0,2853559169.97,5.31,16.3,5.31,4308.47,2.0,884095103.63,44115832.0,15309917.0,2547537721.06,0.0,557954.0,88566.0,6.18,48.02,0.0,0.0,42.38,73791.0,491039.0,0.0,557954.0,6.18,88566.0,0.0,0.0,10691305.0,3815.9,937.51,0.0,0.0,81.04,23.54,10320316.0,595962789.58,0.0,892.14,81.05,20.57,0.1383,22.73,0.2637,86.2
2006-11-16,49174440.0,2782005344.76,5.28,16.6,5.28,4276.53,2.0,876259913.55,44703520.0,15488680.0,2529066555.1,0.0,73355.0,865512.0,16.2,6.33,0.0,0.0,48.6,196963.0,541176.0,0.0,73355.0,16.2,865512.0,0.0,190000.0,18200.0,3853.2,1.27,0.0,0.0,23.71,23.71,143866720.0,8139146759.44,0.0,12313.29,23.83,20.49,0.1375,22.65,0.2608,84.45
2006-11-17,49419096.0,2769361340.91,5.31,15.97,5.31,4214.64,2.0,861820672.35,45069996.0,15379141.0,2525645239.59,0.0,0.0,596106.0,0.2,0.0,0.0,0.0,21.11,86693.0,236385.0,0.0,0.0,0.2,596106.0,0.0,6753.0,196232.0,3807.95,17.82,0.0,0.0,23.82,23.82,144136528.0,8077163703.19,0.0,12186.22,23.81,20.53,0.139,22.74,0.2612,83.65
2006-11-20,49445620.0,2784097420.38,5.31,15.81,5.31,4191.99,2.0,868068382.22,45057680.0,15416910.0,2537028975.59,0.0,0.0,5566.0,1.03,0.0,0.0,0.0,4.89,37768.0,17883.0,0.0,0.0,1.03,5566.0,0.0,0.0,0.0,3785.36,0.0,0.0,0.0,23.84,23.84,143970752.0,8106453094.39,0.0,12157.45,23.74,20.49,0.1389,22.7,0.2616,84.05
2006-11-21,49350380.0,2778734813.17,5.3,15.59,5.3,4185.45,2.0,862796146.54,44971500.0,15323275.0,2532176503.01,0.0,0.0,38200.0,0.0,0.0,0.0,0.0,10.9,0.0,125728.0,0.0,0.0,0.0,38200.0,0.0,1350.0,93635.0,3780.57,7.62,0.0,0.0,23.72,23.72,144591632.0,8141412518.63,0.0,12219.0,23.63,20.57,0.1397,22.78,0.2603,84.05
2006-11-22,48966840.0,2762059648.02,5.26,15.89,5.26,4131.39,2.0,844042090.91,44875044.0,14963498.0,2531254788.66,0.0,0.0,387654.0,0.21,0.0,0.0,0.0,56.71,23063.0,670694.0,0.0,0.0,0.21,387654.0,0.0,186584.0,382840.0,3759.95,39.54,0.0,0.0,23.63,23.63,144999792.0,8178965080.34,0.0,12217.31,23.53,20.8,0.1424,23.01,0.2579,84.2
2006-11-23,48483788.0,2718572283.27,5.21,15.7,5.21,4108.34,2.0,833201695.48,44520812.0,14859555.0,2496361165.76,0.0,0.0,75057.0,0.0,0.0,0.0,0.0,31.77,0.0,411289.0,0.0,0.0,0.0,75057.0,0.0,0.0,103943.0,3748.96,7.03,1.5,0.0,23.49,23.49,145009872.0,8130961607.63,18000.0,12199.21,23.51,21.08,0.1429,23.23,0.2558,83.7
2006-11-24,50487068.0,2807224371.99,5.43,16.42,5.43,4227.92,2.0,817337507.47,46685956.0,14699564.0,2595871749.03,0.0,1918300.0,232196.0,0.0,159.2,0.0,0.0,4.71,40010.0,35985.0,0.0,1918300.0,0.0,232196.0,0.0,150167.0,200000.0,3881.14,19.95,8.42,0.0,23.73,23.73,150091024.0,8345487216.43,99535.0,12486.52,23.71,20.09,0.1387,22.14,0.2566,83.0
2006-11-27,102121160.0,5534560563.5,10.98,33.01,10.98,4204.24,3.0,1887033706.46,79588944.0,34818676.0,4313404105.02,0.0,0.0,33041430.0,0.03,0.0,0.0,0.0,13.47,20119112.0,162781.0,0.0,0.0,0.03,33041430.0,0.0,24343.0,0.0,3853.82,0.0,0.0,0.0,22.24,22.24,278208832.0,15077811787.54,0.0,12324.57,23.82,19.95,0.1386,22.22,0.2854,80.9
2006-11-28,47960000.0,2607273447.7,5.15,15.39,5.15,3912.3,2.0,804163317.43,46002500.0,14792339.0,2500856896.96,0.0,0.0,116261.0,6.01,0.0,0.0,0.0,74.86,100000.0,33707712.0,0.0,0.0,6.01,116261.0,0.0,5000.0,20126336.0,3720.34,10.98,0.0,0.0,23.42,23.42,150432512.0,8178037827.54,0.0,12193.12,23.38,18.67,0.1335,20.91,0.2442,81.15
2006-11-29,50212448.0,2765044313.08,5.4,15.81,5.4,4132.73,2.0,828972624.98,48054500.0,15053916.0,2646212786.58,0.0,0.0,2136458.0,33.14,0.0,0.0,0.0,7.91,300000.0,170414.0,0.0,0.0,33.14,2136458.0,0.0,85956.0,38423.0,3920.43,0.0,0.0,0.0,24.65,24.64,146900320.0,8089346578.08,0.0,11994.94,24.63,17.67,0.1218,19.81,0.2575,82.2
2006-11-30,82506520.0,4496397629.09,8.87,25.32,8.87,4305.24,2.0,574404228.42,77304480.0,10540014.0,4212899545.27,0.0,0.0,31895436.0,5.8,0.0,0.0,0.0,226.75,70263.0,2836527.0,0.0,0.0,5.8,31895436.0,0.0,191072.0,100000.0,3732.94,6.08,0.0,368.39,21.81,21.81,277079456.0,15100132801.97,0.0,12142.23,23.51,19.01,0.1384,22.7,0.2328,81.35
2006-12-01,161148496.0,8625651732.06,17.32,48.85,17.32,4792.38,4.0,5197340511.58,78570936.0,97099168.0,4205596372.41,1243.23,0.0,1282514.0,0.0,0.0,0.0,86629416.0,73.5,0.0,891099.0,1243.23,0.0,0.0,1282514.0,0.0,875038.0,70263.0,3653.1,5.8,0.0,51.82,21.59,21.58,285429920.0,15277952602.35,0.0,12445.82,22.69,16.65,0.1722,32.5,0.4427,79.9
2006-12-04,159545568.0,8603982296.09,17.15,47.68,17.15,4737.31,4.0,5150225106.53,78329312.0,95501776.0,4224147509.46,51.82,0.0,238760.0,0.0,0.0,45000.0,612569.0,23.05,0.0,319492.0,51.82,0.0,0.0,238760.0,3.6,10831.0,1642396.0,3602.36,25.82,13.72,0.0,21.57,21.57,284824864.0,15360051163.2,171720.0,12330.99,22.61,16.63,0.171,32.28,0.4393,80.5
2006-12-05,147367184.0,8036076694.83,15.84,42.84,15.84,4612.68,4.0,5210616007.74,66249204.0,95553320.0,3612633897.62,0.0,0.0,576295.0,8.14,0.0,0.0,0.0,202.84,100669.0,12711174.0,0.0,0.0,8.14,576295.0,0.0,54769.0,49122.0,3475.8,0.0,0.0,0.0,18.37,18.37,294301056.0,16048524462.45,0.0,12536.35,21.71,16.52,0.1702,32.17,0.4087,81.4
