DATE,SESG FP Equity_DX_SI_QTY,SESG FP Equity_DX_SHORT_INTEREST_VALUE,SESG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SESG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SESG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SESG FP Equity_DX_SI_MV,SESG FP Equity_DX_DSS,SESG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SESG FP Equity_DX_SUPPLY_SI_QTY,SESG FP Equity_DX_BROKER_SI_QTY,SESG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SESG FP Equity_DX_BROKER_SI_MV_NEW_x,SESG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SESG FP Equity_DX_SUPPLY_SI_QTY_INC_x,SESG FP Equity_DX_BROKER_SI_MV_INC_x,SESG FP Equity_DX_SUPPLY_SI_MV_NEW,SESG FP Equity_DX_BROKER_SI_QTY_ADD,SESG FP Equity_DX_BROKER_SI_QTY_NEW,SESG FP Equity_DX_SUPPLY_SI_MV_DEC,SESG FP Equity_DX_BROKER_SI_QTY_INC,SESG FP Equity_DX_SUPPLY_SI_QTY_DEC,SESG FP Equity_DX_BROKER_SI_MV_NEW_y,SESG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SESG FP Equity_DX_BROKER_SI_MV_INC_y,SESG FP Equity_DX_SUPPLY_SI_QTY_INC_y,SESG FP Equity_DX_BROKER_SI_MV_ADD,SESG FP Equity_DX_SUPPLY_SI_QTY_ADD,SESG FP Equity_DX_BROKER_SI_QTY_DEC,SESG FP Equity_DX_SUPPLY_SI_MV,SESG FP Equity_DX_BROKER_SI_MV_DEC,SESG FP Equity_DX_SUPPLY_SI_MV_RMV,SESG FP Equity_DX_BROKER_SI_MV_RMV,SESG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SESG FP Equity_DX_UTILIZATION_QUANTITY,SESG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SESG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SESG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SESG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SESG FP Equity_DX_ACTIVE_UTILIZATION_MV,SESG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SESG FP Equity_DX_BROKER_SI_CON_RATIO,SESG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SESG FP Equity_DX_DEMAND_SUPPLY_RATIO,SESG FP Equity_PX_LAST
2014-04-11,19783684.0,439844183.9,0.0,27.03,5.86,528.06,2.0,365706977.97,13972108.0,16449078.0,310637313.08,0.0,0.0,1453085.0,288.62,0.0,0.0,0.0,51.07,10854033.0,1861640.0,0.0,0.0,288.62,1453085.0,0.0,6877495.0,290000.0,369.68,7.66,0.0,0.0,19.29,19.29,58475724.0,1300071670.21,0.0,1578.68,18.97,26.8,0.1804,28.95,0.2731,26.925
2014-04-14,26922626.0,592893117.57,0.0,37.72,7.97,716.5,2.0,452696292.83,21069088.0,20556442.0,463985841.08,0.0,0.0,1982387.0,119.11,0.0,5000.0,0.0,6.9,4565443.0,247710.0,0.0,0.0,119.11,1982387.0,0.13,5362304.0,463079.0,562.21,12.02,0.0,0.0,28.37,28.37,53193376.0,1171430548.07,0.0,1446.8,27.98,24.89,0.1584,25.33,0.3625,26.67
2014-04-15,43636068.0,963660787.14,0.0,61.91,12.93,1166.0,3.0,689841758.09,31069350.0,31237114.0,686136850.76,0.0,0.0,8556956.0,298.04,0.0,0.0,0.0,20.22,11019944.0,749329.0,0.0,0.0,298.04,8556956.0,0.0,2192634.0,339272.0,825.03,8.51,0.0,0.0,40.04,40.04,46529112.0,1027550894.25,0.0,1257.44,39.62,20.39,0.1543,27.11,0.5623,26.745
2014-04-16,49842748.0,1123571205.22,0.0,72.53,14.76,1335.11,3.0,704307756.5,36924112.0,31243800.0,832355170.74,0.0,0.0,2149079.0,8.58,0.0,0.0,0.0,12.68,314675.0,477647.0,0.0,0.0,8.58,2149079.0,0.0,4183331.0,307990.0,986.03,8.03,0.0,0.0,47.44,47.44,40911360.0,922236993.48,0.0,1115.66,46.92,17.87,0.1313,23.62,0.6404,27.3
2014-04-17,59370144.0,1323799267.34,0.0,86.88,17.59,1611.07,4.0,796176122.9,46103168.0,35707144.0,1027980326.61,0.0,0.0,6333831.0,67.95,0.0,2085000.0,0.0,79.8,2463337.0,2980459.0,0.0,0.0,67.95,6333831.0,58.44,5825685.0,84994.0,1246.17,2.37,0.0,0.0,59.15,59.15,31841760.0,709988147.56,0.0,877.05,58.69,16.33,0.1217,19.93,0.7617,25.945
2014-04-18,59370148.0,1323799356.53,0.0,84.77,17.59,1583.32,4.0,796176122.9,46103168.0,35707144.0,1027980326.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.3,0.0,0.0,0.0,59.1,59.1,31902112.0,711333839.65,0.0,856.72,58.29,15.89,0.1224,20.27,0.7611,0.0
2014-04-21,63518432.0,1416295263.56,0.0,90.7,18.81,1689.85,4.0,884250814.21,45791456.0,39657144.0,1021029962.52,0.0,0.0,39160.0,109.23,0.0,0.0,0.0,13.23,4030000.0,510000.0,0.0,0.0,109.23,39160.0,0.0,159125.0,80000.0,1189.62,5.6,0.0,0.0,58.62,58.62,32318168.0,720610802.63,0.0,854.67,58.19,16.59,0.1239,18.98,0.8132,0.0
2014-04-22,65745988.0,1487152481.59,0.0,93.88,19.47,1728.59,4.0,898713104.39,45588356.0,39731488.0,1031193519.48,0.0,0.0,128963.0,4.2,0.0,0.0,0.0,17.83,174344.0,642811.0,0.0,0.0,4.2,128963.0,0.0,310750.0,100000.0,1181.6,2.67,0.0,0.0,58.44,58.44,32426988.0,733487732.74,0.0,859.52,57.89,17.63,0.1289,18.32,0.8427,26.32
2014-04-23,62653136.0,1440615649.22,0.0,88.48,18.56,1670.48,4.0,913191937.14,43821352.0,39715200.0,1007606793.39,0.0,0.0,160641.0,5.66,0.0,0.0,0.0,53.09,193000.0,2106812.0,0.0,0.0,5.66,160641.0,0.0,179165.0,209288.0,1152.1,0.0,0.0,0.0,56.3,56.3,34019152.0,782219787.76,0.0,913.42,55.78,18.48,0.1324,19.41,0.8049,26.755
2014-04-24,54970184.0,1279075013.14,0.0,76.33,16.28,1478.81,4.0,769277580.94,36625000.0,33060868.0,852209669.82,0.0,0.0,64673.0,2.27,0.0,305240.0,0.0,192.11,80000.0,7348523.0,0.0,0.0,2.27,64673.0,8.17,87500.0,7039569.0,977.03,190.45,0.0,0.0,46.94,46.94,41398696.0,963286526.93,0.0,1126.53,46.45,21.88,0.1534,22.12,0.7045,27.075
2014-04-25,30868342.0,717597524.41,0.0,42.36,9.14,838.25,2.0,464338943.88,21200188.0,19974112.0,492841579.44,0.0,0.0,18377.0,8.24,0.0,0.0,0.0,411.01,290000.0,15443190.0,0.0,0.0,8.24,18377.0,0.0,0.0,13376757.0,569.86,357.62,0.0,0.0,26.65,26.65,58356668.0,1356619687.89,0.0,1593.23,26.34,21.77,0.1739,31.68,0.388,27.05
2014-04-28,26362404.0,616246228.48,0.0,37.31,7.81,713.98,2.0,369599757.98,15046786.0,15811112.0,351732911.89,0.0,0.0,22548.0,34.12,0.0,0.0,0.0,189.3,1250000.0,7134271.0,0.0,0.0,34.12,22548.0,0.0,958321.0,5413000.0,407.23,150.51,0.0,0.0,19.17,19.17,63459728.0,1483431406.35,0.0,1729.39,19.06,17.99,0.1348,25.44,0.3358,27.2
2014-04-29,18904012.0,440355834.59,0.0,27.04,5.6,516.26,2.0,374396750.09,8114886.0,16072458.0,189030635.25,0.0,0.0,0.0,1.06,0.0,1011100.0,0.0,193.0,40000.0,7144077.0,0.0,0.0,1.06,0.0,28.69,212177.0,789754.0,220.67,20.79,0.0,0.0,10.75,10.75,67388928.0,1569778289.99,0.0,1846.05,10.68,12.93,0.1733,35.85,0.2504,27.105
2014-04-30,19883236.0,463849691.8,0.0,28.63,5.89,539.54,2.0,398498401.43,7506288.0,17081908.0,175111806.52,0.0,0.0,519120.0,66.08,0.0,3735.0,0.0,49.04,2465560.0,1800060.0,0.0,0.0,66.08,519120.0,0.11,672342.0,1459844.0,203.25,41.78,0.0,0.0,9.98,9.98,67695912.0,1579256410.65,0.0,1844.93,9.92,13.82,0.1979,39.09,0.2644,27.145
2014-05-01,19923236.0,464782839.08,0.0,28.26,5.9,540.39,2.0,396398820.04,7636288.0,16991908.0,178144535.19,0.0,0.0,199000.0,0.0,0.0,0.0,0.0,1.86,0.0,69000.0,0.0,0.0,0.0,199000.0,0.0,0.0,90000.0,205.7,2.44,0.0,0.0,10.22,10.22,67065448.0,1564548516.41,0.0,1831.13,10.1,13.82,0.1973,39.03,0.2667,0.0
2014-05-02,14132730.0,333159520.76,0.0,20.04,4.19,387.11,1.0,247863467.09,8234552.0,10514445.0,194118149.71,0.0,0.0,730108.0,8.66,0.0,0.0,0.0,11.75,272000.0,432798.0,0.0,0.0,8.66,730108.0,0.0,300954.0,6749464.0,224.1,183.26,0.0,0.0,11.08,11.08,66062360.0,1557328569.76,0.0,1809.6,11.02,12.04,0.1037,20.4,0.1902,27.43
2014-05-05,13965598.0,326999213.44,0.0,19.99,4.14,384.13,1.0,241492217.71,8269202.0,10313735.0,193620248.11,0.0,0.0,34650.0,0.31,0.0,0.0,0.0,0.0,10833.0,0.0,0.0,0.0,0.31,34650.0,0.0,0.0,211543.0,226.27,5.69,0.0,0.0,11.04,11.04,66657480.0,1560759770.55,0.0,1835.24,10.98,12.16,0.1063,20.82,0.1864,27.245
2014-05-06,14266337.0,332753537.47,0.0,21.3,4.23,391.21,1.0,247576078.7,8355514.0,10614474.0,194887225.85,0.0,0.0,0.0,8.45,0.0,0.0,0.0,2.41,316298.0,87274.0,0.0,0.0,8.45,0.0,0.0,173586.0,15559.0,227.42,0.6,0.0,0.0,11.03,11.03,67382536.0,1571656215.47,0.0,1845.16,10.97,12.0,0.1038,20.27,0.1884,27.14
2014-05-07,15099538.0,353030923.45,0.0,22.77,4.47,412.86,1.0,254425598.07,7315358.0,10882075.0,171034874.71,0.0,0.0,30500.0,10.26,0.0,0.0,0.0,30.62,376616.0,1120656.0,0.0,0.0,10.26,30500.0,0.0,50000.0,109015.0,198.7,2.94,0.0,0.0,9.62,9.62,68716400.0,1606606384.11,0.0,1878.78,9.56,12.62,0.1055,19.03,0.1986,27.205
2014-05-08,13887000.0,322234887.66,0.0,21.84,4.11,380.72,1.0,261961277.71,6484681.0,11289455.0,150470976.71,0.0,0.0,89804.0,0.0,0.0,1398000.0,0.0,24.96,0.0,920481.0,0.0,0.0,0.0,89804.0,38.05,0.0,990620.0,176.47,26.88,0.0,0.0,8.48,8.48,69977224.0,1623756240.67,0.0,1918.47,8.42,12.79,0.11,20.8,0.1816,27.0
2014-05-09,13023272.0,303256155.96,0.0,20.48,3.86,355.7,1.0,262467203.65,5551810.0,11271599.0,129277846.55,0.0,0.0,0.0,2.45,0.0,0.0,0.0,26.09,100000.0,959357.0,0.0,0.0,2.45,0.0,0.0,26486.0,117856.0,150.32,3.76,0.0,0.0,7.27,7.27,70772880.0,1647996873.22,0.0,1929.21,7.23,12.99,0.1106,20.91,0.1706,27.095
2014-05-12,12805702.0,299565552.09,0.0,20.49,3.79,350.2,1.0,258892534.94,5269240.0,11067029.0,123264057.66,0.0,0.0,0.0,0.33,0.0,0.0,0.0,7.5,10000.0,282570.0,0.0,0.0,0.33,0.0,0.0,0.0,214570.0,142.9,5.89,0.0,0.0,6.91,6.91,71022224.0,1661432676.12,0.0,1938.58,6.87,13.23,0.1105,21.3,0.1679,27.22
2014-05-13,12975365.0,304259327.26,0.0,21.58,3.84,356.22,1.0,246664527.84,6054903.0,10519192.0,141981417.36,0.0,0.0,481972.0,4.51,0.0,0.0,0.0,1.7,156270.0,68107.0,0.0,0.0,4.51,481972.0,0.0,371798.0,704107.0,165.05,18.69,0.0,0.0,7.98,7.98,69780192.0,1636275686.6,0.0,1914.81,7.94,12.65,0.1043,18.48,0.1711,27.285
2014-05-14,11779968.0,275165462.39,0.0,19.76,3.49,323.15,1.0,228520024.63,5488594.0,9783054.0,128206757.94,0.0,0.0,139764.0,2.17,0.0,0.0,0.0,19.16,79712.0,706073.0,0.0,0.0,2.17,139764.0,0.0,0.0,815850.0,149.54,22.39,0.0,0.0,7.24,7.24,70361232.0,1643551233.54,0.0,1929.61,7.19,13.99,0.0993,15.12,0.1553,27.18
2014-05-15,11966107.0,278485059.79,0.0,20.62,3.54,327.68,1.0,229339588.83,5600704.0,9854396.0,130344178.63,0.0,0.0,110654.0,2.79,0.0,0.0,0.0,0.25,102124.0,4954.0,0.0,0.0,2.79,110654.0,0.0,6410.0,30782.0,152.1,0.87,0.0,0.0,7.37,7.37,70400088.0,1638408608.22,0.0,1924.06,7.33,13.91,0.099,14.99,0.1574,27.08
2014-05-16,12145012.0,279308669.74,0.0,21.27,3.6,331.28,1.0,229611714.75,5621656.0,9984069.0,129285772.55,0.0,0.0,3700.0,2.92,0.0,45000.0,0.0,1.59,112953.0,54334.0,0.0,0.0,2.92,3700.0,1.22,71586.0,28280.0,151.9,0.8,0.0,0.0,7.39,7.39,70401008.0,1619068955.47,0.0,1914.28,7.35,13.78,0.0972,14.83,0.1598,26.76
2014-05-19,11208381.0,257382904.88,0.0,19.34,3.32,302.71,1.0,206686671.88,5641230.0,9000687.0,129542006.51,0.0,0.0,35355.0,2.02,0.0,0.0,0.0,1.18,84702.0,31426.0,0.0,0.0,2.02,35355.0,0.0,15645.0,1068084.0,150.92,29.93,0.0,0.0,7.43,7.43,70319856.0,1614785294.0,0.0,1892.77,7.38,14.15,0.096,16.14,0.1476,26.72
2014-05-20,11099502.0,254739583.94,0.0,18.83,3.29,299.62,1.0,203468050.75,5573561.0,8865501.0,127916244.37,0.0,0.0,46661.0,0.0,0.0,11000.0,0.0,3.1,0.0,114330.0,0.0,0.0,0.0,46661.0,0.31,0.0,146186.0,148.97,3.9,0.0,0.0,7.34,7.34,70331216.0,1614139508.43,0.0,1890.99,7.3,13.19,0.0953,16.35,0.1462,26.705
2014-05-21,10926379.0,246446807.63,0.0,18.2,3.24,294.24,1.0,197149817.93,5414027.0,8740765.0,122114533.15,0.0,0.0,31671.0,1.17,0.0,0.0,0.0,5.67,43800.0,211584.0,0.0,0.0,1.17,31671.0,0.0,20379.0,168536.0,144.03,4.7,0.0,0.0,7.13,7.13,70557248.0,1591433770.02,0.0,1888.37,7.09,12.87,0.0946,16.48,0.1438,26.245
2014-05-22,10644345.0,241091734.75,0.0,17.14,3.15,283.09,1.0,191483576.6,5281643.0,8454115.0,119627884.4,0.0,0.0,77616.0,1.45,0.0,0.0,0.0,6.04,59050.0,210000.0,0.0,0.0,1.45,77616.0,0.0,0.0,345700.0,138.79,9.73,0.0,0.0,6.98,6.98,70373240.0,1593936170.96,0.0,1861.48,6.94,12.74,0.0964,16.86,0.1407,26.355
2014-05-23,10367870.0,232201121.77,0.0,16.38,3.07,275.99,1.0,182929902.93,5016105.0,8167891.0,112341802.89,0.0,0.0,0.0,2.78,0.0,0.0,0.0,7.15,100567.0,275538.0,0.0,0.0,2.78,0.0,0.0,10000.0,386791.0,131.95,10.2,0.0,0.0,6.66,6.66,70354296.0,1575670456.19,0.0,1862.74,6.62,12.05,0.0966,17.39,0.1376,26.06
2014-05-26,10172966.0,230065409.15,0.0,15.98,3.01,269.95,1.0,181697415.78,4718313.0,8034244.0,106706403.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,0.0,297792.0,0.0,0.0,0.0,0.0,0.0,0.0,133647.0,123.24,3.73,0.0,0.0,6.29,6.29,70353616.0,1591073188.5,0.0,1848.57,6.25,12.32,0.0984,17.58,0.1355,26.315
2014-05-27,9954193.0,225844928.63,0.0,15.81,2.95,264.93,1.0,179628727.04,4530156.0,7917198.0,102782089.77,0.0,0.0,7844.0,0.71,0.0,0.0,0.0,5.19,26226.0,206239.0,0.0,0.0,0.71,7844.0,0.0,10238.0,143272.0,119.31,3.83,0.0,0.0,6.03,6.03,70550048.0,1600669241.13,0.0,1869.56,6.0,12.56,0.0996,18.03,0.1326,26.4
2014-05-28,9558632.0,216500608.61,0.0,15.25,2.83,255.17,1.0,172445149.49,4447847.0,7613557.0,100742614.89,0.0,0.0,2468.0,0.0,0.0,0.0,0.0,2.98,0.0,112807.0,0.0,0.0,0.0,2468.0,0.0,28030.0,303641.0,117.47,7.81,0.0,0.0,5.97,5.97,70055792.0,1586746053.67,0.0,1859.73,5.94,13.11,0.1029,18.81,0.1283,26.355
2014-05-29,9488196.0,216862270.87,0.0,15.06,2.81,253.42,1.0,172682958.52,4355713.0,7555255.0,99554205.29,0.0,0.0,0.0,0.82,0.0,0.0,0.0,2.41,30498.0,92134.0,0.0,0.0,0.82,0.0,0.0,0.0,88800.0,115.02,2.3,0.0,0.0,5.84,5.84,70245536.0,1605532437.91,0.0,1866.94,5.8,13.16,0.1042,18.91,0.1272,26.595
2014-05-30,9778244.0,223953803.47,0.0,15.67,2.9,262.61,1.0,182883675.09,4365971.0,7985045.0,99995030.94,0.0,0.0,12000.0,0.0,0.0,452500.0,0.0,0.03,0.0,1742.0,0.0,0.0,0.0,12000.0,12.49,0.0,22710.0,116.1,0.49,0.0,0.0,5.89,5.89,69792384.0,1598474107.45,0.0,1865.49,5.86,12.81,0.1013,18.25,0.1319,26.65
2014-06-02,9689182.0,220873119.69,0.0,15.32,2.87,260.97,1.0,179630894.36,4615165.0,7879983.0,105206599.63,0.0,0.0,274794.0,0.27,0.0,0.0,0.0,0.81,10000.0,31143.0,0.0,0.0,0.27,274794.0,0.0,5543.0,115062.0,123.11,2.92,0.0,0.0,6.18,6.18,70079488.0,1597521353.25,0.0,1878.87,6.15,12.66,0.1026,18.43,0.1297,26.525
2014-06-03,8550185.0,192447099.14,0.0,13.53,2.53,229.38,1.0,165634418.88,3571477.0,7358931.0,80386610.15,0.0,0.0,0.0,1.05,0.0,3800.0,0.0,28.43,42204.0,1061645.0,0.0,0.0,1.05,0.0,0.1,17957.0,567056.0,94.62,15.44,0.0,0.0,4.76,4.76,71500376.0,1609326575.85,0.0,1902.93,4.74,13.11,0.1126,20.98,0.1139,26.19
2014-06-04,8140908.0,183165150.91,0.0,13.19,2.41,216.76,1.0,158716928.04,3471571.0,7054289.0,78108096.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,199906.0,0.0,0.0,0.0,0.0,0.0,100000.0,304642.0,91.0,8.6,0.0,0.0,4.61,4.61,71819112.0,1615883447.85,0.0,1892.94,4.59,13.78,0.1221,22.11,0.1081,26.18
2014-06-05,8014733.0,182013840.77,0.0,13.01,2.37,213.28,1.0,157124327.78,3666072.0,6918757.0,83256154.04,0.0,0.0,240000.0,0.0,0.0,0.0,0.0,2.35,0.0,88856.0,0.0,0.0,0.0,240000.0,0.0,43357.0,135532.0,96.3,3.65,0.0,0.0,4.85,4.85,71982768.0,1634721964.3,0.0,1898.07,4.83,13.92,0.1231,22.4,0.1059,26.425
2014-06-06,6931443.0,159973914.51,0.0,11.36,2.05,186.47,1.0,134722269.31,3451472.0,5837325.0,79658086.59,0.0,0.0,0.0,4.64,0.0,0.0,0.0,11.31,164919.0,427232.0,0.0,0.0,4.64,0.0,0.0,212632.0,1246351.0,91.48,32.43,0.0,0.0,4.58,4.58,71832624.0,1657857685.78,0.0,1915.47,4.56,16.12,0.1146,18.61,0.0921,26.855
2014-06-09,6932638.0,159971704.57,0.0,11.42,2.05,189.15,1.0,134724760.84,3424776.0,5838520.0,79027241.07,0.0,0.0,0.0,0.18,0.0,61034.0,0.0,0.41,5000.0,26696.0,0.0,0.0,0.18,0.0,1.64,0.0,64839.0,92.07,1.4,0.0,0.0,4.54,4.54,71934544.0,1659900837.35,0.0,1945.82,4.52,16.1,0.1132,18.71,0.092,26.85
2014-06-10,6818094.0,158383300.65,0.0,11.29,2.02,186.21,1.0,132967103.67,3337599.0,5723976.0,77531924.0,0.0,0.0,2554.0,0.0,0.0,0.0,0.0,2.42,0.0,89731.0,0.0,0.0,0.0,2554.0,0.0,0.0,114544.0,89.8,3.12,0.0,0.0,4.43,4.43,72046800.0,1673636354.23,0.0,1949.61,4.4,16.41,0.1148,18.78,0.0904,27.03
2014-06-11,6753161.0,156526692.79,0.0,11.07,2.0,185.27,1.0,132965919.36,3259983.0,5736659.0,75560816.27,0.0,0.0,3830.0,0.42,0.0,0.0,0.0,2.18,12683.0,81446.0,0.0,0.0,0.42,3830.0,0.0,0.0,0.0,88.1,0.0,0.0,0.0,4.33,4.33,71966072.0,1668050153.56,0.0,1955.6,4.31,16.35,0.1145,18.79,0.0898,26.97
2014-06-12,6395065.0,147374764.26,0.0,10.58,1.89,174.95,1.0,122346036.35,3243999.0,5308988.0,74758206.19,0.0,0.0,5294.0,0.0,0.0,0.0,0.0,2.4,0.0,87671.0,0.0,0.0,0.0,5294.0,0.0,66393.0,427671.0,87.36,11.85,0.0,0.0,4.33,4.33,71614096.0,1650352344.46,0.0,1938.77,4.31,14.62,0.1127,18.66,0.0854,26.815
2014-06-13,6226334.0,143138532.15,0.0,10.49,1.84,169.95,1.0,122209380.53,3068312.0,5315944.0,70538084.83,0.0,0.0,2838.0,0.6,0.0,0.0,0.0,4.79,25000.0,178525.0,0.0,0.0,0.6,2838.0,0.0,0.0,18044.0,82.29,0.57,0.0,0.0,4.12,4.12,71380008.0,1640970363.89,0.0,1918.12,4.11,13.65,0.1118,19.17,0.0836,26.75
2014-06-16,6226218.0,142467006.21,0.0,10.48,1.84,169.25,1.0,122509326.84,2959690.0,5354010.0,67723001.93,0.0,0.0,5000.0,0.92,0.0,0.0,0.0,3.06,38066.0,113622.0,0.0,0.0,0.92,5000.0,0.0,0.0,0.0,79.04,0.0,0.0,0.0,3.99,3.99,71307208.0,1631636483.85,0.0,1907.95,3.98,13.59,0.1114,18.97,0.0838,26.625
2014-06-17,6707035.0,153699523.02,0.0,11.31,1.99,181.61,1.0,133827839.0,3482990.0,5839888.0,79816774.73,0.0,0.0,588960.0,15.78,0.0,0.0,0.0,1.9,595435.0,70660.0,0.0,0.0,15.78,588960.0,0.0,5000.0,109557.0,92.79,3.01,0.0,0.0,4.68,4.68,70929464.0,1625431324.74,0.0,1894.89,4.67,16.04,0.1136,17.7,0.0901,26.665
2014-06-18,5928956.0,135945367.06,0.0,10.1,1.76,160.35,1.0,116062504.51,3247917.0,5061809.0,74471672.37,0.0,0.0,29229.0,0.0,0.0,0.0,0.0,7.04,0.0,264302.0,0.0,0.0,0.0,29229.0,0.0,0.0,778079.0,86.53,21.25,0.0,0.0,4.39,4.39,70723304.0,1621618632.72,0.0,1888.13,4.38,14.02,0.1082,17.52,0.0802,26.68
2014-06-19,5971672.0,136693859.51,0.0,10.25,1.77,161.71,1.0,115779763.46,3294433.0,5058009.0,75410833.29,0.0,0.0,6965.0,0.0,0.0,0.0,0.0,0.01,0.0,449.0,0.0,0.0,0.0,6965.0,0.0,40000.0,3800.0,87.81,0.1,0.0,0.0,4.46,4.46,70597872.0,1616012332.31,0.0,1886.62,4.45,14.01,0.1082,17.55,0.0808,26.635
2014-06-20,5993938.0,137924711.74,0.0,10.59,1.78,162.2,1.0,115960468.93,3322783.0,5039415.0,76459564.22,0.0,0.0,36215.0,0.0,0.0,0.0,0.0,0.54,0.0,18594.0,0.0,0.0,0.0,36215.0,0.0,10729.0,18594.0,88.59,0.51,0.0,0.0,4.53,4.53,69977272.0,1610226043.17,0.0,1873.97,4.51,13.73,0.1078,17.57,0.0818,26.775
2014-06-23,5840855.0,133423325.39,0.0,10.23,1.73,158.51,1.0,111268610.02,3333985.0,4870991.0,76158604.43,0.0,0.0,27168.0,0.51,0.0,0.0,0.0,0.68,18677.0,30557.0,0.0,0.0,0.51,27168.0,0.0,14591.0,187101.0,89.13,4.98,0.0,0.0,4.55,4.55,69908416.0,1596926021.16,0.0,1871.51,4.55,13.56,0.1106,18.11,0.0797,26.58
2014-06-24,5851300.0,136553404.24,0.0,10.28,1.73,158.19,1.0,114712887.58,3281881.0,4915436.0,76590163.36,0.0,0.0,6000.0,1.47,0.0,0.0,0.0,1.75,60828.0,58104.0,0.0,0.0,1.47,6000.0,0.0,0.0,16383.0,87.49,0.49,0.0,0.0,4.47,4.47,70124496.0,1636514731.61,0.0,1877.55,4.45,13.23,0.11,17.9,0.0797,27.155
2014-06-25,5785035.0,133440868.95,0.0,10.09,1.71,158.78,1.0,111033802.95,3215530.0,4813626.0,74171222.36,0.0,0.0,50407.0,0.0,0.0,0.0,0.0,2.59,0.0,116758.0,0.0,0.0,0.0,50407.0,0.0,0.0,101810.0,87.09,2.57,0.0,0.0,4.41,4.41,69726912.0,1608360144.17,0.0,1890.96,4.4,13.31,0.1124,18.37,0.0793,26.84
2014-06-26,5849966.0,136120070.81,0.0,10.16,1.73,159.56,1.0,115627435.7,3094941.0,4969264.0,72014707.1,0.0,0.0,200.0,3.7,0.0,63000.0,0.0,3.27,146000.0,120789.0,0.0,0.0,3.7,200.0,1.69,0.0,53362.0,83.19,1.69,0.0,0.0,4.25,4.25,69754256.0,1623078538.54,0.0,1882.62,4.23,12.97,0.1062,17.16,0.0803,27.075
2014-06-27,5779646.0,135849776.63,0.0,10.22,1.71,158.55,1.0,115412182.35,2938066.0,4910141.0,69058833.33,0.0,0.0,0.0,1.35,0.0,0.0,0.0,4.02,44319.0,157898.0,0.0,0.0,1.35,0.0,0.0,1023.0,103442.0,79.6,2.82,0.0,0.0,4.03,4.03,70050472.0,1646526616.74,0.0,1903.3,4.01,13.13,0.1059,17.29,0.0792,27.35
2014-06-30,5772463.0,137417260.39,0.0,10.47,1.71,159.93,1.0,116889120.7,2918355.0,4910141.0,69473351.14,0.0,0.0,8084.0,0.0,0.0,0.0,0.0,0.51,0.0,27795.0,0.0,0.0,0.0,8084.0,0.0,0.0,0.0,79.91,0.0,0.0,0.0,4.02,4.02,69671024.0,1658564333.24,0.0,1913.57,4.01,13.18,0.1064,17.33,0.0795,27.7
2014-07-01,5876890.0,139903213.49,0.0,10.67,1.74,164.76,1.0,115060917.85,2998309.0,4833344.0,71376708.45,0.0,0.0,10493.0,0.0,0.0,10000.0,0.0,0.23,0.0,8635.0,0.0,0.0,0.0,10493.0,0.27,78096.0,86797.0,83.07,1.62,0.0,0.0,4.13,4.13,69532464.0,1655265821.74,0.0,1931.53,4.12,12.95,0.1065,18.6,0.081,27.7
2014-07-02,5946546.0,141561420.16,0.0,11.24,1.76,166.72,1.0,116129791.74,3023065.0,4878244.0,71966041.24,0.0,0.0,19756.0,1.91,0.0,5000.0,0.0,0.0,68900.0,0.0,0.0,0.0,1.91,19756.0,0.14,5000.0,29000.0,83.77,0.79,0.0,0.0,4.2,4.2,68880416.0,1639743392.27,0.0,1913.56,4.19,12.79,0.1061,18.38,0.0827,27.7
2014-07-03,5954789.0,142602054.95,0.0,11.73,1.76,167.1,1.0,118295433.75,2979761.0,4939791.0,71357699.13,0.0,0.0,13641.0,2.1,0.0,0.0,0.0,1.71,74759.0,61590.0,0.0,0.0,2.1,13641.0,0.0,4645.0,13212.0,82.68,0.38,0.0,0.0,4.14,4.14,68958008.0,1651368947.91,0.0,1920.57,4.13,12.66,0.1041,18.18,0.0828,27.865
