DATE,STMPA FP Equity_DX_SI_QTY,STMPA FP Equity_DX_SHORT_INTEREST_VALUE,STMPA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,STMPA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STMPA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STMPA FP Equity_DX_SI_MV,STMPA FP Equity_DX_DSS,STMPA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STMPA FP Equity_DX_SUPPLY_SI_QTY,STMPA FP Equity_DX_BROKER_SI_QTY,STMPA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STMPA FP Equity_DX_BROKER_SI_MV_NEW_x,STMPA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STMPA FP Equity_DX_SUPPLY_SI_QTY_INC_x,STMPA FP Equity_DX_BROKER_SI_MV_INC_x,STMPA FP Equity_DX_SUPPLY_SI_MV_NEW,STMPA FP Equity_DX_BROKER_SI_QTY_ADD,STMPA FP Equity_DX_BROKER_SI_QTY_NEW,STMPA FP Equity_DX_SUPPLY_SI_MV_DEC,STMPA FP Equity_DX_BROKER_SI_QTY_INC,STMPA FP Equity_DX_SUPPLY_SI_QTY_DEC,STMPA FP Equity_DX_BROKER_SI_MV_NEW_y,STMPA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STMPA FP Equity_DX_BROKER_SI_MV_INC_y,STMPA FP Equity_DX_SUPPLY_SI_QTY_INC_y,STMPA FP Equity_DX_BROKER_SI_MV_ADD,STMPA FP Equity_DX_SUPPLY_SI_QTY_ADD,STMPA FP Equity_DX_BROKER_SI_QTY_DEC,STMPA FP Equity_DX_SUPPLY_SI_MV,STMPA FP Equity_DX_BROKER_SI_MV_DEC,STMPA FP Equity_DX_SUPPLY_SI_MV_RMV,STMPA FP Equity_DX_BROKER_SI_MV_RMV,STMPA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STMPA FP Equity_DX_UTILIZATION_QUANTITY,STMPA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STMPA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STMPA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STMPA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STMPA FP Equity_DX_ACTIVE_UTILIZATION_MV,STMPA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STMPA FP Equity_DX_BROKER_SI_CON_RATIO,STMPA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STMPA FP Equity_DX_DEMAND_SUPPLY_RATIO,STMPA FP Equity_PX_LAST
2014-10-07,38649708.0,205168640.42,6.11,15.9,4.24,238.61,1.0,181424169.53,22916152.0,34176720.0,121648415.81,0.0,0.0,930084.0,11.84,0.0,0.0,0.0,2.69,1834980.0,449933.0,0.0,0.0,11.84,930084.0,0.0,94715.0,1632757.0,139.55,10.17,0.0,0.0,24.8,24.8,69492112.0,368892881.14,0.0,424.21,24.75,9.56,0.1722,36.86,0.4182,6.001
2014-10-08,38399056.0,200679112.22,6.07,15.68,4.22,232.5,1.0,177661551.08,23060262.0,33994748.0,120516319.62,0.0,0.0,494477.0,1.68,0.0,0.0,0.0,6.18,776348.0,897931.0,0.0,0.0,1.68,494477.0,0.0,547563.0,958318.0,137.72,6.62,0.0,0.0,24.99,24.99,69206336.0,361682486.9,0.0,412.95,25.01,10.4,0.1787,37.74,0.4162,5.908
2014-10-09,38308844.0,200343201.25,6.06,15.6,4.21,229.82,1.0,176884506.15,23453926.0,33823164.0,122656653.82,0.0,0.0,133300.0,0.36,0.0,133400.0,0.0,0.37,72000.0,61026.0,0.0,0.0,0.36,133300.0,0.79,321390.0,376985.0,138.9,2.67,0.0,0.0,25.47,25.47,68644720.0,358990288.35,0.0,405.88,25.5,10.4,0.1797,37.83,0.416,5.912
2014-10-10,38492300.0,189929973.87,6.09,15.64,4.23,228.62,1.0,165974707.25,24292092.0,33637388.0,119862840.07,0.0,0.0,1192776.0,2.05,0.0,0.0,0.0,2.56,494809.0,435673.0,0.0,0.0,2.05,1192776.0,0.0,81063.0,680583.0,141.23,4.01,0.0,0.0,26.27,26.27,68165536.0,336344631.82,0.0,401.2,26.04,10.5,0.1792,37.64,0.4163,5.578
2014-10-13,39164460.0,184273663.41,6.19,15.13,4.3,221.85,1.0,161777201.82,24207236.0,34383192.0,113898061.12,0.0,0.0,5650.0,2.29,0.0,668623.0,0.0,1.78,581496.0,253351.0,0.0,0.0,2.29,5650.0,4.14,162846.0,504315.0,132.85,10.26,0.0,0.0,26.24,26.24,68041904.0,320145634.98,0.0,375.91,26.11,9.89,0.1687,36.17,0.4246,5.319
2014-10-14,39294712.0,188571036.94,6.21,14.43,4.31,214.97,1.0,166231892.54,23541358.0,34639648.0,112972409.34,0.0,0.0,642561.0,6.25,0.0,0.0,0.0,7.46,1941904.0,1438469.0,0.0,0.0,6.25,642561.0,0.0,130029.0,1685451.0,126.0,11.07,0.0,0.0,25.56,25.56,68578080.0,329098725.98,0.0,366.65,25.58,10.35,0.1859,38.08,0.4266,5.425
2014-10-15,42392544.0,194699707.93,6.7,15.22,4.65,230.72,1.0,168137794.83,25797912.0,36609140.0,118484182.77,0.0,0.0,949908.0,11.78,0.0,30000.0,0.0,2.01,2230646.0,381250.0,0.0,0.0,11.78,949908.0,0.16,1687897.0,291152.0,137.9,1.58,0.0,0.0,27.68,27.68,67409160.0,309595568.59,0.0,361.49,27.61,11.05,0.1776,36.64,0.4548,5.192
2014-10-16,44899056.0,205298075.81,7.1,15.84,4.93,238.01,2.0,179052675.23,25110764.0,39159140.0,114817370.13,0.0,0.0,803814.0,9.89,0.0,0.0,0.0,11.15,2667992.0,2022891.0,0.0,0.0,9.89,803814.0,0.0,531927.0,117991.0,130.03,1.36,0.0,0.0,26.99,26.99,67941712.0,310659153.74,0.0,352.06,26.97,12.21,0.1656,34.69,0.4825,5.169
2014-10-17,45348720.0,212368503.59,7.17,15.59,4.98,241.3,2.0,181585356.33,26192678.0,38775352.0,122660569.73,0.0,0.0,597042.0,3.98,0.0,0.0,0.0,0.21,645000.0,39538.0,0.0,0.0,3.98,597042.0,0.0,524411.0,1028791.0,136.33,5.45,0.0,0.0,28.19,28.19,66707552.0,312392124.77,0.0,346.57,28.23,13.66,0.1632,33.91,0.4881,5.294
2014-10-20,45460132.0,210799145.3,7.19,15.28,4.99,244.63,2.0,174229281.58,27674406.0,37573616.0,128326533.05,0.0,0.0,28175.0,6.37,0.0,0.0,0.0,3.51,1125298.0,692714.0,0.0,0.0,6.37,28175.0,0.0,2146267.0,2327031.0,145.9,10.52,0.0,0.0,29.76,29.76,65304464.0,302817536.82,0.0,345.07,29.72,13.3,0.1566,32.35,0.4889,5.242
2014-10-21,44518396.0,211157958.52,7.04,14.78,4.89,239.91,1.0,173760441.82,27543362.0,36633884.0,130642624.47,0.0,0.0,804515.0,3.24,0.0,0.0,0.0,4.77,588100.0,960572.0,0.0,0.0,3.24,804515.0,0.0,25013.0,1527834.0,145.22,8.7,0.0,0.0,29.63,29.63,65424336.0,310318216.03,0.0,345.11,29.62,13.9,0.1548,31.81,0.4789,5.362
2014-10-22,43509112.0,211489618.13,6.88,14.41,4.78,238.34,1.0,175441718.93,27251140.0,36093088.0,132462671.09,0.0,0.0,322624.0,3.85,0.0,0.0,0.0,3.27,376346.0,644696.0,0.0,0.0,3.85,322624.0,0.0,29849.0,917141.0,147.33,5.38,0.0,0.0,29.31,29.31,65729340.0,319497971.29,0.0,355.14,29.32,14.35,0.1621,33.03,0.4679,5.495
2014-10-23,41103432.0,200196015.39,6.5,13.54,4.51,227.83,1.0,164509744.79,25439496.0,33776472.0,123904148.26,0.0,0.0,0.0,0.08,0.0,0.0,0.0,9.43,15000.0,1811643.0,0.0,0.0,0.08,0.0,0.0,0.0,2331615.0,139.81,9.16,0.0,0.0,27.29,27.29,67780464.0,330127635.42,0.0,373.03,27.26,13.73,0.1732,34.95,0.4409,5.506
2014-10-24,38591644.0,187928107.29,6.1,12.63,4.24,215.78,1.0,162781553.82,22990156.0,33427718.0,111954196.7,0.0,0.0,119654.0,2.07,0.0,0.0,0.0,14.63,373612.0,2660843.0,0.0,0.0,2.07,119654.0,0.0,91850.0,722367.0,126.45,2.37,0.0,0.0,24.72,24.72,70013744.0,340942987.41,0.0,385.38,24.71,14.23,0.1843,36.93,0.4149,5.505
2014-10-27,39008712.0,187233060.78,6.17,13.01,4.28,217.14,1.0,161047367.07,23933332.0,33553104.0,114874620.96,0.0,0.0,929996.0,3.85,0.0,0.0,0.0,5.54,713293.0,1007169.0,0.0,0.0,3.85,929996.0,0.0,1020349.0,587908.0,130.99,3.79,0.0,0.0,25.64,25.64,69392320.0,333067558.55,0.0,381.06,25.58,13.57,0.1876,37.6,0.418,5.426
2014-10-28,38543432.0,189568559.9,6.1,12.73,4.23,213.73,1.0,160784069.98,24256394.0,32690916.0,119300473.27,0.0,0.0,411098.0,0.0,0.0,0.0,0.0,1.17,161933.0,198886.0,0.0,0.0,0.0,411098.0,0.0,110849.0,1024119.0,132.57,5.34,0.0,0.0,25.96,25.96,69177824.0,340238006.64,0.0,376.58,26.04,13.75,0.1886,37.67,0.4125,5.56
2014-10-29,36836268.0,163054977.8,5.83,12.06,4.04,203.42,1.0,140582910.99,23604260.0,31759532.0,104483768.29,0.0,0.0,547263.0,0.51,0.0,0.0,0.0,7.44,45782.0,1199396.0,0.0,0.0,0.51,547263.0,0.0,0.0,977168.0,127.55,2.86,0.0,0.0,25.24,25.24,69901968.0,309419614.4,0.0,385.75,24.85,13.07,0.1989,39.42,0.3939,5.004
2014-10-30,36931008.0,165336460.26,5.84,11.25,4.05,190.4,1.0,142677038.6,23404478.0,31869600.0,104779526.92,0.0,0.0,204436.0,1.61,0.0,0.0,0.0,3.06,729183.0,404219.0,0.0,0.0,1.61,204436.0,0.0,0.0,619114.0,117.89,12.76,0.0,0.0,25.01,25.01,70184640.0,314209672.87,0.0,353.95,24.99,14.54,0.1907,37.92,0.3946,5.061
2014-10-31,41572440.0,195603509.3,6.57,12.69,4.56,218.78,1.0,169230815.51,25690296.0,35967340.0,120876043.18,0.0,0.0,2217599.0,27.1,0.0,20000.0,0.0,1.88,4696047.0,397731.0,0.0,0.0,27.1,2217599.0,0.1,465949.0,618306.0,132.7,2.86,0.0,0.0,27.59,27.59,67437512.0,317301895.33,0.0,344.97,27.78,16.48,0.1919,37.7,0.4464,5.319
2014-11-03,42876704.0,205570984.72,6.78,12.99,4.71,233.14,1.0,175791853.65,26168324.0,36665560.0,125463191.7,0.0,0.0,249177.0,9.23,0.0,0.0,0.0,0.27,833373.0,61064.0,0.0,0.0,9.23,249177.0,0.0,289915.0,135156.0,140.04,0.0,0.0,0.0,28.0,28.0,67288368.0,322611926.28,0.0,359.69,28.02,16.46,0.1979,38.62,0.4588,5.42
2014-11-04,40943608.0,193912414.52,6.48,12.84,4.5,225.48,1.0,178202592.69,23728318.0,37626560.0,112379334.91,0.0,0.0,495091.0,6.59,0.0,0.0,0.0,14.35,1143914.0,2935096.0,0.0,0.0,6.59,495091.0,0.0,0.0,182914.0,129.61,0.85,0.0,0.0,25.38,25.38,69764520.0,330410708.33,0.0,375.23,25.67,16.78,0.2014,38.94,0.4379,5.354
2014-11-05,42171180.0,204240099.52,6.67,13.35,4.63,231.71,1.0,189223656.21,25568958.0,39070608.0,123833540.5,0.0,0.0,1493996.0,8.79,0.0,0.0,0.0,2.59,1594249.0,481130.0,0.0,0.0,8.79,1493996.0,0.0,827774.0,150199.0,137.88,0.67,0.0,0.0,27.43,27.43,67633176.0,327555610.18,0.0,364.75,27.43,16.74,0.1954,37.78,0.4525,5.475
2014-11-06,42196144.0,207459078.66,6.67,13.43,4.63,236.52,1.0,192271450.37,25659140.0,39107056.0,126154217.87,0.0,162586.0,795818.0,18.03,0.9,0.0,0.0,6.59,3047287.0,1300028.0,0.0,162586.0,18.03,795818.0,0.0,431806.0,3010839.0,141.45,14.67,0.0,0.0,27.18,27.18,68757200.0,338047603.66,0.0,379.06,27.18,16.69,0.1556,30.84,0.4469,5.558
2014-11-07,42524664.0,206704401.38,6.73,13.38,4.67,238.42,1.0,192004197.32,25635092.0,39500436.0,124607365.41,0.0,0.0,165142.0,2.72,0.0,0.0,0.0,1.01,397213.0,189190.0,0.0,0.0,2.72,165142.0,0.0,0.0,3832.0,141.64,0.0,0.0,0.0,27.13,27.13,68843920.0,334637359.44,0.0,382.18,27.04,16.22,0.1562,31.13,0.4501,5.495
2014-11-10,42765088.0,209310577.95,6.76,13.35,4.7,239.4,1.0,194597501.33,25860656.0,39759000.0,126573078.81,0.0,0.0,485832.0,3.61,0.0,0.0,0.0,3.66,759798.0,293714.0,0.0,0.0,3.61,485832.0,0.0,33447.0,501235.0,140.26,2.64,0.0,0.0,27.33,27.33,68766936.0,336574710.62,0.0,380.46,26.93,16.14,0.1566,31.15,0.4519,5.533
2014-11-11,43297004.0,212680002.06,6.85,13.63,4.75,242.18,1.0,198223205.88,26670194.0,40353916.0,131007145.78,0.0,0.0,728817.0,5.77,0.0,0.0,0.0,0.46,1099916.0,85190.0,0.0,0.0,5.77,728817.0,0.0,165910.0,505000.0,145.23,2.87,0.0,0.0,28.12,28.12,68175016.0,334883737.99,0.0,379.37,27.68,15.25,0.1604,32.16,0.4565,5.553
2014-11-12,44094936.0,214961292.27,6.97,14.4,4.84,247.43,1.0,199956460.42,27867600.0,41017000.0,135853588.91,0.0,0.0,856142.0,9.41,0.0,0.0,0.0,1.72,1545656.0,690002.0,0.0,0.0,9.41,856142.0,0.0,1031267.0,882572.0,154.46,4.73,0.0,0.0,29.33,29.33,67134240.0,327277104.7,0.0,372.3,29.32,13.56,0.1654,33.33,0.4641,5.511
2014-11-13,42896612.0,206083837.19,6.78,14.54,4.71,238.36,1.0,191441735.65,26676732.0,39848840.0,128160314.72,0.0,0.0,4835.0,0.35,0.0,0.0,0.0,6.72,212631.0,1195705.0,0.0,0.0,0.35,4835.0,0.0,0.0,1380790.0,146.27,8.54,0.0,0.0,28.37,28.37,67351216.0,323568608.0,0.0,370.46,28.31,13.72,0.1697,34.47,0.4562,5.431
2014-11-14,41952396.0,207040004.06,6.64,14.25,4.61,231.86,1.0,191640404.16,26533070.0,38831984.0,130943818.33,0.0,0.0,173618.0,0.07,0.0,0.0,0.0,3.0,289640.0,532191.0,0.0,0.0,0.07,173618.0,0.0,214912.0,1306498.0,144.93,6.39,0.0,0.0,28.16,28.16,67703208.0,334123287.24,0.0,369.08,28.2,13.21,0.1731,35.0,0.4452,5.579
2014-11-17,41181100.0,206839970.82,6.51,13.91,4.52,233.95,1.0,191473607.98,26369862.0,38121712.0,132447688.05,0.0,0.0,146337.0,4.41,0.0,0.0,0.0,1.73,276191.0,327013.0,0.0,0.0,4.41,146337.0,0.0,17468.0,986461.0,147.95,4.05,0.0,0.0,28.01,28.01,67766336.0,340369416.08,0.0,379.69,28.04,13.01,0.1802,36.2,0.4375,5.678
2014-11-18,41930816.0,214500171.16,6.63,14.03,4.6,239.83,1.0,198770478.37,25313004.0,38855952.0,129490532.47,0.0,0.0,15474.0,6.13,0.0,0.0,0.0,4.02,986632.0,1572333.0,0.0,0.0,6.13,15474.0,0.0,500000.0,252393.0,148.61,1.01,0.0,0.0,26.8,26.8,69141504.0,353698445.61,0.0,388.53,27.67,12.52,0.1751,35.55,0.4439,5.783
2014-11-19,37657316.0,196669425.06,5.96,12.63,4.13,220.81,1.0,185441547.59,22385956.0,35507456.0,116913087.91,0.0,94117.0,182720.0,3.55,0.54,0.0,0.0,17.78,541500.0,3253885.0,0.0,94117.0,3.55,182720.0,0.0,50000.0,3889998.0,130.02,19.51,0.0,0.0,23.94,23.94,71137040.0,371520921.92,0.0,412.76,23.95,12.71,0.1997,39.5,0.4027,5.904
2014-11-20,37460960.0,195279421.76,5.92,12.51,4.11,223.04,1.0,184298410.43,22586796.0,35354444.0,117742216.49,0.0,0.0,851316.0,6.89,0.0,0.0,0.0,3.71,1033222.0,656901.0,0.0,0.0,6.89,851316.0,0.0,6425.0,1186232.0,133.19,4.79,0.0,0.0,28.31,28.31,57183556.0,298090912.52,0.0,337.65,28.29,14.25,0.1957,38.48,0.4696,5.893
2014-11-21,39303492.0,204467107.8,6.22,13.26,4.32,235.15,1.0,193317867.15,23823344.0,37160340.0,123935304.42,0.0,0.0,1375914.0,17.54,0.0,0.0,0.0,0.85,2923500.0,140424.0,0.0,0.0,17.54,1375914.0,0.0,1058.0,1117603.0,140.85,5.99,0.0,0.0,30.09,30.09,55350392.0,287947304.23,0.0,327.31,30.09,14.8,0.1847,36.21,0.4964,5.881
2014-11-24,39186648.0,203755262.43,6.2,13.77,4.3,232.42,1.0,199462048.96,23335892.0,38360968.0,121337522.89,0.0,0.0,21565.0,9.99,0.0,541000.0,0.0,3.59,1802075.0,566062.0,0.0,0.0,9.99,21565.0,3.18,57046.0,1142449.0,136.98,8.04,0.0,0.0,29.48,29.48,55815380.0,290218173.28,0.0,328.18,29.45,15.0,0.1753,33.82,0.4951,5.878
2014-11-25,38269828.0,202271901.23,6.05,14.17,4.2,227.65,1.0,197728241.86,22694524.0,37410168.0,119949964.68,0.0,0.0,288573.0,7.14,0.0,0.0,0.0,6.18,1153806.0,1054814.0,0.0,0.0,7.14,288573.0,0.0,124872.0,2104606.0,133.82,12.14,0.0,0.0,28.62,28.62,56601204.0,299160820.51,0.0,333.64,28.63,16.01,0.1844,35.0,0.4826,5.975
2014-11-26,38918904.0,205564828.08,6.16,14.62,4.27,234.11,1.0,195172377.73,24059136.0,36951336.0,127077374.93,0.0,0.0,631690.0,1.59,0.0,0.0,0.0,0.75,206464.0,141958.0,0.0,0.0,1.59,631690.0,0.0,874880.0,665297.0,143.7,2.13,0.0,0.0,30.53,30.53,54747672.0,289170419.15,0.0,326.84,30.54,15.89,0.1753,34.06,0.4939,5.971
2014-11-27,39850852.0,211227545.38,6.3,15.45,4.38,240.39,1.0,194056305.69,25482840.0,36611272.0,135070581.24,0.0,0.0,488259.0,0.45,0.0,0.0,0.0,3.94,55706.0,665774.0,0.0,0.0,0.45,488259.0,0.0,1601221.0,395770.0,152.57,2.09,0.0,0.0,32.51,32.51,52893280.0,280358314.59,0.0,316.5,32.53,15.51,0.1662,32.57,0.5085,5.992
2014-11-28,40460536.0,215711828.35,6.4,16.5,4.44,244.94,1.0,196057424.98,24910948.0,36774008.0,132810552.46,0.0,0.0,448946.0,1.69,0.0,0.0,0.0,6.63,246200.0,1119038.0,0.0,0.0,1.69,448946.0,0.0,98200.0,83463.0,149.49,0.39,0.0,0.0,31.34,31.34,54569812.0,290934206.1,0.0,327.65,31.33,15.76,0.1635,31.91,0.5091,6.027
2014-12-01,40343000.0,213550656.92,6.38,17.11,4.43,244.71,1.0,192247148.7,24708044.0,36318440.0,130788960.35,0.0,77300.0,23413.0,1.62,0.47,0.0,0.0,6.74,154829.0,1116083.0,0.0,77300.0,1.62,23413.0,0.0,889765.0,610393.0,148.51,3.74,0.46,0.0,30.97,30.97,55077380.0,291545266.35,77300.0,331.59,30.93,15.64,0.1659,32.31,0.5056,5.984
2014-12-02,39677372.0,210378219.16,6.28,17.25,4.36,240.53,1.0,190808249.43,25013820.0,35986472.0,132628816.9,0.0,0.0,791190.0,0.96,0.0,503400.0,0.0,3.84,174146.0,635557.0,0.0,0.0,0.96,791190.0,3.01,150143.0,1009515.0,150.07,6.22,0.0,0.0,31.35,31.35,54785388.0,290484268.05,0.0,328.8,31.34,15.97,0.168,32.62,0.4972,5.994
2014-12-03,38845936.0,210127642.64,6.14,17.39,4.27,236.71,1.0,189832500.67,24991752.0,35094008.0,135186803.92,0.0,0.0,50518.0,0.84,0.0,0.0,0.0,0.54,130042.0,133612.0,0.0,0.0,0.84,50518.0,0.0,61026.0,1022506.0,150.95,6.11,0.0,0.0,31.32,31.32,54797096.0,296411563.0,0.0,330.55,31.35,16.54,0.1726,33.45,0.4869,6.115
2014-12-04,38095200.0,204246996.39,6.03,17.24,4.18,233.47,1.0,184524222.89,24171160.0,34416600.0,129593408.86,0.0,0.0,35968.0,0.6,0.0,0.0,0.0,5.45,65057.0,918302.0,0.0,0.0,0.6,35968.0,0.0,61743.0,742469.0,147.23,3.58,0.0,0.0,30.47,30.47,55147232.0,295671278.67,0.0,336.48,30.44,16.54,0.1767,33.91,0.4803,6.061
2014-12-05,37959992.0,210036398.54,6.0,17.42,4.17,234.77,1.0,185133037.06,24418002.0,33459194.0,135107225.51,0.0,0.0,1061575.0,0.72,0.0,0.0,0.0,11.76,136800.0,1931013.0,0.0,0.0,0.72,1061575.0,0.0,1116279.0,1094204.0,149.33,6.27,0.0,0.0,30.57,30.57,55465920.0,306898433.44,0.0,340.09,30.51,17.1,0.178,34.04,0.4752,6.255
2014-12-08,37476912.0,208556927.82,5.93,17.0,4.11,236.34,1.0,183627246.17,24604680.0,32997140.0,136923673.72,0.0,0.0,1030358.0,13.94,0.0,0.0,0.0,19.55,1816110.0,3252873.0,0.0,0.0,13.94,1030358.0,0.0,2409194.0,2278164.0,153.84,12.95,0.0,0.0,31.37,31.37,53834616.0,299586639.46,0.0,336.24,31.39,16.98,0.2027,38.35,0.4778,6.291
2014-12-09,35505708.0,191462741.02,5.62,16.49,3.9,223.42,1.0,167201096.47,24111534.0,31006520.0,130020231.95,0.0,0.0,61297.0,0.0,0.0,0.0,0.0,6.6,114866.0,1011373.0,0.0,0.0,0.0,61297.0,0.0,456929.0,2105486.0,150.52,12.45,0.0,0.0,30.62,30.62,54633592.0,294608891.51,0.0,339.64,30.71,17.61,0.1921,36.45,0.4509,6.096
2014-12-10,34694576.0,186873919.7,5.49,16.21,3.81,213.8,1.0,163594030.08,23581240.0,30372486.0,127014630.48,0.0,0.0,276515.0,1.31,0.0,0.0,0.0,8.04,328663.0,1242041.0,0.0,0.0,1.31,276515.0,0.0,435231.0,962697.0,143.47,9.08,0.0,0.0,29.68,29.68,55863928.0,300897500.38,0.0,340.21,29.66,17.74,0.1877,35.63,0.4367,6.089
2014-12-11,35344608.0,188999480.82,5.59,18.82,3.88,217.96,1.0,161916776.71,24334734.0,30279898.0,130125989.57,0.0,0.0,278597.0,0.76,0.0,0.0,0.0,8.19,125000.0,1349023.0,0.0,0.0,0.76,278597.0,0.0,1823921.0,217588.0,147.9,1.33,0.0,0.0,30.73,30.73,54863888.0,293375621.76,0.0,333.69,30.71,17.34,0.184,35.08,0.4463,6.045
2014-12-12,31347380.0,163132778.63,4.96,17.28,3.44,190.25,1.0,139995192.99,22771102.0,26901292.0,118501550.74,0.0,0.0,460000.0,0.48,0.0,0.0,0.0,13.49,101100.0,2189525.0,0.0,0.0,0.48,460000.0,0.0,165893.0,3479706.0,136.85,22.93,0.0,0.0,28.61,28.61,56813312.0,295658311.79,0.0,340.47,28.67,19.3,0.1589,29.29,0.3939,5.883
2014-12-15,28498540.0,144020753.38,4.51,16.93,3.13,168.29,1.0,125353262.18,20338168.0,24804654.0,102781345.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17,0.0,2432934.0,0.0,0.0,0.0,0.0,0.0,0.0,2096638.0,118.79,16.14,0.0,0.0,25.39,25.39,59773704.0,302073505.61,0.0,348.19,25.44,19.95,0.1787,32.24,0.3557,5.635
2014-12-16,26135970.0,138503631.2,4.13,15.47,2.87,151.35,1.0,110783678.92,15852436.0,20905148.0,84007593.72,0.0,0.0,1550302.0,8.76,0.0,656000.0,0.0,43.67,1225426.0,7346200.0,0.0,0.0,8.76,1550302.0,3.7,1310166.0,5780931.0,89.62,37.44,0.0,0.0,20.29,20.29,62291484.0,330104324.68,0.0,354.49,20.18,20.52,0.1527,26.4,0.3345,5.909
2014-12-17,25903198.0,137153937.69,4.1,15.05,2.84,154.99,1.0,109697234.96,15815981.0,20717664.0,83743484.98,0.0,0.0,129804.0,1.07,0.0,0.0,0.0,1.62,170000.0,459516.0,0.0,0.0,1.07,129804.0,0.0,293257.0,357485.0,92.89,0.08,0.0,0.0,20.11,20.11,62827644.0,332663896.18,0.0,369.62,20.08,20.68,0.1501,25.75,0.3294,5.904
2014-12-18,25395304.0,141456690.09,4.02,14.71,2.79,152.33,1.0,112912202.49,16061566.0,20270796.0,89465988.04,0.0,0.0,540628.0,3.22,0.0,0.0,0.0,1.76,540628.0,295043.0,0.0,0.0,3.22,540628.0,0.0,4722.0,987497.0,94.77,5.91,0.0,0.0,20.47,20.47,62420920.0,347696437.72,0.0,372.66,20.28,20.18,0.1503,26.49,0.3236,6.211
2014-12-19,34506992.0,190694138.4,5.46,20.02,3.79,216.35,1.0,167689855.9,18595024.0,30344260.0,102760683.41,0.0,0.0,63585.0,42.84,0.0,3600000.0,0.0,13.84,6500175.0,2514394.0,0.0,0.0,42.84,63585.0,23.63,4984268.0,26711.0,115.51,0.0,0.0,0.0,23.57,23.57,60297416.0,333218374.75,0.0,374.28,23.58,18.5,0.1605,29.46,0.4374,6.162
2014-12-22,34461472.0,191802446.32,5.45,20.03,3.78,216.67,1.0,167686506.25,19240244.0,30128520.0,107085555.34,0.0,0.0,850545.0,6.43,0.0,16200.0,0.0,1.5,850000.0,250000.0,0.0,0.0,6.43,850545.0,0.1,44673.0,1081938.0,118.61,6.55,0.0,0.0,24.75,24.75,58483108.0,325499827.25,0.0,361.43,24.71,19.21,0.1623,29.48,0.4434,6.206
2014-12-23,36462932.0,202484172.64,5.77,21.44,4.0,228.56,1.0,182518861.69,19289862.0,32867620.0,107119519.28,0.0,0.0,1939512.0,11.87,0.0,670000.0,0.0,28.18,2069099.0,4586603.0,0.0,0.0,11.87,1939512.0,4.19,2696710.0,0.0,119.97,0.0,0.0,0.0,24.63,24.63,59025312.0,327776479.01,0.0,366.82,24.65,18.56,0.1605,29.63,0.4656,6.192
2014-12-24,35069712.0,194684508.49,5.55,20.62,3.85,219.4,1.0,181048509.23,17974274.0,32613376.0,99781620.65,0.0,0.0,105000.0,1.13,0.0,222672.0,0.0,9.36,195000.0,1490628.0,0.0,0.0,1.13,105000.0,1.45,70040.0,671916.0,111.15,4.59,0.0,0.0,22.92,22.92,60432024.0,335479769.26,0.0,374.76,22.87,19.39,0.1508,26.98,0.4473,6.19
2014-12-25,35069712.0,194684508.49,5.55,21.03,3.85,219.25,1.0,181048509.23,17974274.0,32613376.0,99781620.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.06,0.0,0.0,0.0,22.92,22.92,60443168.0,335541633.58,0.0,374.45,22.87,19.38,0.1509,26.99,0.4472,0.0
2014-12-26,35837040.0,198944220.53,5.67,21.49,3.93,224.35,1.0,180748158.59,17974274.0,32559272.0,99781620.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54103.0,111.2,0.27,0.0,0.0,22.9,22.9,60517248.0,335952878.15,0.0,374.82,22.88,18.97,0.1457,26.41,0.4566,0.0
2014-12-29,34516372.0,192231824.44,5.46,20.7,3.79,216.56,1.0,174516212.02,17581704.0,31335428.0,97917679.09,0.0,0.0,139355.0,2.77,0.0,0.0,0.0,7.69,449483.0,1241925.0,0.0,0.0,2.77,139355.0,0.0,710000.0,1673329.0,108.83,10.08,0.0,0.0,22.36,22.36,61064360.0,340085375.46,0.0,378.7,22.32,19.68,0.1356,23.5,0.4389,6.21
