DATE,ALHEX FP Equity_DX_SI_QTY,ALHEX FP Equity_DX_SHORT_INTEREST_VALUE,ALHEX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHEX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHEX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHEX FP Equity_DX_SI_MV,ALHEX FP Equity_DX_DSS,ALHEX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHEX FP Equity_DX_SUPPLY_SI_QTY,ALHEX FP Equity_DX_BROKER_SI_QTY,ALHEX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHEX FP Equity_DX_BROKER_SI_MV_NEW_x,ALHEX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALHEX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHEX FP Equity_DX_BROKER_SI_MV_INC_x,ALHEX FP Equity_DX_SUPPLY_SI_MV_NEW,ALHEX FP Equity_DX_BROKER_SI_QTY_ADD,ALHEX FP Equity_DX_BROKER_SI_QTY_NEW,ALHEX FP Equity_DX_SUPPLY_SI_MV_DEC,ALHEX FP Equity_DX_BROKER_SI_QTY_INC,ALHEX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHEX FP Equity_DX_BROKER_SI_MV_NEW_y,ALHEX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALHEX FP Equity_DX_BROKER_SI_MV_INC_y,ALHEX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHEX FP Equity_DX_BROKER_SI_MV_ADD,ALHEX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHEX FP Equity_DX_BROKER_SI_QTY_DEC,ALHEX FP Equity_DX_SUPPLY_SI_MV,ALHEX FP Equity_DX_BROKER_SI_MV_DEC,ALHEX FP Equity_DX_SUPPLY_SI_MV_RMV,ALHEX FP Equity_DX_BROKER_SI_MV_RMV,ALHEX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHEX FP Equity_DX_UTILIZATION_QUANTITY,ALHEX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHEX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHEX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALHEX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHEX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHEX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHEX FP Equity_DX_BROKER_SI_CON_RATIO,ALHEX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHEX FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHEX FP Equity_PX_LAST
2017-07-24,100.0,6069.0,0.0,0.03,0.0,0.01,0.0,6069.0,100.0,100.0,6069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,60.69
2017-07-25,100.0,6157.0,0.0,0.03,0.0,0.01,0.0,6157.0,100.0,100.0,6157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,61.57
2017-07-26,100.0,6155.0,0.0,0.03,0.0,0.01,0.0,6155.0,100.0,100.0,6155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,61.55
2017-07-27,100.0,6445.0,0.0,0.03,0.0,0.01,0.0,6445.0,100.0,100.0,6445.0,0.01,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,64.45
2017-07-28,200.0,12762.0,0.01,0.07,0.0,0.01,0.0,6381.0,100.0,100.0,6381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0061,63.81
2017-07-31,200.0,12398.0,0.01,0.06,0.0,0.01,0.0,6199.0,100.0,100.0,6199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0061,61.99
2017-08-01,100.0,6257.0,0.0,0.03,0.0,0.01,0.0,6257.0,100.0,100.0,6257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,62.57
2017-08-02,200.0,12434.0,0.01,0.07,0.0,0.01,0.0,6217.0,100.0,100.0,6217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0061,62.17
2017-08-03,100.0,6157.0,0.0,0.03,0.0,0.01,0.0,6157.0,100.0,100.0,6157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,61.57
2017-08-04,100.0,6095.0,0.0,0.03,0.0,0.01,0.0,6095.0,100.0,100.0,6095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,60.95
2017-08-07,100.0,6107.0,0.0,0.03,0.0,0.01,0.0,6107.0,100.0,100.0,6107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,61.07
2017-08-08,200.0,12140.0,0.01,0.07,0.0,0.01,0.0,6070.0,100.0,100.0,6070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0061,60.7
2017-08-09,100.0,6015.0,0.0,0.03,0.0,0.01,0.0,6015.0,100.0,100.0,6015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,60.15
2017-08-10,100.0,5800.0,0.0,0.03,0.0,0.01,0.0,5800.0,100.0,100.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.3,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.003,58.0
2017-08-11,100.0,5800.0,0.0,0.03,0.0,0.01,0.0,5800.0,100.0,100.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.3,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.003,58.0
2017-08-14,100.0,5874.0,0.0,0.03,0.0,0.01,0.0,5874.0,100.0,100.0,5874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.3,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.003,58.74
2017-08-15,200.0,11938.0,0.01,0.06,0.0,0.01,0.0,5969.0,100.0,100.0,5969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.3,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.006,59.69
2017-08-16,200.0,11906.0,0.01,0.06,0.0,0.01,0.0,5953.0,100.0,100.0,5953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0061,59.53
2017-08-17,100.0,5996.0,0.0,0.04,0.0,0.01,0.0,5996.0,100.0,100.0,5996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,59.96
2017-08-18,200.0,11770.0,0.01,0.07,0.0,0.01,0.0,5885.0,100.0,100.0,5885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0062,58.85
2017-08-21,100.0,5881.0,0.0,0.04,0.0,0.01,0.0,5881.0,100.0,100.0,5881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,58.81
2017-08-22,100.0,5875.0,0.0,0.04,0.0,0.01,0.0,5875.0,100.0,100.0,5875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0031,58.75
2017-08-23,100.0,5800.0,0.0,0.04,0.0,0.01,0.0,5800.0,100.0,100.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.32,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0032,58.0
2017-08-24,100.0,5820.0,0.0,0.04,0.0,0.01,0.0,5820.0,100.0,100.0,5820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,58.2
2017-08-25,100.0,5800.0,0.0,0.04,0.0,0.01,0.0,5800.0,100.0,100.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,58.0
2017-08-28,100.0,5801.0,0.0,0.04,0.0,0.01,0.0,5801.0,100.0,100.0,5801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,58.01
2017-08-29,100.0,5800.0,0.0,0.03,0.0,0.01,0.0,5800.0,100.0,100.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,58.0
2017-08-30,200.0,11602.0,0.01,0.07,0.0,0.01,0.0,5801.0,100.0,100.0,5801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,58.01
2017-08-31,200.0,11700.0,0.01,0.07,0.0,0.01,0.0,5850.0,100.0,100.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.007,58.5
2017-09-01,200.0,11796.0,0.01,0.07,0.0,0.01,0.0,5898.0,100.0,100.0,5898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,58.98
2017-09-04,200.0,11912.0,0.01,0.07,0.0,0.01,0.0,5956.0,100.0,100.0,5956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,59.56
2017-09-05,200.0,12020.0,0.01,0.07,0.0,0.01,0.0,6010.0,100.0,100.0,6010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,60.1
2017-09-06,200.0,12160.0,0.01,0.07,0.0,0.01,0.0,6080.0,100.0,100.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,60.8
2017-09-07,200.0,12160.0,0.01,0.07,0.0,0.01,0.0,6080.0,100.0,100.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,60.8
2017-09-08,100.0,6089.0,0.0,0.04,0.0,0.01,0.0,6089.0,100.0,100.0,6089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0035,60.89
2017-09-11,200.0,12374.0,0.01,0.08,0.0,0.01,0.0,6187.0,100.0,100.0,6187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,61.87
2017-09-12,200.0,12558.0,0.01,0.08,0.0,0.01,0.0,6279.0,100.0,100.0,6279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,62.79
2017-09-13,200.0,12700.0,0.01,0.08,0.0,0.01,0.0,6350.0,100.0,100.0,6350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,63.5
2017-09-14,200.0,12494.0,0.01,0.08,0.0,0.01,0.0,6247.0,100.0,100.0,6247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,62.47
2017-09-15,100.0,6200.0,0.0,0.04,0.0,0.01,0.0,6200.0,100.0,100.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,62.0
2017-09-18,200.0,12482.0,0.01,0.08,0.0,0.01,0.0,6241.0,100.0,100.0,6241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,62.41
2017-09-19,200.0,12500.0,0.01,0.08,0.0,0.01,0.0,6250.0,100.0,100.0,6250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,62.5
2017-09-20,200.0,12416.0,0.01,0.08,0.0,0.01,0.0,6208.0,100.0,100.0,6208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,62.08
2017-09-21,100.0,6019.0,0.0,0.03,0.0,0.01,0.0,6019.0,100.0,100.0,6019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,60.19
2017-09-22,100.0,5882.0,0.0,0.03,0.0,0.01,0.0,5882.0,100.0,100.0,5882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,58.82
2017-09-25,100.0,5900.0,0.0,0.03,0.0,0.01,0.0,5900.0,100.0,100.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,59.0
2017-09-26,200.0,11800.0,0.01,0.05,0.0,0.01,0.0,5900.0,100.0,100.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,59.0
2017-09-27,200.0,11820.0,0.01,0.05,0.0,0.01,0.0,5910.0,100.0,100.0,5910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,59.1
2017-09-28,100.0,5860.0,0.0,0.02,0.0,0.01,0.0,5860.0,100.0,100.0,5860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,58.6
2017-09-29,100.0,5865.0,0.0,0.02,0.0,0.01,0.0,5865.0,100.0,100.0,5865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,58.65
2017-10-02,200.0,11560.0,0.01,0.05,0.0,0.01,0.0,5780.0,100.0,100.0,5780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,57.8
2017-10-03,100.0,5699.0,0.0,0.02,0.0,0.01,0.0,5699.0,100.0,100.0,5699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0035,56.99
2017-10-04,100.0,5695.0,0.0,0.02,0.0,0.01,0.0,5695.0,100.0,100.0,5695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0035,56.95
2017-10-05,200.0,11302.0,0.01,0.04,0.0,0.01,0.0,5651.0,100.0,100.0,5651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.35,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0069,56.51
2017-10-06,100.0,5764.0,0.0,0.02,0.0,0.01,0.0,5764.0,100.0,100.0,5764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0034,57.64
2017-10-09,200.0,11800.0,0.01,0.03,0.0,0.01,0.0,5900.0,100.0,100.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0068,59.0
2017-10-10,200.0,11980.0,0.01,0.03,0.0,0.01,0.0,5990.0,100.0,100.0,5990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0068,59.9
2017-10-11,200.0,11760.0,0.01,0.03,0.0,0.01,0.0,5880.0,100.0,100.0,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0066,58.8
2017-10-12,100.0,5821.0,0.0,0.02,0.0,0.01,0.0,5821.0,100.0,100.0,5821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,58.21
2017-10-13,100.0,5884.0,0.0,0.02,0.0,0.01,0.0,5884.0,100.0,100.0,5884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.33,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0033,58.84
2017-10-16,200.0,11860.0,0.01,0.03,0.0,0.01,0.0,5930.0,100.0,100.0,5930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.32,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0065,59.3
2017-10-17,200.0,11930.0,0.01,0.03,0.0,0.01,0.0,5965.0,100.0,100.0,5965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0062,59.65
2017-10-18,200.0,11890.0,0.01,0.03,0.0,0.01,0.0,5945.0,100.0,100.0,5945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0059,59.45
2017-10-19,100.0,5924.0,0.0,0.02,0.0,0.01,0.0,5924.0,100.0,100.0,5924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0029,59.24
2017-10-20,100.0,5850.0,0.0,0.02,0.0,0.01,0.0,5850.0,100.0,100.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.28,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0028,58.5
2017-10-23,100.0,5940.0,0.0,0.01,0.0,0.01,0.0,5940.0,100.0,100.0,5940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.28,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0028,59.4
2017-10-24,200.0,11840.0,0.01,0.03,0.0,0.01,0.0,5920.0,100.0,100.0,5920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.27,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0054,59.2
