DATE,THEP FP Equity_DX_SI_QTY,THEP FP Equity_DX_SHORT_INTEREST_VALUE,THEP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,THEP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,THEP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,THEP FP Equity_DX_SI_MV,THEP FP Equity_DX_DSS,THEP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,THEP FP Equity_DX_SUPPLY_SI_QTY,THEP FP Equity_DX_BROKER_SI_QTY,THEP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,THEP FP Equity_DX_BROKER_SI_MV_NEW_x,THEP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,THEP FP Equity_DX_SUPPLY_SI_QTY_INC_x,THEP FP Equity_DX_BROKER_SI_MV_INC_x,THEP FP Equity_DX_SUPPLY_SI_MV_NEW,THEP FP Equity_DX_BROKER_SI_QTY_ADD,THEP FP Equity_DX_BROKER_SI_QTY_NEW,THEP FP Equity_DX_SUPPLY_SI_MV_DEC,THEP FP Equity_DX_BROKER_SI_QTY_INC,THEP FP Equity_DX_SUPPLY_SI_QTY_DEC,THEP FP Equity_DX_BROKER_SI_MV_NEW_y,THEP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,THEP FP Equity_DX_BROKER_SI_MV_INC_y,THEP FP Equity_DX_SUPPLY_SI_QTY_INC_y,THEP FP Equity_DX_BROKER_SI_MV_ADD,THEP FP Equity_DX_SUPPLY_SI_QTY_ADD,THEP FP Equity_DX_BROKER_SI_QTY_DEC,THEP FP Equity_DX_SUPPLY_SI_MV,THEP FP Equity_DX_BROKER_SI_MV_DEC,THEP FP Equity_DX_SUPPLY_SI_MV_RMV,THEP FP Equity_DX_BROKER_SI_MV_RMV,THEP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,THEP FP Equity_DX_UTILIZATION_QUANTITY,THEP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,THEP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,THEP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,THEP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,THEP FP Equity_DX_ACTIVE_UTILIZATION_MV,THEP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,THEP FP Equity_DX_BROKER_SI_CON_RATIO,THEP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,THEP FP Equity_DX_DEMAND_SUPPLY_RATIO,THEP FP Equity_PX_LAST
2016-07-01,5206.0,400850.38,0.17,2.84,0.12,0.42,0.0,323852.61,3083.0,4206.0,237384.12,0.0,0.0,0.0,0.0,0.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.24,0.0,0.0,0.03,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.77,0.326,39.86,0.1145,79.84
2016-07-04,5206.0,392214.83,0.17,2.97,0.12,0.41,0.0,316875.83,3083.0,4206.0,232270.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,39.12,0.3242,39.23,0.1145,78.12
2016-07-05,5206.0,392014.0,0.17,3.13,0.12,0.41,0.0,316713.58,3083.0,4206.0,232151.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.83,0.3253,39.69,0.1145,78.08
2016-07-06,5206.0,386742.29,0.17,3.2,0.12,0.41,0.0,312454.49,3083.0,4206.0,229029.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,39.08,0.3245,39.32,0.1145,77.03
2016-07-07,5206.0,386742.29,0.17,3.34,0.12,0.41,0.0,312454.49,3083.0,4206.0,229029.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.91,0.3251,39.59,0.1145,77.03
2016-07-08,5206.0,390306.97,0.17,3.37,0.12,0.41,0.0,315334.44,3083.0,4206.0,231140.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.8,0.3249,39.66,0.1145,77.74
2016-07-11,5206.0,388951.39,0.17,3.55,0.12,0.41,0.0,314239.25,3083.0,4206.0,230337.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.91,0.324,39.41,0.1145,77.47
2016-07-12,5206.0,392817.31,0.17,3.5,0.12,0.41,0.0,317362.58,3083.0,4206.0,232626.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.72,0.3244,39.66,0.1145,78.24
2016-07-13,5206.0,397386.12,0.17,3.65,0.12,0.42,0.0,321053.79,3083.0,4206.0,235332.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.87,0.3254,39.67,0.1145,79.15
2016-07-14,5206.0,398992.73,0.17,3.71,0.12,0.42,0.0,322351.79,3083.0,4206.0,236284.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.85,0.3255,39.7,0.1145,79.47
2016-07-15,5206.0,398992.73,0.17,3.92,0.12,0.42,0.0,322351.79,3083.0,4206.0,236284.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.82,0.3254,39.72,0.1145,79.47
2016-07-18,5206.0,403511.34,0.17,4.04,0.12,0.42,0.0,326002.43,3083.0,4206.0,238959.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,6.77,0.0,0.0,0.0,0.0,100.0,38.89,0.3254,39.66,0.1143,80.37
2016-07-19,5206.0,404666.09,0.17,3.78,0.12,0.42,0.0,326935.38,3083.0,4206.0,239643.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.9,0.3253,39.62,0.1145,80.6
2016-07-20,5206.0,406674.36,0.17,4.04,0.12,0.43,0.0,328557.89,3083.0,4206.0,240833.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.9,0.3253,39.61,0.1145,81.0
2016-07-21,5206.0,409536.14,0.17,4.03,0.12,0.43,0.0,330869.96,3083.0,4206.0,242527.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.91,0.3254,39.63,0.1145,81.57
2016-07-22,5206.0,411594.62,0.17,3.97,0.12,0.43,0.0,332533.03,3083.0,4206.0,243746.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.84,0.3255,39.7,0.1145,81.98
2016-07-25,5206.0,416213.63,0.17,4.37,0.12,0.43,0.0,336264.8,3083.0,4206.0,246482.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,6.78,0.0,0.0,0.0,0.0,100.0,38.88,0.3255,39.68,0.1145,82.9
2016-07-26,7206.0,567076.99,0.23,6.24,0.16,0.61,0.0,488381.87,5083.0,6206.0,400007.26,0.0,0.0,2000.0,0.17,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.17,2000.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,29.42,11.18,12194.0,959608.21,0.0,1.01,29.36,28.07,0.2639,31.59,0.1585,81.6
2016-07-27,5242.0,413581.42,0.17,4.03,0.12,0.43,0.0,334683.78,3319.0,4242.0,261861.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1764.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,0.27,0.17,0.0,0.0,19.21,7.3,13958.0,1101253.23,0.0,1.14,19.22,38.73,0.3208,39.17,0.1153,81.81
2016-07-28,5242.0,419597.33,0.17,4.0,0.12,0.44,0.0,339552.06,3319.0,4242.0,265670.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,19.21,7.3,13958.0,1117271.94,0.0,1.14,19.28,38.55,0.3219,39.51,0.1153,83.0
2016-07-29,5242.0,418030.16,0.17,3.97,0.12,0.44,0.0,338283.85,3319.0,4242.0,264678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,19.21,7.3,13958.0,1113099.0,0.0,1.16,19.19,38.77,0.3208,39.11,0.1153,82.69
2016-08-01,5297.0,421190.18,0.17,3.95,0.12,0.44,0.0,341675.33,3319.0,4297.0,263909.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,19.21,7.3,13958.0,1109868.33,0.0,1.15,19.2,38.28,0.3154,38.83,0.1165,82.45
2016-08-02,5297.0,420883.68,0.17,3.98,0.12,0.44,0.0,341426.69,3319.0,4297.0,263717.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,19.21,7.3,13958.0,1109060.67,0.0,1.15,19.21,38.31,0.3155,38.8,0.1165,82.39
2016-08-03,4387.0,350481.69,0.14,3.3,0.1,0.37,0.0,262601.62,2336.0,3287.0,186625.31,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,73.0,983.0,0.0,0.0,0.01,0.0,0.0,0.0,1083.0,0.19,0.09,0.0,0.0,13.52,5.14,14941.0,1193650.99,0.0,1.23,13.55,22.57,0.2923,46.06,0.0965,82.84
2016-08-04,4387.0,347858.58,0.14,3.34,0.1,0.37,0.0,260636.23,2336.0,3287.0,185228.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,13.52,5.14,14941.0,1184717.34,0.0,1.24,13.48,22.41,0.292,46.08,0.0965,82.22
2016-08-05,4387.0,344812.38,0.14,3.41,0.1,0.36,0.0,258353.84,2336.0,3287.0,183606.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,13.52,5.14,14941.0,1174342.78,0.0,1.23,13.48,22.49,0.2919,46.03,0.0965,81.5
2016-08-08,4487.0,352672.25,0.14,3.67,0.1,0.37,0.0,258353.84,2436.0,3287.0,191466.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.2,0.0,0.0,0.0,14.02,5.36,14941.0,1174342.78,0.0,1.22,14.02,21.95,0.2815,45.16,0.0987,81.5
2016-08-09,4531.0,357004.53,0.15,3.7,0.1,0.37,0.0,262454.66,2436.0,3331.0,191936.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,14.02,5.36,14941.0,1177224.6,0.0,1.22,14.03,21.98,0.2738,44.07,0.0996,81.7
2016-08-10,2135.0,169867.16,0.07,1.72,0.05,0.18,0.0,153954.55,1463.0,1935.0,116400.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,27.0,1000.0,0.0,0.0,0.0,0.0,0.0,27.0,1423.0,0.12,0.12,0.0,0.0,8.92,3.22,14941.0,1188751.89,0.0,1.22,8.92,23.18,0.3247,46.85,0.047,82.5
2016-08-11,2135.0,171411.41,0.07,1.69,0.05,0.18,0.0,155354.14,1463.0,1935.0,117458.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,8.92,3.22,14941.0,1199558.73,0.0,1.23,8.92,23.16,0.3243,46.79,0.047,83.25
2016-08-12,3872.0,306201.14,0.12,3.07,0.09,0.32,0.0,290384.97,2200.0,3672.0,173977.92,0.0,0.0,764.0,0.06,0.0,1000.0,0.0,0.0,737.0,27.0,0.0,0.0,0.06,764.0,0.09,0.0,0.0,0.18,0.0,0.0,0.0,13.43,4.84,14177.0,1121129.55,0.0,1.18,13.43,26.71,0.2447,30.08,0.0851,82.0
2016-08-15,4600.0,363772.02,0.15,3.65,0.1,0.38,0.0,276783.06,3100.0,3500.0,245150.71,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,172.0,0.25,0.02,0.0,0.0,18.93,6.82,13277.0,1049956.76,0.0,1.09,18.93,22.55,0.211,23.67,0.1012,82.0
2016-08-16,4600.0,361243.36,0.15,3.69,0.1,0.38,0.0,274859.08,3100.0,3500.0,243446.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,18.8,6.8,13391.0,1051610.83,0.0,1.1,18.8,22.46,0.2109,23.73,0.1009,81.43
2016-08-17,3500.0,273812.7,0.11,2.84,0.08,0.28,0.0,195580.5,2000.0,2500.0,156464.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.16,0.09,0.0,0.0,12.2,4.39,14391.0,1125839.6,0.0,1.17,12.2,28.61,0.2652,28.61,0.0768,81.12
2016-08-18,3500.0,273441.41,0.11,2.89,0.08,0.28,0.0,195315.29,2000.0,2500.0,156252.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,12.2,4.39,14391.0,1124312.95,0.0,1.17,12.2,28.61,0.2653,28.61,0.0768,81.01
2016-08-19,3500.0,273441.41,0.11,2.86,0.08,0.28,0.0,195315.29,2000.0,2500.0,156252.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,12.2,4.39,14391.0,1124312.95,0.0,1.17,12.2,28.58,0.2653,28.58,0.0768,81.01
2016-08-22,3500.0,273576.43,0.11,2.9,0.08,0.28,0.0,195411.73,2000.0,2500.0,156329.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,12.2,4.39,14391.0,1124868.1,0.0,1.17,12.2,28.58,0.2653,28.58,0.0768,81.05
2016-08-23,3500.0,270032.25,0.11,2.93,0.08,0.28,0.0,192880.18,2000.0,2500.0,154304.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,12.2,4.39,14391.0,1110295.47,0.0,1.17,12.2,28.65,0.2652,28.65,0.0768,80.0
2016-08-24,3500.0,269188.4,0.11,2.93,0.08,0.28,0.0,192277.43,2000.0,2500.0,153821.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,12.2,4.39,14391.0,1106825.79,0.0,1.15,12.2,28.6,0.2653,28.6,0.0768,79.75
2016-08-25,4500.0,347184.32,0.14,4.02,0.1,0.36,0.0,192880.18,3000.0,2500.0,231456.22,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,18.3,6.58,13391.0,1033143.4,0.0,1.07,18.3,22.28,0.3085,44.41,0.0987,80.0
2016-08-26,3762.0,286654.3,0.12,3.29,0.08,0.3,0.0,190493.29,2262.0,2500.0,172358.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,13.8,4.96,14129.0,1076591.87,0.0,1.13,13.8,26.61,0.2715,33.58,0.0825,79.01
2016-08-29,4762.0,367857.41,0.15,4.0,0.11,0.38,0.0,270369.79,3262.0,3500.0,251984.65,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1000.0,0.0,0.26,0.0,0.0,0.0,18.76,7.16,14129.0,1091444.23,0.0,1.12,18.79,21.85,0.2135,26.05,0.1045,80.1
2016-08-30,4762.0,366479.67,0.15,4.34,0.11,0.39,0.0,269357.17,3262.0,3500.0,251040.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,18.76,7.16,14129.0,1087356.42,0.0,1.13,18.77,21.87,0.2136,26.22,0.1045,79.8
2016-08-31,4762.0,366479.67,0.15,4.23,0.11,0.38,0.0,269357.17,3262.0,3500.0,251040.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,18.76,7.16,14129.0,1087356.42,0.0,1.13,18.75,21.82,0.2136,26.24,0.1045,79.8
2016-09-01,4762.0,365561.18,0.15,4.56,0.11,0.38,0.0,268682.09,3262.0,3500.0,250411.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,18.76,7.16,14129.0,1084631.22,0.0,1.13,18.73,21.76,0.2136,26.29,0.1045,79.6
2016-09-02,4762.0,367444.09,0.15,4.58,0.11,0.38,0.0,270066.01,3262.0,3500.0,251701.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,18.76,7.16,14129.0,1090217.89,0.0,1.12,18.77,21.84,0.2136,26.16,0.1045,80.01
2016-09-05,4762.0,371990.64,0.15,4.6,0.11,0.39,0.0,273407.66,3262.0,3500.0,254815.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,18.76,7.16,14129.0,1103707.65,0.0,1.13,18.76,21.74,0.2135,26.16,0.1045,81.0
2016-09-06,4762.0,376583.12,0.15,4.68,0.11,0.39,0.0,276783.06,3262.0,3500.0,257961.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,18.76,7.32,14129.0,1117333.67,0.0,1.14,18.71,21.64,0.2135,26.26,0.1068,82.0
2016-09-07,4762.0,375848.32,0.15,5.55,0.11,0.39,0.0,276242.99,3262.0,3500.0,257458.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,18.76,7.32,14129.0,1115153.5,0.0,1.16,18.76,21.83,0.2136,26.24,0.1068,81.84
2016-09-08,4762.0,376583.12,0.15,5.93,0.11,0.39,0.0,276783.06,3262.0,3500.0,257961.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,18.76,7.32,14129.0,1117333.67,0.0,1.16,18.75,21.78,0.2136,26.22,0.1068,82.0
2016-09-09,4762.0,369694.41,0.15,5.97,0.11,0.39,0.0,271719.95,3262.0,3500.0,253243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,18.76,7.32,14129.0,1096894.64,0.0,1.16,18.77,21.95,0.2136,26.29,0.1068,80.5
2016-09-12,4762.0,373276.54,0.15,5.92,0.11,0.39,0.0,274352.77,3262.0,3500.0,255696.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,18.76,7.32,14129.0,1107522.93,0.0,1.14,18.75,21.74,0.2135,26.19,0.1068,81.28
2016-09-13,4762.0,366525.6,0.15,5.99,0.11,0.39,0.0,269390.93,3262.0,3500.0,251072.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,18.76,7.32,14129.0,1087492.68,0.0,1.15,18.76,21.9,0.2136,26.32,0.1068,79.81
2016-09-14,5762.0,435603.67,0.19,6.97,0.13,0.46,0.0,264597.85,4262.0,3500.0,322204.59,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,24.51,9.56,13129.0,992544.35,0.0,1.05,24.5,18.12,0.2513,39.06,0.1292,78.39
2016-09-15,5500.0,419986.95,0.18,6.2,0.12,0.44,0.0,267264.42,4000.0,3500.0,305445.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,23.0,8.97,13391.0,1022553.68,0.0,1.05,23.0,18.89,0.2385,35.97,0.1233,79.18
2016-09-16,4382.0,338080.38,0.14,4.86,0.1,0.35,0.0,192880.18,2882.0,2500.0,222352.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1138.0,0.0,0.0,0.0,0.0,0.0,20.0,1000.0,0.23,0.08,0.0,0.0,17.56,6.46,13529.0,1043790.38,0.0,1.07,17.56,23.12,0.3011,42.78,0.0983,80.0
2016-09-19,4382.0,340108.86,0.14,4.81,0.1,0.35,0.0,194037.46,2882.0,2500.0,223686.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,17.56,6.46,13529.0,1050053.12,0.0,1.08,17.56,22.91,0.3015,42.9,0.0983,80.48
2016-09-20,5382.0,416737.67,0.17,5.89,0.12,0.43,0.0,193579.37,3882.0,2500.0,300590.05,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,23.65,8.71,12529.0,970142.37,0.0,1.01,23.66,18.59,0.3644,53.54,0.1207,80.29
2016-09-21,4500.0,350656.17,0.14,4.98,0.1,0.36,0.0,194808.98,3000.0,2500.0,233770.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,18.3,6.73,13391.0,1043474.83,0.0,1.08,18.3,22.28,0.3085,44.41,0.1009,80.8
2016-09-22,4362.0,340954.39,0.14,4.67,0.1,0.35,0.0,195411.73,2862.0,2500.0,223707.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,17.46,6.42,13529.0,1057490.13,0.0,1.09,17.46,23.03,0.3003,42.63,0.0978,81.05
2016-09-23,6009.0,469691.64,0.19,6.37,0.13,0.49,0.0,195411.73,4509.0,2500.0,352444.6,0.0,0.0,1647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,27.51,10.11,11882.0,928752.88,0.0,0.96,27.51,16.65,0.4034,58.41,0.1348,81.05
2016-09-26,4611.0,358683.13,0.15,4.82,0.1,0.37,0.0,194471.44,3111.0,2500.0,242000.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,18.98,6.98,13280.0,1033032.3,0.0,1.08,18.98,21.71,0.3156,45.82,0.1034,80.66
2016-09-27,4611.0,360195.06,0.15,4.69,0.1,0.37,0.0,195291.18,3111.0,2500.0,243020.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,18.98,6.98,13280.0,1037386.76,0.0,1.07,18.98,21.78,0.3152,45.73,0.1034,81.0
2016-09-28,4500.0,353694.03,0.14,4.48,0.1,0.37,0.0,196496.68,3000.0,2500.0,235796.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,18.3,6.73,13391.0,1052514.83,0.0,1.08,18.3,22.32,0.3084,44.39,0.1009,81.5
2016-09-29,4500.0,353650.63,0.14,4.47,0.1,0.37,0.0,196472.57,3000.0,2500.0,235767.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,18.3,6.73,13391.0,1052385.69,0.0,1.09,18.3,22.22,0.3086,44.45,0.1009,81.49
