DATE,SGO FP Equity_DX_SI_QTY,SGO FP Equity_DX_SHORT_INTEREST_VALUE,SGO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SGO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SGO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SGO FP Equity_DX_SI_MV,SGO FP Equity_DX_DSS,SGO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SGO FP Equity_DX_SUPPLY_SI_QTY,SGO FP Equity_DX_BROKER_SI_QTY,SGO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SGO FP Equity_DX_BROKER_SI_MV_NEW_x,SGO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SGO FP Equity_DX_SUPPLY_SI_QTY_INC_x,SGO FP Equity_DX_BROKER_SI_MV_INC_x,SGO FP Equity_DX_SUPPLY_SI_MV_NEW,SGO FP Equity_DX_BROKER_SI_QTY_ADD,SGO FP Equity_DX_BROKER_SI_QTY_NEW,SGO FP Equity_DX_SUPPLY_SI_MV_DEC,SGO FP Equity_DX_BROKER_SI_QTY_INC,SGO FP Equity_DX_SUPPLY_SI_QTY_DEC,SGO FP Equity_DX_BROKER_SI_MV_NEW_y,SGO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SGO FP Equity_DX_BROKER_SI_MV_INC_y,SGO FP Equity_DX_SUPPLY_SI_QTY_INC_y,SGO FP Equity_DX_BROKER_SI_MV_ADD,SGO FP Equity_DX_SUPPLY_SI_QTY_ADD,SGO FP Equity_DX_BROKER_SI_QTY_DEC,SGO FP Equity_DX_SUPPLY_SI_MV,SGO FP Equity_DX_BROKER_SI_MV_DEC,SGO FP Equity_DX_SUPPLY_SI_MV_RMV,SGO FP Equity_DX_BROKER_SI_MV_RMV,SGO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SGO FP Equity_DX_UTILIZATION_QUANTITY,SGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SGO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SGO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SGO FP Equity_DX_ACTIVE_UTILIZATION_MV,SGO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SGO FP Equity_DX_BROKER_SI_CON_RATIO,SGO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SGO FP Equity_DX_DEMAND_SUPPLY_RATIO,SGO FP Equity_PX_LAST
2024-08-15,2986110.0,225212416.2,0.75,3.51,0.59,222.89,0.0,181947582.36,2724871.0,2412458.0,205509770.82,0.0,0.0,29192.0,5.9,0.0,0.0,0.0,30.46,72364.0,414658.0,0.0,0.0,5.9,29192.0,0.0,469103.0,45542.0,202.1,2.14,0.0,0.0,1.66,1.66,161364736.0,12170128389.12,0.0,12014.71,1.65,18.08,0.2325,40.71,0.0182,75.42
2024-08-16,3012047.0,228674608.24,0.76,3.54,0.6,228.61,0.0,184997224.88,2853901.0,2436739.0,216668163.92,0.0,0.0,5606.0,31.61,0.0,3556.0,0.0,33.14,389312.0,448630.0,0.0,0.0,31.61,5606.0,0.27,572054.0,368587.0,215.79,27.08,0.0,0.0,1.74,1.74,161209264.0,12239007322.88,0.0,12159.68,1.74,23.38,0.2738,43.42,0.0184,75.92
2024-08-19,3433128.0,262428304.32,0.86,4.0,0.68,262.23,0.0,210691801.32,3152579.0,2756303.0,240983138.76,0.0,0.0,149800.0,29.43,0.0,0.0,0.0,1.68,373465.0,22254.0,0.0,0.0,29.43,149800.0,0.0,171132.0,53901.0,239.43,4.08,0.0,0.0,1.92,1.92,160907632.0,12299779390.08,0.0,12204.65,1.92,25.31,0.2572,39.34,0.0209,76.44
2024-08-20,3379971.0,259176176.28,0.85,4.01,0.67,259.1,0.0,204256043.28,3276635.0,2663746.0,251252371.8,0.0,0.0,38006.0,5.84,0.0,0.0,0.0,0.9,69297.0,12652.0,0.0,0.0,5.84,38006.0,0.0,98702.0,161854.0,250.02,12.28,0.0,0.0,1.99,1.99,160986608.0,12344453101.44,0.0,12295.16,1.99,25.8,0.2606,40.45,0.0206,76.68
2024-08-21,3293234.0,252788641.84,0.83,3.98,0.65,253.9,0.0,199115670.28,3063431.0,2594003.0,235148963.56,0.0,0.0,2620.0,1.01,0.0,0.0,0.0,16.3,4273.0,217477.0,0.0,0.0,1.01,2620.0,0.0,1653.0,74016.0,234.92,5.4,0.0,0.0,1.86,1.86,161400432.0,12389097160.32,0.0,12367.86,1.86,25.74,0.2702,41.6,0.02,76.76
2024-08-22,3304398.0,254174294.16,0.83,3.99,0.66,255.97,0.0,209017715.88,3087559.0,2717339.0,237495038.28,0.0,0.0,62995.0,12.68,0.0,0.0,0.0,6.83,152765.0,88722.0,0.0,0.0,12.68,62995.0,0.0,49855.0,29429.0,237.41,2.2,0.0,0.0,1.88,1.88,161517280.0,12423909177.6,0.0,12417.48,1.88,25.6,0.2803,42.91,0.0201,76.92
2024-08-23,3645811.0,283352430.92,0.92,4.47,0.72,283.1,0.0,249078377.24,3444517.0,3204817.0,267707861.24,0.0,0.0,524230.0,38.94,0.0,0.0,0.0,12.79,498462.0,167272.0,0.0,0.0,38.94,524230.0,0.0,0.0,10984.0,265.62,0.83,0.0,0.0,2.09,2.09,161053424.0,12517072113.28,0.0,12382.31,2.1,23.17,0.3328,50.86,0.0222,77.72
2024-08-26,3540963.0,276336752.52,0.89,4.37,0.7,277.5,0.0,254419062.44,3326960.0,3260111.0,259635958.4,0.0,0.0,0.0,13.53,0.0,0.0,0.0,12.17,149286.0,160142.0,0.0,0.0,13.53,0.0,0.0,42585.0,93992.0,258.16,7.2,0.0,0.0,2.02,2.02,161241488.0,12583285723.52,0.0,12550.08,2.02,24.34,0.3715,54.34,0.0215,78.04
2024-08-27,5248103.0,404208893.06,1.32,6.57,1.04,412.33,1.0,242986007.86,3166102.0,3154843.0,243853176.04,0.0,0.0,98182.0,5.04,0.0,0.0,0.0,26.4,63797.0,340667.0,0.0,0.0,5.04,98182.0,0.0,81627.0,169065.0,247.8,12.11,0.0,0.0,1.91,1.91,162208800.0,12493321776.0,0.0,12626.09,1.92,15.3,0.5409,71.41,0.0317,77.02
2024-08-28,5174292.0,401525059.2,1.3,6.55,1.03,401.66,1.0,238106598.4,3234006.0,3068384.0,250958865.6,0.0,0.0,3554.0,3.85,0.0,0.0,0.0,4.96,61027.0,56735.0,0.0,0.0,3.85,3554.0,0.0,121085.0,147486.0,249.82,13.43,0.0,0.0,1.95,1.95,162250512.0,12590639731.2,0.0,12542.29,1.95,15.63,0.5059,68.74,0.0313,77.6
2024-08-29,4343308.0,339907284.08,1.09,5.53,0.86,340.16,0.0,189755065.5,2761033.0,2424675.0,216078442.58,0.0,0.0,108111.0,0.02,0.0,62684.0,0.0,45.43,183.0,595104.0,0.0,0.0,0.02,108111.0,4.86,14020.0,706576.0,214.45,53.46,0.0,0.0,1.67,1.67,162731600.0,12735375016.0,0.0,12653.83,1.67,9.94,0.6266,78.28,0.0262,78.26
2024-08-30,4076730.0,322387808.4,1.03,5.33,0.81,320.69,0.0,196139909.76,2463193.0,2480272.0,194789302.44,0.0,0.0,91673.0,10.84,0.0,0.0,0.0,30.85,132548.0,401389.0,0.0,0.0,10.84,91673.0,0.0,11876.0,76951.0,193.02,5.89,0.0,0.0,1.49,1.49,162995072.0,12889650293.76,0.0,12793.85,1.49,10.97,0.6281,78.29,0.0246,79.08
2024-09-02,4404075.0,350300125.5,1.11,5.8,0.87,348.45,0.0,211473157.08,2641853.0,2658702.0,210132987.62,0.0,0.0,167989.0,14.76,0.0,0.0,0.0,0.45,184229.0,5799.0,0.0,0.0,14.76,167989.0,0.0,16470.0,5799.0,209.6,0.45,0.0,0.0,1.6,1.6,162760544.0,12945973669.76,0.0,12880.2,1.6,10.25,0.5458,72.37,0.0266,79.54
2024-09-03,4527966.0,354268059.84,1.14,6.0,0.9,362.04,0.0,217827358.08,2817810.0,2784092.0,220465454.4,0.0,0.0,36119.0,22.63,0.0,0.0,0.0,0.94,284623.0,14989.0,0.0,0.0,22.63,36119.0,0.0,154827.0,159233.0,224.75,9.83,0.0,0.0,1.7,1.7,162838672.0,12740497697.28,0.0,12921.68,1.71,10.7,0.4861,67.86,0.0273,78.24
2024-09-04,4427015.0,339906211.7,1.11,5.88,0.88,348.12,0.0,207945116.72,2742042.0,2708324.0,210533984.76,0.0,0.0,24854.0,0.0,0.0,0.0,0.0,8.53,0.0,103159.0,0.0,0.0,0.0,24854.0,0.0,2537.0,75768.0,215.07,8.45,0.0,0.0,1.66,1.66,162717216.0,12493427844.48,0.0,12672.7,1.67,10.38,0.4915,68.26,0.0268,76.78
2024-09-05,4244082.0,327812893.68,1.07,5.68,0.84,327.87,0.0,195845959.24,2553407.0,2535551.0,197225156.68,0.0,0.0,1634.0,1.3,0.0,0.0,0.0,15.31,16590.0,192273.0,0.0,0.0,1.3,1634.0,0.0,2004.0,189363.0,196.61,15.44,0.0,0.0,1.54,1.54,162868336.0,12579950272.64,0.0,12516.33,1.55,10.45,0.5237,70.8,0.0257,77.24
2024-09-06,3884154.0,291466916.16,0.98,5.27,0.77,300.35,0.0,171725738.24,2306312.0,2288456.0,173065652.48,0.0,0.0,0.0,7.34,0.0,0.0,0.0,26.76,101870.0,349391.0,0.0,0.0,7.34,0.0,0.0,102296.0,348965.0,178.32,26.14,0.0,0.0,1.39,1.39,163391712.0,12260914068.48,0.0,12550.51,1.4,11.05,0.4837,67.66,0.0234,75.04
2024-09-09,2697323.0,207262299.32,0.68,3.7,0.54,205.99,0.0,187023411.72,2473854.0,2433933.0,190090941.36,0.0,0.0,180938.0,5.01,0.0,130843.0,0.0,7.99,106320.0,94683.0,0.0,0.0,5.01,180938.0,9.81,81287.0,91686.0,186.55,7.41,0.0,0.0,1.49,1.49,163296304.0,12547687999.36,0.0,12361.24,1.49,16.67,0.329,51.67,0.0163,76.84
2024-09-10,2408823.0,186394723.74,0.61,3.31,0.48,187.42,0.0,179464261.42,2299405.0,2319259.0,177927958.9,0.0,0.0,19566.0,4.25,0.0,0.0,0.0,17.15,18758.0,231972.0,0.0,0.0,4.25,19566.0,0.0,37957.0,133432.0,176.88,9.62,0.0,0.0,1.39,1.39,162968944.0,12610536886.72,0.0,12557.6,1.39,18.46,0.397,58.86,0.0146,77.38
2024-09-11,2418018.0,185848863.48,0.61,3.28,0.48,188.26,0.0,178964974.44,2286764.0,2328454.0,175760681.04,0.0,0.0,0.0,7.38,0.0,1200.0,0.0,6.8,97655.0,93133.0,0.0,0.0,7.38,0.0,0.1,80492.0,89660.0,176.77,7.32,0.0,0.0,1.39,1.39,162287024.0,12473380664.64,0.0,12551.46,1.39,16.45,0.3995,58.95,0.0147,76.86
2024-09-12,1907436.0,148818156.72,0.48,2.62,0.38,148.47,0.0,139560147.48,1764169.0,1788774.0,137640465.38,0.0,0.0,0.0,2.09,0.0,0.0,0.0,43.16,28603.0,553193.0,0.0,0.0,2.09,0.0,0.0,30598.0,568283.0,135.49,44.06,0.0,0.0,1.07,1.07,162744832.0,12697351792.64,0.0,12528.75,1.07,20.25,0.4881,66.05,0.0116,78.02
2024-09-13,1739883.0,137137578.06,0.44,2.44,0.35,137.57,0.0,128549193.22,1650856.0,1630921.0,130120469.92,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8.48,0.0,113313.0,0.0,0.0,0.0,0.0,0.23,0.0,160853.0,128.64,10.55,0.0,0.0,1.0,1.0,162901984.0,12839934378.88,0.0,12720.95,1.0,21.96,0.5297,69.16,0.0106,78.82
2024-09-16,2855526.0,224615675.16,0.72,4.15,0.57,226.99,0.0,128065087.44,1622619.0,1628084.0,127635210.54,0.0,0.0,0.0,6.03,0.0,2024.0,0.0,7.66,59563.0,99823.0,0.0,0.0,6.03,0.0,0.16,71586.0,64424.0,128.12,5.0,0.0,0.0,0.99,0.99,162848192.0,12809638782.72,0.0,12814.09,0.99,13.2,0.7031,82.79,0.0174,78.66
2024-09-17,2780140.0,224579709.2,0.7,4.26,0.55,220.74,0.0,128780768.48,1554456.0,1594216.0,125568955.68,0.0,0.0,28552.0,6.99,0.0,0.0,0.0,7.66,88849.0,96715.0,0.0,0.0,6.99,28552.0,0.0,0.0,122717.0,122.32,9.61,0.0,0.0,0.95,0.95,162873408.0,13156913898.24,0.0,12887.76,0.94,12.29,0.678,81.35,0.0169,80.78
2024-09-18,3129154.0,253273724.76,0.79,4.78,0.62,254.24,0.0,128077108.74,1963684.0,1582371.0,158940582.96,0.0,0.0,8635.0,0.2,0.0,461.0,0.0,3.13,1500.0,40136.0,0.0,0.0,0.2,8635.0,0.04,440729.0,13806.0,158.71,1.03,0.0,0.0,1.19,1.19,162576000.0,13158901440.0,0.0,13134.14,1.19,12.26,0.5415,71.75,0.019,80.94
2024-09-19,3237348.0,273620652.96,0.81,5.04,0.64,264.22,0.0,133979920.72,1965610.0,1585186.0,166133357.2,0.0,0.0,60236.0,4.19,0.0,62928.0,0.0,8.61,46054.0,106672.0,0.0,0.0,4.19,60236.0,5.07,48362.0,106167.0,159.32,8.24,0.0,0.0,1.19,1.19,162624352.0,13745010231.04,0.0,13221.21,1.19,11.99,0.556,73.17,0.0197,84.52
2024-09-20,2818869.0,235037297.22,0.71,4.18,0.56,235.05,0.0,128942167.2,1627736.0,1546440.0,135720627.68,0.0,0.0,89605.0,0.87,0.0,0.0,0.0,33.84,9000.0,427479.0,0.0,0.0,0.87,89605.0,0.0,0.0,47746.0,137.59,4.41,0.0,0.0,0.99,0.99,162943168.0,13586201347.84,0.0,13660.75,1.0,5.91,0.6814,82.18,0.0171,83.38
2024-09-23,3542895.0,292572269.1,0.89,4.92,0.7,297.62,0.0,149860485.98,2073476.0,1814731.0,171227648.08,0.0,0.0,361910.0,26.59,0.0,0.0,0.0,1.0,280167.0,11876.0,0.0,0.0,26.59,361910.0,0.0,95706.0,11876.0,173.68,1.24,0.0,0.0,1.25,1.25,164203520.0,13559926681.6,0.0,13653.75,1.26,4.73,0.6443,79.82,0.0213,82.58
2024-09-24,3910145.0,321022904.5,0.98,5.37,0.78,324.27,0.0,177671460.6,2136740.0,2164086.0,175426354.0,0.0,0.0,70990.0,35.47,0.0,0.0,0.0,9.79,449041.0,116173.0,0.0,0.0,35.47,70990.0,0.0,108447.0,99686.0,176.93,8.68,0.0,0.0,1.28,1.28,164299408.0,13488981396.8,0.0,13528.08,1.29,9.84,0.5663,74.1,0.0235,82.1
2024-09-25,4586610.0,378211860.6,1.15,6.19,0.91,377.75,0.0,214844005.18,2667948.0,2605433.0,219998992.08,0.0,0.0,40664.0,31.51,0.0,102030.0,0.0,6.67,373974.0,80242.0,0.0,0.0,31.51,40664.0,8.38,584679.0,34657.0,219.18,4.42,1.11,0.0,1.6,1.6,164006480.0,13523974340.8,13893.0,13482.22,1.6,9.79,0.4099,61.87,0.0275,82.46
2024-09-26,4666362.0,392441044.2,1.17,6.01,0.93,385.87,0.0,237871047.1,2497405.0,2828431.0,210031760.5,0.0,0.0,0.0,18.84,0.0,65344.0,0.0,19.18,229895.0,235887.0,0.0,0.0,18.84,0.0,5.5,65344.0,72241.0,206.15,5.5,0.0,0.0,1.52,1.52,161826336.0,13609594857.6,0.0,13377.81,1.52,13.46,0.3773,58.32,0.0284,84.1
2024-09-27,4767550.0,396564809.0,1.2,6.05,0.95,400.8,0.0,246071394.0,2730281.0,2958300.0,227104773.58,0.0,0.0,143710.0,18.82,0.0,0.0,0.0,8.33,223482.0,128897.0,0.0,0.0,18.82,143710.0,0.0,218063.0,93613.0,229.41,5.52,0.0,0.0,1.66,1.66,161994576.0,13474708831.68,0.0,13591.06,1.66,13.12,0.3467,55.62,0.0289,83.18
2024-09-30,5300877.0,433187668.44,1.33,6.63,1.05,442.25,1.0,269536667.4,2994419.0,3298295.0,244703920.68,0.0,0.0,250167.0,26.86,0.0,0.0,0.0,0.0,339995.0,0.0,0.0,0.0,26.86,250167.0,0.0,13971.0,0.0,249.25,0.0,0.0,0.0,1.81,1.81,162024704.0,13240658810.88,0.0,13455.51,1.82,13.98,0.3524,56.11,0.0321,81.72
2024-10-01,5014321.0,410472317.06,1.26,6.03,0.99,411.61,1.0,249203942.2,2940958.0,3044270.0,240746821.88,0.0,0.0,148203.0,13.79,0.0,0.0,0.0,18.95,159466.0,212927.0,0.0,0.0,13.79,148203.0,0.0,11263.0,413491.0,240.63,37.89,0.0,0.0,1.76,1.76,164342352.0,13453064934.72,0.0,13485.35,1.75,8.53,0.3722,58.73,0.03,81.86
2024-10-02,5512242.0,452003844.0,1.39,6.53,1.09,453.98,1.0,304730040.0,3444083.0,3716220.0,282414806.0,0.0,0.0,113751.0,61.4,0.0,0.0,0.0,20.08,739626.0,247764.0,0.0,0.0,61.4,113751.0,0.0,637138.0,67676.0,282.44,5.46,0.0,0.0,2.06,2.06,163945664.0,13443544448.0,0.0,13439.53,2.06,14.58,0.3132,51.89,0.0329,82.0
2024-10-03,4849427.0,388536091.24,1.22,5.68,0.96,395.0,0.0,236473458.92,2881271.0,2951491.0,230847432.52,0.0,0.0,34775.0,8.75,0.0,0.0,0.0,56.87,131531.0,694404.0,0.0,0.0,8.75,34775.0,0.0,96817.0,896260.0,234.79,74.6,0.0,0.0,1.72,1.72,164374000.0,13169644880.0,0.0,13432.7,1.72,16.32,0.4494,64.13,0.029,80.12
2024-10-04,5060066.0,413103788.24,1.27,5.82,1.0,408.89,1.0,258776838.84,3028776.0,3169731.0,247269272.64,0.0,0.0,42580.0,2.85,0.0,195085.0,0.0,8.66,54407.0,103091.0,0.0,0.0,2.85,42580.0,16.09,208016.0,31252.0,242.65,2.84,0.0,0.0,1.81,1.81,164130656.0,13399626755.84,0.0,13209.81,1.8,15.93,0.4292,62.58,0.0303,81.64
2024-10-07,4571486.0,373307546.76,1.15,5.17,0.91,375.88,0.0,207335719.92,3123272.0,2539012.0,255046391.52,0.0,0.0,0.0,3.11,0.0,0.0,0.0,16.77,40633.0,231463.0,0.0,0.0,3.11,0.0,0.0,325959.0,671352.0,255.46,51.3,0.0,0.0,1.87,1.87,164088160.0,13399439145.6,0.0,13397.97,1.87,9.93,0.4327,63.93,0.0273,81.66
2024-10-08,4949701.0,405677493.96,1.25,5.54,0.98,405.91,0.0,214417768.92,3530062.0,2616127.0,289323881.52,0.0,0.0,405780.0,15.44,0.0,0.0,0.0,7.26,195716.0,88790.0,0.0,0.0,15.44,405780.0,0.0,89800.0,118601.0,288.06,9.46,0.0,0.0,2.11,2.11,163632928.0,13411354778.88,0.0,13361.85,2.11,9.4,0.4467,65.07,0.0296,81.96
2024-10-09,4723460.0,389779919.2,1.19,5.22,0.94,389.54,0.0,186590098.0,3225977.0,2261150.0,266207622.04,0.0,0.0,92670.0,6.87,0.0,49584.0,0.0,37.75,72325.0,463919.0,0.0,0.0,6.87,92670.0,4.05,67164.0,476886.0,264.98,39.35,0.0,0.0,1.93,1.93,164051472.0,13537527469.44,0.0,13475.17,1.93,7.84,0.5289,71.64,0.0282,82.52
2024-10-10,5000053.0,411404360.84,1.26,5.55,0.99,413.58,1.0,221921584.28,3036852.0,2697151.0,249872182.56,0.0,0.0,101039.0,31.6,0.0,77804.0,0.0,51.11,376967.0,623775.0,0.0,0.0,31.6,101039.0,6.39,333611.0,18770.0,250.59,1.67,0.0,0.0,1.81,1.81,164544976.0,13538760625.28,0.0,13573.67,1.81,10.77,0.5313,71.65,0.0298,82.28
2024-10-11,4866227.0,401269078.42,1.22,5.35,0.97,401.55,0.0,209406180.48,2774435.0,2539488.0,228779910.1,0.0,0.0,18980.0,0.0,0.0,0.0,0.0,23.29,0.0,281397.0,0.0,0.0,0.0,18980.0,0.0,0.0,157663.0,228.15,13.4,0.0,0.0,1.66,1.66,164489856.0,13563833525.76,0.0,13527.35,1.66,11.49,0.5613,73.64,0.0291,82.46
2024-10-14,3561234.0,295938545.4,0.9,3.98,0.71,295.66,0.0,235774810.2,3049889.0,2837242.0,253445775.9,0.0,0.0,36459.0,27.93,0.0,0.0,0.0,4.53,330574.0,55120.0,0.0,0.0,27.93,36459.0,0.0,294115.0,32820.0,251.89,2.68,0.0,0.0,1.82,1.82,164396032.0,13661310259.2,0.0,13580.52,1.82,16.03,0.3343,53.49,0.0213,83.1
2024-10-15,5179049.0,432450591.5,1.3,5.76,1.03,433.11,1.0,231406556.0,2987711.0,2771336.0,249473868.5,0.0,0.0,3665.0,0.0,0.0,0.0,0.0,4.7,0.0,65843.0,0.0,0.0,0.0,3665.0,0.0,0.0,65906.0,248.95,5.1,0.0,0.0,1.78,1.78,164395344.0,13727011224.0,0.0,13682.79,1.79,10.76,0.5111,70.05,0.0309,83.5
2024-10-16,4357640.0,365867454.4,1.1,4.76,0.86,364.85,0.0,206672493.64,2493730.0,2461559.0,209373570.8,0.0,0.0,500.0,0.38,0.0,0.0,0.0,40.94,3665.0,494481.0,0.0,0.0,0.38,500.0,0.0,0.0,313442.0,208.21,26.17,0.0,0.0,1.49,1.49,164862112.0,13841822923.52,0.0,13779.57,1.49,6.0,0.6009,76.83,0.026,83.96
2024-10-17,4139407.0,350111044.06,1.04,4.52,0.82,349.17,0.0,189700675.9,2425176.0,2242855.0,205121386.08,0.0,0.0,17787.0,2.91,0.0,0.0,0.0,18.82,21807.0,225791.0,0.0,0.0,2.91,17787.0,0.0,139450.0,240511.0,203.87,19.98,0.0,0.0,1.45,1.45,165067904.0,13961443320.32,0.0,13890.06,1.45,6.25,0.6598,80.67,0.0247,84.58
2024-10-18,4457544.0,377910580.32,1.12,4.89,0.88,379.09,0.0,197936374.68,2380448.0,2334706.0,201814381.44,0.0,0.0,104277.0,24.16,0.0,0.0,0.0,15.25,258050.0,181675.0,0.0,0.0,24.16,104277.0,0.0,32670.0,166199.0,201.65,14.7,0.0,0.0,1.42,1.42,165454576.0,14027238953.28,0.0,13969.54,1.42,6.87,0.6422,79.52,0.0266,84.78
2024-10-21,4551950.0,383547307.0,1.15,5.03,0.9,387.74,0.0,198878793.74,2449261.0,2360299.0,206374731.86,0.0,0.0,94831.0,2.78,0.0,0.0,0.0,2.31,30395.0,27918.0,0.0,0.0,2.78,94831.0,0.0,1900.0,4802.0,208.02,0.32,0.0,0.0,1.46,1.46,165322448.0,13930069468.48,0.0,14016.62,1.46,6.83,0.6531,80.25,0.0271,84.26
2024-10-22,4675263.0,387953323.74,1.18,5.2,0.93,395.25,0.0,192485635.74,2569075.0,2319663.0,213181843.5,0.0,0.0,278701.0,8.88,0.0,21688.0,0.0,15.37,120126.0,180575.0,0.0,0.0,8.88,278701.0,1.84,21688.0,182450.0,216.52,15.55,0.0,0.0,1.53,1.53,165248960.0,13712358700.8,0.0,13911.83,1.53,7.43,0.6909,82.62,0.0279,82.98
2024-10-23,4962590.0,406336869.2,1.25,5.58,0.98,412.69,0.0,206639491.56,2628130.0,2523687.0,215191284.4,0.0,0.0,106735.0,17.8,0.0,0.0,0.0,4.6,249160.0,47680.0,0.0,0.0,17.8,106735.0,0.0,0.0,45136.0,217.77,3.8,0.0,0.0,1.56,1.56,165435280.0,13545840726.4,0.0,13697.93,1.56,8.88,0.6614,80.51,0.0295,81.88
2024-10-24,4827054.0,394177229.64,1.21,5.42,0.96,395.81,0.0,195635638.44,2625139.0,2395734.0,214368850.74,0.0,0.0,28782.0,0.81,0.0,69355.0,0.0,4.97,12877.0,58557.0,0.0,0.0,0.81,28782.0,5.73,26784.0,210185.0,214.51,19.97,0.0,0.0,1.56,1.56,165443584.0,13510123069.44,0.0,13516.73,1.56,9.44,0.6368,78.95,0.0287,81.66
2024-10-25,4352049.0,356345772.12,1.1,4.87,0.86,355.21,0.0,173451398.68,2302050.0,2118361.0,188491854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58,0.0,349956.0,0.0,0.0,0.0,0.0,0.0,26867.0,277373.0,187.72,23.82,0.0,0.0,1.37,1.37,165309568.0,13535547427.84,0.0,13501.47,1.37,10.12,0.6598,80.44,0.026,81.88
2024-10-28,4016116.0,333498272.64,1.01,4.48,0.8,328.76,0.0,165960837.6,2084577.0,1998565.0,173103274.08,0.0,0.0,12480.0,2.15,0.0,164.0,0.0,18.62,26867.0,230117.0,0.0,0.0,2.15,12480.0,0.01,164.0,146827.0,170.58,11.58,0.0,0.0,1.25,1.25,165142272.0,13713414266.88,0.0,13563.07,1.24,11.3,0.6567,80.15,0.024,83.04
2024-10-29,3879063.0,319712372.46,0.98,4.29,0.77,322.82,0.0,161183436.7,2161972.0,1955635.0,178189732.24,0.0,0.0,66886.0,0.23,0.0,80.0,0.0,2.29,2528.0,30442.0,0.0,0.0,0.23,66886.0,0.01,40951.0,45538.0,179.95,3.53,0.0,0.0,1.29,1.29,165010192.0,13600140024.64,0.0,13680.32,1.3,10.61,0.6685,80.98,0.0232,82.42
2024-10-30,3558313.0,297047969.24,0.9,4.01,0.71,292.2,0.0,150879498.04,1991962.0,1807373.0,166288987.76,0.0,0.0,196.0,3.99,0.0,0.0,0.0,18.13,45713.0,208756.0,0.0,0.0,3.99,196.0,0.0,38550.0,193975.0,163.33,18.02,0.0,0.0,1.19,1.19,164915872.0,13767176994.56,0.0,13598.31,1.19,12.32,0.6524,79.76,0.0213,83.48
2024-10-31,3731782.0,309663270.36,0.94,4.12,0.74,308.06,0.0,168536446.02,2079190.0,2031049.0,172531186.2,0.0,0.0,10794.0,26.76,0.0,0.0,0.0,5.71,314891.0,71577.0,0.0,0.0,26.76,10794.0,0.0,148011.0,91215.0,171.35,7.33,0.0,0.0,1.24,1.24,165323328.0,13718529757.44,0.0,13775.03,1.23,11.62,0.5584,73.4,0.0223,82.98
2024-11-01,3441188.0,290711562.24,0.87,3.85,0.68,287.06,0.0,158456939.52,1921926.0,1875674.0,162364308.48,0.0,0.0,5622.0,0.15,0.0,0.0,0.0,31.43,1970.0,382338.0,0.0,0.0,0.15,5622.0,0.0,219452.0,157345.0,158.96,10.75,0.0,0.0,1.15,1.15,165604544.0,13990271877.12,0.0,13808.34,1.14,11.4,0.5677,74.06,0.0205,84.48
2024-11-04,4420066.0,367572688.56,1.11,5.16,0.88,372.61,0.0,197195062.68,2518638.0,2371273.0,209449936.08,0.0,0.0,474203.0,42.67,0.0,0.0,0.0,0.23,498398.0,3099.0,0.0,0.0,42.67,474203.0,0.0,125608.0,2799.0,212.27,0.21,0.0,0.0,1.5,1.5,165516608.0,13764361121.28,0.0,13914.56,1.5,9.86,0.5559,73.16,0.0263,83.16
2024-11-05,4157153.0,350032282.6,1.05,4.88,0.82,347.77,0.0,189845319.0,2246525.0,2254695.0,189157405.0,0.0,0.0,5913.0,9.49,0.0,0.0,0.0,27.66,129170.0,324861.0,0.0,0.0,9.49,5913.0,0.0,46835.0,245748.0,186.88,20.12,0.0,0.0,1.33,1.33,166385792.0,14009683686.4,0.0,13856.69,1.33,7.32,0.6329,78.92,0.0247,84.2
2024-11-06,4006354.0,337655515.12,1.01,4.76,0.79,340.48,0.0,183214185.0,2178892.0,2173875.0,183637017.76,0.0,0.0,3009.0,0.76,0.0,0.0,0.0,8.84,11811.0,111310.0,0.0,0.0,0.76,3009.0,0.0,40668.0,92631.0,184.97,5.17,0.0,0.0,1.29,1.29,166245328.0,14011156243.84,0.0,14072.58,1.3,7.56,0.6251,78.4,0.0238,84.28
2024-11-07,2576578.0,223337781.04,0.65,3.08,0.51,220.69,0.0,194277704.28,2352534.0,2241321.0,203917647.12,0.0,0.0,27043.0,15.19,0.0,0.0,0.0,2.02,165093.0,21832.0,0.0,0.0,15.19,27043.0,0.0,234237.0,97647.0,199.25,7.9,5.64,0.0,1.4,1.4,165724624.0,14365010408.32,65806.0,14035.06,1.4,11.0,0.3989,60.32,0.0153,86.68
