DATE,CAP FP Equity_DX_SI_QTY,CAP FP Equity_DX_SHORT_INTEREST_VALUE,CAP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CAP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CAP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CAP FP Equity_DX_SI_MV,CAP FP Equity_DX_DSS,CAP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CAP FP Equity_DX_SUPPLY_SI_QTY,CAP FP Equity_DX_BROKER_SI_QTY,CAP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CAP FP Equity_DX_BROKER_SI_MV_NEW_x,CAP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CAP FP Equity_DX_SUPPLY_SI_QTY_INC_x,CAP FP Equity_DX_BROKER_SI_MV_INC_x,CAP FP Equity_DX_SUPPLY_SI_MV_NEW,CAP FP Equity_DX_BROKER_SI_QTY_ADD,CAP FP Equity_DX_BROKER_SI_QTY_NEW,CAP FP Equity_DX_SUPPLY_SI_MV_DEC,CAP FP Equity_DX_BROKER_SI_QTY_INC,CAP FP Equity_DX_SUPPLY_SI_QTY_DEC,CAP FP Equity_DX_BROKER_SI_MV_NEW_y,CAP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CAP FP Equity_DX_BROKER_SI_MV_INC_y,CAP FP Equity_DX_SUPPLY_SI_QTY_INC_y,CAP FP Equity_DX_BROKER_SI_MV_ADD,CAP FP Equity_DX_SUPPLY_SI_QTY_ADD,CAP FP Equity_DX_BROKER_SI_QTY_DEC,CAP FP Equity_DX_SUPPLY_SI_MV,CAP FP Equity_DX_BROKER_SI_MV_DEC,CAP FP Equity_DX_SUPPLY_SI_MV_RMV,CAP FP Equity_DX_BROKER_SI_MV_RMV,CAP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CAP FP Equity_DX_UTILIZATION_QUANTITY,CAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CAP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CAP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CAP FP Equity_DX_ACTIVE_UTILIZATION_MV,CAP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CAP FP Equity_DX_BROKER_SI_CON_RATIO,CAP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CAP FP Equity_DX_DEMAND_SUPPLY_RATIO,CAP FP Equity_PX_LAST
2006-09-18,13279706.0,450155325.93,10.84,9.7,10.05,590.01,3.0,278585468.87,8390688.0,8218348.0,284427448.27,0.0,0.0,2465.0,27.41,0.0,0.0,0.0,3.3,592968.0,101249.0,0.0,0.0,27.41,2465.0,0.0,0.0,39325.0,366.67,1.13,0.0,0.0,26.95,26.95,22741976.0,770907248.89,0.0,990.82,27.01,13.97,0.1118,21.85,0.4266,43.74
2006-09-19,13245542.0,439655957.4,10.82,9.75,10.03,589.79,3.0,271496708.75,8381686.0,8179398.0,278211203.66,0.0,0.0,5742.0,5.91,0.0,0.0,0.0,0.52,131285.0,14745.0,0.0,0.0,5.91,5742.0,0.0,0.0,170236.0,366.93,6.36,0.0,0.0,26.75,26.75,22952702.0,761863287.49,0.0,989.33,27.05,15.04,0.1098,20.5,0.4227,42.83
2006-09-20,13821182.0,465511122.07,11.29,10.2,10.46,609.28,3.0,292769464.27,8420544.0,8692424.0,283612276.13,0.0,0.0,112199.0,30.48,0.0,0.0,0.0,7.78,700000.0,151509.0,0.0,0.0,30.48,112199.0,0.0,78169.0,186974.0,364.05,10.28,0.0,0.0,26.44,26.44,23431140.0,789184041.77,0.0,1015.91,26.38,19.19,0.1167,20.01,0.4339,43.46
2006-09-21,14337454.0,480232949.0,11.71,10.66,10.86,631.92,3.0,308182625.05,8428463.0,9200856.0,282311325.43,0.0,0.0,12461.0,22.63,0.0,0.0,0.0,0.14,508432.0,4543.0,0.0,0.0,22.63,12461.0,0.0,0.0,0.0,365.88,0.0,0.0,0.0,26.73,26.73,23101616.0,773788510.73,0.0,1000.33,26.78,18.75,0.1146,19.4,0.4547,43.22
2006-09-22,14654700.0,476889720.03,11.97,10.88,11.1,643.06,3.0,302163284.36,8578862.0,9285401.0,279171262.28,0.0,0.0,25399.0,9.49,0.0,0.0,0.0,4.71,201840.0,109936.0,0.0,0.0,9.49,25399.0,0.0,234937.0,117295.0,370.04,5.79,0.0,0.0,27.29,27.29,22855352.0,743753363.53,0.0,971.65,27.58,18.28,0.1115,18.92,0.4662,41.99
2006-09-25,14895492.0,484379200.37,12.16,10.89,11.28,644.78,3.0,310022723.54,7951948.0,9533731.0,258585497.79,0.0,0.0,52865.0,23.84,0.0,0.0,0.0,30.37,596900.0,679780.0,0.0,0.0,23.84,52865.0,0.0,0.0,348570.0,337.44,15.89,0.0,0.0,25.35,25.35,23419754.0,761575496.49,0.0,990.56,25.41,19.09,0.1229,21.97,0.4748,41.96
2006-09-26,14945620.0,488673304.82,12.2,10.94,11.32,644.55,3.0,312151590.07,7990456.0,9546867.0,261261997.86,0.0,0.0,49070.0,14.64,0.0,173733.0,0.0,0.45,348733.0,10562.0,0.0,0.0,14.64,49070.0,7.29,0.0,509330.0,339.14,23.78,0.0,0.0,25.4,25.4,23469876.0,767388831.55,0.0,995.73,25.41,17.69,0.1248,24.56,0.4751,42.19
2006-09-27,15164496.0,495359747.91,12.38,11.16,11.48,653.81,3.0,319956651.5,7941763.0,9794864.0,259423703.74,0.0,0.0,32762.0,10.92,0.0,0.0,0.0,5.99,265948.0,137606.0,0.0,0.0,10.92,32762.0,0.0,56151.0,17951.0,336.69,0.74,0.0,0.0,24.97,24.97,23869360.0,779710723.8,0.0,1006.62,25.06,17.53,0.1253,24.42,0.4767,42.15
2006-09-28,15145879.0,494047336.75,12.25,11.51,11.47,652.93,3.0,320470772.02,7911264.0,9824588.0,258059562.57,0.0,0.0,23487.0,24.04,0.0,0.0,0.0,3.16,568732.0,73986.0,0.0,0.0,24.04,23487.0,0.0,20000.0,539008.0,335.18,22.73,0.0,0.0,24.95,24.95,23801774.0,776396210.12,0.0,1001.74,25.07,17.86,0.1198,23.4,0.4776,42.09
2006-09-29,15094939.0,489344127.39,12.21,11.64,11.43,650.08,3.0,311793313.75,8067245.0,9617978.0,261522021.72,0.0,0.0,361566.0,0.45,0.0,0.0,0.0,10.86,16919.0,257610.0,0.0,0.0,0.45,361566.0,0.0,52025.0,223529.0,341.38,9.59,0.0,0.0,25.54,25.54,23514796.0,762297040.71,0.0,985.79,25.72,17.92,0.1166,22.42,0.478,41.83
2006-10-02,14357007.0,464198107.67,11.61,11.11,10.87,610.48,3.0,286279792.76,8056026.0,8854239.0,260471560.99,0.0,0.0,39856.0,15.64,0.0,0.0,0.0,2.35,407645.0,51075.0,0.0,0.0,15.64,39856.0,0.0,0.0,1171384.0,337.67,53.93,0.0,0.0,25.32,25.32,23757650.0,768144514.56,0.0,993.08,25.37,20.25,0.132,23.85,0.4513,41.72
2006-10-03,13376413.0,436743331.09,10.82,10.27,10.13,568.79,3.0,257286642.42,8033751.0,7880080.0,262304040.17,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.94,0.0,22831.0,0.0,0.0,0.0,555.0,0.0,0.0,974160.0,337.36,41.76,0.0,0.0,25.25,25.25,23778478.0,776373433.59,0.0,999.02,25.24,21.89,0.1323,23.16,0.4205,42.13
2006-10-04,13288071.0,440861649.85,10.75,10.19,10.06,568.58,3.0,264132512.03,7976478.0,7961254.0,264637602.48,0.0,0.0,128939.0,20.91,0.0,0.0,0.0,7.38,490000.0,186212.0,0.0,0.0,20.91,128939.0,0.0,0.0,408825.0,338.34,16.41,0.0,0.0,25.28,25.28,23580536.0,782337331.37,0.0,1005.89,25.17,20.87,0.1319,23.33,0.4211,42.81
2006-10-05,12683095.0,422657767.6,10.26,9.64,9.6,547.02,2.0,250854353.81,7778665.0,7527626.0,259220102.33,0.0,0.0,24.0,1.68,0.0,0.0,0.0,7.44,18759.0,197838.0,0.0,0.0,1.68,24.0,0.0,0.0,452387.0,333.19,18.29,0.0,0.0,24.76,24.76,23640332.0,787802184.59,0.0,1011.41,24.78,22.15,0.1339,22.18,0.4037,43.0
2006-10-06,12703676.0,425214207.17,10.28,9.68,9.62,552.61,2.0,252896641.71,7860844.0,7555526.0,263116168.04,0.0,0.0,92275.0,6.95,0.0,0.0,0.0,0.0,150520.0,12284.0,0.0,0.0,6.95,92275.0,0.0,2189.0,122620.0,339.92,3.76,0.0,0.0,24.88,24.88,23734232.0,794426167.87,0.0,1022.46,24.95,21.63,0.1303,22.02,0.4021,43.19
2006-10-09,12507455.0,424462226.71,10.12,9.53,9.47,546.01,2.0,249816746.69,7874018.0,7361248.0,267218487.97,0.0,0.0,4.0,15.97,0.0,0.0,0.0,1.97,355284.0,52196.0,0.0,0.0,15.97,4.0,0.0,65366.0,549562.0,341.25,23.2,0.0,0.0,24.9,24.9,23752344.0,806077081.54,0.0,1031.8,24.85,18.96,0.1263,23.78,0.3955,43.79
2006-10-10,12384281.0,424025195.4,10.02,9.32,9.38,546.62,2.0,240096696.1,7895647.0,7012378.0,270338929.0,0.0,37417.0,9788.0,7.07,1.65,0.0,0.0,0.0,152202.0,25576.0,0.0,37417.0,7.07,9788.0,0.0,0.0,170827.0,347.0,6.21,0.0,14.15,24.9,24.9,23807924.0,815159121.97,0.0,1042.76,24.97,19.46,0.1233,22.46,0.3906,44.18
2006-10-11,11884344.0,407920985.65,9.61,8.95,9.0,523.33,2.0,228570761.53,7824442.0,6659166.0,268567965.79,0.0,0.0,106188.0,2.3,0.0,0.0,0.0,8.56,48744.0,195058.0,0.0,0.0,2.3,106188.0,0.0,17665.0,401956.0,345.78,20.56,0.0,0.0,24.39,24.39,24254714.0,832524440.69,0.0,1073.2,24.37,20.35,0.1359,24.08,0.3705,44.29
2006-10-12,11869826.0,411746185.37,9.6,9.03,8.99,523.84,2.0,239768660.41,7616807.0,6912055.0,264215433.91,0.0,0.0,60714.0,8.93,0.0,60000.0,0.0,11.64,192889.0,268349.0,0.0,0.0,8.93,60714.0,2.68,0.0,0.0,337.29,0.0,0.0,0.0,23.88,23.88,24285242.0,842418056.88,0.0,1081.84,23.77,21.33,0.1365,23.58,0.3721,44.76
2006-10-13,11293514.0,393942885.2,9.13,8.6,8.55,502.7,2.0,241416314.38,7018766.0,6920898.0,244830167.88,0.0,0.0,5.0,4.44,0.0,0.0,0.0,25.84,75960.0,598045.0,0.0,0.0,4.44,5.0,0.0,0.0,67117.0,314.36,2.63,0.0,0.0,21.99,21.99,24892830.0,868317272.28,0.0,1115.31,21.99,21.53,0.1372,23.62,0.3539,45.01
2006-10-16,11612255.0,403981356.73,9.39,8.82,8.79,518.34,2.0,248375865.79,7118655.0,7139448.0,247652493.42,0.0,0.0,60168.0,10.34,0.0,0.0,0.0,0.09,218550.0,5434.0,0.0,0.0,10.34,60168.0,0.0,45155.0,0.0,319.27,0.0,0.0,0.0,22.46,22.46,24576328.0,854991414.58,0.0,1101.13,22.48,20.9,0.14,24.76,0.3664,44.89
2006-10-17,11711095.0,399342317.8,9.47,9.05,8.87,521.51,2.0,245958943.27,7174256.0,7212981.0,244638440.69,0.0,0.0,73249.0,3.61,0.0,0.0,0.0,0.82,73534.0,17648.0,0.0,0.0,3.61,73249.0,0.0,0.0,0.0,320.11,0.0,0.0,0.0,22.65,22.65,24499358.0,835415510.53,0.0,1086.25,22.76,21.29,0.1405,24.54,0.3697,44.0
2006-10-18,11806499.0,410738955.03,9.55,9.4,8.94,520.05,2.0,250504583.7,7455732.0,7200637.0,259379141.16,0.0,0.0,169267.0,0.59,0.0,29927.0,0.0,0.57,13837.0,2282.0,0.0,0.0,0.59,169267.0,1.35,114490.0,56108.0,329.51,3.4,0.0,0.0,23.29,23.29,24563576.0,854547782.38,0.0,1096.47,23.11,21.26,0.1382,24.02,0.3687,44.89
2006-10-19,11956686.0,422820900.45,9.67,9.66,9.05,530.72,2.0,260329924.18,7454010.0,7361706.0,263594044.39,0.0,0.0,9995.0,7.6,0.0,0.0,0.0,0.13,171069.0,15887.0,0.0,0.0,7.6,9995.0,0.0,4170.0,10000.0,333.44,0.44,0.0,0.0,23.35,23.35,24467530.0,865238333.3,0.0,1106.22,23.16,21.05,0.1376,24.3,0.3746,45.63
2006-10-20,11895967.0,417170402.2,9.62,9.79,9.01,534.2,2.0,262563101.42,7263584.0,7487209.0,254720970.45,0.0,0.0,13.0,9.88,0.0,0.0,0.0,7.6,165503.0,190439.0,0.0,0.0,9.88,13.0,0.0,0.0,40000.0,329.39,1.68,0.0,0.0,22.58,22.58,24906322.0,873420409.29,0.0,1126.64,22.62,20.78,0.14,24.66,0.3698,45.25
2006-10-23,11495097.0,406052431.09,9.3,9.8,8.7,516.55,2.0,256363092.52,7092327.0,7257483.0,250529127.37,0.0,0.0,50000.0,4.8,0.0,0.0,0.0,10.0,105000.0,221257.0,0.0,0.0,4.8,50000.0,0.0,0.0,334726.0,321.21,14.03,0.0,0.0,22.23,22.23,24814228.0,876536979.64,0.0,1124.98,22.21,20.92,0.1366,23.6,0.3603,45.58
2006-10-24,11526072.0,401072442.63,9.32,9.93,8.73,517.72,2.0,253634735.36,7079246.0,7288988.0,246336348.17,0.0,0.0,49347.0,4.4,0.0,0.0,0.0,3.66,97888.0,80549.0,0.0,0.0,4.4,49347.0,0.0,18120.0,66384.0,320.31,2.86,0.0,0.0,22.71,22.71,24092248.0,838337358.45,0.0,1085.16,22.79,20.55,0.1366,23.79,0.3698,44.9
2006-10-25,11739695.0,400499525.62,9.49,10.34,8.89,522.13,2.0,250080788.77,7277091.0,7330526.0,248257854.52,0.0,0.0,218983.0,3.1,0.0,0.0,0.0,4.81,73648.0,99141.0,0.0,0.0,3.1,218983.0,0.0,78002.0,32110.0,324.68,2.4,0.0,0.0,23.59,23.59,23566304.0,803964121.1,0.0,1045.22,23.7,20.33,0.1337,23.22,0.3806,44.02
2006-10-26,11865991.0,400853829.97,9.6,10.31,8.98,519.84,2.0,249902689.49,6933647.0,7397567.0,234230664.39,0.0,0.0,87972.0,2.24,0.0,0.0,0.0,20.25,72123.0,456416.0,0.0,0.0,2.24,87972.0,0.0,25000.0,5082.0,303.57,1.97,0.0,0.0,23.1,23.1,23079440.0,779663655.35,0.0,1010.43,23.1,20.25,0.1327,22.93,0.3954,43.59
2006-10-27,11865053.0,397787701.14,9.6,9.88,8.98,515.86,2.0,248509422.37,6880608.0,7412440.0,230679225.69,0.0,0.0,13519.0,1.31,0.0,0.0,0.0,3.01,30000.0,66558.0,0.0,0.0,1.31,13519.0,0.0,0.0,15127.0,298.94,2.25,0.0,0.0,22.88,22.88,23193808.0,777595478.51,0.0,1008.62,22.86,20.58,0.133,22.77,0.3945,43.26
2006-10-30,12195653.0,413124564.76,9.86,10.36,9.23,529.3,2.0,261071429.41,6848994.0,7706965.0,232007885.54,0.0,0.0,38958.0,15.5,0.0,0.0,0.0,3.11,362472.0,70572.0,0.0,0.0,15.5,38958.0,0.0,0.0,67947.0,297.02,3.14,0.0,0.0,22.7,22.7,23327644.0,790217856.68,0.0,1018.27,22.58,21.36,0.1382,23.56,0.4041,43.71
2006-10-31,11670674.0,402486300.46,9.44,9.88,8.83,509.99,2.0,250097681.95,6771530.0,7251945.0,233529619.47,0.0,0.0,988.0,3.78,0.0,0.0,0.0,3.24,87290.0,90627.0,0.0,0.0,3.78,988.0,0.0,12175.0,542310.0,296.33,22.34,0.0,0.0,22.29,22.29,23610264.0,814246701.63,0.0,1043.87,22.11,23.0,0.1407,23.11,0.3841,44.5
2006-11-01,11656179.0,399728061.06,9.43,9.73,8.82,514.83,2.0,253027474.9,6569492.0,7378350.0,225289119.13,0.0,0.0,19.0,11.47,0.0,0.0,0.0,8.38,222405.0,210758.0,0.0,0.0,11.47,19.0,0.0,8701.0,96000.0,291.88,4.18,0.0,0.0,21.61,21.61,23833198.0,817317409.54,0.0,1057.2,21.64,22.28,0.1443,24.9,0.3834,44.25
2006-11-02,12440715.0,423739914.2,10.06,10.64,9.42,547.62,2.0,249605353.07,7388188.0,7328243.0,251647123.92,0.0,0.0,3008.0,1.86,0.0,0.0,0.0,1.3,41910.0,28838.0,0.0,0.0,1.86,3008.0,0.0,882944.0,92017.0,326.15,4.19,1.73,0.0,24.9,24.9,22277416.0,758785193.97,38418.0,981.81,24.94,22.47,0.1466,25.3,0.4194,43.95
2006-11-03,12012361.0,412221976.52,9.72,10.42,9.09,528.38,2.0,241788994.4,7223225.0,7045856.0,247875674.6,0.0,0.0,3102.0,0.0,0.0,0.0,0.0,7.44,0.0,168065.0,0.0,0.0,0.0,3102.0,0.0,0.0,282387.0,318.45,12.45,0.0,0.0,24.23,24.23,22585812.0,775065623.15,0.0,997.83,24.19,23.06,0.1461,24.35,0.403,44.28
2006-11-06,11475990.0,403776619.58,9.28,10.08,8.69,506.86,2.0,226873962.64,7101573.0,6448128.0,249865078.28,0.0,0.0,1347.0,2.33,0.0,0.0,0.0,5.1,41372.0,122999.0,0.0,0.0,2.33,1347.0,0.0,0.0,639100.0,314.86,28.09,0.0,0.0,23.75,23.75,22801732.0,802266843.0,0.0,1022.09,23.55,22.95,0.1545,25.94,0.3838,45.4
2006-11-07,11406785.0,411154217.21,9.23,9.93,8.64,511.74,2.0,230098376.49,7041775.0,6383694.0,253818712.97,0.0,0.0,27124.0,3.38,0.0,0.0,0.0,2.72,30784.0,86921.0,0.0,0.0,3.38,27124.0,0.0,0.0,95218.0,318.76,4.16,0.0,0.0,23.61,23.61,22777576.0,821011041.25,0.0,1042.87,23.41,22.97,0.1572,26.41,0.3825,46.51
2006-11-08,10540754.0,382389072.36,8.53,9.12,7.98,481.63,2.0,230101328.49,6284808.0,6342863.0,227995255.47,0.0,2068.0,32791.0,5.01,0.09,0.0,0.0,41.39,56267.0,927651.0,0.0,2068.0,5.01,32791.0,0.0,135825.0,97098.0,291.68,2.81,0.0,0.0,20.64,20.64,24163232.0,876574471.78,0.0,1127.1,20.56,22.81,0.1605,26.96,0.3462,46.81
2006-11-09,10652427.0,373726776.53,8.62,9.21,8.06,487.99,2.0,226466225.79,6231092.0,6455023.0,218609893.07,0.0,0.0,1420.0,8.13,0.0,0.0,0.0,2.56,155386.0,55136.0,0.0,0.0,8.13,1420.0,0.0,0.0,43226.0,288.89,1.85,0.0,0.0,20.57,20.57,24064286.0,844264695.39,0.0,1105.13,20.72,22.06,0.1593,27.23,0.3516,45.27
2006-11-10,10919296.0,387236074.19,8.83,9.26,8.27,491.86,2.0,239092874.04,6394899.0,6741949.0,226785278.43,0.0,0.0,59594.0,16.21,0.0,0.0,0.0,1.75,363726.0,27795.0,0.0,0.0,16.21,59594.0,0.0,132008.0,76800.0,289.23,5.32,0.0,0.0,21.03,21.03,24020252.0,851841371.97,0.0,1096.95,20.87,24.28,0.1619,26.06,0.359,45.76
2006-11-13,11178524.0,404226100.28,9.04,9.54,8.46,505.65,2.0,253214156.44,6390920.0,7002419.0,231101768.79,0.0,0.0,4428.0,11.79,0.0,0.0,0.0,0.23,260470.0,8407.0,0.0,0.0,11.79,4428.0,0.0,0.0,0.0,291.39,0.0,0.0,0.0,20.98,20.98,24070780.0,870422385.83,0.0,1106.87,20.84,23.59,0.1634,27.02,0.367,46.66
2006-11-14,10791441.0,391065133.51,8.71,9.14,8.15,495.46,2.0,229951469.44,6652708.0,6345510.0,241083849.9,0.0,177305.0,11.0,9.06,8.27,0.0,0.0,0.0,184920.0,19523.0,0.0,177305.0,9.06,11.0,0.0,281300.0,841829.0,309.42,36.37,8.0,0.0,21.94,21.94,23668124.0,857696212.39,177305.0,1101.74,21.93,20.35,0.1427,24.54,0.3559,46.76
2006-11-15,10777208.0,400655526.01,8.7,9.2,8.14,496.98,2.0,209430947.8,6957550.0,5633470.0,258655196.69,0.0,0.0,270085.0,0.0,0.0,330000.0,0.0,2.1,0.0,45005.0,0.0,0.0,0.0,270085.0,15.42,79762.0,1042040.0,324.95,47.81,0.0,0.0,22.82,22.82,23527872.0,874676626.08,0.0,1118.02,22.52,16.0,0.1306,24.59,0.3535,47.97
2006-11-16,10590312.0,396744171.09,8.55,9.08,8.0,497.57,2.0,213435257.41,6623211.0,5697238.0,248124923.81,0.0,0.0,3485.0,4.99,0.0,0.0,0.0,14.88,100000.0,337824.0,0.0,0.0,4.99,3485.0,0.0,0.0,36232.0,316.62,0.44,0.0,0.0,21.65,21.65,23967056.0,897876263.34,0.0,1152.9,21.55,16.22,0.1298,24.91,0.3462,48.34
2006-11-17,10593303.0,388564439.84,8.55,9.13,8.0,499.45,2.0,209064320.93,6637739.0,5699651.0,243473573.47,0.0,0.0,1685.0,1.43,0.0,0.0,0.0,0.13,29700.0,6058.0,0.0,0.0,1.43,1685.0,0.0,18901.0,27288.0,317.86,0.07,0.0,0.0,21.62,21.62,24069040.0,882857126.33,0.0,1149.31,21.66,16.18,0.1307,25.14,0.345,47.33
2006-11-20,11058704.0,404435588.86,8.92,9.52,8.35,517.18,2.0,217696326.97,6984091.0,5952590.0,255420070.58,0.0,0.0,32555.0,11.36,0.0,0.0,0.0,0.23,252939.0,3739.0,0.0,0.0,11.36,32555.0,0.0,317536.0,0.0,329.71,0.0,0.0,0.0,22.7,22.7,23785816.0,869887692.13,0.0,1127.3,22.63,15.46,0.1326,25.82,0.3594,47.19
2006-11-21,11271264.0,416838870.98,9.1,9.76,8.51,525.37,2.0,226577038.05,7030227.0,6126611.0,259994964.66,0.0,0.0,129448.0,7.29,0.0,0.0,0.0,14.81,179621.0,308782.0,0.0,0.0,7.29,129448.0,0.0,225469.0,5600.0,331.04,0.16,0.0,0.0,22.65,22.65,24002566.0,887673513.11,0.0,1142.0,22.47,15.52,0.1348,26.31,0.3632,47.72
2006-11-22,11317358.0,418982080.69,9.13,9.85,8.55,529.15,2.0,230837311.42,7014292.0,6235275.0,259677449.16,0.0,0.0,58702.0,4.9,0.0,0.0,0.0,3.37,111067.0,74637.0,0.0,0.0,4.9,58702.0,0.0,0.0,2403.0,331.74,0.0,0.0,0.0,22.62,22.62,23998292.0,888445369.94,0.0,1144.29,22.48,15.46,0.1338,26.18,0.3649,47.77
2006-11-23,11294980.0,419904315.96,9.11,9.77,8.53,531.02,2.0,230818335.22,7014670.0,6208768.0,260778700.63,0.0,0.0,0.0,9.71,0.0,0.0,0.0,0.0,191016.0,9519.0,0.0,0.0,9.71,0.0,0.0,9897.0,217523.0,333.76,9.72,0.0,0.0,22.7,22.7,23892188.0,888220506.71,0.0,1142.97,22.6,15.43,0.1264,24.16,0.3655,47.97
2006-11-24,11175171.0,407482497.1,9.02,9.72,8.44,523.0,2.0,214865642.21,6851550.0,5892671.0,249829439.12,0.0,673456.0,20099.0,0.0,31.68,0.0,0.0,0.42,3639.0,8824.0,0.0,673456.0,0.0,20099.0,0.0,0.0,319736.0,324.2,15.1,39.93,0.0,21.78,21.78,24610792.0,897388235.03,847852.0,1163.32,21.79,15.65,0.133,26.16,0.3552,47.05
2006-11-27,14951912.0,533607003.1,12.07,12.86,11.3,500.86,3.0,275437907.53,8928826.0,7717896.0,318653833.91,0.0,0.0,2107275.0,0.0,0.0,100000.0,0.0,1.58,2131787.0,30000.0,0.0,0.0,0.0,2107275.0,4.61,0.0,406561.0,315.6,18.27,0.0,0.0,23.62,23.62,28879406.0,1030654359.6,0.0,1139.99,21.68,16.17,0.1263,24.23,0.3955,46.05
2006-11-28,10732568.0,383109336.69,8.66,9.22,8.11,492.61,2.0,199496591.48,6711314.0,5588772.0,239566807.76,0.0,0.0,11222.0,9.46,0.0,0.0,0.0,3.67,239388.0,2231358.0,0.0,0.0,9.46,11222.0,0.0,2624.0,2368512.0,308.41,11.31,0.0,0.0,21.4,21.4,24649216.0,879877471.23,0.0,1130.49,21.43,16.3,0.1192,22.04,0.3422,46.06
2006-11-29,10459387.0,377491888.54,8.44,8.97,7.9,481.32,2.0,203073665.73,6394172.0,5626680.0,230773377.44,0.0,0.0,1756.0,1.65,0.0,0.0,0.0,14.5,50775.0,319459.0,0.0,0.0,1.65,1756.0,0.0,561.0,12867.0,295.61,0.42,0.0,0.0,20.47,20.47,24845328.0,896697845.49,0.0,1145.77,20.51,16.77,0.1226,22.82,0.3348,46.57
2006-11-30,11874600.0,423507160.21,9.58,10.35,8.97,454.92,2.0,171086927.94,8525419.0,4797059.0,304058746.43,0.0,0.0,2178541.0,9.42,0.0,0.0,0.0,3.58,200000.0,75976.0,0.0,0.0,9.42,2178541.0,0.0,28682.0,71025.0,296.37,3.42,0.0,44.18,22.91,22.91,28689724.0,1023217922.17,0.0,1129.79,20.78,13.91,0.1205,24.4,0.3191,46.02
2006-12-01,19975038.0,706681219.56,16.12,17.95,15.09,529.6,4.0,481471205.58,8623033.0,13609256.0,305067528.62,117.43,0.0,209545.0,4.57,0.0,0.0,8771052.0,5.38,100000.0,112125.0,117.43,0.0,4.57,209545.0,0.0,194.0,58854.0,288.13,2.39,0.0,54.14,22.81,22.81,29183008.0,1032442776.03,0.0,1125.03,20.39,20.52,0.1359,24.05,0.5284,45.65
2006-12-04,19094222.0,686765847.56,15.41,17.11,14.42,520.5,3.0,464192566.11,8386008.0,12905994.0,301621291.08,49.03,0.0,4119.0,0.0,0.0,0.0,1052941.0,4.34,0.0,268394.0,49.03,0.0,0.0,4119.0,0.0,27250.0,703263.0,285.61,8.84,0.0,0.0,22.51,22.51,28864288.0,1038167840.13,0.0,1127.36,20.21,20.41,0.1358,24.31,0.5126,46.41
2006-12-05,18969976.0,685972443.31,15.31,16.96,14.33,520.82,3.0,461541719.78,8419867.0,12763538.0,304470429.4,0.0,0.0,29315.0,1.5,0.0,0.0,0.0,1.38,29000.0,54800.0,0.0,0.0,1.5,29315.0,0.0,59345.0,171456.0,289.99,5.03,0.0,0.0,22.6,22.6,28834448.0,1042681168.71,0.0,1139.01,20.29,20.48,0.1355,24.23,0.5092,46.66
2006-12-06,19101500.0,665118526.77,15.41,17.05,14.43,525.7,3.0,448702924.55,8429396.0,12886273.0,293513464.86,0.0,0.0,12668.0,5.22,0.0,0.0,0.0,1.32,122735.0,29664.0,0.0,0.0,5.22,12668.0,0.0,26525.0,0.0,289.19,0.0,0.0,0.0,22.52,22.52,29003496.0,1009908254.89,0.0,1129.05,20.39,21.22,0.1375,24.1,0.5103,44.93
2006-12-07,17567732.0,609942457.69,14.15,14.23,13.25,491.7,3.0,441862625.13,7052130.0,12726650.0,244846261.55,0.0,0.0,6979.0,0.0,0.0,0.0,0.0,21.86,5483.0,1384245.0,0.0,0.0,0.0,6979.0,0.0,0.0,165106.0,260.32,7.2,0.0,0.0,18.85,18.85,30365818.0,1054285303.34,0.0,1127.68,18.76,21.47,0.1383,23.94,0.4695,44.8
2006-12-08,17504232.0,609501295.71,14.1,14.34,13.2,482.4,3.0,440245892.78,7100766.0,12643396.0,247250269.4,0.0,0.0,50851.0,0.61,0.0,0.0,0.0,0.21,110647.0,2214.0,0.0,0.0,0.61,50851.0,0.0,0.0,193901.0,261.32,10.33,0.0,0.0,18.9,18.9,30474462.0,1061127621.89,0.0,1131.22,18.77,21.02,0.1377,24.48,0.4658,44.93
2006-12-11,18017700.0,630591973.57,14.52,14.96,13.59,493.72,3.0,441660315.77,7443055.0,12619417.0,260495553.92,0.0,0.0,692576.0,7.33,0.0,0.0,0.0,21.5,163600.0,474300.0,0.0,0.0,7.33,692576.0,0.0,124013.0,187580.0,259.8,3.16,0.0,0.0,19.95,19.95,29862720.0,1045149577.42,0.0,1122.48,18.79,22.19,0.138,23.57,0.483,45.16
