DATE,ALEUP FP Equity_DX_SI_QTY,ALEUP FP Equity_DX_SHORT_INTEREST_VALUE,ALEUP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALEUP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALEUP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALEUP FP Equity_DX_SI_MV,ALEUP FP Equity_DX_DSS,ALEUP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALEUP FP Equity_DX_SUPPLY_SI_QTY,ALEUP FP Equity_DX_BROKER_SI_QTY,ALEUP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALEUP FP Equity_DX_BROKER_SI_MV_NEW_x,ALEUP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALEUP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALEUP FP Equity_DX_BROKER_SI_MV_INC_x,ALEUP FP Equity_DX_SUPPLY_SI_MV_NEW,ALEUP FP Equity_DX_BROKER_SI_QTY_ADD,ALEUP FP Equity_DX_BROKER_SI_QTY_NEW,ALEUP FP Equity_DX_SUPPLY_SI_MV_DEC,ALEUP FP Equity_DX_BROKER_SI_QTY_INC,ALEUP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALEUP FP Equity_DX_BROKER_SI_MV_NEW_y,ALEUP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALEUP FP Equity_DX_BROKER_SI_MV_INC_y,ALEUP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALEUP FP Equity_DX_BROKER_SI_MV_ADD,ALEUP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALEUP FP Equity_DX_BROKER_SI_QTY_DEC,ALEUP FP Equity_DX_SUPPLY_SI_MV,ALEUP FP Equity_DX_BROKER_SI_MV_DEC,ALEUP FP Equity_DX_SUPPLY_SI_MV_RMV,ALEUP FP Equity_DX_BROKER_SI_MV_RMV,ALEUP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALEUP FP Equity_DX_UTILIZATION_QUANTITY,ALEUP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALEUP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALEUP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALEUP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALEUP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALEUP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALEUP FP Equity_DX_BROKER_SI_CON_RATIO,ALEUP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALEUP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALEUP FP Equity_PX_LAST
2017-01-11,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-01-12,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-01-13,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-01-16,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,696.28,2678.0,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.26
2017-01-17,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-01-18,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-01-19,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,696.28,2678.0,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.26
2017-01-20,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,696.28,2678.0,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.26
2017-01-23,2678.0,723.06,0.0,0.0,0.0,0.0,0.0,723.06,2678.0,2678.0,723.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.27
2017-01-24,2678.0,642.72,0.0,0.0,0.0,0.0,0.0,642.72,2678.0,2678.0,642.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.24
2017-01-25,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-01-26,2678.0,615.94,0.0,0.0,0.0,0.0,0.0,615.94,2678.0,2678.0,615.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.23
2017-01-27,2678.0,642.72,0.0,0.0,0.0,0.0,0.0,642.72,2678.0,2678.0,642.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.24
2017-01-30,2678.0,642.72,0.0,0.0,0.0,0.0,0.0,642.72,2678.0,2678.0,642.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.24
2017-01-31,2678.0,642.72,0.0,0.0,0.0,0.0,0.0,642.72,2678.0,2678.0,642.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.24
2017-02-01,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-02-02,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-02-03,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,696.28,2678.0,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.26
2017-02-06,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,696.28,2678.0,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.26
2017-02-07,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,696.28,2678.0,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.26
2017-02-08,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,696.28,2678.0,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.26
2017-02-09,2678.0,749.84,0.0,0.0,0.0,0.0,0.0,749.84,2678.0,2678.0,749.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.28
2017-02-10,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-02-13,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-02-14,2678.0,723.06,0.0,0.0,0.0,0.0,0.0,723.06,2678.0,2678.0,723.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.27
2017-02-15,2678.0,723.06,0.0,0.0,0.0,0.0,0.0,723.06,2678.0,2678.0,723.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.27
2017-02-16,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,696.28,2678.0,2678.0,696.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.26
2017-02-17,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,669.5,2678.0,2678.0,669.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.25
2017-02-20,2678.0,830.18,0.0,0.0,0.0,0.0,0.0,830.18,2678.0,2678.0,830.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.31
2017-02-21,2678.0,776.62,0.0,0.0,0.0,0.0,0.0,776.62,2678.0,2678.0,776.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.29
2017-02-22,2678.0,749.84,0.0,0.0,0.0,0.0,0.0,749.84,2678.0,2678.0,749.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.28
2017-02-23,2678.0,830.18,0.0,0.0,0.0,0.0,0.0,830.18,2678.0,2678.0,830.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.31
2017-02-24,2678.0,883.74,0.0,0.0,0.0,0.0,0.0,883.74,2678.0,2678.0,883.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.33
2017-02-27,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,937.3,2678.0,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.35
2017-02-28,2678.0,1178.32,0.0,0.0,0.0,0.0,0.0,1178.32,2678.0,2678.0,1178.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.44
2017-03-01,2678.0,1071.2,0.0,0.0,0.0,0.0,0.0,1071.2,2678.0,2678.0,1071.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.4
2017-03-02,2678.0,883.74,0.0,0.0,0.0,0.0,0.0,883.74,2678.0,2678.0,883.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.33
2017-03-03,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
2017-03-06,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
2017-03-07,2678.0,990.86,0.0,0.0,0.0,0.0,0.0,990.86,2678.0,2678.0,990.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.37
2017-03-08,2678.0,1017.64,0.0,0.0,0.0,0.0,0.0,1017.64,2678.0,2678.0,1017.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.38
2017-03-09,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
2017-03-10,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
2017-03-13,2678.0,1017.64,0.0,0.0,0.0,0.0,0.0,1017.64,2678.0,2678.0,1017.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.38
2017-03-14,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
2017-03-15,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
2017-03-16,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
2017-03-17,2678.0,990.86,0.0,0.0,0.0,0.0,0.0,990.86,2678.0,2678.0,990.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.37
2017-03-20,2678.0,1044.42,0.0,0.0,0.0,0.0,0.0,1044.42,2678.0,2678.0,1044.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.39
2017-03-21,2678.0,1017.64,0.0,0.0,0.0,0.0,0.0,1017.64,2678.0,2678.0,1017.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.38
2017-03-22,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,937.3,2678.0,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.35
2017-03-23,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,937.3,2678.0,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.35
2017-03-24,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,937.3,2678.0,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.35
2017-03-27,2678.0,883.74,0.0,0.0,0.0,0.0,0.0,883.74,2678.0,2678.0,883.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.33
2017-03-28,2678.0,856.96,0.0,0.0,0.0,0.0,0.0,856.96,2678.0,2678.0,856.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.32
2017-03-29,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,937.3,2678.0,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.35
2017-03-30,2678.0,910.52,0.0,0.0,0.0,0.0,0.0,910.52,2678.0,2678.0,910.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.34
2017-03-31,2678.0,910.52,0.0,0.0,0.0,0.0,0.0,910.52,2678.0,2678.0,910.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.34
2017-04-03,2678.0,910.52,0.0,0.0,0.0,0.0,0.0,910.52,2678.0,2678.0,910.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.34
2017-04-04,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,937.3,2678.0,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.35
2017-04-05,2678.0,910.52,0.0,0.0,0.0,0.0,0.0,910.52,2678.0,2678.0,910.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.34
2017-04-06,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
2017-04-07,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,937.3,2678.0,2678.0,937.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.35
2017-04-10,2678.0,990.86,0.0,0.0,0.0,0.0,0.0,990.86,2678.0,2678.0,990.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.37
2017-04-11,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
2017-04-12,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
2017-04-13,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,964.08,2678.0,2678.0,964.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.39,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1339,0.36
