DATE,EIFF FP Equity_DX_SI_QTY,EIFF FP Equity_DX_SHORT_INTEREST_VALUE,EIFF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EIFF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EIFF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EIFF FP Equity_DX_SI_MV,EIFF FP Equity_DX_DSS,EIFF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EIFF FP Equity_DX_SUPPLY_SI_QTY,EIFF FP Equity_DX_BROKER_SI_QTY,EIFF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EIFF FP Equity_DX_BROKER_SI_MV_NEW_x,EIFF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EIFF FP Equity_DX_SUPPLY_SI_QTY_INC_x,EIFF FP Equity_DX_BROKER_SI_MV_INC_x,EIFF FP Equity_DX_SUPPLY_SI_MV_NEW,EIFF FP Equity_DX_BROKER_SI_QTY_ADD,EIFF FP Equity_DX_BROKER_SI_QTY_NEW,EIFF FP Equity_DX_SUPPLY_SI_MV_DEC,EIFF FP Equity_DX_BROKER_SI_QTY_INC,EIFF FP Equity_DX_SUPPLY_SI_QTY_DEC,EIFF FP Equity_DX_BROKER_SI_MV_NEW_y,EIFF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EIFF FP Equity_DX_BROKER_SI_MV_INC_y,EIFF FP Equity_DX_SUPPLY_SI_QTY_INC_y,EIFF FP Equity_DX_BROKER_SI_MV_ADD,EIFF FP Equity_DX_SUPPLY_SI_QTY_ADD,EIFF FP Equity_DX_BROKER_SI_QTY_DEC,EIFF FP Equity_DX_SUPPLY_SI_MV,EIFF FP Equity_DX_BROKER_SI_MV_DEC,EIFF FP Equity_DX_SUPPLY_SI_MV_RMV,EIFF FP Equity_DX_BROKER_SI_MV_RMV,EIFF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EIFF FP Equity_DX_UTILIZATION_QUANTITY,EIFF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EIFF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EIFF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EIFF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EIFF FP Equity_DX_ACTIVE_UTILIZATION_MV,EIFF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EIFF FP Equity_DX_BROKER_SI_CON_RATIO,EIFF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EIFF FP Equity_DX_DEMAND_SUPPLY_RATIO,EIFF FP Equity_PX_LAST
2006-09-20,153804.0,7910911.41,3.17,18.61,2.96,16.4,1.0,7221887.91,14028.0,140408.0,721530.42,0.0,0.0,4781.0,0.17,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.17,4781.0,0.0,127.0,0.0,1.5,0.0,0.0,0.0,1.8,1.8,767257.0,39463877.09,0.0,81.54,1.8,3.37,0.9201,95.86,0.1969,106.8
2006-09-21,199586.0,10400278.59,4.11,24.53,3.85,21.54,1.0,7282633.73,59829.0,139757.0,3117644.86,0.0,0.0,46434.0,0.0,0.0,0.0,0.0,0.06,0.0,633.0,0.0,0.0,0.0,46434.0,0.0,0.0,652.0,6.46,0.0,0.0,0.0,80.32,7.91,14658.0,763817.52,0.0,0.0,1104.82,3.39,0.9197,95.84,0.2639,108.2
2006-09-22,207680.0,10822050.94,4.28,25.96,4.0,22.51,1.0,7314837.25,67305.0,140375.0,3507213.69,0.0,0.0,12381.0,0.2,0.0,0.0,0.0,0.53,1251.0,4905.0,0.0,0.0,0.2,12381.0,0.0,0.0,633.0,7.29,0.07,0.0,0.0,95.87,8.95,2898.0,151012.63,0.0,0.0,13461.03,0.35,0.9929,99.65,0.2761,108.2
2006-09-25,195118.0,10844031.8,4.02,23.64,3.76,22.51,1.0,7328577.62,63255.0,131864.0,3515509.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,8511.0,7.3,0.0,0.0,0.0,95.87,8.42,2723.0,151335.59,0.0,0.0,12650.96,0.38,0.9925,99.62,0.2598,115.4
2006-09-26,222520.0,12640794.6,4.59,25.83,4.29,24.51,1.0,8878720.98,66225.0,156295.0,3762073.62,0.0,0.0,2970.0,1.01,0.0,9000.0,0.0,0.0,15431.0,0.0,0.0,0.0,1.01,2970.0,0.99,0.0,0.0,7.3,0.0,0.0,0.0,8.73,8.73,692453.0,39336491.74,0.0,77.93,8.56,3.72,0.8843,93.94,0.2933,115.4
2006-09-27,220801.0,14369180.68,4.55,24.29,4.25,24.52,1.0,10093913.24,65695.0,155106.0,4275267.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,7.31,0.0,0.0,0.0,8.27,8.27,729093.0,47447561.59,0.0,90.97,7.43,3.72,0.8834,93.89,0.2778,132.2
2006-09-28,232214.0,14288871.38,4.79,24.9,4.47,26.93,1.0,10416525.33,62932.0,169283.0,3872407.58,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,14176.0,2763.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,8.15,8.15,709125.0,43634733.11,0.0,91.17,7.42,3.26,0.8927,94.4,0.3008,125.0
2006-09-29,223494.0,13752301.84,4.61,22.34,4.31,25.92,1.0,9879771.2,62934.0,160560.0,3872530.65,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8723.0,7.3,1.01,0.0,0.0,8.2,8.2,704489.0,43349465.18,0.0,89.22,7.57,3.44,0.8872,94.1,0.2912,125.0
2006-10-02,227743.0,14013756.42,4.69,21.87,4.39,25.89,1.0,10064924.61,64174.0,163569.0,3948831.82,0.0,0.0,1240.0,0.0,0.0,0.0,0.0,0.0,3009.0,0.0,0.0,0.0,0.0,1240.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,8.34,8.34,704858.0,43372170.93,0.0,89.1,7.57,3.44,0.8892,94.21,0.2961,125.0
2006-10-03,225504.0,13875983.58,4.65,21.43,4.34,26.51,1.0,9753812.73,66990.0,158513.0,4122109.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0,0.0,0.0,0.0,0.0,0.0,4899.0,5056.0,7.91,0.0,0.0,0.0,8.69,8.69,704226.0,43333281.95,0.0,89.32,8.14,3.34,0.8345,91.22,0.2924,125.0
2006-10-04,225997.0,13828444.06,4.66,22.03,4.35,26.5,1.0,9720607.39,67134.0,158863.0,4107836.67,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,7.91,0.0,0.0,0.0,8.41,8.41,730851.0,44719762.52,0.0,91.87,7.93,3.34,0.8349,91.23,0.2832,124.3
2006-10-05,236194.0,13952422.59,4.87,22.89,4.55,28.24,1.0,9757256.13,71018.0,165176.0,4195166.46,0.0,0.0,1563.0,1.25,0.0,0.0,0.0,0.0,10000.0,1180.0,0.0,0.0,1.25,1563.0,0.0,3500.0,3687.0,8.5,0.1,0.0,0.0,9.19,9.19,701933.0,41464498.86,0.0,87.73,8.83,9.01,0.7043,83.23,0.3056,120.0
2006-10-06,229993.0,13416291.41,4.92,22.28,4.43,27.27,1.0,9232906.1,71715.0,158278.0,4183385.31,0.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0,200.0,6898.0,8.5,0.98,0.0,0.0,9.41,9.41,690525.0,40280724.32,0.0,85.02,9.09,9.47,0.7217,84.22,0.3017,118.5
2006-10-09,215915.0,12754504.02,4.62,20.96,4.16,26.43,1.0,8630873.6,69807.0,146108.0,4123630.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.0,0.0,0.0,0.0,12170.0,8.52,0.86,0.0,0.0,9.07,9.07,699852.0,41341570.29,0.0,85.78,9.03,6.51,0.7619,86.82,0.2805,120.0
2006-10-10,209109.0,12764209.53,4.48,20.12,4.03,26.05,1.0,8875718.65,63703.0,145406.0,3888490.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,6103.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,7.93,0.0,0.0,0.0,8.3,8.3,703862.0,42964396.79,0.0,87.33,8.33,6.64,0.8095,89.67,0.2724,124.0
2006-10-11,204515.0,12483787.46,4.38,20.22,3.94,25.37,1.0,8579303.85,63965.0,140550.0,3904483.61,0.0,0.0,262.0,0.56,0.0,0.0,0.0,0.0,5144.0,0.0,0.0,0.0,0.56,262.0,0.0,0.0,10000.0,7.93,1.25,0.0,0.0,8.01,8.01,734581.0,44839513.37,0.0,92.44,7.9,3.35,0.926,96.17,0.2561,124.0
2006-10-12,206334.0,12493249.79,4.42,20.36,3.98,25.38,1.0,8580897.32,64615.0,141719.0,3912352.47,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,1168.0,0.0,0.0,0.0,0.0,485.0,0.0,165.0,0.0,7.95,0.0,0.0,0.0,10.52,10.52,549622.0,33278882.47,0.0,67.73,10.5,3.43,0.9246,96.09,0.3359,123.0
2006-10-13,202255.0,12246271.76,4.33,19.59,3.9,24.87,1.0,8513809.39,61644.0,140611.0,3732462.37,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.4,0.0,3288.0,0.0,0.0,0.0,317.0,0.0,0.0,1108.0,7.58,0.14,0.0,0.0,10.11,10.11,548036.0,33182852.28,0.0,67.52,10.09,1.45,0.9619,98.06,0.3317,123.0
2006-10-16,161918.0,9803919.95,3.47,15.88,3.12,20.14,1.0,8491648.57,21673.0,140245.0,1312271.38,0.0,0.0,7130.0,0.0,0.0,1200.0,0.0,5.87,0.0,47885.0,0.0,0.0,0.0,7130.0,0.16,784.0,1566.0,2.68,0.0,0.0,0.0,3.53,3.53,592695.0,35886895.45,0.0,72.93,3.55,6.55,0.853,92.12,0.2636,123.0
2006-10-17,163052.0,9856529.17,3.49,15.87,3.14,20.13,1.0,8541374.2,21756.0,141296.0,1315154.97,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,3.54,3.54,593245.0,35861790.39,0.0,72.99,3.54,6.54,0.854,92.18,0.2651,122.8
2006-10-18,152954.0,9208455.86,3.28,14.79,2.95,19.06,1.0,8413220.08,13209.0,139745.0,795235.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,8547.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.0,1.64,0.03,0.0,0.0,13.85,1.65,82163.0,4946548.36,0.0,10.2,13.86,1.07,0.9522,97.57,0.1913,122.3
2006-10-19,148070.0,8790506.48,3.17,14.15,2.85,18.05,1.0,8443267.53,5849.0,142221.0,347238.96,0.0,0.0,3599.0,0.0,0.0,0.0,0.0,1.37,2476.0,10959.0,0.0,0.0,0.0,3599.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.75,0.75,774455.0,45977251.97,0.0,94.08,0.74,3.44,0.9083,95.24,0.1898,120.6
2006-10-20,136476.0,8122357.49,2.92,12.88,2.63,16.63,1.0,7765089.46,6003.0,130473.0,357268.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,11748.0,0.73,1.45,0.0,0.0,0.77,0.77,773416.0,46029787.25,0.0,93.99,0.77,3.86,0.8988,94.72,0.1751,120.9
2006-10-23,139146.0,8089471.3,2.98,13.53,2.68,16.65,1.0,7740477.46,6003.0,133143.0,348993.84,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2669.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.77,0.77,774113.0,45004275.32,0.0,93.31,0.75,3.76,0.9007,94.82,0.1784,118.1
2006-10-24,140566.0,8130507.74,3.01,13.56,2.71,16.52,1.0,7591948.22,9311.0,131255.0,538559.52,0.0,0.0,3308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308.0,0.0,0.0,1887.0,1.09,0.52,0.0,0.0,1.19,1.19,771331.0,44614719.53,0.0,91.85,1.18,6.13,0.8757,93.38,0.1801,117.5
2006-10-25,136523.0,7762244.56,2.92,12.96,2.63,15.81,1.0,7534362.99,4008.0,132515.0,227881.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1260.0,5303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.5,0.5,795701.0,45240917.35,0.0,92.88,0.5,2.42,0.9427,97.06,0.1707,115.5
2006-10-26,139805.0,7742384.6,2.99,12.96,2.69,15.74,1.0,7421735.07,5790.0,134015.0,320649.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.0,0.0,0.65,0.0,0.0,0.0,0.75,0.75,770759.0,42684543.53,0.0,88.61,0.73,3.64,0.9202,95.86,0.18,112.5
2006-10-27,126899.0,7396213.12,2.72,11.4,2.44,14.77,1.0,7355414.14,700.0,126199.0,40798.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,5090.0,0.0,0.0,0.0,0.0,0.0,0.0,7816.0,0.08,0.39,0.0,0.0,0.09,0.09,764041.0,44531557.11,0.0,88.11,0.09,0.4,0.989,99.45,0.1659,118.4
2006-10-30,133064.0,7670381.84,2.85,12.17,2.56,15.6,1.0,7601208.67,1200.0,131864.0,69173.17,0.0,0.0,500.0,0.77,0.0,0.0,0.0,0.0,5664.0,0.0,0.0,0.0,0.77,500.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.16,767947.0,44267771.31,0.0,90.72,0.15,0.75,0.9821,99.1,0.173,117.1
2006-10-31,129859.0,7734939.82,2.78,13.65,2.5,15.68,1.0,7544334.56,3200.0,126659.0,190605.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,5205.0,0.39,0.17,0.0,0.0,0.42,0.42,761550.0,45361071.76,0.0,90.18,0.43,1.54,0.9516,97.54,0.1698,121.0
2006-11-01,135438.0,7900569.48,2.9,13.65,2.61,16.18,1.0,7713902.35,3200.0,132238.0,186667.13,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,5579.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.4,0.4,787934.0,45962929.99,0.0,94.74,0.4,1.46,0.9536,97.64,0.1712,118.5
2006-11-02,129694.0,7725111.73,2.78,13.6,2.5,15.63,1.0,7648452.68,1287.0,128407.0,76659.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,3831.0,0.16,0.33,0.0,0.0,0.17,0.17,763204.0,45459590.85,0.0,91.36,0.17,0.77,0.9803,99.01,0.1696,121.0
2006-11-03,138131.0,8363648.68,2.96,14.53,2.66,16.98,1.0,7781897.04,9608.0,128523.0,581751.65,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.06,116.0,500.0,0.0,0.0,0.33,0.0,0.0,8821.0,0.0,1.18,0.0,0.0,0.0,1.24,1.24,766743.0,46425270.8,0.0,93.32,1.25,4.9,0.8684,93.04,0.1779,123.0
2006-11-06,140136.0,8450556.7,3.0,14.17,2.7,17.18,1.0,8030187.7,9149.0,133165.0,551707.94,0.0,0.0,41.0,0.26,0.0,2171.0,0.0,0.06,2471.0,500.0,0.0,0.0,0.26,41.0,0.27,0.0,0.0,1.12,0.0,0.0,0.0,1.18,1.18,767547.0,46285033.43,0.0,93.73,1.18,4.83,0.8764,93.48,0.1804,122.5
2006-11-07,135155.0,8316520.15,2.89,14.14,2.6,16.76,1.0,8071125.74,6132.0,131167.0,377321.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,3016.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,0.76,0.07,0.0,0.0,0.79,0.79,765752.0,47119173.84,0.0,93.86,0.81,2.82,0.912,95.44,0.1751,125.0
2006-11-08,137191.0,8394527.67,2.94,14.31,2.64,17.09,1.0,8150507.46,6166.0,133203.0,377289.02,0.0,0.0,34.0,0.33,0.0,0.0,0.0,0.0,2035.0,0.0,0.0,0.0,0.33,34.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.77,0.77,794893.0,48638403.98,0.0,99.17,0.77,2.75,0.9132,95.51,0.1713,124.3
2006-11-09,133653.0,8217518.0,2.86,14.85,2.58,16.63,1.0,8156034.03,3169.0,132653.0,194842.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,2997.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.39,0.09,0.0,0.0,0.41,0.41,770117.0,47349856.06,0.0,95.6,0.41,1.62,0.9534,97.63,0.1728,124.9
2006-11-10,134620.0,8071539.73,2.88,15.98,2.59,16.7,1.0,8011581.78,3185.0,133620.0,190966.08,0.0,0.0,16.0,0.08,0.0,0.0,0.0,0.0,967.0,0.0,0.0,0.0,0.08,16.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.41,0.41,770528.0,46199282.18,0.0,95.38,0.41,1.62,0.9537,97.64,0.174,121.8
2006-11-13,133247.0,8107284.72,2.85,16.8,2.57,16.29,1.0,8046440.68,3162.0,132247.0,192388.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.0,0.39,0.4,0.0,0.0,0.41,0.41,770916.0,46905637.68,0.0,94.74,0.41,1.62,0.9533,97.62,0.1721,123.6
2006-11-14,118552.0,7265704.83,2.54,15.09,2.28,14.68,1.0,7204417.76,3167.0,117552.0,194096.15,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14695.0,0.39,1.62,0.0,0.0,0.41,0.41,770855.0,47243445.07,0.0,95.38,0.41,1.83,0.9476,97.33,0.1532,124.5
2006-11-15,117979.0,7218971.94,2.53,15.41,2.27,14.69,1.0,7206734.22,2371.0,117779.0,145078.21,0.0,0.0,4.0,0.1,0.0,0.0,0.0,0.1,226.0,800.0,0.0,0.0,0.1,4.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,792527.0,48493631.71,0.0,98.52,0.3,1.84,0.9606,97.99,0.1484,124.3
2006-11-16,118402.0,7250683.25,2.54,15.44,2.28,14.72,1.0,7238435.68,2371.0,118202.0,145194.93,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.3,0.3,781554.0,47860682.23,0.0,97.18,0.3,1.83,0.9607,98.0,0.151,124.4
2006-11-17,118398.0,7285408.26,2.54,15.49,2.28,14.73,1.0,7273101.62,2371.0,118198.0,145895.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.29,0.0,0.0,0.0,0.31,0.31,772853.0,47556121.12,0.0,96.17,0.31,1.83,0.9607,98.0,0.1527,125.0
2006-11-20,118139.0,7356704.81,2.53,14.83,2.28,14.77,1.0,7344250.49,2371.0,117939.0,147645.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.3,0.0,0.0,0.0,0.31,0.31,772809.0,48124054.63,0.0,96.79,0.31,1.84,0.9606,97.99,0.1524,126.5
2006-11-21,116619.0,7250570.47,2.5,14.8,2.25,14.75,1.0,7238135.84,2392.0,116419.0,148718.17,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1521.0,0.3,0.02,0.0,0.0,0.31,0.31,772550.0,48031866.32,0.0,97.27,0.31,1.86,0.9601,97.97,0.1505,126.3
2006-11-22,116978.0,7261373.78,2.5,14.75,2.25,14.8,1.0,7230336.43,2689.0,116478.0,166918.86,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,59.0,204.0,0.0,0.0,0.01,0.0,0.0,500.0,0.0,0.34,0.0,0.0,0.0,0.35,0.35,768825.0,47724578.11,0.0,96.56,0.35,1.86,0.9552,97.72,0.1516,126.1
2006-11-23,116700.0,7249861.76,2.5,14.4,2.25,14.74,1.0,7249861.76,2189.0,116700.0,135989.27,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.06,221.0,500.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.28,769137.0,47781807.39,0.0,96.76,0.28,1.88,0.9631,98.12,0.1513,126.2
2006-11-24,116718.0,7250979.99,2.5,14.65,2.25,14.7,1.0,7249675.39,2218.0,116697.0,137790.86,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,2.0,0.28,0.04,0.0,0.0,0.29,0.29,767543.0,47682781.86,0.0,96.11,0.29,1.88,0.9628,98.1,0.1516,126.2
2006-11-27,7258517.0,435563138.36,155.42,928.56,139.85,14.7,5.0,435561878.21,139205.0,7258496.0,8353299.53,0.0,0.0,136988.0,0.0,0.0,0.0,0.0,0.0,7141798.0,0.0,0.0,0.0,0.0,136988.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,2.39,2.39,5690226.0,341454417.55,0.0,95.44,0.29,1.88,0.9627,98.1,1.2452,121.9
2006-11-28,124619.0,7361478.07,2.67,15.89,2.4,15.23,1.0,7113966.91,6376.0,120429.0,376642.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,136998.0,0.0,0.0,0.0,0.0,0.0,4169.0,7138067.0,0.77,0.0,0.0,0.0,0.82,0.82,767704.0,45349715.19,0.0,93.33,0.82,3.3,0.9016,94.88,0.161,120.0
2006-11-29,122688.0,7271568.31,2.63,15.74,2.36,14.72,1.0,7271568.31,2192.0,122688.0,129917.17,0.0,0.0,6.0,0.01,0.0,0.0,0.0,0.5,2259.0,4190.0,0.0,0.0,0.01,6.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.28,0.28,768574.0,45552444.75,0.0,92.42,0.28,1.79,0.9649,98.21,0.1592,120.4
2006-11-30,40336.0,2404564.8,0.86,5.21,0.78,0.34,0.0,130672.5,170766.0,2192.0,10179936.37,0.0,0.0,168574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168574.0,0.0,0.0,0.0,0.34,0.0,0.0,14.46,3.03,3.03,5458767.0,325415484.9,0.0,92.52,0.37,0.0,1.0,100.0,0.0072,121.1
2006-12-01,7068053.0,427961226.29,151.34,941.35,136.18,14.34,5.0,425641061.7,171580.0,7029734.0,10388941.23,14.0,0.0,814.0,0.0,0.0,0.0,7027543.0,0.0,0.0,0.0,14.0,0.0,0.0,814.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,3.04,3.04,5477284.0,331642275.09,0.0,93.14,0.37,1.86,0.9635,98.14,1.2512,123.0
2006-12-04,7180616.0,433009381.28,153.75,948.61,138.35,14.56,5.0,430698708.56,171580.0,7142298.0,10346709.76,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,112563.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,3.04,3.04,5477284.0,330294135.76,0.0,93.77,0.36,1.83,0.964,98.17,1.2712,122.5
2006-12-05,7010459.0,417571970.01,150.11,949.7,135.07,14.58,5.0,415287804.32,170505.0,6972111.0,10155983.9,0.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.08,0.0,170822.0,0.35,0.06,0.0,0.0,3.05,3.05,5425906.0,323189431.32,0.0,93.47,0.37,1.85,0.9532,97.61,1.2527,121.0
2006-12-06,6980178.0,426076613.41,149.46,968.47,134.49,14.51,5.0,426076613.41,130690.0,6980178.0,7977440.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,8067.0,39815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,2.39,2.39,5335294.0,325671350.94,0.0,93.83,0.28,1.85,0.9532,97.61,1.277,124.0
2006-12-07,7071118.0,426406373.79,151.41,1036.15,136.24,14.68,5.0,426406373.79,134034.0,7071118.0,8082590.6,0.0,0.0,3345.0,0.17,0.0,0.0,0.0,0.0,90940.0,0.0,0.0,0.0,0.17,3345.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,2.45,2.45,5327868.0,321283971.49,0.0,91.37,0.3,1.85,0.9534,97.62,1.2946,122.5
2006-12-08,7229788.0,431347908.77,154.81,1102.64,139.29,14.63,5.0,431347908.77,135102.0,7229788.0,8060535.82,0.0,0.0,1068.0,0.03,0.0,0.0,0.0,0.0,159306.0,0.0,0.0,0.0,0.03,1068.0,0.0,0.0,635.0,0.27,0.08,0.0,0.0,2.5,2.5,5271325.0,314500925.23,0.0,90.7,0.3,1.83,0.964,98.17,1.3373,121.2
2006-12-11,7062319.0,424137503.29,151.22,1135.76,136.07,14.28,5.0,424137443.23,133879.0,7062318.0,8040291.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,167470.0,0.27,0.36,0.0,0.0,2.49,2.49,5247351.0,315137046.63,0.0,91.49,0.29,1.86,0.9635,98.14,1.3124,122.0
2006-12-12,117394.0,7067598.54,2.51,19.0,2.26,14.32,1.0,7067598.54,2192.0,117394.0,131967.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131687.0,0.0,0.0,0.0,0.0,0.0,0.0,6944924.0,0.27,0.0,0.0,0.0,0.29,0.29,749754.0,45138254.71,0.0,91.32,0.29,1.87,0.9634,98.13,0.1561,122.3
2006-12-13,117457.0,7285325.56,2.52,20.14,2.26,14.36,1.0,7285325.56,2192.0,117457.0,135959.83,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.29,0.29,749437.0,46484181.7,0.0,92.59,0.29,1.87,0.9634,98.13,0.1563,126.0
2006-12-14,72844.0,4518183.29,1.56,11.95,1.4,8.93,1.0,4518183.29,2254.0,72844.0,139805.41,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,44613.0,0.28,5.44,0.0,0.0,0.3,0.3,751131.0,46589252.85,0.0,93.92,0.29,3.01,0.9416,96.99,0.0967,126.0
2006-12-15,70813.0,4353864.88,1.52,11.7,1.36,8.92,1.0,4353864.88,2192.0,70813.0,134772.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,0.28,0.01,0.0,0.0,0.29,0.29,744704.0,45787363.75,0.0,93.29,0.3,3.1,0.94,96.9,0.0948,124.9
