DATE,ADUX FP Equity_DX_SI_QTY,ADUX FP Equity_DX_SHORT_INTEREST_VALUE,ADUX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADUX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADUX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADUX FP Equity_DX_SI_MV,ADUX FP Equity_DX_DSS,ADUX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADUX FP Equity_DX_SUPPLY_SI_QTY,ADUX FP Equity_DX_BROKER_SI_QTY,ADUX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADUX FP Equity_DX_BROKER_SI_MV_NEW_x,ADUX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADUX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADUX FP Equity_DX_BROKER_SI_MV_INC_x,ADUX FP Equity_DX_SUPPLY_SI_MV_NEW,ADUX FP Equity_DX_BROKER_SI_QTY_ADD,ADUX FP Equity_DX_BROKER_SI_QTY_NEW,ADUX FP Equity_DX_SUPPLY_SI_MV_DEC,ADUX FP Equity_DX_BROKER_SI_QTY_INC,ADUX FP Equity_DX_SUPPLY_SI_QTY_DEC,ADUX FP Equity_DX_BROKER_SI_MV_NEW_y,ADUX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADUX FP Equity_DX_BROKER_SI_MV_INC_y,ADUX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADUX FP Equity_DX_BROKER_SI_MV_ADD,ADUX FP Equity_DX_SUPPLY_SI_QTY_ADD,ADUX FP Equity_DX_BROKER_SI_QTY_DEC,ADUX FP Equity_DX_SUPPLY_SI_MV,ADUX FP Equity_DX_BROKER_SI_MV_DEC,ADUX FP Equity_DX_SUPPLY_SI_MV_RMV,ADUX FP Equity_DX_BROKER_SI_MV_RMV,ADUX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADUX FP Equity_DX_UTILIZATION_QUANTITY,ADUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADUX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADUX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADUX FP Equity_DX_ACTIVE_UTILIZATION_MV,ADUX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADUX FP Equity_DX_BROKER_SI_CON_RATIO,ADUX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADUX FP Equity_DX_DEMAND_SUPPLY_RATIO,ADUX FP Equity_PX_LAST
2019-05-16,26250.0,59062.5,0.91,9.87,0.71,0.06,0.0,59062.5,18000.0,26250.0,40500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,29.75,0.3214,38.58,1.1842,2.25
2019-05-17,26250.0,59062.5,0.91,9.39,0.71,0.06,0.0,59062.5,18000.0,26250.0,40500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,29.78,0.3209,38.49,1.1842,2.25
2019-05-20,26250.0,64050.0,0.91,8.3,0.71,0.06,0.0,64050.0,18000.0,26250.0,43920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,29.62,0.3237,39.47,1.1842,2.44
2019-05-21,26250.0,59062.5,0.91,7.7,0.71,0.06,0.0,59062.5,18000.0,26250.0,40500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,29.72,0.3194,38.35,1.1842,2.25
2019-05-22,26250.0,56962.5,0.91,7.67,0.71,0.06,0.0,56962.5,18000.0,26250.0,39060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,30.52,0.3199,38.04,1.1842,2.17
2019-05-23,26250.0,52500.0,0.91,8.64,0.71,0.05,0.0,52500.0,18000.0,26250.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,32.14,0.3186,36.99,1.1842,2.0
2019-05-24,26250.0,55125.0,0.91,8.76,0.71,0.06,0.0,55125.0,18000.0,26250.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,31.13,0.3209,37.77,1.1842,2.1
2019-05-27,26250.0,57487.5,0.91,8.86,0.71,0.06,0.0,57487.5,18000.0,26250.0,39420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,30.23,0.3213,38.29,1.1842,2.19
2019-05-28,26250.0,53025.0,0.91,8.96,0.71,0.05,0.0,53025.0,18000.0,26250.0,36360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,31.89,0.3189,37.24,1.1842,2.02
2019-05-29,26250.0,56962.5,0.91,8.93,0.71,0.06,0.0,56962.5,18000.0,26250.0,39060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,30.55,0.3217,38.19,1.1842,2.17
2019-05-30,26250.0,53812.5,0.91,9.01,0.71,0.05,0.0,53812.5,18000.0,26250.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,31.68,0.3192,37.35,1.1842,2.05
2019-05-31,26250.0,53025.0,0.91,9.29,0.71,0.05,0.0,53025.0,18000.0,26250.0,36360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,31.99,0.3198,37.2,1.1842,2.02
2019-06-03,26250.0,53812.5,0.91,9.46,0.71,0.05,0.0,53812.5,18000.0,26250.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,30.05,0.3207,38.26,1.1842,2.05
2019-06-04,26250.0,53812.5,0.91,9.53,0.71,0.05,0.0,53812.5,18000.0,26250.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,29.95,0.3207,38.39,1.1842,2.05
2019-06-05,26250.0,55125.0,0.91,9.87,0.71,0.05,0.0,55125.0,18000.0,26250.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,29.49,0.3216,38.72,1.1842,2.1
2019-06-06,26250.0,55125.0,0.91,9.62,0.71,0.05,0.0,55125.0,18000.0,26250.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,29.41,0.321,38.66,1.1842,2.1
2019-06-07,26250.0,58275.0,0.91,8.68,0.71,0.06,0.0,58275.0,18000.0,26250.0,39960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,29.63,0.3229,39.3,1.1842,2.22
2019-06-10,26250.0,53287.5,0.91,6.7,0.71,0.05,0.0,53287.5,18000.0,26250.0,36540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,29.98,0.3191,38.2,1.1842,2.03
2019-06-11,19250.0,40617.5,0.67,4.93,0.52,0.04,0.0,40617.5,18000.0,19250.0,37980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.04,0.01,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,40.2,0.4477,53.29,0.8684,2.11
2019-06-12,19250.0,41772.5,0.67,5.07,0.52,0.04,0.0,41772.5,18000.0,19250.0,39060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,40.94,0.4465,52.61,0.8684,2.17
2019-06-13,19250.0,41772.5,0.67,5.15,0.52,0.04,0.0,41772.5,18000.0,19250.0,39060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,40.93,0.4456,52.53,0.8684,2.17
2019-06-14,19250.0,41772.5,0.67,5.21,0.52,0.04,0.0,41772.5,18000.0,19250.0,39060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.03,0.4456,52.44,0.8684,0.0
2019-06-17,19250.0,41580.0,0.67,5.26,0.52,0.04,0.0,41580.0,18000.0,19250.0,38880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.19,0.445,52.26,0.8684,2.16
2019-06-18,19250.0,41580.0,0.67,5.32,0.52,0.04,0.0,41580.0,18000.0,19250.0,38880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.28,0.4451,52.2,0.8684,2.16
2019-06-19,19250.0,39077.5,0.67,5.32,0.52,0.04,0.0,39077.5,18000.0,19250.0,36540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.66,0.4418,50.74,0.8684,2.03
2019-06-20,19250.0,40232.5,0.67,5.21,0.52,0.04,0.0,40232.5,18000.0,19250.0,37620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.88,0.4455,51.77,0.8684,2.09
2019-06-21,19250.0,38115.0,0.67,5.19,0.52,0.04,0.0,38115.0,18000.0,19250.0,35640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,43.03,0.4418,50.43,0.8684,1.98
2019-06-24,19250.0,35805.0,0.67,5.83,0.52,0.04,0.0,35805.0,18000.0,19250.0,33480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,44.4,0.4414,49.21,0.8684,1.86
2019-06-25,19250.0,36575.0,0.67,5.77,0.52,0.04,0.0,36575.0,18000.0,19250.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.11,0.446,52.42,0.8684,1.9
2019-06-26,19250.0,36093.75,0.67,5.49,0.52,0.04,0.0,36093.75,18000.0,19250.0,33750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.42,0.4444,52.02,0.8684,1.875
2019-06-27,19250.0,35516.25,0.67,5.48,0.52,0.04,0.0,35516.25,18000.0,19250.0,33210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.77,0.4439,51.69,0.8684,1.845
2019-06-28,19250.0,35420.0,0.67,5.66,0.52,0.04,0.0,35420.0,18000.0,19250.0,33120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.87,0.4443,51.65,0.8684,1.84
2019-07-01,19250.0,36478.75,0.67,6.34,0.52,0.04,0.0,36478.75,18000.0,19250.0,34110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.27,0.4463,52.33,0.8684,1.895
2019-07-02,19250.0,35516.25,0.67,6.79,0.52,0.04,0.0,35516.25,18000.0,19250.0,33210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.93,0.4435,51.52,0.8684,1.845
2019-07-03,19250.0,35420.0,0.67,6.58,0.52,0.04,0.0,35420.0,18000.0,19250.0,33120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.04,0.4442,51.5,0.8684,1.84
2019-07-04,19250.0,34842.5,0.67,6.93,0.52,0.04,0.0,34842.5,18000.0,19250.0,32580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.43,0.4435,51.11,0.8684,1.81
2019-07-05,19250.0,34457.5,0.67,6.56,0.52,0.04,0.0,34457.5,18000.0,19250.0,32220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.78,0.4436,50.84,0.8684,1.79
2019-07-08,19250.0,34457.5,0.67,6.35,0.52,0.03,0.0,34457.5,18000.0,19250.0,32220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.7,0.4447,51.83,0.8684,1.79
2019-07-09,19250.0,34457.5,0.67,6.46,0.52,0.03,0.0,34457.5,18000.0,19250.0,32220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.73,0.4446,51.79,0.8684,0.0
2019-07-10,19250.0,34457.5,0.67,6.52,0.52,0.03,0.0,34457.5,18000.0,19250.0,32220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.7,0.4444,51.8,0.8684,1.79
2019-07-11,19250.0,34072.5,0.67,6.74,0.52,0.03,0.0,34072.5,18000.0,19250.0,31860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.83,0.4442,51.68,0.8684,1.77
2019-07-12,19250.0,32725.0,0.67,6.75,0.52,0.03,0.0,32725.0,18000.0,19250.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.83,0.4424,50.67,0.8684,1.7
2019-07-15,19250.0,35227.5,0.67,6.74,0.52,0.03,0.0,35227.5,18000.0,19250.0,32940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.18,0.4476,52.53,0.8684,1.83
2019-07-16,19250.0,35131.25,0.67,6.77,0.52,0.04,0.0,35131.25,18000.0,19250.0,32850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.22,0.4451,52.24,0.8684,1.825
2019-07-17,19250.0,35227.5,0.67,6.67,0.52,0.04,0.0,35227.5,18000.0,19250.0,32940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.16,0.4452,52.3,0.8684,1.83
2019-07-18,19250.0,35227.5,0.67,6.38,0.52,0.03,0.0,35227.5,18000.0,19250.0,32940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.15,0.445,52.29,0.8684,1.83
2019-07-19,19250.0,35227.5,0.67,7.17,0.52,0.04,0.0,35227.5,18000.0,19250.0,32940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.5,0.4449,52.01,0.8684,1.83
2019-07-22,19250.0,35901.25,0.67,11.0,0.52,0.04,0.0,35901.25,18000.0,19250.0,33570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.11,0.4458,52.4,0.8684,1.865
2019-07-23,19250.0,35901.25,0.67,10.78,0.52,0.04,0.0,35901.25,18000.0,19250.0,33570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.16,0.4452,52.3,0.8684,1.865
2019-07-24,19250.0,36382.5,0.67,10.36,0.52,0.04,0.0,36382.5,18000.0,19250.0,34020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,40.93,0.4458,52.55,0.8684,1.89
2019-07-25,19250.0,35516.25,0.67,10.37,0.52,0.04,0.0,35516.25,18000.0,19250.0,33210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.5,0.4438,51.9,0.8684,1.845
2019-07-26,19250.0,35516.25,0.67,9.4,0.52,0.04,0.0,35516.25,18000.0,19250.0,33210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.5,0.4448,51.99,0.8684,1.845
2019-07-29,19250.0,34842.5,0.67,9.27,0.52,0.04,0.0,34842.5,18000.0,19250.0,32580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.97,0.4436,51.5,0.8684,1.81
2019-07-30,19250.0,33495.0,0.67,8.95,0.52,0.03,0.0,33495.0,18000.0,19250.0,31320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.83,0.4425,50.68,0.8684,1.74
2019-07-31,19250.0,33687.5,0.67,8.96,0.52,0.03,0.0,33687.5,18000.0,19250.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.78,0.4442,50.9,0.8684,1.75
2019-08-01,19250.0,31762.5,0.67,9.32,0.52,0.03,0.0,31762.5,18000.0,19250.0,29700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,43.0,0.4416,50.44,0.8684,1.65
2019-08-02,19250.0,31762.5,0.67,9.53,0.52,0.03,0.0,31762.5,18000.0,19250.0,29700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.95,0.4437,50.71,0.8684,1.65
2019-08-05,19250.0,32051.25,0.67,9.36,0.52,0.03,0.0,32051.25,18000.0,19250.0,29970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.58,0.4441,51.06,0.8684,1.665
2019-08-06,19250.0,31858.75,0.67,9.72,0.52,0.03,0.0,31858.75,18000.0,19250.0,29790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.69,0.4435,50.91,0.8684,1.655
2019-08-07,19250.0,32340.0,0.67,10.68,0.52,0.03,0.0,32340.0,18000.0,19250.0,30240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,42.32,0.4444,51.3,0.8684,1.68
2019-08-08,19250.0,28778.75,0.67,10.83,0.52,0.03,0.0,28778.75,18000.0,19250.0,26910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,45.0,0.4399,48.49,0.8684,1.495
2019-08-09,19250.0,29645.0,0.67,7.12,0.52,0.03,0.0,29645.0,18000.0,19250.0,27720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,44.47,0.4442,49.44,0.8684,1.54
2019-08-12,19250.0,27912.5,0.67,7.02,0.52,0.03,0.0,27912.5,18000.0,19250.0,26100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,45.85,0.4419,47.93,0.8684,1.45
2019-08-13,19250.0,27623.75,0.67,7.04,0.52,0.03,0.0,27623.75,18000.0,19250.0,25830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,46.15,0.4438,47.85,0.8684,1.435
2019-08-14,19250.0,28875.0,0.67,7.23,0.52,0.03,0.0,28875.0,18000.0,19250.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,40.64,0.4474,52.93,0.8684,1.5
2019-08-15,19250.0,27335.0,0.67,7.25,0.52,0.03,0.0,27335.0,18000.0,19250.0,25560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,81.21,0.0,0.0,0.0,0.0,100.0,41.89,0.4428,51.49,0.8684,1.42
