DATE,ACAN FP Equity_DX_SI_QTY,ACAN FP Equity_DX_SHORT_INTEREST_VALUE,ACAN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ACAN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ACAN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ACAN FP Equity_DX_SI_MV,ACAN FP Equity_DX_DSS,ACAN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ACAN FP Equity_DX_SUPPLY_SI_QTY,ACAN FP Equity_DX_BROKER_SI_QTY,ACAN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ACAN FP Equity_DX_BROKER_SI_MV_NEW_x,ACAN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ACAN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ACAN FP Equity_DX_BROKER_SI_MV_INC_x,ACAN FP Equity_DX_SUPPLY_SI_MV_NEW,ACAN FP Equity_DX_BROKER_SI_QTY_ADD,ACAN FP Equity_DX_BROKER_SI_QTY_NEW,ACAN FP Equity_DX_SUPPLY_SI_MV_DEC,ACAN FP Equity_DX_BROKER_SI_QTY_INC,ACAN FP Equity_DX_SUPPLY_SI_QTY_DEC,ACAN FP Equity_DX_BROKER_SI_MV_NEW_y,ACAN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ACAN FP Equity_DX_BROKER_SI_MV_INC_y,ACAN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ACAN FP Equity_DX_BROKER_SI_MV_ADD,ACAN FP Equity_DX_SUPPLY_SI_QTY_ADD,ACAN FP Equity_DX_BROKER_SI_QTY_DEC,ACAN FP Equity_DX_SUPPLY_SI_MV,ACAN FP Equity_DX_BROKER_SI_MV_DEC,ACAN FP Equity_DX_SUPPLY_SI_MV_RMV,ACAN FP Equity_DX_BROKER_SI_MV_RMV,ACAN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ACAN FP Equity_DX_UTILIZATION_QUANTITY,ACAN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ACAN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ACAN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ACAN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ACAN FP Equity_DX_ACTIVE_UTILIZATION_MV,ACAN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ACAN FP Equity_DX_BROKER_SI_CON_RATIO,ACAN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ACAN FP Equity_DX_DEMAND_SUPPLY_RATIO,ACAN FP Equity_PX_LAST
2016-03-24,6999.0,853.64,0.01,0.38,0.0,0.0,0.0,853.64,6999.0,6999.0,853.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0307,0.48
2016-03-25,6999.0,853.64,0.01,0.34,0.0,0.0,0.0,853.64,6999.0,6999.0,853.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0307,0.0
2016-03-28,6999.0,853.64,0.01,0.34,0.0,0.0,0.0,853.64,6999.0,6999.0,853.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0307,0.0
2016-03-29,6999.0,871.43,0.01,0.34,0.0,0.0,0.0,871.43,6999.0,6999.0,871.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0307,0.49
2016-03-30,6999.0,871.43,0.01,0.33,0.0,0.0,0.0,871.43,6999.0,6999.0,871.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0307,0.49
2016-03-31,6999.0,871.43,0.01,0.34,0.0,0.0,0.0,871.43,6999.0,6999.0,871.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0307,0.49
2016-04-01,6999.0,906.99,0.01,0.32,0.0,0.0,0.0,906.99,6999.0,6999.0,906.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.07,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0307,0.51
2016-04-04,6999.0,906.99,0.01,0.29,0.0,0.0,0.0,906.99,6999.0,6999.0,906.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.51
2016-04-05,6999.0,906.99,0.01,0.29,0.0,0.0,0.0,906.99,6999.0,6999.0,906.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.51
2016-04-06,6999.0,906.99,0.01,0.29,0.0,0.0,0.0,906.99,6999.0,6999.0,906.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.51
2016-04-07,6999.0,889.21,0.01,0.29,0.0,0.0,0.0,889.21,6999.0,6999.0,889.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.5
2016-04-08,6999.0,906.99,0.01,0.28,0.0,0.0,0.0,906.99,6999.0,6999.0,906.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.51
2016-04-11,6999.0,906.99,0.01,0.27,0.0,0.0,0.0,906.99,6999.0,6999.0,906.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.0
2016-04-12,6999.0,942.56,0.01,0.27,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.53
2016-04-13,6999.0,942.56,0.01,0.27,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.53
2016-04-14,6999.0,942.56,0.01,0.26,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.53
2016-04-15,6999.0,960.35,0.01,0.23,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.54
2016-04-18,6999.0,960.35,0.01,0.23,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.54
2016-04-19,6999.0,960.35,0.01,0.23,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.54
2016-04-20,6999.0,960.35,0.01,0.22,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.54
2016-04-21,6999.0,960.35,0.01,0.22,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.54
2016-04-22,6999.0,978.13,0.01,0.22,0.0,0.0,0.0,978.13,6999.0,6999.0,978.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.55
2016-04-25,6999.0,942.56,0.01,0.22,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.53
2016-04-26,6999.0,960.35,0.01,0.21,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.54
2016-04-27,6999.0,978.13,0.01,0.24,0.0,0.0,0.0,978.13,6999.0,6999.0,978.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0272,0.55
2016-04-28,6999.0,978.13,0.01,0.26,0.0,0.0,0.0,978.13,6999.0,6999.0,978.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.82,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0282,0.55
2016-04-29,6999.0,978.13,0.01,0.27,0.0,0.0,0.0,978.13,6999.0,6999.0,978.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.82,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0282,0.55
2016-05-02,6999.0,960.35,0.01,0.19,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.82,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0282,0.54
2016-05-03,6999.0,960.35,0.01,0.18,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.82,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0282,0.54
2016-05-04,6999.0,978.13,0.01,0.18,0.0,0.0,0.0,978.13,6999.0,6999.0,978.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.82,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0282,0.55
2016-05-05,6999.0,978.13,0.01,0.17,0.0,0.0,0.0,978.13,6999.0,6999.0,978.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.55
2016-05-06,6999.0,960.35,0.01,0.17,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-09,6999.0,960.35,0.01,0.17,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-10,6999.0,960.35,0.01,0.17,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-11,6999.0,960.35,0.01,0.17,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-12,6999.0,924.78,0.01,0.16,0.0,0.0,0.0,924.78,6999.0,6999.0,924.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.52
2016-05-13,6999.0,924.78,0.01,0.16,0.0,0.0,0.0,924.78,6999.0,6999.0,924.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.52
2016-05-16,6999.0,960.35,0.01,0.17,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-17,6999.0,960.35,0.01,0.16,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-18,6999.0,960.35,0.01,0.16,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-19,6999.0,960.35,0.01,0.16,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-20,6999.0,942.56,0.01,0.16,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.53
2016-05-23,6999.0,942.56,0.01,0.17,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.53
2016-05-24,6999.0,942.56,0.01,0.17,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.53
2016-05-25,6999.0,960.35,0.01,0.17,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-26,6999.0,960.35,0.01,0.17,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-27,6999.0,960.35,0.01,0.18,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-30,6999.0,960.35,0.01,0.18,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-05-31,6999.0,960.35,0.01,0.18,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-06-01,6999.0,978.13,0.01,0.18,0.0,0.0,0.0,978.13,6999.0,6999.0,978.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.55
2016-06-02,6999.0,960.35,0.01,0.17,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-06-03,6999.0,995.91,0.01,0.17,0.0,0.0,0.0,995.91,6999.0,6999.0,995.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.56
2016-06-06,6999.0,995.91,0.01,0.18,0.0,0.0,0.0,995.91,6999.0,6999.0,995.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.56
2016-06-07,6999.0,1013.7,0.01,0.18,0.0,0.0,0.0,1013.7,6999.0,6999.0,1013.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.57
2016-06-08,6999.0,1013.7,0.01,0.17,0.0,0.0,0.0,1013.7,6999.0,6999.0,1013.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.57
2016-06-09,6999.0,960.35,0.01,0.16,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-06-10,6999.0,978.13,0.01,0.14,0.0,0.0,0.0,978.13,6999.0,6999.0,978.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.55
2016-06-13,6999.0,960.35,0.01,0.18,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-06-14,6999.0,942.56,0.01,0.18,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.53
2016-06-15,6999.0,960.35,0.01,0.19,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-06-16,6999.0,942.56,0.01,0.19,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.53
2016-06-17,6999.0,960.35,0.01,0.19,0.0,0.0,0.0,960.35,6999.0,6999.0,960.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.54
2016-06-20,6999.0,942.56,0.01,0.19,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.53
2016-06-21,6999.0,942.56,0.01,0.19,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.53
2016-06-22,6999.0,924.78,0.01,0.2,0.0,0.0,0.0,924.78,6999.0,6999.0,924.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.52
2016-06-23,6999.0,942.56,0.01,0.2,0.0,0.0,0.0,942.56,6999.0,6999.0,942.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.53
2016-06-24,6999.0,924.78,0.01,0.22,0.0,0.0,0.0,924.78,6999.0,6999.0,924.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0423,0.52
