DATE,SU FP Equity_DX_SI_QTY,SU FP Equity_DX_SHORT_INTEREST_VALUE,SU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SU FP Equity_DX_SI_MV,SU FP Equity_DX_DSS,SU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY,SU FP Equity_DX_BROKER_SI_QTY,SU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SU FP Equity_DX_BROKER_SI_MV_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_INC_x,SU FP Equity_DX_BROKER_SI_MV_INC_x,SU FP Equity_DX_SUPPLY_SI_MV_NEW,SU FP Equity_DX_BROKER_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_NEW,SU FP Equity_DX_SUPPLY_SI_MV_DEC,SU FP Equity_DX_BROKER_SI_QTY_INC,SU FP Equity_DX_SUPPLY_SI_QTY_DEC,SU FP Equity_DX_BROKER_SI_MV_NEW_y,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SU FP Equity_DX_BROKER_SI_MV_INC_y,SU FP Equity_DX_SUPPLY_SI_QTY_INC_y,SU FP Equity_DX_BROKER_SI_MV_ADD,SU FP Equity_DX_SUPPLY_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_DEC,SU FP Equity_DX_SUPPLY_SI_MV,SU FP Equity_DX_BROKER_SI_MV_DEC,SU FP Equity_DX_SUPPLY_SI_MV_RMV,SU FP Equity_DX_BROKER_SI_MV_RMV,SU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SU FP Equity_DX_UTILIZATION_QUANTITY,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SU FP Equity_DX_ACTIVE_UTILIZATION_MV,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SU FP Equity_DX_BROKER_SI_CON_RATIO,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SU FP Equity_DX_DEMAND_SUPPLY_RATIO,SU FP Equity_PX_LAST
2006-09-18,12280787.0,754482827.24,5.6,19.48,5.42,1075.9,2.0,398147818.96,8459160.0,6480689.0,519697227.29,0.0,0.0,10175.0,15.99,0.0,0.0,0.0,0.91,167742.0,11263.0,0.0,0.0,15.99,10175.0,0.0,0.0,0.0,735.18,0.0,0.0,0.0,20.65,20.65,32510560.0,1997319815.41,0.0,2858.51,20.46,18.27,0.1735,31.21,0.2998,89.4
2006-09-19,12412094.0,751461276.45,5.66,18.95,5.48,1116.64,2.0,400935943.07,8426469.0,6622370.0,510160908.44,0.0,0.0,2465.0,13.49,0.0,0.0,0.0,1.93,150000.0,42083.0,0.0,0.0,13.49,2465.0,0.0,6927.0,8319.0,753.08,0.0,0.0,0.0,20.6,20.6,32479336.0,1966385630.72,0.0,2870.6,20.78,18.13,0.1733,30.84,0.3034,88.1
2006-09-20,12364309.0,768535729.5,5.64,18.49,5.46,1099.88,2.0,408378268.08,8458590.0,6570046.0,525765623.96,0.0,3253.0,13951.0,3.0,0.29,0.0,0.0,1.05,25000.0,9894.0,0.0,3253.0,3.0,13951.0,0.0,24811.0,77325.0,746.5,10.78,0.0,0.0,20.6,20.6,32606634.0,2026749998.54,0.0,2922.13,20.35,18.12,0.1714,30.55,0.3011,90.45
2006-09-21,12388934.0,749207735.85,5.65,18.16,5.47,1121.81,2.0,399050823.77,8447887.0,6598723.0,510877069.16,0.0,0.0,17394.0,11.05,0.0,0.0,0.0,0.88,61497.0,24844.0,0.0,0.0,11.05,17394.0,0.0,0.0,32820.0,758.41,2.23,0.29,0.0,20.69,20.69,32386164.0,1958519159.38,3253.0,2888.94,20.79,18.11,0.173,30.96,0.3034,88.0
2006-09-22,12277798.0,730252744.09,5.6,17.77,5.42,1088.03,2.0,382186482.12,8519501.0,6425732.0,506718630.13,0.0,0.0,71615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71615.0,0.0,0.0,172991.0,748.05,22.33,0.0,0.0,20.81,20.81,32412392.0,1927808080.94,0.0,2840.85,20.84,18.3,0.172,31.08,0.3,86.55
2006-09-25,12274243.0,728354319.94,5.59,17.62,5.42,1074.5,2.0,380711348.01,8530094.0,6415756.0,506176292.45,0.0,0.0,6313.0,0.31,0.0,0.0,0.0,0.13,4653.0,374.0,0.0,0.0,0.31,6313.0,0.0,4653.0,14629.0,739.97,5.04,0.0,0.0,20.81,20.81,32466818.0,1926582938.36,0.0,2832.36,20.71,18.28,0.1713,30.98,0.2994,86.35
2006-09-26,12040552.0,722347680.96,5.49,17.18,5.31,1053.82,2.0,384450907.27,8529771.0,6408273.0,511725733.25,0.0,0.0,15071.0,0.0,0.0,0.0,0.0,1.35,0.0,15393.0,0.0,0.0,0.0,15071.0,0.0,0.0,7483.0,740.08,0.7,0.0,0.0,20.83,20.83,32423804.0,1945198162.61,0.0,2840.39,20.67,18.66,0.1661,29.6,0.294,87.3
2006-09-27,12279889.0,743035293.72,5.6,17.48,5.42,1080.72,2.0,385756491.92,8656397.0,6375265.0,523783927.32,0.0,94682.0,4636.0,3.71,8.34,0.0,0.0,2.37,21992.0,29135.0,0.0,94682.0,3.71,4636.0,0.0,56442.0,55000.0,755.95,5.47,0.0,0.0,21.2,21.2,32178960.0,1947094391.11,0.0,2826.65,21.1,18.28,0.172,31.05,0.3007,88.05
2006-09-28,12204069.0,733415543.3,5.56,17.35,5.39,1082.32,2.0,379520626.2,8552055.0,6315241.0,513944166.01,0.0,0.0,12868.0,3.19,0.0,0.0,0.0,3.52,8975.0,43729.0,0.0,0.0,3.19,12868.0,0.0,21201.0,69000.0,752.63,5.44,8.34,0.0,21.06,21.06,32046640.0,1925874385.54,94682.0,2811.44,21.12,18.41,0.1736,31.27,0.3006,87.45
2006-09-29,12187995.0,736637379.54,5.56,17.2,5.38,1076.54,2.0,380681274.79,8552337.0,6298542.0,516899712.92,0.0,0.0,673.0,0.34,0.0,0.0,0.0,0.21,2648.0,391.0,0.0,0.0,0.34,673.0,0.0,0.0,19346.0,749.66,2.95,0.0,0.0,21.15,21.15,31885204.0,1927128549.09,0.0,2799.54,21.12,18.44,0.1733,31.23,0.3014,87.95
2006-10-02,12290765.0,745804947.61,5.6,17.73,5.42,1086.35,2.0,387544978.28,8566467.0,6386689.0,519814142.74,0.0,0.0,15175.0,8.25,0.0,0.0,0.0,0.1,88147.0,1045.0,0.0,0.0,8.25,15175.0,0.0,0.0,0.0,750.89,0.0,0.0,0.0,21.08,21.08,32079820.0,1946606942.23,0.0,2825.43,21.0,18.25,0.172,31.11,0.3024,88.3
2006-10-03,12184957.0,742733926.93,5.55,17.11,5.38,1084.59,2.0,387963879.46,8482314.0,6364760.0,517039361.46,0.0,0.0,30616.0,0.0,0.0,0.0,0.0,9.54,0.0,114769.0,0.0,0.0,0.0,30616.0,0.0,0.0,21929.0,749.35,0.0,0.0,0.0,20.87,20.87,32154706.0,1959989769.08,0.0,2843.67,20.86,18.36,0.1737,31.3,0.2998,88.7
2006-10-04,12031718.0,741661489.31,5.48,16.94,5.31,1077.95,2.0,382215256.45,8587724.0,6200546.0,529366144.69,0.0,94682.0,22587.0,3.06,8.47,0.0,0.0,0.68,25000.0,11860.0,0.0,94682.0,3.06,22587.0,0.0,0.0,189214.0,762.97,14.22,0.0,0.0,21.05,21.05,32206636.0,1985287688.87,0.0,2879.92,20.94,17.51,0.174,31.67,0.2949,89.7
2006-10-05,11884049.0,738275583.95,5.42,16.68,5.24,1074.2,2.0,376178808.51,8490935.0,6055364.0,527484361.22,0.0,0.0,15071.0,0.0,0.0,0.0,0.0,1.09,0.0,20844.0,0.0,0.0,0.0,15071.0,0.0,3667.0,145182.0,760.92,9.29,8.47,0.0,20.89,20.89,32163808.0,1998119843.94,94682.0,2889.2,20.85,17.78,0.177,32.05,0.2923,90.4
2006-10-06,11969392.0,738642119.29,5.46,16.63,5.28,1096.02,2.0,379370681.98,8486026.0,6147546.0,523680419.94,0.0,0.0,6559.0,0.35,0.0,130000.0,0.0,0.0,2653.0,11468.0,0.0,0.0,0.35,6559.0,12.38,0.0,40471.0,770.36,0.0,0.0,0.0,20.91,20.91,32099374.0,1980881705.54,0.0,2894.44,21.02,17.65,0.1734,31.65,0.2949,89.8
2006-10-09,12064629.0,749079254.93,5.5,16.5,5.32,1095.41,2.0,387432910.34,8468668.0,6239973.0,525810078.01,0.0,0.0,1597.0,8.83,0.0,0.0,0.0,2.08,134818.0,18955.0,0.0,0.0,8.83,1597.0,0.0,0.0,42392.0,760.62,3.72,0.0,0.0,20.76,20.76,32332992.0,2007519133.57,0.0,2912.83,20.71,17.55,0.1713,31.45,0.2957,90.35
2006-10-10,12017592.0,754830243.88,5.48,16.42,5.3,1099.73,2.0,388229383.86,8498823.0,6180969.0,533814813.96,0.0,15152.0,10615.0,0.0,1.38,0.0,0.0,0.45,0.0,10350.0,0.0,15152.0,0.0,10615.0,0.0,14737.0,5977.0,771.25,0.0,0.0,4.79,20.82,20.82,32319436.0,2029998002.75,0.0,2934.38,20.81,17.55,0.1724,31.55,0.2944,91.4
2006-10-11,13326425.0,831543837.71,6.08,17.19,5.88,1227.18,2.0,431847452.36,9273982.0,6920841.0,578679021.8,11.49,79945.0,658012.0,58.47,7.28,0.0,125691.0,0.69,616834.0,7797.0,11.49,79945.0,58.47,658012.0,0.0,45000.0,2653.0,847.15,0.25,0.0,0.0,22.34,22.34,32234266.0,2011357528.78,0.0,2939.24,22.37,15.8,0.1503,28.5,0.3211,90.8
2006-10-12,13145493.0,838772972.38,5.99,16.61,5.8,1202.7,2.0,445048307.67,9338638.0,6974926.0,595869409.63,0.0,0.0,158606.0,2.83,0.0,0.0,0.0,1.72,54085.0,17738.0,0.0,0.0,2.83,158606.0,0.0,3732.0,0.0,847.46,0.0,7.28,0.0,22.62,22.62,31951286.0,2038712061.2,79945.0,2938.9,22.38,15.96,0.1467,27.53,0.3184,92.85
2006-10-13,13241732.0,833538970.25,6.04,16.35,5.84,1237.39,2.0,445474663.08,9333372.0,7076881.0,587515990.04,0.0,0.0,61.0,16.51,0.0,0.0,0.0,0.0,101955.0,5327.0,0.0,0.0,16.51,61.0,0.0,0.0,0.0,865.07,0.0,0.0,0.0,22.64,22.64,31891636.0,2007510908.02,0.0,2937.08,22.75,15.94,0.1491,28.12,0.3212,91.6
2006-10-16,13302896.0,836017844.06,6.06,16.25,5.87,1226.35,2.0,448314884.36,9337562.0,7133683.0,586817220.25,0.0,0.0,4525.0,0.5,0.0,0.0,0.0,0.03,56802.0,335.0,0.0,0.0,0.5,4525.0,0.0,0.0,0.0,853.29,0.0,0.0,0.0,22.68,22.68,31839526.0,2000948656.77,0.0,2916.13,22.64,15.8,0.1487,28.0,0.3231,91.45
2006-10-17,13333461.0,826943327.05,6.08,16.15,5.88,1227.17,2.0,443530755.31,9345263.0,7151397.0,579594666.18,0.0,0.0,13831.0,1.0,0.0,0.0,0.0,0.57,17714.0,6130.0,0.0,0.0,1.0,13831.0,0.0,0.0,0.0,852.18,0.0,0.0,0.0,22.63,22.63,31949512.0,1981513708.32,0.0,2908.29,22.66,15.76,0.1484,27.93,0.3229,90.25
2006-10-18,13476033.0,841342134.48,6.14,16.2,5.95,1229.57,2.0,452116402.24,9616000.0,7241686.0,600350708.93,0.0,79945.0,2620.0,12.84,7.25,0.0,0.0,1.01,140638.0,5973.0,0.0,79945.0,12.84,2620.0,0.0,194145.0,50348.0,869.2,7.49,0.0,0.0,23.4,23.4,31474544.0,1965033777.42,0.0,2856.13,23.33,15.56,0.1435,27.26,0.328,90.85
2006-10-19,13636794.0,849973153.29,6.22,16.58,6.02,1242.93,2.0,453114088.5,9537988.0,7269669.0,594497045.01,0.0,0.0,48510.0,3.35,0.0,0.0,0.0,4.26,42983.0,46577.0,0.0,0.0,3.35,48510.0,0.0,0.0,15000.0,861.84,1.33,7.25,0.0,23.02,23.02,31899712.0,1988289828.08,79945.0,2894.09,22.95,12.51,0.13,27.19,0.3291,90.7
2006-10-20,13490652.0,843645459.26,6.15,16.49,5.95,1235.15,2.0,455407576.47,9519454.0,7282378.0,595304373.85,0.0,0.0,0.0,13.49,0.0,0.0,0.0,1.35,141359.0,18535.0,0.0,0.0,13.49,0.0,0.0,0.0,128651.0,864.1,10.26,0.0,0.0,22.86,22.86,32122542.0,2008801108.95,0.0,2922.69,22.82,12.44,0.1333,27.63,0.324,91.0
2006-10-23,13436313.0,850404175.51,6.13,16.25,5.93,1237.24,2.0,457301534.24,9423652.0,7225325.0,596436910.14,0.0,5000.0,0.0,0.0,0.45,0.0,0.0,8.46,0.0,100802.0,0.0,5000.0,0.0,0.0,0.0,0.0,57053.0,861.28,3.22,0.0,0.0,22.94,22.94,31664352.0,2004083795.57,0.0,2902.45,22.88,12.5,0.1339,27.67,0.327,92.1
2006-10-24,13548502.0,846797612.13,6.18,16.63,5.98,1254.68,2.0,443329563.23,9328728.0,7093137.0,583056679.96,0.0,0.0,16294.0,3.04,0.0,0.0,0.0,9.91,12774.0,111218.0,0.0,0.0,3.04,16294.0,0.0,0.0,144962.0,856.96,13.64,0.0,0.0,22.72,22.72,31728556.0,1983072774.91,0.0,2899.6,22.81,12.04,0.1287,27.06,0.33,90.95
2006-10-25,13358258.0,828022248.47,6.09,15.95,5.89,1222.51,2.0,431584283.21,9324620.0,6962632.0,577993988.33,0.0,80548.0,141832.0,0.93,7.26,0.0,0.0,21.98,10000.0,227919.0,0.0,80548.0,0.93,141832.0,0.0,1432.0,140505.0,845.73,18.17,0.0,0.0,23.04,23.04,31151004.0,1930919763.21,0.0,2823.05,23.05,12.46,0.136,28.02,0.33,90.2
2006-10-26,13373627.0,829893949.08,6.1,15.54,5.9,1212.58,2.0,432924012.65,9185389.0,6976511.0,569994867.59,0.0,0.0,5893.0,0.0,0.0,0.0,0.0,6.89,13879.0,68796.0,0.0,0.0,0.0,5893.0,0.0,4220.0,0.0,825.19,0.0,7.26,0.0,22.67,22.67,31336860.0,1944593676.58,80548.0,2830.53,22.57,12.49,0.1359,28.02,0.33,90.3
2006-10-27,13272014.0,805803271.92,6.05,15.16,5.86,1204.97,2.0,423514865.77,9083404.0,6975518.0,551494043.28,0.0,0.0,0.0,0.19,0.0,0.0,0.0,9.15,2787.0,102522.0,0.0,0.0,0.19,0.0,0.0,537.0,3780.0,817.2,0.0,0.0,0.0,22.47,22.47,31335072.0,1902492232.41,0.0,2802.79,22.57,12.59,0.1377,28.22,0.3284,88.35
2006-10-30,13428983.0,756732903.51,6.12,15.5,5.93,1197.32,2.0,389420913.99,9079155.0,6910664.0,511616950.03,0.0,0.0,44890.0,1.26,0.0,0.0,0.0,5.97,13861.0,63857.0,0.0,0.0,1.26,44890.0,0.0,14719.0,78715.0,800.78,13.06,0.0,0.0,22.85,22.85,30649472.0,1727119912.02,0.0,2640.06,23.27,15.69,0.1504,28.68,0.338,82.0
2006-10-31,13446422.0,752171343.25,6.13,12.93,5.93,1122.4,2.0,386429521.01,9097266.0,6908126.0,508886511.75,0.0,0.0,45393.0,0.94,0.0,0.0,0.0,2.92,12450.0,27282.0,0.0,0.0,0.94,45393.0,0.0,0.0,14987.0,750.96,21.52,0.0,0.0,22.79,22.79,30812494.0,1723601639.23,0.0,2556.44,22.71,15.53,0.1494,28.53,0.3369,81.4
2006-11-01,13347107.0,757163833.19,6.08,11.95,5.89,1109.96,2.0,387406886.16,9137176.0,6829118.0,518339982.19,0.0,80775.0,4995.0,0.0,6.68,0.0,0.0,3.94,6396.0,47433.0,0.0,80775.0,0.0,4995.0,0.0,6573.0,85404.0,754.23,8.34,0.41,0.0,23.28,23.25,30110116.0,1708107296.08,5000.0,2486.32,23.27,15.64,0.1505,28.55,0.3397,82.55
2006-11-02,13347589.0,764529189.03,6.08,12.01,5.89,1119.18,2.0,425039423.87,8436119.0,7420582.0,483207807.61,0.0,20000.0,16813.0,59.91,1.66,0.0,0.0,70.73,625130.0,885653.0,0.0,20000.0,59.91,16813.0,0.0,285000.0,33666.0,704.99,2.8,11.82,0.0,22.04,22.02,29833996.0,1708845003.19,137217.0,2480.36,22.13,15.71,0.1544,28.72,0.3483,83.35
2006-11-03,15128228.0,898229770.88,6.9,13.35,6.68,1299.36,2.0,572568555.54,10067575.0,9643354.0,597756431.59,0.0,0.0,1160134.0,266.69,0.0,0.0,0.0,0.0,2992500.0,20351.0,0.0,0.0,266.69,1160134.0,0.0,491673.0,769728.0,854.49,60.0,0.0,0.0,26.38,26.35,28089728.0,1667811322.35,0.0,2398.87,26.26,18.4,0.1679,30.11,0.3959,86.4
2006-11-06,15696747.0,910411524.25,7.16,12.51,6.93,1377.31,2.0,579911038.28,10077062.0,9998464.0,584469723.27,0.0,0.0,62430.0,44.25,0.0,0.0,0.0,3.99,446361.0,63944.0,0.0,0.0,44.25,62430.0,0.0,11000.0,91251.0,873.39,3.16,0.0,0.0,26.41,26.37,28086094.0,1628993806.73,0.0,2396.97,26.71,18.58,0.1687,30.08,0.4108,84.4
2006-11-07,15720844.0,923692919.1,7.17,11.88,6.94,1351.05,2.0,588841012.91,10063616.0,10021813.0,591297187.34,0.0,0.0,20507.0,0.0,0.0,0.0,0.0,4.21,24349.0,38586.0,0.0,0.0,0.0,20507.0,0.0,4633.0,1000.0,855.58,0.15,0.0,0.0,26.5,26.46,27918368.0,1640369870.38,0.0,2375.25,26.48,18.66,0.1687,30.06,0.4134,85.5
2006-11-08,14768550.0,861143139.12,6.73,10.93,6.52,1284.97,2.0,526432217.04,9275928.0,9028279.0,540872445.58,0.0,212463.0,19222.0,3.46,17.92,0.0,0.0,84.7,6466.0,1019373.0,0.0,212463.0,3.46,19222.0,0.0,0.0,1000000.0,799.73,84.18,0.0,0.0,23.7,23.68,29870764.0,1741741977.3,0.0,2550.47,23.87,19.92,0.1521,24.9,0.377,84.85
2006-11-09,13183680.0,761029655.77,6.01,9.72,5.82,1129.9,2.0,429382845.73,9168419.0,7438404.0,529248188.33,0.0,0.0,5612.0,0.0,0.0,0.0,0.0,2.72,28124.0,32100.0,0.0,0.0,0.0,5612.0,0.0,0.0,1618000.0,781.73,146.13,6.87,0.0,23.41,23.39,29997992.0,1731638019.54,81021.0,2535.98,23.56,15.92,0.1381,22.5,0.3364,84.0
2006-11-10,12651216.0,736813575.71,5.77,9.17,5.58,1080.23,2.0,419290086.4,8941397.0,7199283.0,520751736.07,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,19.4,0.0,228022.0,0.0,0.0,0.0,1000.0,0.0,0.0,239120.0,759.06,21.25,0.0,0.0,22.91,22.89,30092036.0,1752576246.07,0.0,2546.77,22.96,16.18,0.1325,19.69,0.3239,84.75
2006-11-13,12307633.0,716380225.62,5.61,8.86,5.43,1051.04,2.0,371473896.69,8478378.0,6382036.0,493493943.51,0.0,0.0,2552.0,20.99,0.0,0.0,0.0,39.4,243253.0,465572.0,0.0,0.0,20.99,2552.0,0.0,0.0,1060500.0,721.37,92.34,0.0,0.0,21.65,21.63,30689982.0,1786346426.59,0.0,2604.6,21.69,16.65,0.1402,24.24,0.314,84.7
2006-11-14,12085257.0,704682324.95,5.51,8.7,5.33,1035.32,2.0,370413387.01,8350426.0,6352566.0,486907114.01,0.0,275427.0,9125.0,0.0,23.33,0.0,0.0,20.07,0.0,248474.0,0.0,275427.0,0.0,9125.0,0.0,111398.0,29470.0,713.97,1.7,23.05,0.0,21.44,21.43,30591114.0,1783745048.71,275427.0,2594.61,21.58,17.45,0.1432,24.6,0.3101,84.85
2006-11-15,10445121.0,611559492.58,4.76,7.41,4.61,895.5,1.0,275856566.0,8334008.0,4711488.0,487954299.77,0.0,81021.0,24330.0,0.0,6.89,0.0,0.0,11.71,0.0,140806.0,0.0,81021.0,0.0,24330.0,0.0,19036.0,1641078.0,713.36,140.79,0.0,0.0,21.59,21.58,30261052.0,1771777809.56,0.0,2576.04,21.69,18.37,0.127,20.32,0.2704,85.2
2006-11-16,10433565.0,607297897.87,4.76,7.37,4.6,899.51,1.0,274064060.43,8323189.0,4708505.0,484460985.61,0.0,0.0,56257.0,0.0,0.0,0.0,0.0,8.07,0.0,99415.0,0.0,0.0,0.0,56257.0,0.0,32340.0,2983.0,715.89,0.0,0.0,0.0,21.63,21.62,30152356.0,1755053274.19,0.0,2566.41,21.81,18.34,0.127,20.36,0.271,84.7
2006-11-17,10425372.0,586402598.02,4.75,7.39,4.6,891.15,1.0,265618298.8,8294580.0,4722301.0,466550571.19,0.0,0.0,34536.0,0.46,0.0,0.0,0.0,5.76,13795.0,63146.0,0.0,0.0,0.46,34536.0,0.0,0.0,0.0,707.04,0.0,0.0,0.0,21.57,21.56,30158704.0,1696356003.27,0.0,2521.36,21.9,18.4,0.1279,20.33,0.2709,81.85
2006-11-20,10460598.0,595572541.65,4.77,7.23,4.62,870.45,1.0,270497171.15,8291118.0,4750995.0,472053530.82,0.0,0.0,77846.0,0.24,0.0,0.0,0.0,8.08,28694.0,81331.0,0.0,0.0,0.24,77846.0,0.0,24.0,0.0,688.81,0.0,0.0,0.0,21.59,21.58,30105966.0,1714078553.59,0.0,2499.15,21.61,18.38,0.1273,20.16,0.2722,82.85
2006-11-21,10447050.0,590493635.99,4.76,7.12,4.61,875.13,1.0,267659078.31,8178942.0,4735441.0,462294446.77,0.0,0.0,21025.0,16.1,0.0,0.0,0.0,10.57,194172.0,133201.0,0.0,0.0,16.1,21025.0,0.0,0.0,209725.0,684.22,15.85,0.0,0.0,21.34,21.32,30153478.0,1704350688.66,0.0,2501.07,21.48,18.36,0.1253,20.15,0.2724,82.25
2006-11-22,10440229.0,589390639.2,4.76,7.28,4.61,866.17,1.0,266492100.09,8146184.0,4720534.0,459883072.95,0.0,0.0,52008.0,0.07,0.0,0.0,0.0,7.14,10093.0,84766.0,0.0,0.0,0.07,52008.0,0.0,0.0,25000.0,675.24,3.28,0.0,0.0,21.09,21.08,30475572.0,1720461961.24,0.0,2509.44,21.2,18.4,0.1251,20.14,0.2701,82.15
2006-11-23,10907969.0,612423141.69,4.97,7.58,4.81,913.28,1.0,264914129.48,8086070.0,4718429.0,453988858.36,0.0,0.0,43717.0,3.2,0.0,0.0,0.0,8.52,39020.0,103831.0,0.0,0.0,3.2,43717.0,0.0,0.0,41125.0,672.2,4.08,0.0,0.0,20.97,20.96,30472882.0,1710886612.43,0.0,2503.51,21.17,17.7,0.1235,18.98,0.2827,81.7
2006-11-24,12000626.0,669646451.62,5.47,8.46,5.3,992.41,2.0,263701331.01,9225875.0,4725749.0,514812682.01,0.0,1208359.0,13804.0,0.0,98.11,0.0,0.0,0.18,10340.0,2196.0,0.0,1208359.0,0.0,13804.0,0.0,0.0,3020.0,756.54,0.51,6.69,0.0,21.93,21.92,32834436.0,1832193050.46,80162.0,2668.25,22.09,17.19,0.1272,22.08,0.2851,81.2
2006-11-27,12679866.0,693171166.79,5.78,8.87,5.6,1000.89,2.0,286603066.32,9439610.0,5242700.0,516035853.83,0.0,0.0,215535.0,12.3,0.0,0.0,0.0,0.15,526951.0,1800.0,0.0,0.0,12.3,215535.0,0.0,0.0,10000.0,753.66,1.34,0.0,0.0,21.38,21.36,34717632.0,1897911340.83,0.0,2642.35,22.19,17.08,0.1279,22.6,0.287,79.55
2006-11-28,12237058.0,663918536.61,5.58,8.49,5.4,991.94,2.0,268809776.23,9232973.0,4954585.0,500932652.5,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.49,62000.0,208572.0,0.0,0.0,4.49,0.0,0.0,1935.0,350115.0,740.87,0.0,0.0,0.0,21.89,21.88,32941548.0,1787235489.27,0.0,2607.26,22.13,16.84,0.1267,22.47,0.29,78.95
2006-11-29,11929816.0,662005988.19,5.44,8.17,5.26,974.63,2.0,270969667.15,9038575.0,4883065.0,501566057.24,0.0,0.0,2517.0,3.15,0.0,0.0,0.0,12.24,36061.0,238976.0,0.0,0.0,3.15,2517.0,0.0,42061.0,107581.0,734.87,9.8,0.0,0.0,21.63,21.62,32756128.0,1817693825.77,0.0,2611.52,21.96,17.16,0.1271,22.65,0.2854,80.75
2006-11-30,11680386.0,656191496.2,5.32,7.91,5.15,951.75,2.0,214933702.46,8741513.0,3825878.0,491088778.62,0.0,0.0,297997.0,0.0,0.0,0.0,0.0,47.41,0.0,618422.0,0.0,0.0,0.0,297997.0,0.0,23363.0,11153.0,703.45,0.77,0.0,85.01,20.1,20.09,34758416.0,1952690347.78,0.0,2664.07,20.89,17.82,0.1198,19.14,0.2685,81.75
2006-12-01,14427769.0,792194095.49,6.58,9.5,6.37,1102.97,2.0,416935605.61,8936720.0,7593405.0,490693801.45,226.65,0.0,60785.0,0.97,0.0,0.0,3760658.0,2.78,6869.0,41103.0,226.65,0.0,0.97,60785.0,0.0,175525.0,0.0,721.03,0.0,0.0,7.92,20.34,20.33,35005232.0,1922053097.86,0.0,2682.45,21.19,16.55,0.1326,22.95,0.3283,79.9
2006-12-04,14279276.0,798759864.12,6.51,9.24,6.3,1081.15,2.0,422423700.33,8756044.0,7551587.0,489799098.75,8.18,0.0,51766.0,0.0,0.0,0.0,100000.0,13.16,0.0,161576.0,8.18,0.0,0.0,51766.0,0.0,1760.0,41818.0,699.79,5.37,5.8,0.0,19.98,19.98,35059888.0,1961194067.18,72626.0,2676.25,20.73,16.71,0.1332,22.91,0.3258,81.4
2006-12-05,14442021.0,805382405.72,6.58,9.26,6.37,1108.02,2.0,424375682.72,8915417.0,7609854.0,497182492.08,0.0,0.0,45011.0,8.99,0.0,0.0,0.0,2.68,66267.0,42806.0,0.0,0.0,8.99,45011.0,0.0,157168.0,8000.0,722.23,1.02,0.0,0.0,20.42,20.42,34740212.0,1937343500.32,0.0,2677.12,21.25,16.95,0.1327,22.79,0.3308,81.15
2006-12-06,14324596.0,808677931.56,6.53,9.35,6.32,1103.1,2.0,428714419.81,8812689.0,7594075.0,497509815.43,0.0,0.0,3289.0,0.0,0.0,0.0,0.0,7.28,0.0,124624.0,0.0,0.0,0.0,3289.0,0.0,18608.0,15779.0,717.43,0.69,0.0,0.0,19.92,19.92,35431332.0,2000233463.77,0.0,2740.72,20.75,16.97,0.1335,22.85,0.3238,82.15
2006-12-07,14320166.0,825157327.88,6.53,9.41,6.32,1113.35,2.0,437989296.73,8801519.0,7601071.0,507161571.96,0.0,0.0,5126.0,3.12,0.0,0.0,0.0,0.79,6996.0,16297.0,0.0,0.0,3.12,5126.0,0.0,0.0,0.0,723.94,0.0,0.0,0.0,19.98,19.98,35248136.0,2031069871.3,0.0,2766.68,20.74,16.93,0.1335,22.92,0.3251,83.85
2006-12-08,14300676.0,817155037.48,6.52,9.31,6.31,1133.12,2.0,425783019.01,8934578.0,7451444.0,510530790.33,0.0,0.0,11699.0,0.26,0.0,0.0,0.0,2.65,900.0,43863.0,0.0,0.0,0.26,11699.0,0.0,165223.0,150527.0,747.64,5.65,0.0,0.0,20.33,20.33,35011080.0,2000568391.99,0.0,2773.03,21.24,17.1,0.1325,22.6,0.3254,83.15
2006-12-11,14371648.0,828123826.28,6.55,9.34,6.34,1127.79,2.0,433274775.81,8937056.0,7519253.0,514971491.82,0.0,0.0,84490.0,2.28,0.0,0.0,0.0,6.98,67809.0,82012.0,0.0,0.0,2.28,84490.0,0.0,0.0,0.0,741.59,0.0,0.0,0.0,20.35,20.35,34975088.0,2015336285.66,0.0,2773.15,21.1,17.04,0.133,22.9,0.3273,83.85
