DATE,AI FP Equity_DX_SI_QTY,AI FP Equity_DX_SHORT_INTEREST_VALUE,AI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AI FP Equity_DX_SI_MV,AI FP Equity_DX_DSS,AI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AI FP Equity_DX_SUPPLY_SI_QTY,AI FP Equity_DX_BROKER_SI_QTY,AI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AI FP Equity_DX_BROKER_SI_MV_NEW_x,AI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AI FP Equity_DX_BROKER_SI_MV_INC_x,AI FP Equity_DX_SUPPLY_SI_MV_NEW,AI FP Equity_DX_BROKER_SI_QTY_ADD,AI FP Equity_DX_BROKER_SI_QTY_NEW,AI FP Equity_DX_SUPPLY_SI_MV_DEC,AI FP Equity_DX_BROKER_SI_QTY_INC,AI FP Equity_DX_SUPPLY_SI_QTY_DEC,AI FP Equity_DX_BROKER_SI_MV_NEW_y,AI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AI FP Equity_DX_BROKER_SI_MV_INC_y,AI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AI FP Equity_DX_BROKER_SI_MV_ADD,AI FP Equity_DX_SUPPLY_SI_QTY_ADD,AI FP Equity_DX_BROKER_SI_QTY_DEC,AI FP Equity_DX_SUPPLY_SI_MV,AI FP Equity_DX_BROKER_SI_MV_DEC,AI FP Equity_DX_SUPPLY_SI_MV_RMV,AI FP Equity_DX_BROKER_SI_MV_RMV,AI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AI FP Equity_DX_UTILIZATION_QUANTITY,AI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AI FP Equity_DX_ACTIVE_UTILIZATION_MV,AI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AI FP Equity_DX_BROKER_SI_CON_RATIO,AI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AI FP Equity_DX_DEMAND_SUPPLY_RATIO,AI FP Equity_PX_LAST
2020-11-27,6980404.0,963993792.4,1.48,7.08,1.47,968.89,1.0,577487246.0,5825536.0,4181660.0,804506521.6,0.0,0.0,25544.0,9.74,0.0,4766.0,0.0,7.99,71502.0,68945.0,0.0,0.0,9.74,25544.0,0.63,85823.0,200000.0,796.83,25.33,0.0,0.0,6.46,6.46,84395376.0,11655001425.6,0.0,11535.32,6.46,19.1,0.1816,33.66,0.0774,138.1
2020-11-30,7043052.0,969476107.8,1.49,7.16,1.49,983.53,1.0,576528992.85,5969379.0,4188369.0,821685019.35,0.0,0.0,196665.0,1.4,0.0,0.0,0.0,6.65,7014.0,61872.0,0.0,0.0,1.4,196665.0,0.0,9050.0,305.0,824.8,0.02,0.0,0.0,6.65,6.65,83756768.0,11529119115.2,0.0,11504.62,6.69,18.98,0.1783,33.3,0.0785,137.65
2020-12-01,7190411.0,981850622.05,1.52,7.04,1.52,994.62,1.0,586766820.2,6008688.0,4297084.0,820486346.4,0.0,0.0,38435.0,15.52,0.0,0.0,0.0,1.01,113481.0,6744.0,0.0,0.0,15.52,38435.0,0.0,7618.0,4766.0,822.67,0.63,0.0,0.0,6.68,6.68,83938136.0,11461752470.8,0.0,11443.41,6.71,18.61,0.1723,32.51,0.0799,136.55
2020-12-02,7169205.0,970351896.75,1.52,7.04,1.51,984.36,1.0,581502445.45,5975372.0,4296287.0,808766600.2,0.0,0.0,9383.0,3.98,0.0,0.0,0.0,10.13,28990.0,70906.0,0.0,0.0,3.98,9383.0,0.0,28207.0,29787.0,811.45,4.57,0.0,0.0,6.65,6.65,83876960.0,11352746536.0,0.0,11354.1,6.67,18.61,0.1731,32.62,0.0798,135.35
2020-12-03,7355934.0,989005326.3,1.55,7.24,1.55,1004.02,1.0,575686799.95,6188973.0,4281791.0,832107419.85,0.0,0.0,8325.0,4.12,0.0,0.0,0.0,4.22,31197.0,21981.0,0.0,0.0,4.12,8325.0,0.0,227257.0,45693.0,835.76,6.72,0.0,0.0,6.88,6.88,83741304.0,11259018322.8,0.0,11253.0,6.91,18.68,0.1732,32.58,0.0818,134.45
2020-12-04,7315276.0,984636149.6,1.55,7.27,1.54,997.32,1.0,585754702.8,6117785.0,4351818.0,823453861.0,0.0,0.0,71183.0,9.85,0.0,0.0,0.0,41.13,72605.0,304190.0,0.0,0.0,9.85,71183.0,0.0,161819.0,2578.0,823.69,0.34,0.0,0.0,6.81,6.81,83668744.0,11261812942.4,0.0,11228.62,6.83,18.69,0.1739,32.84,0.0815,134.6
2020-12-07,7524603.0,1024850928.6,1.59,7.49,1.59,1030.18,1.0,583808088.6,6268962.0,4286403.0,853832624.4,0.0,0.0,3816.0,3.63,0.0,0.0,0.0,25.58,26601.0,192265.0,0.0,0.0,3.63,3816.0,0.0,339626.0,92016.0,845.29,8.98,0.0,0.0,6.97,6.97,83652840.0,11393516808.0,0.0,11238.41,7.0,18.88,0.1781,33.55,0.0837,136.2
2020-12-08,7613652.0,1028604385.2,1.61,7.56,1.61,1046.16,1.0,589611255.8,6407684.0,4364258.0,865678108.4,0.0,0.0,146042.0,38.26,0.0,0.0,0.0,29.32,280585.0,227962.0,0.0,0.0,38.26,146042.0,0.0,220642.0,202730.0,871.82,25.04,0.0,0.0,7.14,7.14,83356064.0,11261404246.4,0.0,11276.31,7.18,16.3,0.1648,32.85,0.0848,135.1
2020-12-09,6878795.0,927605505.75,1.45,6.86,1.45,941.79,1.0,501975888.6,5773204.0,3722476.0,778516559.4,0.0,0.0,89708.0,12.84,0.0,0.0,0.0,99.78,97284.0,725398.0,0.0,0.0,12.84,89708.0,0.0,1210.0,739066.0,780.64,100.9,0.0,0.0,6.46,6.46,83529216.0,11263914777.6,0.0,11243.57,6.49,12.22,0.1829,36.77,0.077,134.85
2020-12-10,6894747.0,937685592.0,1.46,7.09,1.46,942.82,1.0,485435408.0,5667122.0,3569378.0,770728592.0,0.0,0.0,218738.0,9.62,0.0,17000.0,0.0,49.11,77902.0,354820.0,0.0,0.0,9.62,218738.0,2.31,30000.0,248000.0,763.42,33.99,0.0,0.0,6.4,6.4,82831584.0,11265095424.0,0.0,11136.51,6.42,12.25,0.1847,37.66,0.0779,136.0
2020-12-11,7318718.0,991686289.0,1.55,7.56,1.55,1005.18,1.0,482116046.0,6237113.0,3558052.0,845128811.5,0.0,0.0,373834.0,16.46,0.0,0.0,0.0,29.71,113047.0,223540.0,0.0,0.0,16.46,373834.0,0.0,419697.0,124373.0,847.95,17.88,0.0,0.0,7.05,7.05,82244200.0,11144089100.0,0.0,11129.86,7.08,11.62,0.1756,36.35,0.0827,135.5
2020-12-14,8244882.0,1122952928.4,1.74,8.65,1.74,1128.55,1.0,587765924.4,6570923.0,4315462.0,894959712.6,0.0,0.0,219732.0,102.66,0.0,2002.0,0.0,12.01,756796.0,82816.0,0.0,0.0,102.66,219732.0,0.27,196894.0,1388.0,889.85,0.27,0.0,0.0,7.51,7.51,80951784.0,11025632980.8,0.0,10937.72,7.52,10.43,0.1482,32.0,0.0942,136.2
2020-12-15,8218745.0,1098846206.5,1.74,8.77,1.74,1123.03,1.0,572529337.8,6552939.0,4282194.0,876127944.3,0.0,0.0,91255.0,1.55,0.0,5000.0,0.0,16.23,34828.0,118276.0,0.0,0.0,1.55,91255.0,0.67,9037.0,73096.0,889.16,9.61,0.0,0.0,7.49,7.49,80976216.0,10826520079.2,0.0,10929.26,7.52,10.43,0.147,31.89,0.0939,133.7
2020-12-16,8776576.0,1183521273.6,1.86,9.39,1.85,1187.13,1.0,564863320.95,6654695.0,4188827.0,897385620.75,0.0,0.0,21035.0,14.01,0.0,0.0,0.0,29.05,97545.0,182216.0,0.0,0.0,14.01,21035.0,0.0,262937.0,190912.0,889.51,28.61,0.0,0.0,7.56,7.56,81414280.0,10978715658.0,0.0,10870.05,7.56,11.94,0.1425,29.91,0.0997,134.85
2020-12-17,8351623.0,1126633942.7,1.77,9.01,1.76,1134.76,1.0,600133002.5,6076451.0,4448725.0,819713239.9,0.0,0.0,115459.0,36.32,0.0,0.0,0.0,141.71,260049.0,1071094.0,0.0,0.0,36.32,115459.0,0.0,377391.0,151.0,816.97,0.0,0.0,0.0,6.93,6.93,81563048.0,11002855175.2,0.0,10941.67,6.95,11.91,0.1468,31.63,0.0953,134.9
2020-12-18,7526798.0,1011601651.2,1.59,8.22,1.59,1024.5,1.0,589908480.0,5883969.0,4389200.0,790805433.6,0.0,0.0,41357.0,19.23,0.0,0.0,0.0,57.84,149536.0,432367.0,0.0,0.0,19.23,41357.0,0.0,198528.0,209061.0,792.44,27.94,0.0,0.0,6.68,6.68,82135432.0,11039002060.8,0.0,11028.48,6.7,13.36,0.124,26.16,0.0855,134.4
2020-12-21,7511743.0,992676837.45,1.59,7.84,1.59,1016.34,1.0,591689202.9,5744995.0,4477406.0,759201089.25,0.0,0.0,41664.0,21.79,0.0,0.0,0.0,31.0,186787.0,228695.0,0.0,0.0,21.79,41664.0,0.0,48057.0,98581.0,769.31,13.24,0.0,0.0,6.58,6.58,81535864.0,10774964427.6,0.0,10874.04,6.61,13.46,0.1254,26.05,0.0861,132.15
2020-12-22,7641627.0,1017100553.7,1.62,8.19,1.61,1030.4,1.0,696946738.4,6502968.0,5236264.0,865545040.8,0.0,0.0,897326.0,103.39,0.0,0.0,0.0,41.58,777154.0,304186.0,0.0,0.0,103.39,897326.0,0.0,164833.0,18296.0,861.78,2.82,0.0,0.0,7.42,7.42,81190920.0,10806511452.0,0.0,10742.22,7.43,17.74,0.1347,26.57,0.0871,133.1
2020-12-23,7570331.0,1018209519.5,1.6,8.38,1.6,1027.6,1.0,712480797.5,6487379.0,5297255.0,872552475.5,0.0,0.0,320768.0,16.04,0.0,0.0,0.0,53.99,110046.0,409586.0,0.0,0.0,16.04,320768.0,0.0,73229.0,49055.0,864.81,6.84,0.0,0.0,7.4,7.4,81212032.0,10923018304.0,0.0,10812.6,7.41,18.56,0.1438,27.85,0.0863,134.5
2020-12-24,7527141.0,1012400464.5,1.59,8.41,1.59,1025.56,1.0,714239654.0,6436990.0,5310332.0,865775155.0,0.0,0.0,126725.0,19.44,0.0,0.0,0.0,19.45,129205.0,149212.0,0.0,0.0,19.44,126725.0,0.0,44510.0,116128.0,865.36,16.42,9.79,0.0,7.36,7.36,80969520.0,10890400440.0,72412.0,10855.06,7.38,19.43,0.1544,29.41,0.0861,134.5
2020-12-25,7555241.0,1016179914.5,1.6,8.73,1.6,1029.72,1.0,718019104.0,6436990.0,5338432.0,865775155.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,28100.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,865.6,0.0,0.0,0.0,7.38,7.38,80735720.0,10858954340.0,0.0,10828.61,7.4,19.34,0.1532,29.29,0.0867,0.0
2020-12-28,7479140.0,1020154696.0,1.58,8.64,1.58,1025.58,1.0,717859969.2,6428288.0,5262903.0,876818483.2,0.0,0.0,108225.0,17.4,0.0,0.0,0.0,23.25,107411.0,178758.0,0.0,0.0,17.4,108225.0,0.0,61831.0,182940.0,867.57,24.95,0.0,0.0,7.37,7.37,80753408.0,11014764851.2,0.0,10859.93,7.4,18.88,0.1578,30.26,0.0858,136.4
2020-12-29,7023961.0,954205101.85,1.48,8.29,1.48,964.76,1.0,714957764.95,5963202.0,5262847.0,810100991.7,0.0,0.0,43.0,0.0,0.0,7000.0,0.0,62.16,0.0,465129.0,0.0,0.0,0.0,43.0,0.95,0.0,7056.0,811.76,0.6,0.0,0.0,6.83,6.83,81391192.0,11056993433.2,0.0,11038.38,6.85,19.37,0.1649,31.04,0.0804,135.85
2020-12-30,6943907.0,939510617.1,1.47,8.4,1.47,954.12,1.0,703493026.5,5921753.0,5199505.0,801213180.9,0.0,0.0,63366.0,4.15,0.0,0.0,0.0,14.58,41496.0,104815.0,0.0,0.0,4.15,63366.0,0.0,0.0,104838.0,802.42,12.58,0.0,0.0,6.76,6.76,81704728.0,11054649698.4,0.0,11032.45,6.78,18.03,0.1624,31.21,0.0792,135.3
2020-12-31,6553429.0,879797843.25,1.39,8.02,1.38,901.3,1.0,642395244.75,5950050.0,4785067.0,798794212.5,0.0,0.0,61507.0,0.17,0.0,23000.0,0.0,4.62,601.0,34163.0,0.0,0.0,0.17,61507.0,3.1,953.0,438039.0,811.17,60.49,0.0,0.0,6.79,6.79,81650984.0,10961644602.0,0.0,11052.32,6.84,18.84,0.1704,33.23,0.0748,134.25
2021-01-01,6571946.0,882283750.5,1.39,8.19,1.39,900.72,1.0,642395244.75,6003240.0,4785067.0,805934970.0,0.0,0.0,47501.0,0.0,0.0,0.0,0.0,0.74,0.0,4987.0,0.0,0.0,0.0,47501.0,0.0,10676.0,0.0,808.02,0.0,0.0,0.0,7.04,7.04,79316536.0,10648244958.0,0.0,10651.5,7.05,18.87,0.1707,33.28,0.077,0.0
2021-01-04,6510931.0,888416534.95,1.38,8.11,1.37,895.15,1.0,650103471.6,5929493.0,4764408.0,809079319.85,0.0,0.0,43459.0,0.29,0.0,0.0,0.0,23.52,2000.0,184852.0,0.0,0.0,0.29,43459.0,0.0,67646.0,22659.0,799.45,3.77,0.0,0.0,6.9,6.9,79992136.0,10914926957.2,0.0,10718.05,6.94,18.75,0.1735,33.83,0.0758,136.45
2021-01-05,6530079.0,881560665.0,1.38,8.17,1.38,896.56,1.0,645898725.0,5921262.0,4784435.0,799370370.0,0.0,0.0,29647.0,3.48,0.0,0.0,0.0,18.2,24400.0,139397.0,0.0,0.0,3.48,29647.0,0.0,101519.0,4373.0,806.19,3.07,0.0,0.0,6.9,6.9,79905472.0,10787238720.0,0.0,10824.11,6.93,18.72,0.1701,33.3,0.0761,135.0
2021-01-06,7039494.0,952443538.2,1.49,8.92,1.49,963.71,1.0,743211694.5,6328667.0,5493065.0,856268645.1,0.0,0.0,391377.0,96.24,0.0,0.0,0.0,43.18,715732.0,309688.0,0.0,0.0,96.24,391377.0,0.0,325716.0,7102.0,852.9,0.3,0.0,0.0,7.38,7.38,79438432.0,10748019849.6,0.0,10679.92,7.4,17.13,0.1606,29.65,0.0821,135.3
2021-01-07,6989115.0,952965830.25,1.48,8.72,1.48,960.81,1.0,760781459.7,6749708.0,5579622.0,920322685.8,0.0,0.0,39016.0,18.68,0.0,0.0,0.0,20.61,135340.0,159747.0,0.0,0.0,18.68,39016.0,0.0,541772.0,48783.0,914.27,6.31,0.0,0.0,7.7,7.7,80887248.0,11028976264.8,0.0,10930.7,7.72,17.2,0.1638,29.97,0.0798,136.35
2021-01-08,6885832.0,944391858.8,1.46,8.58,1.45,952.54,1.0,831963146.3,6285574.0,6066082.0,862066474.1,0.0,0.0,72082.0,79.99,0.0,0.0,0.0,79.67,558495.0,595848.0,0.0,0.0,79.99,72082.0,0.0,59632.0,72035.0,858.9,9.53,0.0,0.0,7.17,7.17,81383168.0,11161701491.2,0.0,11081.15,7.19,22.75,0.1708,28.08,0.0785,137.15
2021-01-11,6869741.0,935658724.2,1.45,8.72,1.45,952.8,1.0,827516877.6,6121205.0,6075748.0,833708121.0,0.0,0.0,17129.0,8.36,0.0,0.0,0.0,25.63,55190.0,192637.0,0.0,0.0,8.36,17129.0,0.0,11139.0,45524.0,840.74,5.97,0.0,0.0,7.0,7.0,81292248.0,11072004177.6,0.0,11108.83,7.04,22.92,0.1707,27.87,0.0786,136.2
2021-01-12,6873974.0,921112516.0,1.45,8.64,1.45,944.46,1.0,814312908.0,5642861.0,6076962.0,756143374.0,0.0,0.0,3034.0,11.34,0.0,0.0,0.0,78.14,86860.0,561938.0,0.0,0.0,11.34,3034.0,0.0,80560.0,85646.0,765.48,17.9,0.0,0.0,6.47,6.47,81570104.0,10930393936.0,0.0,11006.88,6.5,23.25,0.17,27.53,0.0788,134.0
2021-01-13,6982555.0,944739691.5,1.48,8.86,1.47,957.29,1.0,823802327.7,5351414.0,6088709.0,724046314.2,0.0,0.0,12481.0,13.28,0.0,1371.0,0.0,59.55,97000.0,432547.0,0.0,0.0,13.28,12481.0,0.18,128619.0,86624.0,718.53,17.25,0.0,0.0,6.13,6.13,82009864.0,11095934599.2,0.0,10986.43,6.14,22.59,0.1661,27.5,0.0799,135.3
2021-01-14,6390964.0,858626013.4,1.35,8.33,1.35,873.72,1.0,738678870.8,4435769.0,5498168.0,595945565.15,0.0,0.0,124698.0,18.38,0.0,0.0,0.0,156.5,135598.0,1170400.0,0.0,0.0,18.38,124698.0,0.0,130057.0,726139.0,599.81,99.29,0.0,0.0,5.13,5.13,82014520.0,11018650762.0,0.0,11038.55,5.15,18.43,0.1587,29.8,0.0739,134.35
2021-01-15,5209179.0,689695299.6,1.1,6.75,1.1,709.75,1.0,571812032.8,4396229.0,4318822.0,582060719.6,0.0,0.0,10550.0,0.0,0.0,0.0,0.0,13.67,0.0,99225.0,0.0,0.0,0.0,10550.0,0.0,49135.0,1179346.0,590.36,158.56,0.0,0.0,5.1,5.1,81745352.0,10823084604.8,0.0,10926.63,5.13,15.08,0.184,36.34,0.0605,132.4
2021-01-18,5281677.0,701934873.3,1.12,6.7,1.12,719.03,1.0,577785142.2,4394713.0,4347518.0,584057357.7,0.0,0.0,1489.0,11.89,0.0,0.0,0.0,17.12,92333.0,119205.0,0.0,0.0,11.89,1489.0,0.0,116200.0,63637.0,582.84,9.2,0.0,0.0,5.1,5.1,81820440.0,10873936476.0,0.0,10826.54,5.11,14.74,0.1755,35.64,0.0613,132.9
2021-01-19,5340009.0,706750191.15,1.13,6.82,1.13,721.18,1.0,573336361.85,4463617.0,4331971.0,590759709.95,0.0,0.0,71759.0,30.33,0.0,0.0,0.0,12.74,249309.0,96154.0,0.0,0.0,30.33,71759.0,0.0,93299.0,264856.0,591.47,36.26,0.0,0.0,5.17,5.17,81848400.0,10832635740.0,0.0,10828.73,5.18,16.53,0.1751,35.42,0.0619,132.35
2021-01-20,5065734.0,663611154.0,1.07,6.5,1.07,680.88,1.0,546327902.0,4381551.0,4170442.0,573983181.0,0.0,0.0,4684.0,0.95,0.0,0.0,0.0,39.36,9152.0,296710.0,0.0,0.0,0.95,4684.0,0.0,209960.0,170681.0,579.64,25.59,0.0,0.0,5.07,5.07,82118440.0,10757515640.0,0.0,10824.26,5.08,16.8,0.1862,36.99,0.0586,131.0
2021-01-21,5305542.0,695821833.3,1.12,6.72,1.12,709.71,1.0,564049788.85,4491243.0,4300799.0,589026519.45,0.0,0.0,48563.0,35.64,0.0,0.0,0.0,13.72,274954.0,94718.0,0.0,0.0,35.64,48563.0,0.0,155847.0,144597.0,587.38,20.66,0.0,0.0,5.2,5.2,81931064.0,10745259043.6,0.0,10704.11,5.2,14.42,0.1681,35.11,0.0614,131.15
2021-01-22,5093910.0,672650815.5,1.08,6.46,1.08,683.76,1.0,554160765.9,4374874.0,4196598.0,577702111.7,0.0,0.0,91673.0,10.61,0.0,115000.0,0.0,28.53,67312.0,219744.0,0.0,0.0,10.61,91673.0,15.19,11702.0,286513.0,573.58,38.35,0.0,0.0,5.08,5.08,81739600.0,10793714180.0,0.0,10696.06,5.09,14.96,0.18,36.73,0.0592,132.05
2021-01-25,5067083.0,665814706.2,1.07,6.38,1.07,680.54,1.0,548255068.2,4416107.0,4172413.0,580276459.8,0.0,0.0,64032.0,2.88,0.0,0.0,0.0,3.36,21506.0,26464.0,0.0,0.0,2.88,64032.0,0.0,3665.0,45691.0,583.19,6.97,0.0,0.0,5.42,5.42,77001728.0,10118027059.2,0.0,10134.92,5.44,15.23,0.1797,36.53,0.0622,131.4
2021-01-26,4720424.0,637021218.8,1.0,5.95,1.0,643.02,1.0,528797661.45,4220228.0,3918471.0,569519768.6,0.0,0.0,31552.0,0.13,0.0,0.0,0.0,32.0,2171.0,240964.0,0.0,0.0,0.13,31552.0,0.0,13533.0,256113.0,556.98,26.75,0.0,0.0,4.9,4.9,81984448.0,11063801257.6,0.0,10782.04,4.91,16.0,0.2024,39.35,0.0548,134.95
2021-01-27,4630124.0,632011926.0,0.98,5.72,0.98,639.6,0.0,520852059.0,4150537.0,3815766.0,566548300.5,0.0,0.0,66952.0,8.62,0.0,0.0,0.0,15.72,66693.0,140063.0,0.0,0.0,8.62,66952.0,0.0,3420.0,169398.0,562.15,20.97,0.0,0.0,4.83,4.83,81798520.0,11165497980.0,0.0,11048.61,4.84,16.59,0.2109,39.92,0.0539,136.5
2021-01-28,4689584.0,639659257.6,0.99,5.59,0.99,650.82,0.0,512829763.6,4154781.0,3759749.0,566712128.4,0.0,0.0,169068.0,5.61,0.0,124834.0,0.0,25.78,41133.0,192929.0,0.0,0.0,5.61,169068.0,16.92,28105.0,221984.0,566.18,29.01,0.0,0.0,4.83,4.83,81798216.0,11157276662.4,0.0,11105.78,4.85,16.42,0.2034,39.34,0.0546,136.4
2021-01-29,4628983.0,624912705.0,0.98,5.52,0.98,638.81,0.0,515052270.0,4176619.0,3815202.0,563843565.0,0.0,0.0,127755.0,22.35,0.0,13043.0,0.0,29.56,162099.0,215175.0,0.0,0.0,22.35,127755.0,1.77,109258.0,119689.0,568.1,19.64,0.0,0.0,4.83,4.83,82213408.0,11098810080.0,0.0,11152.07,4.85,16.78,0.1997,38.71,0.0536,135.0
2021-02-01,4852386.0,660409734.6,1.03,5.71,1.02,671.55,1.0,533219657.2,4315108.0,3917852.0,587286198.8,0.0,0.0,28536.0,24.73,0.0,0.0,0.0,11.04,180337.0,79489.0,0.0,0.0,24.73,28536.0,0.0,189442.0,77687.0,584.8,10.35,0.0,0.0,4.98,4.98,82325280.0,11204470608.0,0.0,11124.27,4.99,15.89,0.1861,37.16,0.056,136.1
2021-02-02,4816309.0,654295577.65,1.02,5.66,1.02,666.55,1.0,539375172.05,4388360.0,3970373.0,596158706.0,0.0,0.0,145648.0,37.75,0.0,0.0,0.0,19.65,278812.0,146765.0,0.0,0.0,37.75,145648.0,0.0,74369.0,226291.0,597.81,30.87,0.0,0.0,5.06,5.06,82325120.0,11183867552.0,0.0,11172.68,5.08,16.11,0.1882,37.29,0.0555,135.85
2021-02-03,5463678.0,745792047.0,1.15,6.68,1.15,754.45,1.0,599225445.0,4618198.0,4389930.0,630384027.0,0.0,0.0,137107.0,62.75,0.0,53506.0,0.0,8.64,460488.0,60898.0,0.0,0.0,62.75,137107.0,7.27,153629.0,94437.0,627.34,13.34,0.0,0.0,5.32,5.32,82239920.0,11225749080.0,0.0,11143.16,5.33,14.16,0.1618,33.05,0.0629,136.5
2021-02-04,6098515.0,831532520.25,1.29,7.65,1.29,844.08,1.0,674074313.1,5183771.0,4943706.0,706807175.85,0.0,0.0,636820.0,94.56,0.0,0.0,0.0,25.18,674639.0,189603.0,0.0,0.0,94.56,636820.0,0.0,118356.0,120863.0,708.72,15.87,0.0,0.0,5.97,5.97,81593600.0,11125287360.0,0.0,11106.6,6.0,20.53,0.1571,29.5,0.0703,136.35
2021-02-05,6162805.0,839682181.25,1.3,7.75,1.3,850.42,1.0,691484963.75,5236631.0,5075119.0,713490973.75,0.0,0.0,86563.0,19.38,0.0,0.0,0.0,12.09,146728.0,93241.0,0.0,0.0,19.38,86563.0,0.0,70938.0,15315.0,711.95,1.66,1.56,0.0,6.07,6.07,81024536.0,11039593030.0,11400.0,10985.1,6.09,20.19,0.1558,29.18,0.0714,136.25
2021-02-08,6425656.0,879029740.8,1.36,8.03,1.36,887.82,1.0,693666835.2,5452469.0,5070664.0,745897759.2,0.0,0.0,27794.0,13.11,0.0,0.0,0.0,20.93,97069.0,154521.0,0.0,0.0,13.11,27794.0,0.0,342565.0,101524.0,742.33,13.87,0.0,0.0,6.31,6.31,80915032.0,11069176377.6,0.0,10984.29,6.33,18.99,0.1419,28.01,0.0744,136.8
2021-02-09,6292233.0,865182037.5,1.33,7.72,1.33,872.07,1.0,684394150.0,5429249.0,4977412.0,746521737.5,0.0,0.0,44195.0,19.91,0.0,0.0,0.0,20.7,147049.0,155053.0,0.0,0.0,19.91,44195.0,0.0,87638.0,240301.0,741.55,32.61,0.0,0.0,6.26,6.26,81289824.0,11177350800.0,0.0,11066.85,6.28,19.41,0.1455,28.64,0.0726,137.5
2021-02-10,5840519.0,787009935.25,1.23,7.12,1.23,806.87,1.0,634199931.75,5064219.0,4706493.0,682403510.25,0.0,0.0,42896.0,5.37,0.0,7970.0,0.0,56.5,36762.0,411821.0,0.0,0.0,5.37,42896.0,1.07,3895.0,315651.0,693.62,42.7,0.0,0.0,5.87,5.87,81251496.0,10948639086.0,0.0,11066.09,5.9,21.15,0.1624,30.41,0.0677,134.75
2021-02-11,5773109.0,779081059.55,1.22,6.87,1.22,791.4,1.0,627590103.1,5038628.0,4650538.0,679962848.6,0.0,0.0,100196.0,13.6,0.0,0.0,0.0,17.02,106796.0,125787.0,0.0,0.0,13.6,100196.0,0.0,0.0,162751.0,678.46,26.28,0.0,0.0,5.84,5.84,81219056.0,10960511607.2,0.0,10913.89,5.85,20.93,0.1662,31.04,0.0669,134.95
2021-02-12,5779687.0,779679776.3,1.22,6.79,1.22,792.13,1.0,623781647.0,5017877.0,4624030.0,676911607.3,0.0,0.0,40805.0,6.83,0.0,50000.0,0.0,12.26,58500.0,95856.0,0.0,0.0,6.83,40805.0,7.08,34300.0,135008.0,677.57,18.38,0.0,0.0,5.82,5.82,81208976.0,10955090862.4,0.0,10924.48,5.84,20.98,0.1653,30.91,0.067,134.9
2021-02-15,5831296.0,782851488.0,1.23,6.74,1.23,798.49,1.0,622228612.5,4987473.0,4634850.0,669568250.25,0.0,0.0,52088.0,8.11,0.0,800.0,0.0,12.52,60200.0,92081.0,0.0,0.0,8.11,52088.0,0.11,9589.0,50180.0,672.54,6.78,0.0,0.0,5.79,5.79,81136504.0,10892575662.0,0.0,10894.06,5.81,21.05,0.164,30.78,0.0677,134.25
2021-02-16,5557564.0,739989646.6,1.17,6.44,1.17,756.9,1.0,618420501.0,4705619.0,4644540.0,626553169.85,0.0,0.0,272148.0,20.84,0.0,0.0,0.0,91.54,154812.0,677553.0,0.0,0.0,20.84,272148.0,0.0,123551.0,145122.0,631.57,20.2,0.0,0.0,5.47,5.47,81261264.0,10819937301.6,0.0,10864.65,5.49,21.79,0.1781,31.88,0.0646,133.15
2021-02-17,5706056.0,762043778.8,1.21,6.65,1.2,775.62,1.0,629526520.95,4804063.0,4713789.0,641582613.65,0.0,0.0,45414.0,4.14,0.0,50000.0,0.0,6.44,30518.0,45011.0,0.0,0.0,4.14,45414.0,6.99,98041.0,11269.0,641.82,1.56,0.0,0.0,5.57,5.57,81511568.0,10885869906.4,0.0,10857.4,5.58,21.13,0.1711,31.17,0.0661,133.55
2021-02-18,5715261.0,760129713.0,1.21,6.77,1.21,775.38,1.0,619459869.0,4820488.0,4657593.0,641124904.0,0.0,0.0,5698.0,0.08,0.0,0.0,0.0,18.45,411.0,134868.0,0.0,0.0,0.08,5698.0,0.0,145595.0,56607.0,642.93,7.83,0.0,0.0,5.65,5.65,80468752.0,10702344016.0,0.0,10690.63,5.67,21.22,0.1695,31.14,0.067,133.0
