DATE,GUI FP Equity_DX_SI_QTY,GUI FP Equity_DX_SHORT_INTEREST_VALUE,GUI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GUI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GUI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GUI FP Equity_DX_SI_MV,GUI FP Equity_DX_DSS,GUI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GUI FP Equity_DX_SUPPLY_SI_QTY,GUI FP Equity_DX_BROKER_SI_QTY,GUI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GUI FP Equity_DX_BROKER_SI_MV_NEW_x,GUI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GUI FP Equity_DX_SUPPLY_SI_QTY_INC_x,GUI FP Equity_DX_BROKER_SI_MV_INC_x,GUI FP Equity_DX_SUPPLY_SI_MV_NEW,GUI FP Equity_DX_BROKER_SI_QTY_ADD,GUI FP Equity_DX_BROKER_SI_QTY_NEW,GUI FP Equity_DX_SUPPLY_SI_MV_DEC,GUI FP Equity_DX_BROKER_SI_QTY_INC,GUI FP Equity_DX_SUPPLY_SI_QTY_DEC,GUI FP Equity_DX_BROKER_SI_MV_NEW_y,GUI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GUI FP Equity_DX_BROKER_SI_MV_INC_y,GUI FP Equity_DX_SUPPLY_SI_QTY_INC_y,GUI FP Equity_DX_BROKER_SI_MV_ADD,GUI FP Equity_DX_SUPPLY_SI_QTY_ADD,GUI FP Equity_DX_BROKER_SI_QTY_DEC,GUI FP Equity_DX_SUPPLY_SI_MV,GUI FP Equity_DX_BROKER_SI_MV_DEC,GUI FP Equity_DX_SUPPLY_SI_MV_RMV,GUI FP Equity_DX_BROKER_SI_MV_RMV,GUI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GUI FP Equity_DX_UTILIZATION_QUANTITY,GUI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GUI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GUI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GUI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GUI FP Equity_DX_ACTIVE_UTILIZATION_MV,GUI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GUI FP Equity_DX_BROKER_SI_CON_RATIO,GUI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GUI FP Equity_DX_DEMAND_SUPPLY_RATIO,GUI FP Equity_PX_LAST
2020-12-29,18890.0,163965.2,0.25,0.36,0.12,0.16,0.0,77165.2,13890.0,8890.0,120565.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,26.47,0.3927,52.94,0.68,8.68
2020-12-30,18890.0,159431.6,0.25,0.37,0.12,0.16,0.0,75031.6,13890.0,8890.0,117231.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,26.47,0.3927,52.94,0.68,8.44
2020-12-31,18890.0,161698.4,0.25,0.37,0.12,0.16,0.0,76098.4,13890.0,8890.0,118898.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,26.47,0.3927,52.94,0.68,8.56
2021-01-01,18890.0,161698.4,0.25,0.38,0.12,0.16,0.0,76098.4,13890.0,8890.0,118898.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,26.38,0.3937,53.11,0.68,0.0
2021-01-04,18890.0,163209.6,0.25,0.38,0.12,0.16,0.0,76809.6,13890.0,8890.0,120009.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,26.47,0.3927,52.94,0.68,8.64
2021-01-05,18890.0,165476.4,0.25,0.39,0.12,0.16,0.0,77876.4,13890.0,8890.0,121676.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,26.47,0.3927,52.94,0.68,8.76
2021-01-06,18868.0,166038.4,0.25,0.4,0.12,0.17,0.0,78038.4,13868.0,8868.0,122038.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.12,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,26.5,0.3931,53.0,0.6803,8.8
2021-01-07,18868.0,166038.4,0.25,0.41,0.12,0.17,0.0,78038.4,13868.0,8868.0,122038.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,87.4,0.0,0.0,0.0,0.0,100.0,26.5,0.3931,53.0,1.1891,8.8
2021-01-08,18868.0,167925.2,0.25,0.41,0.12,0.17,0.0,78925.2,13868.0,8868.0,123425.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,26.5,0.3931,53.0,0.6803,8.9
2021-01-11,18756.0,187560.0,0.25,0.41,0.12,0.17,0.0,87560.0,13756.0,8756.0,137560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.12,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,26.66,0.3954,53.32,0.6817,10.0
2021-01-12,18522.0,193554.9,0.24,0.39,0.12,0.19,0.0,89054.9,13522.0,8522.0,141304.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.14,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,26.99,0.4005,53.99,0.6849,10.45
2021-01-13,17987.0,184366.75,0.24,0.4,0.12,0.19,0.0,81866.75,12987.0,7987.0,133116.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.14,0.0,0.0,0.0,100.0,82.26,0.0,0.0,0.0,0.0,100.0,28.13,0.4105,55.06,1.1394,10.25
2021-01-14,7784.0,87959.2,0.1,0.18,0.05,0.08,0.0,31459.2,7784.0,2784.0,87959.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,5203.0,0.0,0.0,0.0,0.0,0.0,0.0,5203.0,0.08,0.05,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,35.77,0.5405,64.23,0.5,11.3
2021-01-15,7784.0,81732.0,0.1,0.17,0.05,0.09,0.0,29232.0,7784.0,2784.0,81732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,35.77,0.5405,64.23,0.5,10.5
2021-01-18,7523.0,77486.9,0.1,0.16,0.05,0.08,0.0,25986.9,7523.0,2523.0,77486.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.08,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,33.54,0.5542,66.46,0.5,10.3
2021-01-19,7483.0,83061.3,0.1,0.16,0.05,0.08,0.0,27561.3,7483.0,2483.0,83061.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.08,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,33.18,0.5566,66.82,0.5,11.1
2021-01-20,7433.0,81763.0,0.1,0.15,0.05,0.08,0.0,26763.0,7433.0,2433.0,81763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.08,0.0,0.0,0.0,100.0,16.81,0.0,0.0,0.0,0.0,100.0,32.73,0.5596,67.27,0.1681,11.0
2021-01-21,7433.0,83992.9,0.1,0.16,0.05,0.08,0.0,27492.9,7433.0,2433.0,83992.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,14.14,0.0,0.0,0.0,0.0,100.0,32.73,0.5596,67.27,0.1414,11.3
2021-01-22,7433.0,80648.05,0.1,0.15,0.05,0.08,0.0,26398.05,7433.0,2433.0,80648.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,11.88,0.0,0.0,0.0,0.0,100.0,32.73,0.5596,67.27,0.1188,10.85
2021-01-25,7030.0,80845.0,0.09,0.15,0.05,0.08,0.0,23345.0,7030.0,2030.0,80845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.08,0.01,0.0,0.0,100.0,11.38,0.0,0.0,0.0,0.0,100.0,28.88,0.5892,71.12,0.1138,11.5
2021-01-26,7030.0,85414.5,0.09,0.14,0.05,0.08,0.0,24664.5,7030.0,2030.0,85414.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,11.38,0.0,0.0,0.0,0.0,100.0,28.88,0.5892,71.12,0.1138,12.15
2021-01-27,5000.0,58750.0,0.07,0.1,0.03,0.06,0.0,0.0,5000.0,0.0,58750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,0.06,0.02,0.0,0.0,100.0,8.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0867,11.75
2021-01-28,5000.0,56000.0,0.07,0.1,0.03,0.06,0.0,0.0,5000.0,0.0,56000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,8.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0867,11.2
2021-01-29,5000.0,61500.0,0.07,0.09,0.03,0.06,0.0,0.0,5000.0,0.0,61500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,8.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0867,12.3
2021-02-01,5000.0,67250.0,0.07,0.09,0.03,0.06,0.0,0.0,5000.0,0.0,67250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,8.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0867,13.45
2021-02-02,5000.0,68250.0,0.07,0.08,0.03,0.07,0.0,0.0,5000.0,0.0,68250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,8.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0867,13.65
2021-02-03,5000.0,69500.0,0.07,0.08,0.03,0.07,0.0,0.0,5000.0,0.0,69500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,8.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0867,13.9
2021-02-04,5000.0,73000.0,0.07,0.08,0.03,0.07,0.0,0.0,5000.0,0.0,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,8.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0867,14.6
2021-02-05,15000.0,252750.0,0.2,0.23,0.1,0.22,0.0,84250.0,10000.0,5000.0,168500.0,0.0,0.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.07,0.0,0.0,0.15,0.0,0.0,0.0,100.0,14.77,0.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.2216,16.85
2021-02-08,15000.0,244500.0,0.2,0.23,0.1,0.25,0.0,81500.0,10000.0,5000.0,163000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,100.0,20.96,0.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.3145,16.3
2021-02-09,25000.0,447500.0,0.33,0.34,0.16,0.41,0.0,179000.0,15000.0,10000.0,268500.0,0.0,0.0,5000.0,0.08,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.08,5000.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,100.0,35.3,0.0,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.5883,17.9
2021-02-10,25000.0,428750.0,0.33,0.33,0.16,0.45,0.0,171500.0,15000.0,10000.0,257250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,100.0,31.45,0.0,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.5241,17.15
2021-02-11,25500.0,406725.0,0.33,0.32,0.17,0.44,0.0,247225.0,15500.0,15500.0,247225.0,0.0,0.0,500.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.09,0.0,0.0,0.27,0.0,0.0,0.0,100.0,31.83,0.0,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,0.5236,15.95
2021-02-12,25500.0,413100.0,0.33,0.3,0.17,0.41,0.0,251100.0,15500.0,15500.0,251100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,31.83,0.0,0.0,0.0,0.0,100.0,21.57,0.6617,78.43,0.5236,16.2
2021-02-15,18500.0,289525.0,0.24,0.21,0.12,0.3,0.0,164325.0,13500.0,10500.0,211275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.22,0.08,0.0,0.0,100.0,39.47,0.0,0.0,0.0,0.0,100.0,29.73,0.4069,54.05,0.5409,15.65
2021-02-16,13000.0,198900.0,0.17,0.15,0.09,0.2,0.0,76500.0,8000.0,5000.0,122400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,0.13,0.09,0.0,0.0,100.0,27.3,0.0,0.0,0.0,0.0,100.0,23.08,0.645,76.92,0.4437,15.3
2021-02-17,3000.0,43350.0,0.04,0.03,0.02,0.05,0.0,0.0,3000.0,0.0,43350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.05,0.08,0.0,0.0,100.0,12.66,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1266,14.45
2021-02-18,3000.0,44850.0,0.04,0.03,0.02,0.04,0.0,0.0,3000.0,0.0,44850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,12.66,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1266,14.95
2021-02-19,3000.0,43650.0,0.04,0.03,0.02,0.04,0.0,0.0,3000.0,0.0,43650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,12.66,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1266,14.55
2021-02-22,3000.0,41700.0,0.04,0.03,0.02,0.04,0.0,0.0,3000.0,0.0,41700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,3.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0306,13.9
2021-02-23,4000.0,51200.0,0.05,0.04,0.03,0.06,0.0,12800.0,3000.0,1000.0,38400.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,100.0,3.06,0.0,0.0,0.0,0.0,100.0,26.8,0.6076,73.2,0.0407,12.8
2021-02-24,4000.0,53000.0,0.05,0.04,0.03,0.05,0.0,13250.0,3000.0,1000.0,39750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,3.03,0.0,0.0,0.0,0.0,100.0,27.53,0.601,72.47,0.0405,13.25
2021-02-25,4000.0,53200.0,0.05,0.04,0.03,0.05,0.0,13300.0,3000.0,1000.0,39900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,2.48,0.0,0.0,0.0,0.0,100.0,25.19,0.6231,74.81,0.0331,13.3
2021-02-26,4000.0,52000.0,0.05,0.04,0.03,0.05,0.0,13000.0,3000.0,1000.0,39000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,2.48,0.0,0.0,0.0,0.0,100.0,26.15,0.6137,73.85,0.0331,13.0
2021-03-01,3848.0,59259.2,0.05,0.04,0.03,0.05,0.0,13059.2,3000.0,848.0,46200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.04,0.0,0.0,0.0,100.0,2.11,0.0,0.0,0.0,0.0,100.0,23.43,0.6412,76.57,0.027,15.4
2021-03-02,3848.0,53679.6,0.05,0.04,0.03,0.06,0.0,11829.6,3000.0,848.0,41850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,2.11,0.0,0.0,0.0,0.0,100.0,19.99,0.6801,80.01,0.027,13.95
2021-03-03,9348.0,123861.0,0.12,0.1,0.06,0.13,0.0,11236.0,8500.0,848.0,112625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,0.0,0.12,0.0,0.0,0.0,100.0,5.96,0.0,0.0,0.0,0.0,100.0,24.68,0.6282,75.32,0.0656,13.25
2021-03-04,18348.0,228432.6,0.24,0.18,0.12,0.25,0.0,122607.6,8500.0,9848.0,105825.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.0,100.0,5.96,0.0,0.0,0.0,0.0,100.0,23.13,0.5475,69.94,0.1288,12.45
2021-03-05,23748.0,283788.6,0.31,0.24,0.16,0.3,0.0,129633.6,12900.0,10848.0,154155.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,100.0,9.05,0.0,0.0,0.0,0.0,100.0,21.53,0.5691,72.01,0.1667,11.95
2021-03-08,24748.0,311824.8,0.32,0.24,0.16,0.3,0.0,149284.8,12900.0,11848.0,162540.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,100.0,9.05,0.0,0.0,0.0,0.0,100.0,20.81,0.5835,73.26,0.1737,12.6
2021-03-09,29598.0,369975.0,0.39,0.29,0.19,0.37,0.0,126712.5,19461.0,10137.0,243262.5,0.0,0.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,0.0,0.0,1711.0,0.24,0.02,0.0,0.0,100.0,13.66,0.0,0.0,0.0,0.0,100.0,22.66,0.5542,70.59,0.2077,12.5
2021-03-10,20111.0,246359.75,0.26,0.2,0.13,0.25,0.0,100584.75,19263.0,8211.0,235971.75,0.0,0.0,7363.0,0.0,0.0,0.0,0.0,0.1,0.0,7561.0,0.0,0.0,0.0,7363.0,0.0,0.0,1926.0,0.24,0.02,0.0,0.0,100.0,13.07,0.0,0.0,0.0,0.0,100.0,26.53,0.5072,65.63,0.1365,12.25
2021-03-11,29074.0,363425.0,0.38,0.29,0.19,0.36,0.0,157662.5,21163.0,12613.0,264537.5,0.0,0.0,7561.0,0.03,0.0,2000.0,0.0,0.07,2900.0,5661.0,0.0,0.0,0.03,7561.0,0.03,0.0,498.0,0.26,0.01,0.0,0.0,100.0,14.63,0.0,0.0,0.0,0.0,100.0,16.11,0.683,81.01,0.2009,12.5
2021-03-12,25324.0,308952.8,0.33,0.26,0.17,0.32,0.0,149608.6,17763.0,12263.0,216708.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.22,0.0,0.0,0.0,100.0,12.17,0.0,0.0,0.0,0.0,100.0,15.98,0.7315,84.02,0.1736,12.2
2021-03-15,25324.0,314017.6,0.33,0.28,0.17,0.31,0.0,152061.2,13061.0,12263.0,161956.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,4702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,100.0,8.95,0.0,0.0,0.0,0.0,100.0,16.53,0.724,83.47,0.1736,12.4
2021-03-16,25324.0,320348.6,0.33,0.28,0.17,0.31,0.0,155126.95,13061.0,12263.0,165221.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,100.0,8.95,0.0,0.0,0.0,0.0,100.0,16.58,0.7233,83.42,0.1736,12.65
2021-03-17,25324.0,310219.0,0.33,0.29,0.17,0.32,0.0,150221.75,17763.0,12263.0,217596.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4702.0,0.0,0.22,0.0,0.0,0.0,100.0,12.17,0.0,0.0,0.0,0.0,100.0,15.88,0.7329,84.12,0.1736,12.25
2021-03-18,119924.0,1457076.6,1.57,1.41,0.78,1.47,0.0,723690.45,65063.0,59563.0,790515.45,0.0,0.0,47300.0,0.0,0.0,47300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47300.0,0.58,0.0,0.0,0.8,0.0,0.0,0.0,55.58,27.05,52002.0,631824.3,0.0,0.7,53.23,9.61,0.7935,88.54,0.4986,12.15
2021-03-19,122022.0,1513072.8,1.6,1.48,0.8,1.48,0.0,722436.4,63761.0,58261.0,790636.4,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.06,0.0,4702.0,0.0,0.0,0.0,3400.0,0.0,0.0,1302.0,0.77,0.02,0.0,0.0,57.41,27.59,47300.0,586520.0,0.0,0.63,55.07,8.49,0.8101,89.58,0.528,12.4
2021-03-22,122022.0,1665600.3,1.6,1.58,0.8,1.52,0.0,795262.65,63761.0,58261.0,870337.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,57.41,27.59,47300.0,645645.0,0.0,0.65,55.06,8.47,0.8077,89.45,0.528,13.65
2021-03-23,122022.0,1751015.7,1.6,1.64,0.8,1.67,0.0,836045.35,63761.0,58261.0,914970.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,57.41,27.59,47300.0,678755.0,0.0,0.71,55.08,8.48,0.8091,89.53,0.528,14.35
2021-03-24,122022.0,1628993.7,1.6,1.7,0.8,1.75,0.0,777784.35,63761.0,58261.0,851209.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,57.41,27.59,47300.0,631455.0,0.0,0.75,55.07,8.5,0.8128,89.73,0.528,13.35
2021-03-25,122022.0,1616791.5,1.6,1.77,0.8,1.63,0.0,771958.25,63761.0,58261.0,844833.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,57.41,27.59,47300.0,626725.0,0.0,0.69,55.07,8.49,0.8109,89.63,0.528,13.25
2021-03-26,38486.0,552274.1,0.5,0.58,0.25,0.51,0.0,236674.55,21993.0,16493.0,315599.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,41768.0,0.0,0.0,0.0,0.0,0.0,0.0,41768.0,0.29,0.56,0.0,0.0,100.0,14.3,0.0,0.0,0.0,0.0,100.0,40.38,0.4212,49.86,0.2502,14.35
2021-03-29,31686.0,494301.6,0.42,0.48,0.21,0.46,0.0,204250.8,18593.0,13093.0,290050.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.27,0.04,0.0,0.0,100.0,64.64,0.0,0.0,0.0,0.0,100.0,29.58,0.4473,58.85,1.1016,15.6
2021-03-30,49932.0,773946.0,0.65,0.73,0.33,0.78,0.0,348223.0,27966.0,22466.0,433473.0,0.0,0.0,9373.0,0.01,0.0,8873.0,0.0,0.0,500.0,0.0,0.0,0.0,0.01,9373.0,0.14,0.0,0.0,0.44,0.0,0.0,0.0,100.0,16.82,0.0,0.0,0.0,0.0,100.0,30.06,0.3515,48.07,0.3002,15.5
