DATE,VIL FP Equity_DX_SI_QTY,VIL FP Equity_DX_SHORT_INTEREST_VALUE,VIL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIL FP Equity_DX_SI_MV,VIL FP Equity_DX_DSS,VIL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIL FP Equity_DX_SUPPLY_SI_QTY,VIL FP Equity_DX_BROKER_SI_QTY,VIL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIL FP Equity_DX_BROKER_SI_MV_NEW_x,VIL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIL FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIL FP Equity_DX_BROKER_SI_MV_INC_x,VIL FP Equity_DX_SUPPLY_SI_MV_NEW,VIL FP Equity_DX_BROKER_SI_QTY_ADD,VIL FP Equity_DX_BROKER_SI_QTY_NEW,VIL FP Equity_DX_SUPPLY_SI_MV_DEC,VIL FP Equity_DX_BROKER_SI_QTY_INC,VIL FP Equity_DX_SUPPLY_SI_QTY_DEC,VIL FP Equity_DX_BROKER_SI_MV_NEW_y,VIL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIL FP Equity_DX_BROKER_SI_MV_INC_y,VIL FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIL FP Equity_DX_BROKER_SI_MV_ADD,VIL FP Equity_DX_SUPPLY_SI_QTY_ADD,VIL FP Equity_DX_BROKER_SI_QTY_DEC,VIL FP Equity_DX_SUPPLY_SI_MV,VIL FP Equity_DX_BROKER_SI_MV_DEC,VIL FP Equity_DX_SUPPLY_SI_MV_RMV,VIL FP Equity_DX_BROKER_SI_MV_RMV,VIL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIL FP Equity_DX_UTILIZATION_QUANTITY,VIL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIL FP Equity_DX_ACTIVE_UTILIZATION_MV,VIL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIL FP Equity_DX_BROKER_SI_CON_RATIO,VIL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIL FP Equity_DX_DEMAND_SUPPLY_RATIO,VIL FP Equity_PX_LAST
2024-09-19,3600.0,39420.0,0.03,0.39,0.01,0.04,0.0,39420.0,3600.0,3600.0,39420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0096,10.95
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.04,0.0,0.0,0.0,0.0,374617.0,4064594.45,0.0,4.1,0.0,0.0,0.0,100.0,0.0,10.85
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374817.0,4066764.45,0.0,4.13,0.0,0.0,0.0,0.0,0.0,10.85
2024-09-24,10400.0,111800.0,0.07,1.1,0.02,0.11,0.0,111800.0,10400.0,10400.0,111800.0,0.0,0.0,0.0,0.0,0.0,10400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,10400.0,0.0,0.11,0.0,0.0,0.0,100.0,2.76,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0276,10.75
2024-09-25,10400.0,110760.0,0.07,1.1,0.02,0.11,0.0,110760.0,10400.0,10400.0,110760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,2.75,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0275,10.65
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,10400.0,0.0,0.0,0.0,0.0,0.0,0.0,10400.0,0.0,0.11,0.0,0.0,0.0,0.0,378182.0,4065456.5,0.0,4.03,0.0,0.0,0.0,0.0,0.0,10.75
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378182.0,4103274.7,0.0,4.07,0.0,0.0,0.0,0.0,0.0,10.85
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378182.0,4046547.4,0.0,4.1,0.0,0.0,0.0,0.0,0.0,10.7
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378382.0,4105444.7,0.0,4.06,0.0,0.0,0.0,0.0,0.0,10.85
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378882.0,4110869.7,0.0,4.11,0.0,0.0,0.0,0.0,0.0,10.85
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379032.0,4112497.2,0.0,4.11,0.0,0.0,0.0,0.0,0.0,10.85
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378464.0,4087411.2,0.0,4.1,0.0,0.0,0.0,0.0,0.0,10.8
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377796.0,4099086.6,0.0,4.08,0.0,0.0,0.0,0.0,0.0,10.85
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378264.0,4066338.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,10.75
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377474.0,4057845.5,0.0,4.06,0.0,0.0,0.0,0.0,0.0,10.75
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377474.0,4095592.9,0.0,4.06,0.0,0.0,0.0,0.0,0.0,10.85
2024-10-11,2149.0,23101.75,0.01,0.21,0.0,0.02,0.0,23101.75,2149.0,2149.0,23101.75,0.0,0.0,0.0,0.0,0.0,2149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2149.0,0.0,0.02,0.0,0.0,0.0,100.0,0.57,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0057,10.75
2024-10-14,2149.0,22994.3,0.01,0.2,0.0,0.02,0.0,22994.3,2149.0,2149.0,22994.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.57,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0057,10.7
2024-10-15,1074.0,11491.8,0.01,0.11,0.0,0.01,0.0,11491.8,1074.0,1074.0,11491.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,0.01,0.01,0.0,0.0,100.0,0.28,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0028,10.7
2024-10-16,1074.0,11491.8,0.01,0.11,0.0,0.01,0.0,11491.8,1074.0,1074.0,11491.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.28,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0028,10.7
2024-10-17,1074.0,11652.9,0.01,0.08,0.0,0.01,0.0,11652.9,1074.0,1074.0,11652.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.28,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0028,10.85
2024-10-18,1074.0,11706.6,0.01,0.07,0.0,0.01,0.0,11706.6,1074.0,1074.0,11706.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.28,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0028,10.9
2024-10-21,1074.0,11814.0,0.01,0.08,0.0,0.01,0.0,11814.0,1074.0,1074.0,11814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.28,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0028,11.0
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.0,0.0,0.01,0.0,0.0,0.0,0.0,382394.0,4263693.1,0.0,4.21,0.0,0.0,0.0,0.0,0.0,11.15
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381694.0,4198634.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,11.0
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382094.0,4241243.4,0.0,4.21,0.0,0.0,0.0,0.0,0.0,11.1
2024-10-25,10600.0,116600.0,0.07,0.7,0.02,0.12,0.0,116600.0,10600.0,10600.0,116600.0,0.0,0.0,0.0,0.0,0.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,10600.0,0.0,0.12,0.0,0.0,0.0,100.0,2.77,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0277,11.0
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,10600.0,0.0,0.12,0.0,0.0,0.0,0.0,382094.0,4088405.8,0.0,4.19,0.0,0.0,0.0,0.0,0.0,10.7
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381840.0,4123872.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,10.8
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382876.0,4096773.2,0.0,4.13,0.0,0.0,0.0,0.0,0.0,10.7
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382776.0,4114842.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,10.75
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382776.0,4095703.2,0.0,4.11,0.0,0.0,0.0,0.0,0.0,10.7
2024-11-04,10700.0,116095.0,0.07,0.71,0.02,0.11,0.0,116095.0,10700.0,10700.0,116095.0,0.0,0.0,0.0,0.0,0.0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,10700.0,0.0,0.12,0.0,0.0,0.0,100.0,2.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.028,10.85
2024-11-05,10700.0,115560.0,0.07,0.71,0.02,0.12,0.0,115560.0,10700.0,10700.0,115560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,2.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.028,10.8
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,10700.0,0.0,0.12,0.0,0.0,0.0,0.0,381866.0,4181432.7,0.0,4.13,0.0,0.0,0.0,100.0,0.0,10.95
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380023.0,4161251.85,0.0,4.16,0.0,0.0,0.0,0.0,0.0,10.95
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380000.0,4180000.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,11.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380933.0,4209309.65,0.0,4.19,0.0,0.0,0.0,0.0,0.0,11.05
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387307.0,4337838.4,0.0,4.29,0.0,0.0,0.0,0.0,0.0,11.2
2024-11-13,1000.0,11250.0,0.01,0.07,0.0,0.01,0.0,0.0,1000.0,0.0,11250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,0.0,100.0,0.26,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0026,11.25
2024-11-14,6000.0,67500.0,0.04,0.37,0.01,0.07,0.0,56250.0,6000.0,5000.0,67500.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,5000.0,0.0,0.07,0.0,0.0,0.0,100.0,1.52,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0152,11.25
2024-11-15,6000.0,66300.0,0.04,0.37,0.01,0.07,0.0,55250.0,6000.0,5000.0,66300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.53,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0153,11.05
2024-11-18,6000.0,66600.0,0.04,0.36,0.01,0.07,0.0,55500.0,6000.0,5000.0,66600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.52,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0152,11.1
2024-11-19,6000.0,66600.0,0.04,0.34,0.01,0.07,0.0,55500.0,6000.0,5000.0,66600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.52,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0152,11.1
2024-11-20,6000.0,67800.0,0.04,0.27,0.01,0.07,0.0,56500.0,6000.0,5000.0,67800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,11.3
2024-11-21,6000.0,66300.0,0.04,0.27,0.01,0.07,0.0,55250.0,6000.0,5000.0,66300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,11.05
2024-11-22,6000.0,66000.0,0.04,0.27,0.01,0.07,0.0,55000.0,6000.0,5000.0,66000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,11.0
2024-11-25,6000.0,66000.0,0.04,0.27,0.01,0.07,0.0,55000.0,6000.0,5000.0,66000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,11.0
2024-11-26,6000.0,65700.0,0.04,0.27,0.01,0.07,0.0,54750.0,6000.0,5000.0,65700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,10.95
2024-11-27,6000.0,65700.0,0.04,0.27,0.01,0.07,0.0,54750.0,6000.0,5000.0,65700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,10.95
2024-11-28,6000.0,65400.0,0.04,0.32,0.01,0.07,0.0,54500.0,6000.0,5000.0,65400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,10.9
2024-11-29,6000.0,65700.0,0.04,0.35,0.01,0.07,0.0,54750.0,6000.0,5000.0,65700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,10.95
2024-12-02,6000.0,65400.0,0.04,0.35,0.01,0.07,0.0,54500.0,6000.0,5000.0,65400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,10.9
2024-12-03,6000.0,65700.0,0.04,0.41,0.01,0.07,0.0,54750.0,6000.0,5000.0,65700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,10.95
2024-12-04,6000.0,65100.0,0.04,0.41,0.01,0.07,0.0,54250.0,6000.0,5000.0,65100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,10.85
2024-12-05,6000.0,64800.0,0.04,0.41,0.01,0.07,0.0,54000.0,6000.0,5000.0,64800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.51,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0151,10.8
2024-12-06,6000.0,65100.0,0.04,0.4,0.01,0.06,0.0,54250.0,6000.0,5000.0,65100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.5,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.015,10.85
2024-12-09,6000.0,65400.0,0.04,0.41,0.01,0.07,0.0,54500.0,6000.0,5000.0,65400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0149,10.9
2024-12-10,6000.0,63900.0,0.04,0.41,0.01,0.07,0.0,53250.0,6000.0,5000.0,63900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.49,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0149,10.65
2024-12-11,6000.0,63900.0,0.04,0.4,0.01,0.06,0.0,53250.0,6000.0,5000.0,63900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.48,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0148,10.65
2024-12-12,6000.0,63900.0,0.04,0.4,0.01,0.06,0.0,53250.0,6000.0,5000.0,63900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.48,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0148,10.65
2024-12-13,6000.0,63600.0,0.04,0.38,0.01,0.06,0.0,53000.0,6000.0,5000.0,63600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.48,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0148,10.6
2024-12-16,6000.0,65700.0,0.04,0.38,0.01,0.06,0.0,54750.0,6000.0,5000.0,65700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.47,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0147,10.95
2024-12-17,6000.0,65100.0,0.04,0.38,0.01,0.07,0.0,54250.0,6000.0,5000.0,65100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.47,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0147,10.85
2024-12-18,6000.0,65100.0,0.04,0.37,0.01,0.07,0.0,54250.0,6000.0,5000.0,65100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.47,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0147,10.85
2024-12-19,6000.0,64500.0,0.04,0.37,0.01,0.07,0.0,53750.0,6000.0,5000.0,64500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.47,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0147,10.75
2024-12-20,6000.0,65100.0,0.04,0.37,0.01,0.06,0.0,54250.0,6000.0,5000.0,65100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.47,0.0,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.0147,10.85
