DATE,FNAC FP Equity_DX_SI_QTY,FNAC FP Equity_DX_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FNAC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FNAC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FNAC FP Equity_DX_SI_MV,FNAC FP Equity_DX_DSS,FNAC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY,FNAC FP Equity_DX_BROKER_SI_QTY,FNAC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FNAC FP Equity_DX_BROKER_SI_MV_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_x,FNAC FP Equity_DX_BROKER_SI_MV_INC_x,FNAC FP Equity_DX_SUPPLY_SI_MV_NEW,FNAC FP Equity_DX_BROKER_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_NEW,FNAC FP Equity_DX_SUPPLY_SI_MV_DEC,FNAC FP Equity_DX_BROKER_SI_QTY_INC,FNAC FP Equity_DX_SUPPLY_SI_QTY_DEC,FNAC FP Equity_DX_BROKER_SI_MV_NEW_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FNAC FP Equity_DX_BROKER_SI_MV_INC_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_y,FNAC FP Equity_DX_BROKER_SI_MV_ADD,FNAC FP Equity_DX_SUPPLY_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV,FNAC FP Equity_DX_BROKER_SI_MV_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV_RMV,FNAC FP Equity_DX_BROKER_SI_MV_RMV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FNAC FP Equity_DX_UTILIZATION_QUANTITY,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FNAC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_MV,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FNAC FP Equity_DX_BROKER_SI_CON_RATIO,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FNAC FP Equity_DX_DEMAND_SUPPLY_RATIO,FNAC FP Equity_PX_LAST
2013-09-06,214031.0,3803330.87,2.31,2.21,1.29,3.78,1.0,1446033.75,134658.0,81375.0,2392872.66,0.0,0.0,100.0,0.29,0.0,0.0,0.0,0.51,16490.0,28367.0,0.0,0.0,0.29,100.0,0.0,20000.0,28174.0,2.36,0.51,0.0,0.0,8.76,8.76,1403381.0,24938080.37,0.0,24.89,8.65,31.39,0.2793,40.85,0.1392,17.77
2013-09-09,126481.0,2295630.15,1.37,1.33,0.76,2.26,0.0,1457227.2,124656.0,80288.0,2262506.4,0.0,0.0,5772.0,0.0,0.0,0.0,0.0,0.26,0.0,16359.0,0.0,0.0,0.0,5772.0,0.0,585.0,1087.0,2.22,0.02,0.0,0.0,8.11,8.11,1411674.0,25621883.1,0.0,25.07,8.13,17.16,0.3578,56.49,0.0823,18.15
2013-09-10,145453.0,2639971.95,1.57,1.56,0.88,2.65,0.0,1801569.0,124938.0,99260.0,2267624.7,0.0,0.0,460.0,0.36,0.0,0.0,0.0,0.01,18972.0,521.0,0.0,0.0,0.36,460.0,0.0,343.0,0.0,2.27,0.0,0.0,0.0,8.15,8.15,1408185.0,25558557.75,0.0,25.55,8.15,14.26,0.4339,63.81,0.0949,18.15
2013-09-11,132373.0,2393303.84,1.43,1.44,0.8,2.42,0.0,1558694.88,130513.0,86211.0,2359675.04,0.0,0.0,3.0,0.0,0.0,29.0,0.0,0.24,0.0,13461.0,0.0,0.0,0.0,3.0,0.0,19033.0,13078.0,2.37,0.23,0.0,0.0,8.18,8.18,1464503.0,26478214.24,0.0,26.54,8.19,16.1,0.3842,59.17,0.083,18.08
2013-09-12,132346.0,2392815.68,1.43,1.7,0.8,2.41,0.0,1558170.56,130484.0,86182.0,2359150.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.36,0.0,0.0,0.0,8.2,8.2,1461231.0,26419056.48,0.0,26.42,8.2,16.16,0.3835,59.09,0.0831,18.08
2013-09-13,219313.0,3982724.08,2.37,2.91,1.32,3.99,1.0,1672917.36,145882.0,92121.0,2649217.12,0.0,0.0,13000.0,0.11,0.0,0.0,0.0,0.08,5939.0,4295.0,0.0,0.0,0.11,13000.0,0.0,6693.0,0.0,2.64,0.0,0.0,0.0,9.16,9.16,1446587.0,26270019.92,0.0,26.17,9.16,23.89,0.2923,46.86,0.1377,18.16
2013-09-16,151671.0,2783162.85,1.64,2.01,0.91,2.77,0.0,1690420.35,149810.0,92121.0,2749013.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2765.0,0.0,0.0,0.0,0.0,0.0,6693.0,0.0,2.72,0.0,0.0,0.0,9.28,9.28,1465362.0,26889392.7,0.0,26.59,9.29,14.91,0.3414,54.45,0.0939,18.35
2013-09-17,151771.0,2769820.75,1.64,2.08,0.91,2.8,0.0,1681208.25,149910.0,92121.0,2735857.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,9.34,9.34,1455022.0,26554151.5,0.0,26.68,9.34,14.91,0.3404,54.37,0.0946,18.25
2013-09-18,550430.0,10293041.0,5.95,7.72,3.32,9.99,1.0,7393886.5,460472.0,395395.0,8610826.4,0.0,0.0,314642.0,5.4,0.0,3225.0,0.0,0.08,300049.0,4080.0,0.0,0.0,5.4,314642.0,0.06,0.0,0.0,8.4,0.0,0.0,0.0,28.47,28.47,1157092.0,21637620.4,0.0,21.08,28.49,20.2,0.4049,59.46,0.3403,18.7
2013-09-19,467997.0,8751543.9,5.06,6.74,2.82,8.74,1.0,7564748.4,461233.0,404532.0,8625057.1,0.0,0.0,7459.0,0.0,0.0,9459.0,0.0,0.14,0.0,7701.0,0.0,0.0,0.0,7459.0,0.18,1003.0,322.0,8.59,0.0,0.0,0.0,28.95,28.95,1131977.0,21167969.9,0.0,21.04,28.98,14.59,0.519,70.24,0.2937,18.7
2013-09-20,510193.0,9872234.55,5.51,7.2,3.07,9.57,1.0,8151245.55,458559.0,421253.0,8873116.65,0.0,0.0,39196.0,0.32,0.0,0.0,0.0,0.76,16721.0,41870.0,0.0,0.0,0.32,39196.0,0.0,0.0,0.0,8.58,0.0,0.0,0.0,29.2,29.2,1111730.0,21511975.5,0.0,20.87,29.14,14.78,0.4383,63.88,0.3249,19.35
2013-09-23,477513.0,9483408.18,5.16,6.49,2.88,9.28,1.0,8323425.3,429104.0,419105.0,8522005.44,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.57,10705.0,31091.0,0.0,0.0,0.22,0.0,0.0,1636.0,12853.0,8.31,0.2,0.0,0.0,28.77,28.77,1062605.0,21103335.3,0.0,20.62,28.71,12.96,0.492,68.55,0.3201,19.86
2013-09-24,465444.0,9374042.16,5.03,6.24,2.8,9.28,1.0,8425468.3,417795.0,418345.0,8414391.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,11309.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,8.3,0.01,0.0,0.0,25.18,25.18,1241451.0,25002823.14,0.0,24.7,25.15,13.29,0.5194,70.51,0.2805,20.14
2013-09-25,460258.0,9094698.08,4.97,6.33,2.77,9.26,1.0,8053642.48,411299.0,407573.0,8127268.24,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.18,550.0,14178.0,0.0,0.0,0.01,0.0,0.0,7682.0,11322.0,8.28,0.21,0.0,0.0,27.12,27.12,1105368.0,21842071.68,0.0,22.2,27.16,12.25,0.5287,71.37,0.3035,19.76
2013-09-26,465581.0,9195224.75,5.03,6.44,2.81,9.24,1.0,7964859.0,416035.0,403284.0,8216691.25,0.0,0.0,13419.0,0.08,0.0,0.0,0.0,0.3,3807.0,8683.0,0.0,0.0,0.08,13419.0,0.0,0.0,8096.0,8.22,0.18,0.0,0.0,28.52,28.52,1042580.0,20590955.0,0.0,20.61,28.51,10.15,0.5136,70.51,0.3192,19.75
2013-09-27,424884.0,8497680.0,4.59,5.89,2.56,8.4,1.0,7385600.0,399916.0,369280.0,7998320.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.32,422.0,16119.0,0.0,0.0,0.01,0.0,0.0,0.0,34426.0,7.9,0.68,0.0,0.0,27.52,27.52,1053140.0,21062800.0,0.0,20.8,27.52,4.87,0.6116,77.77,0.2924,20.0
2013-09-30,413257.0,8153560.61,4.46,6.77,2.49,8.31,1.0,7340980.56,391814.0,372072.0,7730490.22,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.47,6092.0,27627.0,0.0,0.0,0.15,0.0,0.0,20525.0,3300.0,7.83,0.06,0.02,0.0,26.56,26.56,1083214.0,21371812.22,1000.0,21.67,26.55,6.84,0.6473,79.98,0.2802,19.73
2013-10-01,414723.0,8273723.85,4.48,6.88,2.5,8.23,1.0,7452083.1,391791.0,373538.0,7816230.45,0.0,0.0,2.0,0.02,0.0,0.0,0.0,0.01,1466.0,527.0,0.0,0.0,0.02,2.0,0.0,502.0,0.0,7.73,0.0,0.0,0.0,24.48,24.48,1208772.0,24115001.4,0.0,23.88,24.46,7.05,0.6426,79.66,0.2591,19.95
2013-10-02,414727.0,8253067.3,4.48,6.9,2.5,8.3,1.0,7433485.8,386364.0,373542.0,7688643.6,0.0,0.0,200.0,0.1,0.0,0.0,0.0,0.04,5000.0,5627.0,0.0,0.0,0.1,200.0,0.0,0.0,4996.0,7.71,0.1,0.0,0.0,23.85,23.85,1233630.0,24549237.0,0.0,24.57,23.88,5.74,0.6411,79.65,0.256,19.9
2013-10-03,421493.0,8429860.0,4.55,7.15,2.54,8.42,1.0,7612160.0,386364.0,380608.0,7727280.0,0.0,0.0,391.0,0.0,0.0,7066.0,0.0,0.01,0.0,392.0,0.0,0.0,0.0,391.0,0.14,1.0,0.0,7.69,0.0,0.0,0.0,23.47,23.47,1260054.0,25201080.0,0.0,25.07,23.47,5.64,0.6192,78.26,0.256,20.0
2013-10-04,421493.0,8851353.0,4.55,7.6,2.54,8.51,1.0,7992768.0,386364.0,380608.0,8113644.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,0.01,0.0,738.0,0.0,0.0,0.0,737.0,0.0,1.0,0.0,7.74,0.0,0.0,0.0,23.99,23.99,1224135.0,25706835.0,0.0,24.65,23.9,5.65,0.6198,78.3,0.2617,21.0
2013-10-07,421343.0,8688092.66,4.55,8.32,2.54,8.88,1.0,7845043.96,386351.0,380458.0,7966557.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,8.09,0.0,0.0,0.0,24.06,24.06,1219336.0,25142708.32,0.0,25.56,24.05,5.6,0.6199,78.31,0.2624,20.62
2013-10-08,120531.0,2496197.01,1.3,2.36,0.73,2.54,0.0,1649468.66,84197.0,79646.0,1743719.87,0.0,0.0,0.0,0.03,0.0,0.0,0.0,6.35,1345.0,302154.0,0.0,0.0,0.03,0.0,0.0,0.0,302157.0,1.74,6.34,0.0,0.0,5.09,5.09,1569149.0,32497075.79,0.0,32.36,5.09,18.31,0.1337,24.82,0.0729,20.71
2013-10-09,148393.0,3042056.5,1.6,2.98,0.89,3.1,0.0,2197764.0,112394.0,107208.0,2304077.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.45,29335.0,21803.0,0.0,0.0,0.59,0.0,0.0,50000.0,1773.0,2.33,0.04,0.0,0.0,10.91,6.12,918258.0,18824289.0,0.0,19.05,10.88,13.8,0.2344,43.88,0.0808,20.5
2013-10-10,167471.0,3433155.5,1.81,3.39,1.01,3.46,1.0,2589396.0,112368.0,126312.0,2303544.0,0.0,0.0,13.0,0.38,0.0,0.0,0.0,0.0,19104.0,39.0,0.0,0.0,0.38,13.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,6.12,6.12,1723243.0,35326481.5,0.0,35.33,6.13,11.82,0.3003,51.92,0.0912,20.5
2013-10-11,160750.0,3314665.0,1.74,3.35,0.97,3.32,0.0,2465966.42,131517.0,119591.0,2711880.54,0.0,0.0,19149.0,0.01,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.01,19149.0,0.0,0.0,7066.0,2.7,0.14,0.0,0.0,7.76,7.76,1562686.0,32222585.32,0.0,32.04,7.77,12.45,0.3324,54.93,0.0949,20.62
2013-10-14,158178.0,3250557.9,1.71,3.3,0.95,3.29,0.0,2404740.45,131517.0,117019.0,2702674.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.0,2.71,0.05,0.0,0.0,7.74,7.74,1566725.0,32196198.75,0.0,32.29,7.75,12.71,0.3448,56.12,0.0931,20.55
2013-10-15,160278.0,3293712.9,1.73,3.48,0.97,3.33,0.0,2447895.45,133617.0,119119.0,2745829.35,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.04,0.0,0.0,2100.0,0.0,2.75,0.0,0.0,0.0,7.85,7.85,1569060.0,32244183.0,0.0,32.29,7.85,12.5,0.3517,56.81,0.0941,20.55
2013-10-16,154926.0,3144997.8,1.67,3.34,0.93,3.21,0.0,2309470.1,128265.0,113767.0,2603779.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,5352.0,0.0,0.0,0.0,0.0,0.0,0.0,5352.0,2.64,0.12,0.0,0.0,7.33,7.33,1622614.0,32939064.2,0.0,33.29,7.34,13.08,0.3806,59.5,0.0885,20.3
2013-10-17,104847.0,2128394.1,1.13,2.41,0.63,2.16,0.0,1292866.4,78252.0,63688.0,1588515.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,50013.0,0.0,0.0,0.0,0.0,0.0,0.0,50079.0,1.6,1.03,0.0,0.0,4.59,4.59,1625249.0,32992554.7,0.0,32.87,4.63,22.62,0.1732,30.76,0.0615,20.3
2013-10-18,104502.0,2120345.58,1.13,2.43,0.63,2.15,0.0,1285229.47,78207.0,63343.0,1586820.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,1.59,0.01,0.0,0.0,4.59,4.59,1624034.0,32951649.86,0.0,32.95,4.62,22.47,0.1708,30.37,0.0614,20.29
2013-10-21,104502.0,2132885.82,1.13,2.4,0.63,2.15,0.0,1292830.63,78201.0,63343.0,1596082.41,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,4.56,4.56,1637291.0,33417109.31,12.0,33.24,4.58,22.45,0.1707,30.35,0.0609,20.41
2013-10-22,104500.0,2116125.0,1.13,2.46,0.63,2.16,0.0,1282695.75,78199.0,63343.0,1583529.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,4.6,4.6,1621802.0,32841490.5,0.0,33.0,4.62,22.52,0.1711,30.4,0.0615,20.25
2013-10-23,108209.0,2191232.25,1.17,2.6,0.65,5.12,0.0,1357803.0,82908.0,67052.0,1678887.0,0.0,0.0,6809.0,2.99,0.0,0.0,0.0,0.04,4709.0,2100.0,0.0,0.0,2.99,6809.0,0.0,0.0,1000.0,1.69,0.02,0.0,0.0,5.14,5.14,1529167.0,30965631.75,0.0,30.96,5.17,7.26,0.616,77.97,0.0671,20.25
2013-10-24,104360.0,2095548.8,1.13,2.48,0.63,2.14,0.0,1346404.16,79059.0,67052.0,1587504.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,3849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,4.97,4.97,1512939.0,30379815.12,0.0,30.6,5.0,22.54,0.2129,37.1,0.0656,20.08
2013-10-25,108302.0,2185534.36,1.17,2.44,0.65,2.21,0.0,1354986.1,82914.0,67145.0,1673204.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3.0,0.0,0.0,0.0,0.0,0.0,3858.0,3.0,1.68,0.0,0.0,0.0,5.21,5.21,1509856.0,30468894.08,0.0,30.33,5.24,21.34,0.1937,35.14,0.068,20.18
2013-10-28,108630.0,2182376.7,1.17,2.51,0.65,2.22,0.0,1355532.57,82963.0,67473.0,1666726.67,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.01,0.0,0.0,49.0,0.0,1.68,0.0,0.0,0.0,5.21,5.21,1510435.0,30344639.15,0.0,30.48,5.24,21.24,0.1955,35.5,0.0682,20.09
2013-10-29,87470.0,1766019.3,0.94,2.07,0.53,1.78,0.0,1463229.87,61803.0,72473.0,1247802.57,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.61,5000.0,29750.0,0.0,0.0,0.1,0.0,0.0,8590.0,0.0,1.24,0.0,0.0,0.0,3.88,3.88,1532320.0,30937540.8,0.0,30.82,3.88,19.04,0.2018,37.97,0.0549,20.19
2013-10-30,83722.0,1704579.92,0.9,2.0,0.5,1.72,0.0,1475591.0,58053.0,72475.0,1181959.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,3.47,3.47,1616609.0,32914159.24,0.0,32.69,3.47,18.96,0.2021,38.05,0.05,20.36
2013-10-31,80219.0,1652511.4,0.87,1.99,0.48,1.67,0.0,1492985.0,54550.0,72475.0,1123730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,3503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,3.42,3.42,1540750.0,31739450.0,0.0,31.53,3.41,19.06,0.2101,38.98,0.0503,20.6
2013-11-01,80685.0,1775070.0,0.87,2.1,0.49,1.69,0.0,1604702.0,55016.0,72941.0,1210352.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,466.0,0.0,1.14,0.0,0.0,0.0,3.41,3.41,1559922.0,34318284.0,0.0,32.43,3.4,19.14,0.2072,38.45,0.05,22.0
2013-11-04,140683.0,3270879.75,1.52,4.18,0.85,3.12,0.0,3090831.75,115014.0,132939.0,2674075.5,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,60000.0,353.0,0.0,0.0,1.36,0.0,0.0,60351.0,2.0,2.54,0.0,0.0,0.0,15.75,6.79,615241.0,14304353.25,0.0,13.54,15.78,11.11,0.4371,64.6,0.083,23.25
2013-11-05,151357.0,3429749.62,1.63,4.5,0.91,3.55,0.0,2991120.0,126161.0,132000.0,2858808.26,0.0,0.0,1112.0,0.0,0.0,0.0,0.0,0.03,0.0,1578.0,0.0,0.0,0.0,1112.0,0.0,11613.0,939.0,2.93,0.02,0.0,0.0,7.78,7.78,1495158.0,33880280.28,0.0,34.69,7.79,10.31,0.3872,60.08,0.0934,22.66
2013-11-06,149261.0,3341953.79,1.61,4.49,0.9,3.42,0.0,2908550.56,123958.0,129904.0,2775419.62,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.09,0.0,3999.0,0.0,0.0,0.0,1796.0,0.0,0.0,2096.0,2.81,0.11,0.0,0.0,7.86,7.86,1453955.0,32554052.45,0.0,32.88,7.87,10.72,0.3796,59.35,0.0946,22.39
2013-11-07,130730.0,2971492.9,1.41,4.23,0.79,2.96,0.0,2877072.48,105427.0,126576.0,2396355.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,18531.0,0.0,0.0,0.0,0.0,0.0,0.0,3328.0,2.36,0.1,0.0,0.0,14.63,6.31,615241.0,13984427.93,0.0,13.78,14.64,11.93,0.447,65.21,0.0783,22.73
2013-11-08,130730.0,2946654.2,1.41,4.35,0.79,2.99,0.0,2853023.04,105427.0,126576.0,2376324.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,14.63,6.71,615241.0,13867532.14,0.0,13.98,14.63,11.8,0.4485,65.35,0.0832,22.54
2013-11-11,130730.0,2993717.0,1.41,4.49,0.79,2.97,0.0,2898590.4,105427.0,126576.0,2414278.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,14.63,6.69,615241.0,14089018.9,0.0,13.87,14.64,11.97,0.4468,65.19,0.0829,22.9
2013-11-12,165129.0,3720356.37,1.78,5.86,1.0,3.76,0.0,1499889.69,105424.0,66573.0,2375202.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60003.0,2.38,1.35,0.0,0.0,6.36,6.36,1551657.0,34958832.21,0.0,35.42,6.3,9.59,0.4677,67.09,0.0997,22.53
2013-11-13,76141.0,1686523.15,0.82,2.58,0.46,1.74,0.0,1594512.05,40838.0,71987.0,904561.7,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.46,5414.0,64586.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,2.6,2.6,1529078.0,33869077.7,0.0,34.39,2.6,20.42,0.2296,40.77,0.0485,22.15
2013-11-14,76141.0,1705558.4,0.82,2.5,0.46,1.71,0.0,1612508.8,50838.0,71987.0,1138771.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,1.13,0.0,0.0,0.0,3.18,3.18,1546935.0,34651344.0,0.0,34.3,3.19,20.42,0.2291,40.7,0.0477,22.4
2013-11-15,70969.0,1582608.7,0.77,2.41,0.43,1.61,0.0,1320650.6,45666.0,59222.0,1018351.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,12765.0,0.0,0.0,0.0,0.0,0.0,7593.0,12765.0,1.02,0.28,0.0,0.0,2.77,2.77,1602462.0,35734902.6,0.0,35.82,2.77,21.92,0.2003,35.38,0.0431,22.3
2013-11-18,70969.0,1591834.67,0.77,2.42,0.43,1.6,0.0,1328349.46,45666.0,59222.0,1024288.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,2.88,2.88,1540742.0,34558843.06,0.0,34.33,2.88,21.91,0.2001,35.34,0.0447,22.43
2013-11-19,63376.0,1394272.0,0.68,2.22,0.38,1.44,0.0,1302884.0,38073.0,59222.0,837606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,7593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,2.4,2.4,1547831.0,34052282.0,0.0,34.6,2.4,24.51,0.2363,39.52,0.04,22.0
2013-11-20,53376.0,1191352.32,0.58,1.85,0.32,1.2,0.0,1098635.04,48073.0,49222.0,1072989.36,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10000.0,0.0,5.0,10000.0,1.08,0.23,0.0,0.0,2.83,2.83,1652507.0,36883956.24,0.0,36.51,2.87,28.48,0.1926,28.89,0.0314,22.32
2013-11-21,42693.0,969131.1,0.46,1.52,0.26,0.98,0.0,874835.3,17390.0,38539.0,394753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,30683.0,0.0,0.0,0.0,0.0,0.0,0.0,10683.0,0.39,0.24,0.0,0.0,1.05,1.05,1636276.0,37143465.2,0.0,36.56,1.05,11.45,0.1853,36.06,0.0258,22.7
2013-11-22,42693.0,984073.65,0.46,1.53,0.26,0.98,0.0,888323.95,17390.0,38539.0,400839.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.06,1.06,1629424.0,37558223.2,0.0,36.96,1.06,11.54,0.1836,35.75,0.0259,23.05
2013-11-25,42693.0,983646.72,0.46,1.56,0.26,1.01,0.0,887938.56,17390.0,38539.0,400665.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.05,1.05,1636302.0,37700398.08,0.0,37.72,1.05,11.46,0.1856,36.1,0.0258,23.04
2013-11-26,42921.0,1073025.0,0.46,1.56,0.26,1.01,0.0,969175.0,17390.0,38767.0,434750.0,0.0,0.0,1.0,0.0,0.0,228.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.41,0.0,0.0,0.0,1.08,1.08,1594180.0,39854500.0,0.0,36.96,1.09,11.38,0.183,35.84,0.0266,25.0
2013-11-27,47633.0,1143192.0,0.51,1.57,0.29,1.22,0.0,1043496.0,21736.0,43479.0,521664.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,4712.0,0.0,0.0,0.0,0.12,0.0,0.0,4346.0,0.0,0.54,0.0,0.0,0.0,1.33,1.33,1610183.0,38644392.0,0.0,40.09,1.33,10.52,0.1599,32.33,0.0292,24.0
2013-11-28,47633.0,1134141.73,0.51,1.51,0.29,1.2,0.0,1035234.99,21738.0,43479.0,517581.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.52,0.0,0.0,0.0,1.36,1.36,1574192.0,37481511.52,0.0,37.77,1.36,10.67,0.1625,32.84,0.0298,23.81
2013-11-29,47633.0,1133189.07,0.51,1.48,0.29,1.16,0.0,1034365.41,21738.0,43479.0,517147.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,1.39,1.39,1542348.0,36692458.92,0.0,36.75,1.39,10.57,0.1594,32.25,0.0305,23.79
2013-12-02,50208.0,1188925.44,0.54,1.58,0.3,1.23,0.0,1066878.72,23313.0,45054.0,552051.84,0.0,0.0,577.0,0.07,0.0,1000.0,0.0,0.0,2805.0,2.0,0.0,0.0,0.07,577.0,0.02,1000.0,2230.0,0.56,0.06,0.0,0.0,1.42,1.42,1618594.0,38328305.92,0.0,38.54,1.42,16.13,0.1606,31.19,0.0306,23.68
2013-12-03,50507.0,1164186.35,0.55,1.6,0.3,1.23,0.0,1038494.7,23612.0,45054.0,544256.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.56,0.0,0.0,0.0,1.43,1.43,1631474.0,37605475.7,0.0,38.51,1.42,16.04,0.1615,31.4,0.0305,23.05
