DATE,BN FP Equity_DX_SI_QTY,BN FP Equity_DX_SHORT_INTEREST_VALUE,BN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BN FP Equity_DX_SI_MV,BN FP Equity_DX_DSS,BN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BN FP Equity_DX_SUPPLY_SI_QTY,BN FP Equity_DX_BROKER_SI_QTY,BN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BN FP Equity_DX_BROKER_SI_MV_NEW_x,BN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BN FP Equity_DX_BROKER_SI_MV_INC_x,BN FP Equity_DX_SUPPLY_SI_MV_NEW,BN FP Equity_DX_BROKER_SI_QTY_ADD,BN FP Equity_DX_BROKER_SI_QTY_NEW,BN FP Equity_DX_SUPPLY_SI_MV_DEC,BN FP Equity_DX_BROKER_SI_QTY_INC,BN FP Equity_DX_SUPPLY_SI_QTY_DEC,BN FP Equity_DX_BROKER_SI_MV_NEW_y,BN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BN FP Equity_DX_BROKER_SI_MV_INC_y,BN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BN FP Equity_DX_BROKER_SI_MV_ADD,BN FP Equity_DX_SUPPLY_SI_QTY_ADD,BN FP Equity_DX_BROKER_SI_QTY_DEC,BN FP Equity_DX_SUPPLY_SI_MV,BN FP Equity_DX_BROKER_SI_MV_DEC,BN FP Equity_DX_SUPPLY_SI_MV_RMV,BN FP Equity_DX_BROKER_SI_MV_RMV,BN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BN FP Equity_DX_UTILIZATION_QUANTITY,BN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BN FP Equity_DX_ACTIVE_UTILIZATION_MV,BN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BN FP Equity_DX_BROKER_SI_CON_RATIO,BN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BN FP Equity_DX_DEMAND_SUPPLY_RATIO,BN FP Equity_PX_LAST
2010-12-27,6980533.0,278328722.92,1.25,4.2,1.08,334.51,1.0,70550345.84,5564486.0,1769415.0,221867912.11,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.05,21269.0,1636.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,266.67,0.0,0.0,0.0,4.36,4.36,122111176.0,4868832748.23,0.0,5866.69,4.35,14.91,0.1425,23.57,0.0547,47.86
2010-12-28,6673260.0,265437752.64,1.2,4.07,1.03,319.24,1.0,59500090.62,5530761.0,1495867.0,219993342.12,0.0,0.0,33227.0,0.0,0.0,16672.0,0.0,3.21,0.0,66952.0,0.0,0.0,0.0,33227.0,0.84,0.0,290220.0,264.58,13.58,0.0,0.0,4.36,4.36,121340192.0,4826466804.79,0.0,5815.05,4.35,15.52,0.1511,24.7,0.0526,47.745
2010-12-29,6733260.0,270572974.31,1.21,4.21,1.04,321.61,1.0,60110731.41,5590761.0,1495867.0,224662174.4,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.42,0.0,8920.0,0.0,0.0,0.0,60000.0,0.0,8920.0,0.0,267.07,0.0,0.0,0.0,4.4,4.4,121557936.0,4884750075.63,0.0,5816.28,4.39,15.33,0.1484,24.48,0.053,48.235
2010-12-30,6863658.0,273096856.83,1.23,4.34,1.06,329.83,1.0,64707166.33,5760761.0,1626265.0,229213885.95,0.0,0.0,9516.0,8.86,0.0,0.0,0.0,0.46,175969.0,9516.0,0.0,0.0,8.86,9516.0,0.0,170000.0,45571.0,276.32,2.21,0.0,0.0,4.53,4.53,121361768.0,4828841614.74,0.0,5820.71,4.53,15.09,0.1428,23.98,0.054,47.76
2010-12-31,6863658.0,268865456.62,1.23,4.46,1.06,327.62,1.0,63704584.61,5760761.0,1626265.0,225662414.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.63,0.0,0.0,0.0,4.52,4.52,121773760.0,4770161564.91,0.0,5787.72,4.53,15.03,0.1434,24.24,0.0538,47.02
2011-01-03,7120220.0,284313570.72,1.28,4.79,1.1,338.13,1.0,80648083.79,5843681.0,2019714.0,233340797.23,18.78,0.0,82623.0,0.0,0.0,0.0,393449.0,0.0,0.0,0.0,18.78,0.0,0.0,82623.0,0.0,297.0,0.0,277.39,0.0,0.0,0.0,4.48,4.48,124613000.0,4975852851.17,0.0,5916.02,4.48,14.31,0.1355,23.19,0.0546,47.93
2011-01-04,7212784.0,285275613.58,1.3,4.94,1.11,345.58,1.0,84181014.55,5827905.0,2128396.0,230501727.87,0.0,0.0,470784.0,5.32,0.0,5300.0,0.0,22.94,103382.0,486902.0,0.0,0.0,5.32,470784.0,0.25,342.0,0.0,278.75,0.0,0.0,0.0,4.46,4.46,124732856.0,4933357498.19,0.0,5976.39,4.46,14.24,0.1327,22.59,0.0552,47.475
2011-01-05,7181317.0,279723470.17,1.29,5.0,1.11,340.71,1.0,81096399.19,5844645.0,2081981.0,227658016.12,0.0,0.0,4242.0,0.0,0.0,2470.0,0.0,0.04,0.0,202.0,0.0,0.0,0.0,4242.0,0.12,12700.0,48885.0,276.48,2.35,0.0,0.0,4.47,4.47,124845176.0,4862913845.02,0.0,5928.74,4.46,14.33,0.1324,22.54,0.0549,46.755
2011-01-06,7186135.0,278025308.19,1.29,4.88,1.11,337.18,1.0,79714889.14,6063802.0,2060395.0,234603221.32,0.0,0.0,40000.0,0.0,0.0,15000.0,0.0,1.19,0.0,22247.0,0.0,0.0,0.0,40000.0,0.71,201404.0,36586.0,283.86,2.11,0.0,0.0,4.65,4.65,124480280.0,4816033682.96,0.0,5835.26,4.64,14.35,0.1336,22.79,0.055,46.44
2011-01-07,7401012.0,284673952.33,1.33,5.0,1.14,346.9,1.0,87573120.12,6061932.0,2276744.0,233167321.06,0.0,0.0,150.0,11.19,0.0,40000.0,0.0,0.1,230079.0,2020.0,0.0,0.0,11.19,150.0,1.92,0.0,53730.0,283.34,2.67,0.0,0.0,4.63,4.63,124840832.0,4801901828.77,0.0,5822.28,4.64,13.8,0.1258,22.37,0.0565,46.17
2011-01-10,7453399.0,285229762.02,1.34,5.0,1.15,345.75,1.0,89132150.42,6249472.0,2329131.0,239157384.61,0.0,0.0,86381.0,2.54,0.0,0.0,0.0,0.09,54674.0,1881.0,0.0,0.0,2.54,86381.0,0.0,103040.0,2287.0,288.38,0.15,0.0,0.0,4.78,4.78,124402552.0,4760688419.0,0.0,5749.93,4.78,13.74,0.1238,21.84,0.057,45.935
2011-01-11,7641255.0,292927987.19,1.37,5.21,1.18,352.71,1.0,87942626.56,6426927.0,2294052.0,246376647.55,0.0,0.0,228196.0,0.0,0.0,0.0,0.0,2.65,0.0,55340.0,0.0,0.0,0.0,228196.0,0.0,4599.0,35079.0,295.42,1.94,0.0,0.0,4.95,4.95,123418944.0,4731272918.86,0.0,5674.98,4.95,13.84,0.1259,22.1,0.0588,46.015
2011-01-12,8426256.0,322880651.36,1.51,5.82,1.3,388.37,1.0,104971495.27,6931459.0,2739454.0,265602421.38,0.0,0.0,491951.0,21.28,0.0,0.0,0.0,0.26,462502.0,5534.0,0.0,0.0,21.28,491951.0,0.0,18115.0,17100.0,318.08,0.78,0.0,0.0,5.33,5.33,123131856.0,4718215761.3,0.0,5644.34,5.33,13.0,0.1162,20.78,0.0648,45.995
2011-01-13,8697205.0,331053064.94,1.56,6.0,1.34,399.38,1.0,111170076.68,6655733.0,2920586.0,253345851.81,0.0,0.0,93115.0,15.51,0.0,0.0,0.0,16.88,335880.0,368841.0,0.0,0.0,15.51,93115.0,0.0,0.0,154748.0,304.54,7.51,0.0,0.0,5.15,5.15,122685240.0,4669928410.92,0.0,5591.76,5.16,12.72,0.1148,20.38,0.0672,45.69
2011-01-14,8664722.0,326676542.66,1.56,5.86,1.34,396.15,1.0,109704707.25,6834044.0,2909792.0,257656491.03,0.0,0.0,0.0,1.99,0.0,200000.0,0.0,0.0,43198.0,0.0,0.0,0.0,1.99,0.0,9.58,217641.0,253992.0,311.2,11.92,1.78,0.0,5.32,5.32,121697568.0,4588230385.68,39330.0,5545.68,5.31,15.61,0.1228,20.25,0.0674,45.255
2011-01-17,8885775.0,337749673.34,1.6,5.78,1.37,405.09,1.0,121720979.42,6965897.0,3202328.0,264774815.51,0.0,0.0,205086.0,13.19,0.0,0.0,0.0,3.99,292536.0,82842.0,0.0,0.0,13.19,205086.0,0.0,9609.0,0.0,316.51,0.0,0.0,0.0,5.42,5.42,121577048.0,4621162278.83,0.0,5536.86,5.41,14.78,0.1139,19.32,0.0691,45.625
2011-01-18,9670778.0,363357981.07,1.74,6.25,1.49,440.77,1.0,143227349.15,7241230.0,3811998.0,272073116.9,0.0,0.0,173457.0,28.14,0.0,0.0,0.0,0.0,609670.0,47.0,0.0,0.0,28.14,173457.0,0.0,101923.0,0.0,328.76,0.0,0.0,0.0,5.63,5.63,121280640.0,4556850389.27,0.0,5504.42,5.64,13.6,0.1071,17.64,0.0752,45.1
2011-01-19,9663501.0,360025314.88,1.74,6.07,1.49,436.55,1.0,143950016.8,7067922.0,3863787.0,263323907.52,0.0,0.0,0.0,6.85,0.0,0.0,0.0,19.6,151917.0,421911.0,0.0,0.0,6.85,0.0,0.0,248603.0,100128.0,317.81,4.71,0.0,0.0,5.55,5.55,120255584.0,4480265950.8,0.0,5406.54,5.55,13.57,0.105,17.68,0.0759,44.72
2011-01-20,9322922.0,343919191.39,1.68,5.73,1.44,418.21,1.0,129821819.68,7062794.0,3519195.0,260543894.01,0.0,0.0,175501.0,6.98,0.0,35724.0,0.0,9.36,158744.0,198491.0,0.0,0.0,6.98,175501.0,1.68,17862.0,539060.0,314.95,24.37,0.0,0.0,5.56,5.56,119932000.0,4424247726.42,0.0,5354.88,5.55,14.18,0.1116,18.4,0.0734,44.28
2011-01-21,9363949.0,349567244.91,1.68,5.61,1.45,417.39,1.0,133514360.06,6860536.0,3576484.0,256111889.13,0.0,0.0,3208.0,8.44,0.0,0.0,0.0,10.5,200330.0,230466.0,0.0,0.0,8.44,3208.0,0.0,25000.0,143041.0,304.23,6.71,0.0,0.0,5.42,5.42,119712000.0,4468989955.27,0.0,5303.67,5.43,13.97,0.114,18.42,0.074,44.81
2011-01-24,9179020.0,343810682.75,1.65,5.21,1.42,413.34,1.0,128135778.57,6914757.0,3420955.0,259000124.76,0.0,0.0,39440.0,0.7,0.0,10947.0,0.0,3.39,14668.0,85219.0,0.0,0.0,0.7,39440.0,0.48,100000.0,181144.0,310.15,7.78,0.0,0.0,5.43,5.43,120311960.0,4506421939.4,0.0,5399.39,5.43,14.36,0.1146,18.73,0.0721,44.96
2011-01-25,9109874.0,339513118.72,1.64,5.2,1.41,410.87,1.0,125607168.41,6889303.0,3370313.0,256755334.63,0.0,0.0,1228.0,0.65,0.0,0.0,0.0,1.49,13740.0,34672.0,0.0,0.0,0.65,1228.0,0.0,7990.0,64382.0,309.39,2.77,0.0,0.0,5.38,5.38,121183648.0,4516356457.85,0.0,5445.02,5.38,14.19,0.1145,18.89,0.0711,44.735
2011-01-26,9251934.0,344383581.71,1.66,5.27,1.43,416.07,1.0,132912538.25,6898303.0,3570722.0,256774669.48,0.0,0.0,3227.0,3.06,0.0,150000.0,0.0,3.02,67349.0,65317.0,0.0,0.0,3.06,3227.0,6.71,71090.0,16940.0,308.77,0.79,0.0,0.0,5.37,5.37,121479176.0,4521804169.21,0.0,5438.58,5.37,13.9,0.1121,18.58,0.0721,44.68
2011-01-27,9410913.0,348066773.12,1.69,5.3,1.45,421.89,1.0,135809616.9,6956029.0,3671975.0,257271804.31,0.0,0.0,144240.0,4.47,0.0,12200.0,0.0,5.4,100000.0,119240.0,0.0,0.0,4.47,144240.0,0.55,32726.0,10947.0,310.17,0.49,0.0,0.0,5.43,5.43,121184472.0,4482061211.36,0.0,5407.56,5.42,13.99,0.1091,18.1,0.0734,44.395
2011-01-28,9193278.0,336570935.64,1.65,5.02,1.42,410.0,1.0,134001557.76,6750179.0,3660190.0,247127745.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22,0.0,205850.0,0.0,0.0,0.0,0.0,0.0,0.0,11785.0,299.34,0.53,0.0,0.0,5.27,5.27,121328352.0,4441897324.64,0.0,5397.33,5.25,14.05,0.1093,18.01,0.0718,43.945
2011-01-31,8902271.0,326250751.61,1.6,4.84,1.37,393.7,1.0,125503656.05,6661782.0,3424567.0,244141229.19,0.0,0.0,87258.0,0.0,0.0,32272.0,0.0,7.93,0.0,176715.0,0.0,0.0,0.0,87258.0,1.46,1060.0,267895.0,293.33,12.56,0.0,0.0,5.22,5.22,120953072.0,4432692584.75,0.0,5320.26,5.23,14.68,0.1135,19.02,0.0698,43.99
2011-02-01,8970976.0,335196048.52,1.61,4.81,1.38,398.6,1.0,134274157.09,6527552.0,3593629.0,243898728.18,0.0,0.0,30408.0,9.35,0.0,0.0,0.0,15.66,204825.0,355638.0,0.0,0.0,9.35,30408.0,0.0,191000.0,35763.0,288.68,1.59,0.0,0.0,5.02,5.02,123463960.0,4613169350.42,0.0,5456.72,5.02,13.88,0.1094,18.29,0.069,44.85
2011-02-02,8971867.0,337770655.24,1.61,4.66,1.38,404.72,1.0,127386037.31,6739416.0,3383629.0,253723885.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,286864.0,210000.0,303.18,9.77,0.0,0.0,5.19,5.19,123213416.0,4638708560.58,0.0,5547.02,5.18,14.14,0.1143,18.4,0.069,45.19
2011-02-03,8432217.0,316119317.98,1.51,4.33,1.3,383.48,1.0,102038492.91,6671604.0,2721791.0,250114875.64,0.0,0.0,6780.0,9.94,0.0,20400.0,0.0,3.85,220000.0,85891.0,0.0,0.0,9.94,6780.0,0.97,11299.0,902238.0,302.51,40.4,0.0,0.0,5.14,5.14,123088928.0,4614538260.8,0.0,5588.69,5.13,15.04,0.1187,19.44,0.065,45.0
2011-02-04,6613838.0,247783959.6,1.19,3.31,1.02,299.59,1.0,103893818.4,4801505.0,2773129.0,179885857.64,0.0,0.0,0.0,2.72,0.0,29000.0,0.0,85.31,63338.0,1880999.0,0.0,0.0,2.72,0.0,1.31,10900.0,41000.0,216.45,1.85,0.0,0.0,3.73,3.73,123836288.0,4639461351.0,0.0,5587.99,3.73,13.93,0.1225,18.48,0.0514,44.97
2011-02-07,6688791.0,252040865.27,1.2,3.26,1.03,302.46,1.0,104647479.43,4813985.0,2777189.0,181396151.38,0.0,0.0,255953.0,11.32,0.0,0.0,0.0,12.13,253000.0,269153.0,0.0,0.0,11.32,255953.0,0.0,25680.0,248940.0,216.73,11.48,0.0,0.0,3.72,3.72,124456680.0,4689662050.39,0.0,5608.54,3.72,14.66,0.1263,18.24,0.0517,45.23
2011-02-08,6698752.0,250825699.78,1.2,3.21,1.03,303.56,1.0,106868959.0,4784126.0,2854128.0,179135121.26,0.0,0.0,25288.0,4.02,0.0,11600.0,0.0,28.42,85339.0,629711.0,0.0,0.0,4.02,25288.0,0.55,574564.0,20000.0,215.74,0.9,0.0,0.0,3.74,3.74,123094880.0,4609121134.17,0.0,5552.56,3.74,14.3,0.1258,19.03,0.0524,44.945
2011-02-09,6791379.0,251238730.28,1.22,3.2,1.05,306.07,1.0,109226148.22,4906573.0,2952555.0,181512645.75,0.0,0.0,128705.0,5.14,0.0,0.0,0.0,0.28,110027.0,6258.0,0.0,0.0,5.14,128705.0,0.0,0.0,11600.0,219.64,0.55,0.0,0.0,3.87,3.87,121811136.0,4506253463.8,0.0,5452.41,3.87,14.94,0.1267,18.68,0.0536,44.405
2011-02-10,6835804.0,251145233.14,1.23,3.15,1.06,306.42,1.0,109981877.32,4953035.0,2993545.0,181972907.62,0.0,0.0,1986.0,1.93,0.0,0.0,0.0,0.13,48990.0,2959.0,0.0,0.0,1.93,1986.0,0.0,47435.0,8000.0,220.29,0.36,0.0,0.0,3.94,3.94,120902424.0,4441916044.18,0.0,5379.82,3.93,14.84,0.1268,18.52,0.0543,44.1
2011-02-11,6778197.0,246120611.44,1.22,3.02,1.05,301.1,1.0,106730488.95,4907410.0,2939373.0,178191154.63,0.0,0.0,3155.0,0.06,0.0,0.0,0.0,2.21,1131.0,48780.0,0.0,0.0,0.06,3155.0,0.0,0.0,55303.0,216.25,2.71,0.0,0.0,3.95,3.95,119409784.0,4335844627.92,0.0,5262.86,3.95,14.3,0.127,18.69,0.0545,43.585
2011-02-14,6888788.0,252230991.57,1.24,2.93,1.06,303.96,1.0,115311153.22,5078311.0,3149312.0,185940896.87,0.0,0.0,333486.0,8.95,0.0,0.0,0.0,7.37,209939.0,166220.0,0.0,0.0,8.95,333486.0,0.0,3635.0,0.0,222.22,0.0,0.0,0.0,4.12,4.12,118246976.0,4329579021.33,0.0,5184.72,4.11,16.7,0.1297,18.46,0.0559,43.95
2011-02-15,7055745.0,266955543.25,1.27,2.94,1.09,314.21,1.0,125471710.28,5228556.0,3316269.0,197823476.81,0.0,0.0,166415.0,6.88,0.0,62537.0,0.0,0.71,152985.0,16170.0,0.0,0.0,6.88,166415.0,2.88,0.0,48565.0,231.45,2.0,0.0,0.0,4.28,4.28,116966832.0,4425463814.14,0.0,5205.67,4.26,17.94,0.1309,18.6,0.0577,45.415
2011-02-16,6586528.0,249696473.73,1.18,2.6,1.02,300.7,1.0,117199478.59,4873209.0,3091504.0,184744239.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,15.41,23861.0,355347.0,0.0,0.0,1.03,0.0,0.0,0.0,248626.0,221.2,8.81,0.0,0.0,3.98,3.98,117540488.0,4455981265.66,0.0,5341.83,3.98,14.62,0.1274,19.29,0.0538,45.505
2011-02-17,6141556.0,233134495.87,1.1,2.41,0.95,279.9,0.0,99177391.42,4647170.0,2612670.0,176407352.66,0.0,0.0,113862.0,0.0,0.0,0.0,0.0,15.42,0.0,339901.0,0.0,0.0,0.0,113862.0,0.0,0.0,478834.0,211.26,22.7,0.0,0.0,3.79,3.79,117815432.0,4472293559.63,0.0,5361.33,3.79,15.86,0.1318,20.96,0.0502,45.565
2011-02-18,6514556.0,248759001.81,1.17,2.52,1.01,296.81,1.0,109998685.06,4752170.0,2880670.0,181462108.18,0.0,0.0,46344.0,1.36,0.0,240000.0,0.0,0.0,28000.0,0.0,0.0,0.0,1.36,46344.0,10.55,58656.0,0.0,216.3,0.0,0.0,0.0,3.89,3.89,117331952.0,4480332851.54,0.0,5346.99,3.89,15.21,0.1227,19.99,0.0534,45.835
2011-02-21,6475407.0,246320028.22,1.16,2.49,1.0,296.09,0.0,111263504.53,4631943.0,2924961.0,176195925.67,0.0,0.0,2100.0,3.23,0.0,10000.0,0.0,5.5,71078.0,122327.0,0.0,0.0,3.23,2100.0,0.46,0.0,36787.0,211.62,1.55,0.0,0.0,3.79,3.79,117705312.0,4477429105.73,0.0,5386.4,3.78,15.22,0.1215,20.19,0.0529,45.66
2011-02-22,7428229.0,279841802.79,1.33,2.87,1.15,339.12,1.0,169595555.85,4122402.0,4501810.0,155302213.69,0.0,0.0,0.0,63.73,0.0,255592.0,0.0,30.48,1396796.0,666096.0,0.0,0.0,63.73,0.0,11.56,156555.0,75539.0,188.05,3.53,0.0,0.0,3.37,3.37,118185400.0,4452368848.61,0.0,5393.11,3.37,17.05,0.119,17.41,0.0607,45.22
2011-02-23,6968553.0,259999153.55,1.25,2.71,1.08,315.45,1.0,141868876.0,4422731.0,3802400.0,165013642.92,0.0,0.0,240000.0,0.0,0.0,0.0,0.0,0.09,0.0,1900.0,0.0,0.0,0.0,240000.0,0.0,62229.0,699410.0,199.65,31.62,0.0,0.0,3.61,3.61,118004208.0,4402778338.04,0.0,5321.46,3.62,18.94,0.1352,19.39,0.0569,44.785
2011-02-24,7204693.0,268599541.82,1.29,2.82,1.11,323.68,1.0,150703886.77,4401739.0,4042357.0,164102076.05,0.0,0.0,0.0,11.72,0.0,25.0,0.0,1.11,257132.0,20992.0,0.0,0.0,11.72,0.0,0.0,0.0,17200.0,197.1,0.94,0.0,0.0,3.58,3.58,118513672.0,4418330940.51,0.0,5306.27,3.58,18.19,0.1263,18.62,0.0586,44.75
2011-02-25,7154666.0,269923368.25,1.29,2.86,1.1,322.42,1.0,153066823.4,4328156.0,4057233.0,163287908.32,0.0,0.0,40871.0,2.03,0.0,0.0,0.0,0.51,45689.0,11702.0,0.0,0.0,2.03,40871.0,0.0,748.0,30813.0,194.53,1.41,4.62,0.0,3.53,3.53,118137584.0,4456964810.15,103500.0,5321.66,3.53,16.77,0.1239,18.8,0.0584,45.285
2011-02-28,7143490.0,270364661.67,1.28,2.94,1.1,324.4,1.0,153133948.8,4328156.0,4046057.0,163810746.93,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.33,0.0,7731.0,0.0,0.0,0.0,730.0,0.0,7001.0,11176.0,196.04,0.54,0.0,0.0,3.58,3.58,116407648.0,4405761660.95,0.0,5279.54,3.58,16.84,0.1246,18.92,0.0592,45.43
2011-03-01,7139295.0,271187267.9,1.28,2.91,1.1,325.64,1.0,153190658.49,4241160.0,4032908.0,161101144.18,0.0,0.0,0.0,0.0,0.0,10668.0,0.0,4.27,0.0,95996.0,0.0,0.0,0.0,0.0,0.51,9000.0,23817.0,193.11,1.02,0.0,0.0,3.51,3.51,116515136.0,4425846165.57,0.0,5314.41,3.51,16.85,0.1244,18.91,0.0591,45.595
2011-03-02,7205882.0,270174688.97,1.29,2.99,1.11,328.47,1.0,146588628.63,4422283.0,3909694.0,165807452.03,0.0,0.0,102944.0,0.0,0.0,0.0,0.0,0.34,0.0,8678.0,0.0,0.0,0.0,102944.0,0.0,86857.0,123214.0,201.04,5.63,0.0,0.0,3.67,3.67,116133488.0,4354266278.52,0.0,5276.8,3.67,17.11,0.1265,19.24,0.0598,45.005
2011-03-03,7308185.0,275380299.81,1.31,3.04,1.13,329.84,1.0,148639423.78,4477509.0,3944670.0,168717372.48,0.0,0.0,14406.0,0.0,0.0,55867.0,0.0,0.79,0.0,12101.0,0.0,0.0,0.0,14406.0,2.57,52921.0,9491.0,201.45,0.63,0.0,0.51,3.72,3.72,115968104.0,4369803343.5,0.0,5220.05,3.72,16.79,0.1225,18.88,0.0607,45.23
2011-03-04,7180472.0,268414399.58,1.29,3.03,1.11,325.22,1.0,146556964.38,4397122.0,3920610.0,164369537.48,0.0,0.0,48419.0,0.21,0.0,0.0,0.0,5.55,5940.0,128806.0,0.0,0.0,0.21,48419.0,0.0,0.0,30000.0,198.53,1.35,0.0,0.0,3.62,3.62,116929424.0,4370957944.89,0.0,5277.71,3.63,16.84,0.1228,18.92,0.0592,44.87
2011-03-07,7080724.0,262591577.46,1.27,3.07,1.09,318.71,1.0,144776855.74,4263043.0,3903876.0,158096712.45,0.0,0.0,21626.0,0.0,0.0,0.0,0.0,7.04,0.0,155705.0,0.0,0.0,0.0,21626.0,0.0,0.0,16734.0,191.2,0.71,0.0,0.0,3.51,3.51,117144928.0,4344368095.0,0.0,5253.76,3.51,17.15,0.127,19.25,0.0583,44.515
2011-03-08,7197176.0,267299985.56,1.29,3.09,1.11,322.53,1.0,145772718.18,4368782.0,3924998.0,162254662.88,1.19,0.0,68224.0,0.01,0.0,0.0,26800.0,0.0,2932.0,0.0,1.19,0.0,0.01,68224.0,0.0,37515.0,8610.0,195.09,0.37,0.0,0.0,3.62,3.62,116303488.0,4319460947.39,0.0,5201.52,3.62,16.88,0.1236,18.93,0.0596,44.58
2011-03-09,7152507.0,265194092.22,1.29,3.05,1.1,320.32,1.0,145767622.97,4317636.0,3931475.0,160085346.23,0.0,0.0,32697.0,0.0,0.0,10409.0,0.0,4.1,0.0,92830.0,0.0,0.0,0.0,32697.0,0.49,8987.0,3932.0,192.59,0.15,0.0,0.0,3.59,3.59,115987184.0,4300466391.65,0.0,5176.51,3.59,16.8,0.1221,18.85,0.0595,44.505
2011-03-10,7195459.0,268255287.3,1.29,3.09,1.11,322.66,1.0,144851783.53,4396269.0,3885385.0,163898147.93,0.0,103500.0,22708.0,0.0,4.64,0.0,0.0,2.26,0.0,50524.0,0.0,103500.0,0.0,22708.0,0.0,2949.0,46090.0,196.63,2.14,0.0,0.0,3.65,3.65,115996928.0,4324503724.66,0.0,5194.75,3.65,18.38,0.127,18.73,0.0598,44.75
2011-03-11,7231422.0,266704274.49,1.3,3.15,1.12,323.94,1.0,148736251.25,4906019.0,4032836.0,180940379.09,0.0,0.0,191858.0,7.45,0.0,82763.0,0.0,2.07,165000.0,48250.0,0.0,0.0,7.45,191858.0,3.89,366142.0,100312.0,218.71,4.5,0.0,0.0,4.07,4.07,115544992.0,4261449997.29,0.0,5145.52,4.08,14.65,0.1192,20.02,0.06,44.27
2011-03-14,7573702.0,275920798.71,1.36,3.32,1.17,335.99,1.0,160164955.55,4848047.0,4396340.0,176621287.77,0.0,475.0,0.0,17.8,0.02,0.0,0.0,3.02,400000.0,58447.0,0.0,475.0,17.8,0.0,0.0,0.0,36496.0,213.77,1.87,0.0,0.0,4.05,4.05,114958712.0,4188110336.68,0.0,5060.21,4.05,13.77,0.1145,18.84,0.0632,43.73
2011-03-15,7638871.0,271931060.84,1.37,3.31,1.18,335.04,1.0,158139891.2,4851964.0,4442340.0,172721822.07,0.0,0.0,19169.0,0.0,0.0,104000.0,0.0,0.68,0.0,15252.0,0.0,0.0,0.0,19169.0,4.55,0.0,58000.0,211.31,2.67,0.0,0.0,4.06,4.06,114730704.0,4084221614.59,0.0,4982.79,4.07,13.47,0.1122,18.62,0.0639,42.73
2011-03-16,7831119.0,276230370.06,1.41,3.32,1.21,337.75,1.0,164164590.0,4808131.0,4654059.0,169599236.77,0.0,0.0,8061.0,0.31,0.0,255000.0,0.0,2.56,7000.0,51419.0,0.0,0.0,0.31,8061.0,10.9,0.0,50281.0,205.5,2.51,0.02,0.0,4.02,4.02,114703456.0,4045983479.23,475.0,4906.11,4.02,13.14,0.1067,17.94,0.0655,42.34
2011-03-17,8038707.0,287972756.27,1.44,3.36,1.24,343.92,1.0,184701904.61,4542358.0,5155920.0,162722108.57,0.0,0.0,66646.0,21.26,0.0,0.0,0.0,15.6,506561.0,361819.0,0.0,0.0,21.26,66646.0,0.0,29400.0,4700.0,192.5,0.21,0.0,0.0,3.8,3.8,115123096.0,4124085535.83,0.0,4894.45,3.78,16.3,0.1102,16.63,0.0672,43.0
2011-03-18,8165747.0,292557758.64,1.47,3.38,1.26,352.35,1.0,162942200.79,5211082.0,4547973.0,186699694.47,0.0,0.0,43452.0,4.84,0.0,200000.0,0.0,1.77,108316.0,46079.0,0.0,0.0,4.84,43452.0,8.57,671351.0,916263.0,223.23,39.29,0.0,0.0,4.35,4.35,114514872.0,4102773975.67,0.0,4917.35,4.34,12.37,0.0934,16.74,0.0682,43.005
2011-03-21,8609844.0,315462147.72,1.55,3.45,1.33,373.43,1.0,160919607.58,5724493.0,4391946.0,209743737.1,0.0,0.0,558134.0,1.4,0.0,0.0,0.0,3.41,31125.0,79792.0,0.0,0.0,1.4,558134.0,0.0,35069.0,187152.0,246.71,8.05,0.0,0.0,4.78,4.78,113965664.0,4175668354.95,0.0,4938.68,4.76,12.66,0.0949,16.79,0.0719,43.98
