DATE,ALTAI FP Equity_DX_SI_QTY,ALTAI FP Equity_DX_SHORT_INTEREST_VALUE,ALTAI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTAI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTAI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTAI FP Equity_DX_SI_MV,ALTAI FP Equity_DX_DSS,ALTAI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTAI FP Equity_DX_SUPPLY_SI_QTY,ALTAI FP Equity_DX_BROKER_SI_QTY,ALTAI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTAI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTAI FP Equity_DX_BROKER_SI_MV_INC_x,ALTAI FP Equity_DX_BROKER_SI_QTY_ADD,ALTAI FP Equity_DX_SUPPLY_SI_MV_DEC,ALTAI FP Equity_DX_BROKER_SI_QTY_INC,ALTAI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTAI FP Equity_DX_BROKER_SI_MV_INC_y,ALTAI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTAI FP Equity_DX_BROKER_SI_MV_ADD,ALTAI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTAI FP Equity_DX_BROKER_SI_QTY_DEC,ALTAI FP Equity_DX_SUPPLY_SI_MV,ALTAI FP Equity_DX_BROKER_SI_MV_DEC,ALTAI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTAI FP Equity_DX_UTILIZATION_QUANTITY,ALTAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTAI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTAI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTAI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTAI FP Equity_DX_BROKER_SI_CON_RATIO,ALTAI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTAI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTAI FP Equity_PX_LAST
2025-07-03,23387.0,235273.22,0.36,0.74,0.36,0.24,0.0,183383.74,8371.0,18229.0,84212.26,624.0,0.02,0.0,0.0,2231.0,0.0,0.02,624.0,0.0,0.0,0.0,0.09,0.0,100.0,94.33,0.0,0.0,0.0,100.0,22.18,0.2052,27.7,2.6355,10.06
2025-07-04,23387.0,229894.21,0.36,0.73,0.36,0.24,0.0,179191.07,8371.0,18229.0,82286.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,94.33,0.0,0.0,0.0,100.0,22.11,0.2047,27.5,2.6355,9.83
2025-07-07,24839.0,243918.98,0.39,0.77,0.39,0.25,0.0,181483.42,9823.0,18481.0,96461.86,1300.0,0.0,0.0,0.0,252.0,0.0,0.0,1300.0,0.0,152.0,0.0,0.1,0.0,100.0,96.66,0.0,0.0,0.0,100.0,25.64,0.2057,25.94,2.4443,9.82
2025-07-08,28172.0,276508.18,0.44,0.88,0.44,0.28,0.0,214104.41,10012.0,21814.0,98267.78,189.0,0.03,0.0,0.0,3333.0,0.0,0.03,189.0,0.0,0.0,0.0,0.1,0.0,100.0,98.14,0.0,0.0,0.0,100.0,23.02,0.2042,26.67,2.7614,9.815
2025-07-09,29422.0,295985.32,0.46,0.93,0.46,0.29,0.0,229005.84,10762.0,22764.0,108265.72,800.0,0.01,0.0,0.0,1000.0,50.0,0.01,800.0,0.0,0.0,50.0,0.11,0.0,100.0,98.27,0.0,0.0,0.0,100.0,22.3,0.207,27.46,2.6864,10.06
2025-07-10,29622.0,321398.7,0.46,0.95,0.46,0.31,0.0,248074.4,10862.0,22864.0,117852.7,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.11,0.0,100.0,98.28,0.0,0.0,0.0,100.0,22.69,0.2084,27.78,2.6802,10.85
2025-07-11,33245.0,338434.1,0.52,1.02,0.52,0.36,0.0,253349.66,12548.0,24887.0,127738.64,1900.0,0.03,0.0,0.0,2237.0,214.0,0.03,1900.0,0.0,0.0,214.0,0.14,0.0,100.0,98.22,0.0,0.0,0.0,100.0,26.3,0.2231,30.02,2.6021,10.18
2025-07-14,34418.0,334198.78,0.54,1.03,0.54,0.36,0.0,253042.6,12548.0,26060.0,121841.08,0.0,0.01,0.0,0.0,1600.0,0.0,0.01,0.0,0.0,0.0,427.0,0.13,0.01,100.0,98.07,0.0,0.0,0.0,100.0,25.24,0.2323,33.35,2.69,9.71
2025-07-15,34001.0,330999.74,0.53,0.99,0.53,0.34,0.0,236979.11,13918.0,24343.0,135491.73,1500.0,0.01,0.0,0.0,1370.0,130.0,0.01,1500.0,0.0,0.0,3087.0,0.14,0.03,100.0,97.43,0.0,0.0,0.0,100.0,26.14,0.258,33.52,2.3802,9.735
2025-07-16,35362.0,355388.1,0.55,1.02,0.55,0.35,0.0,258325.2,14018.0,25704.0,140880.9,100.0,0.01,0.0,0.0,1361.0,0.0,0.01,100.0,0.0,0.0,0.0,0.14,0.0,100.0,99.1,0.0,0.0,0.0,100.0,25.53,0.2425,32.2,2.4998,10.05
2025-07-17,38050.0,390012.5,0.59,1.1,0.59,0.39,0.0,289162.75,14199.0,28211.0,145539.75,181.0,0.03,0.0,0.0,2507.0,0.0,0.03,181.0,0.0,0.0,0.0,0.14,0.0,100.0,99.11,0.0,0.0,0.0,100.0,23.65,0.2267,30.96,2.656,10.25
2025-07-18,38761.0,393811.76,0.6,1.1,0.6,0.4,0.0,293847.52,14199.0,28922.0,144261.84,0.0,0.01,0.0,0.0,711.0,0.0,0.01,0.0,0.0,0.0,0.0,0.15,0.0,100.0,99.16,0.0,0.0,0.0,100.0,23.0,0.2234,30.58,2.707,10.16
2025-07-21,38561.0,393707.81,0.6,1.09,0.6,0.4,0.0,293251.62,13999.0,28722.0,142929.79,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,0.14,0.0,100.0,99.15,0.0,0.0,0.0,100.0,23.27,0.2248,30.7,2.7311,10.21
2025-07-22,38484.0,398694.24,0.6,1.08,0.6,0.4,0.0,296762.2,13922.0,28645.0,144231.92,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,77.0,0.14,0.0,100.0,98.53,0.0,0.0,0.0,100.0,23.42,0.2259,30.75,2.7236,10.36
2025-07-23,38484.0,388303.56,0.6,1.09,0.6,0.4,0.0,289028.05,13922.0,28645.0,140472.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,100.0,98.53,0.0,0.0,0.0,100.0,23.02,0.226,30.91,2.7236,10.09
2025-07-24,38600.0,386000.0,0.6,1.09,0.6,0.39,0.0,287030.0,13980.0,28703.0,139800.0,58.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,0.0,0.14,0.0,100.0,98.24,0.0,0.0,0.0,100.0,23.35,0.2253,30.66,2.7126,10.0
2025-07-25,38600.0,387544.0,0.6,1.13,0.6,0.39,0.0,288178.12,13980.0,28703.0,140359.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,100.0,98.24,0.0,0.0,0.0,100.0,23.48,0.2255,30.62,2.7126,10.04
2025-07-28,38600.0,390246.0,0.6,1.16,0.6,0.39,0.0,290187.33,13980.0,28703.0,141337.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,100.0,98.26,0.0,0.0,0.0,100.0,23.44,0.2253,30.54,2.7132,10.11
2025-07-29,40091.0,393693.62,0.62,1.27,0.62,0.41,0.0,296505.08,14880.0,30194.0,146121.6,900.0,0.02,0.0,0.0,1491.0,0.0,0.02,900.0,0.0,0.0,0.0,0.15,0.0,100.0,98.39,0.0,0.0,0.0,100.0,22.28,0.2201,29.59,2.6508,9.82
2025-07-30,40091.0,400910.0,0.62,1.27,0.62,0.4,0.0,301940.0,14880.0,30194.0,148800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,100.0,98.39,0.0,0.0,0.0,100.0,22.64,0.2195,29.32,2.651,10.0
2025-07-31,40091.0,390085.43,0.62,1.3,0.62,0.41,0.0,293787.62,14880.0,30194.0,144782.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,100.0,98.41,0.0,0.0,0.0,100.0,22.28,0.2198,29.55,2.6515,9.73
2025-08-01,39591.0,373343.13,0.62,1.49,0.62,0.39,0.0,280014.42,14880.0,29694.0,140318.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.14,0.01,100.0,98.43,0.0,0.0,0.0,100.0,22.59,0.2201,30.08,2.6188,9.43
2025-08-04,33058.0,312398.1,0.51,1.65,0.51,0.32,0.0,242496.45,9480.0,25661.0,89586.0,0.0,0.0,0.0,0.05,170.0,5400.0,0.0,0.0,0.0,0.0,4203.0,0.09,0.04,100.0,62.5,0.0,0.0,0.0,100.0,22.43,0.2212,27.91,2.1795,9.45
2025-08-05,30188.0,286786.0,0.47,1.62,0.47,0.29,0.0,231068.5,7948.0,24323.0,75506.0,0.0,0.0,0.0,0.01,0.0,1532.0,0.0,0.0,0.0,0.0,1338.0,0.08,0.01,100.0,96.34,0.0,0.0,0.0,100.0,23.5,0.2212,28.87,3.6592,9.5
2025-08-06,30188.0,309728.88,0.47,1.69,0.47,0.3,0.0,249553.98,7948.0,24323.0,81546.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,96.34,0.0,0.0,0.0,100.0,23.17,0.221,28.64,3.6592,10.26
2025-08-07,29611.0,294629.45,0.46,1.67,0.46,0.31,0.0,236272.7,7948.0,23746.0,79082.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0.08,0.0,100.0,96.35,0.0,0.0,0.0,100.0,23.22,0.2217,28.75,3.5896,9.95
2025-08-08,29511.0,290830.91,0.46,1.66,0.46,0.3,0.0,233031.33,7948.0,23646.0,78327.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.08,0.0,100.0,96.35,0.0,0.0,0.0,100.0,22.83,0.221,28.77,3.5775,9.855
2025-08-11,28777.0,270791.57,0.45,1.65,0.45,0.29,0.0,224070.92,7014.0,23812.0,66001.74,0.0,0.0,0.0,0.01,166.0,1100.0,0.0,0.0,0.0,166.0,0.0,0.07,0.0,100.0,84.67,0.0,0.0,0.0,100.0,23.57,0.2152,26.53,3.4738,9.41
2025-08-12,28301.0,259520.17,0.44,1.62,0.44,0.27,0.0,213991.12,7014.0,23336.0,64318.38,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,496.0,0.07,0.01,100.0,97.63,0.0,0.0,0.0,100.0,23.72,0.2143,26.49,3.9394,9.17
2025-08-13,28295.0,268802.5,0.44,1.59,0.44,0.27,0.0,221635.0,6638.0,23330.0,63061.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,0.0,6.0,0.06,0.0,100.0,92.48,0.0,0.0,0.0,100.0,23.51,0.2137,26.28,3.9419,9.5
2025-08-14,28163.0,270928.06,0.44,1.61,0.44,0.27,0.0,223164.76,6580.0,23198.0,63299.6,92.0,0.0,0.0,0.0,118.0,150.0,0.0,92.0,0.0,0.0,250.0,0.06,0.0,100.0,97.31,0.0,0.0,0.0,100.0,23.56,0.2163,26.45,4.1649,9.62
2025-08-15,29335.0,283962.8,0.46,1.7,0.46,0.28,0.0,223317.6,7880.0,23070.0,76278.4,1300.0,0.0,0.0,0.0,95.0,0.0,0.0,1300.0,0.0,0.0,223.0,0.07,0.0,100.0,97.86,0.0,0.0,0.0,100.0,22.33,0.2158,25.97,3.6432,9.68
2025-08-18,27431.0,283087.92,0.43,1.59,0.43,0.27,0.0,225657.12,7180.0,21866.0,74097.6,0.0,0.0,0.0,0.0,16.0,700.0,0.0,0.0,0.0,0.0,1220.0,0.07,0.01,100.0,97.66,0.0,0.0,0.0,100.0,23.18,0.2148,25.2,3.7311,10.32
2025-08-19,27354.0,273540.0,0.43,1.5,0.43,0.29,0.0,217890.0,7168.0,21789.0,71680.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,77.0,0.07,0.0,100.0,94.95,0.0,0.0,0.0,100.0,23.57,0.2163,25.66,3.6235,10.0
2025-08-20,23120.0,231200.0,0.36,1.25,0.36,0.24,0.0,175550.0,6988.0,17555.0,69880.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,4234.0,0.07,0.05,100.0,92.51,0.0,0.0,0.0,100.0,23.53,0.2243,30.24,3.0606,10.0
2025-08-21,17805.0,179474.4,0.28,1.02,0.28,0.18,0.0,149587.2,4503.0,14840.0,45390.24,115.0,0.0,0.0,0.03,115.0,2600.0,0.0,115.0,0.0,0.0,2830.0,0.05,0.03,100.0,96.92,0.0,0.0,0.0,100.0,30.0,0.2409,30.11,3.8323,10.08
2025-08-22,17086.0,174277.2,0.27,1.07,0.27,0.18,0.0,144034.2,4503.0,14121.0,45930.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,0.05,0.01,100.0,96.94,0.0,0.0,0.0,100.0,31.05,0.258,31.43,3.6784,10.2
2025-08-25,16394.0,159103.77,0.25,1.11,0.25,0.17,0.0,130328.45,4311.0,13429.0,41838.25,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,692.0,0.04,0.01,100.0,75.43,0.0,0.0,0.0,100.0,29.9,0.2622,33.08,2.8686,9.705
2025-08-26,14613.0,135389.45,0.23,1.01,0.23,0.14,0.0,113320.22,3024.0,12231.0,28017.36,0.0,0.0,0.0,0.01,0.0,1287.0,0.0,0.0,0.0,0.0,1198.0,0.03,0.02,100.0,68.29,0.0,0.0,0.0,100.0,27.05,0.2541,31.7,3.3001,9.265
2025-08-27,13589.0,135754.11,0.21,0.92,0.21,0.13,0.0,111957.93,3024.0,11207.0,30209.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.03,0.01,100.0,87.35,0.0,0.0,0.0,100.0,28.59,0.2554,32.9,3.9252,9.99
2025-08-28,14692.0,142953.16,0.23,0.97,0.23,0.15,0.0,137115.16,1424.0,14092.0,13855.52,182.0,0.03,0.0,0.02,3009.0,1782.0,0.03,182.0,0.0,0.0,124.0,0.01,0.0,100.0,41.13,0.0,0.0,0.0,100.0,21.27,0.2201,31.48,4.2438,9.73
2025-08-29,14692.0,141483.96,0.23,0.99,0.23,0.15,0.0,135705.96,1424.0,14092.0,13713.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,43.41,0.0,0.0,0.0,100.0,20.98,0.2204,31.72,4.4793,9.63
