DATE,PLNW FP Equity_DX_SI_QTY,PLNW FP Equity_DX_SHORT_INTEREST_VALUE,PLNW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PLNW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PLNW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PLNW FP Equity_DX_SI_MV,PLNW FP Equity_DX_DSS,PLNW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PLNW FP Equity_DX_SUPPLY_SI_QTY,PLNW FP Equity_DX_BROKER_SI_QTY,PLNW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PLNW FP Equity_DX_BROKER_SI_MV_NEW_x,PLNW FP Equity_DX_SUPPLY_SI_QTY_INC_x,PLNW FP Equity_DX_BROKER_SI_MV_INC_x,PLNW FP Equity_DX_BROKER_SI_QTY_ADD,PLNW FP Equity_DX_BROKER_SI_QTY_NEW,PLNW FP Equity_DX_SUPPLY_SI_MV_DEC,PLNW FP Equity_DX_BROKER_SI_QTY_INC,PLNW FP Equity_DX_SUPPLY_SI_QTY_DEC,PLNW FP Equity_DX_BROKER_SI_MV_NEW_y,PLNW FP Equity_DX_BROKER_SI_MV_INC_y,PLNW FP Equity_DX_SUPPLY_SI_QTY_INC_y,PLNW FP Equity_DX_BROKER_SI_MV_ADD,PLNW FP Equity_DX_SUPPLY_SI_QTY_ADD,PLNW FP Equity_DX_BROKER_SI_QTY_DEC,PLNW FP Equity_DX_SUPPLY_SI_MV,PLNW FP Equity_DX_BROKER_SI_MV_DEC,PLNW FP Equity_DX_SUPPLY_SI_MV_RMV,PLNW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PLNW FP Equity_DX_UTILIZATION_QUANTITY,PLNW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PLNW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PLNW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PLNW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PLNW FP Equity_DX_ACTIVE_UTILIZATION_MV,PLNW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PLNW FP Equity_DX_BROKER_SI_CON_RATIO,PLNW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PLNW FP Equity_DX_DEMAND_SUPPLY_RATIO,PLNW FP Equity_PX_LAST
2025-05-02,501429.0,12485582.1,2.02,13.08,0.72,12.0,0.0,8605215.9,445441.0,345591.0,11091480.9,0.0,8906.0,0.59,0.0,0.0,0.09,25223.0,4645.0,0.0,0.59,8906.0,0.0,16317.0,1902.0,10.64,0.05,0.0,7.46,7.46,5522189.0,137502506.1,0.0,132.11,7.45,16.99,0.2949,48.98,0.084,24.9
2025-05-05,507077.0,12955817.35,2.05,13.55,0.72,12.5,0.0,8883581.7,454075.0,347694.0,11601616.25,0.0,9210.0,0.27,0.0,0.0,0.01,5089.0,576.0,0.0,0.27,9210.0,0.0,0.0,2986.0,11.34,0.07,0.0,7.6,7.6,5517625.0,140975318.75,0.0,138.11,7.59,18.19,0.3011,49.24,0.0849,25.55
2025-05-06,565888.0,14515027.2,2.28,15.13,0.81,14.38,0.0,10289010.15,510364.0,401131.0,13090836.6,0.0,94768.0,1.84,0.0,0.0,1.02,61639.0,41626.0,0.0,1.84,94768.0,0.0,3147.0,8202.0,13.03,0.2,0.0,8.53,8.53,5474677.0,140425465.05,0.0,139.52,8.54,16.07,0.3502,55.58,0.0946,25.65
2025-05-07,561434.0,14316567.0,2.27,14.7,0.8,14.33,0.0,10521300.0,493558.0,412600.0,12585729.0,0.0,12818.0,0.33,0.0,0.0,0.76,11469.0,29624.0,0.0,0.33,12818.0,0.0,0.0,0.0,12.68,0.0,0.0,8.26,8.26,5483999.0,139841974.5,0.0,140.92,8.26,12.98,0.3707,58.09,0.0939,25.5
2025-05-08,592922.0,15149157.1,2.39,15.61,0.85,15.11,0.0,11073548.85,545002.0,433407.0,13924801.1,0.0,27940.0,0.6,0.0,0.0,0.08,24230.0,3146.0,0.0,0.6,27940.0,0.0,26650.0,3423.0,13.99,0.09,0.0,9.15,9.15,5412724.0,138295098.2,0.0,139.39,9.12,14.01,0.3673,57.63,0.0995,25.55
2025-05-09,668294.0,17743205.7,2.7,17.53,0.95,17.15,0.0,12830075.1,614080.0,483242.0,16303824.0,0.0,46962.0,1.47,0.0,0.0,0.06,52908.0,1990.0,0.0,1.47,46962.0,0.0,24106.0,3073.0,15.73,0.09,0.0,10.29,10.29,5355098.0,142177851.9,0.0,137.29,10.28,16.66,0.3078,51.43,0.112,26.55
2025-05-12,677626.0,18431427.2,2.73,17.48,0.97,18.15,0.0,13499740.8,619782.0,496314.0,16858070.4,0.0,12948.0,0.85,0.0,0.0,0.12,15878.0,7246.0,0.0,0.85,12948.0,0.0,0.0,2806.0,16.61,0.0,0.0,10.38,10.38,5349790.0,145514288.0,0.0,144.08,10.34,16.02,0.3028,51.09,0.1135,27.2
2025-05-13,660079.0,17954148.8,2.66,16.26,0.94,17.94,0.0,13295550.4,607251.0,488807.0,16517227.2,0.0,16396.0,0.81,0.0,0.0,0.98,23958.0,36332.0,0.0,0.81,16396.0,0.0,7405.0,31465.0,16.46,0.83,0.0,10.17,10.17,5365996.0,145955091.2,0.0,145.05,10.19,10.93,0.3304,54.85,0.1105,27.2
2025-05-14,695921.0,18755070.95,2.81,17.49,0.99,19.03,0.0,14178637.55,643093.0,526109.0,17331356.35,0.0,26417.0,1.12,0.0,0.0,3.58,37302.0,132450.0,0.0,1.12,26417.0,0.0,141875.0,0.0,17.49,0.0,0.0,10.76,10.76,5335705.0,143797249.75,0.0,144.9,10.77,13.55,0.3166,52.98,0.1164,26.95
2025-05-15,696727.0,18637447.25,2.81,17.6,0.99,18.98,0.0,14119693.25,647359.0,527839.0,17316853.25,0.0,17594.0,0.18,0.0,0.0,0.52,7483.0,17446.0,0.0,0.18,17594.0,0.0,4118.0,5753.0,17.46,0.17,0.0,11.03,11.03,5222815.0,139710301.25,0.0,141.01,11.02,12.92,0.3199,53.33,0.1187,26.75
2025-05-16,672987.0,17935103.55,2.72,17.11,0.96,18.28,0.0,13963400.75,616909.0,523955.0,16440624.85,0.0,282.0,0.23,0.0,0.0,2.24,8370.0,82289.0,0.0,0.23,282.0,0.0,51557.0,12254.0,16.53,0.36,0.0,10.51,10.51,5252307.0,139973981.55,0.0,140.88,10.5,13.39,0.3386,54.79,0.1147,26.65
2025-05-19,684067.0,18025165.45,2.76,17.67,0.98,18.37,0.0,14062046.4,628714.0,533664.0,16566613.9,0.0,6105.0,0.13,0.0,0.0,0.17,9709.0,4542.0,0.0,0.13,6105.0,0.0,10242.0,0.0,16.69,0.0,0.0,10.62,10.62,5288978.0,139364570.3,0.0,139.92,10.66,13.48,0.3429,55.22,0.1156,26.35
2025-05-20,700298.0,18522882.1,2.83,18.65,1.0,18.7,1.0,14544722.75,651851.0,549895.0,17241458.95,0.0,38113.0,0.36,0.0,0.0,0.5,16231.0,17811.0,0.0,0.36,38113.0,0.0,2835.0,0.0,17.15,0.0,0.0,11.03,11.03,5258428.0,139085420.6,0.0,138.2,11.04,13.18,0.332,54.16,0.1185,26.45
2025-05-21,711837.0,18970456.05,2.87,19.72,1.02,19.06,1.0,14879068.1,658358.0,558314.0,17545240.7,0.0,5664.0,0.2,2277.0,0.0,0.0,6901.0,0.0,0.0,0.2,5664.0,0.08,843.0,759.0,17.36,0.01,0.0,11.14,11.14,5253841.0,140014862.65,0.0,138.33,11.15,13.03,0.321,53.08,0.1204,26.65
2025-05-22,705478.0,18730440.9,2.85,19.96,1.01,19.1,1.0,14713186.95,654066.0,554169.0,17365452.3,0.0,6241.0,0.13,0.0,0.0,0.58,4968.0,23691.0,0.0,0.13,6241.0,0.0,13158.0,9113.0,17.47,0.08,0.0,11.06,11.06,5259349.0,139635715.95,0.0,140.75,11.04,13.53,0.3238,53.27,0.1193,26.55
2025-05-23,692672.0,17836304.0,2.8,20.13,0.99,18.49,0.0,14307601.25,653273.0,555635.0,16821779.75,0.0,7051.0,0.0,2251.0,0.0,0.23,6686.0,7844.0,0.0,0.0,7051.0,0.06,0.0,7471.0,17.29,0.21,0.0,11.02,11.02,5275932.0,135855249.0,0.0,139.04,11.06,12.82,0.3355,54.34,0.1168,25.75
2025-05-26,712802.0,18532852.0,2.88,20.42,1.02,18.75,1.0,14569490.0,666709.0,560365.0,17334434.0,0.0,21798.0,0.03,0.0,0.0,0.24,5898.0,8362.0,0.0,0.03,21798.0,0.0,0.0,1168.0,17.21,0.07,0.0,11.25,11.25,5261154.0,136790004.0,0.0,135.1,11.3,12.96,0.3206,52.99,0.1202,26.0
2025-05-27,719284.0,18557527.2,2.9,21.01,1.03,18.97,1.0,14230222.2,662162.0,551559.0,17083779.6,0.0,6193.0,0.14,0.0,0.0,0.32,4193.0,10740.0,0.0,0.14,6193.0,0.0,0.0,12999.0,17.26,0.35,0.0,11.17,11.17,5265420.0,135847836.0,0.0,137.41,11.16,12.62,0.3203,53.13,0.1213,25.8
2025-05-28,667188.0,16846497.0,2.69,18.91,0.95,17.44,0.0,13422142.5,643373.0,531570.0,16245168.25,0.0,0.0,0.0,2251.0,0.0,0.49,0.0,18789.0,0.0,0.0,0.0,0.06,0.0,22240.0,16.63,0.66,0.0,10.85,10.85,5287483.0,133508945.75,0.0,136.76,10.84,13.43,0.3539,56.67,0.1125,25.25
2025-05-29,593912.0,14877495.6,2.4,16.78,0.85,15.14,0.0,12448121.55,587252.0,496931.0,14710662.6,0.0,3590.0,0.0,0.0,0.0,1.61,0.0,59711.0,0.0,0.0,3590.0,0.0,0.0,34639.0,14.79,1.23,0.0,9.89,9.89,5351136.0,134045956.8,0.0,134.46,9.91,14.74,0.4285,63.01,0.1,25.05
2025-05-30,586654.0,14373023.0,2.37,16.23,0.84,14.9,0.0,11135593.0,539707.0,454514.0,13222821.5,0.0,5779.0,0.0,0.0,0.0,1.76,0.0,69212.0,0.0,0.0,5779.0,0.0,15888.0,42417.0,13.53,1.12,0.0,9.11,9.11,5385307.0,131940021.5,0.0,134.82,9.12,17.92,0.4281,62.25,0.099,24.5
2025-06-02,521141.0,12846125.65,2.1,13.48,0.74,12.93,0.0,10829854.25,519985.0,439345.0,12817630.25,0.0,1006.0,0.0,0.0,0.0,0.57,0.0,20728.0,0.0,0.0,1006.0,0.0,0.0,15169.0,12.69,0.63,0.0,8.78,8.78,5401781.0,133153901.65,0.0,131.51,8.8,13.8,0.4864,67.7,0.088,24.65
2025-06-03,509130.0,12779163.0,2.05,13.12,0.73,12.81,0.0,10563535.8,493722.0,420858.0,12392422.2,0.0,13636.0,0.12,0.0,0.0,0.9,3596.0,39899.0,0.0,0.12,13636.0,0.0,0.0,22083.0,12.22,0.44,0.0,8.34,8.34,5429041.0,136268929.1,0.0,134.54,8.33,15.1,0.4625,65.65,0.086,25.1
2025-06-04,546778.0,14134211.3,2.21,13.69,0.78,13.91,0.0,11729618.45,531948.0,453757.0,13750855.8,0.0,148978.0,0.99,5305.0,0.0,2.72,36917.0,110752.0,0.0,0.99,148978.0,0.13,0.0,9323.0,13.33,0.18,0.0,8.91,8.91,5439083.0,140600295.55,0.0,136.37,8.91,13.66,0.484,67.64,0.0916,25.85
2025-06-05,495740.0,12641370.0,2.0,12.28,0.71,12.99,0.0,10434294.0,481945.0,409188.0,12289597.5,0.0,6142.0,0.0,0.0,0.0,1.65,0.0,70844.0,0.0,0.0,6142.0,0.0,14699.0,44569.0,12.45,0.82,0.0,8.12,8.12,5452235.0,139031992.5,0.0,140.7,8.13,6.82,0.5607,74.08,0.0835,25.5
2025-06-06,479570.0,12444841.5,1.94,11.87,0.68,12.52,0.0,9771083.25,463796.0,376535.0,12035506.2,0.0,2893.0,0.0,0.0,0.0,0.86,0.0,31854.0,0.0,0.0,2893.0,0.0,10812.0,32653.0,11.86,0.88,0.0,7.86,7.86,5434685.0,141030075.75,0.0,139.39,7.84,6.93,0.5833,75.72,0.0813,25.95
2025-06-09,457839.0,11606218.65,1.85,11.33,0.65,12.05,0.0,9723651.6,447500.0,383576.0,11344125.0,0.0,1555.0,0.24,0.0,0.0,0.58,7041.0,24437.0,0.0,0.24,1555.0,0.0,6586.0,0.0,11.55,0.0,0.0,7.63,7.63,5417008.0,137321152.8,0.0,140.08,7.62,6.46,0.6581,80.67,0.0781,25.35
2025-06-10,461527.0,11792014.85,1.86,11.55,0.66,11.93,0.0,9800366.8,451188.0,383576.0,11527853.4,0.0,0.0,0.0,0.0,0.0,0.11,0.0,2267.0,0.0,0.0,0.0,0.0,5955.0,0.0,11.43,0.0,0.0,7.7,7.7,5406316.0,138131373.8,0.0,136.94,7.71,6.39,0.6486,80.09,0.0788,25.55
2025-06-11,456402.0,11638251.0,1.84,11.74,0.65,11.84,0.0,9588663.0,446532.0,376026.0,11386566.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,8067.0,0.0,0.0,0.0,0.0,3411.0,7550.0,11.37,0.16,0.0,7.63,7.63,5407579.0,137893264.5,0.0,137.5,7.64,6.24,0.6377,79.4,0.078,25.5
2025-06-12,451195.0,11505472.5,1.82,12.34,0.64,11.66,0.0,9328971.0,445662.0,365842.0,11364381.0,0.0,3100.0,0.0,0.0,0.0,0.13,0.0,4419.0,0.0,0.0,3100.0,0.0,449.0,10184.0,11.31,0.3,0.0,7.73,7.73,5316682.0,135575391.0,0.0,134.54,7.75,6.41,0.6465,79.94,0.0783,25.5
2025-06-13,452359.0,11489918.6,1.83,12.71,0.65,11.8,0.0,9283852.4,446899.0,365506.0,11351234.6,0.0,2049.0,0.0,0.0,0.0,0.02,0.0,2312.0,0.0,0.0,2049.0,0.0,1500.0,336.0,11.41,0.0,0.0,7.75,7.75,5316901.0,135049285.4,0.0,135.94,7.74,6.74,0.6442,79.77,0.0785,25.4
2025-06-16,439022.0,10975550.0,1.77,12.35,0.63,11.37,0.0,9101200.0,433562.0,364048.0,10839050.0,0.0,3228.0,0.0,0.0,0.0,0.45,0.0,16565.0,0.0,0.0,3228.0,0.0,0.0,1458.0,10.99,0.11,0.0,7.54,7.54,5313576.0,132839400.0,0.0,134.71,7.54,6.87,0.6889,82.57,0.0764,25.0
2025-06-17,431258.0,10652072.6,1.74,12.03,0.62,11.1,0.0,9069395.4,425798.0,367182.0,10517210.6,0.0,0.0,0.02,0.0,0.0,0.45,3134.0,17335.0,0.0,0.02,0.0,0.0,9571.0,0.0,10.68,0.0,0.0,7.45,7.45,5293400.0,130746980.0,0.0,133.32,7.42,3.74,0.7234,84.81,0.0754,24.7
2025-06-18,432566.0,10597867.0,1.75,12.28,0.62,10.95,0.0,9160721.5,427106.0,373907.0,10464097.0,0.0,5993.0,0.01,0.0,0.0,0.12,6725.0,4685.0,0.0,0.01,5993.0,0.0,0.0,0.0,10.55,0.0,0.0,7.48,7.48,5279100.0,129337950.0,0.0,130.74,7.47,3.49,0.744,86.05,0.0758,24.5
2025-06-19,419002.0,10391249.6,1.69,11.54,0.6,10.57,0.0,9241769.6,413542.0,372652.0,10255841.6,0.0,0.0,0.0,0.0,0.0,0.36,0.0,13564.0,0.0,0.0,0.0,0.0,0.0,1255.0,10.13,0.07,0.0,7.25,7.25,5289665.0,131183692.0,0.0,129.74,7.24,3.58,0.7864,88.51,0.0735,24.8
2025-06-20,404687.0,10056471.95,1.63,11.0,0.58,10.14,0.0,6858923.05,399338.0,276013.0,9923549.3,0.0,1619.0,0.0,0.0,0.0,0.37,0.0,15823.0,0.0,0.0,1619.0,0.0,0.0,96639.0,9.88,2.48,0.0,7.0,7.0,5307556.0,131892766.6,0.0,131.14,7.0,3.76,0.8378,91.42,0.0709,24.85
2025-06-23,412128.0,10051797.92,1.66,11.03,0.59,10.45,0.0,9382390.25,409668.0,384682.0,9991798.55,0.0,12259.0,2.89,0.0,0.0,0.09,111669.0,3504.0,0.0,2.89,12259.0,0.0,1575.0,3000.0,10.15,0.07,0.0,7.17,7.17,5303263.0,129346533.13,0.0,131.1,7.18,3.65,0.8751,93.46,0.0721,24.7
2025-06-24,425193.0,10608565.35,1.72,11.9,0.61,10.7,0.0,9155676.95,420606.0,366961.0,10494119.7,0.0,6916.0,0.0,0.0,0.0,0.13,0.0,5210.0,0.0,0.0,6916.0,0.0,9232.0,17721.0,10.36,0.5,0.0,7.4,7.4,5264742.0,131355312.9,0.0,129.32,7.41,6.3,0.8352,91.16,0.0748,24.95
2025-06-25,426768.0,10306447.2,1.72,12.13,0.61,10.65,0.0,4092241.65,422181.0,169451.0,10195671.15,0.0,1725.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1725.0,0.0,0.0,197510.0,10.49,5.02,0.0,43.98,7.42,537802.0,12987918.3,0.0,13.32,44.07,6.4,0.8332,91.04,0.075,24.15
2025-06-26,502001.0,11771923.45,2.03,13.93,0.72,12.23,0.0,6633324.95,426233.0,282871.0,9995163.85,0.0,4149.0,2.72,0.0,0.0,0.05,113420.0,97.0,0.0,2.72,4149.0,0.0,0.0,0.0,10.25,0.0,0.0,7.49,7.49,5261144.0,123373826.8,0.0,126.1,7.52,5.39,0.8579,92.46,0.0883,23.45
2025-06-27,427425.0,10194086.25,1.72,11.47,0.61,10.26,0.0,8904826.8,422838.0,373368.0,10084686.3,0.0,993.0,2.04,0.0,0.0,0.11,90497.0,4388.0,0.0,2.04,993.0,0.0,0.0,0.0,9.92,0.0,0.0,7.43,7.43,5270244.0,125695319.4,0.0,123.66,7.43,5.67,0.8523,92.13,0.0751,23.85
2025-06-30,455668.0,10799331.6,1.84,10.1,0.65,11.03,0.0,9501187.8,428188.0,400894.0,10148055.6,0.0,0.0,0.17,23926.0,0.0,0.04,3600.0,2529.0,0.0,0.17,0.0,0.57,7879.0,0.0,10.14,0.0,0.0,7.46,7.46,5309204.0,125828134.8,0.0,125.94,7.45,5.33,0.7563,86.63,0.0794,23.7
2025-07-01,463664.0,11127936.0,1.87,10.15,0.66,11.16,0.0,10141200.0,424476.0,422550.0,10187424.0,0.39,4049.0,0.0,3830.0,17826.0,0.22,0.0,8811.0,0.39,0.0,4049.0,0.09,1050.0,0.0,10.04,0.0,0.0,7.77,7.77,5037652.0,120903648.0,0.0,119.15,7.77,6.43,0.7389,85.55,0.0849,24.0
2025-07-02,458303.0,10472223.55,1.85,10.06,0.65,11.13,0.0,9601318.65,419115.0,420189.0,9576777.75,0.0,2131.0,0.0,0.0,0.0,0.17,0.0,7492.0,0.0,0.0,2131.0,0.0,0.0,2361.0,10.01,0.0,0.0,7.16,7.16,5437994.0,124258162.9,0.0,130.08,7.15,6.47,0.7416,85.71,0.0782,22.85
2025-07-03,467261.0,10980633.5,1.87,10.11,0.67,10.92,0.0,10084954.5,422023.0,429147.0,9917540.5,0.0,4630.0,0.0,1050.0,0.0,0.07,7908.0,1722.0,0.0,0.0,4630.0,0.03,0.0,0.0,9.67,0.0,0.0,7.22,7.22,5421072.0,127395192.0,0.0,124.07,7.23,6.47,0.7174,84.26,0.08,23.5
2025-07-04,460985.0,10717901.25,1.84,9.72,0.66,10.86,0.0,9831750.75,420659.0,422871.0,9780321.75,0.0,3808.0,0.05,1200.0,0.0,0.3,2256.0,13624.0,0.0,0.05,3808.0,0.03,8452.0,9732.0,9.86,0.16,0.0,7.21,7.21,5411324.0,125813283.0,0.0,126.76,7.22,7.05,0.703,83.36,0.079,23.25
2025-07-07,465384.0,10354794.0,1.86,9.66,0.66,11.03,0.0,9506757.5,416935.0,427270.0,9276803.75,0.0,0.0,0.16,0.0,0.0,0.09,7011.0,3724.0,0.0,0.16,0.0,0.0,0.0,2612.0,9.71,0.0,0.0,7.15,7.15,5417218.0,120533100.5,0.0,126.38,7.14,6.95,0.6867,82.36,0.0798,22.25
2025-07-08,471726.0,10826111.7,1.89,9.59,0.67,10.75,0.0,10531318.95,437478.0,458881.0,10040120.1,0.0,12733.0,0.3,712.0,0.0,0.02,30899.0,1021.0,0.0,0.3,12733.0,0.02,8831.0,0.0,9.75,0.0,0.0,7.5,7.5,5397719.0,123877651.05,0.0,120.4,7.49,5.25,0.6731,81.62,0.0808,22.95
2025-07-09,479607.0,10935039.6,1.92,9.96,0.68,11.21,0.0,10658407.2,440188.0,467474.0,10036286.4,0.0,7142.0,0.49,3082.0,0.0,0.09,9943.0,4432.0,0.0,0.49,7142.0,0.07,0.0,4432.0,10.01,0.09,0.0,7.54,7.54,5397847.0,123070911.6,0.0,123.6,7.49,4.88,0.6685,81.39,0.0822,22.8
2025-07-10,452133.0,10286025.75,1.81,9.26,0.64,10.54,0.0,10010000.0,438683.0,440000.0,9980038.25,0.0,4658.0,0.05,0.0,0.0,0.14,2614.0,6163.0,0.0,0.05,4658.0,0.0,0.0,30088.0,10.01,0.72,0.0,7.51,7.51,5402455.0,122905851.25,0.0,123.31,7.51,4.52,0.7405,85.83,0.0774,22.75
2025-07-11,448990.0,10102275.0,1.8,9.39,0.64,10.41,0.0,9813375.0,434828.0,436150.0,9783630.0,0.0,1047.0,0.0,0.0,0.0,0.11,124.0,4902.0,0.0,0.0,1047.0,0.0,0.0,3974.0,9.87,0.1,0.0,7.43,7.43,5413627.0,121806607.5,0.0,122.97,7.43,4.0,0.7511,86.47,0.0768,22.5
2025-07-14,467417.0,10703849.3,1.87,10.22,0.67,10.74,0.0,10389981.9,452389.0,453711.0,10359708.1,0.0,17561.0,0.31,0.0,0.0,0.0,17561.0,0.0,0.0,0.31,17561.0,0.0,0.0,0.0,10.19,0.0,0.0,7.73,7.73,5402865.0,123725608.5,0.0,121.83,7.72,3.84,0.7529,86.58,0.0798,22.9
2025-07-15,465512.0,10683500.4,1.86,10.18,0.66,10.93,0.0,10368947.7,450484.0,451806.0,10338607.8,0.0,2667.0,0.06,0.0,0.0,0.09,2667.0,4572.0,0.0,0.06,2667.0,0.0,0.0,4572.0,10.36,0.0,0.0,7.69,7.69,5404386.0,124030658.7,0.0,124.5,7.68,3.36,0.7517,86.53,0.0795,22.95
2025-07-16,472260.0,10932819.0,1.89,10.46,0.67,11.02,0.0,10565382.2,458810.0,456388.0,10621451.5,0.0,4039.0,0.07,0.0,0.0,0.03,5705.0,1123.0,0.0,0.07,4039.0,0.0,5410.0,1123.0,10.51,0.03,0.0,7.83,7.83,5397224.0,124945735.6,0.0,123.65,7.83,3.08,0.737,85.68,0.0806,23.15
2025-07-17,460316.0,10633299.6,1.84,10.51,0.66,10.88,0.0,10353142.8,451866.0,448188.0,10438104.6,0.0,0.0,0.0,0.0,0.0,0.14,0.0,6944.0,0.0,0.0,0.0,0.0,0.0,8200.0,10.47,0.07,0.0,7.71,7.71,5410119.0,124973748.9,0.0,125.21,7.72,3.16,0.7703,87.61,0.0785,23.1
2025-07-18,468997.0,10810380.85,1.88,10.85,0.67,11.02,0.0,10510869.15,459681.0,456003.0,10595647.05,0.0,13027.0,0.24,0.0,0.0,0.12,13061.0,5212.0,0.0,0.24,13027.0,0.0,0.0,5246.0,10.6,0.11,0.0,7.84,7.84,5406623.0,124622660.15,0.0,124.6,7.84,5.52,0.7484,86.24,0.0799,23.05
2025-07-21,463494.0,10753060.8,1.85,10.78,0.66,10.84,0.0,10471691.2,455044.0,451366.0,10557020.8,0.0,1394.0,0.06,0.0,0.0,0.18,2910.0,7547.0,0.0,0.06,1394.0,0.0,1516.0,7547.0,10.46,0.22,0.0,7.76,7.76,5409486.0,125500075.2,0.0,124.26,7.76,5.53,0.7398,85.74,0.079,23.2
2025-07-22,483764.0,10981442.8,1.94,11.16,0.69,11.37,0.0,10706137.2,475314.0,471636.0,10789627.8,0.0,3468.0,0.14,16802.0,0.0,0.0,3468.0,0.0,0.0,0.14,3468.0,0.38,16802.0,0.0,10.98,0.0,0.0,8.1,8.1,5389406.0,122339516.2,0.0,124.38,8.11,5.31,0.6853,82.45,0.0825,22.7
2025-07-23,487950.0,11296042.5,1.95,10.96,0.69,11.26,0.0,11015279.3,479438.0,475822.0,11098989.7,0.0,1297.0,0.0,0.0,0.0,0.21,4186.0,8988.0,0.0,0.0,1297.0,0.0,11815.0,0.0,10.86,0.0,0.0,8.17,8.17,5386143.0,124689210.45,0.0,121.88,8.18,5.24,0.6723,81.63,0.0832,23.15
2025-07-24,493486.0,10980063.5,1.97,11.01,0.7,11.61,0.0,10731998.25,484974.0,482337.0,10790671.5,0.0,10351.0,0.03,9011.0,0.0,0.1,1019.0,4815.0,0.0,0.03,10351.0,0.21,0.0,3515.0,11.2,0.0,0.0,8.27,8.27,5379299.0,119689402.75,0.0,124.11,8.28,5.2,0.6501,80.25,0.0842,22.25
2025-07-25,497281.0,10865589.85,1.99,10.61,0.71,11.28,0.0,10621984.2,489387.0,486132.0,10693105.95,0.0,3795.0,0.0,0.0,0.0,0.0,3795.0,0.0,0.0,0.0,3795.0,0.0,618.0,0.0,10.94,0.0,0.0,8.31,8.31,5398733.0,117962316.05,0.0,121.75,8.25,5.16,0.6458,79.98,0.0845,21.85
2025-07-28,498943.0,11126428.9,2.0,10.56,0.71,11.25,0.0,10877806.2,496549.0,487794.0,11073042.7,0.0,5773.0,0.19,0.0,0.0,0.16,8453.0,6800.0,0.0,0.19,5773.0,0.0,8189.0,6791.0,10.94,0.21,0.0,8.41,8.41,5408058.0,120599693.4,0.0,119.41,8.39,5.11,0.6311,79.04,0.0845,22.3
2025-07-29,344044.0,7534563.6,1.38,7.17,0.49,7.81,0.0,7205625.6,341650.0,329024.0,7482135.0,0.0,12695.0,0.0,0.0,0.0,3.68,0.0,167594.0,0.0,0.0,12695.0,0.0,0.0,158770.0,7.65,3.55,0.0,5.79,5.79,5558435.0,121729726.5,0.0,124.58,5.78,7.5,0.5293,71.99,0.0583,21.9
2025-07-30,76038.0,1737468.3,0.3,1.57,0.11,1.69,0.0,1478006.55,73706.0,64683.0,1684182.1,0.0,0.0,0.0,0.0,0.0,6.05,0.0,269974.0,0.0,0.0,0.0,0.0,2030.0,264341.0,1.63,6.02,0.0,1.25,1.25,5833131.0,133287043.35,0.0,129.07,1.25,19.04,0.1519,25.09,0.0129,22.85
2025-07-31,104372.0,2223123.6,0.42,2.19,0.15,2.39,0.0,1218445.2,74345.0,57204.0,1583548.5,0.0,2977.0,0.0,0.0,0.0,0.15,0.0,6619.0,0.0,0.0,2977.0,0.0,4281.0,7479.0,1.69,0.14,0.0,1.26,1.26,5832584.0,124234039.2,0.0,133.45,1.25,17.6,0.1453,22.32,0.0177,21.3
2025-08-01,64607.0,1314752.45,0.26,1.21,0.09,1.4,0.0,1067845.9,62275.0,52474.0,1267296.25,0.0,0.0,0.08,0.0,0.0,0.32,4281.0,12070.0,0.0,0.08,0.0,0.0,0.0,9011.0,1.33,0.21,0.0,1.07,1.07,5761445.0,117245405.75,0.0,121.41,1.09,18.97,0.1747,28.17,0.0111,20.35
2025-08-04,90610.0,1756021.8,0.36,1.63,0.13,1.85,0.0,1513015.98,83025.0,78071.0,1609024.5,0.0,31994.0,0.63,0.0,0.0,0.27,31561.0,11244.0,0.0,0.63,31994.0,0.0,0.0,5964.0,1.68,0.14,0.0,1.46,1.46,5591925.0,108371506.5,0.0,113.38,1.46,21.58,0.1662,23.54,0.016,19.38
2025-08-05,95314.0,1814778.56,0.38,1.68,0.14,1.89,0.0,1620837.12,90082.0,85128.0,1715161.28,0.0,0.0,0.34,0.0,0.0,0.23,17942.0,10885.0,0.0,0.34,0.0,0.0,17942.0,10885.0,1.75,0.23,0.0,1.62,1.62,5464147.0,104037358.88,0.0,105.72,1.62,24.33,0.2622,41.39,0.0172,19.04
