DATE,PANX FP Equity_DX_SI_QTY,PANX FP Equity_DX_SHORT_INTEREST_VALUE,PANX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PANX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PANX FP Equity_DX_SI_MV,PANX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PANX FP Equity_DX_SUPPLY_SI_QTY,PANX FP Equity_DX_BROKER_SI_QTY,PANX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PANX FP Equity_DX_SUPPLY_SI_QTY_INC_x,PANX FP Equity_DX_BROKER_SI_MV_INC_x,PANX FP Equity_DX_BROKER_SI_QTY_ADD,PANX FP Equity_DX_SUPPLY_SI_MV_DEC,PANX FP Equity_DX_BROKER_SI_QTY_INC,PANX FP Equity_DX_SUPPLY_SI_QTY_DEC,PANX FP Equity_DX_BROKER_SI_MV_INC_y,PANX FP Equity_DX_SUPPLY_SI_QTY_INC_y,PANX FP Equity_DX_BROKER_SI_MV_ADD,PANX FP Equity_DX_SUPPLY_SI_QTY_ADD,PANX FP Equity_DX_BROKER_SI_QTY_DEC,PANX FP Equity_DX_SUPPLY_SI_MV,PANX FP Equity_DX_BROKER_SI_MV_DEC,PANX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PANX FP Equity_DX_UTILIZATION_QUANTITY,PANX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PANX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PANX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PANX FP Equity_DX_ACTIVE_UTILIZATION_MV,PANX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PANX FP Equity_DX_BROKER_SI_CON_RATIO,PANX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PANX FP Equity_DX_DEMAND_SUPPLY_RATIO,PANX FP Equity_PX_LAST
2022-07-29,200.0,7274.4,0.03,0.01,0.01,3637.2,100.0,100.0,3637.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,36.372
2022-08-01,200.0,7343.0,0.03,0.01,0.01,3671.5,100.0,100.0,3671.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,36.715
2022-08-02,200.0,7337.0,0.02,0.01,0.01,3668.5,100.0,100.0,3668.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,36.685
2022-08-03,200.0,7524.0,0.02,0.01,0.01,3762.0,100.0,100.0,3762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.62
2022-08-04,200.0,7496.6,0.02,0.01,0.01,3748.3,100.0,100.0,3748.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.483
2022-08-05,200.0,7475.2,0.02,0.01,0.01,3737.6,100.0,100.0,3737.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.376
2022-08-08,200.0,7524.2,0.02,0.01,0.01,3762.1,100.0,100.0,3762.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.621
2022-08-09,200.0,7385.2,0.02,0.01,0.01,3692.6,100.0,100.0,3692.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,36.926
2022-08-10,200.0,7484.0,0.02,0.01,0.01,3742.0,100.0,100.0,3742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.42
2022-08-11,200.0,7519.4,0.02,0.01,0.01,3759.7,100.0,100.0,3759.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.597
2022-08-12,200.0,7605.6,0.02,0.01,0.01,3802.8,100.0,100.0,3802.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,38.028
2022-08-15,200.0,7730.8,0.02,0.01,0.01,3865.4,100.0,100.0,3865.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,38.654
2022-08-16,200.0,7763.0,0.02,0.01,0.01,3881.5,100.0,100.0,3881.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,38.815
2022-08-17,200.0,7658.2,0.02,0.01,0.01,3829.1,100.0,100.0,3829.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,38.291
2022-08-18,200.0,7746.6,0.02,0.01,0.01,3873.3,100.0,100.0,3873.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,38.733
2022-08-19,200.0,7646.2,0.02,0.01,0.01,3823.1,100.0,100.0,3823.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,38.231
2022-08-22,200.0,7560.8,0.02,0.01,0.01,3780.4,100.0,100.0,3780.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.804
2022-08-23,200.0,7518.0,0.02,0.01,0.01,3759.0,100.0,100.0,3759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.59
2022-08-24,200.0,7543.0,0.02,0.01,0.01,3771.5,100.0,100.0,3771.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.715
2022-08-25,200.0,7577.8,0.02,0.01,0.01,3788.9,100.0,100.0,3788.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.889
2022-08-26,200.0,7434.4,0.02,0.01,0.01,3717.2,100.0,100.0,3717.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,37.172
2022-08-29,200.0,7254.8,0.02,0.01,0.01,3627.4,100.0,100.0,3627.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,36.274
2022-08-30,200.0,7155.0,0.02,0.01,0.01,3577.5,100.0,100.0,3577.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,35.775
2022-08-31,200.0,7111.4,0.02,0.01,0.01,3555.7,100.0,100.0,3555.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,35.557
2022-09-01,200.0,7047.0,0.02,0.01,0.01,3523.5,100.0,100.0,3523.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,35.235
2022-09-02,200.0,7179.4,0.02,0.01,0.01,3589.7,100.0,100.0,3589.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,35.897
2022-09-05,200.0,7087.4,0.02,0.01,0.01,3543.7,100.0,100.0,3543.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,35.437
2022-09-06,200.0,7077.0,0.02,0.01,0.01,3538.5,100.0,100.0,3538.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,35.385
2022-09-07,200.0,7073.0,0.02,0.01,0.01,3536.5,100.0,100.0,3536.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,35.365
2022-09-08,200.0,7193.2,0.02,0.01,0.01,3596.6,100.0,100.0,3596.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,35.966
2022-09-09,200.0,7251.6,0.02,0.01,0.01,3625.8,100.0,100.0,3625.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,36.258
2022-09-12,200.0,7298.0,0.02,0.01,0.01,3649.0,100.0,100.0,3649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,36.49
2022-09-13,200.0,7083.6,0.02,0.01,0.01,3541.8,100.0,100.0,3541.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,35.418
2022-09-14,200.0,7032.2,0.02,0.01,0.01,3516.1,100.0,100.0,3516.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,35.161
2022-09-15,200.0,6957.8,0.02,0.01,0.01,3478.9,100.0,100.0,3478.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,34.789
2022-09-16,200.0,6813.0,0.02,0.01,0.01,3406.5,100.0,100.0,3406.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,34.065
2022-09-19,200.0,6856.0,0.02,0.01,0.01,3428.0,100.0,100.0,3428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,34.28
2022-09-20,200.0,6917.6,0.02,0.01,0.01,3458.8,100.0,100.0,3458.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,34.588
2022-09-21,200.0,6995.2,0.02,0.01,0.01,3497.6,100.0,100.0,3497.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,34.976
2022-09-22,200.0,6784.0,0.02,0.01,0.01,3392.0,100.0,100.0,3392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.92
2022-09-23,200.0,6755.6,0.02,0.01,0.01,3377.8,100.0,100.0,3377.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.778
2022-09-26,200.0,6843.0,0.02,0.01,0.01,3421.5,100.0,100.0,3421.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,34.215
2022-09-27,200.0,6841.4,0.02,0.01,0.01,3420.7,100.0,100.0,3420.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,34.207
2022-09-28,200.0,6848.2,0.02,0.01,0.01,3424.1,100.0,100.0,3424.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,34.241
2022-09-29,200.0,6624.0,0.02,0.01,0.01,3312.0,100.0,100.0,3312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.12
2022-09-30,200.0,6682.4,0.02,0.01,0.01,3341.2,100.0,100.0,3341.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.412
2022-10-03,200.0,6586.0,0.02,0.01,0.01,3293.0,100.0,100.0,3293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,32.93
2022-10-04,200.0,6736.0,0.02,0.01,0.01,3368.0,100.0,100.0,3368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.68
2022-10-05,500.0,16748.0,0.05,0.02,0.02,3349.6,400.0,100.0,13398.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.01,0.0,100.0,44.89,0.0,0.0,0.0,100.0,39.82,0.5207,60.18,0.5612,33.496
2022-10-06,500.0,17084.5,0.05,0.02,0.02,3416.9,400.0,100.0,13667.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,67.68,0.0,0.0,0.0,100.0,39.87,0.5205,60.13,0.846,34.169
2022-10-07,500.0,16530.0,0.04,0.02,0.02,3306.0,400.0,100.0,13224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,67.68,0.0,0.0,0.0,100.0,40.36,0.5186,59.64,0.846,33.06
2022-10-10,500.0,16360.5,0.04,0.02,0.02,3272.1,400.0,100.0,13088.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,67.68,0.0,0.0,0.0,100.0,39.8,0.5208,60.2,0.846,32.721
2022-10-11,500.0,16227.0,0.04,0.02,0.02,3245.4,400.0,100.0,12981.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,67.68,0.0,0.0,0.0,100.0,40.0,0.52,60.0,0.846,32.454
2022-10-12,500.0,16177.0,0.04,0.02,0.02,3235.4,400.0,100.0,12941.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,67.68,0.0,0.0,0.0,100.0,40.0,0.52,60.0,0.846,32.354
2022-10-13,200.0,6461.0,0.02,0.01,0.01,3230.5,100.0,100.0,3230.5,0.0,0.0,0.0,0.01,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,32.305
2022-10-14,200.0,6454.2,0.02,0.01,0.01,3227.1,100.0,100.0,3227.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,32.271
2022-10-17,200.0,6528.2,0.02,0.01,0.01,3264.1,100.0,100.0,3264.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,32.641
2022-10-18,200.0,6539.4,0.01,0.01,0.01,3269.7,100.0,100.0,3269.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,32.697
2022-10-19,200.0,6603.4,0.02,0.01,0.01,3301.7,100.0,100.0,3301.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.017
2022-10-20,200.0,6639.0,0.02,0.01,0.01,3319.5,100.0,100.0,3319.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.195
2022-10-21,200.0,6579.8,0.02,0.01,0.01,3289.9,100.0,100.0,3289.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,32.899
2022-10-24,200.0,6658.0,0.02,0.01,0.01,3329.0,100.0,100.0,3329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.29
2022-10-25,200.0,6763.8,0.01,0.01,0.01,3381.9,100.0,100.0,3381.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.819
2022-10-26,200.0,6713.0,0.01,0.01,0.01,3356.5,100.0,100.0,3356.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.565
2022-10-27,200.0,6567.8,0.01,0.01,0.01,3283.9,100.0,100.0,3283.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,32.839
2022-10-28,200.0,6656.0,0.01,0.01,0.01,3328.0,100.0,100.0,3328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.28
2022-10-31,200.0,6700.0,0.01,0.01,0.01,3350.0,100.0,100.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.5
2022-11-01,200.0,6655.4,0.01,0.01,0.01,3327.7,100.0,100.0,3327.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3384,33.277
2022-11-02,4200.0,137928.0,0.3,0.14,0.14,68964.0,2100.0,2100.0,68964.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.07,0.0,0.0,0.07,0.0,100.0,81.05,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.621,32.84
2022-11-03,4200.0,134647.8,0.29,0.14,0.14,67323.9,2100.0,2100.0,67323.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,81.05,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.621,32.059
2022-11-04,4200.0,132174.0,0.29,0.14,0.14,66087.0,2100.0,2100.0,66087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,81.05,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.621,31.47
2022-11-07,4200.0,133119.0,0.28,0.14,0.13,66559.5,2100.0,2100.0,66559.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,81.05,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.621,31.695
2022-11-08,4200.0,135382.8,0.27,0.14,0.13,67691.4,2100.0,2100.0,67691.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,81.05,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.621,32.234
2022-11-09,9200.0,290775.2,0.6,0.31,0.3,145387.6,4600.0,4600.0,145387.6,2500.0,0.08,0.0,0.0,2500.0,0.0,0.08,2500.0,0.0,0.0,0.0,0.15,0.0,100.0,90.36,0.0,0.0,0.0,100.0,2.17,0.9575,97.83,1.8071,31.606
2022-11-10,9200.0,300426.0,0.6,0.31,0.29,150213.0,4600.0,4600.0,150213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,100.0,90.36,0.0,0.0,0.0,100.0,2.17,0.9575,97.83,1.8071,32.655
2022-11-11,9200.0,301024.0,0.58,0.31,0.3,150512.0,4600.0,4600.0,150512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,100.0,90.36,0.0,0.0,0.0,100.0,2.17,0.9575,97.83,1.8071,32.72
2022-11-14,9200.0,303995.6,0.56,0.28,0.3,151997.8,4600.0,4600.0,151997.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,100.0,90.36,0.0,0.0,0.0,100.0,2.17,0.9575,97.83,1.8071,33.043
2022-11-15,9200.0,309120.0,0.56,0.28,0.3,154560.0,4600.0,4600.0,154560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,100.0,90.36,0.0,0.0,0.0,100.0,2.17,0.9575,97.83,1.8071,33.6
2022-11-16,4200.0,137608.8,0.25,0.13,0.14,68804.4,2100.0,2100.0,68804.4,0.0,0.0,0.0,0.08,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,0.07,0.08,100.0,81.05,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.621,32.764
2022-11-17,7200.0,235490.4,0.41,0.22,0.24,166805.7,2100.0,5100.0,68684.7,0.0,0.1,0.0,0.0,3000.0,0.0,0.1,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.55,0.0,0.0,0.0,100.0,2.79,0.9457,97.21,2.7618,32.707
2022-11-18,7200.0,235663.2,0.41,0.22,0.24,166928.1,2100.0,5100.0,68735.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,100.0,80.55,0.0,0.0,0.0,100.0,2.8,0.9456,97.2,2.7618,32.731
2022-11-21,10200.0,334631.4,0.57,0.32,0.33,167315.7,5100.0,5100.0,167315.7,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.17,0.0,100.0,90.96,0.0,0.0,0.0,100.0,1.96,0.9616,98.04,1.8192,32.807
2022-11-22,4000.0,131280.0,0.22,0.12,0.13,65640.0,2000.0,2000.0,65640.0,0.0,0.0,0.0,0.1,0.0,3100.0,0.0,0.0,0.0,0.0,3100.0,0.07,0.1,100.0,79.78,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.5955,32.82
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.07,0.0,0.0,507.0,16804.52,0.02,0.0,0.0,0.0,0.0,0.0,33.145
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,16825.81,0.02,0.0,0.0,0.0,0.0,0.0,33.187
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,16658.5,0.02,0.0,0.0,0.0,0.0,0.0,32.857
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,16540.88,0.02,0.0,0.0,0.0,0.0,0.0,32.625
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,16342.64,0.02,0.0,0.0,0.0,0.0,0.0,32.234
2022-11-30,9200.0,299276.0,0.56,0.28,0.3,149638.0,4600.0,4600.0,149638.0,0.0,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.15,4600.0,0.0,0.15,0.0,100.0,90.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8014,32.53
2022-12-01,9200.0,306295.6,0.54,0.28,0.3,153147.8,4600.0,4600.0,153147.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,100.0,90.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8014,33.293
2022-12-02,9200.0,303425.2,0.52,0.28,0.31,151712.6,4600.0,4600.0,151712.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,100.0,90.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.8014,32.981
