DATE,QDT FP Equity_DX_SI_QTY,QDT FP Equity_DX_SHORT_INTEREST_VALUE,QDT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,QDT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,QDT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,QDT FP Equity_DX_SI_MV,QDT FP Equity_DX_DSS,QDT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,QDT FP Equity_DX_SUPPLY_SI_QTY,QDT FP Equity_DX_BROKER_SI_QTY,QDT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,QDT FP Equity_DX_BROKER_SI_MV_NEW_x,QDT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,QDT FP Equity_DX_SUPPLY_SI_QTY_INC_x,QDT FP Equity_DX_BROKER_SI_MV_INC_x,QDT FP Equity_DX_SUPPLY_SI_MV_NEW,QDT FP Equity_DX_BROKER_SI_QTY_ADD,QDT FP Equity_DX_BROKER_SI_QTY_NEW,QDT FP Equity_DX_SUPPLY_SI_MV_DEC,QDT FP Equity_DX_BROKER_SI_QTY_INC,QDT FP Equity_DX_SUPPLY_SI_QTY_DEC,QDT FP Equity_DX_BROKER_SI_MV_NEW_y,QDT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,QDT FP Equity_DX_BROKER_SI_MV_INC_y,QDT FP Equity_DX_SUPPLY_SI_QTY_INC_y,QDT FP Equity_DX_BROKER_SI_MV_ADD,QDT FP Equity_DX_SUPPLY_SI_QTY_ADD,QDT FP Equity_DX_BROKER_SI_QTY_DEC,QDT FP Equity_DX_SUPPLY_SI_MV,QDT FP Equity_DX_BROKER_SI_MV_DEC,QDT FP Equity_DX_SUPPLY_SI_MV_RMV,QDT FP Equity_DX_BROKER_SI_MV_RMV,QDT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,QDT FP Equity_DX_UTILIZATION_QUANTITY,QDT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,QDT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,QDT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,QDT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,QDT FP Equity_DX_ACTIVE_UTILIZATION_MV,QDT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,QDT FP Equity_DX_BROKER_SI_CON_RATIO,QDT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,QDT FP Equity_DX_DEMAND_SUPPLY_RATIO,QDT FP Equity_PX_LAST
2020-03-03,47132.0,947353.2,0.14,0.8,0.14,0.95,0.0,724625.1,41178.0,36051.0,827677.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,22674.0,0.0,0.0,0.0,0.0,0.0,0.0,41570.0,0.81,0.81,0.0,0.0,0.47,0.47,8779312.0,176464171.2,0.0,173.29,0.46,15.28,0.1752,32.0,0.0053,20.1
2020-03-04,79124.0,1617294.56,0.24,1.3,0.23,1.62,0.0,1390798.92,47309.0,68043.0,966995.96,0.0,0.0,7018.0,0.64,0.0,0.0,0.0,0.1,31992.0,5195.0,0.0,0.0,0.64,7018.0,0.0,4308.0,0.0,0.95,0.0,0.0,0.0,0.54,0.54,8725901.0,178357416.44,0.0,176.29,0.54,19.17,0.2456,42.8,0.009,20.44
2020-03-05,76251.0,1442668.92,0.23,1.21,0.22,1.59,0.0,1233016.4,47085.0,65170.0,890848.2,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,4751.0,224.0,0.0,0.0,0.11,0.0,0.0,0.0,7624.0,0.96,0.14,0.0,0.0,0.54,0.54,8725852.0,165093119.84,0.0,175.13,0.54,26.22,0.2825,44.24,0.0087,18.92
2020-03-06,83723.0,1543014.89,0.25,1.3,0.24,1.63,0.0,1088144.06,40957.0,59042.0,754837.51,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.42,13600.0,19728.0,0.0,0.0,0.25,0.0,0.0,13600.0,19728.0,0.8,0.47,0.0,0.0,0.47,0.47,8712458.0,160570600.94,0.0,163.68,0.48,23.15,0.1998,31.16,0.0096,18.43
2020-03-09,61383.0,1110418.47,0.19,0.92,0.18,1.15,0.0,663939.18,40957.0,36702.0,740912.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22340.0,0.75,0.42,0.0,0.0,0.47,0.47,8692262.0,157243019.58,0.0,159.42,0.47,24.47,0.2178,33.94,0.007,18.09
2020-03-10,47783.0,824734.58,0.14,0.67,0.14,0.89,0.0,633476.52,27357.0,36702.0,472181.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,13600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.31,0.31,8663703.0,149535513.78,0.0,156.2,0.32,24.83,0.2175,33.67,0.0055,17.26
2020-03-11,46398.0,772990.68,0.14,0.62,0.13,0.82,0.0,692589.52,25972.0,41572.0,432693.52,0.0,0.0,4870.0,0.0,0.0,4870.0,0.0,0.13,0.0,7255.0,0.0,0.0,0.0,4870.0,0.08,1000.0,0.0,0.45,0.0,0.0,0.0,0.3,0.3,8680211.0,144612315.26,0.0,149.37,0.3,25.4,0.2266,35.73,0.0053,16.66
2020-03-12,48907.0,749744.31,0.15,0.62,0.14,0.82,0.0,601104.63,32510.0,39211.0,498378.3,0.0,0.0,2817.0,0.03,0.0,0.0,0.0,0.07,2500.0,3897.0,0.0,0.0,0.03,2817.0,0.0,7618.0,4861.0,0.54,0.09,0.0,0.0,0.37,0.37,8659075.0,132743619.75,0.0,142.53,0.38,19.28,0.2332,39.38,0.0056,15.33
2020-03-13,92922.0,1294403.46,0.28,1.18,0.27,1.45,0.0,504823.2,79496.0,36240.0,1107379.28,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.09,8899.0,4870.0,0.0,0.0,0.14,0.0,0.0,51856.0,11870.0,1.22,0.21,0.0,0.0,0.92,0.92,8568472.0,119358814.96,0.0,128.56,0.94,18.22,0.3344,52.46,0.0107,13.93
2020-03-16,46666.0,603858.04,0.14,0.56,0.14,0.68,0.0,468945.6,33240.0,36240.0,430125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,46256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.38,0.38,8607456.0,111380480.64,0.0,118.39,0.39,28.73,0.2584,37.78,0.0054,12.94
2020-03-17,36470.0,462804.3,0.11,0.42,0.11,0.49,0.0,330498.36,23044.0,26044.0,292428.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,10196.0,0.0,0.0,0.0,0.0,0.0,0.0,10196.0,0.29,0.15,0.0,0.0,0.27,0.27,8613335.0,109303221.15,0.0,111.58,0.26,16.3,0.2332,38.0,0.0042,12.69
2020-03-18,31829.0,400408.82,0.1,0.37,0.09,0.42,0.0,269249.74,18403.0,21403.0,231509.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,4641.0,0.23,0.07,0.0,0.0,0.21,0.21,8606903.0,108274839.74,0.0,109.15,0.21,19.33,0.2956,45.53,0.0037,12.58
2020-03-19,31829.0,369216.4,0.1,0.37,0.09,0.42,0.0,248274.8,18403.0,21403.0,213474.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.21,0.21,8614198.0,99924696.8,0.0,107.1,0.21,19.58,0.2944,45.28,0.0037,11.6
2020-03-20,31829.0,388632.09,0.1,0.37,0.09,0.39,0.0,261330.63,18403.0,21403.0,224700.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.0,0.0,0.22,0.0,0.0,0.0,0.21,0.21,8598368.0,104986073.28,0.0,102.84,0.21,21.21,0.2917,44.54,0.0037,12.21
2020-03-23,47316.0,561167.76,0.14,0.53,0.14,0.6,0.0,437515.4,33890.0,36890.0,401935.4,0.0,0.0,6899.0,0.09,0.0,7800.0,0.0,0.0,7687.0,0.0,0.0,0.0,0.09,6899.0,0.1,788.0,0.0,0.41,0.0,0.0,0.0,0.4,0.4,8524334.0,101098601.24,0.0,103.36,0.4,20.27,0.1938,28.23,0.0055,11.86
2020-03-24,47316.0,610376.4,0.14,0.53,0.14,0.59,0.0,475881.0,33890.0,36890.0,437181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.4,0.4,8537885.0,110138716.5,0.0,102.99,0.4,20.16,0.1931,28.08,0.0055,12.9
2020-03-25,63916.0,869896.76,0.19,0.72,0.18,0.85,0.0,615035.9,42190.0,45190.0,574205.9,0.0,0.0,0.0,0.0,0.0,8300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,8300.0,0.0,0.55,0.0,0.0,0.0,0.49,0.49,8519759.0,115953919.99,0.0,110.8,0.49,20.44,0.1794,28.04,0.0075,13.61
2020-03-26,74769.0,1032559.89,0.23,0.84,0.22,1.03,0.0,773953.83,53043.0,56043.0,732523.83,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,10853.0,0.0,0.0,0.0,0.14,0.0,0.0,10853.0,0.0,0.72,0.0,0.0,0.0,0.62,0.62,8500053.0,117385731.93,0.0,115.33,0.62,21.83,0.1738,24.07,0.0087,13.81
2020-03-27,67117.0,936953.32,0.2,0.76,0.19,0.92,0.0,728949.32,49217.0,52217.0,687069.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,3826.0,0.0,0.0,0.0,0.0,0.0,0.0,3826.0,0.68,0.07,0.0,0.0,0.58,0.58,8502518.0,118695151.28,0.0,117.16,0.57,20.18,0.1899,27.69,0.0078,13.96
2020-03-30,66106.0,896397.36,0.2,0.73,0.19,0.92,0.0,694353.36,48206.0,51206.0,653673.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,7501.0,0.0,0.0,0.0,0.0,0.0,6490.0,1011.0,0.67,0.01,0.0,0.0,0.56,0.56,8509427.0,115387830.12,0.0,118.11,0.56,20.46,0.1912,28.08,0.0077,13.56
2020-03-31,65920.0,1054720.0,0.2,0.73,0.19,0.89,0.0,816320.0,48020.0,51020.0,768320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.67,0.01,0.0,0.0,0.56,0.56,8515863.0,136253808.0,0.0,119.76,0.56,20.43,0.1915,28.03,0.0077,16.0
2020-04-01,65920.0,1021760.0,0.2,0.72,0.19,1.03,0.0,790810.0,48020.0,51020.0,744310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.56,0.56,8522026.0,132091403.0,0.0,135.26,0.56,20.95,0.193,28.74,0.0077,15.5
2020-04-02,65920.0,929472.0,0.2,0.71,0.19,1.0,0.0,719382.0,48020.0,51020.0,677082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.56,0.56,8519137.0,120119831.7,0.0,129.73,0.56,20.78,0.1923,28.51,0.0077,14.1
2020-04-03,65920.0,937382.4,0.2,0.71,0.19,0.94,0.0,725504.4,48020.0,51020.0,682844.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.56,0.56,8519572.0,121148313.84,0.0,121.66,0.57,20.22,0.19,27.73,0.0077,14.22
2020-04-06,80120.0,1132896.8,0.24,0.86,0.23,1.13,0.0,821816.8,55120.0,58120.0,779396.8,0.0,0.0,0.0,0.0,0.0,7100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7100.0,0.0,0.78,0.0,0.0,0.0,0.66,0.66,8324601.0,117709858.14,0.0,118.21,0.66,18.32,0.1643,25.13,0.0096,14.14
2020-04-07,73630.0,1103713.7,0.22,0.8,0.21,1.04,0.0,773933.7,48630.0,51630.0,728963.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,6490.0,0.0,0.0,0.0,0.0,0.0,0.0,6490.0,0.69,0.09,0.0,0.0,0.58,0.58,8320011.0,124716964.89,0.0,118.76,0.58,20.38,0.1868,27.95,0.0088,14.99
2020-04-08,73630.0,1078679.5,0.22,0.81,0.21,1.09,0.0,756379.5,48630.0,51630.0,712429.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.58,0.58,8329502.0,122027204.3,0.0,124.26,0.58,20.5,0.1869,28.12,0.0088,14.65
2020-04-09,79773.0,1180640.4,0.24,0.89,0.23,1.16,0.0,855040.4,54773.0,57773.0,810640.4,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,6143.0,0.0,0.0,0.0,0.09,0.0,0.0,6143.0,0.0,0.8,0.0,0.0,0.0,0.65,0.65,8316200.0,123079760.0,0.0,121.27,0.66,18.57,0.1653,25.47,0.0095,14.8
2020-04-10,79773.0,1180640.4,0.24,0.89,0.23,1.16,0.0,855040.4,54773.0,57773.0,810640.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.65,0.65,8325556.0,123218228.8,0.0,123.12,0.65,18.7,0.1651,25.4,0.0095,0.0
2020-04-13,79773.0,1180640.4,0.24,0.89,0.23,1.16,0.0,855040.4,54773.0,57773.0,810640.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.65,0.65,8324727.0,123205959.6,0.0,123.33,0.65,18.61,0.1647,25.28,0.0095,0.0
2020-04-14,79773.0,1180640.4,0.24,0.89,0.23,1.16,0.0,855040.4,54773.0,57773.0,810640.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.65,0.65,8317728.0,123102374.4,0.0,122.68,0.65,18.61,0.1654,25.53,0.0095,14.8
2020-04-15,79773.0,1136765.25,0.24,0.93,0.23,1.17,0.0,823265.25,54773.0,57773.0,780515.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.66,0.66,8228841.0,117260984.25,0.0,121.1,0.66,18.52,0.1649,25.41,0.0096,14.25
2020-04-16,73630.0,1032292.6,0.22,0.88,0.21,1.05,0.0,723852.6,48630.0,51630.0,681792.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,6143.0,0.0,0.0,0.0,0.0,0.0,0.0,6143.0,0.7,0.09,0.0,0.0,0.58,0.58,8319477.0,116639067.54,0.0,118.41,0.58,20.31,0.1863,27.86,0.0088,14.02
2020-04-17,73630.0,1032292.6,0.22,0.89,0.21,1.03,0.0,723852.6,48630.0,51630.0,681792.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.58,0.58,8317053.0,116605083.06,0.0,116.52,0.58,20.31,0.1866,27.86,0.0088,14.02
2020-04-20,73630.0,985905.7,0.22,0.91,0.21,1.03,0.0,691325.7,48630.0,51630.0,651155.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.58,0.58,8325546.0,111479060.94,0.0,115.63,0.59,20.29,0.1864,27.83,0.0088,13.39
2020-04-21,73630.0,932155.8,0.22,0.91,0.21,0.99,0.0,653635.8,48630.0,51630.0,615655.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.58,0.58,8331064.0,105471270.24,0.0,110.28,0.58,20.13,0.1862,27.62,0.0088,12.66
2020-04-22,73630.0,886505.2,0.22,0.94,0.21,0.94,0.0,621625.2,48630.0,51630.0,585505.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.58,0.58,8315780.0,100121991.2,0.0,104.26,0.58,19.91,0.1859,27.31,0.0088,12.04
2020-04-23,65830.0,789960.0,0.2,0.89,0.19,0.8,0.0,525960.0,40830.0,43830.0,489960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.0,0.49,0.11,0.0,0.0,0.49,0.49,8302878.0,99634536.0,0.0,100.08,0.49,22.85,0.2245,31.35,0.0079,12.0
2020-04-24,74330.0,843645.5,0.23,0.99,0.22,0.9,0.0,593945.5,40830.0,52330.0,463420.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.49,0.49,8258319.0,93731920.65,0.0,97.91,0.49,27.04,0.2405,33.55,0.009,11.35
2020-04-27,74330.0,848848.6,0.23,1.0,0.22,0.86,0.0,597608.6,40830.0,52330.0,466278.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.49,0.49,8240548.0,94107058.16,0.0,93.62,0.49,26.74,0.2395,33.19,0.009,11.42
2020-04-28,74330.0,880810.5,0.23,0.99,0.22,0.86,0.0,620110.5,40830.0,52330.0,483835.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.49,0.49,8244051.0,97692004.35,0.0,94.99,0.49,26.77,0.2395,33.21,0.009,11.85
2020-04-29,74330.0,894933.2,0.23,1.07,0.22,0.89,0.0,630053.2,40830.0,52330.0,491593.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.49,0.49,8245915.0,99280816.6,0.0,97.93,0.49,26.99,0.2403,33.5,0.009,12.04
2020-04-30,74870.0,943362.0,0.23,1.09,0.22,0.91,0.0,755622.0,41370.0,59970.0,521262.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08,7640.0,7100.0,0.0,0.0,0.09,0.0,0.0,7640.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,8231313.0,103714543.8,0.0,99.77,0.5,24.13,0.206,29.94,0.0091,12.6
2020-05-01,74870.0,943362.0,0.23,1.09,0.22,0.93,0.0,755622.0,41370.0,59970.0,521262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.5,0.5,8233803.0,103745917.8,0.0,103.66,0.5,23.58,0.2068,30.62,0.009,0.0
2020-05-04,51170.0,633484.6,0.16,0.75,0.15,0.65,0.0,551776.6,33070.0,44570.0,409406.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8300.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,0.42,0.19,0.0,0.0,0.39,0.39,8376319.0,103698829.22,0.0,105.49,0.39,24.55,0.3196,45.98,0.0061,12.38
2020-05-05,67470.0,860242.5,0.2,0.97,0.2,0.84,0.0,776092.5,33070.0,60870.0,421642.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,16300.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.39,0.39,8379186.0,106834621.5,0.0,104.64,0.39,18.33,0.4197,60.04,0.008,12.75
2020-05-06,67470.0,857543.7,0.2,0.98,0.2,0.86,0.0,773657.7,33070.0,60870.0,420319.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.39,0.39,8377329.0,106475851.59,0.0,106.92,0.39,17.99,0.423,60.41,0.008,12.71
2020-05-07,59830.0,749669.9,0.18,0.92,0.17,0.76,0.0,666971.9,25430.0,53230.0,318637.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7640.0,0.0,0.0,0.0,0.0,0.0,0.0,7640.0,0.32,0.1,0.0,0.0,0.3,0.3,8396834.0,105212330.02,0.0,106.25,0.3,20.58,0.5283,69.18,0.0071,12.53
2020-05-08,51330.0,658050.6,0.16,0.78,0.15,0.65,0.0,573438.6,25430.0,44730.0,326012.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,0.32,0.11,0.0,0.0,100.0,0.3,0.0,0.0,0.0,0.0,100.0,24.74,0.4697,63.1,0.0061,12.82
2020-05-11,51330.0,665236.8,0.16,0.8,0.15,0.66,0.0,579700.8,25430.0,44730.0,329572.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,100.0,0.3,0.0,0.0,0.0,0.0,100.0,24.35,0.4717,63.39,0.0061,12.96
2020-05-12,104692.0,1327494.56,0.32,1.66,0.3,1.35,0.0,567176.4,78792.0,44730.0,999082.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53362.0,0.0,1.01,0.0,0.0,0.0,0.94,0.94,8347264.0,105843307.52,0.0,107.62,0.93,29.21,0.3926,54.11,0.0124,12.68
2020-05-13,104692.0,1285617.76,0.32,1.64,0.3,1.32,0.0,549284.4,78792.0,44730.0,967565.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.94,0.94,8327972.0,102267496.16,0.0,105.07,0.93,29.17,0.3904,53.87,0.0125,12.28
2020-05-14,104692.0,1193488.8,0.32,1.65,0.3,1.27,0.0,509922.0,78792.0,44730.0,898228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.94,0.94,8293929.0,94550790.6,0.0,100.45,0.93,29.42,0.3847,53.1,0.0125,11.4
2020-05-15,304692.0,3473488.8,0.92,4.63,0.88,3.49,0.0,509922.0,278792.0,44730.0,3178228.8,0.0,0.0,105814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105814.0,0.0,94186.0,0.0,3.18,0.0,0.0,0.0,3.33,3.33,8096604.0,92301285.6,0.0,92.48,3.32,17.79,0.4888,66.8,0.0364,11.4
2020-05-18,354692.0,4256304.0,1.08,5.57,1.03,4.12,1.0,536760.0,328792.0,44730.0,3945504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,3.81,0.0,0.0,0.0,3.94,3.94,8026750.0,96321000.0,0.0,92.36,3.96,15.44,0.5441,71.59,0.0425,12.0
2020-05-19,654692.0,7941413.96,1.99,10.25,1.89,7.88,1.0,542574.9,628792.0,44730.0,7627246.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,7.56,0.0,0.0,0.0,7.81,7.81,7425662.0,90073280.06,0.0,89.12,7.82,8.27,0.7272,84.74,0.0813,12.13
2020-05-20,662223.0,8098987.29,2.01,10.1,1.92,8.05,1.0,639152.03,636323.0,52261.0,7782230.29,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,7531.0,0.0,0.0,0.0,0.09,0.0,0.0,7531.0,0.0,7.73,0.0,0.0,0.0,7.62,7.62,7712870.0,94328400.1,0.0,93.65,7.63,8.14,0.7118,83.83,0.0793,12.23
2020-05-21,662223.0,7582453.35,2.01,9.92,1.92,8.01,1.0,598388.45,636323.0,52261.0,7285898.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68,0.0,0.0,0.0,7.63,7.63,7700740.0,88173473.0,0.0,92.79,7.64,7.95,0.7129,83.91,0.0794,11.45
2020-05-22,162223.0,1938564.85,0.49,2.37,0.47,1.89,0.0,624518.95,136323.0,52261.0,1629059.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0,501000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1.59,0.0,0.0,0.0,1.64,1.64,8151365.0,97408811.75,0.0,93.75,1.66,31.59,0.261,34.56,0.0196,11.95
2020-05-25,162223.0,2047254.26,0.49,2.22,0.47,1.96,0.0,659533.82,136323.0,52261.0,1720396.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,1.65,1.65,8131194.0,102615668.28,0.0,98.29,1.66,31.69,0.2634,34.87,0.0196,12.62
2020-05-26,162223.0,2082943.32,0.49,2.17,0.47,2.05,0.0,671031.24,136323.0,52261.0,1750387.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,1.66,1.66,8081846.0,103770902.64,0.0,102.09,1.66,32.04,0.2634,34.5,0.0197,12.84
2020-05-27,104692.0,1349479.88,0.32,1.37,0.3,1.34,0.0,576569.7,78792.0,44730.0,1015628.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,57531.0,0.0,0.0,0.0,0.0,0.0,0.0,7531.0,1.01,0.09,0.0,0.0,0.96,0.96,8136798.0,104883326.22,0.0,104.51,0.96,29.04,0.3947,54.42,0.0127,12.89
2020-05-28,99092.0,1309996.24,0.3,1.27,0.29,1.28,0.0,591330.6,73192.0,44730.0,967598.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.9,0.9,8038146.0,106264290.12,0.0,103.85,0.91,28.8,0.3984,54.94,0.0122,13.22
2020-05-29,77192.0,1001180.24,0.23,0.96,0.22,1.01,0.0,296105.1,73192.0,22830.0,949300.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21900.0,0.96,0.28,0.0,0.0,0.9,0.9,8073824.0,104717497.28,0.0,106.07,0.9,13.7,0.5253,70.38,0.0095,12.97
