DATE,DKUPL FP Equity_DX_SI_QTY,DKUPL FP Equity_DX_SHORT_INTEREST_VALUE,DKUPL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DKUPL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DKUPL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DKUPL FP Equity_DX_SI_MV,DKUPL FP Equity_DX_DSS,DKUPL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DKUPL FP Equity_DX_SUPPLY_SI_QTY,DKUPL FP Equity_DX_BROKER_SI_QTY,DKUPL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DKUPL FP Equity_DX_SUPPLY_SI_QTY_INC_x,DKUPL FP Equity_DX_BROKER_SI_MV_INC_x,DKUPL FP Equity_DX_BROKER_SI_QTY_ADD,DKUPL FP Equity_DX_SUPPLY_SI_MV_DEC,DKUPL FP Equity_DX_BROKER_SI_QTY_INC,DKUPL FP Equity_DX_SUPPLY_SI_QTY_DEC,DKUPL FP Equity_DX_BROKER_SI_MV_INC_y,DKUPL FP Equity_DX_SUPPLY_SI_QTY_INC_y,DKUPL FP Equity_DX_BROKER_SI_MV_ADD,DKUPL FP Equity_DX_SUPPLY_SI_QTY_ADD,DKUPL FP Equity_DX_BROKER_SI_QTY_DEC,DKUPL FP Equity_DX_SUPPLY_SI_MV,DKUPL FP Equity_DX_BROKER_SI_MV_DEC,DKUPL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DKUPL FP Equity_DX_UTILIZATION_QUANTITY,DKUPL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DKUPL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DKUPL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DKUPL FP Equity_DX_ACTIVE_UTILIZATION_MV,DKUPL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DKUPL FP Equity_DX_BROKER_SI_CON_RATIO,DKUPL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DKUPL FP Equity_DX_DEMAND_SUPPLY_RATIO,DKUPL FP Equity_PX_LAST
2023-11-24,854.0,22801.8,0.1,1.54,0.02,0.02,0.0,11400.9,427.0,427.0,11400.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,26.75,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5351,26.7
2023-11-27,854.0,24339.0,0.1,1.56,0.02,0.02,0.0,12169.5,427.0,427.0,12169.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,26.75,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5351,28.5
2023-11-28,854.0,25107.6,0.1,1.57,0.02,0.02,0.0,12553.8,427.0,427.0,12553.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,26.75,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5351,29.4
2023-11-29,854.0,24936.8,0.1,1.53,0.02,0.03,0.0,12468.4,427.0,427.0,12468.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,26.75,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5351,29.2
2023-11-30,908.0,26513.6,0.1,1.6,0.02,0.03,0.0,13256.8,454.0,454.0,13256.8,27.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.01,0.0,100.0,27.97,0.0,0.0,0.0,100.0,5.95,0.8881,94.05,0.5595,29.2
2023-12-01,908.0,26150.4,0.1,1.72,0.02,0.03,0.0,13075.2,454.0,454.0,13075.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,27.97,0.0,0.0,0.0,100.0,5.99,0.8875,94.01,0.5595,28.8
2023-12-04,908.0,25605.6,0.1,1.8,0.02,0.03,0.0,12802.8,454.0,454.0,12802.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,27.97,0.0,0.0,0.0,100.0,6.01,0.8871,93.99,0.5595,28.2
2023-12-05,1030.0,28428.0,0.12,2.13,0.02,0.03,0.0,14214.0,515.0,515.0,14214.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,0.0,0.01,0.0,100.0,30.58,0.0,0.0,0.0,100.0,17.24,0.7147,82.76,0.6116,27.6
2023-12-06,1030.0,28634.0,0.12,2.12,0.02,0.03,0.0,14317.0,515.0,515.0,14317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,30.58,0.0,0.0,0.0,100.0,17.04,0.7173,82.96,0.6116,27.8
2023-12-07,1030.0,28840.0,0.12,1.99,0.02,0.03,0.0,14420.0,515.0,515.0,14420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,30.58,0.0,0.0,0.0,100.0,17.04,0.7173,82.96,0.6116,28.0
2023-12-08,976.0,28108.8,0.11,1.63,0.02,0.03,0.0,14054.4,488.0,488.0,14054.4,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,0.01,0.0,100.0,28.98,0.0,0.0,0.0,100.0,12.35,0.7836,87.65,0.5796,28.8
2023-12-11,1176.0,33986.4,0.14,1.91,0.03,0.03,0.0,16993.2,588.0,588.0,16993.2,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0,100.0,33.47,0.0,0.0,0.0,100.0,27.35,0.6026,72.65,0.6693,28.9
2023-12-12,1176.0,33163.2,0.14,1.96,0.03,0.03,0.0,16581.6,588.0,588.0,16581.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,33.47,0.0,0.0,0.0,100.0,27.62,0.6001,72.38,0.6693,28.2
2023-12-13,1176.0,33280.8,0.14,1.91,0.03,0.03,0.0,16640.4,588.0,588.0,16640.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,33.47,0.0,0.0,0.0,100.0,27.35,0.6026,72.65,0.6693,28.3
2023-12-14,1054.0,30144.4,0.12,1.69,0.03,0.03,0.0,15072.2,527.0,527.0,15072.2,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,61.0,0.01,0.0,100.0,31.07,0.0,0.0,0.0,100.0,18.89,0.6935,81.11,0.6215,28.6
2023-12-15,1054.0,30566.0,0.12,1.78,0.03,0.03,0.0,15283.0,527.0,527.0,15283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,31.07,0.0,0.0,0.0,100.0,18.87,0.6938,81.13,0.6215,29.0
2023-12-18,1054.0,29512.0,0.12,1.73,0.03,0.03,0.0,14756.0,527.0,527.0,14756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,31.07,0.0,0.0,0.0,100.0,19.24,0.6892,80.76,0.6215,28.0
2023-12-19,1054.0,29722.8,0.12,1.61,0.03,0.03,0.0,14861.4,527.0,527.0,14861.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,31.07,0.0,0.0,0.0,100.0,18.92,0.6932,81.08,0.6215,28.2
2023-12-20,854.0,24509.8,0.1,1.31,0.02,0.02,0.0,12254.9,427.0,427.0,12254.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.01,0.0,100.0,25.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5035,28.7
2023-12-21,854.0,24851.4,0.1,1.3,0.02,0.02,0.0,12425.7,427.0,427.0,12425.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,25.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5035,29.1
2023-12-22,854.0,24595.2,0.1,1.29,0.02,0.02,0.0,12297.6,427.0,427.0,12297.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,25.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5035,28.8
2023-12-25,854.0,24595.2,0.1,1.25,0.02,0.02,0.0,12297.6,427.0,427.0,12297.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,25.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5035,0.0
2023-12-26,854.0,24595.2,0.1,1.25,0.02,0.02,0.0,12297.6,427.0,427.0,12297.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,26.75,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5351,0.0
2023-12-27,3154.0,91466.0,0.36,4.63,0.08,0.09,0.0,79083.0,2727.0,2727.0,79083.0,2300.0,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0,0.07,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,26.94,0.6063,73.06,0.8095,29.0
2023-12-28,3154.0,92727.6,0.36,4.58,0.08,0.09,0.0,80173.8,2727.0,2727.0,80173.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.21,0.6039,72.79,0.8095,29.4
2023-12-29,3154.0,93043.0,0.36,4.49,0.08,0.09,0.0,80446.5,2727.0,2727.0,80446.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.11,0.6048,72.89,0.8095,29.5
2024-01-01,3154.0,93043.0,0.36,4.38,0.08,0.09,0.0,80446.5,2727.0,2727.0,80446.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.03,0.6055,72.97,0.8095,0.0
2024-01-02,3154.0,92727.6,0.36,4.38,0.08,0.09,0.0,80173.8,2727.0,2727.0,80173.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.04,0.6054,72.96,0.8095,29.4
2024-01-03,3154.0,91150.6,0.36,4.2,0.08,0.09,0.0,78810.3,2727.0,2727.0,78810.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,26.91,0.6066,73.09,0.8095,28.9
2024-01-04,3154.0,90519.8,0.36,4.15,0.08,0.09,0.0,78264.9,2727.0,2727.0,78264.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.01,0.6057,72.99,0.8095,28.7
2024-01-05,3154.0,91466.0,0.36,4.14,0.08,0.09,0.0,79083.0,2727.0,2727.0,79083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.18,0.6042,72.82,0.8095,29.0
2024-01-08,3154.0,90204.4,0.36,4.12,0.08,0.09,0.0,77992.2,2727.0,2727.0,77992.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,26.94,0.6063,73.06,0.8095,28.6
2024-01-09,3154.0,90835.2,0.36,4.09,0.08,0.09,0.0,78537.6,2727.0,2727.0,78537.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.15,0.6045,72.85,0.8095,28.8
2024-01-10,3154.0,90835.2,0.36,3.86,0.08,0.09,0.0,78537.6,2727.0,2727.0,78537.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,28.8
2024-01-11,3154.0,90204.4,0.36,3.85,0.08,0.09,0.0,77992.2,2727.0,2727.0,77992.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.01,0.6057,72.99,0.8095,28.6
2024-01-12,3154.0,90204.4,0.36,4.06,0.08,0.09,0.0,77992.2,2727.0,2727.0,77992.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,28.6
2024-01-15,3154.0,89573.6,0.36,4.29,0.08,0.09,0.0,77446.8,2727.0,2727.0,77446.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.06,0.6053,72.94,0.8095,28.4
2024-01-16,3154.0,90835.2,0.36,4.42,0.08,0.09,0.0,78537.6,2727.0,2727.0,78537.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.22,0.6038,72.78,0.8095,28.8
2024-01-17,3154.0,91781.4,0.36,4.44,0.08,0.09,0.0,79355.7,2727.0,2727.0,79355.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.18,0.6042,72.82,0.8095,29.1
2024-01-18,3154.0,93043.0,0.36,4.54,0.08,0.09,0.0,80446.5,2727.0,2727.0,80446.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.21,0.6039,72.79,0.8095,29.5
2024-01-19,3154.0,93043.0,0.36,4.51,0.08,0.09,0.0,80446.5,2727.0,2727.0,80446.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,29.5
2024-01-22,3154.0,92727.6,0.36,4.51,0.08,0.09,0.0,80173.8,2727.0,2727.0,80173.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.04,0.6054,72.96,0.8095,29.4
2024-01-23,3154.0,93043.0,0.36,4.67,0.08,0.09,0.0,80446.5,2727.0,2727.0,80446.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.11,0.6048,72.89,0.8095,29.5
2024-01-24,3154.0,93043.0,0.36,5.27,0.08,0.09,0.0,80446.5,2727.0,2727.0,80446.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,29.5
2024-01-25,3154.0,92727.6,0.36,5.39,0.08,0.09,0.0,80173.8,2727.0,2727.0,80173.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.04,0.6054,72.96,0.8095,29.4
2024-01-26,3154.0,93043.0,0.36,5.3,0.08,0.09,0.0,80446.5,2727.0,2727.0,80446.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.11,0.6048,72.89,0.8095,29.5
2024-01-29,3154.0,94304.6,0.36,5.45,0.08,0.09,0.0,81537.3,2727.0,2727.0,81537.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.21,0.6039,72.79,0.8095,29.9
2024-01-30,3154.0,96197.0,0.36,5.42,0.08,0.09,0.0,83173.5,2727.0,2727.0,83173.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.27,0.6033,72.73,0.8095,30.5
2024-01-31,3154.0,96197.0,0.36,5.63,0.08,0.1,0.0,83173.5,2727.0,2727.0,83173.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,30.5
2024-02-01,3154.0,97458.6,0.36,5.73,0.08,0.1,0.0,84264.3,2727.0,2727.0,84264.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.21,0.6039,72.79,0.8095,30.9
2024-02-02,3154.0,97143.2,0.36,6.44,0.08,0.1,0.0,83991.6,2727.0,2727.0,83991.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.04,0.6054,72.96,0.8095,30.8
2024-02-05,3154.0,92096.8,0.36,6.21,0.08,0.1,0.0,79628.4,2727.0,2727.0,79628.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,26.56,0.6099,73.44,0.8095,29.2
2024-02-06,3154.0,93989.2,0.36,5.5,0.08,0.09,0.0,81264.6,2727.0,2727.0,81264.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.28,0.6032,72.72,0.8095,29.8
2024-02-07,3154.0,93989.2,0.36,5.52,0.08,0.09,0.0,81264.6,2727.0,2727.0,81264.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,29.8
2024-02-08,3154.0,96512.4,0.36,5.76,0.08,0.09,0.0,83446.2,2727.0,2727.0,83446.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.34,0.6027,72.66,0.8095,30.6
2024-02-09,3154.0,95566.2,0.36,5.69,0.08,0.1,0.0,82628.1,2727.0,2727.0,82628.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,30.3
2024-02-12,3154.0,97143.2,0.36,5.73,0.08,0.1,0.0,83991.6,2727.0,2727.0,83991.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.24,0.6036,72.76,0.8095,30.8
2024-02-13,3154.0,95881.6,0.36,5.83,0.08,0.1,0.0,82900.8,2727.0,2727.0,82900.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,26.95,0.6063,73.05,0.8095,30.4
2024-02-14,3154.0,96512.4,0.36,5.94,0.08,0.1,0.0,83446.2,2727.0,2727.0,83446.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.14,0.6045,72.86,0.8095,30.6
2024-02-15,3154.0,96512.4,0.36,5.95,0.08,0.1,0.0,83446.2,2727.0,2727.0,83446.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,30.6
2024-02-16,3154.0,94935.4,0.36,5.87,0.08,0.1,0.0,82082.7,2727.0,2727.0,82082.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,26.92,0.6066,73.08,0.8095,30.1
2024-02-19,3154.0,94935.4,0.36,5.42,0.08,0.09,0.0,82082.7,2727.0,2727.0,82082.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.06,0.6052,72.94,0.8095,30.1
2024-02-20,3154.0,95566.2,0.36,5.42,0.08,0.1,0.0,82628.1,2727.0,2727.0,82628.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.14,0.6045,72.86,0.8095,30.3
2024-02-21,3154.0,96827.8,0.36,5.95,0.08,0.1,0.0,83718.9,2727.0,2727.0,83718.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.21,0.6039,72.79,0.8095,30.7
2024-02-22,3154.0,98089.4,0.36,5.89,0.08,0.1,0.0,84809.7,2727.0,2727.0,84809.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.21,0.6039,72.79,0.8095,31.1
2024-02-23,3154.0,100928.0,0.36,5.61,0.08,0.1,0.0,87264.0,2727.0,2727.0,87264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.36,0.6025,72.64,0.8095,32.0
2024-02-26,3154.0,93673.8,0.36,5.22,0.08,0.1,0.0,80991.9,2727.0,2727.0,80991.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,100.0,69.99,0.0,0.0,0.0,100.0,26.36,0.6118,73.64,0.8095,29.7
2024-02-27,3154.0,93358.4,0.36,4.72,0.08,0.09,0.0,80719.2,2727.0,2727.0,80719.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.04,0.6054,72.96,0.8095,29.6
2024-02-28,3154.0,91466.0,0.36,4.66,0.08,0.09,0.0,79083.0,2727.0,2727.0,79083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,26.88,0.6069,73.12,0.8095,29.0
2024-02-29,3154.0,87996.6,0.36,4.58,0.08,0.09,0.0,76083.3,2727.0,2727.0,76083.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,26.7,0.6086,73.3,0.8095,27.9
2024-03-01,3154.0,88627.4,0.36,4.36,0.08,0.09,0.0,76628.7,2727.0,2727.0,76628.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.15,0.6044,72.85,0.8095,28.1
2024-03-04,3154.0,90204.4,0.36,4.23,0.08,0.09,0.0,77992.2,2727.0,2727.0,77992.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.25,0.6035,72.75,0.8095,28.6
2024-03-05,3154.0,89889.0,0.36,4.08,0.08,0.09,0.0,77719.5,2727.0,2727.0,77719.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.04,0.6054,72.96,0.8095,28.5
2024-03-06,3154.0,89573.6,0.36,3.83,0.08,0.09,0.0,77446.8,2727.0,2727.0,77446.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.04,0.6054,72.96,0.8095,28.4
2024-03-07,3154.0,88942.8,0.36,3.76,0.08,0.09,0.0,76901.4,2727.0,2727.0,76901.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.01,0.6057,72.99,0.8095,28.2
2024-03-08,3154.0,89573.6,0.36,3.78,0.08,0.09,0.0,77446.8,2727.0,2727.0,77446.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.15,0.6045,72.85,0.8095,28.4
2024-03-11,3154.0,89258.2,0.36,3.8,0.08,0.09,0.0,77174.1,2727.0,2727.0,77174.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.04,0.6054,72.96,0.8095,28.3
2024-03-12,3154.0,87996.6,0.36,3.88,0.08,0.09,0.0,76083.3,2727.0,2727.0,76083.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,26.94,0.6064,73.06,0.8095,27.9
2024-03-13,3154.0,87996.6,0.36,3.93,0.08,0.09,0.0,76083.3,2727.0,2727.0,76083.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.08,0.6051,72.92,0.8095,27.9
2024-03-14,3154.0,88627.4,0.36,3.93,0.08,0.09,0.0,76628.7,2727.0,2727.0,76628.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.15,0.6044,72.85,0.8095,28.1
2024-03-15,3154.0,89889.0,0.36,3.98,0.08,0.09,0.0,77719.5,2727.0,2727.0,77719.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.22,0.6038,72.78,0.8095,28.5
2024-03-18,3154.0,92727.6,0.36,4.05,0.08,0.09,0.0,80173.8,2727.0,2727.0,80173.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.39,0.6023,72.61,0.8095,29.4
2024-03-19,3154.0,93043.0,0.36,4.41,0.08,0.09,0.0,80446.5,2727.0,2727.0,80446.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,100.0,69.99,0.0,0.0,0.0,100.0,27.11,0.6048,72.89,0.8095,29.5
