DATE,NANO FP Equity_DX_SI_QTY,NANO FP Equity_DX_SHORT_INTEREST_VALUE,NANO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NANO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NANO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NANO FP Equity_DX_SI_MV,NANO FP Equity_DX_DSS,NANO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NANO FP Equity_DX_SUPPLY_SI_QTY,NANO FP Equity_DX_BROKER_SI_QTY,NANO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NANO FP Equity_DX_BROKER_SI_MV_NEW_x,NANO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NANO FP Equity_DX_SUPPLY_SI_QTY_INC_x,NANO FP Equity_DX_BROKER_SI_MV_INC_x,NANO FP Equity_DX_SUPPLY_SI_MV_NEW,NANO FP Equity_DX_BROKER_SI_QTY_ADD,NANO FP Equity_DX_BROKER_SI_QTY_NEW,NANO FP Equity_DX_SUPPLY_SI_MV_DEC,NANO FP Equity_DX_BROKER_SI_QTY_INC,NANO FP Equity_DX_SUPPLY_SI_QTY_DEC,NANO FP Equity_DX_BROKER_SI_MV_NEW_y,NANO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NANO FP Equity_DX_BROKER_SI_MV_INC_y,NANO FP Equity_DX_SUPPLY_SI_QTY_INC_y,NANO FP Equity_DX_BROKER_SI_MV_ADD,NANO FP Equity_DX_SUPPLY_SI_QTY_ADD,NANO FP Equity_DX_BROKER_SI_QTY_DEC,NANO FP Equity_DX_SUPPLY_SI_MV,NANO FP Equity_DX_BROKER_SI_MV_DEC,NANO FP Equity_DX_SUPPLY_SI_MV_RMV,NANO FP Equity_DX_BROKER_SI_MV_RMV,NANO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NANO FP Equity_DX_UTILIZATION_QUANTITY,NANO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NANO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NANO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NANO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NANO FP Equity_DX_ACTIVE_UTILIZATION_MV,NANO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NANO FP Equity_DX_BROKER_SI_CON_RATIO,NANO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NANO FP Equity_DX_DEMAND_SUPPLY_RATIO,NANO FP Equity_PX_LAST
2020-11-03,162436.0,1037966.04,0.65,2.53,0.62,1.02,0.0,743125.05,64520.0,116295.0,412282.8,0.0,0.0,5000.0,0.08,0.0,0.0,0.0,0.02,11203.0,2686.0,0.0,0.0,0.08,5000.0,0.0,0.0,2686.0,0.4,0.02,0.0,0.0,100.0,32.49,0.0,0.0,0.0,0.0,100.0,17.8,0.313,49.63,0.818,6.39
2020-11-04,162436.0,1057458.36,0.65,2.62,0.62,1.05,0.0,757080.45,64520.0,116295.0,420025.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,100.0,31.23,0.0,0.0,0.0,0.0,100.0,17.55,0.3154,49.96,0.7863,6.51
2020-11-05,162436.0,1086696.84,0.65,2.63,0.62,1.07,0.0,778013.55,64520.0,116295.0,431638.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,100.0,31.23,0.0,0.0,0.0,0.0,100.0,17.72,0.3148,49.85,0.7863,6.69
2020-11-06,143361.0,939014.55,0.57,2.36,0.55,0.96,0.0,761732.25,45445.0,116295.0,297664.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,19075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,100.0,22.0,0.0,0.0,0.0,0.0,100.0,17.01,0.3176,50.32,0.6939,6.55
2020-11-09,143361.0,1129684.68,0.57,2.4,0.55,0.98,0.0,916404.6,45445.0,116295.0,358106.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,100.0,22.0,0.0,0.0,0.0,0.0,100.0,20.07,0.308,48.47,0.6939,7.88
2020-11-10,143361.0,1189896.3,0.57,1.94,0.55,1.12,0.0,965248.5,45445.0,116295.0,377193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,100.0,21.97,0.0,0.0,0.0,0.0,100.0,18.69,0.3286,51.45,0.6932,8.3
2020-11-11,127172.0,1196688.52,0.51,1.19,0.49,1.06,0.0,915781.2,48231.0,97320.0,453853.71,0.0,0.0,2786.0,0.03,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,2786.0,0.0,0.0,19075.0,0.4,0.16,0.0,0.0,100.0,23.3,0.0,0.0,0.0,0.0,100.0,15.44,0.4035,59.54,0.6143,9.41
2020-11-12,141172.0,1391955.92,0.56,1.06,0.54,1.34,0.0,1060009.16,46145.0,107506.0,454989.7,0.0,0.0,7111.0,0.21,0.0,0.0,0.0,0.07,12686.0,9197.0,0.0,0.0,0.21,7111.0,0.0,0.0,2500.0,0.42,0.01,0.0,0.0,100.0,29.44,0.0,0.0,0.0,0.0,100.0,16.79,0.454,64.27,0.9006,9.86
2020-11-13,137486.0,1407856.64,0.55,0.86,0.53,1.37,0.0,1063116.8,46145.0,103820.0,472524.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686.0,0.46,0.03,0.0,0.0,100.0,29.01,0.0,0.0,0.0,0.0,100.0,17.32,0.4831,66.36,0.8644,10.24
2020-11-16,142656.0,1517859.84,0.57,0.79,0.55,1.47,0.0,1159653.6,46315.0,108990.0,492791.6,0.0,0.0,170.0,0.0,0.0,5170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.05,0.0,0.0,0.47,0.0,0.0,0.0,100.0,29.09,0.0,0.0,0.0,0.0,100.0,16.52,0.4415,63.28,0.8959,10.64
2020-11-17,122656.0,1354122.24,0.49,0.62,0.47,1.31,0.0,1092849.6,37015.0,98990.0,408645.6,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.1,0.0,10000.0,0.0,0.0,0.0,700.0,0.0,0.0,10000.0,0.39,0.08,0.0,0.0,100.0,23.25,0.0,0.0,0.0,0.0,100.0,17.53,0.4101,60.22,0.7703,11.04
2020-11-18,108656.0,1132195.52,0.43,0.52,0.42,1.21,0.0,1010635.8,25015.0,96990.0,260656.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.28,0.0,0.0,0.0,100.0,15.71,0.0,0.0,0.0,0.0,100.0,18.53,0.4027,59.28,0.6824,10.42
2020-11-19,56477.0,594138.04,0.23,0.26,0.22,0.6,0.0,418811.72,20015.0,39811.0,210557.8,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.11,0.0,10000.0,0.0,0.0,0.0,5000.0,0.0,0.0,57179.0,0.21,0.64,0.0,0.0,100.0,12.57,0.0,0.0,0.0,0.0,100.0,21.64,0.2886,43.68,0.3547,10.52
2020-11-20,55663.0,602273.66,0.22,0.25,0.21,0.59,0.0,421947.54,20015.0,38997.0,216562.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,0.21,0.01,0.0,0.0,100.0,12.57,0.0,0.0,0.0,0.0,100.0,22.63,0.285,42.86,0.3496,10.82
2020-11-23,55378.0,631309.2,0.22,0.24,0.21,0.6,0.0,457276.8,18615.0,40112.0,212211.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2000.0,1400.0,0.0,0.0,0.02,0.0,0.0,0.0,885.0,0.2,0.01,0.0,0.0,100.0,11.69,0.0,0.0,0.0,0.0,100.0,22.02,0.2843,41.94,0.3478,11.4
2020-11-24,55291.0,656857.08,0.22,0.23,0.21,0.63,0.0,475497.0,17915.0,40025.0,212830.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.2,0.0,0.0,0.0,100.0,11.25,0.0,0.0,0.0,0.0,100.0,22.1,0.2853,42.1,0.3472,11.88
2020-11-25,73985.0,892259.1,0.3,0.31,0.28,0.88,0.0,717799.14,37115.0,59519.0,447606.9,0.0,0.0,20000.0,0.0,0.0,20000.0,0.0,0.01,0.0,800.0,0.0,0.0,0.0,20000.0,0.24,0.0,506.0,0.44,0.0,0.0,0.0,100.0,18.63,0.0,0.0,0.0,0.0,100.0,29.57,0.2342,31.05,0.3714,12.06
2020-11-26,68219.0,855466.26,0.27,0.28,0.26,0.81,0.0,746368.26,31349.0,59519.0,393116.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,5766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,100.0,16.07,0.0,0.0,0.0,0.0,100.0,29.34,0.2345,31.31,0.3498,12.54
2020-11-27,70251.0,966653.76,0.28,0.28,0.27,0.88,0.0,844189.76,31549.0,61351.0,434114.24,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.05,0.0,0.0,200.0,1168.0,0.39,0.01,0.0,0.0,100.0,16.18,0.0,0.0,0.0,0.0,100.0,30.08,0.2447,33.16,0.3602,13.76
2020-11-30,67951.0,839874.36,0.27,0.25,0.26,0.91,0.0,758298.36,29249.0,61351.0,361517.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,100.0,31.0,0.2403,31.15,0.3484,12.36
2020-12-01,63490.0,820290.8,0.25,0.21,0.24,0.79,0.0,744062.8,28549.0,57590.0,368853.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,2500.0,700.0,0.0,0.0,0.03,0.0,0.0,0.0,6261.0,0.35,0.09,0.0,0.0,100.0,14.64,0.0,0.0,0.0,0.0,100.0,28.11,0.2321,31.75,0.3255,12.92
2020-12-02,89155.0,1080558.6,0.36,0.29,0.34,1.15,0.0,1009050.6,28549.0,83255.0,346013.88,0.0,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,335.0,0.37,0.0,0.0,0.0,100.0,14.64,0.0,0.0,0.0,0.0,100.0,22.63,0.2028,29.42,0.4571,12.12
2020-12-03,91922.0,1134317.48,0.37,0.29,0.35,1.12,0.0,1061511.48,43549.0,86022.0,537394.66,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.26,33000.0,20000.0,0.0,0.0,0.37,0.0,0.0,35000.0,30233.0,0.53,0.4,0.0,0.0,100.0,28.09,0.0,0.0,0.0,0.0,100.0,28.99,0.2617,38.35,0.5929,12.34
2020-12-04,89922.0,1086257.76,0.36,0.28,0.35,1.1,0.0,1014985.76,43549.0,84022.0,526071.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.54,0.03,0.0,0.0,100.0,28.09,0.0,0.0,0.0,0.0,100.0,29.35,0.2737,39.54,0.58,12.08
2020-12-07,81415.0,1037227.1,0.32,0.25,0.31,0.99,0.0,962061.1,58549.0,75515.0,745914.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,8507.0,0.71,0.1,0.0,0.0,100.0,37.77,0.0,0.0,0.0,0.0,100.0,22.61,0.2753,43.17,0.5252,12.74
2020-12-08,96415.0,1195546.0,0.38,0.29,0.37,1.2,0.0,1122386.0,58549.0,90515.0,726007.6,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,100.0,37.77,0.0,0.0,0.0,0.0,100.0,33.42,0.2793,37.45,0.6219,12.4
2020-12-09,142778.0,1799002.8,0.57,0.43,0.55,1.77,0.0,1432468.8,81739.0,113688.0,1029911.4,0.0,0.0,3190.0,0.27,0.0,0.0,0.0,0.0,23190.0,0.0,0.0,0.0,0.27,3190.0,0.0,20000.0,17.0,1.02,0.0,0.0,0.0,100.0,54.34,0.0,0.0,0.0,0.0,100.0,23.18,0.2443,38.69,0.9491,12.6
2020-12-10,174998.0,2180475.08,0.7,0.53,0.67,2.2,0.0,1633481.08,99149.0,131098.0,1235396.54,0.0,0.0,2600.0,0.0,0.0,20600.0,0.0,0.04,0.0,3190.0,0.0,0.0,0.0,2600.0,0.26,18000.0,3190.0,1.23,0.04,0.0,0.0,100.0,61.88,0.0,0.0,0.0,0.0,100.0,21.17,0.2133,35.35,1.0922,12.46
2020-12-11,176398.0,2399012.8,0.7,0.53,0.68,2.24,0.0,1801972.8,100549.0,132498.0,1367466.4,0.0,0.0,1400.0,0.02,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.02,1400.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,100.0,61.68,0.0,0.0,0.0,0.0,100.0,20.88,0.2096,34.46,1.082,13.6
2020-12-14,209099.0,2806108.58,0.83,0.58,0.8,2.82,0.0,2239932.2,113677.0,166910.0,1525545.34,0.0,0.0,14839.0,0.59,0.0,0.0,0.0,0.02,34839.0,1711.0,0.0,0.0,0.59,14839.0,0.0,0.0,427.0,1.54,0.01,0.0,0.0,100.0,69.73,0.0,0.0,0.0,0.0,100.0,25.1,0.2373,37.3,1.2826,13.42
2020-12-15,202099.0,2764714.32,0.81,0.54,0.78,2.71,0.0,2191522.32,113388.0,160199.0,1551147.84,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.01,11000.0,289.0,0.0,0.0,0.15,0.0,0.0,0.0,17711.0,1.53,0.24,0.0,0.0,100.0,69.3,0.0,0.0,0.0,0.0,100.0,26.11,0.2427,38.29,1.2351,13.68
2020-12-16,187010.0,2618140.0,0.58,0.49,0.56,2.55,0.0,2126740.0,102588.0,151910.0,1436232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,20800.0,0.0,0.0,0.0,0.0,0.0,10000.0,8289.0,1.41,0.11,0.0,0.0,100.0,75.17,0.0,0.0,0.0,0.0,100.0,27.08,0.264,40.24,1.3702,14.0
2020-12-17,162310.0,2561251.8,0.5,0.42,0.49,2.29,0.0,2152549.8,93388.0,136410.0,1473662.64,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.13,500.0,9200.0,0.0,0.0,0.01,0.0,0.0,0.0,16000.0,1.34,0.2,0.0,0.0,100.0,72.38,0.0,0.0,0.0,0.0,100.0,29.34,0.2371,33.77,1.258,15.78
2020-12-18,114824.0,1697098.72,0.34,0.28,0.33,1.76,0.0,1311784.12,89388.0,88754.0,1321154.64,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.01,0.0,4000.0,0.0,0.0,0.0,0.0,0.12,0.0,55156.0,1.39,0.74,0.0,0.0,100.0,70.78,0.0,0.0,0.0,0.0,100.0,16.94,0.2571,43.21,0.9093,14.78
2020-12-21,75040.0,1073072.0,0.22,0.18,0.22,1.08,0.0,990132.0,34118.0,69240.0,487887.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,55270.0,0.0,0.0,0.0,0.0,0.0,0.0,19514.0,0.5,0.36,0.0,0.0,100.0,26.99,0.0,0.0,0.0,0.0,100.0,13.78,0.407,60.34,0.5937,14.3
2020-12-22,75040.0,1053561.6,0.22,0.18,0.22,1.05,0.0,972129.6,34118.0,69240.0,479016.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,100.0,26.99,0.0,0.0,0.0,0.0,100.0,13.73,0.4047,60.11,0.5937,14.04
2020-12-23,75340.0,1099964.0,0.23,0.19,0.22,1.04,0.0,1013094.0,34268.0,69390.0,500312.8,0.0,0.0,150.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,100.0,27.08,0.0,0.0,0.0,0.0,100.0,13.65,0.4002,59.74,0.5953,14.6
2020-12-24,73983.0,1077192.48,0.22,0.2,0.21,1.05,0.0,992744.48,40561.0,68183.0,590568.16,0.0,0.0,6443.0,0.09,0.0,0.0,0.0,0.0,6293.0,150.0,0.0,0.0,0.09,6443.0,0.0,0.0,7500.0,0.59,0.11,0.0,0.0,100.0,29.12,0.0,0.0,0.0,0.0,100.0,14.03,0.4184,61.42,0.5312,14.56
2020-12-25,73983.0,1077192.48,0.22,0.22,0.21,1.06,0.0,992744.48,40561.0,68183.0,590568.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,100.0,29.12,0.0,0.0,0.0,0.0,100.0,13.97,0.4165,61.24,0.5312,0.0
2020-12-28,72357.0,1001420.88,0.22,0.21,0.21,1.03,0.0,921148.88,38935.0,66557.0,538860.4,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.03,0.0,1796.0,0.0,0.0,0.0,170.0,0.0,0.0,1626.0,0.57,0.02,0.0,0.0,100.0,28.66,0.0,0.0,0.0,0.0,100.0,14.29,0.431,62.55,0.5326,13.84
2020-12-29,77457.0,1048767.78,0.23,0.24,0.22,1.09,0.0,970235.78,41535.0,71657.0,562383.9,0.0,0.0,2600.0,0.07,0.0,0.0,0.0,0.0,5100.0,0.0,0.0,0.0,0.07,2600.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,100.0,29.44,0.0,0.0,0.0,0.0,100.0,12.95,0.395,59.07,0.5491,13.54
2020-12-30,74957.0,1038904.02,0.22,0.24,0.22,1.0,0.0,969604.02,38535.0,69957.0,534095.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.52,0.03,0.0,0.0,100.0,28.2,0.0,0.0,0.0,0.0,100.0,13.51,0.3954,59.15,0.5485,13.86
2020-12-31,65705.0,906729.0,0.2,0.22,0.19,0.91,0.0,837729.0,39083.0,60705.0,539345.4,0.0,0.0,548.0,0.01,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.01,548.0,0.0,0.0,9800.0,0.54,0.12,0.0,0.0,100.0,28.37,0.0,0.0,0.0,0.0,100.0,15.2,0.4847,66.54,0.477,13.8
2021-01-01,65705.0,906729.0,0.2,0.23,0.19,0.91,0.0,837729.0,39083.0,60705.0,539345.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,100.0,28.37,0.0,0.0,0.0,0.0,100.0,15.17,0.4851,66.58,0.477,0.0
2021-01-04,57445.0,785847.6,0.17,0.2,0.17,0.8,0.0,717447.6,39823.0,52445.0,544778.64,0.0,0.0,740.0,0.01,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.01,740.0,0.0,0.0,9000.0,0.55,0.13,0.0,0.0,100.0,11.5,0.0,0.0,0.0,0.0,100.0,17.36,0.4237,60.38,0.1659,13.68
2021-01-05,78045.0,1092630.0,0.23,0.27,0.23,1.08,0.0,1022630.0,40423.0,73045.0,565922.0,0.0,0.0,600.0,0.01,0.0,20000.0,0.0,0.0,600.0,0.0,0.0,0.0,0.01,600.0,0.28,0.0,0.0,0.55,0.0,0.0,0.0,100.0,11.63,0.0,0.0,0.0,0.0,100.0,25.92,0.2979,44.43,0.2246,14.0
2021-01-06,85045.0,1284179.5,0.25,0.3,0.25,1.21,0.0,1284179.5,40423.0,85045.0,610387.3,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3000.0,0.56,0.04,0.0,0.0,100.0,11.63,0.0,0.0,0.0,0.0,100.0,24.96,0.2835,40.25,0.2448,15.1
2021-01-07,89455.0,1350770.5,0.27,0.31,0.26,1.31,0.0,1337029.5,43923.0,88545.0,663237.3,0.0,0.0,3500.0,0.09,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.09,3500.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,100.0,12.71,0.0,0.0,0.0,0.0,100.0,26.41,0.27,37.04,0.2589,15.1
2021-01-08,82540.0,1264512.8,0.25,0.29,0.24,1.25,0.0,1264512.8,37918.0,82540.0,580903.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,6005.0,0.0,0.0,0.0,0.0,0.0,0.0,6005.0,0.57,0.09,0.0,0.0,100.0,11.1,0.0,0.0,0.0,0.0,100.0,27.71,0.3135,41.91,0.2417,15.32
2021-01-11,77540.0,1194116.0,0.23,0.27,0.23,1.18,0.0,1194116.0,32918.0,77540.0,506937.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.51,0.07,0.0,0.0,100.0,9.62,0.0,0.0,0.0,0.0,100.0,26.0,0.3199,44.35,0.2267,15.4
2021-01-12,57541.0,875774.02,0.17,0.2,0.17,0.89,0.0,875774.02,32918.0,57541.0,501011.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19999.0,0.51,0.31,0.0,0.0,100.0,8.84,0.0,0.0,0.0,0.0,100.0,31.3,0.4625,60.17,0.1545,15.22
2021-01-13,50427.0,775567.26,0.15,0.19,0.15,0.78,0.0,775567.26,31318.0,50427.0,481670.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,7114.0,0.48,0.11,0.0,0.0,100.0,7.62,0.0,0.0,0.0,0.0,100.0,24.48,0.5385,69.01,0.1226,15.38
2021-01-14,49271.0,759758.82,0.15,0.2,0.14,0.75,0.0,759758.82,20479.0,49271.0,315786.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,10839.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,0.32,0.02,0.0,0.0,100.0,4.99,0.0,0.0,0.0,0.0,100.0,25.48,0.5601,70.24,0.12,15.42
2021-01-15,49271.0,767642.18,0.15,0.21,0.14,0.76,0.0,767642.18,20479.0,49271.0,319062.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,100.0,4.97,0.0,0.0,0.0,0.0,100.0,25.34,0.5618,70.41,0.1196,15.58
2021-01-18,49271.0,847461.2,0.15,0.2,0.14,0.76,0.0,847461.2,20479.0,49271.0,352238.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,100.0,4.98,0.0,0.0,0.0,0.0,100.0,25.53,0.5602,70.23,0.1199,17.2
2021-01-19,37275.0,618019.5,0.11,0.15,0.11,0.61,0.0,618019.5,20479.0,37275.0,339541.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11996.0,0.35,0.18,0.0,0.0,100.0,5.12,0.0,0.0,0.0,0.0,100.0,35.44,0.4725,58.6,0.0931,16.58
2021-01-20,57275.0,934728.0,0.17,0.22,0.17,0.98,0.0,934728.0,40479.0,57275.0,660617.28,0.0,0.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.34,0.0,0.0,0.67,0.0,0.0,0.0,100.0,9.2,0.0,0.0,0.0,0.0,100.0,35.18,0.3306,40.09,0.1301,16.32
2021-01-21,73580.0,1165507.2,0.22,0.29,0.21,1.21,0.0,1165507.2,41979.0,73580.0,664947.36,0.0,0.0,1500.0,0.33,0.0,0.0,0.0,0.0,21500.0,0.0,0.0,0.0,0.33,1500.0,0.0,0.0,5195.0,0.68,0.09,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,100.0,31.31,0.4288,56.12,0.1753,15.84
2021-01-22,73900.0,1124758.0,0.22,0.29,0.21,1.2,0.0,1110907.8,21389.0,72990.0,325540.58,0.0,0.0,910.0,0.0,0.0,0.0,0.0,0.35,0.0,21500.0,0.0,0.0,0.0,910.0,0.0,0.0,590.0,0.34,0.01,0.0,0.0,100.0,5.17,0.0,0.0,0.0,0.0,100.0,30.96,0.4333,56.78,0.1788,15.22
2021-01-25,32080.0,455536.0,0.1,0.12,0.09,0.5,0.0,455536.0,20479.0,32080.0,290801.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,40910.0,0.31,0.67,0.0,0.0,100.0,4.34,0.0,0.0,0.0,0.0,100.0,28.15,0.5955,71.85,0.0679,14.2
2021-01-26,36400.0,535080.0,0.11,0.14,0.11,0.54,0.0,484953.0,23889.0,32990.0,351168.3,0.0,0.0,3410.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3410.0,0.01,0.0,0.0,0.34,0.0,0.0,0.0,100.0,5.2,0.0,0.0,0.0,0.0,100.0,24.39,0.4773,64.12,0.0792,14.7
2021-01-27,69059.0,976494.26,0.21,0.28,0.2,1.0,0.0,961237.2,37458.0,67980.0,529656.12,0.0,0.0,15900.0,0.51,0.0,0.0,0.0,0.02,34990.0,2331.0,0.0,0.0,0.51,15900.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,100.0,7.58,0.0,0.0,0.0,0.0,100.0,32.49,0.3971,52.19,0.1398,14.14
2021-01-28,47849.0,689025.6,0.14,0.2,0.14,0.7,0.0,673488.0,21558.0,46770.0,310435.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,15900.0,0.0,0.0,0.0,0.0,0.0,0.0,21210.0,0.3,0.29,0.0,0.0,100.0,4.58,0.0,0.0,0.0,0.0,100.0,36.84,0.3493,42.15,0.1016,14.4
2021-01-29,52849.0,745170.9,0.16,0.22,0.15,0.76,0.0,729957.0,22558.0,51770.0,318067.8,0.0,0.0,1000.0,0.06,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.06,1000.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,100.0,4.77,0.0,0.0,0.0,0.0,100.0,38.12,0.3459,40.2,0.1116,14.1
2021-02-01,34159.0,505553.2,0.1,0.15,0.1,0.49,0.0,489584.0,22558.0,33080.0,333858.4,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,20000.0,0.32,0.29,0.0,0.0,100.0,4.77,0.0,0.0,0.0,0.0,100.0,29.7,0.5403,67.17,0.0722,14.8
