DATE,BB FP Equity_DX_SI_QTY,BB FP Equity_DX_SHORT_INTEREST_VALUE,BB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BB FP Equity_DX_SI_MV,BB FP Equity_DX_DSS,BB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BB FP Equity_DX_SUPPLY_SI_QTY,BB FP Equity_DX_BROKER_SI_QTY,BB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BB FP Equity_DX_BROKER_SI_MV_NEW_x,BB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BB FP Equity_DX_SUPPLY_SI_QTY_INC_x,BB FP Equity_DX_BROKER_SI_MV_INC_x,BB FP Equity_DX_SUPPLY_SI_MV_NEW,BB FP Equity_DX_BROKER_SI_QTY_ADD,BB FP Equity_DX_BROKER_SI_QTY_NEW,BB FP Equity_DX_SUPPLY_SI_MV_DEC,BB FP Equity_DX_BROKER_SI_QTY_INC,BB FP Equity_DX_SUPPLY_SI_QTY_DEC,BB FP Equity_DX_BROKER_SI_MV_NEW_y,BB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BB FP Equity_DX_BROKER_SI_MV_INC_y,BB FP Equity_DX_SUPPLY_SI_QTY_INC_y,BB FP Equity_DX_BROKER_SI_MV_ADD,BB FP Equity_DX_SUPPLY_SI_QTY_ADD,BB FP Equity_DX_BROKER_SI_QTY_DEC,BB FP Equity_DX_SUPPLY_SI_MV,BB FP Equity_DX_BROKER_SI_MV_DEC,BB FP Equity_DX_SUPPLY_SI_MV_RMV,BB FP Equity_DX_BROKER_SI_MV_RMV,BB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BB FP Equity_DX_UTILIZATION_QUANTITY,BB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BB FP Equity_DX_ACTIVE_UTILIZATION_MV,BB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BB FP Equity_DX_BROKER_SI_CON_RATIO,BB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BB FP Equity_DX_DEMAND_SUPPLY_RATIO,BB FP Equity_PX_LAST
2006-09-19,1269951.0,41187315.73,4.73,14.32,2.51,60.7,1.0,19397833.68,749804.0,598104.0,24317799.73,0.0,0.0,3061.0,0.62,0.0,0.0,0.0,0.4,12905.0,8295.0,0.0,0.0,0.62,3061.0,0.0,0.0,1008.0,35.97,0.07,0.0,0.0,17.09,17.09,3637458.0,117970796.58,0.0,174.83,17.06,30.5,0.233,31.92,0.2895,47.42
2006-09-20,1235872.0,40572307.2,4.6,14.18,2.45,58.55,1.0,19503381.52,711954.0,594092.0,23372660.28,0.0,6054.0,5.0,0.15,0.29,0.0,0.0,2.49,3149.0,50599.0,0.0,6054.0,0.15,5.0,0.0,6689.0,7160.0,33.78,0.47,0.0,0.0,16.22,16.22,3677205.0,120718562.2,0.0,175.45,16.14,31.14,0.2463,33.2,0.2816,48.0
2006-09-21,1220222.0,40050189.53,4.54,14.29,2.42,58.11,1.0,19320241.21,701055.0,588636.0,23010063.43,0.0,0.0,15.0,0.13,0.0,0.0,0.0,0.2,1530.0,4860.0,0.0,0.0,0.13,15.0,0.0,0.0,6986.0,33.49,0.34,0.29,0.0,16.03,16.03,3672494.0,120538787.82,6054.0,176.06,15.98,31.48,0.2473,32.83,0.279,47.99
2006-09-22,1214362.0,39940906.8,4.52,14.16,2.4,57.96,1.0,19361749.93,696448.0,588674.0,22906484.77,0.0,0.0,71.0,0.06,0.0,0.0,0.0,0.32,1282.0,6879.0,0.0,0.0,0.06,71.0,0.0,2201.0,1245.0,33.38,0.03,0.0,0.0,15.93,15.93,3675998.0,120905210.74,0.0,176.33,15.92,31.6,0.2465,32.56,0.2777,48.09
2006-09-25,1210009.0,39425329.19,4.5,14.87,2.4,57.93,1.0,19173274.71,692325.0,588450.0,22557800.01,0.0,0.0,511.0,0.0,0.0,0.0,0.0,0.2,0.0,4634.0,0.0,0.0,0.0,511.0,0.0,0.0,223.0,33.32,0.0,0.0,0.0,15.86,15.86,3673116.0,119679942.43,0.0,176.14,15.91,31.51,0.2457,32.48,0.2772,47.64
2006-09-26,1206132.0,39373248.62,4.49,14.45,2.39,57.41,1.0,19183609.39,689262.0,587657.0,22500426.23,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.19,0.0,3828.0,0.0,0.0,0.0,765.0,0.0,0.0,794.0,32.92,0.1,0.0,0.0,15.81,15.81,3669388.0,119784340.36,0.0,175.27,15.81,31.71,0.2457,32.29,0.2767,47.73
2006-09-27,1198078.0,39798634.51,4.46,13.97,2.37,57.0,1.0,19156347.05,693218.0,576673.0,23027824.42,0.0,5483.0,2018.0,0.07,0.27,0.0,0.0,0.18,1517.0,3545.0,0.0,5483.0,0.07,2018.0,0.0,0.0,12500.0,33.08,0.58,0.0,0.0,15.95,15.95,3653118.0,121351955.48,0.0,175.84,15.84,30.9,0.2444,32.75,0.2757,48.57
2006-09-28,1178421.0,39024759.31,4.39,13.3,2.33,56.77,1.0,18716813.98,684989.0,565187.0,22684194.24,0.0,0.0,108.0,0.18,0.0,0.0,0.0,0.07,1013.0,2854.0,0.0,0.0,0.18,108.0,0.0,0.0,12500.0,33.23,0.58,0.27,0.0,15.81,15.81,3647196.0,120781067.26,5483.0,176.64,15.83,30.18,0.2419,32.76,0.272,48.42
2006-09-29,1119601.0,37551623.16,4.17,12.65,2.22,53.91,1.0,17173345.46,679325.0,512023.0,22784685.26,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.28,0.0,5693.0,0.0,0.0,0.0,30.0,0.0,0.0,53163.0,32.93,2.57,0.0,0.0,15.68,15.68,3652648.0,122510484.76,0.0,177.31,15.66,28.79,0.2477,34.38,0.2585,49.04
2006-10-02,1108577.0,37090892.8,4.13,12.34,2.2,53.7,1.0,16780447.37,678782.0,501536.0,22710763.79,0.0,0.0,3.0,0.14,0.0,0.0,0.0,0.0,1469.0,546.0,0.0,0.0,0.14,3.0,0.0,0.0,11956.0,33.14,0.56,0.0,0.0,15.67,15.67,3652078.0,122191632.68,0.0,178.29,15.67,28.47,0.2494,34.7,0.256,48.92
2006-10-03,1113150.0,37419000.91,4.14,12.36,2.2,53.97,1.0,16834264.45,684105.0,500790.0,22996474.53,0.0,0.0,6578.0,0.0,0.0,0.0,0.0,0.27,0.0,5715.0,0.0,0.0,0.0,6578.0,0.0,4461.0,746.0,33.43,0.03,0.0,0.0,15.82,15.82,3640455.0,122375411.2,0.0,177.84,15.82,28.33,0.2504,35.05,0.2574,49.15
2006-10-04,1122978.0,38394530.37,4.18,12.13,2.22,54.69,1.0,17223104.89,691117.0,503748.0,23629236.41,0.0,6054.0,2928.0,0.2,0.3,0.0,0.0,0.09,2958.0,1970.0,0.0,6054.0,0.2,2928.0,0.0,0.0,0.0,33.96,0.0,0.0,0.0,16.19,16.19,3578518.0,122349251.75,0.0,177.22,16.08,28.01,0.2506,35.4,0.263,49.99
2006-10-05,1112277.0,39291468.22,4.14,11.83,2.2,54.64,1.0,17667502.19,682960.0,500138.0,24125735.89,0.0,0.0,7645.0,0.19,0.0,0.0,0.0,0.42,1723.0,9749.0,0.0,0.0,0.19,7645.0,0.0,0.0,5333.0,33.94,0.24,0.3,0.0,16.07,16.07,3567120.0,126009422.22,6054.0,178.66,15.96,28.12,0.2514,35.19,0.2617,51.65
2006-10-06,1118638.0,39669187.35,4.16,11.33,2.22,56.72,1.0,17691799.81,689120.0,498894.0,24437602.14,0.0,0.0,10437.0,0.37,0.0,0.0,0.0,0.05,83.0,4431.0,0.0,0.0,0.37,10437.0,0.0,154.0,1327.0,35.63,0.02,0.0,0.0,16.29,16.29,3542407.0,125620984.59,0.0,181.81,16.39,27.64,0.2522,35.74,0.2644,51.85
2006-10-09,1119034.0,39377091.61,4.17,11.18,2.22,56.66,1.0,17569355.53,689124.0,499293.0,24249217.52,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,399.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,35.58,0.0,0.0,0.0,16.28,16.28,3542550.0,124656905.76,0.0,181.67,16.38,27.63,0.2522,35.73,0.2644,51.45
2006-10-10,1224144.0,43285060.24,4.56,11.66,2.42,61.81,1.0,20334548.65,696542.0,575081.0,24629342.98,0.0,0.0,5162.0,5.0,0.0,0.0,0.0,0.66,99649.0,12744.0,0.0,0.0,5.0,5162.0,0.0,15000.0,0.0,35.84,0.0,0.0,1.24,16.49,16.49,3528632.0,124770491.6,0.0,180.45,16.57,26.78,0.2567,34.12,0.2897,51.7
2006-10-11,1159897.0,41092651.01,4.32,11.08,2.3,58.76,1.0,21596034.83,630170.0,609578.0,22325565.02,1.77,4002.0,22385.0,0.08,0.21,0.0,34170.0,4.86,327.0,95991.0,1.77,4002.0,0.08,22385.0,0.0,3232.0,0.0,32.59,0.0,0.0,0.0,14.89,14.89,3601992.0,127610813.88,0.0,186.1,14.9,28.19,0.239,28.89,0.2741,51.8
2006-10-12,1171935.0,41759589.69,4.36,11.29,2.32,59.35,1.0,21903727.65,635077.0,614703.0,22629714.91,0.0,0.0,11968.0,0.0,0.0,5000.0,0.0,0.17,126.0,3359.0,0.0,0.0,0.0,11968.0,0.26,300.0,0.0,32.82,0.0,0.21,0.0,15.08,15.08,3576895.0,127455590.61,4002.0,185.32,15.05,27.98,0.233,28.2,0.2782,52.1
2006-10-13,1430133.0,50568718.27,5.32,13.5,2.83,73.2,1.0,31177630.49,644469.0,881734.0,22788070.26,0.0,0.0,9787.0,13.48,0.0,9407.0,0.0,0.01,259473.0,549.0,0.0,0.0,13.48,9787.0,0.49,154.0,1849.0,33.57,0.0,0.0,0.0,15.33,15.33,3559779.0,125871832.44,0.0,184.65,15.38,23.05,0.2625,39.11,0.3402,51.7
2006-10-16,1431032.0,49377089.91,5.33,13.68,2.83,72.8,1.0,30536235.08,642122.0,884992.0,22156119.31,0.0,0.0,1206.0,0.47,0.0,0.0,0.0,0.26,8862.0,3577.0,0.0,0.0,0.47,1206.0,0.0,24.0,5604.0,33.07,0.4,0.0,0.0,15.39,15.39,3529797.0,121793994.71,0.0,181.22,15.43,22.74,0.2591,38.86,0.343,50.45
2006-10-17,1429408.0,49272173.43,5.32,13.59,2.83,71.81,1.0,30466502.68,643723.0,883847.0,22189347.82,0.0,0.0,6511.0,0.34,0.0,0.0,0.0,0.27,6410.0,4910.0,0.0,0.0,0.34,6511.0,0.0,0.0,7555.0,32.43,0.64,0.0,0.0,15.56,15.56,3492692.0,120394265.29,0.0,177.24,15.47,22.53,0.2596,39.17,0.3456,50.4
2006-10-18,1435363.0,49870122.41,5.55,13.85,2.9,72.07,1.0,30794013.55,653564.0,886314.0,22707368.57,0.0,4002.0,19345.0,0.92,0.2,0.0,0.0,1.01,18708.0,20239.0,0.0,4002.0,0.92,19345.0,0.0,6732.0,16242.0,32.96,0.84,0.0,0.0,16.22,16.22,3376914.0,117327194.96,0.0,170.75,16.18,22.72,0.2627,39.98,0.3561,50.8
2006-10-19,1427634.0,49503945.81,5.52,13.97,2.88,71.72,1.0,30573506.61,657941.0,881703.0,22814443.76,0.0,0.0,8454.0,0.7,0.0,0.0,0.0,0.0,13941.0,75.0,0.0,0.0,0.7,8454.0,0.0,0.0,18551.0,33.24,0.96,0.2,0.0,16.34,16.34,3368276.0,116796708.8,4002.0,170.72,16.3,23.53,0.2588,38.92,0.3546,50.7
2006-10-20,1413791.0,48733850.2,5.47,14.46,2.86,71.12,1.0,29900292.95,651731.0,867421.0,22465386.27,0.0,0.0,475.0,0.32,0.0,0.0,0.0,0.33,6199.0,6685.0,0.0,0.0,0.32,475.0,0.0,0.0,20482.0,33.01,1.02,0.0,0.0,16.21,16.21,3369286.0,116140419.05,0.0,170.46,16.22,23.8,0.2564,38.34,0.3516,50.4
2006-10-23,1375870.0,47803102.99,5.32,14.42,2.78,69.08,1.0,29002965.01,646481.0,834764.0,22461277.46,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.27,0.0,5309.0,0.0,0.0,0.0,60.0,0.0,0.0,32657.0,32.69,1.7,0.0,0.0,16.2,16.2,3343217.0,116156429.43,0.0,169.08,16.2,24.09,0.2511,37.11,0.3449,50.8
2006-10-24,1344848.0,47139182.44,5.2,14.12,2.72,67.61,1.0,28174365.54,646410.0,803795.0,22657756.8,0.0,0.0,19.0,0.12,0.0,0.0,0.0,0.0,1905.0,90.0,0.0,0.0,0.12,19.0,0.0,0.0,32874.0,32.82,1.7,0.0,0.0,16.22,16.22,3338002.0,117002579.67,0.0,169.86,16.19,24.7,0.2452,35.43,0.3375,51.25
2006-10-25,1331771.0,46771896.12,5.15,14.14,2.69,67.2,1.0,28082854.08,625173.0,799624.0,21956122.05,0.0,4002.0,84.0,0.43,0.21,0.0,0.0,1.27,7517.0,25323.0,0.0,4002.0,0.43,84.0,0.0,0.0,11689.0,31.96,0.6,0.0,0.0,15.49,15.49,3412081.0,119832537.35,0.0,174.55,15.48,23.64,0.2503,36.53,0.3299,51.35
2006-10-26,1306587.0,45306578.61,5.05,14.23,2.64,65.87,1.0,26992808.78,611202.0,778440.0,21193744.82,0.0,0.0,10.0,0.03,0.0,0.0,0.0,0.52,930.0,9979.0,0.0,0.0,0.03,10.0,0.0,0.0,22114.0,31.21,1.13,0.21,0.0,15.23,15.23,3401701.0,117955737.93,4002.0,173.52,15.24,24.17,0.253,36.5,0.3256,50.7
2006-10-27,1293612.0,44812426.44,5.0,14.24,2.61,64.8,1.0,26514465.85,609160.0,765400.0,21102106.11,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.11,0.0,2123.0,0.0,0.0,0.0,81.0,0.0,0.0,13040.0,30.78,0.77,0.0,0.0,15.16,15.16,3409359.0,118104693.99,0.0,172.77,15.12,24.26,0.2575,36.99,0.3219,50.65
2006-10-30,1251026.0,43037723.95,4.84,14.1,2.53,62.73,1.0,24887121.72,608576.0,723422.0,20936196.28,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.04,0.0,650.0,0.0,0.0,0.0,66.0,0.0,0.0,41978.0,30.81,2.09,0.0,0.0,15.24,15.24,3384151.0,116421366.58,0.0,171.19,15.25,24.39,0.2535,37.63,0.3133,50.3
2006-10-31,1248409.0,43033077.16,4.83,13.96,2.52,62.28,1.0,24978342.68,604883.0,724633.0,20850519.99,0.0,0.0,67.0,0.08,0.0,0.0,0.0,0.53,1631.0,9760.0,0.0,0.0,0.08,67.0,0.0,6000.0,420.0,30.37,0.09,0.0,0.0,15.16,15.16,3386405.0,116730516.73,0.0,170.75,15.1,24.06,0.2534,37.81,0.3128,50.4
2006-11-01,1232518.0,42948938.42,4.77,13.8,2.49,61.63,1.0,25052089.67,589114.0,718927.0,20528560.97,0.0,4002.0,1138.0,0.0,0.2,0.0,0.0,0.81,0.0,16570.0,0.0,4002.0,0.0,1138.0,0.0,1661.0,5705.0,29.71,0.25,0.3,0.0,14.8,14.8,3390895.0,118160822.44,6000.0,171.45,14.77,23.59,0.2556,38.25,0.3097,50.95
2006-11-02,1192904.0,41242181.54,4.61,13.67,2.41,59.91,1.0,23858430.4,584315.0,690090.0,20201479.17,0.0,6000.0,1409.0,0.15,0.3,0.0,0.0,0.4,1643.0,8206.0,0.0,6000.0,0.15,1409.0,0.0,0.0,30480.0,29.72,1.57,0.2,0.0,15.86,15.86,3101038.0,107211956.85,4002.0,157.36,15.89,23.85,0.2594,38.1,0.3237,50.55
2006-11-03,1190147.0,41594554.89,4.6,13.75,2.41,59.66,1.0,24060945.81,582580.0,688457.0,20360640.99,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.09,0.0,1773.0,0.0,0.0,0.0,37.0,0.0,0.0,1634.0,29.55,0.11,0.0,0.0,15.81,15.81,3101685.0,108401068.94,0.0,157.33,15.81,23.77,0.2595,38.2,0.323,51.1
2006-11-06,1191137.0,42240149.91,4.61,13.75,2.41,59.97,1.0,24450723.1,585625.0,689490.0,20767458.14,0.0,0.0,3138.0,0.15,0.0,0.0,0.0,0.0,1660.0,93.0,0.0,0.0,0.15,3138.0,0.0,0.0,627.0,29.92,0.03,0.0,0.0,15.81,15.81,3117694.0,110559794.49,0.0,159.82,15.77,23.82,0.2595,38.1,0.3216,51.85
2006-11-07,1188545.0,42961120.1,4.6,13.79,2.4,60.32,1.0,24981930.46,581342.0,691140.0,21013174.49,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.21,1650.0,4283.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,30.08,0.0,0.0,0.0,15.77,15.77,3105166.0,112239258.46,0.0,161.53,15.7,23.81,0.2587,37.92,0.3224,52.85
2006-11-08,1213976.0,43299151.77,4.7,14.35,2.45,62.49,1.0,24830913.77,602546.0,696183.0,21491142.08,0.0,4002.0,16516.0,0.49,0.21,0.0,0.0,0.0,5043.0,0.0,0.0,4002.0,0.49,16516.0,0.0,685.0,0.0,31.81,0.0,0.0,0.0,15.1,15.1,3386882.0,120800672.94,0.0,177.62,15.19,25.14,0.2555,36.83,0.3043,52.15
2006-11-09,1209211.0,43211899.65,4.68,14.85,2.44,61.63,1.0,24849653.8,605968.0,695375.0,21654639.6,0.0,0.0,7490.0,0.0,0.0,0.0,0.0,0.01,0.0,66.0,0.0,0.0,0.0,7490.0,0.0,0.0,808.0,31.49,0.19,0.21,0.0,15.19,15.19,3382111.0,120861819.11,4002.0,176.0,15.18,24.78,0.2562,37.17,0.3032,52.25
2006-11-10,1209077.0,43372497.15,4.68,14.7,2.44,61.76,1.0,24939929.32,608545.0,695240.0,21829971.36,0.0,0.0,2586.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2586.0,0.0,0.0,135.0,31.74,0.0,0.0,0.0,15.25,15.25,3382310.0,121331586.69,0.0,176.47,15.24,24.83,0.2562,37.13,0.303,52.45
2006-11-13,1217193.0,44121502.22,4.71,15.0,2.46,62.26,1.0,25497278.39,610402.0,703401.0,22126197.9,0.0,0.0,1934.0,0.46,0.0,0.0,0.0,0.0,8160.0,77.0,0.0,0.0,0.46,1934.0,0.0,0.0,0.0,31.91,0.0,0.0,0.0,15.27,15.27,3386969.0,122772773.29,0.0,177.32,15.25,24.61,0.2529,36.84,0.3045,53.0
2006-11-14,1160405.0,42023336.49,4.49,14.09,2.34,59.82,1.0,22988121.83,622155.0,634779.0,22530951.62,0.0,13817.0,0.0,0.14,0.73,0.0,0.0,0.0,2555.0,223.0,0.0,13817.0,0.14,0.0,0.0,11976.0,71177.0,32.91,3.56,0.72,0.0,15.66,15.66,3350028.0,121319154.86,13817.0,176.38,15.73,25.95,0.2531,38.49,0.2921,52.95
2006-11-15,1078732.0,38844265.37,4.17,13.44,2.18,55.61,1.0,18971297.63,618032.0,526846.0,22254831.61,0.0,4002.0,2760.0,0.15,0.21,0.0,0.0,0.56,2968.0,10886.0,0.0,4002.0,0.15,2760.0,0.0,0.0,110901.0,32.67,5.74,0.0,0.0,15.55,15.55,3355379.0,120824479.39,0.0,176.65,15.61,27.27,0.2677,41.4,0.2715,52.65
2006-11-16,1078971.0,38483898.43,4.17,13.76,2.18,55.52,1.0,18804900.91,617916.0,527232.0,22039347.29,0.0,0.0,85.0,0.01,0.0,0.0,0.0,0.01,386.0,200.0,0.0,0.0,0.01,85.0,0.0,0.0,0.0,32.53,0.0,0.0,0.0,15.49,15.49,3371862.0,120264951.26,0.0,176.67,15.55,27.23,0.2677,41.42,0.2704,52.15
2006-11-17,1073253.0,38279953.25,4.15,14.68,2.17,54.8,1.0,18877947.38,610173.0,529280.0,21763175.99,0.0,0.0,163.0,0.05,0.0,0.0,0.0,0.44,2048.0,7906.0,0.0,0.0,0.05,163.0,0.0,0.0,0.0,31.76,0.0,0.0,0.0,15.21,15.21,3401560.0,121324196.42,0.0,177.3,15.19,27.23,0.2713,41.82,0.2675,52.15
2006-11-20,1073011.0,38087854.28,4.15,15.02,2.17,54.82,1.0,18794903.28,601354.0,529490.0,21345804.96,0.0,0.0,66.0,0.01,0.0,0.0,0.0,0.46,210.0,8885.0,0.0,0.0,0.01,66.0,0.0,0.0,0.0,31.34,0.0,0.0,0.0,15.06,15.06,3390473.0,120349037.95,0.0,176.73,15.06,27.21,0.2712,41.82,0.2688,51.9
2006-11-21,1069812.0,37608460.75,4.14,16.03,2.16,54.42,1.0,18543385.69,608671.0,527486.0,21397385.16,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.07,386.0,1251.0,0.0,0.0,0.0,58.0,0.0,8510.0,2390.0,31.5,0.12,0.0,0.0,15.19,15.19,3399293.0,119499666.65,0.0,175.92,15.19,27.11,0.271,41.84,0.2669,51.4
2006-11-22,1057842.0,37440887.53,4.09,16.04,2.14,53.35,1.0,18557739.16,598074.0,524324.0,21168020.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,858.0,10597.0,0.0,0.0,0.0,0.0,0.0,0.0,4021.0,30.59,0.23,0.0,0.0,14.9,14.9,3416170.0,120910718.94,0.0,175.9,14.81,26.49,0.2719,42.3,0.2635,51.75
2006-11-23,1056337.0,37712729.83,4.09,16.56,2.13,53.63,1.0,18684373.33,597543.0,523351.0,21333133.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.03,0.0,577.0,0.0,0.0,0.0,46.0,0.0,0.0,972.0,30.91,0.02,0.0,0.0,14.95,14.95,3399826.0,121378612.5,0.0,176.34,14.91,26.66,0.2717,42.17,0.2643,52.2
2006-11-24,1048316.0,37605613.8,4.05,17.92,2.12,53.31,1.0,18711583.38,588662.0,521615.0,21116720.37,0.0,0.0,3008.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3008.0,0.0,0.0,1736.0,30.53,0.08,0.6,0.0,14.37,14.37,3507935.0,125838057.29,11864.0,182.65,14.32,26.21,0.2711,42.34,0.2559,52.45
2006-11-27,1153482.0,40786490.68,4.46,20.36,2.33,53.35,1.0,22107789.78,599754.0,625230.0,21206972.4,0.0,0.0,12103.0,0.0,0.0,0.0,0.0,0.06,108444.0,1012.0,0.0,0.0,0.0,12103.0,0.0,0.0,4829.0,30.96,0.23,0.0,0.0,13.27,13.27,3920001.0,138609084.73,0.0,182.5,14.5,26.43,0.2694,41.98,0.2552,51.7
2006-11-28,1052551.0,37073650.56,4.07,19.47,2.13,53.33,1.0,18310642.94,599389.0,519854.0,21112077.55,0.0,0.0,1498.0,0.12,0.0,0.0,0.0,0.08,2528.0,9251.0,0.0,0.0,0.12,1498.0,0.0,7388.0,107903.0,30.86,0.0,0.0,0.0,14.6,14.6,3505171.0,123461461.53,0.0,180.43,14.61,26.18,0.2688,42.05,0.2564,51.5
2006-11-29,1057438.0,37896680.91,4.09,19.58,2.14,53.63,1.0,18743560.94,601152.0,523005.0,21544209.23,0.0,0.0,12.0,0.18,0.0,0.0,0.0,0.0,3231.0,48.0,0.0,0.0,0.18,12.0,0.0,1800.0,80.0,31.02,0.0,0.0,0.0,14.65,14.65,3501903.0,125501921.21,0.0,180.91,14.64,26.11,0.2667,41.8,0.2577,52.4
2006-11-30,841944.0,29655510.89,3.26,15.73,1.7,42.52,1.0,12317400.94,569568.0,349701.0,20061702.47,0.0,0.0,29780.0,0.13,0.0,0.0,0.0,3.58,2605.0,71364.0,0.0,0.0,0.13,29780.0,0.0,10000.0,84474.0,28.5,3.93,0.0,4.65,12.48,12.48,3995775.0,140741841.54,0.0,184.3,13.39,33.45,0.256,35.68,0.1844,51.5
2006-12-01,1345002.0,47374553.96,5.2,24.94,2.72,42.11,1.0,31735867.11,554558.0,901007.0,19533010.28,13.66,0.0,8064.0,0.0,0.0,0.0,768815.0,1.19,0.0,23074.0,13.66,0.0,0.0,8064.0,0.0,0.0,217509.0,26.87,10.85,0.0,2.13,11.71,11.71,4180027.0,147231687.88,0.0,183.13,12.79,30.66,0.2289,32.94,0.2841,51.5
2006-12-04,1314158.0,48175623.9,5.08,24.61,2.66,42.73,1.0,32025606.36,554845.0,873610.0,20340023.08,2.4,0.0,2690.0,0.27,0.0,10000.0,46888.0,0.0,5344.0,2403.0,2.4,0.0,0.27,2690.0,0.51,0.0,42741.0,27.17,0.18,0.0,0.0,11.74,11.74,4169327.0,152843059.58,0.0,187.44,12.66,30.33,0.2239,32.46,0.2782,53.6
2006-12-05,1320633.0,47871054.0,5.11,23.28,2.67,44.38,1.0,31885109.65,558454.0,879624.0,20243157.33,0.0,0.0,3610.0,0.67,0.0,0.0,0.0,0.0,6014.0,0.0,0.0,0.0,0.67,3610.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,11.89,11.89,4137475.0,149977540.44,0.0,189.83,13.01,30.43,0.2248,32.53,0.2812,53.0
2006-12-06,1316822.0,47417693.38,5.09,22.83,2.66,44.41,1.0,31551000.07,559299.0,876193.0,20139903.87,0.0,0.0,692.0,0.42,0.0,0.0,0.0,0.01,5690.0,555.0,0.0,0.0,0.42,692.0,0.0,708.0,9120.0,28.2,0.16,0.0,0.0,11.98,11.98,4107928.0,147923159.19,0.0,188.63,13.01,30.11,0.221,32.14,0.2821,52.65
2006-12-07,1315647.0,47645327.78,5.09,22.3,2.66,44.28,1.0,31640169.49,567229.0,873691.0,20541841.11,0.0,0.0,1192.0,0.12,0.0,0.0,0.0,0.0,2937.0,0.0,0.0,0.0,0.12,1192.0,0.0,6738.0,5439.0,28.38,0.09,0.0,0.0,12.07,12.07,4133715.0,149699886.16,0.0,189.93,13.0,29.96,0.2198,32.04,0.2799,52.95
2006-12-08,1318838.0,47941287.79,5.1,22.22,2.67,45.38,1.0,31885454.11,566859.0,877151.0,20605980.76,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,15963.0,371.0,0.0,0.0,0.84,0.0,0.0,0.0,12503.0,28.64,0.0,0.0,0.0,11.97,11.97,4167248.0,151484288.19,0.0,192.85,12.93,29.48,0.2155,31.32,0.2786,53.15
2006-12-11,1326907.0,48143853.44,5.13,22.37,2.68,45.85,1.0,32129983.9,566393.0,885544.0,20550303.51,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,8393.0,465.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,28.62,0.0,0.0,0.0,11.96,11.96,4167842.0,151220827.38,0.0,193.56,12.88,29.14,0.2136,31.23,0.2803,53.05
2006-12-12,864638.0,31519295.54,3.34,14.82,1.75,45.69,1.0,16137527.32,528329.0,442685.0,19259572.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,40079.0,0.0,0.0,0.0,0.0,0.0,2015.0,442858.0,27.96,0.08,0.0,0.0,12.64,12.64,3650345.0,133068755.78,0.0,193.89,12.6,29.19,0.2151,31.43,0.2069,53.3
2006-12-13,858826.0,31601117.03,3.32,14.53,1.74,45.74,1.0,16073251.56,531865.0,436824.0,19570353.15,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,0.0,0.0,0.0,1003.0,0.0,3465.0,5862.0,28.43,0.2,0.0,0.0,12.87,12.87,3600638.0,132488050.93,0.0,192.66,12.86,29.45,0.2164,31.5,0.2078,53.8
2006-12-14,930142.0,34098008.89,3.6,15.37,1.88,49.97,1.0,18627647.88,529524.0,508134.0,19411782.35,0.0,0.0,7.0,4.02,0.0,0.0,0.0,0.12,72569.0,2348.0,0.0,0.0,4.02,7.0,0.0,0.0,1258.0,28.58,0.04,0.0,0.0,12.83,12.83,3599093.0,131938892.25,0.0,193.69,12.86,27.18,0.2362,36.96,0.2253,53.6
