DATE,BEN FP Equity_DX_SI_QTY,BEN FP Equity_DX_SHORT_INTEREST_VALUE,BEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BEN FP Equity_DX_SI_MV,BEN FP Equity_DX_DSS,BEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BEN FP Equity_DX_SUPPLY_SI_QTY,BEN FP Equity_DX_BROKER_SI_QTY,BEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BEN FP Equity_DX_BROKER_SI_MV_NEW_x,BEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BEN FP Equity_DX_BROKER_SI_MV_INC_x,BEN FP Equity_DX_SUPPLY_SI_MV_NEW,BEN FP Equity_DX_BROKER_SI_QTY_ADD,BEN FP Equity_DX_BROKER_SI_QTY_NEW,BEN FP Equity_DX_SUPPLY_SI_MV_DEC,BEN FP Equity_DX_BROKER_SI_QTY_INC,BEN FP Equity_DX_SUPPLY_SI_QTY_DEC,BEN FP Equity_DX_BROKER_SI_MV_NEW_y,BEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BEN FP Equity_DX_BROKER_SI_MV_INC_y,BEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BEN FP Equity_DX_BROKER_SI_MV_ADD,BEN FP Equity_DX_SUPPLY_SI_QTY_ADD,BEN FP Equity_DX_BROKER_SI_QTY_DEC,BEN FP Equity_DX_SUPPLY_SI_MV,BEN FP Equity_DX_BROKER_SI_MV_DEC,BEN FP Equity_DX_SUPPLY_SI_MV_RMV,BEN FP Equity_DX_BROKER_SI_MV_RMV,BEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BEN FP Equity_DX_UTILIZATION_QUANTITY,BEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BEN FP Equity_DX_ACTIVE_UTILIZATION_MV,BEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BEN FP Equity_DX_BROKER_SI_CON_RATIO,BEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BEN FP Equity_DX_DEMAND_SUPPLY_RATIO,BEN FP Equity_PX_LAST
2023-11-10,220758.0,2428338.0,0.63,2.11,0.27,2.5,0.0,2022031.0,156514.0,183821.0,1721654.0,0.0,0.0,16648.0,0.21,0.0,1348.0,0.0,0.23,20681.0,15176.0,0.0,0.0,0.21,16648.0,0.02,2500.0,15176.0,1.77,0.24,0.0,0.0,3.15,3.15,4812251.0,52934761.0,0.0,53.99,3.17,22.04,0.2492,41.72,0.0444,11.0
2023-11-13,210295.0,2342686.3,0.6,2.19,0.25,2.34,0.0,1934806.34,128917.0,173681.0,1436135.38,0.0,0.0,17763.0,0.39,0.0,2896.0,0.0,0.56,35900.0,48936.0,0.0,0.0,0.39,17763.0,0.03,3576.0,48936.0,1.42,0.56,0.0,0.0,2.6,2.6,4838467.0,53900522.38,0.0,53.35,2.6,21.63,0.1992,31.84,0.0423,11.14
2023-11-14,171629.0,1932542.54,0.49,1.81,0.21,1.93,0.0,1531810.4,89733.0,136040.0,1010393.58,0.0,0.0,0.0,0.02,0.0,5718.0,0.0,0.49,1543.0,44902.0,0.0,0.0,0.02,0.0,0.06,5718.0,44902.0,1.0,0.5,0.0,0.0,1.81,1.81,4873315.0,54873526.9,0.0,54.1,1.81,20.3,0.2328,39.21,0.0346,11.26
2023-11-15,171629.0,1953138.02,0.49,1.78,0.21,1.96,0.0,1548135.2,89733.0,136040.0,1021161.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,1.72,1.72,5127288.0,58348537.44,0.0,57.89,1.72,20.56,0.2317,38.97,0.0329,11.38
2023-11-16,177042.0,2000574.6,0.5,1.81,0.21,2.04,0.0,1598418.9,95146.0,141453.0,1075149.8,0.0,0.0,5413.0,0.06,0.0,0.0,0.0,0.0,5413.0,0.0,0.0,0.0,0.06,5413.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,1.83,1.83,5113975.0,57787917.5,0.0,58.12,1.83,19.94,0.221,37.88,0.034,11.3
2023-11-17,173933.0,1982836.2,0.49,1.8,0.21,1.99,0.0,1577121.6,92037.0,138344.0,1049221.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,3109.0,0.0,0.0,0.0,0.0,0.0,0.0,3109.0,1.04,0.04,0.0,0.0,1.77,1.77,5115967.0,58322023.8,0.0,57.88,1.77,20.18,0.227,38.55,0.0334,11.4
2023-11-20,165911.0,1894703.62,0.47,1.74,0.2,1.91,0.0,1488277.24,84015.0,130322.0,959451.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,8022.0,0.0,0.0,0.0,0.0,0.0,0.0,8022.0,0.96,0.09,0.0,0.0,1.63,1.63,5084858.0,58069078.36,0.0,57.91,1.63,21.2,0.247,40.4,0.0321,11.42
2023-11-21,172166.0,1921372.56,0.49,1.81,0.21,1.99,0.0,1524199.32,90270.0,136577.0,1007413.2,0.0,0.0,0.0,0.0,0.0,6255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,6255.0,0.0,1.03,0.0,0.0,0.0,1.75,1.75,5078603.0,56677209.48,0.0,57.7,1.76,20.6,0.231,38.98,0.0333,11.16
2023-11-22,166166.0,1904262.36,0.47,1.72,0.2,1.88,0.0,1496412.42,90270.0,130577.0,1034494.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.02,0.08,0.0,0.0,1.75,1.75,5067749.0,58076403.54,0.0,57.04,1.75,17.46,0.2332,40.23,0.0322,11.46
2023-11-23,166166.0,1871029.16,0.47,1.71,0.2,1.92,0.0,1470297.02,90270.0,130577.0,1016440.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,1.75,1.75,5054606.0,56914863.56,0.0,57.38,1.77,17.5,0.2342,40.42,0.0323,11.26
2023-11-24,165439.0,1872769.48,0.47,1.72,0.2,1.88,0.0,1469902.0,84015.0,129850.0,951049.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,6255.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,0.95,0.01,0.0,0.0,1.63,1.63,5071249.0,57406538.68,0.0,57.15,1.63,17.53,0.2357,40.56,0.0321,11.32
2023-11-27,171702.0,1940232.6,0.49,1.86,0.21,1.97,0.0,1541014.9,89806.0,136373.0,1014807.8,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,6523.0,260.0,0.0,0.0,0.08,0.0,0.0,6051.0,0.0,1.02,0.0,0.0,0.0,1.74,1.74,5065508.0,57240240.4,0.0,57.29,1.75,20.55,0.2318,39.04,0.0333,11.3
2023-11-28,174793.0,1978656.76,0.5,1.92,0.21,2.0,0.0,1575789.28,89897.0,139204.0,1017634.04,0.0,0.0,3260.0,0.07,0.0,0.0,0.0,0.04,6000.0,3169.0,0.0,0.0,0.07,3260.0,0.0,0.0,3169.0,1.02,0.04,0.0,0.0,1.75,1.75,5059040.0,57268332.8,0.0,57.1,1.75,21.88,0.2435,40.05,0.0339,11.32
2023-11-29,172488.0,1952564.16,0.49,1.92,0.21,1.98,0.0,1549696.68,87592.0,136899.0,991541.44,0.0,0.0,0.0,0.0,0.0,577.0,0.0,0.03,0.0,2882.0,0.0,0.0,0.0,0.0,0.01,577.0,2882.0,1.0,0.03,0.0,0.0,1.7,1.7,5061287.0,57293768.84,0.0,57.31,1.71,22.26,0.2495,40.52,0.0335,11.32
2023-11-30,180718.0,2031270.32,0.51,2.03,0.22,2.07,0.0,1606825.44,93649.0,142956.0,1052614.76,0.0,0.0,3884.0,0.04,0.0,2173.0,0.0,0.0,3884.0,0.0,0.0,0.0,0.04,3884.0,0.02,2173.0,0.0,1.07,0.0,0.0,0.0,1.82,1.82,5043146.0,56684961.04,0.0,57.14,1.84,21.38,0.2284,38.63,0.0352,11.24
2023-12-01,185824.0,2099811.2,0.53,2.06,0.22,2.12,0.0,1673100.6,98755.0,148062.0,1115931.5,0.0,0.0,9567.0,0.06,0.0,0.0,0.0,0.05,5106.0,4461.0,0.0,0.0,0.06,9567.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,1.93,1.93,5027007.0,56805179.1,0.0,56.62,1.93,20.64,0.2179,37.6,0.0363,11.3
2023-12-04,176976.0,2006907.84,0.5,1.99,0.21,2.03,0.0,1578686.76,89907.0,139214.0,1019545.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8848.0,0.0,0.0,0.0,0.0,0.0,0.0,8848.0,1.02,0.1,0.0,0.0,1.75,1.75,5045151.0,57212012.34,0.0,57.05,1.76,21.75,0.2378,39.46,0.0345,11.34
2023-12-05,183349.0,2093845.58,0.52,2.06,0.22,2.11,0.0,1622108.22,92734.0,142041.0,1059022.28,0.0,0.0,5000.0,0.06,0.0,0.0,0.0,0.07,5000.0,6099.0,0.0,0.0,0.06,5000.0,0.0,3926.0,2173.0,1.06,0.02,0.0,0.0,1.8,1.8,5047337.0,57640588.54,0.0,57.36,1.81,20.91,0.2448,40.76,0.0357,11.42
2023-12-06,194328.0,2226998.88,0.55,2.18,0.23,2.25,0.0,1678225.32,97135.0,146442.0,1113167.1,0.0,0.0,5000.0,0.09,0.0,0.0,0.0,0.03,7297.0,2896.0,0.0,0.0,0.09,5000.0,0.0,2297.0,2896.0,1.12,0.03,0.0,0.0,1.88,1.88,5066639.0,58063682.94,0.0,57.97,1.9,19.73,0.2424,40.98,0.0376,11.46
2023-12-07,188328.0,2030175.84,0.53,2.17,0.23,2.17,0.0,1513964.76,97135.0,140442.0,1047115.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.12,0.07,0.0,0.0,1.89,1.89,5054520.0,54487725.6,0.0,57.01,1.92,17.17,0.2476,42.63,0.0366,10.78
2023-12-08,199276.0,2184064.96,0.57,2.0,0.24,2.19,0.0,1659234.4,108083.0,151390.0,1184589.68,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,10948.0,0.0,0.0,0.0,0.12,0.0,0.0,10948.0,0.0,1.18,0.0,0.0,0.0,2.15,2.15,4920589.0,53929655.44,0.0,53.29,2.16,16.08,0.2248,39.84,0.0396,10.96
2023-12-11,242963.0,2696889.3,0.69,2.27,0.29,2.7,0.0,1868951.4,134067.0,168374.0,1488143.7,0.0,0.0,29000.0,0.33,0.0,0.0,0.0,0.03,29000.0,3016.0,0.0,0.0,0.33,29000.0,0.0,0.0,12016.0,1.49,0.14,0.0,0.0,2.68,2.68,4869266.0,54048852.6,0.0,53.56,2.71,19.36,0.271,44.53,0.0486,11.1
2023-12-12,220502.0,2359371.4,0.63,1.99,0.27,2.46,0.0,1614769.1,121606.0,150913.0,1301184.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,15948.0,0.0,0.0,0.0,0.0,0.0,3487.0,17461.0,1.35,0.18,0.0,0.0,2.49,2.49,4767007.0,51006974.9,0.0,52.32,2.51,18.73,0.2929,47.33,0.0451,10.7
2023-12-13,218739.0,2301134.28,0.62,1.94,0.26,2.37,0.0,1569058.0,113843.0,149150.0,1197628.36,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.09,6000.0,7763.0,0.0,0.0,0.05,0.0,0.0,0.0,7763.0,1.23,0.12,0.0,0.0,2.32,2.32,4786208.0,50350908.16,0.0,50.82,2.37,19.4,0.2819,45.03,0.0446,10.52
2023-12-14,248739.0,2761002.9,0.71,2.17,0.3,2.69,0.0,1822065.0,128843.0,164150.0,1430157.3,0.0,0.0,5000.0,0.04,0.0,10000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.04,5000.0,0.11,10000.0,0.0,1.4,0.0,0.0,0.0,2.63,2.63,4777062.0,53025388.2,0.0,50.31,2.71,19.9,0.243,41.01,0.0507,11.1
2023-12-15,265218.0,3050007.0,0.75,2.26,0.32,3.0,0.0,2038846.5,146984.0,177291.0,1690316.0,0.0,0.0,8313.0,0.03,0.0,15753.0,0.0,0.0,2388.0,0.0,0.0,0.0,0.03,8313.0,0.18,9828.0,5000.0,1.67,0.0,0.0,0.0,3.0,3.0,4760619.0,54747118.5,0.0,53.28,3.03,17.91,0.2057,37.07,0.054,11.5
2023-12-18,271076.0,3133638.56,0.77,2.18,0.33,3.16,0.0,2175002.44,152842.0,188149.0,1766853.52,0.0,0.0,1440.0,0.13,0.0,0.0,0.0,0.07,10858.0,8262.0,0.0,0.0,0.13,1440.0,0.0,12680.0,0.0,1.78,0.0,0.0,0.0,3.11,3.11,4755559.0,54974262.04,0.0,54.72,3.15,15.71,0.1957,36.47,0.0552,11.56
2023-12-19,226522.0,2663898.72,0.64,1.79,0.27,2.65,0.0,2029717.2,129288.0,172595.0,1520426.88,0.0,0.0,10074.0,0.07,0.0,0.0,0.0,0.4,5446.0,33628.0,0.0,0.0,0.07,10074.0,0.0,0.0,21000.0,1.5,0.24,0.0,0.0,2.64,2.64,4762020.0,56001355.2,0.0,55.08,2.66,14.64,0.1819,34.53,0.0463,11.76
2023-12-20,224622.0,2681986.68,0.64,1.78,0.27,2.68,0.0,1971091.02,135776.0,165083.0,1621165.44,0.0,0.0,15903.0,0.05,0.0,0.0,0.0,0.13,4061.0,11404.0,0.0,0.0,0.05,15903.0,0.0,1989.0,11573.0,1.61,0.13,0.0,0.0,2.78,2.78,4752073.0,56739751.62,0.0,56.09,2.8,13.21,0.1845,34.77,0.046,11.94
2023-12-21,227604.0,2808633.36,0.65,1.72,0.27,2.75,0.0,2073922.1,138758.0,168065.0,1712273.72,0.0,0.0,8522.0,0.04,0.0,0.0,0.0,0.06,2982.0,5540.0,0.0,0.0,0.04,8522.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,2.84,2.84,4741032.0,58504334.88,0.0,56.81,2.86,14.19,0.1836,34.38,0.0466,12.34
2023-12-22,239392.0,2944521.6,0.68,1.86,0.29,2.97,0.0,1876414.2,155546.0,152554.0,1913215.8,0.0,0.0,8507.0,0.0,0.0,0.0,0.0,0.18,0.0,15511.0,0.0,0.0,0.0,8507.0,0.0,23792.0,15511.0,1.93,0.15,0.0,0.0,3.19,3.19,4717356.0,58023478.8,0.0,58.15,3.21,13.43,0.1582,30.75,0.0491,12.3
2023-12-25,239392.0,2944521.6,0.68,1.88,0.29,2.97,0.0,1876414.2,155546.0,152554.0,1913215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,3.19,3.19,4717356.0,58023478.8,0.0,58.03,3.21,13.45,0.1581,30.72,0.0491,0.0
2023-12-26,239392.0,2944521.6,0.68,1.88,0.29,2.96,0.0,1876414.2,155546.0,152554.0,1913215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,3.19,3.19,4726351.0,58134117.3,0.0,58.07,3.2,13.43,0.1583,30.75,0.049,0.0
2023-12-27,278297.0,3395223.4,0.79,2.18,0.34,3.43,0.0,2300114.8,198635.0,188534.0,2423347.0,0.0,0.0,17416.0,0.44,0.0,6721.0,0.0,0.09,36225.0,7510.0,0.0,0.0,0.44,17416.0,0.09,33183.0,6966.0,2.44,0.09,0.0,0.0,4.07,4.07,4683917.0,57143787.4,0.0,57.43,4.08,16.84,0.153,26.53,0.057,12.2
2023-12-28,339438.0,4215819.96,0.96,2.64,0.41,4.21,0.0,3143713.14,213756.0,253117.0,2654849.52,0.0,0.0,20630.0,0.73,0.0,9300.0,0.0,0.27,57926.0,21906.0,0.0,0.0,0.73,20630.0,0.11,16397.0,2643.0,2.64,0.03,0.0,0.0,4.39,4.39,4657666.0,57848211.72,0.0,57.05,4.42,16.68,0.142,24.09,0.0697,12.42
2023-12-29,355131.0,4432034.88,1.01,2.8,0.43,4.45,0.0,3377574.72,240375.0,270639.0,2999880.0,0.0,0.0,17457.0,0.28,0.0,0.0,0.0,0.07,21473.0,5780.0,0.0,0.0,0.28,17457.0,0.0,14942.0,3951.0,3.01,0.05,0.0,0.0,4.93,4.93,4635718.0,57853760.64,0.0,57.73,4.95,20.96,0.1501,23.15,0.0728,12.48
2024-01-01,355131.0,4432034.88,1.01,2.82,0.43,4.46,0.0,3377574.72,240375.0,270639.0,2999880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,4.93,4.93,4635629.0,57852649.92,0.0,57.82,4.95,20.94,0.1502,23.22,0.0728,0.0
2024-01-02,402562.0,4887102.68,1.14,3.2,0.49,5.05,0.0,3857363.6,276880.0,317740.0,3361323.2,0.0,0.0,22009.0,0.34,0.0,20733.0,0.0,0.16,27379.0,12864.0,0.0,0.0,0.34,22009.0,0.26,27360.0,1011.0,3.48,0.01,0.0,0.0,5.68,5.68,4599822.0,55841839.08,0.0,57.39,5.71,19.5,0.1377,20.49,0.0825,12.14
2024-01-03,450434.0,5252060.44,1.28,3.59,0.54,5.47,0.0,4228557.3,333752.0,362655.0,3891548.32,0.0,0.0,29704.0,0.59,0.0,0.0,0.0,0.0,53915.0,0.0,0.0,0.0,0.59,29704.0,0.0,27168.0,9000.0,4.05,0.13,0.0,0.0,6.96,6.96,4463530.0,52044759.8,0.0,53.95,6.99,19.1,0.1416,20.98,0.0939,11.66
2024-01-04,482357.0,5672518.32,1.37,3.78,0.58,5.67,0.0,4582025.28,360675.0,389628.0,4241538.0,0.0,0.0,501.0,0.43,0.0,0.0,0.0,0.56,42872.0,41302.0,0.0,0.0,0.43,501.0,0.0,67724.0,15899.0,4.22,0.25,0.0,0.0,7.55,7.55,4417162.0,51945825.12,0.0,51.52,7.57,20.86,0.1517,23.14,0.101,11.76
2024-01-05,486551.0,5702377.72,1.38,3.79,0.59,5.76,0.0,4551731.56,364869.0,388373.0,4276264.68,0.0,0.0,7917.0,0.07,0.0,0.0,0.0,0.11,5870.0,9846.0,0.0,0.0,0.07,7917.0,0.0,6123.0,7125.0,4.31,0.07,0.0,0.0,7.65,7.65,4406894.0,51648797.68,0.0,51.83,7.67,20.34,0.1541,23.96,0.102,11.72
2024-01-08,514128.0,5994732.48,1.46,4.02,0.62,6.06,0.0,4770397.5,382504.0,409125.0,4459996.64,0.0,0.0,571.0,0.29,0.0,0.0,0.0,0.05,25175.0,4423.0,0.0,0.0,0.29,571.0,0.0,21487.0,4423.0,4.5,0.06,0.0,0.0,8.02,8.02,4384316.0,51121124.56,0.0,51.4,8.05,18.4,0.1501,22.65,0.1079,11.66
2024-01-09,549305.0,6448840.7,1.56,4.32,0.66,6.46,0.0,5201465.7,447401.0,443055.0,5252487.74,0.0,0.0,31611.0,0.49,0.0,273.0,0.0,0.19,41657.0,16075.0,0.0,0.0,0.49,31611.0,0.0,49361.0,8000.0,5.24,0.1,0.0,0.0,9.4,9.4,4314639.0,50653861.86,0.0,50.43,9.41,19.27,0.1541,25.0,0.1154,11.74
2024-01-10,541174.0,6320912.32,1.53,4.25,0.65,6.36,0.0,5106951.52,433570.0,437239.0,5064097.6,0.0,0.0,4012.0,0.11,0.0,0.0,0.0,0.36,8580.0,30447.0,0.0,0.0,0.11,4012.0,0.0,12604.0,14396.0,5.09,0.18,0.0,0.0,9.12,9.12,4322022.0,50481216.96,0.0,50.62,9.13,20.08,0.1533,23.19,0.1138,11.68
2024-01-11,542300.0,6214758.0,1.54,4.22,0.66,6.33,0.0,5009085.78,442724.0,437093.0,5073617.04,0.0,0.0,22227.0,0.28,0.0,0.0,0.0,0.15,24456.0,13073.0,0.0,0.0,0.28,22227.0,0.0,0.0,24602.0,5.16,0.29,0.0,0.0,9.33,9.33,4302778.0,49309835.88,0.0,50.12,9.34,22.54,0.1642,22.92,0.1143,11.46
2024-01-12,526550.0,6044794.0,1.49,3.99,0.64,6.09,0.0,4810854.72,427164.0,419064.0,4903842.72,0.0,0.0,2190.0,0.01,0.0,0.0,0.0,0.24,2000.0,20029.0,0.0,0.0,0.01,2190.0,0.0,2279.0,20029.0,4.91,0.26,0.0,0.0,9.01,9.01,4313545.0,49519496.6,0.0,49.45,9.03,21.21,0.1682,23.81,0.1111,11.48
2024-01-15,531758.0,6104581.84,1.51,4.01,0.64,6.15,0.0,4810854.72,436569.0,419064.0,5011812.12,0.0,0.0,9405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9405.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,9.22,9.22,4299495.0,49358202.6,0.0,49.39,9.23,20.99,0.1664,23.55,0.1123,11.48
2024-01-16,514441.0,5833760.94,1.46,3.88,0.62,5.93,0.0,4533176.34,412865.0,399751.0,4681889.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,25700.0,0.0,0.0,0.0,0.0,0.0,1996.0,19313.0,4.75,0.23,0.0,0.0,8.64,8.64,4365501.0,49504781.34,0.0,50.17,8.66,18.46,0.1637,24.19,0.1077,11.34
2024-01-17,520688.0,5800464.32,1.48,3.97,0.63,5.91,0.0,4505884.92,420562.0,404478.0,4685060.68,0.0,0.0,8744.0,0.06,0.0,0.0,0.0,0.01,4905.0,1047.0,0.0,0.0,0.06,8744.0,0.0,0.0,178.0,4.77,0.03,0.0,0.0,8.81,8.81,4352363.0,48485323.82,0.0,49.25,8.83,18.38,0.1612,23.79,0.1091,11.14
2024-01-18,503267.0,5676851.76,1.43,3.8,0.61,5.66,0.0,4347695.52,403905.0,385434.0,4556048.4,0.0,0.0,4011.0,0.03,0.0,0.0,0.0,0.28,4011.0,22692.0,0.0,0.0,0.03,4011.0,0.0,2024.0,23055.0,4.52,0.26,0.0,0.0,8.49,8.49,4353655.0,49109228.4,0.0,48.54,8.51,17.56,0.1617,22.91,0.1058,11.28
2024-01-19,522848.0,5803612.8,1.48,3.96,0.63,5.9,0.0,4484089.2,409133.0,403972.0,4541376.3,0.0,0.0,13680.0,0.15,0.0,9804.0,0.0,0.19,12787.0,17430.0,0.0,0.0,0.15,13680.0,0.11,8978.0,4053.0,4.61,0.04,0.0,0.0,8.62,8.62,4337897.0,48150656.7,0.0,48.74,8.64,17.52,0.1531,21.7,0.1101,11.1
2024-01-22,500524.0,5515774.48,1.42,3.78,0.6,5.58,0.0,4284730.28,389512.0,388814.0,4292422.24,0.0,0.0,8162.0,0.01,0.0,0.0,0.0,0.33,2008.0,27783.0,0.0,0.0,0.01,8162.0,0.0,0.0,17166.0,4.33,0.2,0.0,0.0,8.25,8.25,4329037.0,47705987.74,0.0,48.02,8.27,18.63,0.1536,22.75,0.1061,11.02
2024-01-23,521904.0,5688753.6,1.48,3.9,0.63,5.77,0.0,4501046.0,428931.0,412940.0,4675347.9,0.0,0.0,32685.0,0.47,0.0,0.0,0.0,0.11,43014.0,9523.0,0.0,0.0,0.47,32685.0,0.0,16257.0,18888.0,4.74,0.23,0.0,0.0,9.12,9.12,4274623.0,46593390.7,0.0,47.09,9.14,21.28,0.16,21.69,0.111,10.9
2024-01-24,496457.0,5401452.16,1.41,3.94,0.6,5.43,0.0,4381408.64,387291.0,402703.0,4213726.08,0.0,0.0,13870.0,0.0,0.0,0.0,0.0,0.63,0.0,55510.0,0.0,0.0,0.0,13870.0,0.0,0.0,10237.0,4.23,0.13,0.0,0.0,8.24,8.24,4311472.0,46908815.36,0.0,46.9,8.27,20.27,0.1613,23.01,0.1057,10.88
2024-01-25,495577.0,5471170.08,1.41,4.05,0.6,5.45,0.0,4410789.12,380579.0,399528.0,4201592.16,0.0,0.0,4523.0,0.22,0.0,0.0,0.0,0.12,19795.0,11235.0,0.0,0.0,0.22,4523.0,0.0,0.0,22970.0,4.16,0.23,0.0,0.0,8.13,8.13,4302019.0,47494289.76,0.0,46.98,8.14,20.82,0.1613,22.1,0.1058,11.04
2024-01-26,469061.0,5262864.42,1.33,3.95,0.57,5.23,0.0,4297663.92,363733.0,383036.0,4081084.26,0.0,0.0,20212.0,0.18,0.0,0.0,0.0,0.51,14000.0,47058.0,0.0,0.0,0.18,20212.0,0.0,10000.0,30492.0,4.03,0.32,0.0,0.0,7.9,7.9,4239442.0,47566539.24,0.0,46.87,7.92,21.43,0.1579,22.05,0.1019,11.22
2024-01-29,440163.0,4868202.78,1.25,3.73,0.53,4.96,0.0,3957577.68,325296.0,357828.0,3597773.76,0.0,0.0,2050.0,0.05,0.0,0.0,0.0,0.43,2050.0,40487.0,0.0,0.0,0.05,2050.0,0.0,0.0,27258.0,3.66,0.31,0.0,0.0,7.09,7.09,4262138.0,47139246.28,0.0,47.77,7.11,20.55,0.1637,24.03,0.0959,11.06
2024-01-30,455633.0,4975512.36,1.29,3.9,0.55,5.05,0.0,4087880.16,336467.0,374348.0,3674219.64,0.0,0.0,16665.0,0.0,0.0,40824.0,0.0,0.34,1000.0,29653.0,0.0,0.0,0.0,16665.0,0.45,24159.0,25304.0,3.72,0.31,0.0,0.0,7.36,7.36,4236690.0,46264654.8,0.0,46.71,7.38,19.98,0.1483,21.44,0.0996,10.92
2024-01-31,436436.0,4861897.04,1.24,3.87,0.53,4.83,0.0,3986259.62,317270.0,357833.0,3534387.8,0.0,0.0,8443.0,0.0,0.0,0.0,0.0,0.31,0.0,27640.0,0.0,0.0,0.0,8443.0,0.0,0.0,16515.0,3.48,0.17,0.0,0.0,6.96,6.96,4241615.0,47251591.1,0.0,46.49,6.97,20.57,0.146,21.93,0.0957,11.14
2024-02-01,454411.0,5080314.98,1.29,4.05,0.55,5.1,0.0,3859649.04,320837.0,345228.0,3586957.66,0.0,0.0,21912.0,0.1,0.0,0.0,0.0,0.29,7347.0,27013.0,0.0,0.0,0.1,21912.0,0.0,8668.0,19952.0,3.58,0.22,0.0,0.0,7.08,7.08,4213669.0,47108819.42,0.0,46.96,7.09,19.9,0.1492,22.75,0.1002,11.18
2024-02-02,509126.0,5681846.16,1.44,4.48,0.61,5.72,0.0,3626743.32,372586.0,324977.0,4158059.76,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.29,6000.0,26251.0,0.0,0.0,0.07,0.0,0.0,78000.0,26251.0,4.18,0.29,0.0,0.0,8.24,8.24,4151803.0,46334121.48,0.0,46.43,8.26,18.94,0.1666,27.22,0.1125,11.16
2024-02-05,473315.0,5225397.6,1.34,4.16,0.57,5.31,0.0,3508213.92,337725.0,317773.0,3728484.0,0.0,0.0,11526.0,0.16,0.0,0.0,0.0,0.88,14794.0,78926.0,0.0,0.0,0.16,11526.0,0.0,32539.0,21998.0,3.78,0.25,0.0,0.0,7.48,7.48,4176815.0,46112037.6,0.0,46.58,7.51,20.36,0.1599,23.43,0.1048,11.04
