DATE,ALNTG FP Equity_DX_SI_QTY,ALNTG FP Equity_DX_SHORT_INTEREST_VALUE,ALNTG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNTG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNTG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNTG FP Equity_DX_SI_MV,ALNTG FP Equity_DX_DSS,ALNTG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNTG FP Equity_DX_SUPPLY_SI_QTY,ALNTG FP Equity_DX_BROKER_SI_QTY,ALNTG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNTG FP Equity_DX_BROKER_SI_MV_NEW_x,ALNTG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALNTG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNTG FP Equity_DX_BROKER_SI_MV_INC_x,ALNTG FP Equity_DX_SUPPLY_SI_MV_NEW,ALNTG FP Equity_DX_BROKER_SI_QTY_ADD,ALNTG FP Equity_DX_BROKER_SI_QTY_NEW,ALNTG FP Equity_DX_SUPPLY_SI_MV_DEC,ALNTG FP Equity_DX_BROKER_SI_QTY_INC,ALNTG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNTG FP Equity_DX_BROKER_SI_MV_NEW_y,ALNTG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALNTG FP Equity_DX_BROKER_SI_MV_INC_y,ALNTG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNTG FP Equity_DX_BROKER_SI_MV_ADD,ALNTG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNTG FP Equity_DX_BROKER_SI_QTY_DEC,ALNTG FP Equity_DX_SUPPLY_SI_MV,ALNTG FP Equity_DX_BROKER_SI_MV_DEC,ALNTG FP Equity_DX_SUPPLY_SI_MV_RMV,ALNTG FP Equity_DX_BROKER_SI_MV_RMV,ALNTG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNTG FP Equity_DX_UTILIZATION_QUANTITY,ALNTG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNTG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNTG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALNTG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNTG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNTG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNTG FP Equity_DX_BROKER_SI_CON_RATIO,ALNTG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNTG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNTG FP Equity_PX_LAST
2014-04-30,12000.0,34380.7,0.06,0.48,0.03,0.04,0.0,34380.7,12000.0,12000.0,34380.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.04,0.0,0.0,0.0,100.0,7.05,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0705,3.63
2014-05-01,12000.0,34380.7,0.06,0.49,0.03,0.04,0.0,34380.7,12000.0,12000.0,34380.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.05,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0705,0.0
2014-05-02,12000.0,34001.85,0.06,0.49,0.03,0.04,0.0,34001.85,12000.0,12000.0,34001.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0717,3.59
2014-05-05,12000.0,34191.27,0.06,0.53,0.03,0.04,0.0,34191.27,12000.0,12000.0,34191.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0723,3.61
2014-05-06,12000.0,33907.14,0.06,0.59,0.03,0.04,0.0,33907.14,12000.0,12000.0,33907.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0737,3.58
2014-05-07,12000.0,33907.14,0.06,0.58,0.03,0.04,0.0,33907.14,12000.0,12000.0,33907.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0737,3.58
2014-05-08,12000.0,33907.14,0.06,0.6,0.03,0.04,0.0,33907.14,12000.0,12000.0,33907.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0737,3.58
2014-05-09,12000.0,33907.14,0.06,0.62,0.03,0.04,0.0,33907.14,12000.0,12000.0,33907.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0737,3.58
2014-05-12,12000.0,34664.84,0.06,0.62,0.03,0.04,0.0,34664.84,12000.0,12000.0,34664.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.37,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0737,3.66
2014-05-13,12020.0,34912.35,0.06,0.6,0.03,0.04,0.0,34912.35,12020.0,12020.0,34912.35,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.04,0.0,0.0,0.0,100.0,7.39,0.0,0.0,0.0,0.0,100.0,0.16,0.9967,99.84,0.0739,3.68
2014-05-14,12020.0,35102.09,0.06,0.58,0.03,0.04,0.0,35102.09,12020.0,12020.0,35102.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.39,0.0,0.0,0.0,0.0,100.0,0.17,0.9967,99.83,0.0739,3.7
2014-05-15,12709.0,37314.8,0.07,0.57,0.03,0.05,0.0,37314.8,12709.0,12709.0,37314.8,0.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,689.0,0.0,0.0,0.0,0.0,689.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,7.96,0.0,0.0,0.0,0.0,100.0,5.57,0.8948,94.43,0.0796,3.72
2014-05-16,12709.0,37013.88,0.07,0.57,0.03,0.05,0.0,37013.88,12709.0,12709.0,37013.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,8.02,0.0,0.0,0.0,0.0,100.0,5.62,0.8939,94.38,0.0802,3.69
2014-05-19,12709.0,37415.11,0.07,0.58,0.03,0.05,0.0,37415.11,12709.0,12709.0,37415.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,8.15,0.0,0.0,0.0,0.0,100.0,5.58,0.8947,94.42,0.0815,3.73
2014-05-20,13855.0,40679.57,0.07,0.63,0.03,0.05,0.0,40679.57,12709.0,13855.0,37314.8,0.0,0.0,1146.0,0.0,0.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,8.15,0.0,0.0,0.0,0.0,100.0,8.72,0.7528,86.18,0.0888,3.72
2014-05-21,13855.0,40351.5,0.07,0.65,0.03,0.05,0.0,40351.5,13855.0,13855.0,40351.5,0.0,0.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,8.88,0.0,0.0,0.0,0.0,100.0,8.72,0.7523,86.14,0.0888,3.69
2014-05-22,14503.0,42124.28,0.08,0.69,0.04,0.05,0.0,42124.28,14503.0,14503.0,42124.28,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,1153.0,20.0,0.0,0.0,0.0,668.0,0.0,0.0,505.0,0.05,0.0,0.0,0.0,100.0,9.23,0.0,0.0,0.0,0.0,100.0,16.56,0.7007,82.04,0.0923,3.68
2014-05-23,14299.0,41418.9,0.08,0.69,0.03,0.05,0.0,41418.9,14299.0,14299.0,41418.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.05,0.0,0.0,0.0,100.0,9.1,0.0,0.0,0.0,0.0,100.0,16.87,0.7195,83.13,0.091,3.67
2014-05-26,14299.0,41080.33,0.08,0.7,0.03,0.05,0.0,41080.33,14299.0,14299.0,41080.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,9.1,0.0,0.0,0.0,0.0,100.0,16.98,0.718,83.02,0.091,3.64
2014-05-27,14299.0,40628.89,0.08,0.7,0.03,0.05,0.0,40628.89,14299.0,14299.0,40628.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,9.1,0.0,0.0,0.0,0.0,100.0,17.0,0.7177,83.0,0.091,3.6
2014-05-28,14299.0,40628.89,0.08,0.74,0.03,0.05,0.0,40628.89,14299.0,14299.0,40628.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,9.1,0.0,0.0,0.0,0.0,100.0,16.76,0.7209,83.24,0.091,3.6
2014-05-29,14299.0,40854.61,0.08,0.7,0.03,0.05,0.0,40854.61,14299.0,14299.0,40854.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,9.26,0.0,0.0,0.0,0.0,100.0,16.68,0.722,83.32,0.0926,3.62
2014-05-30,14299.0,40967.47,0.08,0.7,0.03,0.05,0.0,40967.47,14299.0,14299.0,40967.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,9.04,0.0,0.0,0.0,0.0,100.0,16.78,0.7207,83.22,0.0904,3.63
2014-06-02,14299.0,40741.75,0.08,0.71,0.03,0.05,0.0,40741.75,14299.0,14299.0,40741.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,9.22,0.0,0.0,0.0,0.0,100.0,16.99,0.7179,83.01,0.0922,3.61
2014-06-03,12936.0,36143.49,0.07,0.64,0.03,0.05,0.0,36143.49,12936.0,12936.0,36143.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,0.05,0.01,0.0,0.0,100.0,8.63,0.0,0.0,0.0,0.0,100.0,7.82,0.8559,92.18,0.0863,3.54
2014-06-04,12529.0,34709.66,0.07,0.6,0.03,0.04,0.0,34709.66,12529.0,12529.0,34709.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.04,0.0,0.0,0.0,100.0,8.35,0.0,0.0,0.0,0.0,100.0,4.62,0.912,95.38,0.0835,3.51
2014-06-05,12171.0,33813.94,0.06,0.61,0.03,0.04,0.0,33813.94,12171.0,12171.0,33813.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.04,0.0,0.0,0.0,100.0,8.12,0.0,0.0,0.0,0.0,100.0,1.54,0.9696,98.46,0.0812,3.52
2014-06-06,12171.0,34006.06,0.06,0.64,0.03,0.04,0.0,34006.06,12171.0,12171.0,34006.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,8.12,0.0,0.0,0.0,0.0,100.0,1.47,0.9711,98.53,0.0812,3.54
2014-06-09,13971.0,39917.46,0.07,0.76,0.03,0.05,0.0,39917.46,12171.0,13971.0,34774.56,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0,100.0,8.12,0.0,0.0,0.0,0.0,100.0,12.62,0.7576,86.11,0.0932,3.62
2014-06-10,13800.0,39319.97,0.07,0.73,0.03,0.05,0.0,39319.97,12000.0,13800.0,34191.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.04,0.0,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,13.03,0.7734,86.97,0.092,3.61
2014-06-11,13800.0,39646.72,0.07,0.73,0.03,0.05,0.0,39646.72,12000.0,13800.0,34475.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.99,0.0,0.0,0.0,0.0,100.0,12.94,0.7747,87.06,0.0918,3.64
2014-06-12,13800.0,40300.24,0.07,0.73,0.03,0.05,0.0,40300.24,12000.0,13800.0,35043.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.99,0.0,0.0,0.0,0.0,100.0,12.88,0.7756,87.12,0.0918,3.7
2014-06-13,13800.0,39973.48,0.07,0.72,0.03,0.05,0.0,39973.48,12000.0,13800.0,34759.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.99,0.0,0.0,0.0,0.0,100.0,13.14,0.7717,86.86,0.0918,3.67
2014-06-16,13800.0,39428.88,0.07,0.7,0.03,0.05,0.0,39428.88,12000.0,13800.0,34285.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.99,0.0,0.0,0.0,0.0,100.0,13.24,0.7703,86.76,0.0918,3.62
2014-06-17,13800.0,40451.54,0.07,0.68,0.03,0.05,0.0,40451.54,12000.0,13800.0,35175.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.99,0.0,0.0,0.0,0.0,100.0,13.22,0.7706,86.78,0.0918,3.56
2014-06-18,13800.0,40337.91,0.07,0.69,0.03,0.05,0.0,40337.91,12000.0,13800.0,35076.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.99,0.0,0.0,0.0,0.0,100.0,13.1,0.7723,86.9,0.0918,3.55
2014-06-19,13800.0,40451.54,0.07,0.68,0.03,0.05,0.0,40451.54,12000.0,13800.0,35175.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.99,0.0,0.0,0.0,0.0,100.0,13.0,0.7737,87.0,0.0918,3.56
2014-06-20,13800.0,40337.91,0.07,0.68,0.03,0.05,0.0,40337.91,12000.0,13800.0,35076.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.99,0.0,0.0,0.0,0.0,100.0,13.09,0.7725,86.91,0.0918,3.55
2014-06-23,13800.0,40337.91,0.07,0.66,0.03,0.05,0.0,40337.91,12000.0,13800.0,35076.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.99,0.0,0.0,0.0,0.0,100.0,13.05,0.773,86.95,0.0918,3.55
2014-06-24,13800.0,40110.65,0.07,0.67,0.03,0.05,0.0,40110.65,12000.0,13800.0,34878.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,7.99,0.0,0.0,0.0,0.0,100.0,13.1,0.7723,86.9,0.0918,3.53
2014-06-25,14800.0,43017.22,0.08,0.75,0.04,0.05,0.0,43017.22,13000.0,14800.0,37785.4,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,8.65,0.0,0.0,0.0,0.0,100.0,12.17,0.676,81.03,0.0985,3.53
2014-06-26,2800.0,7953.95,0.01,0.15,0.01,0.01,0.0,7953.95,1000.0,2800.0,2840.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.04,0.0,0.0,100.0,0.67,0.0,0.0,0.0,0.0,100.0,35.84,0.5401,64.16,0.0186,3.45
2014-06-27,2800.0,7746.46,0.01,0.15,0.01,0.01,0.0,7746.46,1000.0,2800.0,2766.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.67,0.0,0.0,0.0,0.0,100.0,35.71,0.5408,64.29,0.0186,3.36
2014-06-30,2800.0,7723.4,0.01,0.14,0.01,0.01,0.0,7723.4,1000.0,2800.0,2758.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.67,0.0,0.0,0.0,0.0,100.0,35.71,0.5408,64.29,0.0186,3.35
2014-07-01,2800.0,7677.29,0.01,0.14,0.01,0.01,0.0,7677.29,1000.0,2800.0,2741.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.67,0.0,0.0,0.0,0.0,100.0,35.71,0.5408,64.29,0.0186,3.33
2014-07-02,2800.0,7562.02,0.01,0.14,0.01,0.01,0.0,7562.02,1000.0,2800.0,2700.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.67,0.0,0.0,0.0,0.0,100.0,35.71,0.5408,64.29,0.0186,3.28
2014-07-03,2800.0,7700.35,0.01,0.14,0.01,0.01,0.0,7700.35,1000.0,2800.0,2750.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.67,0.0,0.0,0.0,0.0,100.0,36.13,0.5385,63.87,0.0186,3.34
2014-07-04,2800.0,7815.62,0.01,0.14,0.01,0.01,0.0,7815.62,1000.0,2800.0,2791.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.67,0.0,0.0,0.0,0.0,100.0,35.75,0.5406,64.25,0.0186,3.39
2014-07-07,2800.0,7838.68,0.01,0.14,0.01,0.01,0.0,7838.68,1000.0,2800.0,2799.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.67,0.0,0.0,0.0,0.0,100.0,35.71,0.5408,64.29,0.0186,3.4
2014-07-08,2800.0,7746.46,0.01,0.14,0.01,0.01,0.0,7746.46,1000.0,2800.0,2766.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.67,0.0,0.0,0.0,0.0,100.0,35.71,0.5408,64.29,0.0186,3.36
2014-07-09,3278.0,9095.88,0.02,0.18,0.01,0.01,0.0,9095.88,1478.0,3278.0,4101.19,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,45.2,0.5046,54.8,0.0218,3.37
2014-07-10,3278.0,8852.96,0.02,0.2,0.01,0.01,0.0,8852.96,1478.0,3278.0,3991.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,45.11,0.5048,54.89,0.0218,3.28
2014-07-11,3278.0,8906.95,0.02,0.19,0.01,0.01,0.0,8906.95,1478.0,3278.0,4016.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,45.08,0.5048,54.92,0.0218,3.3
2014-07-14,3278.0,8798.98,0.02,0.17,0.01,0.01,0.0,8798.98,1478.0,3278.0,3967.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,45.08,0.5048,54.92,0.0218,3.26
2014-07-15,1478.0,3967.33,0.01,0.08,0.0,0.0,0.0,3967.33,1478.0,1478.0,3967.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.01,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0098,3.26
2014-07-16,1478.0,3857.8,0.01,0.08,0.0,0.0,0.0,3857.8,1478.0,1478.0,3857.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0098,3.17
2014-07-17,1478.0,3894.31,0.01,0.08,0.0,0.0,0.0,3894.31,1478.0,1478.0,3894.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0098,3.2
2014-07-18,1478.0,3882.14,0.01,0.08,0.0,0.0,0.0,3882.14,1478.0,1478.0,3882.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0098,3.19
2014-07-21,1478.0,3942.99,0.01,0.08,0.0,0.0,0.0,0.0,1478.0,0.0,3942.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,0.0,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0098,3.24
2014-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150259.0,399621.61,0.0,0.49,0.0,0.0,0.0,0.0,0.0,3.23
2014-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150259.0,402096.05,0.0,0.49,0.0,0.0,0.0,0.0,0.0,3.25
2014-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150259.0,403333.27,0.0,0.49,0.0,0.0,0.0,0.0,0.0,3.26
2014-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150259.0,414468.23,0.0,0.49,0.0,0.0,0.0,0.0,0.0,3.35
2014-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148809.0,404342.22,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.3
2014-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148714.0,401635.09,0.0,0.49,0.0,0.0,0.0,0.0,0.0,3.28
2014-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147891.0,401847.84,0.0,0.49,0.0,0.0,0.0,0.0,0.0,3.3
