DATE,VIE FP Equity_DX_SI_QTY,VIE FP Equity_DX_SHORT_INTEREST_VALUE,VIE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIE FP Equity_DX_SI_MV,VIE FP Equity_DX_DSS,VIE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIE FP Equity_DX_SUPPLY_SI_QTY,VIE FP Equity_DX_BROKER_SI_QTY,VIE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIE FP Equity_DX_BROKER_SI_MV_NEW_x,VIE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIE FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIE FP Equity_DX_BROKER_SI_MV_INC_x,VIE FP Equity_DX_SUPPLY_SI_MV_NEW,VIE FP Equity_DX_BROKER_SI_QTY_ADD,VIE FP Equity_DX_BROKER_SI_QTY_NEW,VIE FP Equity_DX_SUPPLY_SI_MV_DEC,VIE FP Equity_DX_BROKER_SI_QTY_INC,VIE FP Equity_DX_SUPPLY_SI_QTY_DEC,VIE FP Equity_DX_BROKER_SI_MV_NEW_y,VIE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIE FP Equity_DX_BROKER_SI_MV_INC_y,VIE FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIE FP Equity_DX_BROKER_SI_MV_ADD,VIE FP Equity_DX_SUPPLY_SI_QTY_ADD,VIE FP Equity_DX_BROKER_SI_QTY_DEC,VIE FP Equity_DX_SUPPLY_SI_MV,VIE FP Equity_DX_BROKER_SI_MV_DEC,VIE FP Equity_DX_SUPPLY_SI_MV_RMV,VIE FP Equity_DX_BROKER_SI_MV_RMV,VIE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIE FP Equity_DX_UTILIZATION_QUANTITY,VIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIE FP Equity_DX_ACTIVE_UTILIZATION_MV,VIE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIE FP Equity_DX_BROKER_SI_CON_RATIO,VIE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIE FP Equity_DX_DEMAND_SUPPLY_RATIO,VIE FP Equity_PX_LAST
2020-02-17,4217412.0,118762321.92,0.83,2.41,0.74,116.06,0.0,76679680.0,2519873.0,2723000.0,70959623.68,0.0,0.0,4832.0,4.11,0.0,0.0,0.0,1.95,145232.0,69542.0,0.0,0.0,4.11,4832.0,0.0,391502.0,0.0,68.52,0.0,0.0,0.0,1.81,1.81,136631936.0,3847555317.76,0.0,3838.59,1.75,23.34,0.1711,27.4,0.0303,28.16
2020-02-18,4035836.0,114779175.84,0.8,2.3,0.71,111.98,0.0,76068638.64,2374591.0,2674706.0,67533368.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,146282.0,0.0,0.0,0.0,0.0,0.0,1000.0,48294.0,64.79,0.93,0.0,0.0,1.71,1.71,136491424.0,3881816098.56,0.0,3860.92,1.65,24.47,0.1799,27.93,0.0291,28.44
2020-02-19,4046667.0,116948676.3,0.8,2.26,0.71,113.4,0.0,75883597.0,2395205.0,2625730.0,69221424.5,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2.25,0.0,80042.0,0.0,0.0,0.0,40000.0,0.0,60656.0,48976.0,65.87,1.32,0.0,0.0,1.73,1.73,136068384.0,3932376297.6,0.0,3888.31,1.67,24.33,0.1785,28.01,0.0292,28.9
2020-02-20,4137966.0,119463078.42,0.82,2.27,0.73,116.92,0.0,75895967.69,2447014.0,2628887.0,70645294.18,0.0,0.0,86.0,1.37,0.0,0.0,0.0,1.22,47490.0,44339.0,0.0,0.0,1.37,86.0,0.0,96062.0,44333.0,68.13,1.21,0.0,0.0,1.77,1.77,136028976.0,3927156537.12,0.0,3932.97,1.7,23.84,0.1807,29.0,0.0299,28.87
2020-02-21,4151843.0,119033338.81,0.82,2.24,0.73,116.94,0.0,76176964.09,2439077.0,2657027.0,69928337.59,0.0,0.0,8000.0,0.46,0.0,12814.0,0.0,0.65,15326.0,22263.0,0.0,0.0,0.46,8000.0,0.39,6326.0,0.0,67.7,0.0,0.0,0.0,1.75,1.75,136752064.0,3920681674.88,0.0,3938.6,1.69,23.81,0.1798,28.83,0.0298,28.67
2020-02-24,4514619.0,125957870.1,0.89,2.42,0.8,125.87,0.0,83986337.7,2806206.0,3010263.0,78293147.4,0.0,0.0,87498.0,10.39,0.0,3760.0,0.0,0.0,355088.0,0.0,0.0,0.0,10.39,87498.0,0.11,279631.0,5612.0,77.71,0.16,0.0,0.0,2.01,2.01,136471312.0,3807549604.8,0.0,3890.71,1.96,21.98,0.159,25.96,0.0324,27.9
2020-02-25,5014326.0,137994251.52,0.99,2.53,0.88,137.87,0.0,91270162.56,3256927.0,3316503.0,89630631.04,0.0,0.0,137425.0,10.57,0.0,7978.0,0.0,4.88,372920.0,169458.0,0.0,0.0,10.57,137425.0,0.22,482754.0,74658.0,88.51,2.57,0.0,0.0,2.34,2.34,135658352.0,3733317847.04,0.0,3787.24,2.28,20.05,0.147,23.84,0.0361,27.52
2020-02-26,4531249.0,125153097.38,0.9,2.24,0.8,122.78,0.0,82751646.74,2801626.0,2996077.0,77380910.12,0.0,0.0,212653.0,1.45,0.0,0.0,0.0,19.94,53400.0,714754.0,0.0,0.0,1.45,212653.0,0.0,46800.0,373826.0,75.12,11.35,0.0,0.0,2.01,2.01,136318112.0,3765106253.44,0.0,3754.5,1.96,22.4,0.1566,26.07,0.0326,27.62
2020-02-27,4293033.0,115096214.73,0.85,2.04,0.76,114.88,0.0,78062113.99,2586210.0,2911679.0,69336290.1,0.0,0.0,41726.0,1.1,0.0,42208.0,0.0,7.15,39173.0,257142.0,0.0,0.0,1.1,41726.0,1.24,0.0,165779.0,68.75,5.41,0.0,0.0,1.86,1.86,136712016.0,3665249148.96,0.0,3733.75,1.81,23.97,0.1703,26.61,0.0308,26.81
2020-02-28,4811342.0,124758098.06,0.95,2.2,0.85,125.24,0.0,75286406.64,3095241.0,2903448.0,80259599.13,0.0,119000.0,1223.0,0.4,3.09,0.0,0.0,2.43,33977.0,89385.0,0.0,119000.0,0.4,1223.0,0.0,597193.0,42208.0,80.24,1.24,3.29,0.0,2.25,2.25,134719616.0,3493279642.88,119000.0,3579.63,2.19,21.47,0.1484,23.62,0.0349,25.93
2020-03-02,4459881.0,117696259.59,0.88,1.93,0.79,115.21,0.0,76269580.66,3045628.0,2890094.0,80374122.92,0.0,0.0,82438.0,0.0,0.0,0.0,0.0,3.66,0.0,132051.0,0.0,0.0,0.0,82438.0,0.0,0.0,13354.0,77.72,1.03,0.0,0.0,2.21,2.21,134821808.0,3557947513.12,0.0,3495.16,2.18,15.92,0.1475,26.2,0.0323,26.39
2020-03-03,4062664.0,110382580.88,0.8,1.68,0.72,107.03,0.0,67933612.89,2530847.0,2500317.0,68763112.99,0.0,0.0,117723.0,2.2,0.0,0.0,0.0,16.35,68735.0,632504.0,0.0,0.0,2.2,117723.0,0.0,0.0,458512.0,65.83,11.56,0.0,0.0,1.84,1.84,135097456.0,3670597879.52,0.0,3587.49,1.8,17.56,0.1397,21.74,0.0295,27.17
2020-03-04,3784296.0,107398320.48,0.75,1.52,0.67,102.97,0.0,71066726.94,2272329.0,2504113.0,64488697.02,0.0,0.0,8409.0,1.18,0.0,0.0,0.0,10.22,23796.0,381723.0,0.0,0.0,1.18,8409.0,0.0,114796.0,20000.0,60.68,0.0,0.0,0.0,1.66,1.66,134986624.0,3830920389.12,0.0,3714.07,1.61,19.4,0.1499,23.21,0.0276,28.38
2020-03-05,5402315.0,152777468.2,1.07,2.12,0.95,150.44,0.0,115620093.4,2427570.0,4088405.0,68651679.6,0.0,0.0,150.0,0.0,0.0,1674120.0,0.0,1.63,0.0,61335.0,0.0,0.0,0.0,150.0,47.4,216426.0,89828.0,66.31,1.86,0.0,0.0,1.77,1.77,134967520.0,3816881465.6,0.0,3812.17,1.71,15.56,0.1566,29.53,0.0393,28.28
2020-03-06,5939444.0,160127410.24,1.17,2.29,1.05,163.49,1.0,116543119.36,2698837.0,4322816.0,72760645.52,0.0,0.0,189666.0,7.62,0.0,4000.0,0.0,3.61,258596.0,127501.0,0.0,0.0,7.62,189666.0,0.11,209102.0,28185.0,72.93,1.78,0.0,0.0,1.96,1.96,134821952.0,3634799825.92,0.0,3757.07,1.9,13.35,0.1369,26.98,0.0432,26.96
2020-03-09,5866671.0,144672106.86,1.16,2.22,1.03,156.33,1.0,115878055.14,2829922.0,4699029.0,69785876.52,0.0,0.0,14839.0,8.74,0.0,0.0,0.0,2.96,376213.0,97186.0,0.0,0.0,8.74,14839.0,0.0,213432.0,0.0,72.53,0.0,0.0,0.0,2.06,2.06,134620736.0,3319747349.76,0.0,3562.98,2.0,14.8,0.1446,28.21,0.0427,24.66
2020-03-10,6089647.0,142863118.62,1.2,2.19,1.07,154.66,1.0,118647823.92,3347238.0,5057452.0,78526203.48,0.0,0.0,376640.0,4.59,0.0,131222.0,0.0,4.66,265450.0,175041.0,0.0,0.0,4.59,376640.0,4.05,315717.0,38249.0,80.71,1.1,0.0,0.0,2.43,2.43,134172152.0,3147678685.92,0.0,3292.19,2.39,16.55,0.1452,27.22,0.0443,23.46
2020-03-11,6384631.0,144548045.84,1.26,2.21,1.13,151.45,1.0,118134931.36,3784022.0,5217974.0,85670258.08,0.0,0.0,316983.0,5.17,0.0,0.0,0.0,3.73,366932.0,141913.0,0.0,0.0,5.17,316983.0,0.0,261714.0,206410.0,87.36,5.6,0.0,0.0,2.75,2.75,133660024.0,3026062943.36,0.0,3124.2,2.72,17.07,0.142,25.4,0.0465,22.64
2020-03-12,6139620.0,116652780.0,1.21,2.04,1.08,135.29,1.0,94064231.0,3490645.0,4950749.0,66322255.0,0.0,0.0,6833.0,0.15,0.0,0.0,0.0,8.17,6833.0,336838.0,0.0,0.0,0.15,6833.0,0.0,36628.0,274058.0,74.39,7.04,0.0,0.0,2.51,2.51,135375984.0,2572143696.0,0.0,2958.34,2.45,18.56,0.1574,27.17,0.0442,19.0
2020-03-13,5734297.0,104794277.68,1.13,1.77,1.01,112.28,1.0,85580070.6,3283093.0,4682904.0,59998524.58,0.0,0.0,41218.0,0.0,0.0,21000.0,0.0,8.1,0.0,322198.0,0.0,0.0,0.0,41218.0,0.38,73428.0,288845.0,62.51,15.23,0.0,0.0,2.36,2.36,136037184.0,2486079537.6,0.0,2557.55,2.39,16.04,0.1585,28.37,0.0412,18.275
2020-03-16,5605767.0,98353182.02,1.11,1.62,0.99,102.11,1.0,78248664.78,3182641.0,4459884.0,55839436.35,0.0,0.0,236776.0,0.27,0.0,0.0,0.0,6.93,16000.0,349213.0,0.0,0.0,0.27,236776.0,0.0,11985.0,239020.0,58.48,9.7,0.0,0.0,2.3,2.3,135248624.0,2372937108.08,0.0,2437.33,2.34,16.68,0.1478,25.21,0.0405,17.545
2020-03-17,4809855.0,82128274.13,0.95,1.33,0.85,84.76,0.0,59296796.45,3526314.0,3472726.0,60211811.55,0.0,0.0,52981.0,5.04,0.0,0.0,0.0,2.73,298393.0,152641.0,0.0,0.0,5.04,52981.0,0.0,443333.0,1285551.0,63.03,24.68,0.0,0.0,2.56,2.56,134347056.0,2293975981.2,0.0,2354.01,2.61,16.43,0.154,26.37,0.0349,17.075
2020-03-18,5919327.0,102493147.01,1.17,1.59,1.04,101.55,1.0,73511507.79,4911819.0,4245539.0,85048145.99,0.0,0.0,1005267.0,12.22,0.0,6100.0,0.0,0.92,766713.0,50652.0,0.0,0.0,12.22,1005267.0,0.1,430890.0,0.0,85.79,0.0,0.0,0.0,3.56,3.56,133070648.0,2304118270.12,0.0,2283.62,3.62,22.53,0.1657,24.74,0.0429,17.315
2020-03-19,5602193.0,101399693.3,1.11,1.49,0.99,99.4,1.0,74708618.8,4688897.0,4127548.0,84869035.7,0.0,0.0,62603.0,5.56,0.0,0.0,0.0,5.03,282133.0,316063.0,0.0,0.0,5.56,62603.0,0.0,30538.0,400124.0,84.31,6.79,0.0,0.0,3.41,3.41,132938640.0,2406189384.0,0.0,2337.6,3.48,23.44,0.1632,26.71,0.0407,18.1
2020-03-20,5769675.0,105181175.25,1.14,1.5,1.02,104.84,1.0,79425776.56,4976408.0,4356872.0,90719917.84,0.0,0.0,97452.0,1.18,0.0,210932.0,0.0,0.13,42395.0,10936.0,0.0,0.0,1.18,97452.0,3.79,200995.0,24003.0,91.74,0.0,0.0,0.0,3.62,3.62,132584296.0,2417011716.08,0.0,2398.77,3.68,23.0,0.1554,25.55,0.0419,18.23
2020-03-23,6457253.0,109579583.41,1.28,1.64,1.14,114.72,1.0,86830585.67,5268917.0,5116711.0,89413521.49,0.0,0.0,467250.0,17.61,0.0,0.0,0.0,4.61,999205.0,252768.0,0.0,0.0,17.61,467250.0,0.0,72615.0,239366.0,95.4,4.24,0.0,0.0,3.85,3.85,131675928.0,2234540498.16,0.0,2357.26,3.89,20.12,0.129,21.75,0.0472,16.97
2020-03-24,7190105.0,131866525.7,1.42,1.8,1.27,128.16,1.0,112789936.28,5367255.0,6149942.0,98435456.7,0.0,0.0,42340.0,25.08,0.0,0.0,0.0,6.92,1342626.0,402888.0,0.0,0.0,25.08,42340.0,0.0,458886.0,309395.0,94.93,5.76,0.0,0.0,3.93,3.93,131113992.0,2404630613.28,0.0,2263.19,4.03,22.6,0.1904,33.87,0.0527,18.34
2020-03-25,6396235.0,116731288.75,1.26,1.59,1.13,117.01,1.0,99651022.5,4258455.0,5460330.0,77716803.75,0.0,0.0,259353.0,4.16,0.0,0.0,0.0,23.27,214565.0,1370559.0,0.0,0.0,4.16,259353.0,0.0,2406.0,904177.0,79.07,14.35,0.0,0.0,3.14,3.14,131349976.0,2397137062.0,0.0,2396.58,3.19,16.19,0.1858,36.53,0.0472,18.25
2020-03-26,6426732.0,124132328.58,1.27,1.58,1.13,120.92,1.0,106724086.07,4281582.0,5525451.0,82698756.33,0.0,0.0,16523.0,1.25,0.0,0.0,0.0,1.02,78851.0,55724.0,0.0,0.0,1.25,16523.0,0.0,62328.0,13730.0,80.04,0.17,0.0,0.0,3.16,3.16,131030624.0,2530856502.56,0.0,2406.53,3.22,16.38,0.19,37.15,0.0475,19.315
2020-03-27,6781567.0,128341155.48,1.34,1.66,1.2,128.08,1.0,111244632.2,4687249.0,5878184.0,88706187.33,0.0,0.0,166160.0,8.39,0.0,0.0,0.0,3.16,399733.0,171537.0,0.0,0.0,8.39,166160.0,0.0,411044.0,47000.0,89.79,0.43,0.0,0.0,3.45,3.45,131257424.0,2484046749.2,0.0,2519.4,3.44,18.12,0.178,34.29,0.0499,18.925
2020-03-30,6977092.0,137623139.7,1.38,1.69,1.23,134.44,1.0,114242939.4,4941683.0,5791784.0,97474697.18,0.0,0.0,260655.0,0.85,0.0,0.0,0.0,1.09,49179.0,76670.0,0.0,0.0,0.85,260655.0,0.0,70449.0,135579.0,95.75,2.5,0.0,0.0,3.63,3.63,131230272.0,2588517115.2,0.0,2505.39,3.68,15.35,0.1697,34.04,0.0512,19.725
2020-03-31,7636447.0,148719805.32,1.51,1.85,1.35,149.44,1.0,94050617.5,5624033.0,4829300.0,109528042.68,0.0,0.0,537166.0,0.0,0.0,0.0,0.0,19.56,0.0,1059967.0,0.0,0.0,0.0,537166.0,0.0,1205151.0,962484.0,111.52,16.97,0.0,0.0,4.23,4.23,127288720.0,2478947822.0,0.0,2501.65,4.27,20.49,0.1619,30.27,0.0575,19.475
2020-04-01,8755335.0,160135077.15,1.73,2.11,1.54,168.41,1.0,107245225.71,5465236.0,5863599.0,99959166.44,0.0,0.0,76702.0,0.0,0.0,1500000.0,0.0,7.61,0.0,383131.0,0.0,0.0,0.0,76702.0,30.71,147632.0,465701.0,106.52,11.7,0.0,0.0,4.09,4.09,128064112.0,2342292608.48,0.0,2460.09,4.15,23.32,0.206,36.33,0.0656,18.29
2020-04-02,8791943.0,163442220.37,1.74,2.12,1.55,163.74,1.0,107669617.77,5263914.0,5791803.0,97856161.26,0.0,0.0,116458.0,0.0,0.0,0.0,0.0,8.51,4653.0,419703.0,0.0,0.0,0.0,116458.0,0.0,101923.0,76449.0,98.29,0.63,0.0,0.0,3.94,3.94,128176448.0,2382800168.32,0.0,2362.36,3.99,23.58,0.2006,35.28,0.0659,18.59
2020-04-03,9312585.0,164972443.28,1.84,2.23,1.64,172.12,1.0,103444191.54,5660554.0,5839356.0,100276714.11,0.0,0.0,473116.0,1.16,0.0,0.0,0.0,1.29,47553.0,76476.0,0.0,0.0,1.16,473116.0,0.0,547553.0,0.0,105.66,0.0,0.0,0.0,4.24,4.24,127994512.0,2267422780.08,0.0,2369.66,4.27,22.49,0.1994,35.63,0.0697,17.715
2020-04-06,10591953.0,192614665.31,2.09,2.54,1.87,190.27,1.0,88423435.03,7875949.0,4862438.0,143224132.57,0.0,0.0,1808907.0,0.0,0.0,0.0,0.0,3.44,0.0,184482.0,0.0,0.0,0.0,1808907.0,0.0,64520.0,976918.0,141.57,17.0,0.0,0.0,5.87,5.87,126229440.0,2295482366.4,0.0,2254.52,5.91,18.46,0.1597,30.52,0.079,18.185
2020-04-07,11359133.0,213210926.41,2.24,2.78,2.0,208.22,1.0,143935173.51,8647733.0,7668363.0,162317948.41,0.0,0.0,0.0,16.22,0.0,2225674.0,0.0,8.26,880700.0,477793.0,0.0,0.0,16.22,0.0,40.47,1249577.0,300449.0,158.45,5.26,0.0,0.0,6.6,6.6,122344408.0,2296404538.16,0.0,2236.0,6.62,20.53,0.1593,28.21,0.0867,18.77
2020-04-08,12711158.0,237253764.07,2.51,3.15,2.24,240.09,1.0,168653001.69,9826068.0,9035789.0,183403559.22,0.0,0.0,11857.0,36.25,0.0,0.0,0.0,9.36,1875000.0,535690.0,0.0,0.0,36.25,11857.0,0.0,1702168.0,507574.0,186.03,9.17,0.0,0.0,7.52,7.52,120906784.0,2256725123.36,0.0,2270.49,7.57,25.38,0.1831,26.62,0.0972,18.665
2020-04-09,15725754.0,302406249.42,3.11,3.99,2.77,295.46,1.0,174728722.11,11402046.0,9086257.0,219261344.58,0.0,0.0,7572.0,0.11,0.0,50000.0,0.0,37.38,7572.0,1988786.0,0.0,0.0,0.11,7572.0,0.96,3557192.0,7104.0,213.62,0.13,0.0,0.0,8.69,8.69,119789560.0,2303553238.8,0.0,2240.88,8.7,21.42,0.1715,23.41,0.1199,19.23
2020-04-10,15705754.0,302021649.42,3.1,4.05,2.77,298.82,1.0,174728722.11,11382046.0,9086257.0,218876744.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.37,0.0,0.0,0.0,8.67,8.67,119897808.0,2305634847.84,0.0,2302.88,8.7,21.14,0.1724,23.9,0.1196,0.0
2020-04-13,14037940.0,269949586.2,2.77,3.62,2.47,271.63,1.0,142656658.89,11393622.0,7418443.0,219099351.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11576.0,1667814.0,220.32,30.77,0.0,0.0,8.69,8.69,119645072.0,2300774734.56,0.0,2302.79,8.73,23.96,0.192,26.46,0.1071,0.0
2020-04-14,14487503.0,275262557.0,2.86,3.74,2.55,278.69,1.0,151171182.0,11543185.0,7956378.0,219320515.0,0.0,0.0,392000.0,10.35,0.0,0.0,0.0,9.48,550000.0,492437.0,0.0,0.0,10.35,392000.0,0.0,250000.0,12065.0,221.96,0.25,0.0,0.0,8.83,8.83,119130480.0,2263479120.0,0.0,2278.26,8.88,25.6,0.1996,27.18,0.1109,19.0
2020-04-15,14493196.0,273704006.46,2.86,3.86,2.55,277.59,1.0,152206301.4,11473878.0,8059640.0,216684186.03,0.0,0.0,0.0,0.0,0.0,108047.0,0.0,3.46,0.0,177354.0,0.0,0.0,0.0,0.0,2.15,108047.0,4785.0,219.91,0.12,0.0,0.0,8.82,8.82,118569600.0,2239186896.0,0.0,2253.85,8.89,25.48,0.1968,26.91,0.1114,18.885
2020-04-16,14476282.0,276062697.74,2.86,3.9,2.55,276.11,1.0,152980512.57,11456964.0,8022051.0,218484303.48,0.0,0.0,20855.0,0.16,0.0,0.0,0.0,4.32,8511.0,225777.0,0.0,0.0,0.16,20855.0,0.0,188008.0,46100.0,218.58,0.95,0.0,0.0,8.82,8.82,118381008.0,2257525822.56,0.0,2245.71,8.87,25.51,0.1975,26.95,0.1115,19.07
2020-04-17,14483002.0,287922079.76,2.86,3.98,2.55,278.7,1.0,158734404.64,11471941.0,7984628.0,228062187.08,0.0,0.0,48795.0,0.0,0.0,0.0,0.0,0.95,0.0,51218.0,0.0,0.0,0.0,48795.0,0.0,17400.0,37423.0,219.89,0.69,0.0,0.0,8.85,8.85,118199432.0,2349804708.16,0.0,2275.56,8.81,25.28,0.1963,26.93,0.1117,19.88
2020-04-20,18772440.0,353860494.0,3.71,5.14,3.31,371.74,1.0,164210700.55,15558864.0,8711443.0,293284586.4,0.0,0.0,1350860.0,15.37,0.0,0.0,0.0,3.05,800338.0,191680.0,0.0,0.0,15.37,1350860.0,0.0,2927743.0,73523.0,309.83,1.31,0.0,0.0,11.98,11.98,114303816.0,2154626931.6,0.0,2247.66,12.11,20.93,0.2167,35.29,0.1446,18.85
2020-04-21,18603912.0,326777714.28,3.68,5.14,3.28,354.29,1.0,210234220.32,17060524.0,11968928.0,299668104.06,0.0,0.0,236537.0,0.0,0.0,3838777.0,0.0,30.92,0.0,1471048.0,0.0,0.0,0.0,236537.0,77.04,2736171.0,581292.0,321.08,15.48,0.0,0.0,13.12,13.12,112966656.0,1984259312.64,0.0,2102.94,13.25,19.14,0.2367,39.28,0.1431,17.565
2020-04-22,21496194.0,386501568.12,4.25,5.96,3.79,389.69,1.0,266156825.24,16912140.0,14802938.0,304080277.2,0.0,0.0,184198.0,51.03,0.0,0.0,0.0,7.9,3022447.0,344837.0,0.0,0.0,51.03,184198.0,0.0,12256.0,188437.0,298.02,2.84,0.0,0.0,12.8,12.8,115170464.0,2070764942.72,0.0,2038.47,12.75,16.21,0.2893,47.96,0.1627,17.98
2020-04-23,20987996.0,393315045.04,4.15,6.06,3.7,389.56,1.0,267820048.92,17503388.0,14291358.0,328013491.12,0.0,0.0,811432.0,0.0,0.0,0.0,0.0,4.34,0.0,279143.0,0.0,0.0,0.0,811432.0,0.0,58958.0,511580.0,316.16,6.13,0.0,0.0,13.3,13.3,114135520.0,2138899644.8,0.0,2078.16,13.2,16.58,0.3013,48.97,0.1594,18.74
2020-04-24,21754976.0,406926826.08,4.3,6.46,3.84,415.84,1.0,283928731.68,17734162.0,15179296.0,331717500.21,0.0,0.0,103000.0,24.42,0.0,24567.0,0.0,3.96,1317345.0,238865.0,0.0,0.0,24.42,103000.0,0.45,366639.0,453974.0,332.91,4.33,0.0,0.0,13.08,13.08,117861584.0,2204600928.72,0.0,2207.64,13.1,16.22,0.2751,45.52,0.1604,18.705
2020-04-27,23322568.0,456539268.6,4.61,7.17,4.11,445.2,1.0,297871972.43,20824892.0,15216959.0,407647260.9,0.0,0.0,1147496.0,0.72,0.0,0.0,0.0,45.04,37663.0,2407633.0,0.0,0.0,0.72,1147496.0,0.0,4350867.0,0.0,393.01,0.0,0.0,0.0,15.35,15.35,114822352.0,2247647540.4,0.0,2168.35,15.34,15.21,0.2495,42.67,0.1719,19.575
2020-04-28,30049442.0,581005961.07,5.94,10.02,5.3,598.33,2.0,374839292.28,23045768.0,19386568.0,445589924.28,0.0,0.0,69312.0,92.04,0.0,0.0,0.0,7.65,4194177.0,454447.0,0.0,0.0,92.04,69312.0,0.0,2606010.0,24567.0,451.66,0.42,0.0,0.0,17.0,17.0,112554936.0,2176249687.56,0.0,2200.08,17.03,12.73,0.3017,50.09,0.2216,19.335
2020-04-29,32240286.0,649641762.9,6.37,11.65,5.68,634.24,2.0,392735348.2,26375470.0,19490588.0,531465720.5,0.0,0.0,1325620.0,61.02,0.0,0.0,0.0,16.33,3206063.0,833508.0,0.0,0.0,61.02,1325620.0,0.0,2837591.0,3102043.0,513.43,64.33,0.0,0.0,19.44,19.44,109294192.0,2202277968.8,0.0,2129.5,19.43,19.84,0.2693,43.18,0.2376,20.15
2020-04-30,33213104.0,647157331.44,6.56,12.79,5.85,677.58,2.0,398728257.84,27240728.0,20463344.0,530785585.08,0.0,0.0,849736.0,58.17,0.0,0.0,0.0,0.46,2186759.0,22254.0,0.0,0.0,58.17,849736.0,0.0,37775.0,1214003.0,544.76,24.39,0.0,0.0,20.07,20.07,108489928.0,2113926247.08,0.0,2166.01,20.1,20.95,0.3058,47.19,0.2447,19.485
2020-05-01,33310022.0,649045778.67,6.58,13.2,5.87,660.73,2.0,398728257.84,27337644.0,20463344.0,532673993.34,0.0,0.0,827.0,0.0,0.0,0.0,0.0,0.02,0.0,827.0,0.0,0.0,0.0,827.0,0.0,96918.0,0.0,532.79,0.0,0.0,0.0,20.17,20.17,108183808.0,2107961498.88,0.0,2106.02,20.19,20.95,0.3053,47.14,0.2458,0.0
2020-05-04,35065884.0,652050112.98,6.93,13.9,6.18,696.05,2.0,427093604.62,26366496.0,22968196.0,490284993.12,0.0,0.0,25000.0,2.48,0.0,2385000.0,0.0,67.47,142464.0,3430725.0,0.0,0.0,2.48,25000.0,44.92,2434576.0,22614.0,512.28,0.0,0.0,0.0,19.47,19.47,109063264.0,2028031394.08,0.0,2115.22,19.5,20.01,0.2767,44.7,0.2589,18.595
2020-05-05,39103712.0,761153754.08,7.73,15.75,6.89,748.09,2.0,494003636.48,30113940.0,25379072.0,586167842.1,0.0,0.0,2671776.0,27.58,0.0,2670900.0,0.0,22.26,1595637.0,1067268.0,0.0,0.0,27.58,2671776.0,51.2,2142936.0,1855659.0,566.61,47.05,0.0,0.0,22.29,22.29,104974448.0,2043327630.32,0.0,1978.56,22.26,20.97,0.2187,37.3,0.2895,19.465
2020-05-06,40412928.0,767037373.44,7.98,16.7,7.12,815.46,2.0,518083508.28,29431192.0,27296286.0,558604024.16,0.0,0.0,406886.0,61.31,0.0,0.0,0.0,23.13,1938486.0,1286585.0,0.0,0.0,61.31,406886.0,0.0,196952.0,21273.0,572.26,0.89,0.0,0.0,21.84,21.84,105322088.0,1999013230.24,0.0,2043.71,21.88,23.31,0.2154,35.78,0.2999,18.98
2020-05-07,43346468.0,829434665.18,8.56,18.78,7.64,853.09,2.0,522452510.77,31578392.0,27303502.0,604252530.92,0.0,0.0,804438.0,15.24,0.0,110921.0,0.0,11.01,1072276.0,553595.0,0.0,0.0,15.24,804438.0,2.12,1896355.0,1175981.0,599.17,28.83,0.0,0.0,23.43,23.43,103197416.0,1974682555.16,0.0,1960.03,23.41,23.56,0.2142,34.74,0.3216,19.135
2020-05-08,49076164.0,938535986.39,9.7,21.93,8.65,972.88,2.0,519966284.75,43761524.0,27189102.0,836898440.01,0.0,0.0,2882996.0,30.83,0.0,2000000.0,0.0,29.2,1348898.0,1557697.0,0.0,0.0,30.83,2882996.0,40.23,10857835.0,3463298.0,839.14,67.3,0.0,0.0,32.49,32.49,90913488.0,1738635891.27,0.0,1747.79,32.44,22.1,0.1627,26.02,0.3644,19.635
