DATE,ABCA FP Equity_DX_SI_QTY,ABCA FP Equity_DX_SHORT_INTEREST_VALUE,ABCA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ABCA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ABCA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ABCA FP Equity_DX_SI_MV,ABCA FP Equity_DX_DSS,ABCA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ABCA FP Equity_DX_SUPPLY_SI_QTY,ABCA FP Equity_DX_BROKER_SI_QTY,ABCA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ABCA FP Equity_DX_BROKER_SI_MV_NEW_x,ABCA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ABCA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ABCA FP Equity_DX_BROKER_SI_MV_INC_x,ABCA FP Equity_DX_SUPPLY_SI_MV_NEW,ABCA FP Equity_DX_BROKER_SI_QTY_ADD,ABCA FP Equity_DX_BROKER_SI_QTY_NEW,ABCA FP Equity_DX_SUPPLY_SI_MV_DEC,ABCA FP Equity_DX_BROKER_SI_QTY_INC,ABCA FP Equity_DX_SUPPLY_SI_QTY_DEC,ABCA FP Equity_DX_BROKER_SI_MV_NEW_y,ABCA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ABCA FP Equity_DX_BROKER_SI_MV_INC_y,ABCA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ABCA FP Equity_DX_BROKER_SI_MV_ADD,ABCA FP Equity_DX_SUPPLY_SI_QTY_ADD,ABCA FP Equity_DX_BROKER_SI_QTY_DEC,ABCA FP Equity_DX_SUPPLY_SI_MV,ABCA FP Equity_DX_BROKER_SI_MV_DEC,ABCA FP Equity_DX_SUPPLY_SI_MV_RMV,ABCA FP Equity_DX_BROKER_SI_MV_RMV,ABCA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ABCA FP Equity_DX_UTILIZATION_QUANTITY,ABCA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ABCA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ABCA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ABCA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ABCA FP Equity_DX_ACTIVE_UTILIZATION_MV,ABCA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ABCA FP Equity_DX_BROKER_SI_CON_RATIO,ABCA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ABCA FP Equity_DX_DEMAND_SUPPLY_RATIO,ABCA FP Equity_PX_LAST
2024-09-18,1396973.0,6321302.83,3.99,35.96,2.34,6.14,1.0,5592483.7,282399.0,1235908.0,1277855.48,0.0,0.0,90308.0,0.0,0.0,20679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90308.0,0.09,25371.0,0.0,1.29,0.0,0.0,0.0,51.07,51.07,270531.0,1224152.77,0.0,1.27,50.36,5.55,0.5887,76.18,2.5265,4.525
2024-09-19,1383223.0,6252167.96,3.95,34.91,2.32,6.12,1.0,5555229.16,275524.0,1229033.0,1245368.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,6875.0,0.0,0.0,0.0,0.0,0.0,0.0,6875.0,1.25,0.03,0.0,0.0,50.24,50.24,272922.0,1233607.44,0.0,1.27,49.55,5.59,0.605,77.25,2.5221,4.52
2024-09-20,1383223.0,6203755.16,3.95,35.77,2.32,6.12,1.0,5512213.01,275524.0,1229033.0,1235725.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,50.24,50.24,272922.0,1224055.17,0.0,1.27,49.5,5.58,0.6053,77.27,2.5221,4.485
2024-09-23,1383223.0,6155342.35,3.95,36.83,2.32,6.11,1.0,5469196.85,275524.0,1229033.0,1226081.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,50.24,50.24,272922.0,1214502.9,0.0,1.28,49.29,5.55,0.6064,77.35,2.5221,4.45
2024-09-24,1386309.0,6279979.77,3.96,37.43,2.33,6.11,1.0,5581499.07,278610.0,1232119.0,1262103.3,0.0,0.0,3086.0,0.01,0.0,0.0,0.0,0.0,3086.0,0.0,0.0,0.0,0.01,3086.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,50.8,50.8,269836.0,1222357.08,0.0,1.24,50.07,5.5,0.6065,77.35,2.5277,4.53
2024-09-25,1386497.0,6239236.5,3.96,36.64,2.33,6.13,1.0,5433453.0,300397.0,1207434.0,1351786.5,0.0,0.0,39899.0,0.0,0.0,0.0,0.0,0.1,0.0,24583.0,0.0,0.0,0.0,39899.0,0.0,6471.0,24685.0,1.36,0.12,0.0,0.0,54.84,54.84,247389.0,1113250.5,0.0,1.12,54.84,5.58,0.6029,77.1,2.5311,4.5
2024-09-26,1324206.0,6058242.45,3.78,35.16,2.22,5.84,1.0,5451638.63,238106.0,1191615.0,1089334.95,0.0,0.0,0.0,0.0,0.0,4860.0,0.0,0.29,0.0,62291.0,0.0,0.0,0.0,0.0,0.02,0.0,20679.0,1.07,0.09,0.0,0.0,45.19,45.19,288741.0,1320990.08,0.0,1.33,44.66,5.82,0.662,80.89,2.5135,4.575
2024-09-27,1245635.0,5754833.7,3.55,32.37,2.09,5.5,1.0,5142263.28,161957.0,1113044.0,748241.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,76149.0,0.0,0.0,0.0,0.0,0.0,0.0,78571.0,0.74,0.35,0.0,0.0,30.74,30.74,364890.0,1685791.8,0.0,1.69,30.49,4.97,0.7432,85.93,2.3643,4.62
2024-09-30,1245635.0,5698780.13,3.55,31.97,2.09,5.63,1.0,5081022.45,159535.0,1110606.0,729872.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,2438.0,0.74,0.01,0.0,0.0,30.28,30.28,367312.0,1680452.4,0.0,1.71,30.12,4.9,0.7463,86.11,2.3643,4.575
2024-10-01,1243197.0,5668978.32,3.55,31.24,2.09,5.61,1.0,5064363.36,157097.0,1110606.0,716362.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,34.77,34.77,294750.0,1344060.0,0.0,1.36,34.57,4.88,0.7509,86.39,2.7514,4.56
2024-10-02,1243197.0,5656546.35,3.55,31.5,2.09,5.61,1.0,5053257.3,157097.0,1110606.0,714791.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,34.77,34.77,294750.0,1341112.5,0.0,1.36,34.56,4.86,0.7517,86.43,2.7514,4.55
2024-10-03,1223197.0,5492154.53,3.49,30.5,2.05,5.51,1.0,4986620.94,137097.0,1110606.0,615565.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,31.75,31.75,294750.0,1323427.5,0.0,1.35,31.55,4.93,0.777,87.9,2.8325,4.49
2024-10-04,1253262.0,5696075.79,3.58,31.07,2.1,5.64,1.0,5184349.7,167162.0,1140671.0,759751.29,0.0,0.0,8059.0,0.0,0.0,30065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8059.0,0.14,22006.0,0.0,0.75,0.0,0.0,0.0,36.83,36.83,286685.0,1302983.33,0.0,1.3,36.55,4.77,0.7426,85.91,2.7614,4.545
2024-10-07,1253262.0,5696075.79,3.58,30.39,2.1,5.65,1.0,5184349.7,167162.0,1140671.0,759751.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,36.83,36.83,286685.0,1302983.33,0.0,1.3,36.83,4.81,0.7404,85.78,2.7614,4.545
2024-10-08,1244862.0,5502289.44,3.55,29.3,2.09,5.61,1.0,5004637.28,167162.0,1132271.0,738855.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400.0,0.76,0.04,0.0,0.0,37.07,37.07,283787.0,1254338.4,0.0,1.3,36.84,4.84,0.7505,86.37,2.7605,4.52
2024-10-09,1235862.0,5462510.04,3.53,28.93,2.07,5.57,1.0,4982095.82,158862.0,1127171.0,702170.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,8300.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,0.72,0.02,0.0,0.0,36.13,36.13,280888.0,1241524.96,0.0,1.28,35.94,4.85,0.7626,87.07,2.8104,4.42
2024-10-10,1241327.0,5461838.8,3.54,28.31,2.08,5.58,1.0,4959552.4,156262.0,1127171.0,687552.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,100.0,35.3,0.0,0.0,0.0,0.0,100.0,4.74,0.7601,86.93,2.8043,4.4
2024-10-11,1233262.0,5451018.04,3.52,27.68,2.07,5.54,1.0,4982095.82,156262.0,1127171.0,690678.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,35.3,35.3,286387.0,1265830.54,0.0,1.28,34.99,4.75,0.7707,87.54,2.7861,4.42
2024-10-14,1295684.0,5798185.9,3.7,29.53,2.17,5.82,1.0,5183759.45,187473.0,1158382.0,838941.68,0.0,0.0,31211.0,0.15,0.0,0.0,0.0,0.0,31211.0,0.0,0.0,0.0,0.15,31211.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,39.99,39.99,281281.0,1258732.48,0.0,1.26,39.66,6.39,0.7007,83.24,2.7641,4.475
2024-10-15,1295684.0,5856491.68,3.7,29.06,2.17,5.83,1.0,5144582.64,187473.0,1138182.0,847377.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200.0,0.84,0.09,0.0,0.0,40.21,40.21,278814.0,1260239.28,0.0,1.27,39.87,6.46,0.6979,83.06,2.7787,4.52
2024-10-16,1285782.0,5966028.48,3.67,28.78,2.16,5.8,1.0,5305055.84,172422.0,1143331.0,800038.08,0.0,0.0,5149.0,0.0,0.0,5149.0,0.0,0.09,0.0,20200.0,0.0,0.0,0.0,5149.0,0.02,0.0,0.0,0.78,0.0,0.0,0.0,38.0,38.0,281320.0,1305324.8,0.0,1.29,37.64,4.99,0.7046,83.55,2.8337,4.64
2024-10-17,1285782.0,5888881.56,3.67,27.94,2.16,5.82,1.0,5236455.98,172422.0,1143331.0,789692.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,38.0,38.0,281327.0,1288477.66,0.0,1.32,37.67,5.1,0.6991,83.21,2.8337,4.58
2024-10-18,1285782.0,5966028.48,3.67,28.16,2.16,5.81,1.0,5305055.84,172422.0,1143331.0,800038.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,38.0,38.0,281327.0,1305357.28,0.0,1.31,37.55,5.04,0.7021,83.39,2.8337,4.64
2024-10-21,1309782.0,6129779.76,3.74,29.29,2.2,5.94,1.0,5463109.08,196422.0,1167331.0,919254.96,0.0,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24000.0,0.0,0.91,0.0,0.0,0.0,43.29,43.29,257327.0,1204290.36,0.0,1.21,42.9,5.0,0.6718,81.55,2.8866,4.68
2024-10-22,1309782.0,6057741.75,3.74,28.42,2.2,5.95,1.0,5398905.88,196422.0,1167331.0,908451.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,43.29,43.29,257325.0,1190128.13,0.0,1.22,42.89,5.03,0.6706,81.46,2.8866,4.625
2024-10-23,1309782.0,5985703.74,3.74,29.09,2.2,5.94,1.0,5334702.67,196422.0,1167331.0,897648.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,43.29,43.29,257325.0,1175975.25,0.0,1.21,42.91,4.98,0.6733,81.64,2.8866,4.57
2024-10-24,1309782.0,6077388.48,3.74,29.86,2.2,5.93,1.0,5416415.84,196422.0,1167331.0,911398.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,43.29,43.29,257325.0,1193988.0,0.0,1.2,42.88,4.93,0.6755,81.78,2.8866,4.64
2024-10-25,1309782.0,6155975.4,3.74,30.07,2.2,5.94,1.0,5486455.7,196422.0,1167331.0,923183.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,43.05,43.05,259794.0,1221031.8,0.0,1.22,42.78,5.0,0.6718,81.54,2.871,4.7
2024-10-28,1309782.0,6182171.04,3.74,30.33,2.2,5.96,1.0,5509802.32,196422.0,1167331.0,927111.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,43.05,43.05,259794.0,1226227.68,0.0,1.23,42.89,5.05,0.6692,81.37,2.871,4.72
2024-10-29,1300773.0,6165664.02,3.71,31.12,2.18,6.1,1.0,5444425.62,198066.0,1148613.0,938832.84,0.0,0.0,0.0,0.0,0.0,20558.0,0.0,0.09,0.0,18914.0,0.0,0.0,0.0,0.0,0.1,20558.0,39276.0,0.94,0.19,0.0,0.0,41.54,41.54,278708.0,1321075.92,0.0,1.32,41.42,4.62,0.6873,82.57,2.7283,4.74
2024-10-30,1330411.0,6505709.79,3.8,33.76,2.23,6.25,1.0,5616717.57,227704.0,1148613.0,1113472.56,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.1,0.0,20362.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,51.1,51.1,217859.0,1065330.51,0.0,1.05,50.76,7.52,0.6602,80.67,2.9859,4.89
2024-10-31,1310584.0,6428414.52,3.74,29.15,2.2,6.19,1.0,5608690.92,213026.0,1143464.0,1044892.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,14678.0,0.0,0.0,0.0,0.0,0.0,0.0,5149.0,1.04,0.02,0.0,0.0,48.37,48.37,227364.0,1115220.42,0.0,1.12,48.12,7.07,0.6721,81.43,2.976,4.905
2024-11-01,1399810.0,6999050.0,3.99,28.79,2.35,6.64,1.0,6012555.0,265105.0,1202511.0,1325525.0,0.0,0.0,49579.0,0.01,0.0,56547.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.01,49579.0,0.29,2500.0,0.0,1.3,0.0,0.0,0.0,54.11,54.11,224864.0,1124320.0,0.0,1.1,54.08,7.06,0.5882,75.87,2.8569,5.0
2024-11-04,1327479.0,6511284.5,3.79,26.11,2.23,6.34,1.0,5751254.75,291959.0,1172529.0,1432058.9,0.0,0.0,68749.0,0.0,0.0,74120.0,0.0,0.24,0.0,51109.0,0.0,0.0,0.0,68749.0,0.37,9214.0,104102.0,1.46,0.49,0.0,0.0,60.97,60.97,186932.0,916901.46,0.0,0.95,60.54,9.09,0.5421,72.47,2.772,4.905
2024-11-05,1365827.0,6808647.6,3.9,26.4,2.29,6.5,1.0,5981237.3,326089.0,1199847.0,1625553.67,0.0,0.0,36442.0,0.13,0.0,0.0,0.0,0.05,28618.0,9117.0,0.0,0.0,0.13,36442.0,0.0,6805.0,1300.0,1.6,0.01,0.0,0.0,67.71,67.71,155542.0,775376.87,0.0,0.76,67.66,10.44,0.5184,70.57,2.8358,4.985
2024-11-06,1380964.0,6759818.78,3.94,26.62,2.32,6.6,1.0,5930238.66,334534.0,1211489.0,1637543.93,0.0,0.0,12243.0,0.05,0.0,2782.0,0.0,0.02,9360.0,3798.0,0.0,0.0,0.05,12243.0,0.01,0.0,500.0,1.67,0.0,0.0,0.0,68.72,68.72,152253.0,745278.44,0.0,0.76,68.77,10.44,0.5033,69.4,2.8369,4.895
2024-11-07,1357344.0,6691705.92,3.87,25.91,2.28,6.46,1.0,5767503.47,290924.0,1169879.0,1434255.32,0.0,0.0,17990.0,0.09,0.0,0.0,0.0,0.32,17990.0,61600.0,0.0,0.0,0.09,17990.0,0.0,0.0,59600.0,1.42,0.3,0.0,0.0,57.48,57.48,215203.0,1060950.79,0.0,1.05,57.45,11.09,0.5236,70.98,2.6818,4.93
2024-11-08,1315878.0,6684660.24,3.75,25.43,2.21,6.26,1.0,5807039.44,276219.0,1143118.0,1403192.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,14705.0,0.0,0.0,0.0,0.0,0.0,0.0,26761.0,1.36,0.13,0.0,0.0,56.21,56.21,215203.0,1093231.24,0.0,1.06,56.17,8.49,0.548,72.98,2.6777,5.08
2024-11-11,1325218.0,6705603.08,3.78,25.13,2.22,6.36,1.0,5823655.2,277757.0,1150920.0,1405450.42,0.0,0.0,1538.0,0.05,0.0,0.0,0.0,0.0,7802.0,0.0,0.0,0.0,0.05,1538.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,56.35,56.35,215200.0,1088912.0,0.0,1.09,56.37,9.4,0.5343,71.92,2.6883,5.06
2024-11-12,1323626.0,6598275.61,3.78,25.2,2.22,6.34,1.0,5737336.2,276165.0,1150920.0,1376682.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,56.2,56.2,215199.0,1072767.01,0.0,1.11,55.75,9.25,0.5366,72.1,2.6938,4.985
2024-11-13,1328885.0,6571336.33,3.79,34.77,2.23,6.34,1.0,5673245.21,285075.0,1147269.0,1409695.88,0.0,0.0,8910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8910.0,0.0,0.0,3651.0,1.42,0.02,0.0,0.0,57.56,57.56,210199.0,1039434.06,0.0,1.05,57.41,9.12,0.5362,72.07,2.6831,4.945
2024-11-14,1332164.0,6560907.7,3.8,24.6,2.23,6.35,1.0,5670837.08,281684.0,1151439.0,1387293.7,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.02,9452.0,3391.0,0.0,0.0,0.05,0.0,0.0,0.0,5282.0,1.39,0.03,0.0,0.0,56.98,56.98,212700.0,1047547.5,0.0,1.07,56.5,9.96,0.5366,72.02,2.6946,4.925
2024-11-15,1298813.0,6468088.74,3.71,24.43,2.18,6.18,1.0,5622823.38,270691.0,1129081.0,1348041.18,0.0,0.0,9565.0,0.0,0.0,0.0,0.0,0.1,0.0,20558.0,0.0,0.0,0.0,9565.0,0.0,0.0,22358.0,1.33,0.11,0.0,0.0,56.0,56.0,212700.0,1059246.0,0.0,1.05,55.97,10.8,0.5649,74.01,2.6869,4.98
2024-11-18,1298945.0,6358335.78,3.71,24.65,2.18,6.19,1.0,5577690.97,270045.0,1139467.0,1321870.27,0.0,0.0,9608.0,0.05,0.0,1111.0,0.0,0.05,9275.0,10254.0,0.0,0.0,0.05,9608.0,0.01,0.0,0.0,1.34,0.0,0.0,0.0,55.94,55.94,212701.0,1041171.4,0.0,1.08,55.48,10.73,0.5624,73.85,2.6907,4.895
2024-11-19,1299273.0,6294977.69,3.71,24.95,2.18,6.17,1.0,5548145.16,267626.0,1145128.0,1296647.97,0.0,0.0,2914.0,0.02,0.0,0.0,0.0,0.04,6000.0,5333.0,0.0,0.0,0.02,2914.0,0.0,0.0,339.0,1.31,0.0,0.0,0.0,55.46,55.46,214969.0,1041524.81,0.0,1.07,54.99,11.06,0.5666,74.12,2.6923,4.845
2024-11-20,1301213.0,6245822.4,3.71,24.52,2.18,6.16,1.0,5501568.0,281281.0,1146160.0,1350148.8,0.0,0.0,15457.0,0.0,0.0,0.0,0.0,0.01,1032.0,1802.0,0.0,0.0,0.0,15457.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,58.78,58.78,197220.0,946656.0,0.0,0.98,58.27,10.98,0.5673,74.18,2.7194,4.8
2024-11-21,1296345.0,6203010.83,3.7,24.86,2.17,6.13,1.0,5488973.99,250366.0,1147121.0,1198001.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,961.0,30915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,53.17,53.17,220506.0,1055121.21,0.0,1.08,52.73,10.4,0.5727,74.63,2.7531,4.785
2024-11-22,1275307.0,6064084.79,3.64,24.47,2.14,6.02,1.0,5353426.26,250597.0,1125852.0,1191588.74,0.0,0.0,731.0,0.0,0.0,0.0,0.0,0.0,731.0,500.0,0.0,0.0,0.0,731.0,0.0,0.0,22000.0,1.2,0.11,0.0,0.0,53.42,53.42,218511.0,1039019.81,0.0,1.06,53.02,10.56,0.5934,76.0,2.7186,4.755
2024-11-25,1275032.0,6094652.96,3.64,24.28,2.14,6.0,1.0,5380258.06,250322.0,1125577.0,1196539.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,1.19,0.01,0.0,0.0,53.39,53.39,218545.0,1044645.1,0.0,1.06,52.89,10.47,0.5959,76.18,2.7194,4.78
2024-11-26,1303062.0,6267728.22,3.72,25.15,2.19,6.14,1.0,5322375.63,276063.0,1106523.0,1327863.03,0.0,0.0,5649.0,0.0,0.0,0.0,0.0,0.09,0.0,19054.0,0.0,0.0,0.0,5649.0,0.0,39146.0,19054.0,1.32,0.09,0.0,0.0,58.97,58.97,192076.0,923885.56,0.0,0.94,58.45,10.31,0.6225,77.93,2.7835,4.81
2024-11-27,1308309.0,6279883.2,3.73,25.42,2.19,6.18,1.0,5161032.0,274539.0,1075215.0,1317787.2,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.04,0.0,9524.0,0.0,0.0,0.0,8000.0,0.0,0.0,31308.0,1.32,0.14,0.0,0.0,39.49,39.49,420687.0,2019297.6,0.0,2.03,39.38,13.38,0.5909,75.43,1.8818,4.8
2024-11-28,1317401.0,6455264.9,3.76,26.07,2.21,6.22,1.0,5268553.5,283631.0,1075215.0,1389791.9,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.01,0.0,908.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,40.86,40.86,410525.0,2011572.5,0.0,1.99,40.61,13.3,0.5833,74.9,1.8978,4.9
2024-11-29,1273891.0,6191110.26,3.63,26.01,2.14,6.04,1.0,5180157.36,283040.0,1065876.0,1375574.4,0.0,0.0,5109.0,0.04,0.0,0.0,0.0,0.07,5661.0,15000.0,0.0,0.0,0.04,5109.0,0.0,9300.0,15000.0,1.39,0.07,0.0,0.0,40.73,40.73,411893.0,2001799.98,0.0,2.02,40.65,14.17,0.5699,73.79,1.8331,4.86
2024-12-02,1414163.0,6787983.53,4.03,28.69,2.37,6.87,1.0,5799591.37,429026.0,1208248.0,2059325.14,0.0,0.0,148086.0,0.84,0.0,0.0,0.0,0.01,142372.0,2100.0,0.0,0.0,0.84,148086.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,61.92,61.92,263825.0,1266360.21,0.0,1.31,61.48,12.41,0.6155,77.22,2.0411,4.9
2024-12-03,692156.0,3298123.34,1.97,14.29,1.16,3.43,1.0,1287941.38,449070.0,270292.0,2139818.55,0.0,0.0,24366.0,0.0,0.0,0.0,0.0,0.02,0.0,4322.0,0.0,0.0,0.0,24366.0,0.0,0.0,937956.0,2.2,4.5,0.0,0.0,100.0,62.93,0.0,0.0,0.0,0.0,100.0,24.91,0.376,54.67,0.97,4.765
2024-12-04,692556.0,3241162.08,1.98,14.06,1.16,3.35,1.0,1266838.56,449070.0,270692.0,2101647.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,100.0,62.93,0.0,0.0,0.0,0.0,100.0,24.98,0.3762,54.67,0.9706,4.68
2024-12-05,488420.0,2285805.6,1.39,9.81,0.82,2.35,0.0,1519666.2,450461.0,324715.0,2108157.48,0.0,0.0,21000.0,0.23,0.0,2400.0,0.0,0.1,51623.0,19609.0,0.0,0.0,0.23,21000.0,0.01,0.0,0.0,2.11,0.0,0.0,0.0,64.91,64.91,243499.0,1139575.32,0.0,1.15,64.75,28.02,0.2866,42.71,0.7038,4.68
2024-12-06,486217.0,2316824.01,1.39,9.75,0.82,2.34,0.0,1720174.53,374355.0,361002.0,1783801.58,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.43,37979.0,92238.0,0.0,0.0,0.18,0.0,0.0,16132.0,1692.0,1.75,0.01,0.0,0.0,100.0,53.39,0.0,0.0,0.0,0.0,100.0,22.55,0.3023,47.25,0.6934,4.765
2024-12-09,507135.0,2421569.63,1.45,10.15,0.85,2.47,0.0,1919168.0,373915.0,401920.0,1785444.13,0.0,0.0,18259.0,0.0,0.0,65000.0,0.0,0.14,0.0,29373.0,0.0,0.0,0.0,18259.0,0.31,10674.0,24082.0,1.78,0.1,0.0,0.0,100.0,57.17,0.0,0.0,0.0,0.0,100.0,17.14,0.2653,44.97,0.7754,4.775
2024-12-10,528937.0,2499227.33,1.51,10.71,0.89,2.6,0.0,2002086.45,391757.0,423722.0,1851051.83,0.0,0.0,18996.0,0.01,0.0,27400.0,0.0,0.0,2000.0,1154.0,0.0,0.0,0.01,18996.0,0.14,0.0,7598.0,1.87,0.03,0.0,0.0,100.0,59.61,0.0,0.0,0.0,0.0,100.0,16.78,0.2401,41.74,0.8048,4.725
2024-12-11,1277312.0,6035299.2,3.64,25.96,2.14,6.11,1.0,5412525.3,260832.0,1145508.0,1232431.2,0.0,0.0,12018.0,3.4,0.0,0.0,0.0,0.69,721786.0,142949.0,0.0,0.0,3.4,12018.0,0.0,6.0,0.0,1.23,0.0,0.0,0.0,100.0,40.04,0.0,0.0,0.0,0.0,100.0,7.26,0.5537,73.45,1.9607,4.725
2024-12-12,1295749.0,6128892.77,3.7,30.27,2.17,6.2,1.0,5396967.84,256489.0,1141008.0,1213192.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,4343.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,1.21,0.02,0.0,0.0,100.0,39.92,0.0,0.0,0.0,0.0,100.0,7.0,0.5681,74.5,2.0168,4.73
2024-12-13,1229394.0,5796592.71,3.51,31.6,2.06,5.88,1.0,5195614.1,229209.0,1101933.0,1080720.44,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.13,0.0,27308.0,0.0,0.0,0.0,28.0,0.0,0.0,39075.0,1.08,0.19,0.0,0.0,100.0,37.43,0.0,0.0,0.0,0.0,100.0,7.19,0.5544,73.51,2.0074,4.715
