DATE,FDJU FP Equity_DX_SI_QTY,FDJU FP Equity_DX_SHORT_INTEREST_VALUE,FDJU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FDJU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FDJU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FDJU FP Equity_DX_SI_MV,FDJU FP Equity_DX_DSS,FDJU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FDJU FP Equity_DX_SUPPLY_SI_QTY,FDJU FP Equity_DX_BROKER_SI_QTY,FDJU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FDJU FP Equity_DX_BROKER_SI_MV_NEW_x,FDJU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FDJU FP Equity_DX_SUPPLY_SI_QTY_INC_x,FDJU FP Equity_DX_BROKER_SI_MV_INC_x,FDJU FP Equity_DX_SUPPLY_SI_MV_NEW,FDJU FP Equity_DX_BROKER_SI_QTY_ADD,FDJU FP Equity_DX_BROKER_SI_QTY_NEW,FDJU FP Equity_DX_SUPPLY_SI_MV_DEC,FDJU FP Equity_DX_BROKER_SI_QTY_INC,FDJU FP Equity_DX_SUPPLY_SI_QTY_DEC,FDJU FP Equity_DX_BROKER_SI_MV_NEW_y,FDJU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FDJU FP Equity_DX_BROKER_SI_MV_INC_y,FDJU FP Equity_DX_SUPPLY_SI_QTY_INC_y,FDJU FP Equity_DX_BROKER_SI_MV_ADD,FDJU FP Equity_DX_SUPPLY_SI_QTY_ADD,FDJU FP Equity_DX_BROKER_SI_QTY_DEC,FDJU FP Equity_DX_SUPPLY_SI_MV,FDJU FP Equity_DX_BROKER_SI_MV_DEC,FDJU FP Equity_DX_SUPPLY_SI_MV_RMV,FDJU FP Equity_DX_BROKER_SI_MV_RMV,FDJU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FDJU FP Equity_DX_UTILIZATION_QUANTITY,FDJU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FDJU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FDJU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FDJU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FDJU FP Equity_DX_ACTIVE_UTILIZATION_MV,FDJU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FDJU FP Equity_DX_BROKER_SI_CON_RATIO,FDJU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FDJU FP Equity_DX_DEMAND_SUPPLY_RATIO,FDJU FP Equity_PX_LAST
2020-02-07,295771.0,6898858.58,0.35,2.56,0.15,6.96,0.0,3744782.1,235179.0,160548.0,5485550.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42429.0,0.0,5.52,0.0,0.0,0.0,6.24,6.24,3532886.0,82404565.95,0.0,77.06,6.68,18.1,0.4014,59.4,0.0785,23.325
2020-02-10,303312.0,7179395.04,0.36,2.58,0.16,7.16,0.0,4982961.06,235179.0,210518.0,5566686.93,0.0,0.0,0.0,0.0,0.0,49970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,5.54,0.0,0.0,0.0,6.22,6.22,3543972.0,83885817.24,0.0,76.91,6.71,21.32,0.3847,56.97,0.0803,23.67
2020-02-11,313376.0,7380004.8,0.37,2.64,0.16,7.48,0.0,5206080.75,242267.0,221065.0,5705387.85,0.0,0.0,0.0,0.16,0.0,11000.0,0.0,1.0,3947.0,42912.0,0.0,0.0,0.16,0.0,0.26,50000.0,4400.0,5.73,0.1,0.0,0.0,6.36,6.36,3567046.0,84003933.3,0.0,78.32,6.82,20.61,0.3713,56.12,0.0823,23.55
2020-02-12,460176.0,10989002.88,0.55,3.85,0.24,10.95,0.0,5926036.92,384767.0,248159.0,9188235.96,0.0,0.0,142500.0,0.63,0.0,0.0,0.0,0.0,27094.0,0.0,0.0,0.0,0.63,142500.0,0.0,0.0,0.0,9.13,0.0,0.0,0.0,10.05,10.05,3444556.0,82255997.28,0.0,75.48,10.79,41.27,0.36,42.84,0.1202,23.88
2020-02-13,460176.0,12229177.2,0.55,3.81,0.24,11.32,0.0,9776012.38,384767.0,367865.0,10225183.03,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,119706.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,9.48,0.0,0.0,0.0,9.01,9.01,3887692.0,103315414.9,0.0,87.76,9.74,40.42,0.3594,43.58,0.1077,26.575
2020-02-14,460176.0,12693954.96,0.55,3.07,0.24,12.48,0.0,10147556.03,384767.0,367865.0,10613797.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,0.0,0.0,0.0,8.93,8.93,3925444.0,108283372.74,0.0,98.03,9.53,40.63,0.3611,43.6,0.1068,27.585
2020-02-17,460176.0,12746875.2,0.55,3.0,0.24,12.65,0.0,10189860.5,247968.0,367865.0,6868713.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,136799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,0.0,0.0,0.0,5.93,5.93,3930347.0,108870611.9,0.0,101.44,6.31,40.97,0.3591,43.02,0.1101,27.7
2020-02-18,293470.0,8437262.5,0.35,1.82,0.15,8.18,0.0,5740196.25,216561.0,199659.0,6226128.75,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.9,1500.0,32907.0,0.0,0.0,0.16,0.0,0.0,1500.0,169706.0,6.11,4.72,0.0,0.0,5.19,5.19,3956261.0,113742503.75,0.0,103.04,5.6,10.35,0.5431,72.44,0.0703,28.75
2020-02-19,278170.0,8111437.2,0.33,1.66,0.15,7.99,0.0,5375908.44,216561.0,184359.0,6314918.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15300.0,6.25,0.43,0.0,0.0,5.25,5.25,3908178.0,113962470.48,0.0,106.17,5.56,11.06,0.6203,77.71,0.0674,29.16
2020-02-20,271570.0,8084638.9,0.32,1.55,0.14,7.93,0.0,5512183.43,216561.0,185159.0,6447020.97,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,6.37,0.0,0.0,0.0,5.23,5.23,3924419.0,116829953.63,0.0,108.05,5.57,11.45,0.6588,80.15,0.0656,29.77
2020-02-21,288070.0,8741484.15,0.34,1.56,0.15,8.56,0.0,6104169.86,217061.0,201159.0,6586716.05,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,500.0,0.0,6.51,0.0,0.0,0.0,5.16,5.16,3986407.0,120967520.42,0.0,111.98,5.49,10.67,0.5706,74.26,0.0685,30.345
2020-02-24,265070.0,7787756.6,0.31,1.38,0.14,8.03,0.0,5454661.42,209561.0,185659.0,6156902.18,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.2,0.0,7958.0,0.0,0.0,0.0,458.0,0.0,0.0,15500.0,6.26,0.46,0.0,0.0,4.62,4.62,4328829.0,127180996.02,0.0,124.18,4.8,11.39,0.653,79.79,0.0584,29.38
2020-02-25,275374.0,7934901.81,0.33,1.34,0.14,8.09,0.0,5571898.92,212156.0,193368.0,6113275.14,0.0,0.0,3095.0,0.0,0.0,4614.0,0.0,0.02,3095.0,500.0,0.0,0.0,0.0,3095.0,0.14,0.0,0.0,6.18,0.0,0.0,0.0,4.63,4.63,4372097.0,125981975.06,0.0,121.65,4.84,11.07,0.6315,78.46,0.0601,28.815
2020-02-26,286256.0,8158296.0,0.34,1.33,0.15,8.24,0.0,5468238.0,224538.0,191868.0,6399333.0,0.0,0.0,9268.0,0.0,0.0,0.0,0.0,0.04,0.0,1500.0,0.0,0.0,0.0,9268.0,0.0,4614.0,1500.0,6.42,0.15,0.0,0.0,4.75,4.75,4499212.0,128227542.0,0.0,123.16,4.96,14.47,0.5647,73.49,0.0606,28.5
2020-02-27,301802.0,8565140.76,0.36,1.33,0.16,8.52,0.0,5534298.66,236945.0,195007.0,6724499.1,0.0,0.0,12407.0,0.0,0.0,0.0,0.0,0.0,3139.0,0.0,0.0,0.0,0.0,12407.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.74,4.74,4757790.0,135026080.2,0.0,128.46,4.95,17.59,0.5371,70.9,0.0604,28.38
2020-02-28,331229.0,8943183.0,0.39,1.4,0.17,9.37,0.0,6059718.0,266372.0,224434.0,7192044.0,0.0,0.0,19427.0,0.84,0.0,0.0,0.0,0.0,29427.0,0.0,0.0,0.0,0.84,19427.0,0.0,10000.0,0.0,7.4,0.0,0.0,0.0,5.32,5.32,4737622.0,127915794.0,0.0,127.61,5.48,15.63,0.5768,74.14,0.0662,27.0
2020-03-02,505139.0,14058018.37,0.6,2.01,0.26,13.68,0.0,11085913.52,440282.0,398344.0,12253048.06,0.0,0.0,0.0,0.0,0.0,173910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,173910.0,0.0,11.86,0.0,0.0,0.0,8.81,8.81,4555298.0,126773943.34,0.0,116.62,9.23,38.85,0.3674,45.45,0.1011,27.83
2020-03-03,505139.0,14328267.74,0.6,1.95,0.26,14.07,0.0,11299027.56,440282.0,398344.0,12488598.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28,0.0,0.0,0.0,8.79,8.79,4568371.0,129581843.42,0.0,121.19,9.2,38.96,0.3664,45.21,0.1009,28.365
2020-03-04,505139.0,14244919.8,0.6,1.91,0.26,14.35,0.0,11233300.8,440282.0,398344.0,12415952.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53,0.0,0.0,0.0,8.79,8.79,4570071.0,128876002.2,0.0,123.86,9.19,38.98,0.3659,45.12,0.1008,28.2
2020-03-05,495911.0,13756571.14,0.59,1.81,0.26,13.91,0.0,10922070.2,435668.0,393730.0,12085430.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,4614.0,0.0,0.0,0.0,0.0,0.0,0.0,4614.0,12.17,0.14,0.0,0.0,8.64,8.64,4606776.0,127791966.24,0.0,123.15,8.99,40.03,0.3821,45.98,0.0983,27.74
2020-03-06,482195.0,13019265.0,0.57,1.72,0.25,13.37,0.0,10260378.0,421952.0,380014.0,11392704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,13716.0,0.0,0.0,0.0,0.0,0.0,0.0,13716.0,11.65,0.43,0.0,0.0,8.36,8.36,4624181.0,124852887.0,0.0,121.94,8.72,41.12,0.3769,44.32,0.0956,27.0
2020-03-09,481895.0,12264227.75,0.57,1.67,0.25,12.98,0.0,9663721.3,421952.0,379714.0,10738678.4,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,300.0,11.19,0.01,0.0,0.0,8.32,8.32,4649229.0,118322878.05,0.0,118.65,8.62,41.22,0.3786,44.46,0.095,25.45
2020-03-10,497095.0,12487026.4,0.59,1.63,0.26,12.7,0.0,9734351.68,421952.0,387514.0,10599434.24,0.0,0.0,0.0,0.0,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,10.8,0.0,0.0,0.0,8.26,8.26,4684662.0,117678709.44,0.0,114.43,8.62,39.62,0.364,44.31,0.0973,25.12
2020-03-11,477916.0,11639644.18,0.57,1.52,0.25,11.9,0.0,9151025.93,410173.0,375735.0,9989763.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,11779.0,0.0,0.0,0.0,0.0,0.0,0.0,11779.0,10.27,0.5,0.0,0.0,7.98,7.98,4730010.0,115199393.55,0.0,113.59,8.29,42.0,0.3864,44.62,0.093,24.355
2020-03-12,320206.0,7103770.11,0.38,0.99,0.17,7.35,0.0,4836884.63,236263.0,218025.0,5241494.66,0.0,0.0,0.0,0.07,0.0,0.0,0.0,4.4,16200.0,173910.0,0.0,0.0,0.07,0.0,0.0,0.0,173910.0,5.58,4.37,0.0,0.0,4.63,4.63,4865729.0,107946197.87,0.0,113.25,4.7,17.47,0.6089,75.94,0.0628,22.185
2020-03-13,369206.0,8288674.7,0.44,1.06,0.19,7.03,0.0,5994711.25,236263.0,267025.0,5304104.35,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,49000.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,5.22,0.0,0.0,0.0,4.64,4.64,4860775.0,109124398.75,0.0,103.06,4.82,16.32,0.5763,73.85,0.0724,22.45
2020-03-16,396130.0,7337119.86,0.47,1.09,0.21,7.38,0.0,5316277.05,283187.0,287025.0,5245189.61,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,46924.0,0.0,6.06,0.0,0.0,0.0,5.61,5.61,4762315.0,88207598.43,0.0,100.52,5.69,15.63,0.4859,67.39,0.0785,18.522
2020-03-17,464225.0,8712574.8,0.55,1.15,0.24,7.66,0.0,6664892.16,310382.0,355120.0,5825249.38,0.0,0.0,29561.0,0.7,0.0,0.0,0.0,0.45,68095.0,20000.0,0.0,0.0,0.7,29561.0,0.0,17634.0,0.0,5.8,0.0,0.0,0.0,6.19,6.19,4707143.0,88343659.82,0.0,83.9,6.46,20.05,0.4019,58.68,0.0925,18.768
2020-03-18,456225.0,8548744.05,0.54,1.06,0.24,7.42,0.0,6504334.56,310382.0,347120.0,5815937.92,0.0,0.0,17634.0,0.0,0.0,0.0,0.0,0.33,0.0,17634.0,0.0,0.0,0.0,17634.0,0.0,0.0,8000.0,5.77,0.15,0.0,0.0,6.21,6.21,4686162.0,87809303.56,0.0,83.96,6.43,20.71,0.4175,59.74,0.0913,18.738
2020-03-19,617880.0,11430780.0,0.73,1.39,0.32,10.55,0.0,9348327.5,464577.0,505315.0,8594674.5,0.0,0.0,168369.0,3.25,0.0,7460.0,0.0,0.4,168369.0,21634.0,0.0,0.0,3.25,168369.0,0.14,7460.0,17634.0,8.65,0.34,0.0,0.0,9.47,9.47,4442319.0,82182901.5,0.0,80.48,9.71,10.28,0.5723,74.37,0.1259,18.5
2020-03-20,625137.0,11877603.0,0.74,1.32,0.33,10.58,0.0,9763568.0,463277.0,513872.0,8802263.0,0.0,0.0,0.0,0.0,0.0,8557.0,0.0,0.03,0.0,1300.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,8.72,0.0,0.0,0.0,9.5,9.5,4415420.0,83892980.0,0.0,79.13,9.92,10.5,0.5476,72.64,0.1281,19.0
2020-03-23,603233.0,12004336.7,0.72,1.08,0.32,10.37,0.0,10234012.8,409907.0,514272.0,8157149.3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,400.0,53770.0,0.0,0.0,0.01,0.0,0.0,400.0,0.0,7.83,0.0,0.0,0.0,9.22,9.22,4034467.0,80285893.3,0.0,73.74,9.6,15.96,0.4969,68.09,0.1357,19.9
2020-03-24,537471.0,12039350.4,0.64,0.93,0.28,10.66,0.0,9547014.4,432211.0,426206.0,9681526.4,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.59,0.0,31466.0,0.0,0.0,0.0,55.0,0.0,53715.0,88066.0,8.87,0.68,0.0,0.0,9.69,9.69,4029495.0,90260688.0,0.0,77.27,10.3,9.09,0.6207,78.01,0.1205,22.4
2020-03-25,492875.0,12171548.13,0.58,0.84,0.26,10.84,0.0,10516909.04,429877.0,425872.0,10615812.52,0.0,0.0,0.0,0.0,0.0,3343.0,0.0,0.93,0.0,55120.0,0.0,0.0,0.0,0.0,0.07,52786.0,3677.0,9.88,0.0,0.0,0.0,9.53,9.53,4080570.0,100769676.15,0.0,88.0,10.1,9.27,0.6105,77.34,0.1093,24.695
2020-03-26,480585.0,11822391.0,0.57,0.78,0.25,11.57,0.0,10370917.2,418534.0,421582.0,10295936.4,0.0,0.0,632.0,0.0,0.0,0.0,0.0,0.26,0.0,11975.0,0.0,0.0,0.0,632.0,0.0,0.0,4290.0,10.38,0.0,0.0,0.0,9.25,9.25,4104664.0,100974734.4,0.0,96.27,9.74,9.35,0.6319,78.74,0.1062,24.6
2020-03-27,494563.0,11182069.43,0.59,0.82,0.26,11.91,0.0,9953803.79,418144.0,440239.0,9454235.84,0.0,0.0,12653.0,0.69,0.0,0.0,0.0,0.7,27017.0,23043.0,0.0,0.0,0.69,12653.0,0.0,10000.0,8360.0,10.22,0.2,0.0,0.0,9.04,9.04,4205979.0,95097185.19,0.0,98.31,9.42,9.12,0.6335,78.81,0.107,22.61
2020-03-30,505282.0,11363792.18,0.6,0.84,0.26,11.39,0.0,10142045.42,425163.0,450958.0,9561915.87,0.0,0.0,7019.0,0.0,0.0,3700.0,0.0,0.0,7019.0,0.0,0.0,0.0,0.0,7019.0,0.08,0.0,0.0,9.66,0.0,0.0,0.0,9.15,9.15,4221065.0,94931751.85,0.0,91.94,9.5,8.73,0.6253,78.33,0.1088,22.49
2020-03-31,514642.0,11682373.4,0.61,0.86,0.27,11.42,0.0,10358305.1,430518.0,456313.0,9772758.6,0.0,0.0,4005.0,0.0,0.0,1973.0,0.0,0.02,3382.0,623.0,0.0,0.0,0.0,4005.0,0.05,1973.0,0.0,9.71,0.0,0.0,0.0,9.26,9.26,4217096.0,95728079.2,0.0,91.38,9.61,8.69,0.6182,77.88,0.1107,22.7
2020-04-01,464268.0,10237109.4,0.55,0.77,0.24,10.52,0.0,9019199.7,396239.0,409034.0,8737069.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,34279.0,0.0,0.0,0.0,0.0,0.0,0.0,47279.0,8.99,0.83,0.0,0.0,8.66,8.66,4176827.0,92099035.35,0.0,91.4,8.95,9.48,0.6138,77.47,0.1015,22.05
2020-04-02,451756.0,9712754.0,0.54,0.76,0.24,10.08,0.0,8525223.0,384733.0,396522.0,8271759.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,12512.0,0.0,0.0,0.0,0.0,0.0,1006.0,12512.0,8.54,0.38,0.0,0.0,8.5,8.5,4142497.0,89063685.5,0.0,88.43,8.81,9.69,0.6073,77.02,0.0998,21.5
2020-04-03,451656.0,9313146.72,0.54,0.76,0.24,9.99,0.0,8034005.64,373457.0,389622.0,7700683.34,0.0,0.0,6800.0,0.0,0.0,6800.0,0.0,0.44,0.0,18076.0,0.0,0.0,0.0,6800.0,0.15,0.0,13700.0,8.21,0.31,0.0,0.0,8.32,8.32,4115565.0,84862950.3,0.0,86.74,8.65,9.87,0.6289,78.47,0.1006,20.62
2020-04-06,424586.0,9086140.4,0.5,0.71,0.22,8.76,0.0,7758612.8,373457.0,362552.0,7991979.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,7.7,0.21,0.0,0.0,8.29,8.29,4130262.0,88387606.8,0.0,82.72,8.51,10.47,0.6363,78.85,0.0943,21.4
2020-04-07,431123.0,9575241.83,0.51,0.72,0.23,9.17,0.0,8024606.26,372211.0,361306.0,8266806.31,0.0,0.0,7783.0,0.0,0.0,0.0,0.0,0.19,0.0,9029.0,0.0,0.0,0.0,7783.0,0.0,0.0,1246.0,7.92,0.0,0.0,0.0,8.3,8.3,4113802.0,91367542.42,0.0,85.4,8.48,10.5,0.638,78.95,0.0961,22.21
2020-04-08,422853.0,9894760.2,0.5,0.71,0.22,9.46,0.0,8261042.4,363941.0,353036.0,8516219.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,8270.0,0.0,0.0,0.0,0.0,0.0,0.0,8270.0,8.1,0.0,0.0,0.0,8.12,8.12,4118653.0,96376480.2,0.0,89.01,8.34,10.71,0.6321,78.54,0.0943,23.4
2020-04-09,422146.0,10131504.0,0.5,0.72,0.22,9.78,0.0,8455896.0,363234.0,352329.0,8717616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,8.16,0.0,0.0,0.0,8.1,8.1,4123663.0,98967912.0,0.0,91.87,8.16,10.32,0.637,78.9,0.0941,24.0
2020-04-10,422146.0,10131504.0,0.5,0.72,0.22,10.0,0.0,8455896.0,363234.0,352329.0,8717616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23,0.0,0.0,0.0,8.22,8.22,4054925.0,97318200.0,0.0,93.06,8.13,10.12,0.64,79.12,0.0955,0.0
2020-04-13,379408.0,9105792.0,0.45,0.64,0.2,9.13,0.0,8455896.0,320496.0,352329.0,7691904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,42738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,7.25,7.25,4097663.0,98343912.0,0.0,95.53,7.46,6.05,0.7811,88.11,0.0859,0.0
2020-04-14,395337.0,9409020.6,0.47,0.67,0.21,9.48,0.0,8665889.4,322280.0,364113.0,7670264.0,0.0,0.0,4145.0,0.03,0.0,10000.0,0.0,0.06,1784.0,2361.0,0.0,0.0,0.03,4145.0,0.24,0.0,0.0,7.76,0.0,0.0,0.0,7.21,7.21,4145517.0,98663304.6,0.0,96.21,7.46,5.81,0.7413,85.8,0.0885,23.8
2020-04-15,408736.0,9159773.76,0.48,0.71,0.21,9.71,0.0,8374527.36,323263.0,373696.0,7244323.83,0.0,0.0,3816.0,0.17,0.0,0.0,0.0,0.08,9583.0,2833.0,0.0,0.0,0.17,3816.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,7.12,7.12,4215622.0,94472089.02,0.0,97.61,7.31,8.05,0.7145,84.05,0.0901,22.41
2020-04-16,417336.0,9736448.88,0.49,0.73,0.22,9.47,0.0,8818646.68,327563.0,377996.0,7642044.79,0.0,0.0,4300.0,0.05,0.0,0.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.05,4300.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,7.2,7.2,4224333.0,98553688.89,0.0,92.49,7.38,8.95,0.6949,82.78,0.0917,23.33
2020-04-17,369365.0,8901696.5,0.44,0.64,0.19,8.63,0.0,7953602.5,279592.0,330025.0,6738167.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,47971.0,0.0,0.0,0.0,0.0,0.0,0.0,47971.0,6.52,0.92,0.0,0.0,6.26,6.26,4185566.0,100872140.6,0.0,95.02,6.42,10.3,0.6559,80.19,0.0827,24.1
2020-04-20,394165.0,9641275.9,0.47,0.69,0.21,9.49,0.0,8072411.5,304392.0,330025.0,7445428.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24800.0,0.0,7.31,0.0,0.0,0.0,6.97,6.97,4060232.0,99313274.72,0.0,94.95,7.15,9.64,0.5729,74.62,0.0903,24.46
2020-04-21,385965.0,9842107.5,0.46,0.67,0.2,9.39,0.0,8089237.5,308992.0,317225.0,7879296.0,0.0,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,0.0,0.0,12800.0,7.49,0.3,0.0,0.0,7.01,7.01,4101525.0,104588887.5,0.0,97.76,7.11,9.23,0.6116,77.24,0.0875,25.5
2020-04-22,403765.0,10518078.25,0.48,0.69,0.21,10.35,0.0,8727401.25,316792.0,335025.0,8252431.6,0.0,0.0,7800.0,0.23,0.0,10000.0,0.0,0.0,7800.0,0.0,0.0,0.0,0.23,7800.0,0.26,0.0,0.0,8.11,0.0,0.0,0.0,7.39,7.39,3971637.0,103461143.85,0.0,98.46,7.61,10.81,0.562,73.74,0.0942,26.05
2020-04-23,400765.0,10395844.1,0.48,0.7,0.21,10.48,0.0,8612728.5,316792.0,332025.0,8217584.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,8.29,0.08,0.0,0.0,7.44,7.44,3939838.0,102199397.72,0.0,99.71,7.67,10.92,0.5728,74.46,0.0942,25.94
2020-04-24,392165.0,9906087.9,0.47,0.69,0.21,10.14,0.0,8169715.5,316792.0,323425.0,8002165.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,8.19,0.23,0.0,0.0,7.54,7.54,3881945.0,98057930.7,0.0,97.49,7.75,8.81,0.5957,76.23,0.0934,25.26
2020-04-27,379765.0,9816925.25,0.45,0.67,0.2,9.62,0.0,8520806.25,298192.0,329625.0,7708263.2,0.0,0.0,6200.0,0.14,0.0,0.0,0.0,0.64,6200.0,24800.0,0.0,0.0,0.14,6200.0,0.0,0.0,0.0,7.55,0.0,0.0,0.0,7.21,7.21,3835741.0,99153904.85,0.0,93.94,7.44,11.1,0.6605,80.38,0.0919,25.85
2020-04-28,392165.0,10380607.55,0.47,0.72,0.21,10.1,0.0,8836347.75,298192.0,333825.0,7893142.24,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,4200.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,7.72,0.0,0.0,0.0,7.45,7.45,3706864.0,98120690.08,0.0,92.95,7.67,12.01,0.6138,77.25,0.0979,26.47
2020-04-29,243447.0,6461083.38,0.29,0.46,0.13,6.44,0.0,5130367.78,167674.0,193307.0,4450067.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,130518.0,0.0,0.0,0.0,0.0,0.0,0.0,140518.0,4.43,3.48,0.0,0.0,4.19,4.19,3830450.0,101660143.0,0.0,98.14,4.32,16.89,0.5781,73.92,0.0609,26.54
2020-04-30,243447.0,6353966.7,0.29,0.48,0.13,6.46,0.0,5045312.7,167674.0,193307.0,4376291.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,4.19,4.19,3830802.0,99983932.2,0.0,98.06,4.34,16.86,0.5799,74.05,0.0609,26.1
2020-05-01,253447.0,6614966.7,0.3,0.53,0.13,6.58,0.0,5306312.7,167674.0,203307.0,4376291.4,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,4.34,0.0,0.0,0.0,4.2,4.2,3825923.0,99856590.3,0.0,96.7,4.3,16.13,0.5233,70.13,0.0635,0.0
2020-05-04,239847.0,6029753.58,0.28,0.5,0.13,6.23,0.0,4940185.98,160874.0,196507.0,4044372.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,4.18,0.18,0.0,0.0,4.03,4.03,3830379.0,96295728.06,0.0,97.07,4.13,16.62,0.5658,73.07,0.0601,25.14
2020-05-05,252347.0,6523169.95,0.3,0.53,0.13,6.38,0.0,5402830.95,160874.0,209007.0,4158592.9,0.0,0.0,46.0,0.28,0.0,0.0,0.0,0.0,12500.0,46.0,0.0,0.0,0.28,46.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,4.03,4.03,3828079.0,98955842.15,0.0,93.75,4.17,21.41,0.5175,68.38,0.0633,25.85
