DATE,ES FP Equity_DX_SI_QTY,ES FP Equity_DX_SHORT_INTEREST_VALUE,ES FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ES FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ES FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ES FP Equity_DX_SI_MV,ES FP Equity_DX_DSS,ES FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ES FP Equity_DX_SUPPLY_SI_QTY,ES FP Equity_DX_BROKER_SI_QTY,ES FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ES FP Equity_DX_BROKER_SI_MV_NEW_x,ES FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ES FP Equity_DX_SUPPLY_SI_QTY_INC_x,ES FP Equity_DX_BROKER_SI_MV_INC_x,ES FP Equity_DX_SUPPLY_SI_MV_NEW,ES FP Equity_DX_BROKER_SI_QTY_ADD,ES FP Equity_DX_BROKER_SI_QTY_NEW,ES FP Equity_DX_SUPPLY_SI_MV_DEC,ES FP Equity_DX_BROKER_SI_QTY_INC,ES FP Equity_DX_SUPPLY_SI_QTY_DEC,ES FP Equity_DX_BROKER_SI_MV_NEW_y,ES FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ES FP Equity_DX_BROKER_SI_MV_INC_y,ES FP Equity_DX_SUPPLY_SI_QTY_INC_y,ES FP Equity_DX_BROKER_SI_MV_ADD,ES FP Equity_DX_SUPPLY_SI_QTY_ADD,ES FP Equity_DX_BROKER_SI_QTY_DEC,ES FP Equity_DX_SUPPLY_SI_MV,ES FP Equity_DX_BROKER_SI_MV_DEC,ES FP Equity_DX_SUPPLY_SI_MV_RMV,ES FP Equity_DX_BROKER_SI_MV_RMV,ES FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ES FP Equity_DX_UTILIZATION_QUANTITY,ES FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ES FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ES FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ES FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ES FP Equity_DX_ACTIVE_UTILIZATION_MV,ES FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ES FP Equity_DX_BROKER_SI_CON_RATIO,ES FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ES FP Equity_DX_DEMAND_SUPPLY_RATIO,ES FP Equity_PX_LAST
2006-09-22,47593.0,5250902.84,2.16,20.07,0.37,8.78,0.0,3042441.05,30663.0,27576.0,3383027.63,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,29.74,29.74,72456.0,7994020.48,0.0,13.21,29.71,39.64,0.4371,52.69,0.4615,181.0
2006-09-25,32585.0,3575218.24,1.48,13.58,0.25,5.94,0.0,392138.41,30693.0,3574.0,3367628.46,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,24002.0,5.6,4.49,0.0,0.0,70.24,29.76,13006.0,1427015.14,0.0,1.35,80.58,28.97,0.4449,59.65,0.316,180.0
2006-09-26,37609.0,4126450.29,1.71,15.39,0.29,6.9,0.0,945016.26,35661.0,8613.0,3912716.21,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,5044.0,32.0,0.0,0.0,0.96,0.0,0.0,5000.0,5.0,6.5,0.0,0.0,0.0,34.62,34.62,67359.0,7390613.02,0.0,12.23,34.71,24.81,0.3605,51.08,0.3651,180.0
2006-09-27,28642.0,3116404.97,1.3,11.53,0.22,5.16,0.0,938011.56,26713.0,8621.0,2906519.3,0.0,0.0,52.0,0.0,0.0,0.0,0.0,1.65,8.0,9000.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,4.77,0.0,0.0,0.0,25.2,25.2,79288.0,8626964.49,0.0,14.18,25.16,25.75,0.5246,67.49,0.2702,178.5
2006-09-28,28638.0,3093276.41,1.3,11.66,0.22,5.12,0.0,931072.09,26708.0,8620.0,2884811.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.74,0.0,0.0,0.0,26.93,26.93,72464.0,7827054.32,0.0,12.88,26.89,25.74,0.5247,67.5,0.2888,177.2
2006-09-29,28627.0,3090343.29,1.3,11.8,0.22,5.12,0.0,930222.8,26689.0,8617.0,2881132.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.72,0.0,0.0,0.0,26.92,26.92,72466.0,7822853.15,0.0,12.84,26.89,25.75,0.5248,67.51,0.2887,177.1
2006-10-02,28630.0,3088921.99,1.3,11.82,0.22,5.11,0.0,929805.44,26694.0,8618.0,2880044.84,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,26.92,26.92,72484.0,7820377.99,0.0,12.83,26.92,25.47,0.5271,67.78,0.2887,177.0
2006-10-03,28625.0,3041271.62,1.3,11.73,0.22,5.12,0.0,915515.72,26687.0,8617.0,2835368.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.73,0.0,0.0,0.0,26.91,26.91,72480.0,7700659.11,0.0,12.84,26.94,25.55,0.5274,67.78,0.2887,174.3
2006-10-04,28623.0,3018377.68,1.3,11.63,0.22,5.05,0.0,908581.98,26683.0,8616.0,2813799.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.67,0.0,0.0,0.0,25.12,25.12,79525.0,8386139.99,0.0,13.83,25.23,25.53,0.5273,67.78,0.2695,173.0
2006-10-05,28616.0,2951356.1,1.3,11.35,0.22,5.03,0.0,888418.42,26672.0,8614.0,2750858.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.65,0.0,0.0,0.0,26.84,26.84,72707.0,7498750.62,0.0,12.57,27.01,25.56,0.5283,67.85,0.2879,169.2
2006-10-06,28584.0,2995099.17,1.3,9.66,0.22,5.01,0.0,901757.05,26620.0,8606.0,2789306.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.63,0.0,0.0,0.0,26.79,26.79,72730.0,7620821.53,0.0,12.54,26.98,25.05,0.5319,68.3,0.2877,171.9
2006-10-09,28611.0,3006648.27,1.3,9.08,0.22,5.01,0.0,905115.57,26664.0,8613.0,2802043.6,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,26.83,26.83,72724.0,7642357.44,0.0,12.57,26.97,25.14,0.5305,68.16,0.2879,172.4
2006-10-10,28611.0,3008392.27,1.3,8.74,0.22,5.02,0.0,905640.58,26664.0,8613.0,2803668.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,26.83,26.83,72706.0,7644897.7,0.0,12.59,26.95,25.43,0.5281,67.88,0.2879,172.5
2006-10-11,28622.0,3000825.56,1.3,8.62,0.22,5.0,0.0,903330.06,26681.0,8616.0,2797324.68,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,27.08,27.08,71831.0,7531000.67,0.0,12.4,27.16,25.52,0.5271,67.77,0.2905,172.0
2006-10-12,28620.0,3000615.88,1.3,8.59,0.22,4.99,0.0,903225.22,26679.0,8615.0,2797114.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,27.08,27.08,71836.0,7531524.89,0.0,12.37,27.16,25.43,0.5278,67.85,0.2905,172.0
2006-10-13,28616.0,3008918.01,1.3,8.64,0.22,5.0,0.0,905745.73,26673.0,8614.0,2804615.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.62,0.0,0.0,0.0,27.08,27.08,71835.0,7553313.71,0.0,12.4,27.16,25.44,0.5277,67.84,0.2905,172.5
2006-10-16,37211.0,3964834.8,1.69,11.22,0.29,6.56,0.0,1983003.42,25261.0,18611.0,2691561.42,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.24,0.0,1412.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,4.38,0.0,0.0,0.0,25.75,25.75,72850.0,7762172.88,0.0,12.6,25.8,27.47,0.3529,49.21,0.3793,174.8
2006-10-17,40862.0,4371284.44,1.86,12.1,0.32,7.22,0.0,1846632.86,23600.0,17262.0,2524651.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,4.0,1661.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.0,4.11,0.24,0.0,0.0,25.09,25.09,70471.0,7538759.38,0.0,12.29,25.09,28.97,0.3477,44.88,0.4344,175.5
2006-10-18,26761.0,2895429.68,1.22,7.07,0.21,4.82,0.0,1867568.92,31645.0,17261.0,3423858.31,0.0,0.0,4850.0,0.0,0.0,0.0,0.0,1.59,0.0,9100.0,0.0,0.0,0.0,4850.0,0.0,12295.0,2.0,5.56,0.0,0.0,0.0,100.0,35.01,0.0,0.0,0.0,0.0,100.0,34.59,0.3305,38.26,0.2961,177.5
2006-10-19,42212.0,4551369.79,1.92,11.03,0.33,7.71,0.0,3527063.6,31645.0,32712.0,3412017.84,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,15452.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,1.0,5.56,0.0,0.0,0.0,100.0,34.89,0.0,0.0,0.0,0.0,100.0,23.98,0.3881,53.28,0.4655,172.9
2006-10-20,43844.0,4757410.4,1.99,11.47,0.34,7.89,0.0,3548960.45,33282.0,32707.0,3611352.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.0,5.0,5.78,0.0,0.0,0.0,36.71,36.71,57374.0,6225519.21,0.0,10.11,36.39,22.99,0.3975,54.75,0.4836,174.0
2006-10-23,43207.0,4661346.81,1.96,11.31,0.34,7.8,0.0,3636448.19,31579.0,33707.0,3406870.9,0.0,0.0,797.0,0.0,0.0,1000.0,0.0,0.41,0.0,2500.0,0.0,0.0,0.0,797.0,0.17,0.0,0.0,5.54,0.0,0.0,0.0,35.83,35.83,56555.0,6101383.31,0.0,9.97,35.71,23.52,0.3692,51.71,0.4902,173.0
2006-10-24,43207.0,4569736.52,1.96,11.15,0.34,7.76,0.0,3564980.42,31581.0,33707.0,3340126.58,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,35.65,35.65,56995.0,6028007.8,0.0,10.0,35.48,23.38,0.3696,51.79,0.4878,169.6
2006-10-25,49485.0,5233721.66,2.25,12.38,0.38,8.7,0.0,3565086.18,37861.0,33708.0,4004323.25,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,170.0,0.0,6110.0,0.0,6.43,0.0,0.0,0.0,40.67,40.67,55225.0,5840805.88,0.0,9.48,40.43,30.71,0.3474,45.92,0.5316,169.6
2006-10-26,49483.0,5239681.73,2.25,13.41,0.38,8.69,0.0,3569396.18,37863.0,33709.0,4009257.1,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.01,1.0,56.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,6.44,0.0,0.0,0.0,43.47,43.47,49246.0,5214586.15,0.0,8.48,43.15,30.96,0.347,45.73,0.5681,169.8
2006-10-27,49486.0,5369610.69,2.25,13.02,0.38,8.64,0.0,3657902.15,37874.0,33711.0,4109619.59,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.01,2.0,42.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,42.9,42.9,50405.0,5469329.24,0.0,8.71,42.49,30.89,0.3461,45.58,0.5606,174.0
2006-10-30,49487.0,5261707.6,2.25,13.01,0.38,8.83,0.0,3584323.66,37877.0,33711.0,4027273.8,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,100.0,43.07,0.0,0.0,0.0,0.0,100.0,30.94,0.3476,45.89,0.5627,170.5
2006-10-31,44505.0,4729220.85,2.02,11.79,0.35,7.82,0.0,3530046.44,33380.0,33220.0,3547048.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,4496.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,5.69,0.09,0.0,0.0,100.0,38.21,0.0,0.0,0.0,0.0,100.0,24.31,0.3682,50.61,0.5094,170.4
2006-11-01,23760.0,2524801.43,1.08,6.37,0.18,4.14,0.0,1494478.42,12142.0,14064.0,1290241.54,0.0,31.0,0.0,0.0,0.01,489.0,0.0,3.61,0.0,21270.0,0.0,31.0,0.0,0.0,0.09,0.0,19645.0,2.08,3.51,0.0,0.0,69.64,13.22,5293.0,562448.4,0.0,0.9,69.74,39.49,0.3599,43.64,0.2587,170.4
2006-11-02,23730.0,2574887.07,1.08,6.35,0.18,4.13,0.0,1526051.91,12113.0,14064.0,1314353.44,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.07,0.0,0.01,0.0,100.0,16.16,0.0,0.0,31.0,0.0,100.0,39.47,0.3595,43.6,0.3167,174.0
2006-11-03,23729.0,2522987.04,1.08,6.35,0.18,4.23,0.0,1495249.14,12107.0,14063.0,1287277.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.12,0.0,0.0,0.0,100.0,16.17,0.0,0.0,0.0,0.0,100.0,39.4,0.3597,43.69,0.317,170.5
2006-11-06,22729.0,2396818.43,1.03,6.11,0.18,3.96,0.0,1377624.89,12109.0,13064.0,1276918.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.08,0.17,0.0,0.0,100.0,16.18,0.0,0.0,0.0,0.0,100.0,41.27,0.3894,45.41,0.3037,169.1
2006-11-07,22728.0,2374035.63,1.03,6.11,0.18,3.93,0.0,1364485.54,12107.0,13063.0,1264627.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,100.0,16.21,0.0,0.0,0.0,0.0,100.0,41.44,0.3893,45.25,0.3043,167.5
2006-11-08,22756.0,2398246.56,1.03,6.1,0.18,3.92,0.0,1376494.04,12124.0,13061.0,1277743.95,0.0,31.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,14.0,0.0,31.0,0.0,0.0,0.0,0.0,3.0,2.06,0.0,0.0,0.0,69.61,13.66,5293.0,557827.34,0.0,0.89,69.75,41.38,0.39,45.39,0.2564,169.0
2006-11-09,22730.0,2406846.1,1.03,5.59,0.18,3.92,0.0,1383433.54,12117.0,13065.0,1283051.22,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.05,0.0,0.01,0.0,100.0,15.01,0.0,0.0,31.0,0.0,100.0,41.25,0.3891,45.39,0.2816,169.8
2006-11-10,22730.0,2423855.62,1.03,5.5,0.18,3.94,0.0,1393103.82,12112.0,13064.0,1291585.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.07,0.0,0.0,0.0,100.0,15.16,0.0,0.0,0.0,0.0,100.0,41.3,0.3893,45.37,0.2844,171.0
2006-11-13,13217.0,1392934.82,0.6,3.17,0.1,2.36,0.0,1375756.31,2559.0,13054.0,269692.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,9553.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.46,0.0,0.0,0.0,3.22,3.22,76852.0,8099404.31,0.0,13.11,3.36,18.91,0.6365,77.42,0.1664,169.0
2006-11-14,13218.0,1401283.05,0.6,3.13,0.1,2.32,0.0,1384108.9,2566.0,13056.0,272029.98,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,3.24,3.24,76637.0,8124536.93,0.0,12.98,3.36,18.96,0.6357,77.35,0.1669,170.0
2006-11-15,13593.0,1449514.71,0.62,3.16,0.11,2.4,0.0,1392357.36,2946.0,13057.0,314152.16,0.0,374.0,6.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,374.0,0.0,6.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,3.47,3.47,82062.0,8750833.24,0.0,13.92,3.58,18.47,0.6428,77.94,0.1599,171.0
2006-11-16,13591.0,1439978.45,0.62,3.2,0.11,2.42,0.0,1383082.82,2942.0,13054.0,311707.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.52,0.0,0.0,0.0,3.3,3.3,86202.0,9133177.98,0.0,14.7,3.42,18.45,0.6435,77.98,0.1525,169.9
2006-11-17,13596.0,1399811.09,0.62,3.53,0.11,2.39,0.0,1344522.87,2949.0,13059.0,303621.87,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,3.32,3.32,85854.0,8839319.0,0.0,14.52,3.43,18.49,0.6424,77.9,0.1531,165.1
2006-11-20,13610.0,1407193.6,0.62,3.67,0.11,2.34,0.0,1351670.97,2942.0,13073.0,304185.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.3,3.3,86078.0,8899956.7,0.0,14.4,3.37,18.42,0.6418,77.88,0.1529,165.8
2006-11-21,13608.0,1434142.17,0.62,3.79,0.11,2.34,0.0,1377547.93,2946.0,13071.0,310477.87,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.51,0.0,0.0,0.0,3.31,3.31,86066.0,9070464.41,0.0,14.48,3.37,18.46,0.6415,77.85,0.1529,169.0
2006-11-22,13604.0,1414208.43,0.62,3.84,0.11,2.36,0.0,1358384.42,2969.0,13067.0,308643.4,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,5.0,0.51,0.0,0.0,0.0,3.33,3.33,86140.0,8954712.92,0.0,14.5,3.42,18.3,0.6439,78.05,0.1527,166.7
2006-11-23,13601.0,1421530.08,0.62,3.88,0.11,2.37,0.0,1365509.19,2927.0,13065.0,305920.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.51,0.0,0.0,0.0,3.3,3.3,85714.0,8958534.63,0.0,14.42,3.4,18.58,0.6407,77.77,0.1534,167.6
2006-11-24,13604.0,1426085.41,0.62,3.94,0.11,2.35,0.0,1369897.39,2961.0,13068.0,310396.86,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,3.71,3.71,76948.0,8066334.91,0.0,12.91,3.8,18.68,0.6392,77.65,0.1702,168.1
2006-11-27,13601.0,1430011.77,0.62,4.0,0.11,2.37,0.0,1373551.48,2949.0,13064.0,310058.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.51,0.0,0.0,0.0,3.69,3.69,76913.0,8086647.67,0.0,12.96,3.8,18.49,0.6419,77.87,0.1703,168.6
2006-11-28,13601.0,1439341.62,0.62,4.03,0.11,2.37,0.0,1382618.8,2955.0,13065.0,312716.31,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,3.7,3.7,76920.0,8140148.31,0.0,13.0,3.8,18.51,0.6415,77.84,0.1703,169.7
2006-11-29,14059.0,1477289.25,0.64,4.91,0.11,2.47,0.0,1372316.49,3410.0,13060.0,358315.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,461.0,4.0,0.59,0.0,0.0,0.0,4.27,4.27,76438.0,8031939.35,0.0,12.96,4.38,17.87,0.6033,75.44,0.1761,168.5
2006-11-30,13572.0,1394801.03,0.62,4.4,0.11,2.36,0.0,1292338.85,3417.0,12575.0,351166.75,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.59,0.0,0.0,0.09,4.28,4.28,76494.0,7861325.5,0.0,12.85,4.38,18.78,0.6435,77.92,0.1698,164.8
2006-12-01,3204.0,334671.34,0.15,0.93,0.02,0.53,0.0,268969.63,3131.0,2575.0,327046.18,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.06,0.0,374.0,0.0,0.0,0.0,88.0,0.0,0.0,10000.0,0.52,1.76,0.0,0.0,3.87,3.87,77737.0,8119958.09,0.0,12.9,3.84,15.11,0.7435,84.89,0.0396,167.5
2006-12-04,3204.0,332673.3,0.15,0.94,0.02,0.53,0.0,315229.76,3125.0,3036.0,324470.68,0.08,0.0,0.0,0.0,0.0,461.0,461.0,0.0,0.0,6.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.52,0.0,0.0,0.0,3.87,3.87,77727.0,8070442.42,0.0,13.0,3.82,15.1,0.7436,84.9,0.0396,166.5
2006-12-05,3205.0,335575.26,0.15,0.94,0.02,0.53,0.0,317880.34,3130.0,3036.0,327722.48,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,3.88,3.88,77575.0,8122387.04,0.0,12.96,3.87,15.2,0.7423,84.8,0.0397,167.9
2006-12-06,3207.0,331984.84,0.15,0.99,0.02,0.53,0.0,314283.12,2693.0,3036.0,278776.17,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.08,0.0,461.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,3.33,3.33,78263.0,8101692.95,0.0,13.07,3.32,15.24,0.7417,84.76,0.0396,166.0
2006-12-07,2744.0,281659.98,0.12,0.9,0.02,0.46,0.0,264312.84,2669.0,2575.0,273961.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.44,0.08,0.0,0.0,3.29,3.29,78372.0,8044553.8,0.0,13.0,3.3,0.0,1.0,100.0,0.0339,164.6
2006-12-08,2745.0,280906.72,0.12,0.9,0.02,0.45,0.0,263509.95,2670.0,2575.0,273231.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,3.3,3.3,78136.0,7995966.31,0.0,12.91,3.29,0.0,1.0,100.0,0.034,164.1
2006-12-11,2743.0,281557.33,0.12,0.89,0.02,0.45,0.0,264312.84,2668.0,2575.0,273858.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,3.32,3.32,77757.0,7981426.66,0.0,12.83,3.3,0.0,1.0,100.0,0.0341,164.6
2006-12-12,2744.0,280119.92,0.12,0.87,0.02,0.45,0.0,262867.63,2669.0,2575.0,272463.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,3.32,3.32,77758.0,7937887.89,0.0,12.8,3.32,0.0,1.0,100.0,0.0341,163.7
2006-12-13,2745.0,283987.96,0.12,0.88,0.02,0.45,0.0,266400.37,2670.0,2575.0,276228.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,3.33,3.33,77423.0,8009908.99,0.0,12.78,3.31,0.0,1.0,100.0,0.0343,165.9
2006-12-14,2747.0,284366.18,0.12,0.87,0.02,0.45,0.0,266560.95,2700.0,2575.0,279500.8,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,3.37,3.37,77310.0,8003039.52,0.0,12.85,3.33,0.0,1.0,100.0,0.0343,166.0
2006-12-15,2745.0,283645.6,0.12,0.88,0.02,0.46,0.0,266079.21,2670.0,2575.0,275895.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,3.09,3.09,83675.0,8646282.67,0.0,13.92,3.09,0.0,1.0,100.0,0.0318,165.7
2006-12-18,2744.0,282344.45,0.12,0.88,0.02,0.45,0.0,264955.16,2744.0,2575.0,282344.45,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,3.18,3.18,83594.0,8601421.91,0.0,13.83,3.18,0.0,1.0,100.0,0.0318,165.0
2006-12-19,2743.0,282583.66,0.12,0.87,0.02,0.45,0.0,265276.32,2743.0,2575.0,282583.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,3.19,3.19,83194.0,8570639.91,0.0,13.73,3.19,0.0,1.0,100.0,0.0319,165.2
2006-12-20,2744.0,280119.92,0.12,0.87,0.02,0.45,0.0,262867.63,2741.0,2575.0,279813.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,3.19,3.19,83207.0,8494146.43,0.0,13.7,3.2,0.0,1.0,100.0,0.0319,163.7
2006-12-21,2744.0,278237.62,0.12,0.97,0.02,0.45,0.0,261101.26,2744.0,2575.0,278237.62,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,3.2,3.2,83121.0,8428348.81,0.0,13.6,3.2,0.0,1.0,100.0,0.032,162.6
