DATE,VLA FP Equity_DX_SI_QTY,VLA FP Equity_DX_SHORT_INTEREST_VALUE,VLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VLA FP Equity_DX_SI_MV,VLA FP Equity_DX_DSS,VLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VLA FP Equity_DX_SUPPLY_SI_QTY,VLA FP Equity_DX_BROKER_SI_QTY,VLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VLA FP Equity_DX_BROKER_SI_MV_NEW_x,VLA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,VLA FP Equity_DX_BROKER_SI_MV_INC_x,VLA FP Equity_DX_SUPPLY_SI_MV_NEW,VLA FP Equity_DX_BROKER_SI_QTY_ADD,VLA FP Equity_DX_BROKER_SI_QTY_NEW,VLA FP Equity_DX_SUPPLY_SI_MV_DEC,VLA FP Equity_DX_BROKER_SI_QTY_INC,VLA FP Equity_DX_SUPPLY_SI_QTY_DEC,VLA FP Equity_DX_BROKER_SI_MV_NEW_y,VLA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VLA FP Equity_DX_BROKER_SI_MV_INC_y,VLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,VLA FP Equity_DX_BROKER_SI_MV_ADD,VLA FP Equity_DX_SUPPLY_SI_QTY_ADD,VLA FP Equity_DX_BROKER_SI_QTY_DEC,VLA FP Equity_DX_SUPPLY_SI_MV,VLA FP Equity_DX_BROKER_SI_MV_DEC,VLA FP Equity_DX_SUPPLY_SI_MV_RMV,VLA FP Equity_DX_BROKER_SI_MV_RMV,VLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VLA FP Equity_DX_UTILIZATION_QUANTITY,VLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VLA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VLA FP Equity_DX_ACTIVE_UTILIZATION_MV,VLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VLA FP Equity_DX_BROKER_SI_CON_RATIO,VLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VLA FP Equity_DX_DEMAND_SUPPLY_RATIO,VLA FP Equity_PX_LAST
2016-11-15,1045743.0,2729389.23,1.7,11.48,1.38,2.85,1.0,2408053.86,773456.0,922626.0,2018720.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,100.0,82.61,0.0,0.0,0.0,0.0,100.0,25.93,0.2728,41.48,1.1169,2.61
2016-11-16,1030431.0,2668816.29,1.68,11.17,1.36,2.78,1.0,2349943.26,753144.0,907314.0,1950642.96,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.06,5000.0,20312.0,0.0,0.0,0.01,0.0,0.0,0.0,20312.0,1.97,0.07,0.0,0.0,100.0,82.21,0.0,0.0,0.0,0.0,100.0,25.97,0.2664,40.57,1.1247,2.59
2016-11-17,1015099.0,2720465.32,1.65,10.66,1.34,2.75,1.0,2368533.08,751705.0,883781.0,2014569.4,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.02,0.0,6339.0,0.0,0.0,0.0,4900.0,0.0,0.0,23533.0,1.95,0.05,0.0,0.0,100.0,82.46,0.0,0.0,0.0,0.0,100.0,26.15,0.2653,40.13,1.1135,2.68
2016-11-18,1032933.0,2737272.45,1.68,10.4,1.36,2.85,1.0,2577443.0,671277.0,972620.0,1778884.05,0.0,0.0,2688.0,0.0,0.0,95000.0,0.0,0.2,0.0,92116.0,0.0,0.0,0.0,2688.0,0.25,9000.0,6161.0,1.8,0.02,0.0,0.0,100.0,74.75,0.0,0.0,0.0,0.0,100.0,26.1,0.2538,39.38,1.1503,2.65
2016-11-21,1010632.0,2607430.56,1.64,9.93,1.33,2.75,1.0,2460339.6,647412.0,953620.0,1670322.96,0.0,0.0,4218.0,0.0,0.0,0.0,0.0,0.12,0.0,28083.0,0.0,0.0,0.0,4218.0,0.0,0.0,19000.0,1.69,0.08,0.0,0.0,100.0,77.21,0.0,0.0,0.0,0.0,100.0,25.73,0.2523,39.24,1.2052,2.58
2016-11-22,966574.0,2474429.44,1.57,9.1,1.27,2.57,1.0,2367134.72,625940.0,924662.0,1602406.4,0.0,0.0,10900.0,0.0,0.0,0.0,0.0,0.09,0.0,32372.0,0.0,0.0,0.0,10900.0,0.0,0.0,28958.0,1.61,0.13,0.0,0.0,100.0,79.42,0.0,0.0,0.0,0.0,100.0,26.1,0.25,38.44,1.2264,2.56
2016-11-23,954574.0,2453255.18,1.55,8.89,1.26,2.54,1.0,2345541.34,605473.0,912662.0,1556065.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,20467.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,1.55,0.03,0.0,0.0,100.0,78.77,0.0,0.0,0.0,0.0,100.0,25.21,0.2489,38.73,1.2419,2.57
2016-11-24,962574.0,2550821.1,1.57,9.08,1.27,2.57,1.0,2439754.3,605473.0,920662.0,1604503.45,0.0,0.0,4815.0,0.03,0.0,0.0,0.0,0.01,8000.0,4815.0,0.0,0.0,0.03,4815.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,100.0,79.43,0.0,0.0,0.0,0.0,100.0,24.91,0.245,38.23,1.2627,2.65
2016-11-25,954619.0,2510647.97,1.55,8.72,1.26,2.59,1.0,2450008.06,549085.0,931562.0,1444093.55,0.0,0.0,567.0,0.0,0.0,10900.0,0.0,0.14,0.0,56955.0,0.0,0.0,0.0,567.0,0.03,0.0,0.0,1.45,0.0,0.0,0.0,100.0,72.03,0.0,0.0,0.0,0.0,100.0,25.41,0.2505,38.78,1.2523,2.63
2016-11-28,935635.0,2442007.35,1.52,8.48,1.23,2.53,1.0,2383420.68,495774.0,913188.0,1293970.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,53311.0,0.0,0.0,0.0,0.0,0.0,0.0,18374.0,1.3,0.05,0.0,0.0,100.0,65.7,0.0,0.0,0.0,0.0,100.0,25.93,0.2456,37.59,1.24,2.61
2016-11-29,928345.0,2385846.65,1.51,8.39,1.22,2.51,1.0,2326590.16,502549.0,905288.0,1291550.93,0.0,0.0,10775.0,0.0,0.0,0.0,0.0,0.01,0.0,4000.0,0.0,0.0,0.0,10775.0,0.0,0.0,7900.0,1.31,0.0,0.0,0.0,100.0,67.37,0.0,0.0,0.0,0.0,100.0,25.96,0.2454,37.54,1.2446,2.57
2016-11-30,872387.0,2276930.07,1.42,7.77,1.15,2.34,1.0,2216751.3,439091.0,849330.0,1146027.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,63458.0,0.0,0.0,0.0,0.0,0.0,0.0,55958.0,1.13,0.18,0.0,0.0,100.0,67.23,0.0,0.0,0.0,0.0,100.0,22.53,0.2385,37.99,1.3357,2.61
2016-12-01,861690.0,2309329.2,1.4,6.99,1.14,2.33,1.0,2260124.4,424255.0,843330.0,1137003.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,14836.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1.11,0.02,0.0,0.0,100.0,71.64,0.0,0.0,0.0,0.0,100.0,22.72,0.2429,38.5,1.4551,2.68
2016-12-02,846980.0,2269906.4,1.38,6.42,1.12,2.33,1.0,2222336.4,424717.0,829230.0,1138241.56,0.0,0.0,462.0,0.15,0.0,8900.0,0.0,0.0,57000.0,0.0,0.0,0.0,0.15,462.0,0.03,0.0,80000.0,1.14,0.2,0.0,0.0,100.0,80.5,0.0,0.0,0.0,0.0,100.0,18.42,0.2381,39.37,1.6053,2.68
2016-12-05,846980.0,2312255.4,1.52,6.3,1.12,2.33,1.0,2263797.9,423308.0,829230.0,1155630.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,100.0,86.6,0.0,0.0,0.0,0.0,100.0,18.72,0.2378,39.3,1.7327,2.73
2016-12-06,844780.0,2280906.0,1.51,6.09,1.11,2.36,1.0,2232981.0,423308.0,827030.0,1142931.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,1.16,0.0,0.0,0.0,100.0,86.78,0.0,0.0,0.0,0.0,100.0,18.34,0.2383,39.47,1.7319,2.7
2016-12-07,844780.0,2264010.4,1.51,5.99,1.11,2.33,1.0,2216440.4,423308.0,827030.0,1134465.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,100.0,86.78,0.0,0.0,0.0,0.0,100.0,18.44,0.2375,39.3,1.7319,2.68
2016-12-08,844780.0,2238667.0,1.51,6.0,1.11,2.34,1.0,2191629.5,423308.0,827030.0,1121766.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,100.0,86.78,0.0,0.0,0.0,0.0,100.0,18.33,0.2374,39.29,1.7319,2.65
2016-12-09,844780.0,2323145.0,1.51,6.08,1.11,2.34,1.0,2274332.5,423308.0,827030.0,1164097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,100.0,86.78,0.0,0.0,0.0,0.0,100.0,18.78,0.2365,39.01,1.7319,2.75
2016-12-12,844780.0,2466757.6,1.51,5.13,1.11,2.42,1.0,2414927.6,423308.0,827030.0,1236059.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,100.0,87.09,0.0,0.0,0.0,0.0,100.0,19.34,0.2369,39.03,1.738,2.92
2016-12-13,840390.0,2378303.7,1.51,4.81,1.11,2.46,1.0,2340494.9,418094.0,827030.0,1183206.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,100.0,86.91,0.0,0.0,0.0,0.0,100.0,18.38,0.2422,40.04,1.747,2.83
2016-12-14,840390.0,2361495.9,1.51,4.55,1.11,2.43,1.0,2323954.3,418094.0,827030.0,1174844.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,100.0,86.91,0.0,0.0,0.0,0.0,100.0,18.49,0.2411,39.78,1.747,2.81
2016-12-15,886390.0,2561667.1,1.59,4.83,1.17,2.6,1.0,2523056.7,455731.0,873030.0,1317062.59,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.05,61000.0,15000.0,0.0,0.0,0.19,0.0,0.0,52637.0,15000.0,1.28,0.04,0.0,0.0,100.0,94.73,0.0,0.0,0.0,0.0,100.0,20.58,0.2382,37.56,1.8426,2.89
2016-12-16,881039.0,2572633.88,1.58,4.66,1.16,2.6,1.0,2533622.68,455731.0,867679.0,1330734.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5351.0,1.32,0.02,0.0,0.0,100.0,94.73,0.0,0.0,0.0,0.0,100.0,20.79,0.2405,37.68,1.8315,2.92
2016-12-19,871039.0,2517302.71,1.52,4.54,1.12,2.6,1.0,2478692.31,445731.0,857679.0,1288162.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1.3,0.03,0.0,0.0,100.0,92.33,0.0,0.0,0.0,0.0,100.0,21.09,0.246,38.29,1.8042,2.89
2016-12-20,843289.0,2437105.21,1.47,4.32,1.09,2.5,1.0,2398494.81,435731.0,829929.0,1259262.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,27750.0,1.26,0.09,0.0,0.0,100.0,90.25,0.0,0.0,0.0,0.0,100.0,21.82,0.2462,37.42,1.7467,2.89
2016-12-21,782289.0,2237346.54,1.56,3.92,1.01,2.29,1.0,2199136.94,374731.0,768929.0,1071730.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,61000.0,0.0,0.0,0.0,0.0,0.0,0.0,61000.0,1.08,0.19,0.0,0.0,100.0,77.62,0.0,0.0,0.0,0.0,100.0,23.59,0.2288,32.38,1.6204,2.86
2016-12-22,764289.0,2178223.65,1.53,3.95,0.99,2.23,1.0,2140147.65,356731.0,750929.0,1016683.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,1.02,0.06,0.0,0.0,100.0,73.89,0.0,0.0,0.0,0.0,100.0,24.05,0.2243,30.72,1.5831,2.85
2016-12-23,715289.0,2045726.54,1.43,3.78,0.92,2.08,0.0,2007516.94,306731.0,701929.0,877250.66,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.15,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.87,0.15,0.0,0.0,100.0,63.53,0.0,0.0,0.0,0.0,100.0,25.64,0.2149,25.68,1.4816,2.86
2016-12-26,715289.0,2045726.54,1.43,3.76,0.92,2.08,0.0,2007516.94,306731.0,701929.0,877250.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,100.0,63.53,0.0,0.0,0.0,0.0,100.0,25.63,0.2148,25.7,1.4816,0.0
2016-12-27,714289.0,2042866.54,1.44,3.75,0.92,2.08,0.0,2004656.94,306731.0,700929.0,877250.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.88,0.0,0.0,0.0,100.0,63.45,0.0,0.0,0.0,0.0,100.0,25.69,0.2155,25.75,1.4775,2.86
2016-12-28,716289.0,2098726.77,1.45,3.86,0.92,2.11,0.0,2059581.97,306731.0,702929.0,898721.83,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,100.0,63.45,0.0,0.0,0.0,0.0,100.0,25.5,0.2157,25.93,1.4817,2.93
2016-12-29,696289.0,2179384.57,1.4,3.67,0.9,2.1,0.0,2137567.77,306731.0,682929.0,960068.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.9,0.05,0.0,0.0,100.0,63.45,0.0,0.0,0.0,0.0,100.0,23.81,0.214,25.96,1.4403,3.13
2016-12-30,532289.0,1644773.01,1.07,2.66,0.69,1.64,0.0,1603490.61,232731.0,518929.0,719138.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,74000.0,0.0,0.0,0.0,0.0,0.0,0.0,164000.0,0.73,0.5,0.0,0.0,49.58,48.14,236682.0,731347.38,0.0,0.74,49.54,22.76,0.2275,35.43,1.1011,3.09
2017-01-02,532289.0,1687356.13,1.07,2.62,0.69,1.66,0.0,1645004.93,232731.0,518929.0,737757.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,100.0,48.14,0.0,0.0,0.0,0.0,100.0,22.59,0.2264,35.23,1.1011,3.17
2017-01-03,396569.0,1249192.35,0.8,1.94,0.51,1.3,0.0,1207108.35,232731.0,383209.0,733102.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.74,0.0,0.0,0.38,100.0,48.21,0.0,0.0,0.0,0.0,100.0,22.04,0.295,45.97,0.8214,3.15
2017-01-04,397569.0,1216561.14,0.8,1.93,0.51,1.27,0.0,1175679.54,232731.0,384209.0,712156.86,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,100.0,48.21,0.0,0.0,0.0,0.0,100.0,21.98,0.2935,45.87,0.8235,3.06
2017-01-05,396569.0,1241260.97,0.8,1.88,0.51,1.25,0.0,1199444.17,232731.0,383209.0,728448.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.71,0.0,0.0,0.0,100.0,48.14,0.0,0.0,0.0,0.0,100.0,22.11,0.2907,45.23,0.8203,3.13
2017-01-06,396569.0,1237295.28,0.8,1.84,0.51,1.27,0.0,1195612.08,232731.0,383209.0,726120.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,100.0,48.14,0.0,0.0,0.0,0.0,100.0,21.61,0.2947,46.05,0.8203,3.12
2017-01-09,396569.0,1201604.07,0.8,1.86,0.51,1.26,0.0,1161123.27,232731.0,383209.0,705174.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,100.0,48.61,0.0,0.0,0.0,0.0,100.0,21.63,0.2966,46.36,0.8282,3.03
2017-01-10,396569.0,1237295.28,0.8,1.83,0.51,1.25,0.0,1195612.08,232731.0,383209.0,726120.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,100.0,48.54,0.0,0.0,0.0,0.0,100.0,21.84,0.2915,45.44,0.8271,3.12
2017-01-11,396569.0,1229363.9,0.8,1.81,0.51,1.27,0.0,1187947.9,232731.0,383209.0,721466.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,100.0,48.54,0.0,0.0,0.0,0.0,100.0,21.96,0.2942,45.85,0.8271,3.1
2017-01-12,396569.0,1201604.07,0.8,1.83,0.51,1.25,0.0,1161123.27,232731.0,383209.0,705174.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,100.0,48.61,0.0,0.0,0.0,0.0,100.0,22.07,0.2942,45.86,0.8282,3.03
2017-01-13,396569.0,1201604.07,0.8,1.92,0.51,1.24,0.0,1161123.27,232731.0,383209.0,705174.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,100.0,48.54,0.0,0.0,0.0,0.0,100.0,22.08,0.293,45.65,0.8271,3.03
2017-01-16,396569.0,1197638.38,0.8,2.01,0.51,1.24,0.0,1157291.18,232731.0,383209.0,702847.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,100.0,48.54,0.0,0.0,0.0,0.0,100.0,22.1,0.2938,45.76,0.8271,3.02
2017-01-17,393190.0,1167774.3,0.79,1.99,0.51,1.21,0.0,1128095.1,229352.0,379830.0,681175.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,3379.0,0.0,0.0,0.0,0.0,0.0,0.0,3379.0,0.69,0.02,0.0,0.0,100.0,48.17,0.0,0.0,0.0,0.0,100.0,22.19,0.2913,45.37,0.8259,2.97
2017-01-18,393190.0,1152046.7,0.79,1.82,0.51,1.2,0.0,1112901.9,229352.0,379830.0,672001.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,100.0,48.24,0.0,0.0,0.0,0.0,100.0,22.3,0.2917,45.42,0.827,2.93
2017-01-19,393190.0,1140251.0,0.79,1.81,0.51,1.18,0.0,1101507.0,229352.0,379830.0,665120.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,100.0,48.17,0.0,0.0,0.0,0.0,100.0,22.22,0.2912,45.36,0.8259,2.9
2017-01-20,393190.0,1140251.0,0.79,1.8,0.51,1.17,0.0,1101507.0,229352.0,379830.0,665120.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,100.0,48.17,0.0,0.0,0.0,0.0,100.0,22.31,0.2897,45.07,0.8259,2.9
2017-01-23,393190.0,1128455.3,0.79,1.8,0.51,1.17,0.0,1090112.1,229352.0,379830.0,658240.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,100.0,48.17,0.0,0.0,0.0,0.0,100.0,22.2,0.291,45.33,0.8259,2.87
2017-01-24,393190.0,1136319.1,0.79,2.05,0.51,1.17,0.0,1097708.7,229352.0,379830.0,662827.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,100.0,48.17,0.0,0.0,0.0,0.0,100.0,22.31,0.2895,45.05,0.8259,2.89
2017-01-25,393190.0,1144182.9,0.79,2.16,0.51,1.17,0.0,1105305.3,229352.0,379830.0,667414.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,100.0,47.41,0.0,0.0,0.0,0.0,100.0,22.25,0.2902,45.16,0.8128,2.91
2017-01-26,368190.0,1060387.2,0.74,2.08,0.47,1.11,0.0,1021910.4,204352.0,354830.0,588533.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.6,0.07,0.0,0.0,100.0,42.24,0.0,0.0,0.0,0.0,100.0,23.71,0.3267,48.38,0.7611,2.88
2017-01-27,368190.0,1053023.4,0.74,2.1,0.47,1.09,0.0,1014813.8,204352.0,354830.0,584446.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,100.0,42.24,0.0,0.0,0.0,0.0,100.0,23.74,0.3257,48.23,0.7611,2.86
2017-01-30,368190.0,1049341.5,0.74,2.14,0.47,1.09,0.0,1011265.5,204352.0,354830.0,582403.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,100.0,42.24,0.0,0.0,0.0,0.0,100.0,23.68,0.326,48.27,0.7611,2.85
2017-01-31,368190.0,1019886.3,0.74,2.16,0.47,1.07,0.0,982879.1,204352.0,354830.0,566055.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,100.0,42.24,0.0,0.0,0.0,0.0,100.0,23.62,0.3273,48.51,0.7611,2.77
2017-02-01,368190.0,1023568.2,0.74,2.13,0.47,1.05,0.0,986427.4,204352.0,354830.0,568098.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,100.0,42.24,0.0,0.0,0.0,0.0,100.0,23.75,0.3252,48.11,0.7611,2.78
2017-02-02,368190.0,1019886.3,0.74,2.17,0.47,1.05,0.0,982879.1,204352.0,354830.0,566055.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,100.0,42.24,0.0,0.0,0.0,0.0,100.0,23.78,0.3256,48.17,0.7611,2.77
2017-02-03,368190.0,1027250.1,0.74,2.2,0.47,1.05,0.0,989975.7,204352.0,354830.0,570142.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,100.0,42.24,0.0,0.0,0.0,0.0,100.0,23.78,0.3249,48.05,0.7611,2.79
2017-02-06,368190.0,1019886.3,0.74,2.2,0.47,1.06,0.0,982879.1,204352.0,354830.0,566055.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,100.0,42.24,0.0,0.0,0.0,0.0,100.0,23.65,0.3266,48.37,0.7611,2.77
2017-02-07,368190.0,1027250.1,0.74,2.23,0.47,1.06,0.0,989975.7,204352.0,354830.0,570142.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,100.0,42.24,0.0,0.0,0.0,0.0,100.0,23.77,0.3255,48.14,0.7611,2.79
2017-02-08,368190.0,1027250.1,0.73,2.26,0.47,1.06,0.0,989975.7,204352.0,354830.0,570142.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,100.0,42.24,0.0,0.0,0.0,0.0,100.0,23.76,0.3255,48.15,0.7611,2.79
2017-02-09,363465.0,1024971.3,0.72,2.32,0.46,1.05,0.0,987296.1,199627.0,350105.0,562948.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,4725.0,0.0,0.0,0.0,0.0,0.0,0.0,4725.0,0.56,0.01,0.0,0.0,100.0,41.27,0.0,0.0,0.0,0.0,100.0,24.11,0.321,47.37,0.7513,2.82
2017-02-10,363465.0,1028605.95,0.72,2.55,0.46,1.06,0.0,990797.15,199627.0,350105.0,564944.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,100.0,41.27,0.0,0.0,0.0,0.0,100.0,24.01,0.3216,47.51,0.7513,2.83
2017-02-13,367615.0,1047702.75,0.72,2.7,0.47,1.08,0.0,1009626.75,199627.0,354255.0,568936.95,0.0,0.0,0.0,0.01,0.0,1000.0,0.0,0.0,3150.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,100.0,41.27,0.0,0.0,0.0,0.0,100.0,23.76,0.3225,47.81,0.7599,2.85
